Orthogroup	DSIM.longest_only	DYAK.longest_only
OG0001632	LOC6731690|XP_016024372.1|DSIM	LOC6527916|XP_002088984.1|DYAK
OG0001633	LOC6728508|XP_016035148.1|DSIM	LOC6537432|XP_002097988.1|DYAK
OG0001635	LOC6729689|XP_016036356.1|DSIM	LOC6538443|XP_002098967.2|DYAK
OG0001636	LOC27209087|XP_016033535.1|DSIM	LOC6536089|XP_002096698.2|DYAK
OG0001637	LOC6728803|XP_016035493.1|DSIM	LOC6536346|XP_002096928.1|DYAK
OG0001638	LOC6725147|XP_002106173.1|DSIM, LOC6724944|XP_002105981.1|DSIM	LOC6524418|XP_002100276.1|DYAK
OG0001639	LOC6733180|XP_002080256.1|DSIM	LOC6529090|XP_039226490.1|DYAK
OG0001640	LOC27206457|XP_016033523.1|DSIM	LOC6536103|XP_002096711.1|DYAK
OG0001641	LOC6728463|XP_016035085.1|DSIM	LOC6537385|XP_002097941.1|DYAK
OG0001642	LOC6725421|XP_002106437.2|DSIM	LOC6525351|XP_002101187.1|DYAK
OG0001643	LOC6731410|XP_002078562.1|DSIM	LOC6526889|XP_002087989.1|DYAK
OG0001644	LOC6737945|XP_002084764.1|DSIM	LOC6534003|XP_015050362.1|DYAK
OG0001645	LOC6735660|XP_002082578.1|DSIM	LOC6530523|XP_002091438.1|DYAK
OG0001646	LOC6734866|XP_016028127.1|DSIM	LOC6531686|XP_015051484.1|DYAK
OG0001647	LOC6733350|XP_039148143.1|DSIM	LOC6528407|XP_039227465.1|DYAK
OG0001648	LOC6738036|XP_016031855.1|DSIM	LOC6534098|XP_015050438.1|DYAK
OG0001649	LOC6734457|XP_016027579.1|DSIM	LOC6530361|XP_002091287.1|DYAK
OG0001650	LOC6735238|XP_016028560.1|DSIM	LOC6530966|XP_039227795.1|DYAK
OG0001651	LOC6735747|XP_016029114.1|DSIM	LOC6531317|XP_015051240.1|DYAK
OG0001652	LOC6738518|XP_002085324.2|DSIM	LOC6534276|XP_002094957.2|DYAK
OG0001653	LOC6739045|XP_002085839.1|DSIM	LOC6534596|XP_002095272.1|DYAK
OG0001654	LOC6734944|XP_016028252.1|DSIM	LOC6531253|XP_002092062.1|DYAK
OG0001655	LOC6733734|XP_002080780.1|DSIM	LOC6528780|XP_002089814.2|DYAK
OG0001656	LOC6730779|XP_016023194.1|DSIM	LOC6526630|XP_002087738.1|DYAK
OG0001657	LOC6738147|XP_002084960.1|DSIM	LOC6534480|XP_002095157.2|DYAK
OG0001658	LOC6737725|XP_002084554.1|DSIM	LOC6533792|XP_002094493.1|DYAK
OG0001659	LOC6737967|XP_016031712.1|DSIM	LOC6534024|XP_002094711.1|DYAK
OG0001660	LOC6739602|XP_002076492.1|DSIM	LOC6532397|XP_002093148.1|DYAK
OG0001661	LOC6728596|XP_016035227.1|DSIM	LOC6536562|XP_002097138.1|DYAK
OG0001662	LOC6737231|XP_002084071.2|DSIM	LOC6532763|XP_002093505.1|DYAK
OG0001663	LOC6728268|XP_016034901.1|DSIM	LOC6536908|XP_002097477.2|DYAK
OG0001664	LOC6735253|XP_002082226.1|DSIM	LOC6530951|XP_002091789.1|DYAK
OG0001666	LOC6730844|XP_002078008.1|DSIM	LOC6526700|XP_002087803.1|DYAK
OG0001667	LOC6735019|XP_002082000.2|DSIM	LOC6531180|XP_002092009.1|DYAK
OG0001668	LOC6736963|XP_002083810.3|DSIM	LOC6533151|XP_002093877.2|DYAK
OG0001669	LOC6736704|XP_002083560.1|DSIM	LOC6532888|XP_002093624.3|DYAK
OG0001670	LOC6733196|XP_016026087.1|DSIM	LOC6529074|XP_015054193.1|DYAK
OG0001671	LOC6740285|XP_002077162.2|DSIM	LOC6526223|XP_002102032.2|DYAK
OG0001672	LOC6735072|XP_002082049.1|DSIM	LOC6531124|XP_002091958.1|DYAK
OG0001672	LOC6735070|XP_016028358.1|DSIM	LOC6531125|XP_002091959.1|DYAK, LOC6531126|XP_002091960.1|DYAK
OG0001673	LOC27209037|XP_016028958.1|DSIM	LOC26535617|XP_015052914.1|DYAK
OG0001673	LOC27209202|XP_039148271.1|DSIM	LOC26535945|XP_015052939.1|DYAK, LOC26536408|XP_039228144.1|DYAK
OG0001674	LOC6728388|XP_002103736.1|DSIM	LOC6536791|XP_002097361.1|DYAK
OG0001675	LOC6729666|XP_002104972.1|DSIM	LOC6538464|XP_002098988.1|DYAK
OG0001675	LOC6729665|XP_002104971.1|DSIM	LOC6538465|XP_002098989.1|DYAK
OG0001676	LOC27206711|XP_039148838.1|DSIM	LOC26535007|XP_015052860.2|DYAK
OG0001676	LOC27208195|XP_039148842.1|DSIM	LOC120321053|XP_039228270.1|DYAK
OG0001676	LOC27209257|XP_016028742.1|DSIM	LOC26534707|XP_015052833.1|DYAK
OG0001677	LOC6730681|XP_002077851.1|DSIM	LOC6526534|XP_002087644.1|DYAK, LOC120320569|XP_039226491.1|DYAK
OG0001677	LOC6730680|XP_002077850.1|DSIM	LOC6526536|XP_002087646.1|DYAK
OG0001678	LOC6726285|XP_016039786.1|DSIM	LOC6525684|XP_002101506.2|DYAK
OG0001679	LOC6725238|XP_002106260.1|DSIM	LOC6525501|XP_002101336.1|DYAK
OG0001680	LOC27209313|XP_016038432.1|DSIM	LOC6525411|XP_039228835.1|DYAK
OG0001681	LOC6740045|XP_039153259.1|DSIM	LOC6525938|XP_002101758.1|DYAK
OG0001682	LOC6726323|XP_016039879.1|DSIM	LOC6525746|XP_015046472.1|DYAK
OG0001683	LOC6731501|XP_016024177.1|DSIM	LOC6527715|XP_002088799.1|DYAK
OG0001684	LOC6739827|XP_016037276.1|DSIM	LOC6523726|XP_002099601.1|DYAK
OG0001685	LOC6732499|XP_002079619.1|DSIM	LOC6528930|XP_002089962.1|DYAK
OG0001686	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM	LOC6525843|XP_002101663.1|DYAK
OG0001687	LOC27206376|XP_016037527.1|DSIM	LOC6523795|XP_002099670.1|DYAK
OG0001688	LOC6725232|XP_002106254.1|DSIM, LOC6725230|XP_039152811.1|DSIM	LOC6525494|XP_002101329.1|DYAK
OG0001689	LOC6725711|XP_039153549.1|DSIM	LOC6525545|XP_002101380.2|DYAK
OG0001690	LOC6739620|XP_016030577.1|DSIM	LOC6533112|XP_002093838.1|DYAK
OG0001691	LOC6731406|XP_002078559.1|DSIM	LOC6526893|XP_002087992.1|DYAK
OG0001692	LOC6727527|XP_016034103.2|DSIM	LOC6535612|XP_039231210.1|DYAK
OG0001693	LOC6725853|XP_016039179.1|DSIM	LOC6524597|XP_015045767.1|DYAK
OG0001694	LOC6727549|XP_016034123.1|DSIM	LOC6535584|XP_039231295.1|DYAK
OG0001695	LOC6735146|XP_002082123.1|DSIM	LOC6531057|XP_002091891.1|DYAK
OG0001696	LOC6728668|XP_016035326.1|DSIM	LOC6536493|XP_015047766.1|DYAK
OG0001697	LOC6729524|XP_002104832.1|DSIM	LOC6538604|XP_002099126.1|DYAK
OG0001698	LOC6726503|XP_039153526.1|DSIM	LOC6526057|XP_039230233.1|DYAK
OG0001699	LOC6728636|XP_002103977.1|DSIM	LOC6536526|XP_002097102.1|DYAK
OG0001700	LOC6728757|XP_016035430.1|DSIM	LOC6536393|XP_015047728.1|DYAK
OG0001701	LOC6726902|XP_039150462.1|DSIM	LOC6537549|XP_002098095.2|DYAK
OG0001702	LOC6731710|XP_002078845.1|DSIM	LOC6527938|XP_002089005.1|DYAK
OG0001703	LOC6729181|XP_016035827.1|DSIM	LOC6537826|XP_002098367.2|DYAK
OG0001704	LOC6729182|XP_016035829.1|DSIM	LOC6537827|XP_002098368.1|DYAK
OG0001705	LOC6730112|XP_016036871.1|DSIM	LOC6537994|XP_015048602.1|DYAK
OG0001706	LOC6733159|XP_016026032.1|DSIM	LOC6529114|XP_015054172.1|DYAK
OG0001707	LOC6729215|XP_016035868.1|DSIM	LOC6537866|XP_039231170.1|DYAK
OG0001708	LOC6728183|XP_039151564.1|DSIM	LOC6536998|XP_039232272.1|DYAK
OG0001709	LOC6736767|XP_016030391.1|DSIM	LOC6532954|XP_002093689.1|DYAK
OG0001710	LOC6729020|XP_016035682.1|DSIM	LOC6537661|XP_039232835.1|DYAK
OG0001711	LOC6729093|XP_016035745.1|DSIM	LOC6537742|XP_015048478.1|DYAK
OG0001712	LOC6729323|XP_016035959.1|DSIM	LOC6538797|XP_002099310.1|DYAK
OG0001713	LOC6728537|XP_002103882.1|DSIM	LOC6536624|XP_002097196.1|DYAK
OG0001714	LOC6726760|XP_016033245.1|DSIM	LOC6535367|XP_039232025.1|DYAK
OG0001715	LOC6726194|XP_039153193.1|DSIM	LOC6525596|XP_002101431.2|DYAK
OG0001716	LOC6725423|XP_002106439.2|DSIM	LOC6525347|XP_002101183.1|DYAK
OG0001717	LOC6730144|XP_016036910.1|DSIM	LOC6537970|XP_002098507.2|DYAK
OG0001718	LOC6729137|XP_039151090.1|DSIM	LOC6537784|XP_039232755.1|DYAK
OG0001719	LOC6729221|XP_016035872.1|DSIM	LOC6537872|XP_039231044.1|DYAK
OG0001720	LOC6728605|XP_016035239.1|DSIM	LOC6536555|XP_039232796.1|DYAK
OG0001721	LOC6728957|XP_016035637.1|DSIM	LOC6536187|XP_002096778.1|DYAK
OG0001722	LOC6738236|XP_016032085.1|DSIM	LOC6539549|XP_015045106.2|DYAK
OG0001723	LOC6733165|XP_016026040.1|DSIM	LOC6529108|XP_002090121.1|DYAK
OG0001724	LOC6735565|XP_039148415.1|DSIM	LOC6530621|XP_039228677.1|DYAK
OG0001725	LOC6733823|XP_016026803.1|DSIM	LOC6528870|XP_015054095.1|DYAK
OG0001726	LOC6738922|XP_016032750.1|DSIM	LOC6534724|XP_002095399.1|DYAK
OG0001727	LOC6729123|XP_002104444.1|DSIM	LOC6537769|XP_002098310.1|DYAK
OG0001728	LOC6734055|XP_002081091.1|DSIM	LOC6530222|XP_002091159.1|DYAK
OG0001729	LOC6736168|XP_039147471.1|DSIM	LOC6532157|XP_039228994.1|DYAK
OG0001730	LOC6732049|XP_016024732.1|DSIM	LOC6527343|XP_002088435.1|DYAK
OG0001731	LOC6734262|XP_039148430.1|DSIM	LOC6530011|XP_039228078.1|DYAK
OG0001732	LOC6731177|XP_002078336.1|DSIM	LOC6527125|XP_002088219.1|DYAK
OG0001733	LOC6735525|XP_039147347.1|DSIM	LOC6530654|XP_002091552.1|DYAK
OG0001734	LOC6733646|XP_016026610.1|DSIM	LOC6528690|XP_002089732.1|DYAK
OG0001735	LOC27206655|XP_016032825.1|DSIM	LOC6534649|XP_002095324.2|DYAK
OG0001736	LOC6735178|XP_016028461.1|DSIM	LOC6531026|XP_002091863.1|DYAK
OG0001737	LOC6735917|XP_016029272.1|DSIM	LOC6531873|XP_002092660.2|DYAK
OG0001738	LOC6738442|XP_016032279.1|DSIM	LOC6534349|XP_002095028.1|DYAK
OG0001739	LOC27208348|XP_016025988.1|DSIM	LOC26536353|XP_015045318.1|DYAK
OG0001740	LOC6735861|XP_016029226.1|DSIM	LOC6531814|XP_002092601.1|DYAK
OG0001741	LOC6730369|XP_002105651.1|DSIM	LOC6539040|XP_002099542.1|DYAK
OG0001742	LOC6733825|XP_002080869.2|DSIM	LOC6528872|XP_002089904.1|DYAK
OG0001743	LOC6736402|XP_002083274.2|DSIM	LOC6532441|XP_002093188.1|DYAK
OG0001744	LOC6733259|XP_039148793.1|DSIM	LOC6528316|XP_039226740.1|DYAK
OG0001745	LOC6735757|XP_016029126.1|DSIM	LOC6531327|XP_039228422.1|DYAK
OG0001746	LOC6737566|XP_002084399.1|DSIM	LOC6533610|XP_002094318.1|DYAK
OG0001747	LOC6735014|XP_016028287.2|DSIM	LOC6531184|XP_039228291.1|DYAK
OG0001748	LOC6737353|XP_016031087.1|DSIM	LOC6532644|XP_002093388.2|DYAK
OG0001749	LOC6736090|XP_002082991.1|DSIM	LOC6532075|XP_002092852.1|DYAK
OG0001750	LOC6736089|XP_016029485.1|DSIM	LOC6532073|XP_002092850.1|DYAK
OG0001751	LOC6738452|XP_016032286.1|DSIM	LOC6534338|XP_015050580.1|DYAK
OG0001752	LOC6736936|XP_002083783.1|DSIM	LOC6533128|XP_002093854.1|DYAK
OG0001753	LOC6736651|XP_016030245.2|DSIM	LOC6532831|XP_015049628.2|DYAK
OG0001754	LOC6734193|XP_016027225.1|DSIM	LOC6530076|XP_015052583.2|DYAK
OG0001755	LOC6736659|XP_016030272.1|DSIM	LOC6532841|XP_015049649.1|DYAK
OG0001756	LOC6734703|XP_016027903.1|DSIM	LOC6531481|XP_002092280.1|DYAK
OG0001757	LOC6735112|XP_002082089.1|DSIM	LOC6531086|XP_002091920.1|DYAK
OG0001758	LOC6737975|XP_016031748.1|DSIM	LOC6534033|XP_015050384.1|DYAK
OG0001759	LOC6734900|XP_002081897.3|DSIM	LOC6531651|XP_002092448.3|DYAK
OG0001760	LOC6733677|XP_002080724.1|DSIM	LOC6528723|XP_002089758.1|DYAK
OG0001761	LOC6735523|XP_039147344.1|DSIM	LOC6530656|XP_002091554.2|DYAK
OG0001762	LOC6731255|XP_016023807.1|DSIM	LOC6527046|XP_015053579.1|DYAK
OG0001763	LOC6731274|XP_016023843.1|DSIM	LOC6527020|XP_002088115.2|DYAK
OG0001764	LOC6727811|XP_002103172.1|DSIM	LOC6537029|XP_002097596.2|DYAK
OG0001765	LOC6739367|XP_039148519.1|DSIM	LOC6528766|XP_039227560.1|DYAK
OG0001766	LOC6731541|XP_016024216.1|DSIM	LOC6527761|XP_015053795.1|DYAK
OG0001767	LOC6730837|XP_039149525.1|DSIM	LOC6526693|XP_002087797.2|DYAK
OG0001768	LOC6730456|XP_002077637.1|DSIM	LOC6526304|XP_002087426.1|DYAK
OG0001769	LOC6731130|XP_016023682.1|DSIM	LOC6528096|XP_002089163.1|DYAK
OG0001770	LOC6731899|XP_016024567.1|DSIM	LOC6527199|XP_002088293.1|DYAK
OG0001771	LOC6730873|XP_002078037.1|DSIM	LOC6526731|XP_002087834.1|DYAK
OG0001772	LOC6731785|XP_002078920.1|DSIM	LOC6528015|XP_002089082.1|DYAK
OG0001773	LOC6731717|XP_016024392.2|DSIM	LOC6527945|XP_002089012.3|DYAK
OG0001774	LOC6736128|XP_016029521.1|DSIM	LOC120322342|XP_039233324.1|DYAK, LOC6532112|XP_002092888.2|DYAK
OG0001775	LOC6725685|XP_016038945.1|DSIM	LOC6525013|XP_002100852.1|DYAK
OG0001776	LOC6731227|XP_002078386.1|DSIM	LOC6527078|XP_002088171.1|DYAK
OG0001777	LOC6731350|XP_016023938.2|DSIM	LOC6526949|XP_002088045.1|DYAK
OG0001778	LOC6732505|XP_002079625.1|DSIM	LOC6528924|XP_002089956.1|DYAK
OG0001779	LOC6731732|XP_039146990.1|DSIM	LOC6527958|XP_039226979.1|DYAK
OG0001780	LOC6733166|XP_002080242.1|DSIM	LOC6529106|XP_002090119.1|DYAK
OG0001781	LOC6732893|XP_039154289.1|DSIM	LOC6529789|XP_039229228.1|DYAK
OG0001782	LOC6732220|XP_016024890.1|DSIM	LOC6527519|XP_015053705.1|DYAK
OG0001783	LOC6731577|XP_016024253.1|DSIM	LOC6527800|XP_002088873.1|DYAK
OG0001784	LOC6730587|XP_016023032.1|DSIM	LOC6526434|XP_002087553.1|DYAK
OG0001785	LOC6733729|XP_002080775.2|DSIM	LOC6528775|XP_002089809.1|DYAK
OG0001786	LOC6731324|XP_039147166.1|DSIM	LOC6526971|XP_002088067.1|DYAK
OG0001787	LOC6731326|XP_016023907.1|DSIM	LOC6526969|XP_002088065.2|DYAK
OG0001788	LOC6734370|XP_002081391.1|DSIM	LOC6529898|XP_002090855.1|DYAK
OG0001789	LOC6735813|XP_002082723.2|DSIM	LOC6531765|XP_002092552.1|DYAK
OG0001790	LOC6731346|XP_016023937.1|DSIM	LOC6526953|XP_002088049.1|DYAK
OG0001791	LOC6734009|XP_002081050.3|DSIM	LOC6530270|XP_039229130.1|DYAK
OG0001792	LOC6732716|XP_039150243.1|DSIM	LOC6529618|XP_015052092.1|DYAK
OG0001793	LOC6734463|XP_016027585.1|DSIM	LOC6530368|XP_015052658.1|DYAK
OG0001794	LOC6732506|XP_016025162.1|DSIM	LOC6528923|XP_002089955.1|DYAK
OG0001795	LOC6732532|XP_039154376.1|DSIM	LOC6529544|XP_015052105.1|DYAK
OG0001796	LOC6726190|XP_016039714.1|DSIM	LOC6525593|XP_002101428.1|DYAK
OG0001797	LOC6724694|XP_016037248.1|DSIM	LOC6523713|XP_039233042.1|DYAK
OG0001798	LOC6734909|XP_002081906.1|DSIM	LOC6531641|XP_002092438.1|DYAK
OG0001799	LOC6740263|XP_039153806.1|DSIM	LOC6526142|XP_002101956.2|DYAK
OG0001800	LOC6731356|XP_016023948.1|DSIM	LOC6526943|XP_002088041.2|DYAK
OG0001801	LOC6737479|XP_016031263.1|DSIM	LOC6532511|XP_002093257.2|DYAK
OG0001802	LOC6728899|XP_002104232.1|DSIM	LOC6536248|XP_002096834.1|DYAK
OG0001803	LOC6727169|XP_039150783.1|DSIM	LOC6535965|XP_039231787.1|DYAK
OG0001804	LOC6726826|XP_016033329.1|DSIM	LOC6537472|XP_002098028.2|DYAK
OG0001805	LOC6737255|XP_016030965.1|DSIM	LOC6532739|XP_002093481.1|DYAK
OG0001806	LOC6729423|XP_039151892.1|DSIM	LOC6538699|XP_002099214.1|DYAK
OG0001807	LOC6739729|XP_016034578.1|DSIM	LOC6537207|XP_002097765.1|DYAK
OG0001808	LOC6739711|XP_016035161.1|DSIM	LOC6536643|XP_015047865.1|DYAK
OG0001809	LOC27206414|XP_016033198.1|DSIM	LOC6535310|XP_015047048.2|DYAK
OG0001810	LOC6729199|XP_002104520.1|DSIM	LOC6537850|XP_002098391.1|DYAK
OG0001811	LOC6733477|XP_016026433.2|DSIM	LOC6528522|XP_002089568.3|DYAK
OG0001812	LOC27209425|XP_016022814.2|DSIM, LOC120285467|XP_039154115.1|DSIM, LOC6726449|XP_016040016.2|DSIM	LOC6525188|XP_015046148.1|DYAK
OG0001813	LOC6727447|XP_016034021.1|DSIM	LOC6535695|XP_039231150.1|DYAK
OG0001814	LOC6727138|XP_016033615.1|DSIM	LOC6535998|XP_039231592.1|DYAK
OG0001815	LOC6726844|XP_002102248.1|DSIM	LOC6537498|XP_002098046.1|DYAK
OG0001816	LOC6734340|XP_002081362.1|DSIM	LOC6529928|XP_002090884.1|DYAK
OG0001817	LOC6733779|XP_016026730.1|DSIM	LOC6528821|XP_039226531.1|DYAK
OG0001818	LOC6725637|XP_039152539.1|DSIM	LOC6525087|XP_039226098.1|DYAK
OG0001819	LOC6739485|XP_002076382.1|DSIM	LOC6531584|XP_002092382.1|DYAK
OG0001820	LOC6725357|XP_016038409.1|DSIM	LOC6525439|XP_002101274.1|DYAK
OG0001821	LOC6736109|XP_016029498.1|DSIM	LOC6532093|XP_002092869.1|DYAK
OG0001822	LOC6735778|XP_002082691.1|DSIM	LOC6531730|XP_002092520.1|DYAK
OG0001823	LOC6737625|XP_002084457.1|DSIM	LOC6533669|XP_002094375.1|DYAK
OG0001824	LOC6730596|XP_002077775.1|DSIM	LOC6526447|XP_002087566.1|DYAK
OG0001825	LOC6735278|XP_016028642.1|DSIM	LOC6530918|XP_039228589.1|DYAK
OG0001826	LOC6733911|XP_002080955.1|DSIM	LOC6529359|XP_002090364.1|DYAK
OG0001827	LOC6734857|XP_002081858.2|DSIM	LOC6531696|XP_015051490.1|DYAK
OG0001828	LOC6725867|XP_039153913.1|DSIM	LOC6524613|XP_002100470.1|DYAK
OG0001829	LOC6734085|XP_016027083.1|DSIM	LOC6530195|XP_002091133.1|DYAK
OG0001830	LOC6735805|XP_002082718.1|DSIM	LOC6531758|XP_002092548.1|DYAK
OG0001831	LOC6738529|XP_016032371.1|DSIM	LOC6534266|XP_002094947.1|DYAK
OG0001832	LOC6725262|XP_016038267.1|DSIM	LOC6524003|XP_015045421.1|DYAK
OG0001833	LOC6735972|XP_002082881.2|DSIM	LOC6531931|XP_002092717.2|DYAK
OG0001834	LOC6728045|XP_002103397.1|DSIM	LOC6537260|XP_002097818.1|DYAK
OG0001837	LOC6736243|XP_016029744.1|DSIM	LOC6532267|XP_002093039.2|DYAK
OG0001838	LOC27206772|XP_016027364.1|DSIM	LOC6529963|XP_002090910.1|DYAK
OG0001839	LOC6730495|XP_002077676.1|DSIM	LOC6526346|XP_002087468.1|DYAK
OG0001839	LOC6735405|XP_002082348.1|DSIM	LOC6530779|XP_002091666.1|DYAK
OG0001840	LOC27209436|XP_016025276.1|DSIM	LOC26535364|XP_015052898.1|DYAK
OG0001840	LOC6732590|XP_039149144.1|DSIM	LOC26535710|XP_039228125.1|DYAK
OG0001841	LOC27207151|XP_016029760.1|DSIM	LOC6532297|XP_002093057.2|DYAK
OG0001841	LOC6736273|XP_016029758.1|DSIM	LOC6532296|XP_002093056.1|DYAK
OG0001842	LOC6736495|XP_002083365.1|DSIM	LOC6533503|XP_002094214.1|DYAK
OG0001842	LOC6731367|XP_002078521.2|DSIM	LOC6526930|XP_002088028.1|DYAK
OG0001843	LOC6738692|XP_002085494.1|DSIM	LOC6534942|XP_002095612.1|DYAK
OG0001844	LOC27206224|XP_016031903.1|DSIM	LOC6534142|XP_002094826.1|DYAK, LOC6534143|XP_002094827.1|DYAK
OG0001845	LOC6732640|XP_002079757.1|DSIM	LOC6529433|XP_002090437.2|DYAK
OG0001845	LOC27206599|XP_016029213.1|DSIM	LOC6531797|XP_002092584.1|DYAK
OG0001846	LOC6727723|XP_002103085.2|DSIM	LOC6537451|XP_002098007.1|DYAK
OG0001846	LOC6727724|XP_002103086.1|DSIM	LOC120321824|XP_039231726.1|DYAK, LOC6537449|XP_002098005.3|DYAK
OG0001847	LOC6737675|XP_002084507.1|DSIM, LOC120284774|XP_039149527.1|DSIM, LOC27209021|XP_016031438.1|DSIM	LOC120321513|XP_039230119.1|DYAK, LOC120321505|XP_039230042.1|DYAK, LOC120321398|XP_039229565.1|DYAK
OG0001848	LOC27208523|XP_039149102.1|DSIM	LOC26535568|XP_039233334.1|DYAK
OG0001849	LOC6729309|XP_002104626.1|DSIM	LOC6538812|XP_002099325.1|DYAK
OG0001850	LOC6724728|XP_016037363.1|DSIM	LOC6523746|XP_039232891.1|DYAK
OG0001851	LOC6724712|XP_039152130.1|DSIM	LOC6523728|XP_039232878.1|DYAK
OG0001852	LOC6734424|XP_039149373.1|DSIM	LOC6532234|XP_039229372.1|DYAK
OG0001853	LOC6729749|XP_039151401.1|DSIM	LOC6538383|XP_039231982.1|DYAK
OG0001854	LOC6726011|XP_002106993.2|DSIM	LOC6524813|XP_002100655.2|DYAK
OG0001855	LOC6734816|XP_002081819.1|DSIM	LOC6531359|XP_002092162.1|DYAK
OG0001856	LOC27206345|XP_016038609.1|DSIM	LOC6525264|XP_002101100.1|DYAK
OG0001857	LOC6740541|XP_016040168.1|DSIM	LOC6526091|XP_002101908.1|DYAK
OG0001858	LOC6740206|XP_016022758.1|DSIM	LOC6525823|XP_002101643.1|DYAK
OG0001859	LOC120285321|XP_039153174.1|DSIM, LOC6726614|XP_039153175.1|DSIM	LOC6526196|XP_002102005.1|DYAK
OG0001860	LOC6738547|XP_016032396.1|DSIM	LOC6534246|XP_002094928.1|DYAK
OG0001861	LOC6725914|XP_016039276.1|DSIM, LOC6729784|XP_002105089.2|DSIM	LOC6538349|XP_002098874.1|DYAK
OG0001862	LOC6726557|XP_016040227.1|DSIM	LOC6526135|XP_002101952.2|DYAK
OG0001863	LOC6725886|XP_002106881.1|DSIM	LOC6524650|XP_002100507.1|DYAK
OG0001864	LOC6728060|XP_016034672.1|DSIM	LOC6537274|XP_015048245.1|DYAK
OG0001865	LOC6726200|XP_039152449.1|DSIM	LOC6525601|XP_002101436.1|DYAK
OG0001866	LOC6728263|XP_039150828.1|DSIM	LOC6536913|XP_015048008.1|DYAK
OG0001867	LOC6738476|XP_016032320.1|DSIM	LOC6534316|XP_015050569.1|DYAK
OG0001868	LOC6733059|XP_016025744.1|DSIM	LOC6529230|XP_039228821.1|DYAK
OG0001869	LOC6727262|XP_039150747.1|DSIM	LOC6535871|XP_039231370.1|DYAK
OG0001870	LOC6725226|XP_002106248.1|DSIM	LOC6525489|XP_002101324.1|DYAK
OG0001871	LOC6725683|XP_002106687.1|DSIM	LOC6525014|XP_002100853.1|DYAK
OG0001872	LOC6730224|XP_016036976.1|DSIM	LOC6538886|XP_039231533.1|DYAK
OG0001873	LOC6726643|XP_016033131.1|DSIM	LOC6535251|XP_002095907.1|DYAK
OG0001874	LOC6729519|XP_002104827.1|DSIM	LOC6538608|XP_002099130.1|DYAK
OG0001875	LOC6730277|XP_016037043.1|DSIM	LOC6538944|XP_002099448.1|DYAK
OG0001876	LOC27209364|XP_016039447.1|DSIM	LOC6524873|XP_002100713.1|DYAK
OG0001877	LOC6724969|XP_016037913.1|DSIM	LOC6524375|XP_002100233.1|DYAK
OG0001878	LOC6728224|XP_016034863.1|DSIM	LOC6536954|XP_015048029.1|DYAK
OG0001879	LOC6729526|XP_016036204.1|DSIM	LOC6538602|XP_002099124.2|DYAK
OG0001880	LOC6727499|XP_002102879.2|DSIM	LOC6535639|XP_002096267.1|DYAK
OG0001881	LOC6727184|XP_002102576.1|DSIM	LOC6535952|XP_002096568.2|DYAK
OG0001882	LOC27207590|XP_016036528.1|DSIM	LOC6538302|XP_002098829.1|DYAK
OG0001883	LOC6729190|XP_016035841.1|DSIM	LOC6537841|XP_015048540.1|DYAK
OG0001884	LOC6727281|XP_039150422.1|DSIM	LOC6535853|XP_002096472.2|DYAK
OG0001885	LOC27206507|XP_016024731.1|DSIM	LOC6527341|XP_002088433.1|DYAK
OG0001886	LOC6728797|XP_002104132.1|DSIM	LOC6536352|XP_002096934.1|DYAK
OG0001887	LOC6739378|XP_002076286.1|DSIM	LOC6529342|XP_002090347.1|DYAK
OG0001888	LOC6726779|XP_002102187.1|DSIM	LOC6535378|XP_015047097.1|DYAK
OG0001889	LOC6725500|XP_002106514.2|DSIM	LOC6525245|XP_002101082.1|DYAK
OG0001890	LOC6738852|XP_016032670.1|DSIM	LOC6539743|XP_002086623.1|DYAK
OG0001891	LOC6727349|XP_016033876.1|DSIM	LOC6535791|XP_015047354.2|DYAK
OG0001892	LOC6740360|XP_016033113.1|DSIM	LOC6539976|XP_002086851.1|DYAK
OG0001893	LOC6739775|XP_002076668.2|DSIM	LOC6538289|XP_002098816.1|DYAK
OG0001894	LOC6733438|XP_016026387.1|DSIM	LOC6528488|XP_002089534.1|DYAK
OG0001895	LOC6724730|XP_039152122.1|DSIM	LOC6523748|XP_015046915.2|DYAK
OG0001896	LOC27208341|XP_039148281.1|DSIM	LOC6539265|XP_039227277.1|DYAK
OG0001897	LOC6728674|XP_016035340.1|DSIM	LOC6536486|XP_002097064.1|DYAK
OG0001898	LOC27209153|XP_039153571.1|DSIM, LOC120284223|XP_039153575.1|DSIM	LOC6524832|XP_002100674.1|DYAK
OG0001899	LOC6727528|XP_016034104.1|DSIM	LOC6535610|XP_039231329.1|DYAK
OG0001900	LOC6738710|XP_002085511.1|DSIM	LOC6540283|XP_039229939.1|DYAK
OG0001901	LOC6731241|XP_016023781.1|DSIM	LOC6527061|XP_039226320.1|DYAK
OG0001902	LOC27208787|XP_039154212.1|DSIM	LOC26536261|XP_039233618.1|DYAK
OG0001903	LOC6726673|XP_016033166.1|DSIM	LOC6535277|XP_002095933.1|DYAK
OG0001904	LOC6729900|XP_016036654.2|DSIM	LOC6538205|XP_002098733.1|DYAK
OG0001905	LOC6725660|XP_002106667.1|DSIM	LOC6525046|XP_002100885.1|DYAK
OG0001906	LOC6727257|XP_016033763.1|DSIM	LOC6535875|XP_039232664.1|DYAK
