Orthogroup	DSIM.longest_only	DMEL.longest_only
OG0000670	LOC6725106|XP_002106132.1|DSIM	CG11444|NP_572171.1|DMEL
OG0000671	LOC27208816|XP_016025871.1|DSIM	Gfat1|NP_001015157.2|DMEL
OG0000671	LOC6729923|XP_016036681.1|DSIM	Gfat2|NP_651617.1|DMEL
OG0000672	LOC6725743|XP_039152633.1|DSIM	CG18130|NP_572772.1|DMEL
OG0000672	LOC6740238|XP_002077119.2|DSIM	CG14221|NP_001259713.1|DMEL
OG0000673	LOC6725851|XP_039154027.1|DSIM	Jafrac1|NP_477510.1|DMEL
OG0000673	LOC6738127|XP_002084940.1|DSIM	CG6888|NP_648759.1|DMEL
OG0000675	LOC27206867|XP_016024210.1|DSIM	Bace|NP_609235.1|DMEL
OG0000676	LOC6728233|XP_016034874.1|DSIM	mthl12|NP_731791.2|DMEL
OG0000676	LOC120284331|XP_039147261.1|DSIM, LOC27209381|XP_039147260.1|DSIM, LOC6733903|XP_039147259.1|DSIM, LOC27207685|XP_039147257.1|DSIM	mthl13|NP_788325.2|DMEL
OG0000676	LOC6737226|XP_039150181.1|DSIM	mthl7|NP_648181.2|DMEL
OG0000676	LOC27207584|XP_016030786.2|DSIM	mthl6|NP_788473.1|DMEL
OG0000677	LOC27206657|XP_039152419.1|DSIM	Lint-1|NP_572692.1|DMEL
OG0000678	LOC6727764|XP_016034341.1|DSIM	CG3534|NP_650582.1|DMEL
OG0000678	LOC6730493|XP_002077674.1|DSIM	CG3544|NP_608543.1|DMEL
OG0000679	LOC6725730|XP_016039005.1|DSIM	CG15739|NP_572760.1|DMEL
OG0000680	LOC6726431|XP_016039991.1|DSIM	CG14196|NP_573367.1|DMEL
OG0000680	LOC6726443|XP_016040004.1|DSIM	out|NP_573378.1|DMEL
OG0000681	LOC6728168|XP_016034776.1|DSIM	Nsf2|NP_788676.1|DMEL
OG0000681	LOC6725845|XP_016039168.1|DSIM	comt|NP_524877.1|DMEL
OG0000683	LOC6729354|XP_016035990.1|DSIM	CG6178|NP_651221.1|DMEL
OG0000684	LOC6728418|XP_002103764.1|DSIM	eIF3d2|NP_731675.1|DMEL
OG0000684	LOC6729256|XP_002104576.1|DSIM	eIF3d1|NP_524463.2|DMEL
OG0000685	LOC6727215|XP_002102607.1|DSIM	Rab1|NP_732610.1|DMEL
OG0000686	LOC6733272|XP_002080335.1|DSIM	SdhB|NP_477101.1|DMEL
OG0000686	LOC6726395|XP_039152885.1|DSIM	SdhBL|NP_573340.1|DMEL
OG0000687	LOC6735306|XP_002082266.1|DSIM	CG8517|NP_611446.3|DMEL
OG0000687	LOC6736483|XP_002083353.1|DSIM	CG8993|NP_647716.1|DMEL
OG0000688	LOC6735017|XP_002081998.1|DSIM	olf186-F|NP_001137696.1|DMEL
OG0000689	LOC6733810|XP_016026779.1|DSIM	COX7C|NP_652397.1|DMEL
OG0000689	LOC27209189|XP_016026781.1|DSIM	CG44296|NP_001286270.1|DMEL
OG0000690	LOC6740257|XP_016040162.1|DSIM	Obp19a|NP_728338.2|DMEL
OG0000691	LOC6731556|XP_002078697.1|DSIM	CG9314|NP_609248.1|DMEL
OG0000691	LOC6738604|XP_002085408.1|DSIM	Cat|NP_536731.1|DMEL
OG0000692	LOC6738316|XP_016032164.1|DSIM	Cpr72Ea|NP_648882.1|DMEL
OG0000692	LOC6738317|XP_002085127.1|DSIM	Cpr72Eb|NP_648883.1|DMEL
OG0000693	LOC6726290|XP_016039783.1|DSIM	CG12994|NP_652488.1|DMEL
OG0000693	LOC6727375|XP_016033914.1|DSIM	CG17193|NP_652224.1|DMEL
OG0000694	LOC6740066|XP_016038815.1|DSIM	Tango5|NP_727444.1|DMEL
OG0000694	LOC6737707|XP_002084539.1|DSIM	CG32087|NP_729740.2|DMEL
OG0000695	LOC6731185|XP_039148020.1|DSIM	smal|NP_723165.2|DMEL
OG0000695	LOC6731190|XP_016023734.1|DSIM	Ddr|NP_001285666.1|DMEL
OG0000696	LOC6731427|XP_002078579.1|DSIM	baf|NP_609176.1|DMEL
OG0000697	LOC6740261|XP_002077141.3|DSIM	I-3|NP_728367.3|DMEL
OG0000697	LOC6731164|XP_002078322.1|DSIM	CG13994|NP_608988.1|DMEL
OG0000698	LOC6730923|XP_016023369.1|DSIM	slp1|NP_476730.1|DMEL
OG0000698	LOC27208493|XP_039152058.1|DSIM	slp2|NP_476834.1|DMEL
OG0000699	LOC6731322|XP_016023898.1|DSIM	MICU1|NP_001097110.1|DMEL
OG0000699	LOC27208327|XP_016035823.1|DSIM	CG4704|NP_651103.1|DMEL
OG0000700	LOC6730516|XP_039148418.1|DSIM	CG4341|NP_608558.1|DMEL
OG0000700	LOC6730750|XP_016023167.1|DSIM	CG31690|NP_995615.2|DMEL
OG0000701	LOC6734308|XP_002081336.1|DSIM	CG10814|NP_610868.1|DMEL
OG0000701	LOC6725953|XP_002106936.2|DSIM	CG5321|NP_572967.2|DMEL
OG0000702	LOC6729656|XP_039151625.1|DSIM	LpR1|NP_001097934.2|DMEL
OG0000702	LOC6729655|XP_016036306.1|DSIM	LpR2|NP_001097928.1|DMEL
OG0000703	LOC6732238|XP_002079367.1|DSIM	Gpo3|NP_609667.2|DMEL
OG0000703	LOC6734665|XP_016027854.1|DSIM	Gpo1|NP_001097332.1|DMEL
OG0000704	LOC6739955|XP_039153241.1|DSIM	sgg|NP_001259193.1|DMEL
OG0000704	LOC6730332|XP_002105614.1|DSIM	gskt|NP_733426.1|DMEL
OG0000705	LOC6736357|XP_002083233.1|DSIM	Pcyt2|NP_647622.1|DMEL
OG0000705	LOC6736356|XP_016029846.1|DSIM	Pcyt1|NP_647621.1|DMEL
OG0000706	LOC6732667|XP_002079784.1|DSIM	CG5790|NP_609876.2|DMEL
OG0000706	LOC6725299|XP_016038338.2|DSIM	Cdc7|NP_727103.1|DMEL
OG0000707	LOC6735833|XP_002082743.1|DSIM	LS2|NP_611769.2|DMEL
OG0000707	LOC6740162|XP_002077042.1|DSIM	U2af50|NP_001245708.1|DMEL
OG0000708	LOC6725140|XP_016038111.1|DSIM	Ptp4E|NP_525076.2|DMEL
OG0000708	LOC6725695|XP_039153353.1|DSIM	Ptp10D|NP_996413.2|DMEL
OG0000709	LOC6730263|XP_016037035.1|DSIM	eIF4H2|NP_651820.1|DMEL
OG0000709	LOC6726140|XP_016039666.1|DSIM	eIF4H1|NP_001285330.1|DMEL
OG0000710	LOC6727098|XP_002102491.1|DSIM	Ubc84D|NP_524260.1|DMEL
OG0000710	LOC6726569|XP_016040235.1|DSIM, LOC27206610|XP_016028282.1|DSIM	Ubc10|NP_477414.1|DMEL
OG0000711	LOC27206289|XP_016031333.1|DSIM	CG12362|NP_648392.1|DMEL
OG0000711	LOC27207522|XP_016039895.1|DSIM	ari-1|NP_523399.1|DMEL
OG0000712	LOC6727380|XP_016033917.1|DSIM	trem|NP_650861.1|DMEL
OG0000712	LOC6727379|XP_002102764.2|DSIM	CG4936|NP_650862.1|DMEL
OG0000713	LOC6726921|XP_002102323.1|DSIM	Vha14-2|NP_649614.1|DMEL
OG0000713	LOC6734643|XP_002081650.1|DSIM	Vha14-1|NP_476969.1|DMEL
OG0000714	LOC6726246|XP_002107209.1|DSIM	TTLL1A|NP_573197.2|DMEL
OG0000714	LOC6736809|XP_002083665.1|DSIM	TTLL1B|NP_729025.1|DMEL
OG0000715	LOC6738578|XP_002085383.2|DSIM	CG13380|NP_001262016.1|DMEL
OG0000716	LOC6725213|XP_002106236.2|DSIM	Prosbeta2R1|NP_572267.1|DMEL
OG0000716	LOC6738094|XP_002084908.1|DSIM	Prosbeta2|NP_524076.2|DMEL
OG0000717	LOC6739130|XP_002085923.2|DSIM	CG14455|NP_649402.2|DMEL
OG0000718	LOC6724745|XP_016037438.1|DSIM	CG11155|NP_726649.3|DMEL
OG0000718	LOC6724717|XP_039152035.1|DSIM	Ekar|NP_001036250.1|DMEL
OG0000719	LOC6737483|XP_002084319.2|DSIM	CG6749|NP_648354.1|DMEL
OG0000719	LOC6737533|XP_002084368.1|DSIM	CG32055|NP_729599.1|DMEL
OG0000720	LOC6729906|XP_016036661.1|DSIM	Nep7|NP_651603.1|DMEL
OG0000720	LOC6728749|XP_002104084.1|DSIM	Nepl12|NP_649924.1|DMEL
OG0000721	LOC6731136|XP_002078294.2|DSIM	Vm26Ac|NP_608973.1|DMEL
OG0000721	LOC6731137|XP_002078295.1|DSIM	Vm26Aa|NP_476783.1|DMEL
OG0000722	LOC27208623|XP_016029469.2|DSIM	Ir60d|NP_001137757.2|DMEL
OG0000722	LOC6736076|XP_002082977.2|DSIM	Ir60b|NP_001137755.1|DMEL
OG0000723	LOC6734254|XP_002081283.1|DSIM	CG13323|NP_610832.1|DMEL
OG0000723	LOC6734255|XP_002081284.1|DSIM	CG13324|NP_610833.1|DMEL
OG0000724	LOC6726590|XP_002107540.1|DSIM	Rpt6|NP_608447.1|DMEL
OG0000724	LOC6730249|XP_002105532.1|DSIM	Rpt6R|NP_651811.1|DMEL
OG0000726	LOC6727812|XP_016034399.1|DSIM	Gyc89Db|NP_650551.1|DMEL
OG0000726	LOC6727813|XP_016034400.1|DSIM	Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC6727453|XP_016034052.1|DSIM	CG5316|NP_650805.1|DMEL
OG0000728	LOC6725519|XP_002106532.1|DSIM	CG15368|NP_572541.1|DMEL
OG0000728	LOC6728806|XP_016035495.1|DSIM	CG45050|NP_001262407.1|DMEL
OG0000729	LOC27208835|XP_016036538.1|DSIM	CG42814|NP_001189301.1|DMEL
OG0000729	LOC6729836|XP_002105139.2|DSIM	CG42813|NP_733202.2|DMEL
OG0000730	LOC6726139|XP_002107115.1|DSIM	CG34015|NP_001033848.1|DMEL
OG0000730	LOC6730625|XP_002077802.2|DSIM	CG15362|NP_608634.1|DMEL
OG0000731	LOC6736796|XP_016030440.1|DSIM	CG11353|NP_647915.1|DMEL
OG0000731	LOC6734627|XP_016027788.1|DSIM	CG30471|NP_001261001.1|DMEL
OG0000732	LOC27206300|XP_016032224.1|DSIM	sina|NP_476725.1|DMEL
OG0000732	LOC6738395|XP_002085204.2|DSIM	sinah|NP_648927.1|DMEL
OG0000733	LOC6730026|XP_016036795.1|DSIM	Cyt-c1L|NP_651683.1|DMEL
OG0000733	LOC6736870|XP_002083723.1|DSIM	Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC6740069|XP_016038851.2|DSIM	CG15208|NP_572664.1|DMEL
OG0000734	LOC6736719|XP_016030333.1|DSIM	CG14995|NP_728935.1|DMEL
OG0000735	LOC27206575|XP_016038141.1|DSIM	TrxT|NP_572212.1|DMEL
OG0000735	LOC6731652|XP_002078792.1|DSIM	Trx-2|NP_523526.1|DMEL
OG0000736	LOC6730816|XP_016023240.1|DSIM	FASN2|NP_001259986.1|DMEL
OG0000736	LOC6730817|XP_016023242.1|DSIM	FASN1|NP_001137778.2|DMEL
OG0000737	LOC6733245|XP_016026121.2|DSIM	Adf1|NP_001260730.1|DMEL
OG0000738	LOC6731419|XP_002078571.1|DSIM	Sirup|NP_609170.1|DMEL
OG0000738	LOC27206503|XP_016024990.1|DSIM	CG15283|NP_652574.3|DMEL
OG0000739	LOC6728040|XP_002103392.2|DSIM	VhaPPA1-2|NP_650406.2|DMEL
OG0000739	LOC6728038|XP_016034655.1|DSIM	VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC6728751|XP_016035423.1|DSIM	CG9492|NP_001287256.1|DMEL
OG0000741	LOC6740167|XP_016039635.1|DSIM	nonA|NP_727962.1|DMEL
OG0000741	LOC27208394|XP_016034362.1|DSIM	nonA-l|NP_536740.1|DMEL
OG0000742	LOC27209423|XP_039152588.1|DSIM	CG1695|NP_728346.2|DMEL
OG0000742	LOC27209474|XP_039152589.1|DSIM	tbc|NP_608395.6|DMEL
OG0000743	LOC6736315|XP_016029790.1|DSIM	Ctr9|NP_788449.1|DMEL
OG0000743	LOC6735829|XP_016029204.1|DSIM	CG9899|NP_611764.1|DMEL
OG0000744	LOC6733923|XP_016026971.1|DSIM	CG18003|NP_001027401.1|DMEL
OG0000745	LOC6735453|XP_002082393.1|DSIM	CAH15|NP_611525.1|DMEL
OG0000745	LOC6733898|XP_002080942.1|DSIM	CAH13|NP_610602.2|DMEL
OG0000746	LOC27207080|XP_016026429.1|DSIM	Odc2|NP_477053.2|DMEL
OG0000746	LOC6739315|XP_002076223.1|DSIM	Odc1|NP_477052.2|DMEL
OG0000747	LOC6739166|XP_016033023.1|DSIM	Mes2|NP_730768.1|DMEL
OG0000747	LOC6739165|XP_016033017.1|DSIM	CG12768|NP_649431.1|DMEL
OG0000748	LOC6730739|XP_002077907.2|DSIM	CG15395|NP_608696.3|DMEL
OG0000748	LOC27208188|XP_016037673.1|DSIM	mei-38|NP_001334676.1|DMEL
OG0000749	LOC6727432|XP_016033999.1|DSIM	CG31220|NP_732440.2|DMEL
OG0000749	LOC6733799|XP_039148337.1|DSIM	CG12133|NP_610540.2|DMEL
OG0000749	LOC6729257|XP_002104577.1|DSIM	CG16710|NP_651167.3|DMEL
OG0000749	LOC6729258|XP_016035908.1|DSIM	CG18754|NP_652652.3|DMEL
OG0000749	LOC6727431|XP_016033998.1|DSIM	CG31219|NP_001097837.1|DMEL
OG0000750	LOC6734144|XP_002081173.1|DSIM	Or49a|NP_523711.3|DMEL
OG0000750	LOC6728801|XP_016035487.1|DSIM	Or85f|NP_524289.1|DMEL
OG0000751	LOC6739489|XP_016029051.2|DSIM	Oatp58Db|NP_611658.3|DMEL
OG0000751	LOC27208767|XP_016029050.1|DSIM	Oatp58Da|NP_611657.2|DMEL
OG0000752	LOC6727612|XP_016034200.1|DSIM	CG7208|NP_650683.3|DMEL
OG0000752	LOC6730709|XP_016023147.1|DSIM	CG31948|NP_722807.1|DMEL
OG0000753	LOC6728365|XP_002103713.1|DSIM	CG5196|NP_650191.1|DMEL
OG0000753	LOC6737391|XP_002084229.2|DSIM	CG4483|NP_648294.1|DMEL
OG0000754	LOC6726191|XP_016039717.1|DSIM	CG4829|NP_728030.2|DMEL
OG0000754	LOC6725745|XP_002106745.1|DSIM	CG1492|NP_572774.1|DMEL
OG0000755	LOC6728236|XP_039150937.1|DSIM	PK2-R2|NP_731788.1|DMEL
OG0000755	LOC6728235|XP_016034877.1|DSIM	PK2-R1|NP_731790.1|DMEL
OG0000756	LOC6740495|XP_002077330.2|DSIM	fd96Ca|NP_524495.1|DMEL
OG0000756	LOC6729539|XP_002104847.2|DSIM	fd96Cb|NP_524496.1|DMEL
OG0000757	LOC6736609|XP_016030198.1|DSIM	eIF1|NP_647792.1|DMEL
OG0000758	LOC6738324|XP_016032168.1|DSIM	Agpat4|NP_648887.1|DMEL
OG0000758	LOC6738325|XP_016032170.1|DSIM	Agpat3|NP_001246793.1|DMEL
OG0000759	LOC6736481|XP_016030016.2|DSIM	MsR1|NP_001261324.1|DMEL
OG0000759	LOC6736479|XP_039149263.1|DSIM	MsR2|NP_001261323.1|DMEL
OG0000760	LOC6735763|XP_016029140.1|DSIM	CG42284|NP_611720.3|DMEL
OG0000761	LOC6731835|XP_016024517.1|DSIM	RluA-1|NP_723592.1|DMEL
OG0000761	LOC6731838|XP_039148571.1|DSIM	RluA-2|NP_609411.1|DMEL
OG0000762	LOC6731494|XP_002078643.1|DSIM	Wdr82|NP_609217.1|DMEL
OG0000762	LOC6730726|XP_002077894.1|DSIM	CG3515|NP_608687.2|DMEL
OG0000763	LOC6733030|XP_002080109.2|DSIM	CG33510|NP_001014493.2|DMEL
OG0000763	LOC6733031|XP_016025720.2|DSIM	CG33509|NP_001014494.1|DMEL
OG0000764	LOC6729060|XP_016035713.1|DSIM	Gld2|NP_001262829.1|DMEL
OG0000764	LOC6740388|XP_039154093.1|DSIM	wisp|NP_572766.1|DMEL
OG0000765	LOC6736344|XP_002083221.1|DSIM	Naa30B|NP_728606.1|DMEL
OG0000765	LOC6739906|XP_016037644.1|DSIM	Naa30A|NP_726727.1|DMEL
OG0000766	LOC6731598|XP_002078739.1|DSIM	CG9582|NP_609270.1|DMEL
OG0000766	LOC6724806|XP_039153057.1|DSIM	CG5254|NP_569856.2|DMEL
OG0000767	LOC6726823|XP_002102230.2|DSIM	mia|NP_001138010.1|DMEL
OG0000767	LOC6738708|XP_002085509.1|DSIM, LOC120284814|XP_039150081.1|DSIM	Taf6|NP_524161.2|DMEL
OG0000768	LOC6738827|XP_039149768.1|DSIM	polo|NP_524179.2|DMEL
OG0000769	LOC6729630|XP_002104938.1|DSIM	CG5111|NP_651402.1|DMEL
OG0000769	LOC6726572|XP_016040241.1|DSIM	CG15445|NP_728390.1|DMEL
OG0000770	LOC6733812|XP_002080856.1|DSIM	Def|NP_523672.1|DMEL
OG0000771	LOC6736667|XP_002083523.2|DSIM	CG32263|NP_728903.1|DMEL
OG0000771	LOC6736666|XP_002083522.2|DSIM	CG32262|NP_647831.1|DMEL
OG0000772	LOC6736161|XP_039147474.1|DSIM	CG30424|NP_001097455.1|DMEL
OG0000772	LOC6734663|XP_016027853.1|DSIM	CG12970|NP_788360.2|DMEL
OG0000773	LOC6739317|XP_016026437.2|DSIM, LOC27208822|XP_016033534.1|DSIM	CG17977|NP_652401.1|DMEL
OG0000774	LOC6739517|XP_039147593.1|DSIM	CG43776|NP_001261162.1|DMEL
OG0000774	LOC27206830|XP_016029407.1|DSIM	CG43777|NP_001261163.1|DMEL
OG0000774	LOC27207622|XP_016029409.1|DSIM	CG43775|NP_726425.3|DMEL
OG0000775	LOC27207670|XP_002081302.1|DSIM	CG34315|NP_001097298.2|DMEL
OG0000775	LOC6733835|XP_002080879.1|DSIM	CG12209|NP_610565.2|DMEL
OG0000776	LOC6729414|XP_002104729.1|DSIM	CG31128|NP_733000.1|DMEL
OG0000776	LOC6726031|XP_002107013.1|DSIM	CG32219|NP_730469.1|DMEL
OG0000776	LOC27207234|XP_016032579.1|DSIM	CG34258|NP_001097648.1|DMEL
OG0000776	LOC6726030|XP_016032580.1|DSIM	CG33710|NP_001027137.1|DMEL
OG0000777	LOC6727707|XP_002103069.1|DSIM	CG33333|NP_996225.1|DMEL
OG0000777	LOC6727706|XP_002103068.1|DSIM	CG42834|NP_001189244.1|DMEL
OG0000777	LOC6727703|XP_002103065.2|DSIM	CG14332|NP_650625.1|DMEL
OG0000778	LOC27206247|XP_016030540.1|DSIM	spo|NP_647975.2|DMEL
OG0000779	LOC6725866|XP_002106862.1|DSIM	CG1998|NP_572887.1|DMEL
OG0000780	LOC6733772|XP_002080816.1|DSIM	Marc|NP_610523.2|DMEL
OG0000781	LOC6725434|XP_016038515.1|DSIM	Trxr-1|NP_727251.1|DMEL
OG0000781	LOC6739119|XP_002085912.2|DSIM	Trxr-2|NP_524216.1|DMEL
OG0000782	LOC6739639|XP_002076534.1|DSIM	CG5906|NP_648518.1|DMEL
OG0000782	LOC6725861|XP_002106857.1|DSIM	CG1662|NP_572883.1|DMEL
OG0000783	LOC6737741|XP_002084570.1|DSIM	Rpt4R|NP_648525.1|DMEL
OG0000783	LOC27208963|XP_016038285.1|DSIM	Rpt4|NP_572308.3|DMEL
OG0000784	LOC6738438|XP_002085246.1|DSIM	ND-24L|NP_648965.1|DMEL
OG0000784	LOC6726278|XP_002107239.1|DSIM	ND-24|NP_573228.1|DMEL
OG0000785	LOC6729992|XP_002105286.1|DSIM	Ssl2|NP_651656.2|DMEL
OG0000785	LOC27207137|XP_016036574.1|DSIM	Hmu|NP_477159.1|DMEL
OG0000786	LOC6726662|XP_002102073.1|DSIM	JYalpha|NP_001104092.2|DMEL
OG0000786	LOC6727259|XP_016033785.1|DSIM	Atpalpha|NP_732572.1|DMEL
OG0000787	LOC6737435|XP_002084272.1|DSIM	Uch-L5|NP_524003.1|DMEL
OG0000787	LOC6725756|XP_016039070.1|DSIM	Uch-L5R|NP_572781.1|DMEL
OG0000788	LOC27208661|XP_016025339.1|DSIM	CG42830|NP_001188834.1|DMEL
OG0000788	LOC6737128|XP_016030759.1|DSIM	akirin|NP_648113.1|DMEL
OG0000789	LOC6731106|XP_002078263.1|DSIM	CG34011|NP_001033878.3|DMEL
OG0000789	LOC6731105|XP_002078262.2|DSIM	CG14007|NP_001097090.2|DMEL
OG0000790	LOC6730409|XP_002077590.1|DSIM	CG31975|NP_001162840.1|DMEL
OG0000790	LOC6730410|XP_002077591.1|DSIM	CG31974|NP_001259800.1|DMEL
OG0000791	LOC6729733|XP_016036394.1|DSIM	CG6036|NP_651472.2|DMEL
OG0000791	LOC6730063|XP_016036835.1|DSIM	alph|NP_651701.1|DMEL
OG0000792	LOC6730572|XP_002077751.3|DSIM	NLaz|NP_001259867.1|DMEL
OG0000793	LOC6727408|XP_002102793.1|DSIM	CG4686|NP_650837.1|DMEL
OG0000793	LOC27206354|XP_016038689.1|DSIM	CG42395|NP_001138182.3|DMEL
OG0000794	LOC6730550|XP_002077729.1|DSIM	CG5126|NP_608584.1|DMEL
OG0000795	LOC6725619|XP_002106626.1|DSIM	Atg8a|NP_727447.1|DMEL
OG0000795	LOC6727652|XP_002103029.2|DSIM	Atg8b|NP_650649.1|DMEL
OG0000796	LOC6728732|XP_016035403.1|DSIM	Rpt3R|NP_649938.2|DMEL
OG0000796	LOC27209353|XP_016038871.1|DSIM	Rpt3|NP_572686.1|DMEL
OG0000797	LOC6728766|XP_002104101.1|DSIM	CG9399|NP_649913.1|DMEL
OG0000797	LOC6728767|XP_016035446.1|DSIM	CG9396|NP_649912.1|DMEL
OG0000798	LOC6734339|XP_039147291.1|DSIM	CG33156|NP_788346.1|DMEL
OG0000798	LOC6734336|XP_016027413.1|DSIM	CG6145|NP_725314.1|DMEL
OG0000799	LOC6728428|XP_016035030.1|DSIM	CG14740|NP_650152.1|DMEL
OG0000799	LOC27208541|XP_039153756.1|DSIM	kdn|NP_727091.1|DMEL
OG0000800	LOC6737021|XP_016030645.1|DSIM	CG10147|NP_648046.1|DMEL
OG0000801	LOC6735838|XP_002082748.1|DSIM	CG12782|NP_611772.2|DMEL
OG0000801	LOC6735596|XP_002082516.2|DSIM	Rae1|NP_611597.1|DMEL
OG0000802	LOC6725260|XP_002106282.2|DSIM	vanin-like|NP_572297.1|DMEL
OG0000802	LOC6725259|XP_002106281.1|DSIM	CG32751|NP_001284927.1|DMEL
OG0000803	LOC6731875|XP_002079010.1|DSIM	Dpy-30L1|NP_609445.1|DMEL
OG0000803	LOC6736710|XP_016030323.1|DSIM	Dpy-30L2|NP_647854.1|DMEL
OG0000804	LOC6734107|XP_002081140.1|DSIM	CG13168|NP_995823.1|DMEL
OG0000804	LOC27208324|XP_016033486.1|DSIM	CG1137|NP_649665.2|DMEL
OG0000805	LOC6734293|XP_002081322.1|DSIM	CG4714|NP_610857.2|DMEL
OG0000805	LOC6734292|XP_016027355.1|DSIM	CG4712|NP_610856.1|DMEL
OG0000806	LOC6730580|XP_016023020.1|DSIM	CG18131|NP_608601.1|DMEL
OG0000807	LOC6730590|XP_002077769.1|DSIM	CG14352|NP_608609.1|DMEL
OG0000808	LOC6730254|XP_016037026.1|DSIM	CG31016|NP_733393.3|DMEL
OG0000808	LOC6730253|XP_016037025.1|DSIM	PH4alphaNE3|NP_651814.1|DMEL
OG0000810	LOC6733331|XP_016026244.1|DSIM	Cyp9b1|NP_523645.1|DMEL
OG0000810	LOC6733332|XP_002080389.2|DSIM	Cyp9b2|NP_523646.1|DMEL
OG0000811	LOC6734760|XP_016027971.1|DSIM	CG7997|NP_611119.1|DMEL
OG0000812	LOC6726077|XP_016039463.1|DSIM	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL
OG0000812	LOC27207423|XP_016031955.1|DSIM	CG32847|NP_730026.1|DMEL
OG0000813	LOC6734232|XP_016027279.1|DSIM	bic|NP_476853.1|DMEL
OG0000813	LOC27206532|XP_016022936.1|DSIM	CG11835|NP_608532.1|DMEL
OG0000814	LOC27208847|XP_016025170.1|DSIM	jhamt|NP_609793.2|DMEL
OG0000815	LOC6731071|XP_002078230.1|DSIM	CG12512|NP_608924.1|DMEL
OG0000816	LOC27206392|XP_016038862.1|DSIM	CG2076|NP_572681.1|DMEL
OG0000816	LOC6727096|XP_002102489.1|DSIM	Mics1|NP_649725.2|DMEL
OG0000817	LOC6729736|XP_016036397.1|DSIM	CG6503|NP_001189297.1|DMEL
OG0000817	LOC6729737|XP_016036398.1|DSIM	CG34291|NP_001097938.1|DMEL
OG0000818	LOC6724790|XP_002105832.2|DSIM	CG13369|NP_569850.1|DMEL
OG0000818	LOC27208325|XP_016024751.1|DSIM	CG17010|NP_609560.2|DMEL
OG0000819	LOC6726299|XP_016039841.1|DSIM	OdsH|NP_523389.3|DMEL
OG0000819	LOC27206675|XP_016039839.1|DSIM	unc-4|NP_001285389.1|DMEL
OG0000820	LOC6726453|XP_002107410.1|DSIM	CG12231|NP_573390.1|DMEL
OG0000820	LOC6733909|XP_016026949.1|DSIM	CG7222|NP_610613.1|DMEL
OG0000821	LOC6728297|XP_002103646.1|DSIM	CG10909|NP_650236.1|DMEL
OG0000821	LOC6735811|XP_002082722.1|DSIM	Fib|NP_523817.1|DMEL
OG0000822	LOC6738444|XP_002085251.2|DSIM	CG13727|NP_648969.1|DMEL
OG0000822	LOC6731509|XP_002078657.2|DSIM	CG13386|NP_609226.1|DMEL
OG0000823	LOC6728328|XP_016034963.1|DSIM	CG11600|NP_650217.2|DMEL
OG0000823	LOC6728327|XP_016034962.1|DSIM	CG11608|NP_650218.3|DMEL
OG0000823	LOC6728329|XP_002103678.1|DSIM	CG11598|NP_001036710.1|DMEL
OG0000823	LOC6728330|XP_002103679.1|DSIM	CG18530|NP_652714.2|DMEL
OG0000824	LOC6732085|XP_002079217.1|DSIM	Pkd2|NP_609561.2|DMEL
OG0000825	LOC6738441|XP_039149241.1|DSIM	Or74a|NP_524123.1|DMEL
OG0000825	LOC6732442|XP_016025086.1|DSIM	Or35a|NP_723916.1|DMEL
OG0000826	LOC6734902|XP_002081899.1|DSIM	Lhr|NP_611210.3|DMEL
OG0000827	LOC6736985|XP_002083832.1|DSIM, LOC6736984|XP_002083831.1|DSIM, LOC6736986|XP_016030615.1|DSIM	Lcp65Ab1|NP_524814.2|DMEL, Lcp65Ab2|NP_788469.1|DMEL
OG0000828	LOC6727709|XP_016034280.1|DSIM	CG42822|NP_001189243.1|DMEL
OG0000828	LOC27208101|XP_016034283.1|DSIM, LOC27207959|XP_016034282.1|DSIM	CG42821|NP_001034060.2|DMEL
OG0000830	LOC6740352|XP_016040121.1|DSIM	AnxB10|NP_001162804.1|DMEL
OG0000831	LOC6737773|XP_002084601.2|DSIM	Lsp2|NP_524816.1|DMEL
OG0000832	LOC6734693|XP_016027891.1|DSIM	EMC7|NP_611078.1|DMEL
OG0000833	LOC6738625|XP_002085427.1|DSIM	Ir75d|NP_649074.2|DMEL
OG0000834	LOC6730130|XP_002105421.1|DSIM	CG15515|NP_001263088.1|DMEL
OG0000835	LOC6737094|XP_039148969.1|DSIM	Dscam2|NP_001261500.1|DMEL
OG0000836	LOC6733108|XP_016025823.1|DSIM	CG2528|NP_610129.3|DMEL
OG0000836	LOC6731817|XP_002078952.1|DSIM	CG5355|NP_609397.2|DMEL
OG0000837	LOC27208745|XP_016029339.1|DSIM	fzr2|NP_611854.1|DMEL
OG0000837	LOC6725118|XP_016038092.1|DSIM	fzr|NP_524852.2|DMEL
OG0000838	LOC27207718|XP_016025445.1|DSIM	CG42502|NP_001163011.1|DMEL
OG0000838	LOC27209469|XP_039150405.1|DSIM	CG42305|NP_001137837.1|DMEL
OG0000839	LOC6726841|XP_016033353.1|DSIM	Atu|NP_524240.1|DMEL
OG0000839	LOC6727369|XP_002102754.1|DSIM	CG10887|NP_650866.1|DMEL
