HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N27.HOG0002907	OG0000978	n40												LOC108024518|XP_016949958.1|DBIA																				LOC119550444|XP_037715050.1|DSUP	LOC108006049|XP_036674322.1|DSUZ				
N27.HOG0002908	OG0000979	n24												LOC108026659|XP_016953187.1|DBIA																				LOC119550096|XP_037714504.1|DSUP	LOC108008320|XP_016927626.1|DSUZ				
N27.HOG0002909	OG0000980	n4												LOC108025193|XP_016950991.1|DBIA																				LOC119563369|XP_037732647.1|DSUP	LOC108016151|XP_016938255.1|DSUZ				
N27.HOG0002910	OG0000980	n29												LOC108030947|XP_016959635.1|DBIA																				LOC119551410|XP_037716681.1|DSUP	LOC108011040|XP_016931581.2|DSUZ				
N27.HOG0002911	OG0000981	n5																																LOC119557605|XP_037726336.1|DSUP	LOC108015103|XP_016936836.1|DSUZ				
N27.HOG0002912	OG0000981	n14												LOC108033460|XP_016963284.1|DBIA																				LOC119546845|XP_037709367.1|DSUP	LOC108021057|XP_016945053.1|DSUZ				
N27.HOG0002913	OG0000982	n14												LOC108025034|XP_016950778.1|DBIA																				LOC119562519|XP_037731644.1|DSUP	LOC108014715|XP_016936371.2|DSUZ				
N27.HOG0002914	OG0000982	n29												LOC108031626|XP_016960720.1|DBIA																				LOC119560321|XP_037729630.1|DSUP	LOC108010607|XP_016930988.2|DSUZ				
N27.HOG0002915	OG0000982	n40												LOC108027189|XP_016953979.1|DBIA, LOC108027190|XP_016953980.1|DBIA																				LOC119560695|XP_037730205.1|DSUP	LOC108018681|XP_016941742.2|DSUZ				
N27.HOG0002916	OG0000983	n25																																	LOC118878973|XP_036677836.1|DSUZ, LOC118878974|XP_036677837.1|DSUZ, LOC118878969|XP_036677831.1|DSUZ, LOC118878970|XP_036677832.1|DSUZ, LOC118878968|XP_036677830.1|DSUZ, LOC118878971|XP_036677833.1|DSUZ, LOC118878976|XP_036677839.1|DSUZ, LOC118878975|XP_036677838.1|DSUZ, LOC118878972|XP_036677834.1|DSUZ				
N27.HOG0002917	OG0000984	n5												LOC108025983|XP_016952165.1|DBIA																				LOC119550071|XP_037714470.1|DSUP	LOC108012102|XP_016932870.2|DSUZ				
N27.HOG0002918	OG0000984	n27																																LOC119559169|XP_037728159.1|DSUP					
N27.HOG0002919	OG0000985	n3												LOC108022061|XP_016946395.1|DBIA																				LOC119552201|XP_037717987.1|DSUP	LOC108009494|XP_016929376.1|DSUZ				
N27.HOG0002920	OG0000985	n48												LOC108022060|XP_016946393.1|DBIA																				LOC119552203|XP_037717988.1|DSUP	LOC108009495|XP_016929377.1|DSUZ				
N27.HOG0002921	OG0000985	n52																																LOC119549857|XP_037714081.1|DSUP	LOC108009505|XP_016929395.1|DSUZ				
N27.HOG0002922	OG0000986	n6												LOC108033663|XP_016963594.1|DBIA																				LOC119546712|XP_037709126.1|DSUP	LOC108015628|XP_016937613.1|DSUZ				
N27.HOG0002923	OG0000986	n30												LOC108033370|XP_016963177.1|DBIA																				LOC119547085|XP_037709713.1|DSUP	LOC108008839|XP_016928237.1|DSUZ				
N27.HOG0002924	OG0000987	n2												LOC108032487|XP_016961796.1|DBIA																				LOC119548242|XP_037711310.1|DSUP	LOC108013113|XP_016934256.1|DSUZ				
N27.HOG0002925	OG0000987	n26																																LOC119563041|XP_037732173.1|DSUP	LOC108007794|XP_016927039.2|DSUZ				
N27.HOG0002926	OG0000988	n34												LOC108034136|XP_016964414.1|DBIA																				LOC119547538|XP_037710363.1|DSUP	LOC108021368|XP_016945548.1|DSUZ				
N27.HOG0002927	OG0000990	n25																																LOC119545778|XP_037707572.1|DSUP	LOC118877672|XP_036673199.1|DSUZ				
N27.HOG0002928	OG0000990	n37												LOC108024263|XP_016949639.1|DBIA																				LOC119556106|XP_037723904.1|DSUP	LOC108014935|XP_036676765.1|DSUZ				
N27.HOG0002929	OG0000991	n1																																	LOC108017578|XP_016940155.1|DSUZ				
N27.HOG0002930	OG0000991	n14												LOC108033083|XP_016962746.1|DBIA																				LOC119558339|XP_037727736.1|DSUP	LOC108004688|XP_016923181.1|DSUZ				
N27.HOG0002931	OG0000992	n17												LOC108036245|XP_016967742.1|DBIA																				LOC119549663|XP_037713795.1|DSUP	LOC108009869|XP_016930060.1|DSUZ				
N27.HOG0002932	OG0000992	n32												LOC108024866|XP_016950497.1|DBIA																				LOC119545774|XP_037707552.1|DSUP	LOC108014864|XP_016936569.2|DSUZ				
N27.HOG0002933	OG0000993	n13												LOC108025362|XP_016951311.1|DBIA																				LOC119554359|XP_037721157.1|DSUP	LOC108019302|XP_016942611.2|DSUZ				
N27.HOG0002934	OG0000993	n28												LOC108025013|XP_016950757.1|DBIA																				LOC119554348|XP_037721146.1|DSUP	LOC118878107|XP_036675389.1|DSUZ				
N27.HOG0002935	OG0000994	n15												LOC108033218|XP_016962970.1|DBIA																				LOC119557994|XP_037727025.1|DSUP	LOC108004569|XP_016922995.1|DSUZ				
N27.HOG0002936	OG0000995	n19												LOC108033495|XP_016963323.1|DBIA																				LOC119557430|XP_037726110.1|DSUP, LOC119547817|XP_037710768.1|DSUP	LOC108018994|XP_016942092.1|DSUZ, LOC108011944|XP_016932687.1|DSUZ				
N27.HOG0002937	OG0000996	n15												LOC108030191|XP_016958431.1|DBIA																				LOC119549374|XP_037713339.1|DSUP	LOC108010038|XP_016930333.1|DSUZ				
N27.HOG0002938	OG0000997	n0												LOC108036898|XP_016968767.1|DBIA																				LOC119551566|XP_037716892.1|DSUP	LOC108010246|XP_016930589.1|DSUZ				
N27.HOG0002939	OG0000998	n24												LOC108027963|XP_016955080.1|DBIA																				LOC119552704|XP_037718373.1|DSUP	LOC108013291|XP_016934553.1|DSUZ				
N27.HOG0002940	OG0000999	n12												LOC108022270|XP_016946617.1|DBIA																				LOC119550660|XP_037715434.1|DSUP	LOC108008691|XP_016928074.2|DSUZ				
N27.HOG0002941	OG0000999	n28												LOC108023695|XP_016948808.1|DBIA																				LOC119556084|XP_037723863.1|DSUP	LOC108016554|XP_036676171.1|DSUZ				
N27.HOG0002942	OG0001000	n0												LOC108022035|XP_016946370.1|DBIA																				LOC119559635|XP_037728606.1|DSUP	LOC108007407|XP_036678333.1|DSUZ				
N27.HOG0002943	OG0001001	n0												LOC108026741|XP_016953350.1|DBIA																				LOC119549775|XP_037713962.1|DSUP	LOC108018098|XP_016940998.1|DSUZ				
N27.HOG0002944	OG0001002	n0												LOC108034190|XP_016964501.1|DBIA																				LOC119548230|XP_037711297.1|DSUP	LOC108004904|XP_016923481.1|DSUZ				
N27.HOG0002945	OG0001003	n23												LOC108036864|XP_016968729.1|DBIA																				LOC119559049|XP_037728103.1|DSUP	LOC108017659|XP_016940254.1|DSUZ				
N27.HOG0002946	OG0001003	n37												LOC108029597|XP_016957458.1|DBIA																				LOC119552167|XP_037717918.1|DSUP	LOC108019802|XP_016943295.1|DSUZ				
N27.HOG0002947	OG0001004	n13												LOC108027003|XP_016953691.1|DBIA																				LOC119560807|XP_037730368.1|DSUP	LOC108004819|XP_016923378.2|DSUZ				
N27.HOG0002948	OG0001004	n26												LOC108031123|XP_016959824.1|DBIA																				LOC119560570|XP_037730017.1|DSUP	LOC108017195|XP_016939679.1|DSUZ				
N27.HOG0002949	OG0001005	n19												LOC108033263|XP_016963019.1|DBIA																				LOC119546353|XP_037708509.1|DSUP	LOC108013806|XP_016935309.1|DSUZ				
N27.HOG0002950	OG0001005	n33												LOC108023450|XP_016948430.1|DBIA																				LOC119555975|XP_037723630.1|DSUP	LOC108016750|XP_036676489.1|DSUZ				
N27.HOG0002951	OG0001006	n17												LOC108031212|XP_016959936.1|DBIA																				LOC119556886|XP_037725296.1|DSUP	LOC108014161|XP_016935684.1|DSUZ				
N27.HOG0002952	OG0001006	n32												LOC108030675|XP_016959192.1|DBIA																				LOC119554336|XP_037721129.1|DSUP	LOC108018650|XP_016941711.1|DSUZ				
N27.HOG0002953	OG0001007	n4												LOC108026951|XP_016953653.1|DBIA																				LOC119550014|XP_037714365.1|DSUP	LOC108008485|XP_016927833.1|DSUZ				
N27.HOG0002954	OG0001007	n26												LOC108028678|XP_016956107.1|DBIA																				LOC119552714|XP_037718391.1|DSUP	LOC108012898|XP_016933893.1|DSUZ				
N27.HOG0002955	OG0001008	n11												LOC108024457|XP_016949863.1|DBIA																				LOC119561990|XP_037731310.1|DSUP	LOC108014821|XP_036673576.1|DSUZ				
N27.HOG0002956	OG0001008	n26												LOC108025611|XP_016951635.1|DBIA																				LOC119556484|XP_037724667.1|DSUP	LOC108006278|XP_016925223.1|DSUZ				
N27.HOG0002957	OG0001009	n30												LOC108031140|XP_016959844.1|DBIA																				LOC119562921|XP_037731998.1|DSUP	LOC108015851|XP_016937908.1|DSUZ				
N27.HOG0002958	OG0001009	n41												LOC108025059|XP_016950805.1|DBIA																				LOC119562911|XP_037731982.1|DSUP	LOC108014059|XP_016935566.2|DSUZ				
N27.HOG0002959	OG0001010	n8												LOC108023365|XP_016948253.1|DBIA																				LOC119557808|XP_037726666.1|DSUP	LOC108015113|XP_036676631.1|DSUZ				
N27.HOG0002960	OG0001010	n20												LOC108036842|XP_016968696.1|DBIA																				LOC119548577|XP_037711823.1|DSUP	LOC108013685|XP_016935096.1|DSUZ				
N27.HOG0002961	OG0001011	n2												LOC108023905|XP_016949078.1|DBIA																				LOC119556839|XP_037725236.1|DSUP	LOC108013736|XP_016935174.1|DSUZ				
N27.HOG0002962	OG0001011	n27												LOC108033538|XP_016963371.1|DBIA																				LOC119547965|XP_037710943.1|DSUP	LOC108012574|XP_016933481.1|DSUZ				
N27.HOG0002963	OG0001012	n5												LOC108032969|XP_016962529.1|DBIA																				LOC119557789|XP_037726617.1|DSUP	LOC108019028|XP_016942131.1|DSUZ				
N27.HOG0002964	OG0001012	n17												LOC108033023|XP_016962640.1|DBIA																				LOC119557739|XP_037726552.1|DSUP	LOC108019035|XP_016942138.2|DSUZ				
N27.HOG0002965	OG0001013	n5												LOC108035090|XP_016965999.1|DBIA																				LOC119552797|XP_037718557.1|DSUP	LOC108014641|XP_036671166.1|DSUZ				
N27.HOG0002966	OG0001013	n26												LOC108028086|XP_016955217.1|DBIA																				LOC119554379|XP_037721188.1|DSUP	LOC108006210|XP_016925136.1|DSUZ				
N27.HOG0002967	OG0001014	n4												LOC108028474|XP_016955824.1|DBIA																				LOC119553332|XP_037719591.1|DSUP	LOC108005859|XP_016924724.1|DSUZ				
N27.HOG0002968	OG0001014	n27												LOC108035368|XP_016966456.1|DBIA																				LOC119554682|XP_037721612.1|DSUP	LOC108012577|XP_016933480.1|DSUZ				
N27.HOG0002969	OG0001015	n1												LOC108027598|XP_016954606.1|DBIA																				LOC119557704|XP_037726506.1|DSUP	LOC108015422|XP_016937340.1|DSUZ				
N27.HOG0002970	OG0001015	n27												LOC108027629|XP_016954640.1|DBIA																				LOC119557501|XP_037726201.1|DSUP	LOC108015012|XP_016936730.1|DSUZ				
N27.HOG0002971	OG0001016	n21												LOC108026095|XP_016952284.1|DBIA																				LOC119553054|XP_037719099.1|DSUP	LOC108012078|XP_036674337.1|DSUZ				
N27.HOG0002972	OG0001016	n25												LOC108026106|XP_016952295.1|DBIA																				LOC119561837|XP_037731250.1|DSUP	LOC108012135|XP_016932915.2|DSUZ				
N27.HOG0002973	OG0001016	n38												LOC108033045|XP_016962660.1|DBIA																				LOC119558182|XP_037727376.1|DSUP	LOC108004629|XP_016923059.1|DSUZ				
N27.HOG0002974	OG0001017	n1												LOC108036378|XP_016967968.1|DBIA																				LOC119552139|XP_037717863.1|DSUP	LOC108009298|XP_016929027.1|DSUZ				
N27.HOG0002975	OG0001017	n24												LOC108030511|XP_016958888.1|DBIA																				LOC119554164|XP_037720881.1|DSUP	LOC108018455|XP_016941501.1|DSUZ				
N27.HOG0002976	OG0001018	n0												LOC108024401|XP_016949802.1|DBIA																				LOC119563413|XP_037732709.1|DSUP	LOC108011894|XP_016932630.2|DSUZ				
N27.HOG0002977	OG0001019	n1												LOC108025234|XP_016951070.1|DBIA																									
N27.HOG0002978	OG0001019	n7												LOC108025031|XP_016950776.1|DBIA																				LOC119545695|XP_037707375.1|DSUP	LOC108016124|XP_036675607.1|DSUZ				
N27.HOG0002979	OG0001020	n0												LOC108027548|XP_016954498.1|DBIA																				LOC119558186|XP_037727393.1|DSUP	LOC108015220|XP_016937050.1|DSUZ				
N27.HOG0002980	OG0001021	n5																																LOC119547178|XP_037709839.1|DSUP					
N27.HOG0002981	OG0001021	n14												LOC108034022|XP_016964246.1|DBIA																				LOC119547177|XP_037709838.1|DSUP	LOC108021378|XP_036675876.1|DSUZ				
N27.HOG0002982	OG0001022	n8												LOC108031309|XP_016960043.1|DBIA																				LOC119560567|XP_037730013.1|DSUP	LOC108013920|XP_016935414.1|DSUZ				
N27.HOG0002983	OG0001022	n20												LOC108025890|XP_016952057.1|DBIA																				LOC119557296|XP_037725931.1|DSUP	LOC108019202|XP_016942483.1|DSUZ				
N27.HOG0002984	OG0001023	n7																																	LOC118876816|XP_036668675.1|DSUZ				
N27.HOG0002985	OG0001023	n32																																	LOC118877761|XP_036673674.1|DSUZ, LOC108011884|XP_016932620.2|DSUZ				
N27.HOG0002986	OG0001024	n12												LOC108025335|XP_016951253.1|DBIA																				LOC119553813|XP_037720364.1|DSUP	LOC108016112|XP_036675595.1|DSUZ				
N27.HOG0002987	OG0001025	n44												LOC108035492|XP_016966632.1|DBIA																				LOC119554755|XP_037721711.1|DSUP	LOC108012416|XP_016933266.1|DSUZ				
N27.HOG0002988	OG0001025	n46												LOC108034440|XP_016964814.1|DBIA																				LOC119554632|XP_037721557.1|DSUP	LOC108012286|XP_036671585.1|DSUZ				
N27.HOG0002989	OG0001026	n0												LOC108029578|XP_016957429.1|DBIA																				LOC119549014|XP_037712584.1|DSUP	LOC108019784|XP_016943265.1|DSUZ				
N27.HOG0002990	OG0001027	n0												LOC108035934|XP_016967212.1|DBIA																				LOC119554074|XP_037720745.1|DSUP	LOC108015810|XP_016937862.1|DSUZ				
N27.HOG0002991	OG0001028	n0												LOC108029018|XP_016956552.1|DBIA																				LOC119546935|XP_037709500.1|DSUP	LOC108009872|XP_016930067.1|DSUZ				
N27.HOG0002992	OG0001029	n24												LOC108036516|XP_016968211.1|DBIA																				LOC119549982|XP_037714313.1|DSUP	LOC108009665|XP_016929684.1|DSUZ				
N27.HOG0002993	OG0001031	n13												LOC108025776|XP_016951916.1|DBIA																				LOC119558475|XP_037727916.1|DSUP	LOC108005668|XP_036677536.1|DSUZ, LOC118878792|XP_036677707.1|DSUZ				
N27.HOG0002994	OG0001031	n35												LOC108021917|XP_016946233.1|DBIA																				LOC119562801|XP_037731895.1|DSUP					
N27.HOG0002995	OG0001031	n37												LOC108035588|XP_016966751.1|DBIA																				LOC119562800|XP_037731894.1|DSUP	LOC108014264|XP_036677680.1|DSUZ				
N27.HOG0002996	OG0001032	n27																																LOC119562522|XP_037731642.1|DSUP	LOC108014232|XP_036677818.1|DSUZ				
N27.HOG0002997	OG0001032	n41												LOC108027376|XP_016954296.1|DBIA																				LOC119562525|XP_037731646.1|DSUP	LOC108019450|XP_036677821.1|DSUZ				
N27.HOG0002998	OG0001033	n36												LOC108027962|XP_016955076.1|DBIA																				LOC119555217|XP_037722408.1|DSUP	LOC108006354|XP_016925364.2|DSUZ				
N27.HOG0002999	OG0001033	n38												LOC108023754|XP_016948880.1|DBIA																				LOC119558066|XP_037727163.1|DSUP	LOC108016785|XP_016939042.1|DSUZ				
N27.HOG0003000	OG0001034	n19												LOC108027656|XP_016954661.1|DBIA																									
N27.HOG0003001	OG0001034	n25												LOC108035141|XP_016966071.1|DBIA																				LOC119555373|XP_037722642.1|DSUP	LOC108013129|XP_036670527.1|DSUZ				
N27.HOG0003002	OG0001035	n1												LOC108027135|XP_016953845.1|DBIA																				LOC119556584|XP_037724812.1|DSUP	LOC108020480|XP_016944299.1|DSUZ				
N27.HOG0003003	OG0001035	n26												LOC108027124|XP_016953834.1|DBIA																				LOC119557772|XP_037726598.1|DSUP	LOC108020479|XP_016944298.1|DSUZ				
N27.HOG0003004	OG0001036	n1												LOC108032429|XP_016961740.1|DBIA																				LOC119547323|XP_037710049.1|DSUP	LOC108009490|XP_016929374.1|DSUZ				
N27.HOG0003005	OG0001036	n27												LOC108023603|XP_016948702.1|DBIA																				LOC119559851|XP_037728888.1|DSUP	LOC108018607|XP_016941657.2|DSUZ				
N27.HOG0003006	OG0001037	n23												LOC108028794|XP_016956264.1|DBIA, LOC108028795|XP_016956267.1|DBIA																				LOC119553784|XP_037720320.1|DSUP	LOC108018742|XP_016941806.2|DSUZ, LOC108018738|XP_016941802.2|DSUZ				
N27.HOG0003007	OG0001037	n46												LOC108028152|XP_016955298.1|DBIA																				LOC119553802|XP_037720345.1|DSUP	LOC108011689|XP_036671492.1|DSUZ				
N27.HOG0003008	OG0001038	n2												LOC108031880|XP_016961133.1|DBIA																				LOC119560704|XP_037730223.1|DSUP	LOC118876763|XP_036673251.1|DSUZ, LOC108005060|XP_036672797.1|DSUZ				
N27.HOG0003009	OG0001038	n28												LOC108031879|XP_016961131.1|DBIA																				LOC119560703|XP_037730219.1|DSUP	LOC118877597|XP_036672795.1|DSUZ, LOC118877674|XP_036673250.1|DSUZ				
N27.HOG0003010	OG0001039	n46												LOC108024345|XP_016949735.1|DBIA																				LOC119563149|XP_037732336.1|DSUP	LOC108013783|XP_016935238.2|DSUZ, LOC108007068|XP_036674315.1|DSUZ				
N27.HOG0003011	OG0001040	n2												LOC108026049|XP_016952233.1|DBIA																				LOC119563376|XP_037732655.1|DSUP	LOC108007568|XP_016926750.1|DSUZ				
N27.HOG0003012	OG0001040	n11												LOC108035037|XP_016965871.1|DBIA																				LOC119554154|XP_037720871.1|DSUP	LOC108020000|XP_036671919.1|DSUZ				
N27.HOG0003013	OG0001040	n30												LOC108026048|XP_016952232.1|DBIA																				LOC119563375|XP_037732654.1|DSUP	LOC108007571|XP_016926752.1|DSUZ				
N27.HOG0003014	OG0001040	n41												LOC108026038|XP_016952220.1|DBIA																				LOC119563374|XP_037732653.1|DSUP	LOC108007586|XP_016926770.1|DSUZ				
N27.HOG0003015	OG0001041	n13												LOC108031255|XP_016959983.1|DBIA																				LOC119553427|XP_037719742.1|DSUP	LOC108018504|XP_036674058.1|DSUZ, LOC118877788|XP_036673759.1|DSUZ				
N27.HOG0003016	OG0001041	n37												LOC108031048|XP_016959738.1|DBIA																				LOC119553421|XP_037719729.1|DSUP	LOC118877789|XP_036673760.1|DSUZ, LOC108018503|XP_016941549.1|DSUZ				
N27.HOG0003017	OG0001042	n0												LOC108025420|XP_016951392.1|DBIA																				LOC119549879|XP_037714115.1|DSUP	LOC108012166|XP_016932948.2|DSUZ				
N27.HOG0003018	OG0001043	n12												LOC108024013|XP_016949261.1|DBIA																				LOC119556843|XP_037725242.1|DSUP	LOC108005436|XP_016924211.1|DSUZ				
N27.HOG0003019	OG0001044	n26												LOC108036671|XP_016968442.1|DBIA																				LOC119551817|XP_037717306.1|DSUP	LOC108008431|XP_016927770.1|DSUZ				
N27.HOG0003020	OG0001045	n0												LOC108030415|XP_016958789.1|DBIA																				LOC119551240|XP_037716409.1|DSUP	LOC108008324|XP_016927632.1|DSUZ				
N27.HOG0003021	OG0001046	n17												LOC108022771|XP_016947368.1|DBIA																				LOC119550093|XP_037714500.1|DSUP	LOC108008518|XP_016927877.1|DSUZ				
N27.HOG0003022	OG0001046	n29												LOC108022770|XP_016947367.1|DBIA																				LOC119550091|XP_037714499.1|DSUP	LOC108008517|XP_016927875.1|DSUZ				
N27.HOG0003023	OG0001047	n0												LOC108029631|XP_016957516.1|DBIA																				LOC119549018|XP_037712590.1|DSUP	LOC108019847|XP_016943372.1|DSUZ				
N27.HOG0003024	OG0001048	n3																																LOC119551904|XP_037717446.1|DSUP, LOC119551765|XP_037717221.1|DSUP	LOC108014225|XP_016935748.1|DSUZ, LOC118876992|XP_036669681.1|DSUZ				
N27.HOG0003025	OG0001048	n9												LOC108022644|XP_016947188.1|DBIA																				LOC119550268|XP_037714775.1|DSUP	LOC118876994|XP_036669684.1|DSUZ, LOC118876993|XP_036669683.1|DSUZ, LOC108009650|XP_016929653.2|DSUZ				
N27.HOG0003026	OG0001049	n26												LOC108035412|XP_016966522.1|DBIA																				LOC119554088|XP_037720760.1|DSUP	LOC108005897|XP_036671321.1|DSUZ				
N27.HOG0003027	OG0001050	n0												LOC108035006|XP_016965838.1|DBIA																				LOC119555681|XP_037723232.1|DSUP	LOC108005619|XP_036672051.1|DSUZ				
N27.HOG0003028	OG0001051	n1												LOC108032488|XP_016961797.1|DBIA																				LOC119548578|XP_037711824.1|DSUP	LOC108013411|XP_016934761.1|DSUZ				
N27.HOG0003029	OG0001052	n1												LOC108036154|XP_016967634.1|DBIA																				LOC119548448|XP_037711639.1|DSUP	LOC108005803|XP_016924625.1|DSUZ				
N27.HOG0003030	OG0001053	n0												LOC108021969|XP_016946296.1|DBIA																				LOC119557250|XP_037725863.1|DSUP	LOC108017002|XP_016939443.1|DSUZ				
N27.HOG0003031	OG0001054	n4												LOC108032190|XP_016961535.1|DBIA																				LOC119549047|XP_037712674.1|DSUP	LOC108005966|XP_016924888.2|DSUZ				
N27.HOG0003032	OG0001054	n30												LOC108032191|XP_016961536.1|DBIA																				LOC119549062|XP_037712699.1|DSUP	LOC108005967|XP_016924890.2|DSUZ				
N27.HOG0003033	OG0001055	n10												LOC108025422|XP_016951395.1|DBIA																				LOC119553797|XP_037720341.1|DSUP	LOC108014726|XP_036675265.1|DSUZ				
N27.HOG0003034	OG0001055	n25												LOC108025497|XP_016951500.1|DBIA																									
N27.HOG0003035	OG0001056	n23												LOC108033422|XP_016963232.1|DBIA																				LOC119547384|XP_037710148.1|DSUP	LOC108009782|XP_016929913.1|DSUZ				
N27.HOG0003036	OG0001056	n37												LOC108025779|XP_016951883.1|DBIA																				LOC119557142|XP_037725653.1|DSUP	LOC108019191|XP_016942453.1|DSUZ				
N27.HOG0003037	OG0001057	n19												LOC108032656|XP_016962101.1|DBIA																				LOC119548755|XP_037712207.1|DSUP	LOC108019318|XP_016942631.1|DSUZ				
N27.HOG0003038	OG0001058	n0												LOC108024810|XP_016950422.1|DBIA																				LOC119557790|XP_037726618.1|DSUP	LOC108005502|XP_016924297.2|DSUZ				
N27.HOG0003039	OG0001059	n4												LOC108028015|XP_016955133.1|DBIA																				LOC119554607|XP_037721527.1|DSUP	LOC108005787|XP_036670882.1|DSUZ				
N27.HOG0003040	OG0001059	n30												LOC108035869|XP_016967107.1|DBIA																				LOC119553522|XP_037719873.1|DSUP	LOC108017019|XP_036670525.1|DSUZ				
N27.HOG0003041	OG0001060	n0												LOC108023353|XP_016948191.1|DBIA																				LOC119563004|XP_037732121.1|DSUP	LOC108015677|XP_016937679.2|DSUZ				
N27.HOG0003042	OG0001061	n7												LOC108030991|XP_016959681.1|DBIA																				LOC119560300|XP_037729599.1|DSUP	LOC118877874|XP_036674107.1|DSUZ				
N27.HOG0003043	OG0001061	n27												LOC108030992|XP_016959682.1|DBIA																				LOC119561020|XP_037730771.1|DSUP	LOC108006662|XP_036674102.1|DSUZ				
N27.HOG0003044	OG0001062	n3												LOC108027373|XP_016954289.1|DBIA																				LOC119560437|XP_037729807.1|DSUP	LOC108013802|XP_036675039.1|DSUZ				
N27.HOG0003045	OG0001062	n29												LOC108027107|XP_016953814.1|DBIA																				LOC119560549|XP_037729982.1|DSUP	LOC108015979|XP_036675063.1|DSUZ				
N27.HOG0003046	OG0001063	n2												LOC108029000|XP_016956572.1|DBIA																				LOC119558347|XP_037727756.1|DSUP	LOC108005215|XP_016923893.2|DSUZ				
N27.HOG0003047	OG0001063	n23												LOC108027983|XP_016955136.1|DBIA																				LOC119556757|XP_037725106.1|DSUP	LOC108005237|XP_016923918.1|DSUZ				
N27.HOG0003048	OG0001064	n2												LOC108024290|XP_016949679.1|DBIA																				LOC119558390|XP_037727846.1|DSUP	LOC108005146|XP_016923809.1|DSUZ				
N27.HOG0003049	OG0001064	n26												LOC108022013|XP_016946341.1|DBIA																				LOC119558208|XP_037727434.1|DSUP	LOC108004648|XP_016923088.1|DSUZ				
N27.HOG0003050	OG0001065	n3												LOC108024315|XP_016949708.1|DBIA																				LOC119559945|XP_037729103.1|DSUP	LOC108006000|XP_036674334.1|DSUZ				
N27.HOG0003051	OG0001066	n16																																LOC119550363|XP_037714929.1|DSUP	LOC108017736|XP_016940333.2|DSUZ				
N27.HOG0003052	OG0001066	n24												LOC108029861|XP_016957840.1|DBIA																				LOC119549510|XP_037713550.1|DSUP	LOC118877050|XP_036669766.1|DSUZ				
N27.HOG0003053	OG0001066	n29												LOC108034470|XP_016964843.1|DBIA, LOC108034471|XP_016964844.1|DBIA																				LOC119547571|XP_037710399.1|DSUP	LOC118877251|XP_036670804.1|DSUZ				
N27.HOG0003054	OG0001066	n37												LOC108024138|XP_016949408.1|DBIA																				LOC119558077|XP_037727184.1|DSUP	LOC108015143|XP_016936902.2|DSUZ				
N27.HOG0003055	OG0001067	n2												LOC108032720|XP_016962190.1|DBIA																				LOC119547814|XP_037710764.1|DSUP	LOC108021238|XP_016945336.1|DSUZ				
N27.HOG0003056	OG0001067	n27												LOC108032722|XP_016962192.1|DBIA																				LOC119547816|XP_037710767.1|DSUP	LOC108021240|XP_016945339.1|DSUZ				
N27.HOG0003057	OG0001068	n3												LOC108034399|XP_016964770.1|DBIA																				LOC119552549|XP_037718097.1|DSUP	LOC108012233|XP_016933019.1|DSUZ				
N27.HOG0003058	OG0001068	n27												LOC108034434|XP_016964808.1|DBIA																				LOC119555379|XP_037722650.1|DSUP	LOC108014647|XP_036670404.1|DSUZ				
N27.HOG0003059	OG0001069	n0												LOC108022274|XP_016946621.1|DBIA																				LOC119550778|XP_037715636.1|DSUP	LOC108008729|XP_016928118.1|DSUZ				
N27.HOG0003060	OG0001070	n12												LOC108027109|XP_016953816.1|DBIA																				LOC119560774|XP_037730327.1|DSUP	LOC108006740|XP_016925773.1|DSUZ				
N27.HOG0003061	OG0001070	n47												LOC108027121|XP_016953826.1|DBIA																									
N27.HOG0003062	OG0001071	n20																																	LOC108012512|XP_016933413.1|DSUZ				
N27.HOG0003063	OG0001071	n36																																LOC119554428|XP_037721248.1|DSUP	LOC108011845|XP_016932573.2|DSUZ				
N27.HOG0003064	OG0001071	n41																																LOC119546151|XP_037708188.1|DSUP	LOC108018409|XP_016941490.2|DSUZ				
N27.HOG0003065	OG0001072	n4												LOC108034627|XP_016965054.1|DBIA																				LOC119553609|XP_037719995.1|DSUP	LOC108007490|XP_036671994.1|DSUZ				
N27.HOG0003066	OG0001072	n33												LOC108023375|XP_016948267.1|DBIA																				LOC119556991|XP_037725451.1|DSUP	LOC108016770|XP_016939024.1|DSUZ				
N27.HOG0003067	OG0001073	n0												LOC108025214|XP_016951050.1|DBIA																				LOC119549234|XP_037713058.1|DSUP	LOC108018759|XP_036675481.1|DSUZ				
