HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N10.HOG0003693	OG0002213	n0								LOC120424610|XP_039444704.1|CPIP	LOC6051153|XP_001867636.1|CQUI																												
N10.HOG0003694	OG0002214	n0								LOC120417090|XP_039435002.1|CPIP	LOC6032048|XP_038105292.1|CQUI																												
N10.HOG0003695	OG0002215	n0								LOC120422123|XP_039441427.1|CPIP	LOC6032095|XP_038106196.1|CQUI																												
N10.HOG0003696	OG0002216	n0								LOC120422564|XP_039441984.1|CPIP, LOC120426174|XP_039446824.1|CPIP	LOC6032662|XP_038106882.1|CQUI																												
N10.HOG0003697	OG0002217	n0								LOC120425369|XP_039445812.1|CPIP	LOC6033961|XP_001844349.2|CQUI																												
N10.HOG0003698	OG0002218	n0								LOC120427415|XP_039448216.1|CPIP	LOC6053396|XP_038104621.1|CQUI																												
N10.HOG0003699	OG0002219	n0								LOC120425436|XP_039445901.1|CPIP																													
N10.HOG0003700	OG0002220	n0								LOC120425434|XP_039445899.1|CPIP	LOC6037348|XP_038105656.1|CQUI																												
N10.HOG0003701	OG0002221	n0								LOC120428082|XP_039448995.1|CPIP	LOC119770567|XP_038121611.1|CQUI, LOC119770566|XP_038121610.1|CQUI																												
N10.HOG0003702	OG0002222	n0								LOC120428079|XP_039448990.1|CPIP	LOC6032790|XP_001843329.2|CQUI																												
N10.HOG0003703	OG0002223	n2								LOC120430974|XP_039452040.1|CPIP	LOC6032796|XP_038115295.1|CQUI																												
N10.HOG0003704	OG0002224	n0								LOC120430981|XP_039452053.1|CPIP	LOC119769378|XP_038117360.1|CQUI, LOC6032799|XP_038115284.1|CQUI																												
N10.HOG0003705	OG0002225	n6								LOC120423006|XP_039442563.1|CPIP																													
N10.HOG0003706	OG0002225	n8								LOC120423028|XP_039442603.1|CPIP	LOC6032897|XP_038117532.1|CQUI																												
N10.HOG0003707	OG0002226	n0								LOC120422859|XP_039442342.1|CPIP, LOC120425224|XP_039445589.1|CPIP	LOC6042794|XP_001870797.1|CQUI																												
N10.HOG0003708	OG0002227	n0								LOC120417793|XP_039435896.1|CPIP	LOC6031136|XP_038120789.1|CQUI																												
N10.HOG0003709	OG0002228	n0								LOC120422874|XP_039442355.1|CPIP	LOC6031157|XP_038120047.1|CQUI																												
N10.HOG0003710	OG0002229	n0								LOC120422876|XP_039442369.1|CPIP	LOC6031155|XP_001841998.2|CQUI																												
N10.HOG0003711	OG0002230	n0								LOC120422845|XP_039442323.1|CPIP	LOC6031161|XP_038119537.1|CQUI																												
N10.HOG0003712	OG0002231	n5								LOC120419763|XP_039438524.1|CPIP	LOC6050941|XP_038119258.1|CQUI																												
N10.HOG0003713	OG0002231	n6								LOC120427223|XP_039448024.1|CPIP	LOC119769702|XP_038119059.1|CQUI																												
N10.HOG0003714	OG0002232	n35								LOC120417389|XP_039435342.1|CPIP																													
N10.HOG0003715	OG0002232	n38								LOC120417390|XP_039435345.1|CPIP	LOC6040636|XP_001850004.1|CQUI																												
N10.HOG0003716	OG0002233	n3								LOC120424797|XP_039444943.1|CPIP	LOC6047308|XP_038120904.1|CQUI																												
N10.HOG0003717	OG0002233	n9								LOC120424803|XP_039444951.1|CPIP	LOC6047313|XP_038119049.1|CQUI																												
N10.HOG0003718	OG0002234	n3								LOC120419836|XP_039438606.1|CPIP	LOC6042094|XP_038109897.1|CQUI																												
N10.HOG0003719	OG0002234	n8								LOC120427571|XP_039448380.1|CPIP	LOC6049788|XP_038119930.1|CQUI																												
N10.HOG0003720	OG0002234	n19								LOC120427578|XP_039448392.1|CPIP	LOC6049787|XP_001866494.1|CQUI																												
N10.HOG0003721	OG0002235	n0								LOC120422922|XP_039442430.1|CPIP	LOC6040757|XP_038115690.1|CQUI																												
N10.HOG0003722	OG0002236	n0								LOC120427083|XP_039447862.1|CPIP	LOC6030997|XP_001841850.1|CQUI																												
N10.HOG0003723	OG0002237	n0								LOC120425904|XP_039446461.1|CPIP	LOC6047076|XP_001864183.2|CQUI																												
N10.HOG0003724	OG0002238	n0								LOC120423496|XP_039443270.1|CPIP	LOC6049703|XP_038118161.1|CQUI																												
N10.HOG0003725	OG0002239	n0								LOC120422883|XP_039442377.1|CPIP	LOC6042825|XP_001870822.1|CQUI																												
N10.HOG0003726	OG0002240	n0								LOC120426030|XP_039446645.1|CPIP	LOC6041172|XP_038118497.1|CQUI																												
N10.HOG0003727	OG0002241	n0								LOC120425351|XP_039445787.1|CPIP, LOC120429623|XP_039450587.1|CPIP	LOC6044078|XP_038116059.1|CQUI																												
N10.HOG0003728	OG0002242	n0								LOC120420560|XP_039439560.1|CPIP	LOC6044966|XP_038114646.1|CQUI																												
N10.HOG0003729	OG0002243	n0								LOC120420561|XP_039439563.1|CPIP	LOC6044961|XP_038119719.1|CQUI																												
N10.HOG0003730	OG0002244	n2									LOC119767375|XP_038111774.1|CQUI																												
N10.HOG0003731	OG0002244	n3								LOC120420568|XP_039439580.1|CPIP	LOC6044948|XP_001862380.2|CQUI																												
N10.HOG0003732	OG0002245	n0								LOC120430538|XP_039451586.1|CPIP, LOC120431293|XP_039452369.1|CPIP, LOC120422431|XP_039441782.1|CPIP	LOC6045680|XP_038114857.1|CQUI																												
N10.HOG0003733	OG0002246	n0								LOC120415738|XP_039433273.1|CPIP	LOC6049979|XP_038118799.1|CQUI																												
N10.HOG0003734	OG0002247	n0								LOC120424882|XP_039445080.1|CPIP	LOC6038803|XP_001848521.2|CQUI																												
N10.HOG0003735	OG0002248	n0								LOC120424795|XP_039444940.1|CPIP	LOC6047330|XP_038119197.1|CQUI																												
N10.HOG0003736	OG0002249	n3									LOC6046727|XP_038111587.1|CQUI																												
N10.HOG0003737	OG0002249	n5								LOC120429924|XP_039450955.1|CPIP	LOC6052976|XP_001869143.1|CQUI																												
N10.HOG0003738	OG0002250	n0								LOC120420700|XP_039439731.1|CPIP	LOC6050221|XP_038121273.1|CQUI																												
N10.HOG0003739	OG0002251	n0								LOC120420698|XP_039439726.1|CPIP	LOC6049011|XP_038120599.1|CQUI																												
N10.HOG0003740	OG0002252	n0								LOC120417416|XP_039435393.1|CPIP, LOC120430669|XP_039451704.1|CPIP	LOC6040660|XP_001850021.2|CQUI																												
N10.HOG0003741	OG0002253	n0								LOC120417420|XP_039435397.1|CPIP, LOC120431078|XP_039452164.1|CPIP	LOC119768700|XP_038115241.1|CQUI																												
N10.HOG0003742	OG0002254	n0								LOC120420684|XP_039439713.1|CPIP	LOC6052417|XP_038119674.1|CQUI																												
N10.HOG0003743	OG0002255	n0								LOC120426800|XP_039447515.1|CPIP	LOC6041121|XP_001850425.2|CQUI																												
N10.HOG0003744	OG0002256	n0								LOC120421528|XP_039440681.1|CPIP	LOC6053962|XP_038117648.1|CQUI																												
N10.HOG0003745	OG0002257	n0								LOC120420092|XP_039438958.1|CPIP	LOC6036306|XP_038120022.1|CQUI																												
N10.HOG0003746	OG0002258	n0								LOC120413191|XP_039429838.1|CPIP																													
N10.HOG0003747	OG0002259	n30								LOC120413269|XP_039429932.1|CPIP																													
N10.HOG0003748	OG0002259	n31								LOC120413262|XP_039429924.1|CPIP																													
N10.HOG0003749	OG0002260	n0								LOC120413256|XP_039429919.1|CPIP	LOC6051586|XP_001868005.2|CQUI																												
N10.HOG0003750	OG0002261	n0								LOC120413231|XP_039429894.1|CPIP	LOC6039430|XP_038119745.1|CQUI																												
N10.HOG0003751	OG0002262	n1								LOC120418481|XP_039436854.1|CPIP	LOC6044825|XP_038120409.1|CQUI																												
N10.HOG0003752	OG0002263	n0								LOC120424834|XP_039444997.1|CPIP	LOC6037305|XP_001847231.1|CQUI																												
N10.HOG0003753	OG0002264	n0								LOC120420087|XP_039438951.1|CPIP	LOC6036281|XP_001846347.2|CQUI																												
N10.HOG0003754	OG0002265	n0								LOC120432434|XP_039453586.1|CPIP	LOC6054106|XP_001870076.2|CQUI																												
N10.HOG0003755	OG0002266	n0								LOC120418016|XP_039436191.1|CPIP	LOC6040111|XP_038114718.1|CQUI																												
N10.HOG0003756	OG0002267	n0								LOC120418934|XP_039437405.1|CPIP	LOC6041091|XP_001850398.2|CQUI																												
N10.HOG0003757	OG0002268	n0								LOC120418918|XP_039437383.1|CPIP	LOC6041087|XP_001850394.2|CQUI																												
N10.HOG0003758	OG0002269	n0								LOC120414641|XP_039431811.1|CPIP, LOC120420157|XP_039439057.1|CPIP	LOC6044693|XP_038114553.1|CQUI																												
N10.HOG0003759	OG0002270	n5								LOC120427423|XP_039448217.1|CPIP	LOC6037148|XP_038117201.1|CQUI																												
N10.HOG0003760	OG0002270	n6								LOC120428825|XP_039449866.1|CPIP																													
N10.HOG0003761	OG0002271	n0								LOC120416566|XP_039434232.1|CPIP	LOC6036553|XP_038118891.1|CQUI																												
N10.HOG0003762	OG0002272	n0								LOC120430341|XP_039451378.1|CPIP	LOC6035611|XP_001845760.1|CQUI																												
N10.HOG0003763	OG0002273	n0								LOC120424315|XP_039444333.1|CPIP	LOC6033527|XP_038115340.1|CQUI																												
N10.HOG0003764	OG0002274	n0								LOC120424318|XP_039444343.1|CPIP	LOC6048902|XP_038116037.1|CQUI																												
N10.HOG0003765	OG0002275	n0								LOC120414431|XP_039431548.1|CPIP	LOC6038251|XP_038118213.1|CQUI																												
N10.HOG0003766	OG0002276	n1								LOC120417610|XP_039435653.1|CPIP	LOC6040614|XP_038116102.1|CQUI																												
N10.HOG0003767	OG0002277	n5								LOC120426777|XP_039447484.1|CPIP	LOC6035466|XP_038118942.1|CQUI																												
N10.HOG0003768	OG0002278	n0								LOC120413394|XP_039430126.1|CPIP	LOC6042858|XP_038117047.1|CQUI																												
N10.HOG0003769	OG0002279	n0								LOC120413424|XP_039430170.1|CPIP	LOC6054516|XP_001870416.2|CQUI																												
N10.HOG0003770	OG0002280	n0								LOC120413392|XP_039430124.1|CPIP	LOC6041979|XP_038116671.1|CQUI																												
N10.HOG0003771	OG0002281	n0								LOC120420039|XP_039438873.1|CPIP	LOC6041008|XP_001850323.2|CQUI																												
N10.HOG0003772	OG0002282	n0								LOC120425134|XP_039445494.1|CPIP	LOC119769211|XP_038117058.1|CQUI, LOC6031311|XP_001842128.2|CQUI																												
N10.HOG0003773	OG0002283	n0								LOC120423762|XP_039443609.1|CPIP, LOC120423759|XP_039443608.1|CPIP	LOC6035584|XP_038117065.1|CQUI																												
N10.HOG0003774	OG0002284	n0								LOC120423775|XP_039443628.1|CPIP	LOC6035592|XP_001845743.1|CQUI																												
N10.HOG0003775	OG0002285	n32								LOC120420921|XP_039439982.1|CPIP	LOC6050360|XP_001866980.2|CQUI																												
N10.HOG0003776	OG0002285	n39								LOC120420914|XP_039439973.1|CPIP																													
N10.HOG0003777	OG0002286	n0								LOC120412637|XP_039429125.1|CPIP	LOC6047555|XP_038121299.1|CQUI																												
N10.HOG0003778	OG0002287	n0								LOC120431346|XP_039452412.1|CPIP, LOC120427734|XP_039448576.1|CPIP, LOC120425689|XP_039446207.1|CPIP	LOC6036821|XP_038115121.1|CQUI																												
N10.HOG0003779	OG0002288	n0								LOC120427730|XP_039448567.1|CPIP	LOC6036823|XP_038115902.1|CQUI																												
N10.HOG0003780	OG0002289	n0								LOC120415802|XP_039433361.1|CPIP	LOC6048142|XP_001865105.1|CQUI																												
N10.HOG0003781	OG0002290	n0								LOC120426546|XP_039447250.1|CPIP, LOC120426350|XP_039447046.1|CPIP	LOC6032490|XP_001843080.1|CQUI																												
N10.HOG0003782	OG0002291	n0								LOC120417473|XP_039435481.1|CPIP	LOC6033513|XP_038118297.1|CQUI																												
N10.HOG0003783	OG0002292	n0								LOC120429716|XP_039450692.1|CPIP	LOC6033463|XP_038119085.1|CQUI																												
N10.HOG0003784	OG0002293	n0								LOC120421396|XP_039440531.1|CPIP	LOC119770382|XP_038121063.1|CQUI																												
N10.HOG0003785	OG0002294	n0								LOC120431185|XP_039452261.1|CPIP	LOC6053981|XP_001869971.2|CQUI																												
N10.HOG0003786	OG0002295	n0									LOC6043755|XP_038110402.1|CQUI																												
N10.HOG0003787	OG0002296	n6								LOC120431809|XP_039452861.1|CPIP	LOC6053408|XP_038107636.1|CQUI																												
N10.HOG0003788	OG0002297	n0								LOC120428723|XP_039449730.1|CPIP	LOC6047771|XP_038111266.1|CQUI																												
N10.HOG0003789	OG0002298	n0								LOC120425452|XP_039445918.1|CPIP	LOC6048640|XP_001865531.1|CQUI																												
N10.HOG0003790	OG0002299	n0								LOC120425451|XP_039445917.1|CPIP	LOC6048634|XP_001865530.1|CQUI																												
N10.HOG0003791	OG0002300	n0								LOC120422193|XP_039441508.1|CPIP	LOC6041296|XP_038109865.1|CQUI																												
N10.HOG0003792	OG0002301	n0								LOC120414667|XP_039431876.1|CPIP	LOC6032442|XP_038109104.1|CQUI																												
N10.HOG0003793	OG0002302	n0								LOC120426537|XP_039447237.1|CPIP, LOC120426346|XP_039447041.1|CPIP	LOC6032494|XP_038107401.1|CQUI																												
N10.HOG0003794	OG0002303	n0								LOC120417163|XP_039435078.1|CPIP	LOC119770001|XP_038119947.1|CQUI																												
N10.HOG0003795	OG0002304	n0								LOC120422787|XP_039442259.1|CPIP	LOC6034145|XP_038110271.1|CQUI																												
N10.HOG0003796	OG0002305	n0								LOC120428091|XP_039449009.1|CPIP	LOC6037882|XP_038108990.1|CQUI																												
N10.HOG0003797	OG0002306	n0								LOC120425855|XP_039446412.1|CPIP	LOC6048483|XP_038112798.1|CQUI																												
N10.HOG0003798	OG0002307	n0								LOC120428131|XP_039449048.1|CPIP	LOC6032953|XP_038114107.1|CQUI																												
N10.HOG0003799	OG0002308	n0								LOC120413536|XP_039430344.1|CPIP	LOC6054586|XP_038108430.1|CQUI																												
N10.HOG0003800	OG0002309	n0								LOC120413609|XP_039430447.1|CPIP	LOC6031325|XP_001842140.1|CQUI																												
N10.HOG0003801	OG0002310	n0								LOC120413615|XP_039430454.1|CPIP	LOC6031360|XP_038109101.1|CQUI																												
N10.HOG0003802	OG0002311	n4								LOC120416326|XP_039433984.1|CPIP	LOC6046331|XP_038108958.1|CQUI																												
N10.HOG0003803	OG0002312	n0								LOC120424906|XP_039445132.1|CPIP	LOC6046701|XP_038110846.1|CQUI																												
N10.HOG0003804	OG0002313	n0								LOC120413117|XP_039429760.1|CPIP	LOC6050065|XP_038111372.1|CQUI																												
N10.HOG0003805	OG0002314	n0								LOC120413143|XP_039429785.1|CPIP	LOC6050053|XP_001866720.2|CQUI																												
N10.HOG0003806	OG0002315	n3								LOC120413127|XP_039429766.1|CPIP	LOC6031936|XP_038109302.1|CQUI																												
N10.HOG0003807	OG0002315	n8								LOC120431577|XP_039452623.1|CPIP	LOC6031768|XP_038109420.1|CQUI																												
N10.HOG0003808	OG0002316	n0								LOC120416329|XP_039433993.1|CPIP	LOC6037125|XP_001847068.1|CQUI																												
N10.HOG0003809	OG0002317	n0								LOC120413106|XP_039429746.1|CPIP	LOC6050062|XP_038111373.1|CQUI																												
N10.HOG0003810	OG0002318	n0								LOC120431698|XP_039452747.1|CPIP, LOC120424106|XP_039444050.1|CPIP	LOC6031952|XP_038108738.1|CQUI																												
N10.HOG0003811	OG0002319	n0								LOC120428535|XP_039449501.1|CPIP	LOC119767871|XP_038113550.1|CQUI, LOC6039423|XP_038106730.1|CQUI																												
N10.HOG0003812	OG0002320	n0								LOC120418944|XP_039437416.1|CPIP	LOC6031812|XP_001842519.2|CQUI																												
N10.HOG0003813	OG0002321	n0								LOC120414767|XP_039432014.1|CPIP	LOC6038275|XP_001848098.1|CQUI																												
N10.HOG0003814	OG0002322	n0								LOC120428054|XP_039448951.1|CPIP	LOC6044453|XP_038109073.1|CQUI																												
N10.HOG0003815	OG0002323	n0								LOC120424360|XP_039444389.1|CPIP	LOC6041510|XP_001850760.2|CQUI																												
N10.HOG0003816	OG0002324	n0								LOC120420799|XP_039439851.1|CPIP	LOC6043907|XP_001861490.1|CQUI																												
N10.HOG0003817	OG0002325	n0								LOC120420805|XP_039439860.1|CPIP	LOC6043898|XP_038113606.1|CQUI																												
N10.HOG0003818	OG0002326	n0								LOC120420810|XP_039439865.1|CPIP	LOC6043897|XP_038106830.1|CQUI																												
N10.HOG0003819	OG0002327	n0								LOC120420797|XP_039439843.1|CPIP	LOC6043899|XP_038108302.1|CQUI																												
N10.HOG0003820	OG0002328	n0								LOC120426846|XP_039447568.1|CPIP	LOC6036378|XP_001846433.2|CQUI																												
N10.HOG0003821	OG0002329	n0								LOC120420602|XP_039439614.1|CPIP	LOC6036369|XP_038110618.1|CQUI																												
N10.HOG0003822	OG0002330	n0								LOC120420151|XP_039439051.1|CPIP	LOC6031186|XP_038106119.1|CQUI																												
N10.HOG0003823	OG0002331	n0								LOC120420046|XP_039438891.1|CPIP	LOC6031208|XP_001842042.2|CQUI																												
N10.HOG0003824	OG0002332	n0								LOC120428257|XP_039449185.1|CPIP	LOC6042252|XP_001851390.2|CQUI																												
N10.HOG0003825	OG0002333	n0								LOC120431110|XP_039452197.1|CPIP	LOC6032002|XP_038113463.1|CQUI																												
N10.HOG0003826	OG0002334	n0								LOC120428324|XP_039449255.1|CPIP	LOC6037004|XP_001846968.2|CQUI																												
N10.HOG0003827	OG0002335	n0								LOC120425202|XP_039445567.1|CPIP, LOC120418964|XP_039437443.1|CPIP	LOC6031823|XP_038109961.1|CQUI																												
N10.HOG0003828	OG0002336	n0								LOC120423645|XP_039443452.1|CPIP	LOC6033193|XP_038109781.1|CQUI																												
N10.HOG0003829	OG0002337	n0								LOC120423129|XP_039442742.1|CPIP	LOC6040014|XP_038106019.1|CQUI																												
N10.HOG0003830	OG0002338	n0								LOC120420900|XP_039439956.1|CPIP	LOC6040854|XP_038109267.1|CQUI																												
N10.HOG0003831	OG0002339	n34								LOC120419774|XP_039438542.1|CPIP	LOC6031261|XP_038109126.1|CQUI																												
N10.HOG0003832	OG0002339	n35								LOC120415198|XP_039432590.1|CPIP	LOC6036110|XP_001846158.2|CQUI																												
N10.HOG0003833	OG0002340	n0								LOC120424350|XP_039444376.1|CPIP	LOC6041523|XP_001850773.2|CQUI																												
N10.HOG0003834	OG0002341	n0								LOC120421110|XP_039440203.1|CPIP	LOC6040128|XP_001849587.2|CQUI																												
N10.HOG0003835	OG0002342	n0								LOC120421117|XP_039440211.1|CPIP	LOC6040132|XP_038114414.1|CQUI																												
N10.HOG0003836	OG0002343	n0								LOC120415454|XP_039432933.1|CPIP	LOC6036647|XP_038106750.1|CQUI																												
N10.HOG0003837	OG0002344	n0								LOC120415489|XP_039432990.1|CPIP	LOC6036655|XP_038114418.1|CQUI																												
N10.HOG0003838	OG0002345	n0								LOC120415995|XP_039433582.1|CPIP	LOC6033169|XP_038112404.1|CQUI																												
N10.HOG0003839	OG0002346	n0								LOC120416779|XP_039434578.1|CPIP	LOC6033282|XP_001843752.2|CQUI																												
N10.HOG0003840	OG0002347	n0								LOC120416776|XP_039434575.1|CPIP	LOC6048996|XP_001865830.2|CQUI																												
N10.HOG0003841	OG0002348	n0								LOC120416069|XP_039433671.1|CPIP	LOC6050418|XP_038113237.1|CQUI																												
N10.HOG0003842	OG0002349	n0								LOC120426128|XP_039446764.1|CPIP, LOC120427962|XP_039448851.1|CPIP	LOC6044752|XP_038122121.1|CQUI, LOC6039494|XP_038105822.1|CQUI, LOC119766897|XP_038109217.1|CQUI																												
N10.HOG0003843	OG0002350	n0								LOC120427961|XP_039448850.1|CPIP, LOC120426127|XP_039446763.1|CPIP	LOC6031634|XP_038119250.1|CQUI, LOC6033104|XP_001843599.2|CQUI																												
N10.HOG0003844	OG0002351	n3								LOC120419854|XP_039438625.1|CPIP	LOC6042105|XP_038114014.1|CQUI																												
N10.HOG0003845	OG0002352	n0								LOC120427335|XP_039448120.1|CPIP	LOC6042118|XP_038112064.1|CQUI																												
N10.HOG0003846	OG0002353	n0								LOC120419803|XP_039438573.1|CPIP	LOC6043228|XP_001857727.2|CQUI																												
N10.HOG0003847	OG0002354	n0								LOC120416777|XP_039434576.1|CPIP	LOC6033274|XP_038113892.1|CQUI																												
N10.HOG0003848	OG0002355	n0								LOC120424552|XP_039444651.1|CPIP	LOC6038937|XP_038108240.1|CQUI																												
N10.HOG0003849	OG0002356	n0								LOC120412848|XP_039429404.1|CPIP	LOC6044243|XP_038114335.1|CQUI																												
N10.HOG0003850	OG0002357	n0								LOC120412846|XP_039429403.1|CPIP	LOC6052967|XP_038113574.1|CQUI, LOC6052659|XP_038106613.1|CQUI, LOC6044241|XP_001861780.2|CQUI																												
N10.HOG0003851	OG0002358	n0								LOC120415720|XP_039433249.1|CPIP	LOC6031859|XP_038106717.1|CQUI																												
N10.HOG0003852	OG0002359	n0								LOC120427816|XP_039448674.1|CPIP	LOC6031881|XP_038111803.1|CQUI																												
N10.HOG0003853	OG0002360	n0								LOC120415533|XP_039433026.1|CPIP	LOC6036445|XP_001846496.2|CQUI																												
N10.HOG0003854	OG0002361	n0								LOC120415542|XP_039433043.1|CPIP, LOC120421990|XP_039441238.1|CPIP	LOC119766965|XP_038109659.1|CQUI																												
N10.HOG0003855	OG0002362	n0								LOC120417700|XP_039435783.1|CPIP, LOC120412454|XP_039428854.1|CPIP	LOC6054587|XP_038107867.1|CQUI																												
N10.HOG0003856	OG0002363	n0								LOC120423975|XP_039443901.1|CPIP	LOC6038008|XP_001847855.1|CQUI																												
N10.HOG0003857	OG0002364	n0								LOC120423992|XP_039443923.1|CPIP	LOC6038009|XP_038113072.1|CQUI																												
N10.HOG0003858	OG0002365	n0								LOC120423996|XP_039443939.1|CPIP	LOC6038010|XP_001847857.2|CQUI																												
N10.HOG0003859	OG0002366	n0								LOC120412503|XP_039428936.1|CPIP, LOC120418410|XP_039436723.1|CPIP	LOC6036339|XP_038111196.1|CQUI																												
N10.HOG0003860	OG0002367	n0								LOC120421150|XP_039440274.1|CPIP	LOC6034393|XP_038109097.1|CQUI																												
N10.HOG0003861	OG0002368	n0								LOC120419647|XP_039438337.1|CPIP	LOC6039844|XP_038108567.1|CQUI																												
N10.HOG0003862	OG0002369	n0								LOC120429906|XP_039450934.1|CPIP	LOC6034866|XP_001845136.2|CQUI																												
N10.HOG0003863	OG0002370	n0								LOC120415512|XP_039433002.1|CPIP	LOC6042079|XP_038107575.1|CQUI																												
N10.HOG0003864	OG0002371	n0								LOC120415513|XP_039433004.1|CPIP	LOC6042074|XP_038107576.1|CQUI																												
N10.HOG0003865	OG0002372	n8								LOC120417285|XP_039435170.1|CPIP	LOC6033604|XP_038107033.1|CQUI																												
N10.HOG0003866	OG0002373	n34								LOC120419153|XP_039437731.1|CPIP	LOC6042945|XP_001870884.2|CQUI																												
N10.HOG0003867	OG0002373	n37									LOC6053051|XP_001869210.1|CQUI																												
N10.HOG0003868	OG0002374	n0								LOC120429067|XP_039450143.1|CPIP	LOC6048336|XP_038110935.1|CQUI																												
N10.HOG0003869	OG0002375	n2								LOC120416343|XP_039434003.1|CPIP	LOC6037683|XP_038108247.1|CQUI																												
N10.HOG0003870	OG0002376	n1								LOC120414302|XP_039431374.1|CPIP	LOC6048804|XP_038122078.1|CQUI																												
N10.HOG0003871	OG0002377	n0								LOC120414304|XP_039431377.1|CPIP	LOC6040478|XP_001849864.2|CQUI																												
N10.HOG0003872	OG0002378	n0								LOC120426574|XP_039447293.1|CPIP	LOC6042670|XP_001853364.1|CQUI																												
N10.HOG0003873	OG0002379	n0								LOC120425772|XP_039446316.1|CPIP	LOC6039013|XP_001848695.2|CQUI																												
N10.HOG0003874	OG0002380	n0								LOC120424705|XP_039444819.1|CPIP	LOC6047575|XP_001864617.1|CQUI																												
N10.HOG0003875	OG0002381	n0								LOC120432390|XP_039453519.1|CPIP	LOC6032249|XP_001842887.1|CQUI																												
N10.HOG0003876	OG0002382	n0								LOC120426818|XP_039447535.1|CPIP	LOC6048718|XP_038115337.1|CQUI																												
N10.HOG0003877	OG0002383	n0								LOC120426827|XP_039447548.1|CPIP	LOC6054417|XP_038118937.1|CQUI																												
N10.HOG0003878	OG0002384	n22								LOC120431525|XP_039452555.1|CPIP, LOC120418785|XP_039437200.1|CPIP	LOC6048311|XP_038119472.1|CQUI																												
N10.HOG0003879	OG0002384	n30								LOC120418839|XP_039437298.1|CPIP	LOC6048302|XP_038116611.1|CQUI																												
N10.HOG0003880	OG0002385	n0								LOC120419046|XP_039437549.1|CPIP	LOC6033033|XP_001843539.2|CQUI																												
N10.HOG0003881	OG0002386	n0								LOC120419452|XP_039438071.1|CPIP	LOC6033077|XP_038120640.1|CQUI																												
N10.HOG0003882	OG0002387	n0								LOC120417667|XP_039435725.1|CPIP	LOC6051016|XP_038115133.1|CQUI																												
N10.HOG0003883	OG0002388	n0								LOC120426320|XP_039447013.1|CPIP	LOC6053486|XP_038122199.1|CQUI																												
N10.HOG0003884	OG0002389	n0								LOC120425212|XP_039445577.1|CPIP	LOC6047438|XP_001864493.1|CQUI, LOC6034238|XP_038106278.1|CQUI																												
N10.HOG0003885	OG0002390	n0								LOC120421608|XP_039440768.1|CPIP	LOC6049310|XP_001866082.2|CQUI																												
N10.HOG0003886	OG0002391	n1								LOC120416973|XP_039434828.1|CPIP	LOC6039477|XP_038119173.1|CQUI																												
N10.HOG0003887	OG0002392	n0								LOC120419110|XP_039437638.1|CPIP	LOC6044685|XP_038120275.1|CQUI																												
N10.HOG0003888	OG0002393	n0								LOC120432181|XP_039453255.1|CPIP	LOC6045689|XP_038119329.1|CQUI																												
N10.HOG0003889	OG0002394	n0								LOC120432201|XP_039453292.1|CPIP	LOC6039388|XP_038121848.1|CQUI																												
N10.HOG0003890	OG0002395	n3								LOC120432165|XP_039453231.1|CPIP	LOC6046522|XP_038121760.1|CQUI																												
N10.HOG0003891	OG0002396	n0								LOC120413852|XP_039430746.1|CPIP	LOC6035019|XP_038119412.1|CQUI																												
N10.HOG0003892	OG0002397	n0								LOC120419717|XP_039438438.1|CPIP, LOC120424009|XP_039443957.1|CPIP	LOC6043888|XP_001861470.1|CQUI																												
N10.HOG0003893	OG0002398	n3								LOC120416749|XP_039434516.1|CPIP																													
N10.HOG0003894	OG0002398	n6								LOC120427911|XP_039448784.1|CPIP	LOC6050951|XP_001867465.2|CQUI																												
N10.HOG0003895	OG0002399	n0								LOC120427919|XP_039448791.1|CPIP	LOC119768868|XP_038116323.1|CQUI																												
N10.HOG0003896	OG0002400	n0								LOC120417067|XP_039434958.1|CPIP	LOC6049235|XP_038120383.1|CQUI																												
N10.HOG0003897	OG0002401	n0								LOC120417110|XP_039435020.1|CPIP, LOC120415889|XP_039433464.1|CPIP	LOC6050680|XP_001867244.2|CQUI																												
N10.HOG0003898	OG0002402	n0								LOC120417504|XP_039435515.1|CPIP	LOC6047584|XP_038116540.1|CQUI																												
N10.HOG0003899	OG0002403	n0								LOC120417531|XP_039435547.1|CPIP	LOC6053670|XP_038118861.1|CQUI																												
N10.HOG0003900	OG0002404	n0								LOC120417503|XP_039435513.1|CPIP	LOC6044716|XP_038118794.1|CQUI																												
N10.HOG0003901	OG0002405	n0								LOC120421244|XP_039440379.1|CPIP	LOC6042040|XP_038118600.1|CQUI																												
