HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N32.HOG0004349	OG0002519	n0																					LOC117138618|XP_033156718.1|DMAU	Rbpn-5|NP_611545.1|DMEL						LOC6615299|XP_002039703.1|DSEC		LOC6735485|XP_002082424.1|DSIM							
N32.HOG0004350	OG0002520	n0																					LOC117148192|XP_033171353.1|DMAU	Usp30|NP_572274.1|DMEL						LOC6612341|XP_002036851.2|DSEC		LOC27208731|XP_016038237.1|DSIM							
N32.HOG0004351	OG0002521	n15																					LOC117148320|XP_033171543.1|DMAU	CG32547|NP_728174.2|DMEL						LOC6614864|XP_032581378.1|DSEC		LOC27208320|XP_016039926.1|DSIM							
N32.HOG0004352	OG0002522	n0																					LOC117143356|XP_033163920.1|DMAU	Nup43|NP_650716.2|DMEL						LOC6613767|XP_002038236.1|DSEC		LOC6727573|XP_002102952.1|DSIM							
N32.HOG0004353	OG0002523	n0																					LOC117142923|XP_033163111.1|DMAU	qless|NP_733425.1|DMEL						LOC6612964|XP_032577166.1|DSEC		LOC6730321|XP_016037084.1|DSIM							
N32.HOG0004354	OG0002524	n0																					LOC117146915|XP_033169431.1|DMAU	Usp16-45|NP_572220.1|DMEL						LOC6612408|XP_032582007.1|DSEC		LOC6725161|XP_039153209.1|DSIM							
N32.HOG0004355	OG0002525	n0																					LOC117140716|XP_033159673.1|DMAU	Srp54k|NP_523931.1|DMEL						LOC6610862|XP_002035428.1|DSEC		LOC6736859|XP_002083715.1|DSIM							
N32.HOG0004356	OG0002526	n12																					LOC117143274|XP_033163744.1|DMAU	Fkbp39|NP_524364.2|DMEL						LOC6606278|XP_002031083.1|DSEC		LOC6727983|XP_002103335.1|DSIM							
N32.HOG0004357	OG0002527	n11																					LOC117144950|XP_033166296.1|DMAU	Oamb|NP_001262774.1|DMEL						LOC6619229|XP_032577423.1|DSEC		LOC6727306|XP_016033842.2|DSIM							
N32.HOG0004358	OG0002528	n0																					LOC117147925|XP_033170938.1|DMAU	C3G|NP_572350.2|DMEL						LOC6612208|XP_032582381.1|DSEC		LOC6725313|XP_039153645.1|DSIM							
N32.HOG0004359	OG0002529	n0																					LOC117143292|XP_033163778.1|DMAU	Sf3a1|NP_650583.1|DMEL						LOC6616814|XP_002041151.1|DSEC		LOC6739736|XP_016034340.1|DSIM							
N32.HOG0004360	OG0002530	n0																					LOC117147264|XP_033169983.1|DMAU	CG10268|NP_609992.1|DMEL						LOC6614721|XP_002039145.1|DSEC		LOC6732850|XP_002079960.1|DSIM							
N32.HOG0004361	OG0002531	n0																					LOC117135154|XP_033151105.1|DMAU	CG9135|NP_608985.1|DMEL						LOC6613575|XP_002038043.1|DSEC		LOC6731162|XP_016023712.1|DSIM							
N32.HOG0004362	OG0002532	n0																					LOC117141097|XP_033160304.1|DMAU	RpL15|NP_001104430.1|DMEL						LOC6620435|XP_032574781.1|DSEC		LOC6739797|XP_016022750.1|DSIM							
N32.HOG0004363	OG0002533	n0																					LOC117146493|XP_033168628.1|DMAU	CG12576|NP_608465.1|DMEL						LOC6620338|XP_032581599.1|DSEC		LOC6726623|XP_016040317.1|DSIM							
N32.HOG0004364	OG0002534	n0																					LOC117138362|XP_033156320.1|DMAU	Egm|NP_610687.1|DMEL						LOC6608689|XP_002033416.1|DSEC		LOC6734019|XP_002081058.2|DSIM							
N32.HOG0004365	OG0002535	n0																					LOC117139978|XP_033158572.1|DMAU	SmydA-2|NP_649084.1|DMEL						LOC6618378|XP_002042648.1|DSEC		LOC6738638|XP_002085440.1|DSIM							
N32.HOG0004366	OG0002536	n0																					LOC117144812|XP_033166079.1|DMAU	Bub3|NP_477381.1|DMEL						LOC6612716|XP_002037219.1|DSEC		LOC6730074|XP_016036844.1|DSIM							
N32.HOG0004367	OG0002537	n0																					LOC117136230|XP_033152901.1|DMAU	Rsph4a|NP_611869.1|DMEL						LOC6615833|XP_002040203.2|DSEC		LOC6735993|XP_016029362.1|DSIM							
N32.HOG0004368	OG0002539	n0																					LOC117138058|XP_033155771.1|DMAU	TyrRS-m|NP_611967.1|DMEL						LOC6618880|XP_002043128.1|DSEC		LOC6736131|XP_002083031.2|DSIM							
N32.HOG0004369	OG0002540	n27																					LOC117143276|XP_033163746.1|DMAU	Surf4|NP_477222.1|DMEL						LOC6606274|XP_002031079.1|DSEC		LOC6727979|XP_016034570.1|DSIM							
N32.HOG0004370	OG0002541	n0																					LOC117147259|XP_033169971.1|DMAU	CG8611|NP_788922.1|DMEL						LOC6618082|XP_002042380.1|DSEC		LOC6726291|XP_016039782.1|DSIM							
N32.HOG0004371	OG0002542	n0																					LOC117147399|XP_033170161.1|DMAU	CG14220|NP_608325.1|DMEL						LOC6615015|XP_002039432.1|DSEC		LOC6726463|XP_002107420.1|DSIM							
N32.HOG0004372	OG0002543	n0																					LOC117148128|XP_033171244.1|DMAU	Bap60|NP_511143.2|DMEL						LOC6618636|XP_032582409.1|DSEC		LOC6725831|XP_002106827.1|DSIM							
N32.HOG0004373	OG0002544	n0																					LOC117143836|XP_033164578.1|DMAU	PSR|NP_001262832.1|DMEL						LOC6607402|XP_002032175.1|DSEC		LOC6729076|XP_002104397.3|DSIM							
N32.HOG0004374	OG0002545	n0																					LOC117146517|XP_033168675.1|DMAU	sta|NP_476750.1|DMEL						LOC6615999|XP_002040366.1|DSEC		LOC6724869|XP_016037676.1|DSIM							
N32.HOG0004375	OG0002547	n0																					LOC117148546|XP_033171871.1|DMAU	sqh|NP_511057.1|DMEL						LOC6612302|XP_002036812.1|DSEC		LOC6725263|XP_016038268.1|DSIM							
N32.HOG0004376	OG0002548	n0																					LOC117147594|XP_033170434.1|DMAU	CG1806|NP_572773.1|DMEL						LOC6620307|XP_032581448.1|DSEC		LOC27207333|XP_039152306.1|DSIM							
N32.HOG0004377	OG0002549	n0																					LOC117146650|XP_033168874.1|DMAU	RhoGAP15B|NP_573183.2|DMEL						LOC6618019|XP_032581260.1|DSEC		LOC6726209|XP_039153554.1|DSIM							
N32.HOG0004378	OG0002550	n0																					LOC117146752|XP_033169123.1|DMAU	inaE|NP_001138195.1|DMEL						LOC6618466|XP_032579990.1|DSEC		LOC6725894|XP_039152434.1|DSIM							
N32.HOG0004379	OG0002551	n0																					LOC117145784|XP_033167454.1|DMAU	Rift|NP_651901.3|DMEL						LOC116801681|XP_032578626.1|DSEC		LOC6730384|XP_002105666.1|DSIM							
N32.HOG0004380	OG0002552	n0																					LOC117135706|XP_033152019.1|DMAU	RPA2|NP_610077.1|DMEL						LOC6618222|XP_002042497.1|DSEC		LOC6733021|XP_002080100.1|DSIM							
N32.HOG0004381	OG0002553	n0																					LOC117146492|XP_033168621.1|DMAU	Cp110|NP_001285531.1|DMEL						LOC6620339|XP_032581592.1|DSEC		LOC6726624|XP_016040328.1|DSIM							
N32.HOG0004382	OG0002554	n0																					LOC117148646|XP_033172038.1|DMAU	CG15891|NP_001284939.1|DMEL						LOC6612285|XP_002036795.1|DSEC		LOC6725276|XP_016038287.1|DSIM							
N32.HOG0004383	OG0002555	n0																					LOC117148950|XP_033172582.1|DMAU	CG4078|NP_572254.1|DMEL						LOC6612367|XP_032580872.1|DSEC		LOC6725198|XP_016038226.1|DSIM							
N32.HOG0004384	OG0002556	n0																					LOC117135158|XP_033151109.1|DMAU	IPIP|NP_608984.2|DMEL						LOC6613574|XP_002038042.1|DSEC		LOC6731161|XP_016023711.1|DSIM							
N32.HOG0004385	OG0002557	n0																					LOC117147485|XP_033170274.1|DMAU	Tim9a|NP_572881.1|DMEL						LOC6618672|XP_002042931.1|DSEC		LOC6725859|XP_002106855.1|DSIM							
N32.HOG0004386	OG0002558	n0																					LOC117145076|XP_033166484.1|DMAU	Rpt5|NP_524464.1|DMEL						LOC6607619|XP_002032387.1|DSEC		LOC6729276|XP_002104596.1|DSIM							
N32.HOG0004387	OG0002559	n24																					LOC117139092|XP_033157103.1|DMAU	l_3_80Fg|NP_001015188.2|DMEL						LOC6620232|XP_032575397.1|DSEC		LOC27206972|XP_039154255.1|DSIM							
N32.HOG0004388	OG0002560	n0																					LOC117145238|XP_033166705.1|DMAU	Ktl|NP_650926.1|DMEL						LOC6619196|XP_032577894.1|DSEC		LOC27206459|XP_016033794.1|DSIM							
N32.HOG0004389	OG0002561	n0																					LOC117142391|XP_033162224.1|DMAU	CG11779|NP_650786.2|DMEL						LOC6619103|XP_002043343.2|DSEC		LOC6727484|XP_016034074.1|DSIM							
N32.HOG0004390	OG0002562	n0																					LOC117148202|XP_033171376.1|DMAU	CG1572|NP_572726.1|DMEL						LOC6619872|XP_032582547.1|DSEC		LOC6740627|XP_016038944.1|DSIM							
N32.HOG0004391	OG0002563	n3																					LOC117148496|XP_033171769.1|DMAU	mei-218|NP_001138215.1|DMEL						LOC6618037|XP_002042345.1|DSEC		LOC6726226|XP_016039754.2|DSIM							
N32.HOG0004392	OG0002564	n0																					LOC117145641|XP_033167252.1|DMAU	Osi23|NP_651794.2|DMEL						LOC6612866|XP_002037358.1|DSEC		LOC6730225|XP_016036978.1|DSIM							
N32.HOG0004393	OG0002565	n0																					LOC117143906|XP_033164705.1|DMAU	Vps15|NP_649868.1|DMEL						LOC6607150|XP_002031936.1|DSEC		LOC6728826|XP_002104160.1|DSIM							
N32.HOG0004394	OG0002566	n0																					LOC117143443|XP_033164042.1|DMAU	PKD|NP_001262705.1|DMEL						LOC6616622|XP_002040974.1|DSEC		LOC6727578|XP_016034172.2|DSIM							
N32.HOG0004395	OG0002567	n0																					LOC117148193|XP_033171354.1|DMAU	CG16721|NP_572275.1|DMEL						LOC6612340|XP_002036850.1|DSEC		LOC6725224|XP_016038238.1|DSIM							
N32.HOG0004396	OG0002568	n0																					LOC117145113|XP_033166524.1|DMAU	CG8236|NP_649830.2|DMEL						LOC6607205|XP_032578783.1|DSEC		LOC6728881|XP_002104214.2|DSIM							
N32.HOG0004397	OG0002569	n0																					LOC117140318|XP_033159057.1|DMAU	DNApol-alpha60|NP_652001.2|DMEL						LOC6616285|XP_002040649.1|DSEC		LOC6738837|XP_002085637.1|DSIM							
N32.HOG0004398	OG0002570	n0																					LOC117143089|XP_033163457.1|DMAU	CG31224|NP_732361.1|DMEL						LOC6613740|XP_032578950.1|DSEC		LOC6727548|XP_039150875.1|DSIM							
N32.HOG0004399	OG0002571	n0																					LOC117143097|XP_033163467.1|DMAU	CG14301|NP_650734.2|DMEL						LOC6613742|XP_032578958.1|DSEC		LOC6727550|XP_016034124.1|DSIM							
N32.HOG0004400	OG0002572	n0																					LOC117137131|XP_033154321.1|DMAU	Or56a|NP_523796.2|DMEL						LOC6610006|XP_032572301.1|DSEC		LOC6735315|XP_002082267.1|DSIM							
N32.HOG0004401	OG0002573	n0																					LOC117143176|XP_033163581.1|DMAU	CG10864|NP_650726.1|DMEL						LOC6613754|XP_002038223.1|DSEC		LOC27206424|XP_016034153.1|DSIM							
N32.HOG0004402	OG0002574	n0																					LOC117143354|XP_033163918.1|DMAU	hmw|NP_650714.1|DMEL						LOC6613769|XP_032578026.1|DSEC		LOC6727575|XP_002102954.1|DSIM							
N32.HOG0004403	OG0002575	n0																					LOC117143304|XP_033163802.1|DMAU	CG31211|NP_788641.1|DMEL						LOC6606755|XP_032576955.1|DSEC		LOC6728453|XP_016035067.1|DSIM							
N32.HOG0004404	OG0002576	n21																					LOC117148907|XP_033172508.1|DMAU	su_f_|NP_001015241.3|DMEL						LOC116800180|XP_032580891.1|DSEC		LOC27207928|XP_016026097.1|DSIM							
N32.HOG0004405	OG0002576	n24																					LOC117148908|XP_033172509.1|DMAU							LOC6620589|XP_032581084.1|DSEC		LOC120285625|XP_039154187.1|DSIM							
N32.HOG0004406	OG0002577	n0																					LOC117141446|XP_033160791.1|DMAU	CG7630|NP_652413.1|DMEL						LOC6606079|XP_002030888.1|DSEC		LOC6738455|XP_016032289.1|DSIM							
N32.HOG0004407	OG0002578	n0																					LOC117142691|XP_033162742.1|DMAU	CG15439|NP_608836.1|DMEL						LOC6613346|XP_002037821.1|DSEC		LOC6730967|XP_002078129.2|DSIM							
N32.HOG0004408	OG0002579	n0																					LOC117146520|XP_033168680.1|DMAU	Rh5|NP_477096.1|DMEL						LOC116800303|XP_032570220.1|DSEC		LOC6732040|XP_002079172.1|DSIM							
N32.HOG0004409	OG0002580	n0																					LOC117137559|XP_033154953.1|DMAU	CG8768|NP_610813.3|DMEL						LOC6608891|XP_002033605.1|DSEC		LOC6734210|XP_002081239.2|DSIM							
N32.HOG0004410	OG0002581	n0																					LOC117142211|XP_033161933.1|DMAU	sba|NP_001262888.1|DMEL						LOC6607641|XP_032579089.1|DSEC		LOC6729301|XP_039151509.1|DSIM							
N32.HOG0004411	OG0002582	n0																					LOC117145775|XP_033167442.1|DMAU	Pnn|NP_001097727.1|DMEL						LOC6607055|XP_002031843.2|DSEC		LOC27206689|XP_016035406.1|DSIM							
N32.HOG0004412	OG0002583	n0																					LOC117145928|XP_033167682.1|DMAU	Nuak1|NP_001369005.1|DMEL						LOC6606966|XP_032576401.1|DSEC		LOC6728657|XP_016035302.1|DSIM							
N32.HOG0004413	OG0002584	n0																					LOC117139783|XP_033158288.1|DMAU	CG9666|NP_001137973.1|DMEL						LOC6618401|XP_002042671.1|DSEC		LOC6738662|XP_016032483.1|DSIM							
N32.HOG0004414	OG0002585	n0																					LOC117139785|XP_033158290.1|DMAU	CG42374|NP_001137972.1|DMEL						LOC6618400|XP_002042670.1|DSEC		LOC6738661|XP_002085463.1|DSIM							
N32.HOG0004415	OG0002586	n0																					LOC117143300|XP_033163796.1|DMAU	dnk|NP_524399.1|DMEL						LOC6620705|XP_002044905.2|DSEC		LOC6727508|XP_016034088.1|DSIM							
N32.HOG0004416	OG0002587	n0																					LOC117142868|XP_033163027.1|DMAU	CG9636|NP_649774.1|DMEL						LOC6607304|XP_032576324.1|DSEC		LOC6728968|XP_002104296.1|DSIM							
N32.HOG0004417	OG0002588	n0																					LOC117142480|XP_033162389.1|DMAU	Naa80|NP_001014612.1|DMEL						LOC6607041|XP_002031829.1|DSEC		LOC27206438|XP_016035396.1|DSIM							
N32.HOG0004418	OG0002589	n0																					LOC117143057|XP_033163397.1|DMAU	CG6420|NP_651499.2|DMEL						LOC6617077|XP_032576961.1|DSEC		LOC6729769|XP_016036456.1|DSIM							
N32.HOG0004419	OG0002590	n0																					LOC117147015|XP_033169590.1|DMAU	SMC3|NP_523374.2|DMEL						LOC6617956|XP_032580009.1|DSEC		LOC6726148|XP_016039673.1|DSIM							
N32.HOG0004420	OG0002591	n0																					LOC117142669|XP_033162693.1|DMAU	wts|NP_733403.1|DMEL						LOC6612913|XP_002037405.1|DSEC		LOC6730270|XP_039151131.1|DSIM							
N32.HOG0004421	OG0002592	n0																					LOC117144121|XP_033165034.1|DMAU	CG12880|NP_651580.3|DMEL						LOC6618702|XP_002042961.1|DSEC		LOC6729873|XP_016036636.2|DSIM							
N32.HOG0004422	OG0002593	n0																					LOC117144704|XP_033165924.1|DMAU	unc80|NP_001263024.1|DMEL						LOC6618698|XP_032577472.1|DSEC		LOC6729869|XP_016036619.1|DSIM							
N32.HOG0004423	OG0002594	n16																					LOC117143338|XP_033163891.1|DMAU	foxo|NP_650330.3|DMEL						LOC6606448|XP_032576567.1|DSEC		LOC6728148|XP_016034761.1|DSIM							
N32.HOG0004424	OG0002595	n0																					LOC117143102|XP_033163473.1|DMAU	gukh|NP_732393.1|DMEL						LOC6620517|XP_032578925.1|DSEC		LOC6727500|XP_039150710.1|DSIM							
N32.HOG0004425	OG0002596	n0																					LOC117143494|XP_033164099.1|DMAU	side-IV|NP_001034052.2|DMEL						LOC6606521|XP_002031322.2|DSEC		LOC6728211|XP_016034849.1|DSIM							
N32.HOG0004426	OG0002597	n0																					LOC117143019|XP_033163288.1|DMAU	Invadolysin|NP_652072.1|DMEL						LOC6606982|XP_032576842.1|DSEC		LOC6728672|XP_016035336.1|DSIM							
N32.HOG0004427	OG0002598	n22																					LOC117144462|XP_033165513.1|DMAU	klg|NP_524454.2|DMEL						LOC6607509|XP_032577415.1|DSEC		LOC6729174|XP_016035824.1|DSIM							
N32.HOG0004428	OG0002599	n0																					LOC117144927|XP_033166270.1|DMAU	side-VII|NP_649933.1|DMEL						LOC6607056|XP_002031844.1|DSEC		LOC6728737|XP_002104072.1|DSIM							
N32.HOG0004429	OG0002600	n0																					LOC117137375|XP_033154677.1|DMAU	CG1418|NP_610539.1|DMEL						LOC6608436|XP_032571964.1|DSEC		LOC6733798|XP_016026757.1|DSIM							
N32.HOG0004430	OG0002601	n0																					LOC117143425|XP_033164022.1|DMAU	tin|NP_524433.1|DMEL						LOC6614350|XP_002038789.1|DSEC		LOC6727192|XP_016033680.1|DSIM							
N32.HOG0004431	OG0002602	n0																					LOC117143623|XP_033164280.1|DMAU	snu|NP_651628.1|DMEL						LOC6612601|XP_002037106.1|DSEC		LOC27206707|XP_016036711.1|DSIM							
N32.HOG0004432	OG0002603	n0																					LOC117143554|XP_033164187.1|DMAU	sima|NP_001287599.1|DMEL						LOC6612816|XP_032579153.1|DSEC		LOC6730177|XP_016036935.1|DSIM							
N32.HOG0004433	OG0002604	n0																					LOC117143555|XP_033164188.1|DMAU	CG7950|NP_651770.1|DMEL						LOC6612815|XP_002037316.1|DSEC		LOC6730176|XP_039150406.1|DSIM							
N32.HOG0004434	OG0002605	n0																					LOC117145288|XP_033166768.1|DMAU	CG6225|NP_001097759.1|DMEL						LOC6606631|XP_032577981.1|DSEC		LOC27208744|XP_016034960.1|DSIM							
N32.HOG0004435	OG0002606	n0																					LOC117142745|XP_033162806.1|DMAU	flfl|NP_731849.2|DMEL						LOC6606496|XP_032578874.1|DSEC		LOC6728189|XP_016034819.1|DSIM							
N32.HOG0004436	OG0002607	n0																					LOC117145794|XP_033167471.1|DMAU	PIG-H|NP_649755.1|DMEL						LOC6614315|XP_002038755.1|DSEC		LOC6727153|XP_002102546.1|DSIM							
N32.HOG0004437	OG0002608	n10																					LOC117145974|XP_033167770.1|DMAU	tara|NP_524994.2|DMEL						LOC6616917|XP_032576525.1|DSEC		LOC6727857|XP_039151843.1|DSIM							
N32.HOG0004438	OG0002609	n0																					LOC117135768|XP_033152125.1|DMAU	RnrS|NP_525111.1|DMEL						LOC6608739|XP_002033462.1|DSEC		LOC6734070|XP_002081105.1|DSIM							
N32.HOG0004439	OG0002610	n0																					LOC117145699|XP_033167331.1|DMAU	Oga|NP_650956.1|DMEL						LOC6620036|XP_002044248.1|DSEC		LOC6727222|XP_002102614.1|DSIM							
N32.HOG0004440	OG0002611	n0																					LOC117142438|XP_033162292.1|DMAU	CG8135|NP_649890.1|DMEL						LOC6621750|XP_032577768.1|DSEC		LOC6728795|XP_002104130.1|DSIM							
N32.HOG0004441	OG0002612	n0																					LOC117144722|XP_033165953.1|DMAU	Sirt2|NP_650880.3|DMEL						LOC6619279|XP_002043496.1|DSEC, LOC116802593|XP_032582913.1|DSEC		LOC6727353|XP_002102738.1|DSIM							
N32.HOG0004442	OG0002613	n3																					LOC117142346|XP_033162153.1|DMAU	eIF4EHP|NP_001163710.1|DMEL						LOC6607676|XP_032577669.1|DSEC		LOC6729338|XP_016035980.1|DSIM							
N32.HOG0004443	OG0002614	n0																					LOC117145960|XP_033167747.1|DMAU	plum|NP_651482.3|DMEL						LOC6617055|XP_032576163.1|DSEC		LOC6729747|XP_016036406.1|DSIM							
N32.HOG0004444	OG0002615	n0																					LOC117139161|XP_033157210.1|DMAU	Atg2|NP_647748.1|DMEL						LOC6610520|XP_002035100.2|DSEC		LOC6736527|XP_016030114.1|DSIM							
N32.HOG0004445	OG0002616	n0																					LOC117142533|XP_033162470.1|DMAU, LOC117142536|XP_033162473.1|DMAU	Klp98A|NP_524532.2|DMEL						LOC6618685|XP_002042943.1|DSEC		LOC6729855|XP_016036590.1|DSIM							
N32.HOG0004446	OG0002617	n0																					LOC117143492|XP_033164096.1|DMAU	Calr|NP_524293.2|DMEL						LOC6607076|XP_002031864.1|DSEC		LOC6728755|XP_002104090.1|DSIM							
N32.HOG0004447	OG0002618	n0																					LOC117143042|XP_033163376.1|DMAU	eIF3a|NP_649470.2|DMEL						LOC116801771|XP_032579102.1|DSEC		LOC6726693|XP_016033181.1|DSIM							
N32.HOG0004448	OG0002619	n7																					LOC117145057|XP_033166458.1|DMAU	cher|NP_001262659.2|DMEL						LOC6616793|XP_032578173.1|DSEC		LOC6727743|XP_016034312.1|DSIM							
N32.HOG0004449	OG0002620	n0																					LOC117142282|XP_033162056.1|DMAU	atl|NP_651274.1|DMEL						LOC6607776|XP_032579425.1|DSEC		LOC6729436|XP_016036076.1|DSIM							
N32.HOG0004450	OG0002621	n6																					LOC117144431|XP_033165468.1|DMAU	wfs1|NP_651079.2|DMEL						LOC6607474|XP_002032243.1|DSEC		LOC6729140|XP_002104461.1|DSIM							
N32.HOG0004451	OG0002622	n0																					LOC117140519|XP_033159388.1|DMAU	CG5027|NP_648847.3|DMEL						LOC6605891|XP_002030704.1|DSEC		LOC6738261|XP_016032139.1|DSIM							
N32.HOG0004452	OG0002623	n0																					LOC117144577|XP_033165727.1|DMAU	CG8420|NP_649869.1|DMEL						LOC6607149|XP_032577971.1|DSEC		LOC6728825|XP_002104159.1|DSIM							
N32.HOG0004453	OG0002624	n6																					LOC117144265|XP_033165258.1|DMAU	dnd|NP_650995.1|DMEL						LOC6607354|XP_002032127.1|DSEC		LOC6729027|XP_002104348.1|DSIM							
N32.HOG0004454	OG0002625	n0																					LOC117142742|XP_033162804.1|DMAU	Eip93F|NP_001097865.1|DMEL						LOC6607361|XP_032578927.1|DSEC		LOC6729034|XP_016035692.2|DSIM							
N32.HOG0004455	OG0002626	n0																					LOC117146415|XP_033168506.1|DMAU	spidey|NP_572420.1|DMEL						LOC6620253|XP_002044461.1|DSEC		LOC6725396|XP_002106412.1|DSIM							
N32.HOG0004456	OG0002627	n2																					LOC117143254|XP_033163705.1|DMAU	Nrx-1|NP_001262840.1|DMEL						LOC6607440|XP_032576744.1|DSEC		LOC6729109|XP_016035753.1|DSIM							
N32.HOG0004457	OG0002628	n0																					LOC117143023|XP_033163294.1|DMAU	CG42675|NP_001262302.1|DMEL						LOC6614033|XP_032576655.1|DSEC		LOC6726889|XP_039151683.1|DSIM							
N32.HOG0004458	OG0002629	n11																					LOC117145954|XP_033167730.1|DMAU	pros|NP_001247045.1|DMEL						LOC6606834|XP_032579211.1|DSEC		LOC6728529|XP_039151773.1|DSIM							
N32.HOG0004459	OG0002630	n0																					LOC117145226|XP_033166690.1|DMAU	alpha-Man-IIb|NP_650494.2|DMEL						LOC6606207|XP_032579069.1|DSEC		LOC6727913|XP_016034530.1|DSIM							
N32.HOG0004460	OG0002631	n0																					LOC117143743|XP_033164445.1|DMAU	Mink|NP_651312.2|DMEL						LOC6619616|XP_002043828.1|DSEC		LOC6729501|XP_016036174.1|DSIM							
N32.HOG0004461	OG0002632	n0																					LOC117144621|XP_033165806.1|DMAU	140up|NP_476951.1|DMEL						LOC6606437|XP_002031241.1|DSEC		LOC6728137|XP_002103488.1|DSIM							
N32.HOG0004462	OG0002633	n0																					LOC117146074|XP_033167908.1|DMAU	Vti1b|NP_001138075.1|DMEL						LOC6613758|XP_032578428.1|DSEC		LOC6727562|XP_002102941.2|DSIM							
N32.HOG0004463	OG0002634	n0																					LOC117143339|XP_033163893.1|DMAU	su_Hw_|NP_524349.1|DMEL						LOC6606412|XP_032576213.1|DSEC		LOC6728111|XP_016034730.1|DSIM							
N32.HOG0004464	OG0002635	n0																					LOC117142585|XP_033162546.1|DMAU	CG9467|NP_001369000.1|DMEL						LOC6607029|XP_002031818.1|DSEC		LOC27209030|XP_016035380.1|DSIM							
N32.HOG0004465	OG0002636	n0																					LOC117144064|XP_033164964.1|DMAU	aux|NP_649438.1|DMEL						LOC6613786|XP_002038255.1|DSEC		LOC6726648|XP_002102059.1|DSIM							
N32.HOG0004466	OG0002637	n0																					LOC117150671|XP_033173562.1|DMAU	JhI-21|NP_609542.1|DMEL						LOC6617703|XP_032569690.1|DSEC		LOC6732050|XP_016024733.1|DSIM							
N32.HOG0004467	OG0002638	n0																					LOC117142543|XP_033162482.1|DMAU	Acph-1|NP_733332.1|DMEL						LOC6612786|XP_002037287.2|DSEC		LOC6730149|XP_016036913.1|DSIM							
N32.HOG0004468	OG0002639	n11																					LOC117142795|XP_033162885.1|DMAU	glo|NP_650120.1|DMEL						LOC6606766|XP_032576574.1|DSEC		LOC6728464|XP_016035086.1|DSIM							
N32.HOG0004469	OG0002640	n0																					LOC117144793|XP_033166060.1|DMAU	Cht5|NP_650314.1|DMEL						LOC6606481|XP_002031282.1|DSEC		LOC6728175|XP_016034793.1|DSIM							
N32.HOG0004470	OG0002641	n0																					LOC117145088|XP_033166497.1|DMAU	CG9288|NP_650316.1|DMEL						LOC6606478|XP_002031279.1|DSEC		LOC6728174|XP_039151562.1|DSIM							
N32.HOG0004471	OG0002642	n0																					LOC117143731|XP_033164432.1|DMAU	CG9286|NP_650317.3|DMEL						LOC6606477|XP_002031278.1|DSEC		LOC6728173|XP_002103522.1|DSIM							
N32.HOG0004472	OG0002643	n0																					LOC117143730|XP_033164429.1|DMAU	Dip-B|NP_650318.1|DMEL						LOC6606476|XP_032577164.1|DSEC		LOC6728172|XP_016034783.1|DSIM							
N32.HOG0004473	OG0002644	n0																					LOC117145251|XP_033166723.1|DMAU	Osi6|NP_649625.2|DMEL						LOC6614078|XP_002038532.2|DSEC		LOC6726936|XP_002102338.1|DSIM							
N32.HOG0004474	OG0002645	n0																					LOC117145442|XP_033166990.1|DMAU	NPFR|NP_001246947.1|DMEL						LOC6614072|XP_032578231.1|DSEC		LOC6726929|XP_039150857.1|DSIM							
N32.HOG0004475	OG0002646	n0																					LOC117144881|XP_033166184.1|DMAU	CG6607|NP_651266.1|DMEL						LOC6607761|XP_032579266.1|DSEC		LOC6739769|XP_002076660.1|DSIM							
N32.HOG0004476	OG0002647	n0																					LOC117143952|XP_033164777.1|DMAU	CG9667|NP_649768.2|DMEL						LOC6607316|XP_002032090.1|DSEC		LOC6728986|XP_002104308.1|DSIM							
N32.HOG0004477	OG0002648	n0																					LOC117144569|XP_033165714.1|DMAU	ELOVL|NP_649754.1|DMEL						LOC6614313|XP_002038753.2|DSEC		LOC6727152|XP_016033637.1|DSIM							
N32.HOG0004478	OG0002649	n0																					LOC117143909|XP_033164714.1|DMAU	CG6800|NP_650984.1|DMEL						LOC6607332|XP_032578557.1|DSEC		LOC6729002|XP_002104323.2|DSIM							
N32.HOG0004479	OG0002650	n0																					LOC117143951|XP_033164775.1|DMAU	CG7878|NP_649767.1|DMEL						LOC6607317|XP_002032091.1|DSEC		LOC6728987|XP_002104309.1|DSIM							
N32.HOG0004480	OG0002651	n0																					LOC117142913|XP_033163089.1|DMAU	asun|NP_524379.2|DMEL						LOC6616915|XP_002041245.1|DSEC		LOC6727855|XP_002103210.2|DSIM							
