HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N30.HOG0002139	OG0000627	n38															LOC6551067|XP_001976927.1|DERE						LOC117146504|XP_033168650.1|DMAU	CG6927|NP_572194.1|DMEL					LOC120456747|XP_039499671.1|DSAN	LOC6612455|XP_002036963.1|DSEC		LOC6725135|XP_002106161.1|DSIM					LOC6524189|XP_002100052.1|DYAK		
N30.HOG0002140	OG0000628	n4															LOC6543399|XP_001969659.1|DERE						LOC117143705|XP_033164398.1|DMAU	Prosalpha6T|NP_609623.1|DMEL					LOC120458922|XP_039502706.1|DSAN	LOC6617827|XP_032577487.1|DSEC		LOC6732172|XP_002079303.2|DSIM					LOC6527468|XP_002088559.1|DYAK		
N30.HOG0002141	OG0000628	n31															LOC6541617|XP_001969415.1|DERE						LOC117135917|XP_033152379.1|DMAU	Prosalpha6|NP_523532.1|DMEL					LOC120458476|XP_039502070.1|DSAN	LOC6611930|XP_002036447.1|DSEC		LOC6731753|XP_002078888.1|DSIM					LOC6527979|XP_002089046.2|DYAK		
N30.HOG0002142	OG0000629	n14															LOC6551895|XP_001980610.1|DERE						LOC117145419|XP_033166955.1|DMAU	mAcon2|NP_650042.2|DMEL					LOC120453441|XP_039494082.1|DSAN	LOC6606885|XP_032578484.1|DSEC		LOC6728572|XP_002103913.2|DSIM					LOC6536586|XP_002097162.1|DYAK		
N30.HOG0002143	OG0000629	n40															LOC6548800|XP_001974057.1|DERE						LOC117150369|XP_033173122.1|DMAU	mAcon1|NP_524708.1|DMEL					LOC120457821|XP_039501255.1|DSAN	LOC6618254|XP_002042528.1|DSEC		LOC6733053|XP_002080131.2|DSIM					LOC6529236|XP_002090242.1|DYAK		
N30.HOG0002144	OG0000630	n9															LOC6549450|XP_001974272.2|DERE						LOC117144094|XP_033165004.1|DMAU	dnt|NP_477341.2|DMEL					LOC120446016|XP_039482704.1|DSAN	LOC6614668|XP_002039095.1|DSEC		LOC6732796|XP_016025504.1|DSIM					LOC6529693|XP_002090686.2|DYAK		
N30.HOG0002145	OG0000630	n37															LOC6549150|XP_001974279.1|DERE						LOC117138999|XP_033156971.1|DMAU	drl|NP_001260566.1|DMEL					LOC120446110|XP_039482838.1|DSAN	LOC6614662|XP_002039089.1|DSEC		LOC6732789|XP_002079902.3|DSIM					LOC6529687|XP_039228020.1|DYAK		
N30.HOG0002146	OG0000631	n12															LOC26526275|XP_026835065.1|DERE						LOC117144114|XP_033165036.1|DMAU	ZnT33D|NP_723732.2|DMEL					LOC120456572|XP_039499397.1|DSAN	LOC116801946|XP_032580013.1|DSEC		LOC27208670|XP_016024744.1|DSIM					LOC26535591|XP_015054643.1|DYAK		
N30.HOG0002147	OG0000631	n40															LOC6542193|XP_001968947.2|DERE						LOC117150315|XP_033173037.1|DMAU	ZnT35C|NP_609741.3|DMEL					LOC120455098|XP_039496911.1|DSAN	LOC6611340|XP_032580847.1|DSEC		LOC6732402|XP_016025062.1|DSIM					LOC6529025|XP_002090057.1|DYAK		
N30.HOG0002148	OG0000632	n6															LOC6543461|XP_015015313.1|DERE						LOC117150547|XP_033173370.1|DMAU	CG34351|NP_001260044.1|DMEL					LOC120458304|XP_039501838.1|DSAN	LOC6613373|XP_032583111.1|DSEC		LOC6730992|XP_016023455.1|DSIM					LOC6526856|XP_039226528.1|DYAK		
N30.HOG0002149	OG0000632	n32															LOC6541028|XP_001968245.2|DERE						LOC117135948|XP_033152429.1|DMAU	CG14340|NP_608567.2|DMEL					LOC120445148|XP_039481246.1|DSAN	LOC6617337|XP_032569887.1|DSEC		LOC6730529|XP_016022984.1|DSIM					LOC6526382|XP_039227652.1|DYAK		
N30.HOG0002150	OG0000633	n25															LOC6544682|XP_001972473.1|DERE						LOC117139136|XP_033157176.1|DMAU	CG42397|NP_001163428.1|DMEL					LOC120450187|XP_039488986.1|DSAN	LOC6605379|XP_032576104.1|DSEC		LOC6737751|XP_016031528.1|DSIM					LOC26535410|XP_015050273.1|DYAK		
N30.HOG0002151	OG0000633	n47															LOC6544681|XP_026833969.1|DERE						LOC117139105|XP_033157129.1|DMAU	Muc68E|NP_996064.1|DMEL					LOC120450181|XP_039488976.1|DSAN	LOC116801314|XP_032576072.1|DSEC		LOC27208173|XP_039150098.1|DSIM					LOC6533823|XP_039230869.1|DYAK		
N30.HOG0002152	OG0000634	n49																						Snp|NP_611632.3|DMEL															
N30.HOG0002153	OG0000635	n11															LOC6547753|XP_001974876.1|DERE						LOC117136680|XP_033153581.1|DMAU	Efhc1.2|NP_611459.1|DMEL					LOC120444703|XP_039480508.1|DSAN	LOC6610037|XP_002034653.1|DSEC		LOC6735347|XP_002082294.1|DSIM					LOC6530838|XP_002091721.1|DYAK		
N30.HOG0002154	OG0000635	n37															LOC6550676|XP_001978034.1|DERE						LOC117146747|XP_033169114.1|DMAU	Efhc1.1|NP_573075.1|DMEL					LOC120455006|XP_039496760.1|DSAN	LOC6619978|XP_002044190.2|DSEC		LOC6726071|XP_002107053.2|DSIM					LOC6524882|XP_002100722.1|DYAK		
N30.HOG0002155	OG0000636	n11															LOC6549453|XP_026836184.1|DERE						LOC117141772|XP_033161297.1|DMAU	CG17564|NP_609954.1|DMEL					LOC120445250|XP_039481458.1|DSAN	LOC6614665|XP_002039092.1|DSEC		LOC6732793|XP_002079906.1|DSIM					LOC6529691|XP_002090684.1|DYAK		
N30.HOG0002156	OG0000636	n38															LOC6549452|XP_001974274.1|DERE						LOC117143871|XP_033164643.1|DMAU	CG10750|NP_001286084.1|DMEL					LOC120445274|XP_039481505.1|DSAN	LOC6614666|XP_002039093.1|DSEC		LOC6732794|XP_016025503.1|DSIM					LOC6529692|XP_002090685.1|DYAK		
N30.HOG0002157	OG0000637	n5															LOC6550937|XP_026838587.1|DERE						LOC117148145|XP_033171265.1|DMAU	Vsx2|NP_001284897.1|DMEL					LOC120455866|XP_039498272.1|DSAN	LOC6612398|XP_032582026.1|DSEC		LOC6725170|XP_016038187.1|DSIM					LOC6524137|XP_039229658.1|DYAK		
N30.HOG0002158	OG0000637	n32															LOC6550939|XP_001976976.1|DERE						LOC117148144|XP_033171264.1|DMAU	Vsx1|NP_572232.2|DMEL					LOC120455782|XP_039498173.1|DSAN	LOC6612397|XP_032581836.1|DSEC		LOC6725171|XP_039152707.1|DSIM					LOC6524136|XP_002100000.1|DYAK		
N30.HOG0002159	OG0000638	n13															LOC6555205|XP_026836650.1|DERE						LOC117142822|XP_033162932.1|DMAU	RpS19b|NP_651195.1|DMEL					LOC120453651|XP_039494379.1|DSAN	LOC6607650|XP_032576979.1|DSEC		LOC6729311|XP_016035943.1|DSIM					LOC6538810|XP_002099323.1|DYAK		
N30.HOG0002160	OG0000638	n33															LOC6549997|XP_026838375.1|DERE						LOC117148196|XP_033171360.1|DMAU	RpS19a|NP_523376.1|DMEL					LOC120457250|XP_039500576.1|DSAN	LOC6617963|XP_002042271.2|DSEC		LOC6726151|XP_016039682.1|DSIM					LOC6524992|XP_002100832.1|DYAK		
N30.HOG0002161	OG0000639	n0															LOC6546173|XP_015014132.1|DERE						LOC117140166|XP_033158830.1|DMAU	siz|NP_730594.1|DMEL					LOC120450645|XP_039489733.1|DSAN	LOC6616394|XP_032575362.1|DSEC		LOC6738948|XP_016032771.1|DSIM					LOC26535012|XP_039229684.1|DYAK		
N30.HOG0002162	OG0000640	n3																												LOC116800480|XP_032571607.1|DSEC									
N30.HOG0002163	OG0000641	n8															LOC6541403|XP_001969274.3|DERE						LOC117150705|XP_033173608.1|DMAU	Toll-4|NP_523519.2|DMEL					LOC120458026|XP_039501465.1|DSAN, LOC120444081|XP_039479534.1|DSAN, LOC120458535|XP_039502148.1|DSAN, LOC120458880|XP_039502651.1|DSAN	LOC6611782|XP_002036305.2|DSEC		LOC6731601|XP_002078742.2|DSIM					LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK		
N30.HOG0002164	OG0000641	n53																					LOC117143591|XP_033164230.1|DMAU	MstProx|NP_649719.2|DMEL						LOC6614245|XP_032578534.1|DSEC		LOC6727083|XP_016033574.2|DSIM							
N30.HOG0002165	OG0000642	n9															LOC6546814|XP_015011605.1|DERE						LOC117137981|XP_033155647.1|DMAU	CG30048|NP_001014521.2|DMEL					LOC120446801|XP_039483892.1|DSAN	LOC6608831|XP_032572022.1|DSEC		LOC6734145|XP_016027156.1|DSIM					LOC6530120|XP_002091066.2|DYAK		
N30.HOG0002166	OG0000642	n33															LOC6543078|XP_001968903.3|DERE						LOC117150810|XP_033173760.1|DMAU	CG42685|NP_609717.5|DMEL					LOC120458492|XP_039502092.1|DSAN	LOC6611297|XP_002035844.2|DSEC		LOC6732352|XP_016025004.1|DSIM					LOC6528258|XP_002089311.2|DYAK		
N30.HOG0002167	OG0000643	n14															LOC6554360|XP_001981535.1|DERE						LOC117145694|XP_033167326.1|DMAU	Gr98c|NP_524531.2|DMEL					LOC120454279|XP_039495382.1|DSAN	LOC116801664|XP_032578465.1|DSEC		LOC27207387|XP_016036588.1|DSIM					LOC6538257|XP_002098784.1|DYAK		
N30.HOG0002168	OG0000643	n25																											LOC120454280|XP_039495383.1|DSAN	LOC116801663|XP_032578459.1|DSEC							LOC26535019|XP_015048735.1|DYAK		
N30.HOG0002169	OG0000643	n29															LOC6554359|XP_001981534.2|DERE						LOC117142534|XP_033162472.1|DMAU, LOC117144635|XP_033165821.1|DMAU	Gr98d|NP_733214.1|DMEL					LOC120454277|XP_039495381.1|DSAN	LOC6618687|XP_032578466.1|DSEC		LOC6729854|XP_002105157.1|DSIM					LOC6538256|XP_002098783.1|DYAK		
N30.HOG0002170	OG0000643	n43															LOC6554361|XP_001981536.1|DERE						LOC117145690|XP_033167322.1|DMAU	Gr98b|NP_733213.1|DMEL					LOC120454296|XP_039495425.1|DSAN	LOC6617188|XP_002041515.2|DSEC		LOC6729853|XP_002105156.2|DSIM					LOC6538258|XP_002098785.1|DYAK		
N30.HOG0002171	OG0000644	n21															LOC6544541|XP_001972403.1|DERE						LOC117141328|XP_033160618.1|DMAU	CG32086|NP_729720.1|DMEL					LOC120448974|XP_039487168.1|DSAN	LOC6605295|XP_002030133.1|DSEC		LOC6737677|XP_002084509.1|DSIM					LOC6533734|XP_002094439.1|DYAK		
N30.HOG0002172	OG0000644	n38															LOC6544540|XP_001972402.1|DERE						LOC117141325|XP_033160615.1|DMAU	CG33489|NP_001261715.1|DMEL					LOC120449769|XP_039488341.1|DSAN	LOC6605292|XP_002030130.1|DSEC		LOC6737674|XP_002084506.1|DSIM					LOC6533730|XP_002094435.1|DYAK		
N30.HOG0002173	OG0000644	n52															LOC6544539|XP_001972401.1|DERE						LOC117141326|XP_033160616.1|DMAU	CG33490|NP_996047.1|DMEL					LOC120449768|XP_039488340.1|DSAN	LOC6605291|XP_002030129.2|DSEC		LOC6737673|XP_002084505.2|DSIM					LOC6533729|XP_002094434.3|DYAK		
N30.HOG0002174	OG0000645	n9															LOC6540602|XP_001968670.1|DERE						LOC117142794|XP_033162889.1|DMAU	CG34177|NP_001097081.1|DMEL					LOC120450304|XP_039489182.1|DSAN	LOC116801525|XP_032577643.1|DSEC		LOC27207888|XP_016023424.1|DSIM					LOC6526822|XP_015053477.1|DYAK		
N30.HOG0002175	OG0000645	n32															LOC26526202|XP_015015470.1|DERE						LOC117137111|XP_033154293.1|DMAU	CG34215|NP_001097204.1|DMEL					LOC120453263|XP_039493823.1|DSAN	LOC116800506|XP_032571782.1|DSEC		LOC27207511|XP_016026170.1|DSIM					LOC26534623|XP_015054528.1|DYAK		
N30.HOG0002176	OG0000646	n13															LOC6555019|XP_001982031.1|DERE						LOC117142560|XP_033162501.1|DMAU	Apc2|NP_001334699.1|DMEL					LOC120451966|XP_039491925.1|DSAN	LOC6607697|XP_002032461.1|DSEC		LOC6729358|XP_002104674.1|DSIM					LOC6538765|XP_002099279.1|DYAK		
N30.HOG0002177	OG0000646	n39															LOC6555100|XP_001981427.1|DERE						LOC117142564|XP_033162507.1|DMAU	Apc|NP_477152.1|DMEL					LOC120450876|XP_039490037.1|DSAN	LOC6612615|XP_002037119.1|DSEC		LOC6729963|XP_039150494.1|DSIM					LOC6538134|XP_002098669.1|DYAK		
N30.HOG0002178	OG0000647	n11															LOC26526979|XP_015010542.2|DERE						LOC117144711|XP_033165942.1|DMAU	CG31559|NP_731045.1|DMEL					LOC120454193|XP_039495218.1|DSAN	LOC6614066|XP_002038520.1|DSEC		LOC6726923|XP_016033422.1|DSIM					LOC6537567|XP_039232326.1|DYAK		
N30.HOG0002179	OG0000647	n38															LOC6550763|XP_026838099.1|DERE						LOC117148758|XP_033172244.1|DMAU	CG12206|NP_570060.1|DMEL					LOC120455325|XP_039497335.1|DSAN	LOC6612589|XP_032580413.1|DSEC		LOC6725022|XP_016037974.1|DSIM					LOC6524316|XP_002100175.1|DYAK		
N30.HOG0002180	OG0000648	n1															LOC6550204|XP_001977560.1|DERE						LOC117147780|XP_033170708.1|DMAU	B-H2|NP_523386.1|DMEL					LOC120457042|XP_039500144.1|DSAN	LOC6618076|XP_002042374.1|DSEC		LOC6726295|XP_039152793.1|DSIM					LOC6525669|XP_002101491.1|DYAK		
N30.HOG0002181	OG0000648	n28															LOC6550205|XP_001977561.1|DERE						LOC117148002|XP_033171050.1|DMAU	B-H1|NP_523387.1|DMEL					LOC120455742|XP_039498098.1|DSAN	LOC6618080|XP_032581792.1|DSEC		LOC6726293|XP_002107254.1|DSIM					LOC6525676|XP_002101498.1|DYAK		
N30.HOG0002182	OG0000649	n13															LOC6550286|XP_026837821.1|DERE						LOC117148020|XP_033171077.1|DMAU	Frq1|NP_573271.1|DMEL					LOC120455181|XP_039497051.1|DSAN	LOC6614832|XP_032581206.1|DSEC		LOC6740189|XP_002077070.2|DSIM					LOC6525755|XP_002101576.1|DYAK		
N30.HOG0002183	OG0000649	n39															LOC6550289|XP_026838136.1|DERE						LOC117147910|XP_033170910.1|DMAU	Frq2|NP_525093.1|DMEL					LOC120455180|XP_039497048.1|DSAN	LOC6614835|XP_032581120.1|DSEC		LOC6739849|XP_016039898.1|DSIM					LOC6525758|XP_015046487.1|DYAK		
N30.HOG0002184	OG0000650	n1															LOC6554351|XP_001982049.1|DERE						LOC117142347|XP_033162157.1|DMAU	CG10694|NP_651212.1|DMEL					LOC120451331|XP_039490843.1|DSAN	LOC6607677|XP_002032442.2|DSEC		LOC6729339|XP_002104656.2|DSIM					LOC6538784|XP_002099297.3|DYAK		
N30.HOG0002185	OG0000650	n35															LOC6555819|XP_001982736.1|DERE						LOC117146278|XP_033168164.1|DMAU	Rad23|NP_651918.2|DMEL					LOC120454824|XP_039496222.1|DSAN	LOC6619451|XP_002043666.1|DSEC		LOC6724700|XP_016037268.1|DSIM					LOC6523718|XP_002099593.1|DYAK		
N30.HOG0002186	OG0000651	n12															LOC6543906|XP_001972977.1|DERE						LOC117140706|XP_033159663.1|DMAU	Fit2|NP_648947.1|DMEL					LOC120450344|XP_039489253.1|DSAN	LOC6606046|XP_002030857.1|DSEC		LOC6738417|XP_002085226.2|DSIM					LOC6534371|XP_002095049.1|DYAK		
N30.HOG0002187	OG0000651	n38															LOC6543577|XP_026833045.1|DERE						LOC117138975|XP_033156928.1|DMAU	Fit1|NP_728936.1|DMEL					LOC120450498|XP_039489478.1|DSAN	LOC6610717|XP_002035283.1|DSEC		LOC6736720|XP_016030335.1|DSIM					LOC6532905|XP_002093641.1|DYAK		
N30.HOG0002188	OG0000652	n12															LOC6542253|XP_001970576.1|DERE						LOC117137821|XP_033155396.1|DMAU	CanB2|NP_524874.2|DMEL					LOC120458370|XP_039501927.1|DSAN	LOC6608054|XP_002032802.1|DSEC		LOC6739305|XP_002076214.1|DSIM					LOC6528477|XP_039226285.1|DYAK		
N30.HOG0002189	OG0000652	n40															LOC6550893|XP_026838131.1|DERE						LOC117147582|XP_033170417.1|DMAU	CanB|NP_524741.1|DMEL					LOC120456932|XP_039500004.1|DSAN	LOC6612417|XP_032581215.1|DSEC		LOC27209005|XP_016038153.1|DSIM					LOC6524156|XP_002100019.1|DYAK		
N30.HOG0002190	OG0000653	n21															LOC6553673|XP_001980415.1|DERE						LOC117145168|XP_033166607.1|DMAU	Sccpdh2|NP_650190.1|DMEL					LOC120451404|XP_039491006.1|DSAN	LOC6606673|XP_002031473.1|DSEC		LOC6728366|XP_002103714.1|DSIM					LOC6536813|XP_002097383.1|DYAK		
N30.HOG0002191	OG0000653	n42															LOC6552294|XP_026831530.1|DERE						LOC117143725|XP_033164420.1|DMAU	Sccpdh1|NP_649517.1|DMEL					LOC120451413|XP_039491018.1|DSAN	LOC6613909|XP_002038374.1|DSEC		LOC6726771|XP_016033255.1|DSIM					LOC6535371|XP_002096021.2|DYAK		
N30.HOG0002192	OG0000654	n1															LOC6545608|XP_026832909.1|DERE						LOC117139267|XP_033157378.1|DMAU	CG33791|NP_001027100.1|DMEL					LOC120450411|XP_039489348.1|DSAN	LOC6610352|XP_032573521.1|DSEC		LOC6739596|XP_016029861.1|DSIM					LOC6532399|XP_015049327.1|DYAK		
N30.HOG0002193	OG0000654	n29															LOC6543916|XP_026833655.1|DERE						LOC117139145|XP_033157188.1|DMAU	Nc73EF|NP_001097629.1|DMEL					LOC120450105|XP_039488834.1|DSAN	LOC6606038|XP_002030849.2|DSEC		LOC6738408|XP_016032244.1|DSIM					LOC6534380|XP_002095058.2|DYAK		
N30.HOG0002194	OG0000655	n12															LOC6546647|XP_001975856.1|DERE						LOC117137767|XP_033155278.1|DMAU	Nacalpha|NP_477216.1|DMEL					LOC120444469|XP_039480079.1|DSAN	LOC6608900|XP_002033614.1|DSEC		LOC6734221|XP_016027265.1|DSIM					LOC6530051|XP_015052562.1|DYAK		
N30.HOG0002195	OG0000655	n40															LOC6540972|XP_001968238.1|DERE						LOC117138819|XP_033156861.1|DMAU	CG4415|NP_608561.2|DMEL					LOC120443836|XP_039479127.1|DSAN	LOC6617327|XP_002041652.1|DSEC		LOC6730521|XP_016022976.1|DSIM					LOC6526375|XP_002087494.1|DYAK		
N30.HOG0002196	OG0000656	n8															LOC6553788|XP_015010084.1|DERE						LOC117143330|XP_033163878.1|DMAU	GC1|NP_650134.1|DMEL					LOC120451785|XP_039491669.1|DSAN	LOC6606749|XP_002031546.1|DSEC		LOC6728447|XP_016035061.1|DSIM					LOC6536737|XP_002097309.1|DYAK		
N30.HOG0002197	OG0000656	n41															LOC6553787|XP_001980486.3|DERE						LOC117143331|XP_033163879.1|DMAU	GC2|NP_731657.2|DMEL					LOC120451786|XP_039491671.1|DSAN	LOC6606748|XP_002031545.1|DSEC		LOC27208714|XP_016035060.1|DSIM					LOC6536738|XP_002097310.2|DYAK		
N30.HOG0002198	OG0000657	n7															LOC6544716|XP_001970967.1|DERE						LOC117139037|XP_033157029.1|DMAU	CG13405|NP_611999.1|DMEL					LOC120449330|XP_039487664.1|DSAN	LOC6610129|XP_032573536.1|DSEC		LOC6736191|XP_016029616.1|DSIM					LOC6532177|XP_002092951.1|DYAK		
N30.HOG0002199	OG0000657	n34															LOC6541828|XP_001968576.1|DERE						LOC117135291|XP_033151352.1|DMAU	CG3213|NP_608787.1|DMEL					LOC120446297|XP_039483139.1|DSAN	LOC6613251|XP_002037728.2|DSEC		LOC6730879|XP_002078043.1|DSIM					LOC6526738|XP_002087841.1|DYAK		
N30.HOG0002200	OG0000658	n11															LOC6550082|XP_001977532.1|DERE						LOC117147558|XP_033170391.1|DMAU	RpS5a|NP_523382.1|DMEL					LOC120456400|XP_039499163.1|DSAN	LOC6618039|XP_002042347.1|DSEC		LOC6726228|XP_016039756.1|DSIM					LOC6525625|XP_002101460.1|DYAK		
N30.HOG0002201	OG0000658	n38															LOC6552884|XP_001979984.1|DERE						LOC117143468|XP_033164072.1|DMAU	RpS5b|NP_650407.1|DMEL					LOC120451552|XP_039491285.1|DSAN	LOC6606334|XP_002031139.1|DSEC		LOC6728039|XP_002103391.1|DSIM					LOC6537254|XP_002097812.1|DYAK		
N30.HOG0002202	OG0000659	n10															LOC113564234|XP_026835623.1|DERE, LOC6542800|XP_001968496.1|DERE						LOC117136390|XP_033153177.1|DMAU	gammaTub23C|NP_476804.1|DMEL					LOC120458022|XP_039501460.1|DSAN	LOC6613178|XP_002037659.1|DSEC		LOC6730797|XP_002077965.1|DSIM					LOC6526649|XP_002087757.1|DYAK		
N30.HOG0002203	OG0000659	n35															LOC6549152|XP_001974281.1|DERE						LOC117150669|XP_033173559.1|DMAU	gammaTub37C|NP_476922.1|DMEL					LOC120445541|XP_039481946.1|DSAN	LOC6614660|XP_002039087.1|DSEC		LOC6732787|XP_016025500.1|DSIM					LOC6529685|XP_002090678.1|DYAK		
N30.HOG0002204	OG0000660	n5															LOC6541374|XP_026834620.1|DERE						LOC117135316|XP_033151404.1|DMAU	alpha4GT1|NP_608737.1|DMEL					LOC120458163|XP_039501653.1|DSAN	LOC6613189|XP_002037670.1|DSEC		LOC6739184|XP_016023229.1|DSIM					LOC6526661|XP_002087769.1|DYAK		
N30.HOG0002205	OG0000661	n5															LOC6544489|XP_001971472.1|DERE						LOC117141077|XP_033160266.1|DMAU	mrva|NP_648103.1|DMEL					LOC120450274|XP_039489124.1|DSAN	LOC6611122|XP_002035679.1|DSEC		LOC27206244|XP_016030737.1|DSIM					LOC6533296|XP_002094022.1|DYAK		
N30.HOG0002206	OG0000661	n33															LOC6543531|XP_026834239.1|DERE						LOC117150280|XP_033172987.1|DMAU	CG12194|NP_001162873.1|DMEL					LOC120453800|XP_039494611.1|DSAN	LOC6613385|XP_002037859.2|DSEC		LOC6731004|XP_016023467.1|DSIM					LOC6526868|XP_039226361.1|DYAK		
N30.HOG0002207	OG0000662	n9															LOC6546384|XP_001971787.1|DERE						LOC117140756|XP_033159729.1|DMAU	Scsalpha1|NP_523905.2|DMEL					LOC120450625|XP_039489706.1|DSAN	LOC6610664|XP_002035231.1|DSEC		LOC6736668|XP_002083524.1|DSIM					LOC6532851|XP_002093588.1|DYAK		
N30.HOG0002208	OG0000662	n37															LOC6554041|XP_026834870.1|DERE						LOC117142832|XP_033162954.1|DMAU	Scsalpha2|NP_650809.1|DMEL					LOC120451091|XP_039490415.1|DSAN	LOC6619069|XP_002043309.1|DSEC		LOC27208006|XP_016034047.1|DSIM					LOC6535694|XP_002096322.1|DYAK		
N30.HOG0002209	OG0000663	n1															LOC6548581|XP_001976695.1|DERE						LOC117137679|XP_033155139.1|DMAU	pain|NP_611979.1|DMEL					LOC120445154|XP_039481261.1|DSAN	LOC6618904|XP_002043152.1|DSEC		LOC6736154|XP_016029553.1|DSIM					LOC6532139|XP_002092915.1|DYAK		
N30.HOG0002210	OG0000664	n3															LOC6553621|XP_001979279.1|DERE						LOC117145519|XP_033167102.1|DMAU	CG7907|NP_001097860.1|DMEL					LOC120453886|XP_039494737.1|DSAN	LOC6614347|XP_002038786.1|DSEC		LOC6727188|XP_039150958.1|DSIM					LOC6535946|XP_002096562.2|DYAK		
N30.HOG0002211	OG0000664	n32															LOC6551096|XP_001976901.1|DERE						LOC117148846|XP_033172396.1|DMAU	Cbp80|NP_726938.1|DMEL					LOC120455363|XP_039497404.1|DSAN	LOC6612480|XP_002036988.2|DSEC		LOC6739975|XP_016038087.1|DSIM					LOC6524215|XP_002100078.1|DYAK		
N30.HOG0002212	OG0000665	n9															LOC6555380|XP_001981842.1|DERE						LOC117145905|XP_033167646.1|DMAU	to|NP_524497.1|DMEL					LOC120454654|XP_039496090.1|DSAN	LOC6619683|XP_002043898.1|DSEC		LOC6729566|XP_016036230.1|DSIM					LOC6538561|XP_002099083.1|DYAK		
N30.HOG0002213	OG0000665	n38															LOC6555276|XP_001981841.2|DERE						LOC117145904|XP_033167645.1|DMAU	CG11854|NP_651358.4|DMEL					LOC120454653|XP_039496089.1|DSAN	LOC6619684|XP_032577418.1|DSEC		LOC6729567|XP_002104875.1|DSIM					LOC6538560|XP_002099082.1|DYAK		
N30.HOG0002214	OG0000666	n9															LOC6547622|XP_001974886.1|DERE						LOC117135416|XP_033151459.1|DMAU	CG10444|NP_611465.2|DMEL					LOC120444718|XP_039480530.1|DSAN	LOC6621727|XP_032570829.1|DSEC		LOC6735358|XP_002082305.1|DSIM					LOC6530828|XP_002091711.1|DYAK		
N30.HOG0002215	OG0000666	n38															LOC26526777|XP_015011479.1|DERE						LOC117146672|XP_033168911.1|DMAU	CG32669|NP_727460.1|DMEL					LOC120454980|XP_039496706.1|DSAN	LOC116801950|XP_032580032.1|DSEC		LOC27208266|XP_016038838.1|DSIM					LOC26536383|XP_015046613.1|DYAK		
N30.HOG0002216	OG0000667	n14															LOC6555514|XP_026838402.1|DERE						LOC117147302|XP_033170039.1|DMAU	Tsp3A|NP_525054.2|DMEL					LOC120457002|XP_039500090.1|DSAN	LOC6616167|XP_002040532.1|DSEC		LOC6739958|XP_002076843.1|DSIM					LOC6524387|XP_002100245.1|DYAK		
N30.HOG0002217	OG0000667	n40															LOC6551928|XP_001980626.1|DERE						LOC117144758|XP_033166008.1|DMAU	Tsp86D|NP_001262468.1|DMEL					LOC120454381|XP_039495553.1|DSAN	LOC6606900|XP_002031694.1|DSEC		LOC6728590|XP_002103931.1|DSIM					LOC6536568|XP_002097144.3|DYAK		
N30.HOG0002218	OG0000668	n9															LOC6544435|XP_001973805.1|DERE						LOC117141768|XP_033161290.1|DMAU	CG40045|NP_001036640.1|DMEL					LOC120457542|XP_039501020.1|DSAN, LOC120447464|XP_039484787.1|DSAN	LOC6620431|XP_002044639.1|DSEC		LOC6739822|XP_002076714.1|DSIM					LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK		
N30.HOG0002219	OG0000668	n38															LOC6553497|XP_001980224.1|DERE						LOC117144795|XP_033166062.1|DMAU	Ubc87F|NP_650309.1|DMEL					LOC120454262|XP_039495343.1|DSAN	LOC6606487|XP_002031288.1|DSEC		LOC6728180|XP_016034812.1|DSIM					LOC6537000|XP_002097569.1|DYAK		
N30.HOG0002220	OG0000669	n11															LOC6550638|XP_001978150.1|DERE						LOC117146391|XP_033168456.1|DMAU	CG9521|NP_572977.1|DMEL					LOC120455826|XP_039498225.1|DSAN	LOC6619564|XP_002043779.1|DSEC		LOC6726564|XP_002107518.2|DSIM					LOC6524757|XP_002100601.2|DYAK		
N30.HOG0002221	OG0000669	n38															LOC6550637|XP_001978149.1|DERE						LOC117146390|XP_033168455.1|DMAU	CG9519|NP_572978.1|DMEL					LOC120455825|XP_039498224.1|DSAN	LOC6619565|XP_032582070.1|DSEC		LOC6726565|XP_002107519.1|DSIM							
N30.HOG0002222	OG0000670	n4															LOC26526104|XP_015008827.1|DERE												LOC120456289|XP_039498967.1|DSAN								LOC26534931|XP_039233753.1|DYAK		
