HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N17.HOG0001143	OG0000303	n16																			LOC111592808|XP_023160987.1|DHYD					LOC115769717|XP_030570509.1|DNOV										LOC6623695|XP_032289998.1|DVIR			
N17.HOG0001144	OG0000303	n62																			LOC111602461|XP_023175289.1|DHYD					LOC115759046|XP_030555729.1|DNOV										LOC6628429|XP_002051868.1|DVIR			
N17.HOG0001145	OG0000304	n13																			LOC111605026|XP_023179125.2|DHYD					LOC115760104|XP_030557156.1|DNOV										LOC6627457|XP_002052479.1|DVIR			
N17.HOG0001146	OG0000304	n26																			LOC111594571|XP_023163697.2|DHYD					LOC115757775|XP_030554059.1|DNOV										LOC6629751|XP_015027061.1|DVIR			
N17.HOG0001147	OG0000304	n51																			LOC111594524|XP_023163622.1|DHYD					LOC115771805|XP_030573540.1|DNOV										LOC6629752|XP_002053894.2|DVIR			
N17.HOG0001148	OG0000305	n4																			LOC111595115|XP_023164451.1|DHYD					LOC115769833|XP_030570668.1|DNOV										LOC6624552|XP_002048253.2|DVIR			
N17.HOG0001149	OG0000305	n30																			LOC111595037|XP_023164331.2|DHYD					LOC115768614|XP_030569134.1|DNOV										LOC6623676|XP_002048251.1|DVIR			
N17.HOG0001150	OG0000305	n50																			LOC111595038|XP_023164332.2|DHYD					LOC115768605|XP_030569122.1|DNOV										LOC6624672|XP_002048250.1|DVIR			
N17.HOG0001151	OG0000306	n13																			LOC111592694|XP_023160835.2|DHYD					LOC115766583|XP_030566429.1|DNOV										LOC6624940|XP_002049039.1|DVIR			
N17.HOG0001152	OG0000306	n41																			LOC111598995|XP_023170268.1|DHYD					LOC115758861|XP_030555510.1|DNOV										LOC6628060|XP_002051529.1|DVIR			
N17.HOG0001153	OG0000306	n63																			LOC111597371|XP_023167796.1|DHYD					LOC115768471|XP_030568904.1|DNOV										LOC6633321|XP_032296574.1|DVIR			
N17.HOG0001154	OG0000307	n1																			LOC111601299|XP_023173583.2|DHYD					LOC115765647|XP_030565165.1|DNOV										LOC6629363|XP_032292253.1|DVIR			
N17.HOG0001155	OG0000307	n51																			LOC111603477|XP_023176834.1|DHYD					LOC115761546|XP_030559188.1|DNOV										LOC6632309|XP_032289777.1|DVIR			
N17.HOG0001156	OG0000308	n4																			LOC111598342|XP_023169317.1|DHYD															LOC6630424|XP_002053736.1|DVIR			
N17.HOG0001157	OG0000308	n62																			LOC111594292|XP_023163301.1|DHYD					LOC115763120|XP_030561423.1|DNOV										LOC6634058|XP_002057891.1|DVIR			
N17.HOG0001158	OG0000309	n7																			LOC111597449|XP_023167939.2|DHYD					LOC115766434|XP_030566224.1|DNOV										LOC6623411|XP_002048636.1|DVIR			
N17.HOG0001159	OG0000309	n9																			LOC111595068|XP_023164393.1|DHYD					LOC115761794|XP_030559598.1|DNOV, LOC115761788|XP_030559585.1|DNOV										LOC6626294|XP_002050070.2|DVIR, LOC6626293|XP_002050069.1|DVIR			
N17.HOG0001160	OG0000309	n14																			LOC115483692|XP_030081585.1|DHYD, LOC115483691|XP_030081584.1|DHYD, LOC115483695|XP_030081604.1|DHYD, LOC115483693|XP_030081586.1|DHYD, LOC115483690|XP_030081583.1|DHYD, LOC111597185|XP_030081605.1|DHYD					LOC115765693|XP_030565211.1|DNOV										LOC6629955|XP_002053613.1|DVIR			
N17.HOG0001161	OG0000309	n84																			LOC111601359|XP_023173660.1|DHYD					LOC115765694|XP_030565212.1|DNOV										LOC6629954|XP_002053612.1|DVIR			
N17.HOG0001162	OG0000310	n27																			LOC111604130|XP_023177814.2|DHYD					LOC115767248|XP_030567314.1|DNOV, LOC115760619|XP_030557931.1|DNOV										LOC6631531|XP_002055338.1|DVIR, LOC116650489|XP_032290122.1|DVIR, LOC6626471|XP_002050373.1|DVIR			
N17.HOG0001163	OG0000310	n75																			LOC111592288|XP_023160158.1|DHYD					LOC115771433|XP_030572998.1|DNOV										LOC6624136|XP_002047589.1|DVIR			
N17.HOG0001164	OG0000311	n15																			LOC111595678|XP_023165282.2|DHYD					LOC115757691|XP_030553890.1|DNOV										LOC6630806|XP_015026962.1|DVIR			
N17.HOG0001165	OG0000311	n18																			LOC111595217|XP_023164599.1|DHYD					LOC115763250|XP_030561586.1|DNOV										LOC6627632|XP_002051098.2|DVIR			
N17.HOG0001166	OG0000311	n62																			LOC111593077|XP_023161432.1|DHYD					LOC115764369|XP_030563190.1|DNOV										LOC6632056|XP_002055109.1|DVIR			
N17.HOG0001167	OG0000312	n1																			LOC111600363|XP_023172207.2|DHYD					LOC115762991|XP_030561237.1|DNOV										LOC6634109|XP_032293864.1|DVIR			
N17.HOG0001168	OG0000312	n41																			LOC111601668|XP_023174130.2|DHYD					LOC115760077|XP_030557114.1|DNOV										LOC6627720|XP_015028651.1|DVIR			
N17.HOG0001169	OG0000313	n18																			LOC111603917|XP_023177510.2|DHYD					LOC115760067|XP_030557107.1|DNOV										LOC6628146|XP_002052433.1|DVIR			
N17.HOG0001170	OG0000313	n48																			LOC111600323|XP_023172153.2|DHYD					LOC115769313|XP_030569904.1|DNOV										LOC6633976|XP_002057484.1|DVIR			
N17.HOG0001171	OG0000314	n42																			LOC111599113|XP_030080290.1|DHYD					LOC115759912|XP_030556900.1|DNOV										LOC6628315|XP_002052739.1|DVIR			
N17.HOG0001172	OG0000314	n61																			LOC111599168|XP_023170516.2|DHYD					LOC115759910|XP_030556896.1|DNOV										LOC6628314|XP_032293982.1|DVIR			
N17.HOG0001173	OG0000315	n0																			LOC111602178|XP_030079199.1|DHYD					LOC115758815|XP_030555452.1|DNOV										LOC6629170|XP_002051909.1|DVIR			
N17.HOG0001174	OG0000316	n4																			LOC111592420|XP_023160363.2|DHYD					LOC115760877|XP_030558299.1|DNOV										LOC6627031|XP_002050946.2|DVIR			
N17.HOG0001175	OG0000316	n39																			LOC111592422|XP_023160365.2|DHYD, LOC111592424|XP_023160367.2|DHYD, LOC111592423|XP_023160366.1|DHYD					LOC115760925|XP_030558360.1|DNOV										LOC6627033|XP_032292256.1|DVIR			
N17.HOG0001176	OG0000317	n8																			LOC111599995|XP_023171662.1|DHYD					LOC115760415|XP_030557610.1|DNOV										LOC6625566|XP_015029890.1|DVIR			
N17.HOG0001177	OG0000317	n22																			LOC111594810|XP_023164041.2|DHYD															LOC116651261|XP_032293176.1|DVIR			
N17.HOG0001178	OG0000317	n40																			LOC111594824|XP_023164057.1|DHYD					LOC115761510|XP_030559138.1|DNOV													
N17.HOG0001179	OG0000318	n4																			LOC111603720|XP_023177201.2|DHYD					LOC115758979|XP_030555642.1|DNOV										LOC6628967|XP_002051572.1|DVIR			
N17.HOG0001180	OG0000318	n45																								LOC115763687|XP_030562229.1|DNOV										LOC116650280|XP_032289469.1|DVIR			
N17.HOG0001181	OG0000318	n63																																		LOC116651792|XP_032294709.1|DVIR, LOC116651946|XP_032295375.1|DVIR			
N17.HOG0001182	OG0000319	n12																								LOC115764715|XP_030563774.1|DNOV										LOC6629575|XP_002054858.1|DVIR			
N17.HOG0001183	OG0000319	n70																			LOC111601303|XP_030081597.1|DHYD, LOC111601369|XP_023173675.1|DHYD, LOC115483689|XP_030081582.1|DHYD, LOC115483694|XP_030081593.1|DHYD					LOC115765782|XP_030565316.1|DNOV, LOC115765781|XP_030565315.1|DNOV										LOC6629723|XP_002053603.2|DVIR, LOC6629724|XP_002053604.1|DVIR			
N17.HOG0001184	OG0000319	n81																			LOC115482807|XP_030078802.1|DHYD															LOC6630416|XP_002053291.1|DVIR			
N17.HOG0001185	OG0000320	n4																			LOC111601294|XP_023173573.1|DHYD					LOC115764975|XP_030564160.1|DNOV										LOC6633166|XP_002055796.2|DVIR			
N17.HOG0001186	OG0000321	n31																			LOC111603780|XP_023177289.2|DHYD					LOC115759685|XP_030556536.1|DNOV										LOC6627886|XP_032294458.1|DVIR			
N17.HOG0001187	OG0000321	n59																			LOC111603779|XP_023177288.1|DHYD					LOC115759686|XP_030556539.1|DNOV										LOC6627887|XP_002052293.2|DVIR			
N17.HOG0001188	OG0000322	n19																			LOC111593337|XP_023161815.2|DHYD					LOC115766103|XP_030565783.1|DNOV										LOC6633096|XP_002056279.2|DVIR			
N17.HOG0001189	OG0000322	n40																			LOC111605147|XP_023179297.2|DHYD					LOC115768525|XP_030568976.1|DNOV										LOC6634783|XP_032296376.1|DVIR			
N17.HOG0001190	OG0000322	n61																			LOC111592998|XP_023161272.1|DHYD															LOC6633392|XP_002056776.1|DVIR			
N17.HOG0001191	OG0000323	n11																			LOC111594644|XP_023163806.1|DHYD					LOC115769263|XP_030569833.1|DNOV										LOC6634317|XP_002057457.1|DVIR			
N17.HOG0001192	OG0000323	n39																			LOC111596502|XP_023166531.1|DHYD					LOC115763969|XP_030562628.1|DNOV										LOC6635151|XP_002058635.2|DVIR			
N17.HOG0001193	OG0000324	n0																			LOC111599680|XP_023171153.2|DHYD					LOC115760449|XP_030557622.1|DNOV, LOC115764535|XP_030563503.1|DNOV										LOC6635346|XP_002058873.2|DVIR			
N17.HOG0001194	OG0000325	n3																			LOC111592280|XP_023160149.2|DHYD					LOC115771561|XP_030573171.1|DNOV										LOC6624446|XP_002047583.1|DVIR			
N17.HOG0001195	OG0000325	n34																			LOC111592279|XP_023160148.2|DHYD					LOC115771393|XP_030572939.1|DNOV										LOC6624325|XP_002047582.1|DVIR			
N17.HOG0001196	OG0000326	n1																			LOC115483240|XP_030080446.1|DHYD, LOC115482895|XP_030079004.1|DHYD, LOC115483238|XP_030080443.1|DHYD, LOC115483236|XP_030080441.1|DHYD, LOC115482896|XP_030079005.1|DHYD, LOC115483290|XP_030080493.1|DHYD, LOC115483222|XP_030080425.1|DHYD, LOC115483237|XP_030080442.1|DHYD, LOC115482893|XP_030079002.1|DHYD, LOC115483317|XP_030080560.1|DHYD, LOC115482897|XP_030079006.1|DHYD, LOC115483318|XP_030080561.1|DHYD					LOC115759944|XP_030556944.1|DNOV, LOC115770886|XP_030572181.1|DNOV, LOC115762022|XP_030559949.1|DNOV, LOC115762023|XP_030559950.1|DNOV										LOC6627854|XP_032294374.1|DVIR, LOC6630108|XP_032288878.1|DVIR, LOC6630841|XP_032294533.1|DVIR			
N17.HOG0001197	OG0000326	n47																								LOC115762024|XP_030559951.1|DNOV, LOC115762025|XP_030559952.1|DNOV										LOC116649838|XP_032288885.1|DVIR, LOC116649837|XP_032288884.1|DVIR, LOC116649836|XP_032288881.1|DVIR, LOC6637001|XP_032288882.1|DVIR, LOC116649834|XP_032288880.1|DVIR, LOC6630834|XP_032288879.1|DVIR, LOC116649840|XP_032288887.1|DVIR, LOC116649839|XP_032288886.1|DVIR, LOC6637361|XP_032288877.1|DVIR			
N17.HOG0001198	OG0000326	n58																			LOC115483226|XP_030080429.1|DHYD																		
N17.HOG0001199	OG0000327	n7																			LOC111595626|XP_023165204.2|DHYD					LOC115760672|XP_030557998.1|DNOV										LOC6625259|XP_002050688.1|DVIR			
N17.HOG0001200	OG0000327	n34																			LOC111595616|XP_023165190.1|DHYD					LOC115760789|XP_030558145.1|DNOV										LOC6625258|XP_002050687.2|DVIR			
N17.HOG0001201	OG0000327	n61																			LOC111604135|XP_023177821.2|DHYD					LOC115760788|XP_030558144.1|DNOV										LOC6625257|XP_002050686.2|DVIR			
N17.HOG0001202	OG0000328	n9																			LOC111597582|XP_023168149.2|DHYD					LOC115770334|XP_030571432.1|DNOV										LOC6623998|XP_002047840.2|DVIR			
N17.HOG0001203	OG0000328	n61																			LOC111597581|XP_023168148.2|DHYD					LOC115770335|XP_030571433.1|DNOV										LOC6623939|XP_002047839.1|DVIR			
N17.HOG0001204	OG0000329	n1																			LOC111599828|XP_023171389.2|DHYD					LOC115770045|XP_030570988.1|DNOV										LOC6624393|XP_002047887.1|DVIR			
N17.HOG0001205	OG0000329	n22																			LOC111602463|XP_030079181.1|DHYD, LOC111595185|XP_023164533.2|DHYD					LOC115758678|XP_030555279.1|DNOV										LOC6627805|XP_002051767.1|DVIR			
N17.HOG0001206	OG0000330	n3																			LOC111596787|XP_023166911.1|DHYD, LOC111596776|XP_023166900.2|DHYD, LOC111596767|XP_023166887.2|DHYD					LOC115771514|XP_030573109.1|DNOV, LOC115771491|XP_030573074.1|DNOV										LOC116650668|XP_032290899.1|DVIR			
N17.HOG0001207	OG0000330	n72																								LOC115764203|XP_030562952.1|DNOV													
N17.HOG0001208	OG0000330	n76																			LOC111592692|XP_023160827.1|DHYD					LOC115764202|XP_030562951.1|DNOV										LOC6635030|XP_002058609.1|DVIR			
N17.HOG0001209	OG0000331	n50																			LOC111594951|XP_023164216.2|DHYD					LOC115760008|XP_030557026.1|DNOV										LOC6628041|XP_015028515.1|DVIR			
N17.HOG0001210	OG0000332	n1																			LOC111593643|XP_023162289.2|DHYD					LOC115767593|XP_030567746.1|DNOV										LOC6633382|XP_002056793.1|DVIR			
N17.HOG0001211	OG0000332	n59																			LOC111598247|XP_023169179.2|DHYD					LOC115766428|XP_030566211.1|DNOV										LOC6632187|XP_002055642.2|DVIR			
N17.HOG0001212	OG0000333	n1																			LOC111597590|XP_023168156.1|DHYD					LOC115770129|XP_030571122.1|DNOV										LOC6623853|XP_002047831.2|DVIR			
N17.HOG0001213	OG0000334	n13																								LOC115769517|XP_030570251.1|DNOV										LOC6626702|XP_002049901.1|DVIR			
N17.HOG0001214	OG0000334	n47																			LOC111597049|XP_023167335.1|DHYD																		
N17.HOG0001215	OG0000334	n53																			LOC111592156|XP_023159974.1|DHYD					LOC115758160|XP_030554559.1|DNOV										LOC6625879|XP_002049329.1|DVIR			
N17.HOG0001216	OG0000335	n9																			LOC111598927|XP_023170170.1|DHYD					LOC115763597|XP_030562080.1|DNOV										LOC6633943|XP_002057613.1|DVIR			
N17.HOG0001217	OG0000335	n39																			LOC115482930|XP_030079106.1|DHYD, LOC111600476|XP_023172359.2|DHYD					LOC115763596|XP_030562079.1|DNOV										LOC6633922|XP_032293633.1|DVIR			
N17.HOG0001218	OG0000336	n5																			LOC111592042|XP_023159806.2|DHYD					LOC115766233|XP_030565953.1|DNOV										LOC6632571|XP_002056330.1|DVIR			
N17.HOG0001219	OG0000336	n33																			LOC111604870|XP_023178874.1|DHYD					LOC115770822|XP_030572104.1|DNOV										LOC6630488|XP_002053195.1|DVIR			
N17.HOG0001220	OG0000336	n59																			LOC111604868|XP_023178871.2|DHYD					LOC115770947|XP_030572267.1|DNOV										LOC6630487|XP_015027238.1|DVIR			
N17.HOG0001221	OG0000337	n5																			LOC111605083|XP_023179187.2|DHYD					LOC115769335|XP_030569956.1|DNOV										LOC6624346|XP_032291252.1|DVIR			
N17.HOG0001222	OG0000337	n37																			LOC111605075|XP_023179177.2|DHYD					LOC115769334|XP_030569955.1|DNOV										LOC6622621|XP_032290498.1|DVIR			
N17.HOG0001223	OG0000337	n62																			LOC111595697|XP_023165310.1|DHYD					LOC115761892|XP_030559758.1|DNOV										LOC116649788|XP_032288798.1|DVIR			
N17.HOG0001224	OG0000338	n1																			LOC111595291|XP_023164714.1|DHYD					LOC115762797|XP_030561012.1|DNOV										LOC6624390|XP_032290896.1|DVIR			
N17.HOG0001225	OG0000338	n53																			LOC111599560|XP_023171035.1|DHYD					LOC115765105|XP_030564353.1|DNOV										LOC6627233|XP_002050522.1|DVIR			
N17.HOG0001226	OG0000339	n1																								LOC115762741|XP_030560938.1|DNOV										LOC6623762|XP_002046196.1|DVIR			
N17.HOG0001227	OG0000339	n20																			LOC111604664|XP_023178592.1|DHYD																		
N17.HOG0001228	OG0000339	n50																			LOC111604713|XP_023178653.2|DHYD					LOC115762881|XP_030561116.1|DNOV										LOC6623523|XP_002046195.1|DVIR			
N17.HOG0001229	OG0000340	n0																			LOC111597031|XP_023167314.2|DHYD					LOC115762295|XP_030560325.1|DNOV										LOC6627223|XP_002049852.1|DVIR			
N17.HOG0001230	OG0000341	n0																			LOC111597306|XP_023167698.1|DHYD					LOC115770004|XP_030570918.1|DNOV										LOC6622426|XP_002048426.1|DVIR			
N17.HOG0001231	OG0000342	n12																			LOC111598837|XP_023170043.1|DHYD					LOC115765213|XP_030564516.1|DNOV										LOC6636671|XP_002060149.1|DVIR			
N17.HOG0001232	OG0000342	n79																			LOC111594655|XP_023163823.1|DHYD					LOC115765285|XP_030564636.1|DNOV										LOC6631407|XP_002055416.1|DVIR			
N17.HOG0001233	OG0000342	n81																			LOC111594318|XP_023163329.1|DHYD					LOC115757920|XP_030554242.1|DNOV										LOC6624973|XP_002049481.2|DVIR			
N17.HOG0001234	OG0000343	n1																			LOC111595711|XP_030081562.1|DHYD, LOC111595720|XP_030081560.1|DHYD					LOC115761942|XP_030559838.1|DNOV										LOC6629592|XP_002052999.1|DVIR			
N17.HOG0001235	OG0000343	n44																			LOC111602607|XP_023175535.2|DHYD					LOC115764050|XP_030562751.1|DNOV										LOC6634993|XP_002058495.3|DVIR			
N17.HOG0001236	OG0000344	n24																			LOC111595618|XP_030081313.1|DHYD					LOC115761039|XP_030558514.1|DNOV										LOC6625816|XP_002050598.2|DVIR			
N17.HOG0001237	OG0000344	n52																			LOC111596415|XP_023166395.2|DHYD					LOC115759460|XP_030556254.1|DNOV										LOC6635085|XP_002058415.1|DVIR			
N17.HOG0001238	OG0000345	n1																			LOC111599885|XP_023171473.1|DHYD					LOC115762429|XP_030560486.1|DNOV										LOC6635881|XP_002059354.1|DVIR			
N17.HOG0001239	OG0000345	n38																			LOC111592178|XP_030081925.1|DHYD					LOC115758286|XP_030554710.1|DNOV, LOC115758168|XP_030554569.1|DNOV										LOC116649760|XP_032293380.1|DVIR, LOC6626995|XP_032293082.1|DVIR			
N17.HOG0001240	OG0000346	n0																			LOC111600912|XP_023173042.2|DHYD					LOC115762147|XP_030560119.1|DNOV										LOC6636472|XP_002059921.1|DVIR			
N17.HOG0001241	OG0000347	n10																			LOC111602051|XP_023174730.1|DHYD					LOC115768620|XP_030569138.1|DNOV										LOC6636009|XP_002059509.1|DVIR			
N17.HOG0001242	OG0000347	n20																			LOC111597750|XP_023168367.1|DHYD					LOC115769600|XP_030570349.1|DNOV										LOC6624009|XP_002047401.1|DVIR			
N17.HOG0001243	OG0000347	n47																			LOC111595852|XP_023165532.1|DHYD					LOC115758825|XP_030555461.1|DNOV										LOC6627535|XP_015028234.1|DVIR			
N17.HOG0001244	OG0000348	n11																								LOC115759174|XP_030555909.1|DNOV										LOC116651583|XP_032294117.1|DVIR			
N17.HOG0001245	OG0000348	n20																								LOC115759229|XP_030555984.1|DNOV													
N17.HOG0001246	OG0000348	n28																			LOC111596110|XP_023165941.2|DHYD					LOC115759236|XP_030555995.1|DNOV										LOC6628887|XP_032294611.1|DVIR			
N17.HOG0001247	OG0000348	n54																			LOC111596095|XP_030080399.1|DHYD					LOC115763551|XP_030562029.1|DNOV										LOC6627480|XP_032294250.1|DVIR			
N17.HOG0001248	OG0000349	n0																			LOC111596325|XP_023166258.1|DHYD					LOC115763434|XP_030561857.1|DNOV										LOC6634352|XP_002057816.1|DVIR			
N17.HOG0001249	OG0000350	n11																			LOC111599265|XP_030081622.1|DHYD					LOC115768677|XP_030569224.1|DNOV										LOC6624163|XP_032291194.1|DVIR			
N17.HOG0001250	OG0000350	n31																			LOC111599232|XP_023170598.2|DHYD					LOC115768687|XP_030569236.1|DNOV										LOC6624215|XP_032291193.1|DVIR			
N17.HOG0001251	OG0000350	n54																			LOC111598919|XP_023170157.2|DHYD					LOC115757674|XP_030553864.1|DNOV										LOC6630571|XP_002053920.2|DVIR			
N17.HOG0001252	OG0000351	n2																			LOC111601216|XP_023173479.2|DHYD					LOC115762517|XP_030560634.1|DNOV										LOC6627015|XP_032292806.1|DVIR			
N17.HOG0001253	OG0000351	n30																			LOC111601213|XP_023173474.2|DHYD					LOC115761664|XP_030559374.1|DNOV										LOC116651100|XP_032292810.1|DVIR			
N17.HOG0001254	OG0000353	n1																			LOC111602736|XP_023175756.1|DHYD					LOC115759498|XP_030556296.1|DNOV										LOC6629839|XP_002054539.1|DVIR			
N17.HOG0001255	OG0000353	n42																			LOC111602343|XP_023175121.1|DHYD					LOC115759189|XP_030555925.1|DNOV										LOC6628915|XP_002051383.1|DVIR			
N17.HOG0001256	OG0000354	n17																			LOC111595578|XP_023165152.2|DHYD					LOC115760136|XP_030557198.1|DNOV										LOC6628416|XP_002052329.2|DVIR			
N17.HOG0001257	OG0000354	n48																			LOC111595580|XP_023165154.1|DHYD					LOC115760098|XP_030557143.1|DNOV										LOC6628870|XP_002052336.1|DVIR			
N17.HOG0001258	OG0000355	n3																			LOC111593307|XP_023161766.2|DHYD					LOC115764323|XP_030563135.1|DNOV										LOC6626312|XP_002050391.1|DVIR			
N17.HOG0001259	OG0000355	n38																			LOC111597722|XP_030080937.1|DHYD					LOC115760617|XP_030557926.1|DNOV										LOC6625535|XP_002051017.2|DVIR			
N17.HOG0001260	OG0000355	n42																			LOC111597723|XP_023168332.2|DHYD					LOC115760618|XP_030557927.1|DNOV										LOC6625536|XP_002051018.1|DVIR			
N17.HOG0001261	OG0000356	n25																			LOC111605563|XP_023179903.2|DHYD					LOC115760192|XP_030557283.1|DNOV													
N17.HOG0001262	OG0000356	n53																			LOC111605585|XP_023179956.2|DHYD					LOC115759811|XP_030556763.1|DNOV										LOC6628778|XP_032294389.1|DVIR			
N17.HOG0001263	OG0000357	n42																																		LOC116652356|XP_032296708.1|DVIR			
N17.HOG0001264	OG0000358	n6																			LOC111595980|XP_023165733.1|DHYD					LOC115772048|XP_030573848.1|DNOV										LOC6630382|XP_002054008.1|DVIR			
N17.HOG0001265	OG0000358	n53																			LOC115483336|XP_030080669.1|DHYD, LOC111595034|XP_023164328.1|DHYD					LOC115772054|XP_030573858.1|DNOV, LOC115772052|XP_030573854.1|DNOV										LOC6629899|XP_002053994.1|DVIR			
N17.HOG0001266	OG0000359	n0																			LOC111597305|XP_023167697.1|DHYD					LOC115769988|XP_030570917.1|DNOV										LOC6622131|XP_002048427.1|DVIR			
N17.HOG0001267	OG0000360	n0																			LOC111597503|XP_023168036.1|DHYD					LOC115766089|XP_030565759.1|DNOV										LOC6630633|XP_002053631.3|DVIR			
N17.HOG0001268	OG0000361	n11																			LOC111593143|XP_023161511.1|DHYD					LOC115758459|XP_030554990.1|DNOV										LOC6629248|XP_002051272.2|DVIR			
N17.HOG0001269	OG0000361	n53																			LOC111593142|XP_023161509.2|DHYD					LOC115758457|XP_030554984.1|DNOV										LOC6629004|XP_032293481.1|DVIR			
N17.HOG0001270	OG0000362	n1																			LOC111595892|XP_023165594.1|DHYD					LOC115766712|XP_030566496.1|DNOV										LOC6636218|XP_002059719.1|DVIR			
N17.HOG0001271	OG0000362	n38																			LOC111592868|XP_023161082.1|DHYD					LOC115771459|XP_030573034.1|DNOV										LOC6622984|XP_002047666.1|DVIR			
N17.HOG0001272	OG0000363	n1																			LOC111602995|XP_023176163.1|DHYD					LOC115763630|XP_030562118.1|DNOV										LOC6632747|XP_032289618.1|DVIR			
N17.HOG0001273	OG0000363	n38																			LOC111602934|XP_023176052.2|DHYD					LOC115767137|XP_030567160.1|DNOV										LOC6624106|XP_032290277.1|DVIR			
N17.HOG0001274	OG0000364	n26																			LOC115483467|XP_030081409.1|DHYD					LOC115769331|XP_030569952.1|DNOV										LOC6624256|XP_032290918.1|DVIR			
N17.HOG0001275	OG0000364	n56																			LOC111596139|XP_023165990.2|DHYD					LOC115769853|XP_030570698.1|DNOV													
N17.HOG0001276	OG0000365	n1																			LOC111602135|XP_030081067.1|DHYD					LOC115762297|XP_030560322.1|DNOV										LOC6635815|XP_015024216.1|DVIR			
N17.HOG0001277	OG0000365	n43																			LOC111595928|XP_023165654.2|DHYD					LOC115765472|XP_030564912.1|DNOV										LOC6635784|XP_002059180.3|DVIR			
N17.HOG0001278	OG0000366	n1																			LOC111600179|XP_030079361.1|DHYD					LOC115766279|XP_030566006.1|DNOV, LOC115771322|XP_030572846.1|DNOV										LOC6631804|XP_032295746.1|DVIR			
N17.HOG0001279	OG0000366	n38																			LOC111604235|XP_023177980.1|DHYD					LOC115759520|XP_030556326.1|DNOV										LOC6630235|XP_032294927.1|DVIR			
N17.HOG0001280	OG0000367	n24																			LOC111598741|XP_023169904.1|DHYD					LOC115769633|XP_030570401.1|DNOV										LOC6624243|XP_002047113.1|DVIR			
N17.HOG0001281	OG0000367	n52																			LOC111600010|XP_023171681.1|DHYD					LOC115759287|XP_030556052.1|DNOV										LOC6626796|XP_002049947.1|DVIR			
N17.HOG0001282	OG0000368	n1																			LOC111592768|XP_023160937.2|DHYD					LOC115767345|XP_030567459.1|DNOV													
N17.HOG0001283	OG0000368	n32																			LOC111592790|XP_023160965.1|DHYD					LOC115767373|XP_030567496.1|DNOV										LOC6623736|XP_002048595.2|DVIR			
N17.HOG0001284	OG0000370	n49																			LOC111604375|XP_023178217.2|DHYD					LOC115758319|XP_030554746.1|DNOV, LOC115767117|XP_030567170.1|DNOV										LOC6626754|XP_002050257.1|DVIR			
N17.HOG0001285	OG0000370	n53																								LOC115758314|XP_030554740.1|DNOV, LOC115767200|XP_030567288.1|DNOV										LOC6626753|XP_002050256.1|DVIR			
N17.HOG0001286	OG0000370	n56																			LOC111603682|XP_023177133.2|DHYD															LOC26531085|XP_032290566.1|DVIR, LOC6623033|XP_002047218.1|DVIR			
N17.HOG0001287	OG0000371	n1																			LOC111602071|XP_023174763.1|DHYD					LOC115768621|XP_030569139.1|DNOV										LOC6636006|XP_002059506.2|DVIR			
N17.HOG0001288	OG0000371	n52																								LOC115762348|XP_030560375.1|DNOV										LOC6636484|XP_032291652.1|DVIR			
N17.HOG0001289	OG0000372	n38																																		LOC26531525|XP_015028949.1|DVIR, LOC26530988|XP_015028880.1|DVIR, LOC26530947|XP_015028877.2|DVIR			
N17.HOG0001290	OG0000372	n80																			LOC111602361|XP_030079071.1|DHYD, LOC111602359|XP_023175136.2|DHYD																		
N17.HOG0001291	OG0000373	n4																			LOC115483353|XP_030080813.1|DHYD					LOC115759651|XP_030556499.1|DNOV										LOC26531311|XP_015027887.1|DVIR, LOC26531040|XP_015027850.1|DVIR			
N17.HOG0001292	OG0000373	n27																			LOC111601807|XP_023174370.1|DHYD					LOC115771446|XP_030573018.1|DNOV										LOC6622149|XP_002047559.2|DVIR			
N17.HOG0001293	OG0000373	n76																			LOC111605509|XP_023179829.2|DHYD					LOC115760234|XP_030557348.1|DNOV										LOC6629250|XP_002052774.2|DVIR			
N17.HOG0001294	OG0000373	n78																			LOC111605583|XP_030080396.1|DHYD					LOC115760224|XP_030557337.1|DNOV										LOC6629251|XP_002052775.1|DVIR			
N17.HOG0001295	OG0000373	n80																								LOC115768552|XP_030569022.1|DNOV										LOC6635691|XP_002059264.1|DVIR			
N17.HOG0001296	OG0000374	n0																			LOC111605076|XP_023179178.2|DHYD					LOC115769333|XP_030569954.1|DNOV										LOC6622613|XP_002047522.1|DVIR			
