HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N7.HOG0003646	OG0002569	n0						LOC120768414|XP_039951032.1|BTRY	CCAP1982_LOCUS3304|CAD6994564.1|CCAP																														
N7.HOG0003647	OG0002570	n0						LOC120781432|XP_039969590.1|BTRY	CCAP1982_LOCUS2127|CAD6993310.1|CCAP																														
N7.HOG0003648	OG0002571	n0						LOC120766966|XP_039948690.1|BTRY	CCAP1982_LOCUS2121|CAD6993304.1|CCAP																														
N7.HOG0003649	OG0002573	n0						LOC120768694|XP_039951403.1|BTRY	CCAP1982_LOCUS2092|CAD6993276.1|CCAP																														
N7.HOG0003650	OG0002574	n0						LOC120766393|XP_039947769.1|BTRY	CCAP1982_LOCUS1876|CAD6993044.1|CCAP																														
N7.HOG0003651	OG0002575	n0						LOC120782433|XP_039970651.1|BTRY	CCAP1982_LOCUS376|CAD6991451.1|CCAP, CCAP1982_LOCUS375|CAD6991449.1|CCAP																														
N7.HOG0003652	OG0002576	n0						LOC120774322|XP_039959798.1|BTRY																															
N7.HOG0003653	OG0002577	n0						LOC120778665|XP_039966528.1|BTRY	CCAP1982_LOCUS12031|CAD7003582.1|CCAP																														
N7.HOG0003654	OG0002578	n0						LOC120767323|XP_039949191.1|BTRY	CCAP1982_LOCUS7878|CAD6999351.1|CCAP																														
N7.HOG0003655	OG0002580	n0						LOC120776072|XP_039962476.1|BTRY																															
N7.HOG0003656	OG0002581	n0						LOC120771228|XP_039955076.1|BTRY	CCAP1982_LOCUS3455|CAD6994722.1|CCAP																														
N7.HOG0003657	OG0002582	n0						LOC120780647|XP_039968845.1|BTRY	CCAP1982_LOCUS4118|CAD6995400.1|CCAP																														
N7.HOG0003658	OG0002583	n0						LOC120782751|XP_039971130.1|BTRY	CCAP1982_LOCUS2164|CAD6993346.1|CCAP, CCAP1982_LOCUS2163|CAD6993345.1|CCAP																														
N7.HOG0003659	OG0002584	n0						LOC120776878|XP_039963871.1|BTRY	CCAP1982_LOCUS12898|CAD7004498.1|CCAP																														
N7.HOG0003660	OG0002585	n0						LOC120776879|XP_039963872.1|BTRY	CCAP1982_LOCUS12897|CAD7004497.1|CCAP																														
N7.HOG0003661	OG0002586	n0						LOC120771027|XP_039954742.1|BTRY	CCAP1982_LOCUS1660|CAD6992821.1|CCAP																														
N7.HOG0003662	OG0002587	n0						LOC120782263|XP_039970366.1|BTRY	CCAP1982_LOCUS1157|CAD6992289.1|CCAP																														
N7.HOG0003663	OG0002588	n0						LOC120782594|XP_039970880.1|BTRY	CCAP1982_LOCUS1730|CAD6992895.1|CCAP																														
N7.HOG0003664	OG0002589	n0						LOC120770803|XP_039954319.1|BTRY	CCAP1982_LOCUS2964|CAD6994202.1|CCAP, CCAP1982_LOCUS2965|CAD6994203.1|CCAP																														
N7.HOG0003665	OG0002590	n0						LOC120781096|XP_039969172.1|BTRY																															
N7.HOG0003666	OG0002591	n0						LOC120767022|XP_039948788.1|BTRY	CCAP1982_LOCUS3754|CAD6995024.1|CCAP																														
N7.HOG0003667	OG0002592	n0						LOC120767201|XP_039948942.1|BTRY	CCAP1982_LOCUS2719|CAD6993932.1|CCAP																														
N7.HOG0003668	OG0002593	n0						LOC120766946|XP_039948629.1|BTRY	CCAP1982_LOCUS2395|CAD6993584.1|CCAP, CCAP1982_LOCUS2396|CAD6993585.1|CCAP																														
N7.HOG0003669	OG0002594	n15							CCAP1982_LOCUS2403|CAD6993593.1|CCAP																														
N7.HOG0003670	OG0002594	n16						LOC120770540|XP_039954034.1|BTRY	CCAP1982_LOCUS2404|CAD6993594.1|CCAP																														
N7.HOG0003671	OG0002595	n0						LOC120768537|XP_039951212.1|BTRY	CCAP1982_LOCUS1585|CAD6992740.1|CCAP, CCAP1982_LOCUS1584|CAD6992739.1|CCAP																														
N7.HOG0003672	OG0002596	n0						LOC120774297|XP_039959757.1|BTRY	CCAP1982_LOCUS1952|CAD6993127.1|CCAP																														
N7.HOG0003673	OG0002597	n0						LOC120770030|XP_039953079.1|BTRY	CCAP1982_LOCUS2673|CAD6993879.1|CCAP																														
N7.HOG0003674	OG0002598	n1							CCAP1982_LOCUS3149|CAD6994397.1|CCAP																														
N7.HOG0003675	OG0002598	n2						LOC120782302|XP_039970446.1|BTRY	CCAP1982_LOCUS3148|CAD6994396.1|CCAP																														
N7.HOG0003676	OG0002599	n0						LOC120780465|XP_039968677.1|BTRY																															
N7.HOG0003677	OG0002600	n0						LOC120781239|XP_039969313.1|BTRY	CCAP1982_LOCUS22615|CAD7014624.1|CCAP																														
N7.HOG0003678	OG0002601	n0						LOC120782853|XP_039971318.1|BTRY	CCAP1982_LOCUS2774|CAD6993992.1|CCAP																														
N7.HOG0003679	OG0002602	n0						LOC120772346|XP_039956847.1|BTRY	CCAP1982_LOCUS1386|CAD6992537.1|CCAP																														
N7.HOG0003680	OG0002603	n0						LOC120770503|XP_039953964.1|BTRY	CCAP1982_LOCUS1070|CAD6992198.1|CCAP																														
N7.HOG0003681	OG0002604	n0						LOC120766442|XP_039947884.1|BTRY	CCAP1982_LOCUS1069|CAD6992197.1|CCAP																														
N7.HOG0003682	OG0002605	n0						LOC120782573|XP_039970845.1|BTRY	CCAP1982_LOCUS3174|CAD6994422.1|CCAP																														
N7.HOG0003683	OG0002606	n0						LOC120776239|XP_039962779.1|BTRY	CCAP1982_LOCUS1301|CAD6992441.1|CCAP																														
N7.HOG0003684	OG0002607	n0						LOC120766720|XP_039948301.1|BTRY																															
N7.HOG0003685	OG0002608	n10						LOC120769344|XP_039952242.1|BTRY	CCAP1982_LOCUS5103|CAD6996430.1|CCAP																														
N7.HOG0003686	OG0002608	n38							CCAP1982_LOCUS5102|CAD6996429.1|CCAP																														
N7.HOG0003687	OG0002609	n0						LOC120781249|XP_039969331.1|BTRY	CCAP1982_LOCUS21723|CAD7013682.1|CCAP																														
N7.HOG0003688	OG0002610	n0						LOC120771858|XP_039956044.1|BTRY	CCAP1982_LOCUS2785|CAD6994007.1|CCAP																														
N7.HOG0003689	OG0002611	n0						LOC120780483|XP_039968693.1|BTRY	CCAP1982_LOCUS1049|CAD6992175.1|CCAP																														
N7.HOG0003690	OG0002612	n0						LOC120766321|XP_039947677.1|BTRY	CCAP1982_LOCUS2937|CAD6994172.1|CCAP																														
N7.HOG0003691	OG0002613	n1							CCAP1982_LOCUS3986|CAD6995265.1|CCAP, CCAP1982_LOCUS10043|CAD7001548.1|CCAP																														
N7.HOG0003692	OG0002613	n3						LOC120778961|XP_039966973.1|BTRY	CCAP1982_LOCUS3983|CAD6995262.1|CCAP																														
N7.HOG0003693	OG0002614	n0						LOC120782415|XP_039970598.1|BTRY	CCAP1982_LOCUS3978|CAD6995257.1|CCAP, CCAP1982_LOCUS3979|CAD6995258.1|CCAP																														
N7.HOG0003694	OG0002615	n0						LOC120777118|XP_039964190.1|BTRY	CCAP1982_LOCUS12276|CAD7003844.1|CCAP																														
N7.HOG0003695	OG0002616	n0						LOC120768750|XP_039951458.1|BTRY	CCAP1982_LOCUS2697|CAD6993904.1|CCAP																														
N7.HOG0003696	OG0002617	n0						LOC120780337|XP_039968568.1|BTRY, LOC120780336|XP_039968567.1|BTRY	CCAP1982_LOCUS4101|CAD6995383.1|CCAP																														
N7.HOG0003697	OG0002618	n0						LOC120770826|XP_039954349.1|BTRY	CCAP1982_LOCUS1158|CAD6992290.1|CCAP																														
N7.HOG0003698	OG0002619	n7						LOC120766878|XP_039948542.1|BTRY	CCAP1982_LOCUS3084|CAD6994328.1|CCAP																														
N7.HOG0003699	OG0002619	n38							CCAP1982_LOCUS3080|CAD6994324.1|CCAP																														
N7.HOG0003700	OG0002620	n3						LOC120766933|XP_039948614.1|BTRY	CCAP1982_LOCUS3792|CAD6995068.1|CCAP																														
N7.HOG0003701	OG0002620	n32						LOC120779407|XP_039967539.1|BTRY	CCAP1982_LOCUS2466|CAD6993659.1|CCAP																														
N7.HOG0003702	OG0002621	n0						LOC120782319|XP_039970474.1|BTRY	CCAP1982_LOCUS1461|CAD6992612.1|CCAP																														
N7.HOG0003703	OG0002622	n0						LOC120777737|XP_039965162.1|BTRY	CCAP1982_LOCUS12150|CAD7003713.1|CCAP																														
N7.HOG0003704	OG0002623	n0						LOC120766885|XP_039948563.1|BTRY	CCAP1982_LOCUS1257|CAD6992393.1|CCAP																														
N7.HOG0003705	OG0002624	n0						LOC120779463|XP_039967662.1|BTRY	CCAP1982_LOCUS1256|CAD6992392.1|CCAP																														
N7.HOG0003706	OG0002625	n0						LOC120767079|XP_039948880.1|BTRY	CCAP1982_LOCUS1238|CAD6992374.1|CCAP, CCAP1982_LOCUS1237|CAD6992373.1|CCAP, CCAP1982_LOCUS1236|CAD6992372.1|CCAP																														
N7.HOG0003707	OG0002626	n0						LOC120774446|XP_039960029.1|BTRY																															
N7.HOG0003708	OG0002627	n2						LOC120766368|XP_039947731.1|BTRY	CCAP1982_LOCUS2842|CAD6994071.1|CCAP																														
N7.HOG0003709	OG0002627	n37							CCAP1982_LOCUS2843|CAD6994073.1|CCAP																														
N7.HOG0003710	OG0002628	n0						LOC120770331|XP_039953662.1|BTRY	CCAP1982_LOCUS2854|CAD6994084.1|CCAP																														
N7.HOG0003711	OG0002629	n10							CCAP1982_LOCUS4342|CAD6995636.1|CCAP																														
N7.HOG0003712	OG0002629	n11						LOC120766805|XP_039948481.1|BTRY	CCAP1982_LOCUS4344|CAD6995638.1|CCAP																														
N7.HOG0003713	OG0002630	n0						LOC120769544|XP_039952527.1|BTRY	CCAP1982_LOCUS4685|CAD6995978.1|CCAP																														
N7.HOG0003714	OG0002631	n0						LOC120766188|XP_039947477.1|BTRY	CCAP1982_LOCUS2952|CAD6994187.1|CCAP, CCAP1982_LOCUS2953|CAD6994188.1|CCAP																														
N7.HOG0003715	OG0002632	n0						LOC120782551|XP_039970814.1|BTRY	CCAP1982_LOCUS1636|CAD6992797.1|CCAP, CCAP1982_LOCUS1626|CAD6992787.1|CCAP																														
N7.HOG0003716	OG0002633	n0						LOC120780591|XP_039968787.1|BTRY	CCAP1982_LOCUS2088|CAD6993272.1|CCAP																														
N7.HOG0003717	OG0002634	n0						LOC120782332|XP_039970492.1|BTRY	CCAP1982_LOCUS3764|CAD6995034.1|CCAP, CCAP1982_LOCUS3765|CAD6995035.1|CCAP																														
N7.HOG0003718	OG0002635	n0						LOC120767297|XP_039949116.1|BTRY	CCAP1982_LOCUS3301|CAD6994561.1|CCAP																														
N7.HOG0003719	OG0002636	n0						LOC120773877|XP_039958974.1|BTRY	CCAP1982_LOCUS1639|CAD6992800.1|CCAP, CCAP1982_LOCUS1628|CAD6992789.1|CCAP, CCAP1982_LOCUS1638|CAD6992799.1|CCAP																														
N7.HOG0003720	OG0002637	n0						LOC120767432|XP_039949413.1|BTRY	CCAP1982_LOCUS8861|CAD7000385.1|CCAP																														
N7.HOG0003721	OG0002638	n0						LOC120775408|XP_039961510.1|BTRY	CCAP1982_LOCUS1360|CAD6992511.1|CCAP																														
N7.HOG0003722	OG0002639	n10							CCAP1982_LOCUS57|CAD6991110.1|CCAP																														
N7.HOG0003723	OG0002639	n11						LOC120775245|XP_039961263.1|BTRY	CCAP1982_LOCUS56|CAD6991109.1|CCAP																														
N7.HOG0003724	OG0002640	n0						LOC120776873|XP_039963868.1|BTRY	CCAP1982_LOCUS1282|CAD6992419.1|CCAP																														
N7.HOG0003725	OG0002641	n0						LOC120769759|XP_039952860.1|BTRY	CCAP1982_LOCUS1280|CAD6992416.1|CCAP																														
N7.HOG0003726	OG0002642	n0						LOC120778518|XP_039966290.1|BTRY	CCAP1982_LOCUS1278|CAD6992414.1|CCAP																														
N7.HOG0003727	OG0002643	n0						LOC120778499|XP_039966262.1|BTRY	CCAP1982_LOCUS1277|CAD6992411.1|CCAP																														
N7.HOG0003728	OG0002644	n0						LOC120766996|XP_039948737.1|BTRY	CCAP1982_LOCUS2065|CAD6993248.1|CCAP																														
N7.HOG0003729	OG0002645	n0						LOC120766920|XP_039948599.1|BTRY	CCAP1982_LOCUS2057|CAD6993240.1|CCAP																														
N7.HOG0003730	OG0002646	n0						LOC120782709|XP_039971061.1|BTRY	CCAP1982_LOCUS4941|CAD6996258.1|CCAP																														
N7.HOG0003731	OG0002647	n0						LOC120775580|XP_039961753.1|BTRY	CCAP1982_LOCUS2210|CAD6993394.1|CCAP																														
N7.HOG0003732	OG0002648	n0						LOC120782554|XP_039970819.1|BTRY	CCAP1982_LOCUS2445|CAD6993635.1|CCAP																														
N7.HOG0003733	OG0002649	n0						LOC120782856|XP_039971321.1|BTRY	CCAP1982_LOCUS1190|CAD6992325.1|CCAP																														
N7.HOG0003734	OG0002650	n0						LOC120768405|XP_039951022.1|BTRY	CCAP1982_LOCUS3303|CAD6994563.1|CCAP																														
N7.HOG0003735	OG0002651	n0						LOC120782434|XP_039970653.1|BTRY	CCAP1982_LOCUS378|CAD6991453.1|CCAP																														
N7.HOG0003736	OG0002652	n0						LOC120766612|XP_039948154.1|BTRY	CCAP1982_LOCUS1458|CAD6992609.1|CCAP																														
N7.HOG0003737	OG0002653	n0						LOC120782161|XP_039970227.1|BTRY	CCAP1982_LOCUS2888|CAD6994122.1|CCAP																														
N7.HOG0003738	OG0002654	n3							CCAP1982_LOCUS2885|CAD6994119.1|CCAP																														
N7.HOG0003739	OG0002654	n4						LOC120775625|XP_039961852.1|BTRY	CCAP1982_LOCUS2882|CAD6994113.1|CCAP																														
N7.HOG0003740	OG0002655	n0						LOC120782326|XP_039970485.1|BTRY	CCAP1982_LOCUS2935|CAD6994170.1|CCAP																														
N7.HOG0003741	OG0002656	n0						LOC120772194|XP_039956597.1|BTRY	CCAP1982_LOCUS2369|CAD6993556.1|CCAP, CCAP1982_LOCUS2367|CAD6993554.1|CCAP																														
N7.HOG0003742	OG0002657	n0						LOC120767296|XP_039949114.1|BTRY	CCAP1982_LOCUS3300|CAD6994560.1|CCAP																														
N7.HOG0003743	OG0002658	n0						LOC120782542|XP_039970807.1|BTRY	CCAP1982_LOCUS3343|CAD6994605.1|CCAP																														
N7.HOG0003744	OG0002659	n0						LOC120778754|XP_039966667.1|BTRY	CCAP1982_LOCUS2493|CAD6993687.1|CCAP																														
N7.HOG0003745	OG0002660	n0						LOC120773856|XP_039958934.1|BTRY																															
N7.HOG0003746	OG0002661	n0						LOC120782454|XP_039970676.1|BTRY	CCAP1982_LOCUS3969|CAD6995247.1|CCAP																														
N7.HOG0003747	OG0002662	n0						LOC120770978|XP_039954650.1|BTRY	CCAP1982_LOCUS22161|CAD7014155.1|CCAP																														
N7.HOG0003748	OG0002663	n0						LOC120782589|XP_039970874.1|BTRY	CCAP1982_LOCUS1305|CAD6992448.1|CCAP																														
N7.HOG0003749	OG0002664	n0						LOC120767690|XP_039949815.1|BTRY	CCAP1982_LOCUS7412|CAD6998863.1|CCAP																														
N7.HOG0003750	OG0002665	n0						LOC120771651|XP_039955699.1|BTRY	CCAP1982_LOCUS22397|CAD7014404.1|CCAP																														
N7.HOG0003751	OG0002666	n0						LOC120771788|XP_039955915.1|BTRY	CCAP1982_LOCUS22392|CAD7014398.1|CCAP																														
N7.HOG0003752	OG0002667	n0						LOC120781205|XP_039969255.1|BTRY	CCAP1982_LOCUS22620|CAD7014629.1|CCAP, CCAP1982_LOCUS22623|CAD7014632.1|CCAP																														
N7.HOG0003753	OG0002668	n0						LOC120777015|XP_039964053.1|BTRY	CCAP1982_LOCUS11507|CAD7003044.1|CCAP																														
N7.HOG0003754	OG0002669	n0						LOC120777942|XP_039965478.1|BTRY	CCAP1982_LOCUS12606|CAD7004187.1|CCAP																														
N7.HOG0003755	OG0002670	n0						LOC120776639|XP_039963398.1|BTRY	CCAP1982_LOCUS10936|CAD7002447.1|CCAP																														
N7.HOG0003756	OG0002671	n0						LOC120777372|XP_039964584.1|BTRY	CCAP1982_LOCUS10930|CAD7002440.1|CCAP, CCAP1982_LOCUS10928|CAD7002438.1|CCAP, CCAP1982_LOCUS10931|CAD7002441.1|CCAP																														
N7.HOG0003757	OG0002672	n0						LOC120772222|XP_039956636.1|BTRY																															
N7.HOG0003758	OG0002673	n0						LOC120771432|XP_039955362.1|BTRY	CCAP1982_LOCUS19581|CAD7011482.1|CCAP																														
N7.HOG0003759	OG0002674	n0						LOC120771779|XP_039955904.1|BTRY	CCAP1982_LOCUS21620|CAD7013564.1|CCAP, CCAP1982_LOCUS21621|CAD7013565.1|CCAP																														
N7.HOG0003760	OG0002675	n0						LOC120777385|XP_039964611.1|BTRY	CCAP1982_LOCUS11841|CAD7003382.1|CCAP																														
N7.HOG0003761	OG0002676	n0						LOC120770119|XP_039953231.1|BTRY	CCAP1982_LOCUS7087|CAD6998496.1|CCAP																														
N7.HOG0003762	OG0002677	n0						LOC120773011|XP_039957867.1|BTRY	CCAP1982_LOCUS21946|CAD7013932.1|CCAP																														
N7.HOG0003763	OG0002678	n0						LOC120770195|XP_039953369.1|BTRY	CCAP1982_LOCUS22588|CAD7014594.1|CCAP, CCAP1982_LOCUS22594|CAD7014601.1|CCAP																														
N7.HOG0003764	OG0002679	n10						LOC120771358|XP_039955246.1|BTRY	CCAP1982_LOCUS19580|CAD7011481.1|CCAP																														
N7.HOG0003765	OG0002679	n11						LOC120770055|XP_039953108.1|BTRY	CCAP1982_LOCUS19579|CAD7011479.1|CCAP																														
N7.HOG0003766	OG0002680	n0						LOC120774733|XP_039960420.1|BTRY																															
N7.HOG0003767	OG0002681	n0						LOC120770849|XP_039954385.1|BTRY	CCAP1982_LOCUS20159|CAD7012057.1|CCAP																														
N7.HOG0003768	OG0002682	n0						LOC120777809|XP_039965278.1|BTRY	CCAP1982_LOCUS11604|CAD7003143.1|CCAP																														
N7.HOG0003769	OG0002683	n2						LOC120769170|XP_039951992.1|BTRY	CCAP1982_LOCUS4637|CAD6995935.1|CCAP																														
N7.HOG0003770	OG0002684	n0						LOC120771292|XP_039955157.1|BTRY, LOC120776132|XP_039962597.1|BTRY	CCAP1982_LOCUS20655|CAD7012570.1|CCAP																														
N7.HOG0003771	OG0002685	n0						LOC120778700|XP_039966589.1|BTRY	CCAP1982_LOCUS12595|CAD7004175.1|CCAP, CCAP1982_LOCUS12591|CAD7004171.1|CCAP																														
N7.HOG0003772	OG0002686	n0						LOC120776961|XP_039963986.1|BTRY	CCAP1982_LOCUS13130|CAD7004737.1|CCAP																														
N7.HOG0003773	OG0002687	n0						LOC120776629|XP_039963372.1|BTRY	CCAP1982_LOCUS12872|CAD7004466.1|CCAP																														
N7.HOG0003774	OG0002688	n0						LOC120779162|XP_039967321.1|BTRY, LOC120777649|XP_039965035.1|BTRY	CCAP1982_LOCUS11895|CAD7003441.1|CCAP																														
N7.HOG0003775	OG0002689	n0						LOC120771267|XP_039955121.1|BTRY	CCAP1982_LOCUS19645|CAD7011557.1|CCAP																														
N7.HOG0003776	OG0002690	n0						LOC120772018|XP_039956317.1|BTRY	CCAP1982_LOCUS21806|CAD7013783.1|CCAP																														
N7.HOG0003777	OG0002691	n0						LOC120771518|XP_039955510.1|BTRY	CCAP1982_LOCUS21614|CAD7013556.1|CCAP																														
N7.HOG0003778	OG0002692	n0						LOC120771138|XP_039954939.1|BTRY	CCAP1982_LOCUS21098|CAD7013009.1|CCAP																														
N7.HOG0003779	OG0002693	n0						LOC120778893|XP_039966875.1|BTRY	CCAP1982_LOCUS11520|CAD7003057.1|CCAP																														
N7.HOG0003780	OG0002694	n0						LOC120770453|XP_039953878.1|BTRY	CCAP1982_LOCUS23225|CAD7015278.1|CCAP, CCAP1982_LOCUS23224|CAD7015277.1|CCAP																														
N7.HOG0003781	OG0002695	n0						LOC120777495|XP_039964774.1|BTRY	CCAP1982_LOCUS14904|CAD7006593.1|CCAP																														
N7.HOG0003782	OG0002696	n0						LOC120776495|XP_039963112.1|BTRY	CCAP1982_LOCUS11379|CAD7002911.1|CCAP																														
N7.HOG0003783	OG0002697	n0						LOC120777720|XP_039965144.1|BTRY	CCAP1982_LOCUS10953|CAD7002464.1|CCAP, CCAP1982_LOCUS10954|CAD7002465.1|CCAP																														
N7.HOG0003784	OG0002698	n0						LOC120778888|XP_039966868.1|BTRY	CCAP1982_LOCUS13317|CAD7004934.1|CCAP																														
N7.HOG0003785	OG0002699	n0						LOC120778889|XP_039966872.1|BTRY	CCAP1982_LOCUS13318|CAD7004935.1|CCAP																														
N7.HOG0003786	OG0002700	n4							CCAP1982_LOCUS12347|CAD7003922.1|CCAP																														
N7.HOG0003787	OG0002700	n5						LOC120776527|XP_039963190.1|BTRY	CCAP1982_LOCUS12350|CAD7003925.1|CCAP, CCAP1982_LOCUS12349|CAD7003924.1|CCAP																														
N7.HOG0003788	OG0002701	n0						LOC120770537|XP_039954026.1|BTRY	CCAP1982_LOCUS22016|CAD7014009.1|CCAP																														
N7.HOG0003789	OG0002702	n0						LOC120770193|XP_039953366.1|BTRY	CCAP1982_LOCUS21884|CAD7013866.1|CCAP																														
N7.HOG0003790	OG0002703	n3						LOC120770831|XP_039954354.1|BTRY	CCAP1982_LOCUS21323|CAD7013252.1|CCAP																														
N7.HOG0003791	OG0002703	n33							CCAP1982_LOCUS21324|CAD7013253.1|CCAP																														
N7.HOG0003792	OG0002704	n0						LOC120771410|XP_039955320.1|BTRY	CCAP1982_LOCUS21338|CAD7013267.1|CCAP																														
N7.HOG0003793	OG0002705	n0						LOC120777051|XP_039964096.1|BTRY	CCAP1982_LOCUS14809|CAD7006492.1|CCAP, CCAP1982_LOCUS14803|CAD7006486.1|CCAP																														
N7.HOG0003794	OG0002706	n0						LOC120771879|XP_039956072.1|BTRY	CCAP1982_LOCUS21454|CAD7013389.1|CCAP																														
N7.HOG0003795	OG0002707	n0						LOC120776947|XP_039963967.1|BTRY	CCAP1982_LOCUS11131|CAD7002648.1|CCAP																														
N7.HOG0003796	OG0002708	n0						LOC120777180|XP_039964273.1|BTRY	CCAP1982_LOCUS14865|CAD7006551.1|CCAP																														
N7.HOG0003797	OG0002709	n0						LOC120772265|XP_039956702.1|BTRY	CCAP1982_LOCUS22665|CAD7014681.1|CCAP																														
N7.HOG0003798	OG0002710	n0						LOC120771919|XP_039956143.1|BTRY	CCAP1982_LOCUS7084|CAD6998493.1|CCAP																														
N7.HOG0003799	OG0002711	n0						LOC120773039|XP_039957903.1|BTRY	CCAP1982_LOCUS7083|CAD6998492.1|CCAP																														
N7.HOG0003800	OG0002712	n0						LOC120770290|XP_039953562.1|BTRY	CCAP1982_LOCUS22334|CAD7014337.1|CCAP																														
N7.HOG0003801	OG0002713	n0						LOC120772629|XP_039957281.1|BTRY	CCAP1982_LOCUS22329|CAD7014332.1|CCAP																														
N7.HOG0003802	OG0002714	n1							CCAP1982_LOCUS21659|CAD7013605.1|CCAP																														
N7.HOG0003803	OG0002714	n2						LOC120770160|XP_039953295.1|BTRY	CCAP1982_LOCUS21657|CAD7013603.1|CCAP																														
N7.HOG0003804	OG0002715	n0						LOC120775777|XP_039962048.1|BTRY																															
N7.HOG0003805	OG0002716	n0						LOC120772702|XP_039957378.1|BTRY	CCAP1982_LOCUS22735|CAD7014761.1|CCAP, CCAP1982_LOCUS22736|CAD7014762.1|CCAP																														
N7.HOG0003806	OG0002717	n0						LOC120766417|XP_039947810.1|BTRY	CCAP1982_LOCUS4849|CAD6996157.1|CCAP																														
N7.HOG0003807	OG0002718	n0						LOC120778316|XP_039966044.1|BTRY	CCAP1982_LOCUS10805|CAD7002314.1|CCAP																														
N7.HOG0003808	OG0002719	n0						LOC120766803|XP_039948442.1|BTRY	CCAP1982_LOCUS4254|CAD6995543.1|CCAP																														
N7.HOG0003809	OG0002720	n0						LOC120778025|XP_039965632.1|BTRY	CCAP1982_LOCUS13218|CAD7004829.1|CCAP																														
N7.HOG0003810	OG0002721	n0						LOC120768429|XP_039951047.1|BTRY	CCAP1982_LOCUS5824|CAD6997183.1|CCAP																														
N7.HOG0003811	OG0002722	n0						LOC120771184|XP_039955009.1|BTRY	CCAP1982_LOCUS21715|CAD7013672.1|CCAP																														
N7.HOG0003812	OG0002723	n0						LOC120771457|XP_039955403.1|BTRY	CCAP1982_LOCUS7159|CAD6998581.1|CCAP																														
N7.HOG0003813	OG0002724	n0						LOC120766932|XP_039948613.1|BTRY	CCAP1982_LOCUS3791|CAD6995067.1|CCAP																														
N7.HOG0003814	OG0002725	n0						LOC120778283|XP_039966004.1|BTRY	CCAP1982_LOCUS14450|CAD7006118.1|CCAP																														
N7.HOG0003815	OG0002726	n0						LOC120777133|XP_039964212.1|BTRY, LOC120779421|XP_039967552.1|BTRY	CCAP1982_LOCUS11404|CAD7002939.1|CCAP																														
N7.HOG0003816	OG0002727	n0						LOC120777265|XP_039964402.1|BTRY	CCAP1982_LOCUS13303|CAD7004920.1|CCAP																														
N7.HOG0003817	OG0002728	n0						LOC120770081|XP_039953157.1|BTRY	CCAP1982_LOCUS21957|CAD7013947.1|CCAP																														
N7.HOG0003818	OG0002729	n3						LOC120777197|XP_039964299.1|BTRY	CCAP1982_LOCUS11054|CAD7002566.1|CCAP																														
N7.HOG0003819	OG0002730	n0						LOC120776626|XP_039963362.1|BTRY	CCAP1982_LOCUS13319|CAD7004936.1|CCAP																														
N7.HOG0003820	OG0002731	n0						LOC120776952|XP_039963975.1|BTRY	CCAP1982_LOCUS12315|CAD7003885.1|CCAP																														
N7.HOG0003821	OG0002732	n0						LOC120770181|XP_039953340.1|BTRY	CCAP1982_LOCUS7095|CAD6998506.1|CCAP, CCAP1982_LOCUS7097|CAD6998508.1|CCAP																														
N7.HOG0003822	OG0002733	n0						LOC120771199|XP_039955033.1|BTRY	CCAP1982_LOCUS21693|CAD7013649.1|CCAP																														
N7.HOG0003823	OG0002734	n0						LOC120780042|XP_039968249.1|BTRY	CCAP1982_LOCUS19589|CAD7011491.1|CCAP, CCAP1982_LOCUS19588|CAD7011489.1|CCAP																														
N7.HOG0003824	OG0002735	n0						LOC120772339|XP_039956820.1|BTRY	CCAP1982_LOCUS21833|CAD7013813.1|CCAP																														
N7.HOG0003825	OG0002736	n0						LOC120772340|XP_039956824.1|BTRY	CCAP1982_LOCUS21837|CAD7013817.1|CCAP																														
N7.HOG0003826	OG0002737	n0						LOC120776412|XP_039962974.1|BTRY	CCAP1982_LOCUS13192|CAD7004803.1|CCAP, CCAP1982_LOCUS13206|CAD7004817.1|CCAP																														
N7.HOG0003827	OG0002738	n0						LOC120777639|XP_039965026.1|BTRY	CCAP1982_LOCUS13052|CAD7004657.1|CCAP																														
N7.HOG0003828	OG0002739	n0						LOC120778688|XP_039966566.1|BTRY	CCAP1982_LOCUS14434|CAD7006102.1|CCAP																														
N7.HOG0003829	OG0002740	n0						LOC120778687|XP_039966557.1|BTRY	CCAP1982_LOCUS14432|CAD7006100.1|CCAP																														
N7.HOG0003830	OG0002741	n0						LOC120781227|XP_039969294.1|BTRY	CCAP1982_LOCUS21793|CAD7013770.1|CCAP																														
N7.HOG0003831	OG0002742	n0						LOC120772452|XP_039957009.1|BTRY	CCAP1982_LOCUS21107|CAD7013018.1|CCAP																														
