HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N33.HOG0000850	OG0000157	n30																											LOC120458565|XP_039502192.1|DSAN								LOC6528634|XP_039226701.1|DYAK, LOC6528636|XP_002089678.1|DYAK		
N33.HOG0000851	OG0000157	n82																											LOC120447552|XP_039484939.1|DSAN								LOC6528637|XP_002089679.1|DYAK		
N33.HOG0000852	OG0000158	n31																											LOC120444707|XP_039480514.1|DSAN								LOC6530839|XP_002091722.1|DYAK		
N33.HOG0000853	OG0000158	n64																											LOC120449667|XP_039488200.1|DSAN								LOC6533281|XP_002094007.1|DYAK		
N33.HOG0000854	OG0000158	n91																											LOC120448946|XP_039487126.1|DSAN								LOC6533282|XP_002094008.1|DYAK		
N33.HOG0000855	OG0000159	n2																											LOC120447635|XP_039485072.1|DSAN								LOC6535202|XP_002095861.1|DYAK		
N33.HOG0000856	OG0000159	n59																											LOC120448194|XP_039485994.1|DSAN								LOC6534272|XP_002094953.2|DYAK		
N33.HOG0000857	OG0000159	n89																											LOC120448642|XP_039486703.1|DSAN								LOC6534470|XP_002095147.1|DYAK		
N33.HOG0000858	OG0000160	n61																											LOC120451440|XP_039491049.1|DSAN								LOC6537638|XP_002098183.1|DYAK		
N33.HOG0000859	OG0000160	n88																											LOC120453850|XP_039494688.1|DSAN								LOC6537639|XP_002098184.1|DYAK		
N33.HOG0000860	OG0000161	n16																											LOC120449817|XP_039488398.1|DSAN								LOC6532257|XP_002093029.1|DYAK		
N33.HOG0000861	OG0000161	n89																											LOC120457147|XP_039500352.1|DSAN								LOC6524528|XP_015045744.1|DYAK		
N33.HOG0000862	OG0000162	n24																											LOC120449916|XP_039488543.1|DSAN								LOC6533954|XP_002094654.2|DYAK		
N33.HOG0000863	OG0000162	n44																											LOC120448645|XP_039486706.1|DSAN								LOC6533515|XP_002094226.1|DYAK		
N33.HOG0000864	OG0000162	n58																											LOC120446714|XP_039483759.1|DSAN								LOC26534882|XP_039228674.1|DYAK		
N33.HOG0000865	OG0000162	n86																											LOC120447628|XP_039485066.1|DSAN								LOC6527627|XP_002088715.1|DYAK		
N33.HOG0000866	OG0000163	n2																											LOC120449329|XP_039487663.1|DSAN								LOC6532182|XP_002092950.3|DYAK		
N33.HOG0000867	OG0000163	n38																											LOC120458089|XP_039501541.1|DSAN								LOC6526367|XP_002087488.1|DYAK		
N33.HOG0000868	OG0000163	n68																											LOC120456660|XP_039499526.1|DSAN								LOC6524505|XP_002100362.1|DYAK		
N33.HOG0000869	OG0000164	n9																											LOC120444701|XP_039480506.1|DSAN								LOC6529886|XP_002090843.1|DYAK		
N33.HOG0000870	OG0000165	n13																											LOC120455780|XP_039498171.1|DSAN								LOC6526197|XP_015046681.1|DYAK		
N33.HOG0000871	OG0000165	n94																											LOC120449990|XP_039488633.1|DSAN								LOC6533062|XP_002093794.1|DYAK		
N33.HOG0000872	OG0000166	n1																											LOC120445044|XP_039481091.1|DSAN								LOC6530706|XP_002091597.1|DYAK		
N33.HOG0000873	OG0000166	n42																											LOC120445051|XP_039481102.1|DSAN								LOC120321040|XP_039228226.1|DYAK		
N33.HOG0000874	OG0000166	n66																											LOC120445045|XP_039481092.1|DSAN								LOC6530704|XP_002091595.3|DYAK		
N33.HOG0000875	OG0000167	n12																											LOC120448505|XP_039486473.1|DSAN								LOC6532651|XP_002093395.1|DYAK		
N33.HOG0000876	OG0000167	n32																											LOC120448889|XP_039487040.1|DSAN								LOC6532653|XP_002093397.1|DYAK		
N33.HOG0000877	OG0000167	n75																											LOC120449994|XP_039488638.1|DSAN								LOC6532650|XP_002093394.1|DYAK		
N33.HOG0000878	OG0000167	n87																											LOC120448507|XP_039486474.1|DSAN								LOC6532652|XP_002093396.1|DYAK		
N33.HOG0000879	OG0000168	n1																											LOC120458325|XP_039501877.1|DSAN								LOC6528874|XP_002089906.2|DYAK		
N33.HOG0000880	OG0000168	n70																											LOC120452727|XP_039493026.1|DSAN								LOC6538153|XP_002098687.1|DYAK		
N33.HOG0000881	OG0000168	n91																											LOC120454268|XP_039495357.1|DSAN								LOC6538154|XP_002098688.2|DYAK		
N33.HOG0000882	OG0000169	n1																											LOC120452629|XP_039492872.1|DSAN								LOC6538787|XP_002099300.1|DYAK		
N33.HOG0000883	OG0000169	n61																											LOC120447495|XP_039484826.1|DSAN								LOC6532584|XP_002093328.2|DYAK		
N33.HOG0000884	OG0000169	n88																											LOC120451692|XP_039491521.1|DSAN								LOC6536867|XP_002097436.1|DYAK		
N33.HOG0000885	OG0000170	n33																											LOC120445951|XP_039482572.1|DSAN								LOC6529559|XP_002090556.3|DYAK		
N33.HOG0000886	OG0000170	n59																											LOC120445950|XP_039482569.1|DSAN								LOC6529560|XP_002090557.1|DYAK		
N33.HOG0000887	OG0000170	n87																											LOC120446322|XP_039483172.1|DSAN								LOC6529558|XP_002090555.1|DYAK		
N33.HOG0000888	OG0000171	n1																											LOC120445878|XP_039482751.1|DSAN								LOC6528206|XP_002089268.1|DYAK		
N33.HOG0000889	OG0000171	n41																											LOC120451198|XP_039490587.1|DSAN								LOC6527905|XP_039226885.1|DYAK		
N33.HOG0000890	OG0000171	n77																											LOC120456869|XP_039499896.1|DSAN								LOC6525200|XP_039226094.1|DYAK		
N33.HOG0000891	OG0000172	n54																											LOC120448014|XP_039485669.1|DSAN								LOC6533428|XP_002094145.1|DYAK		
N33.HOG0000892	OG0000173	n52																											LOC120445686|XP_039482176.1|DSAN								LOC6531309|XP_015051236.1|DYAK		
N33.HOG0000893	OG0000173	n74																											LOC120446598|XP_039483562.1|DSAN								LOC6531306|XP_002092110.1|DYAK		
N33.HOG0000894	OG0000174	n24																											LOC120452240|XP_039492303.1|DSAN								LOC6528398|XP_039226551.1|DYAK		
N33.HOG0000895	OG0000174	n58																											LOC120458882|XP_039502652.1|DSAN								LOC6527831|XP_002088904.1|DYAK		
N33.HOG0000896	OG0000174	n91																											LOC120445713|XP_039482207.1|DSAN								LOC6530046|XP_002090992.1|DYAK		
N33.HOG0000897	OG0000175	n1																											LOC120451302|XP_039490802.1|DSAN								LOC6536634|XP_002097206.1|DYAK		
N33.HOG0000898	OG0000175	n72																											LOC120451393|XP_039490992.1|DSAN								LOC6538448|XP_039232654.1|DYAK		
N33.HOG0000899	OG0000175	n94																											LOC120451395|XP_039490996.1|DSAN										
N33.HOG0000900	OG0000175	n103																											LOC120451394|XP_039490995.1|DSAN										
N33.HOG0000901	OG0000176	n5																											LOC120450130|XP_039488890.1|DSAN								LOC6532998|XP_039229810.1|DYAK		
N33.HOG0000902	OG0000176	n31																											LOC120450131|XP_039488891.1|DSAN								LOC6533003|XP_002093738.1|DYAK		
N33.HOG0000903	OG0000176	n61																											LOC120448053|XP_039485736.1|DSAN								LOC6533010|XP_039229380.1|DYAK		
N33.HOG0000904	OG0000176	n86																											LOC120448055|XP_039485738.1|DSAN								LOC6533007|XP_002093742.1|DYAK		
N33.HOG0000905	OG0000177	n4																											LOC120455520|XP_039497732.1|DSAN								LOC6524952|XP_002100792.1|DYAK		
N33.HOG0000906	OG0000177	n41																											LOC120453959|XP_039494842.1|DSAN								LOC6538179|XP_002098707.2|DYAK		
N33.HOG0000907	OG0000177	n76																											LOC120447459|XP_039484773.1|DSAN								LOC6534088|XP_039230809.1|DYAK		
N33.HOG0000908	OG0000178	n1																											LOC120456378|XP_039499133.1|DSAN								LOC6523879|XP_002099752.2|DYAK		
N33.HOG0000909	OG0000179	n6																											LOC120455127|XP_039496958.1|DSAN								LOC6528805|XP_002089837.1|DYAK		
N33.HOG0000910	OG0000179	n34																											LOC120444365|XP_039479889.1|DSAN								LOC6530153|XP_039227810.1|DYAK		
N33.HOG0000911	OG0000179	n91																											LOC120458115|XP_039501582.1|DSAN								LOC6528270|XP_002089323.2|DYAK		
N33.HOG0000912	OG0000180	n12																											LOC120444401|XP_039479957.1|DSAN								LOC6531092|XP_002091926.1|DYAK		
N33.HOG0000913	OG0000180	n44																																			LOC6531088|XP_002091922.1|DYAK		
N33.HOG0000914	OG0000180	n55																											LOC120444400|XP_039479956.1|DSAN								LOC6531089|XP_002091923.1|DYAK		
N33.HOG0000915	OG0000180	n77																											LOC120444399|XP_039479955.1|DSAN								LOC6531090|XP_002091924.1|DYAK		
N33.HOG0000916	OG0000180	n90																											LOC120444402|XP_039479959.1|DSAN								LOC6531091|XP_002091925.1|DYAK		
N33.HOG0000917	OG0000181	n1																											LOC120452336|XP_039492433.1|DSAN								LOC6535275|XP_002095931.1|DYAK		
N33.HOG0000918	OG0000181	n36																											LOC120452244|XP_039492305.1|DSAN								LOC6538273|XP_002098800.1|DYAK		
N33.HOG0000919	OG0000181	n64																											LOC120453640|XP_039494368.1|DSAN								LOC6538358|XP_002098882.1|DYAK		
N33.HOG0000920	OG0000182	n1																											LOC120450801|XP_039489902.1|DSAN								LOC6537506|XP_002098052.1|DYAK		
N33.HOG0000921	OG0000182	n56																											LOC120451020|XP_039490279.1|DSAN								LOC6537504|XP_002098050.1|DYAK		
N33.HOG0000922	OG0000182	n83																											LOC120451018|XP_039490277.1|DSAN								LOC6537503|XP_002098049.3|DYAK		
N33.HOG0000923	OG0000183	n21																											LOC120457162|XP_039500372.1|DSAN								LOC6523883|XP_015045362.2|DYAK		
N33.HOG0000924	OG0000183	n40																											LOC120451563|XP_039491300.1|DSAN								LOC6538113|XP_002098648.1|DYAK		
N33.HOG0000925	OG0000183	n56																											LOC120448380|XP_039486296.1|DSAN								LOC6533220|XP_002093946.1|DYAK		
N33.HOG0000926	OG0000183	n82																											LOC120449076|XP_039487309.1|DSAN								LOC6532576|XP_039230642.1|DYAK		
N33.HOG0000927	OG0000184	n53																											LOC120449599|XP_039488103.1|DSAN										
N33.HOG0000928	OG0000184	n79																											LOC120458704|XP_039502382.1|DSAN								LOC6526924|XP_039227701.1|DYAK		
N33.HOG0000929	OG0000185	n22																											LOC120455801|XP_039498199.1|DSAN								LOC6526773|XP_002087876.1|DYAK		
N33.HOG0000930	OG0000185	n36																											LOC120445946|XP_039482564.1|DSAN								LOC6528505|XP_002089551.1|DYAK		
N33.HOG0000931	OG0000185	n46																											LOC120453713|XP_039494470.1|DSAN								LOC6538463|XP_002098987.1|DYAK		
N33.HOG0000932	OG0000185	n74																											LOC120445958|XP_039482587.1|DSAN, LOC120445952|XP_039482573.1|DSAN								LOC6528506|XP_002089552.1|DYAK		
N33.HOG0000933	OG0000186	n24																											LOC120455515|XP_039497722.1|DSAN								LOC6526053|XP_002101870.3|DYAK		
N33.HOG0000934	OG0000186	n41																											LOC120455010|XP_039496765.1|DSAN								LOC6526054|XP_002101871.1|DYAK		
N33.HOG0000935	OG0000187	n1																											LOC120456188|XP_039498799.1|DSAN								LOC6525395|XP_002101230.1|DYAK		
N33.HOG0000936	OG0000188	n32																											LOC120454152|XP_039495145.1|DSAN								LOC6536556|XP_002097132.2|DYAK		
N33.HOG0000937	OG0000188	n56																											LOC120455320|XP_039497328.1|DSAN								LOC6524932|XP_002100772.1|DYAK		
N33.HOG0000938	OG0000188	n81																											LOC120457066|XP_039500178.1|DSAN								LOC6524926|XP_002100766.1|DYAK		
N33.HOG0000939	OG0000189	n2																											LOC120458020|XP_039501457.1|DSAN								LOC6526646|XP_039226426.1|DYAK		
N33.HOG0000940	OG0000189	n47																											LOC120455411|XP_039497487.1|DSAN								LOC6523810|XP_015045348.1|DYAK		
N33.HOG0000941	OG0000189	n82																											LOC120455883|XP_039498301.1|DSAN								LOC6524546|XP_039226006.1|DYAK		
N33.HOG0000942	OG0000190	n1																											LOC120444868|XP_039480767.1|DSAN								LOC6531718|XP_002092508.1|DYAK		
N33.HOG0000943	OG0000190	n46																											LOC120455354|XP_039497386.1|DSAN								LOC6524498|XP_039227389.1|DYAK		
N33.HOG0000944	OG0000190	n81																											LOC120446498|XP_039483440.1|DSAN								LOC6531339|XP_002092143.1|DYAK		
N33.HOG0000945	OG0000191	n5																											LOC120458827|XP_039502576.1|DSAN								LOC6528336|XP_015054421.1|DYAK		
N33.HOG0000946	OG0000191	n39																											LOC120458829|XP_039502587.1|DSAN								LOC6528337|XP_015054409.1|DYAK		
N33.HOG0000947	OG0000191	n78																											LOC120446294|XP_039483122.1|DSAN								LOC6531150|XP_002091979.1|DYAK		
N33.HOG0000948	OG0000192	n23																											LOC120454228|XP_039495262.1|DSAN								LOC6537400|XP_002097956.1|DYAK		
N33.HOG0000949	OG0000192	n58																											LOC120450167|XP_039488949.1|DSAN								LOC26536027|XP_015050360.1|DYAK		
N33.HOG0000950	OG0000192	n84																											LOC120450166|XP_039488948.1|DSAN								LOC6533976|XP_002094671.3|DYAK		
N33.HOG0000951	OG0000193	n6																											LOC120458359|XP_039501907.1|DSAN								LOC6526730|XP_002087833.1|DYAK		
N33.HOG0000952	OG0000193	n36																											LOC120443852|XP_039479148.1|DSAN								LOC6526729|XP_002087832.1|DYAK		
N33.HOG0000953	OG0000193	n53																											LOC120450306|XP_039489188.1|DSAN								LOC6533470|XP_002094181.1|DYAK		
N33.HOG0000954	OG0000194	n8																											LOC120445933|XP_039482531.1|DSAN								LOC26534550|XP_015052825.1|DYAK, LOC6530600|XP_002091513.2|DYAK		
N33.HOG0000955	OG0000194	n35																											LOC120446735|XP_039483788.1|DSAN								LOC26535046|XP_015051561.1|DYAK		
N33.HOG0000956	OG0000194	n39																											LOC120455675|XP_039498013.1|DSAN								LOC6525148|XP_039226420.1|DYAK		
N33.HOG0000957	OG0000194	n61																											LOC120444843|XP_039480735.1|DSAN								LOC6530614|XP_002091527.1|DYAK		
N33.HOG0000958	OG0000194	n78																											LOC120446895|XP_039484046.1|DSAN								LOC6530613|XP_002091526.2|DYAK		
N33.HOG0000959	OG0000194	n95																											LOC120446894|XP_039484045.1|DSAN								LOC6530607|XP_002091520.1|DYAK		
N33.HOG0000960	OG0000195	n23																											LOC120445310|XP_039481554.1|DSAN								LOC6531829|XP_002092616.1|DYAK		
N33.HOG0000961	OG0000195	n71																											LOC120457200|XP_039500488.1|DSAN								LOC6523827|XP_002099702.1|DYAK		
N33.HOG0000962	OG0000195	n82																											LOC120444945|XP_039480884.1|DSAN								LOC6530191|XP_002091129.1|DYAK		
N33.HOG0000963	OG0000196	n6																											LOC120445832|XP_039482387.1|DSAN								LOC6529482|XP_039228123.1|DYAK		
N33.HOG0000964	OG0000196	n34																											LOC120446245|XP_039483051.1|DSAN								LOC6529487|XP_039228174.1|DYAK		
N33.HOG0000965	OG0000196	n67																											LOC120446081|XP_039482797.1|DSAN								LOC6529478|XP_015052370.1|DYAK		
N33.HOG0000966	OG0000197	n1																											LOC120455822|XP_039498220.1|DSAN								LOC6524768|XP_002100612.1|DYAK		
N33.HOG0000967	OG0000197	n37																											LOC120455833|XP_039498236.1|DSAN								LOC120321921|XP_039232122.1|DYAK		
N33.HOG0000968	OG0000197	n74																											LOC120455817|XP_039498216.1|DSAN								LOC6524759|XP_002100603.1|DYAK		
N33.HOG0000969	OG0000198	n20																											LOC120444828|XP_039480718.1|DSAN								LOC6530005|XP_039228265.1|DYAK		
N33.HOG0000970	OG0000198	n50																											LOC120444917|XP_039480844.1|DSAN								LOC6530420|XP_002091336.3|DYAK		
N33.HOG0000971	OG0000198	n59																											LOC120444915|XP_039480842.1|DSAN								LOC6530479|XP_002091394.2|DYAK		
N33.HOG0000972	OG0000198	n70																											LOC120444142|XP_039479644.1|DSAN								LOC6528289|XP_039226918.1|DYAK		
N33.HOG0000973	OG0000199	n14																																			LOC120321158|XP_039228855.1|DYAK		
N33.HOG0000974	OG0000199	n36																											LOC120444932|XP_039480866.1|DSAN								LOC6531667|XP_002092462.1|DYAK		
N33.HOG0000975	OG0000199	n58																											LOC120445794|XP_039482337.1|DSAN								LOC6531669|XP_002092464.1|DYAK		
N33.HOG0000976	OG0000199	n85																											LOC120444933|XP_039480867.1|DSAN								LOC120321160|XP_039228856.1|DYAK		
N33.HOG0000977	OG0000200	n48																											LOC120451232|XP_039490659.1|DSAN								LOC6538066|XP_039231307.1|DYAK		
N33.HOG0000978	OG0000200	n53																											LOC120451231|XP_039490657.1|DSAN								LOC6538065|XP_002098600.1|DYAK		
N33.HOG0000979	OG0000200	n73																											LOC120453710|XP_039494466.1|DSAN								LOC6538067|XP_002098602.1|DYAK		
N33.HOG0000980	OG0000200	n77																											LOC120453512|XP_039494193.1|DSAN, LOC120453508|XP_039494188.1|DSAN								LOC6538068|XP_002098603.1|DYAK		
N33.HOG0000981	OG0000200	n87																											LOC120451230|XP_039490653.1|DSAN								LOC6538064|XP_015048632.1|DYAK		
N33.HOG0000982	OG0000201	n46																											LOC120453936|XP_039494815.1|DSAN								LOC6537830|XP_002098371.3|DYAK		
N33.HOG0000983	OG0000201	n80																											LOC120453749|XP_039494516.1|DSAN								LOC6537833|XP_002098374.1|DYAK		
N33.HOG0000984	OG0000202	n1																											LOC120451630|XP_039491421.1|DSAN								LOC6535527|XP_002096156.1|DYAK		
N33.HOG0000985	OG0000202	n42																											LOC120449862|XP_039488456.1|DSAN								LOC6533953|XP_002094653.1|DYAK		
N33.HOG0000986	OG0000202	n66																											LOC120449861|XP_039488455.1|DSAN								LOC6533952|XP_002094652.1|DYAK		
N33.HOG0000987	OG0000203	n6																											LOC120445393|XP_039481734.1|DSAN										
N33.HOG0000988	OG0000203	n35																											LOC120446174|XP_039482943.1|DSAN								LOC6531635|XP_002092432.3|DYAK		
N33.HOG0000989	OG0000203	n69																											LOC120446375|XP_039483240.1|DSAN								LOC6531634|XP_039228283.1|DYAK		
N33.HOG0000990	OG0000204	n3																											LOC120457769|XP_039501200.1|DSAN								LOC6529281|XP_002090286.2|DYAK		
N33.HOG0000991	OG0000204	n67																											LOC120448934|XP_039487104.1|DSAN								LOC6533197|XP_002093923.1|DYAK		
N33.HOG0000992	OG0000204	n75																											LOC120448796|XP_039486920.1|DSAN								LOC26534669|XP_039229763.1|DYAK		
N33.HOG0000993	OG0000204	n76																											LOC120448906|XP_039487063.1|DSAN								LOC6533198|XP_015049841.1|DYAK		
N33.HOG0000994	OG0000204	n89																											LOC120449094|XP_039487335.1|DSAN								LOC6533196|XP_002093922.1|DYAK		
N33.HOG0000995	OG0000205	n2																											LOC120450955|XP_039490175.1|DSAN								LOC6537165|XP_002097726.1|DYAK		
N33.HOG0000996	OG0000205	n31																											LOC120453498|XP_039494178.1|DSAN								LOC6535617|XP_002096245.2|DYAK		
N33.HOG0000997	OG0000206	n1																											LOC120446694|XP_039483725.1|DSAN								LOC6532161|XP_002092937.1|DYAK		
N33.HOG0000998	OG0000206	n40																											LOC120458312|XP_039501853.1|DSAN								LOC6527350|XP_002088442.1|DYAK		
N33.HOG0000999	OG0000206	n70																											LOC120445251|XP_039481459.1|DSAN								LOC6532160|XP_002092936.1|DYAK		
N33.HOG0001000	OG0000207	n11																											LOC120448256|XP_039486107.1|DSAN								LOC6532870|XP_002093606.1|DYAK		
N33.HOG0001001	OG0000207	n24																											LOC120449692|XP_039488241.1|DSAN								LOC6532871|XP_002093607.1|DYAK		
N33.HOG0001002	OG0000207	n58																											LOC120448303|XP_039486177.1|DSAN										
N33.HOG0001003	OG0000207	n78																																			LOC6533893|XP_039229992.1|DYAK		
N33.HOG0001004	OG0000208	n20																											LOC120446129|XP_039482888.1|DSAN								LOC120321059|XP_039228281.1|DYAK		
N33.HOG0001005	OG0000208	n31																											LOC120444905|XP_039480831.1|DSAN								LOC6531565|XP_002092363.3|DYAK		
N33.HOG0001006	OG0000208	n48																											LOC120444906|XP_039480832.1|DSAN								LOC6531566|XP_002092364.1|DYAK		
N33.HOG0001007	OG0000208	n81																											LOC120446166|XP_039482931.1|DSAN								LOC6531562|XP_002092360.1|DYAK		
N33.HOG0001008	OG0000208	n87																											LOC120446562|XP_039483515.1|DSAN								LOC6531561|XP_002092359.2|DYAK		
N33.HOG0001009	OG0000208	n97																											LOC120444901|XP_039480825.1|DSAN								LOC6531564|XP_039228282.1|DYAK		
N33.HOG0001010	OG0000209	n19																											LOC120449423|XP_039487819.1|DSAN, LOC120449414|XP_039487808.1|DSAN								LOC120320595|XP_039226640.1|DYAK		
N33.HOG0001011	OG0000209	n52																											LOC120444051|XP_039479489.1|DSAN								LOC6527680|XP_002088766.2|DYAK		
N33.HOG0001012	OG0000209	n55																											LOC120458245|XP_039501767.1|DSAN										
N33.HOG0001013	OG0000209	n77																											LOC120449875|XP_039488477.1|DSAN								LOC6526931|XP_039227047.1|DYAK		
N33.HOG0001014	OG0000209	n88																											LOC120458830|XP_039502588.1|DSAN								LOC6528339|XP_002089392.1|DYAK		
N33.HOG0001015	OG0000210	n18																											LOC120445463|XP_039481842.1|DSAN								LOC6531807|XP_039227799.1|DYAK		
N33.HOG0001016	OG0000210	n41																											LOC120451041|XP_039490314.1|DSAN								LOC6526462|XP_002087581.2|DYAK		
N33.HOG0001017	OG0000210	n79																											LOC120456185|XP_039498794.1|DSAN								LOC6525374|XP_002101210.2|DYAK		
N33.HOG0001018	OG0000211	n15																											LOC120454645|XP_039496080.1|DSAN								LOC6536826|XP_002097396.1|DYAK		
N33.HOG0001019	OG0000211	n47																											LOC120448844|XP_039486983.1|DSAN								LOC6533641|XP_002094347.3|DYAK		
N33.HOG0001020	OG0000211	n65																											LOC120452704|XP_039492996.1|DSAN								LOC6536829|XP_002097399.1|DYAK		
N33.HOG0001021	OG0000212	n20																											LOC120455241|XP_039497160.1|DSAN								LOC6526922|XP_002088020.1|DYAK		
N33.HOG0001022	OG0000212	n52																											LOC120445179|XP_039481364.1|DSAN								LOC6526923|XP_002088021.1|DYAK		
N33.HOG0001023	OG0000212	n92																											LOC120458444|XP_039502024.1|DSAN								LOC6528963|XP_002089995.1|DYAK		
N33.HOG0001024	OG0000213	n45																											LOC120450554|XP_039489594.1|DSAN								LOC6534897|XP_039230744.1|DYAK		
N33.HOG0001025	OG0000213	n90																											LOC120458425|XP_039502037.1|DSAN										
N33.HOG0001026	OG0000213	n96																											LOC120457150|XP_039500794.1|DSAN								LOC6540014|XP_039226182.1|DYAK		
N33.HOG0001027	OG0000214	n13																											LOC120455517|XP_039497724.1|DSAN								LOC6525931|XP_002101751.1|DYAK		
N33.HOG0001028	OG0000214	n41																											LOC120446928|XP_039484113.1|DSAN								LOC6530497|XP_002091412.1|DYAK		
N33.HOG0001029	OG0000214	n68																											LOC120452569|XP_039492785.1|DSAN								LOC6538392|XP_002098916.2|DYAK		
N33.HOG0001030	OG0000215	n7																											LOC120450462|XP_039489416.1|DSAN								LOC26534749|XP_039230801.1|DYAK		
N33.HOG0001031	OG0000215	n29																											LOC120449307|XP_039487632.1|DSAN								LOC6539813|XP_002086695.1|DYAK		
N33.HOG0001032	OG0000215	n54																											LOC120450463|XP_039489419.1|DSAN								LOC26535082|XP_039230802.1|DYAK		
N33.HOG0001033	OG0000216	n11																											LOC120448183|XP_039485972.1|DSAN								LOC6532520|XP_002093266.2|DYAK		
N33.HOG0001034	OG0000216	n72																											LOC120456714|XP_039499630.1|DSAN								LOC6524928|XP_002100768.2|DYAK		
N33.HOG0001035	OG0000217	n1																											LOC120455889|XP_039498315.1|DSAN								LOC6524209|XP_002100072.1|DYAK		
N33.HOG0001036	OG0000217	n68																											LOC120455888|XP_039498314.1|DSAN								LOC6524208|XP_002100071.2|DYAK		
N33.HOG0001037	OG0000218	n17																											LOC120458865|XP_039502631.1|DSAN								LOC6526706|XP_015053448.1|DYAK		
N33.HOG0001038	OG0000218	n52																											LOC120447976|XP_039485608.1|DSAN								LOC120320624|XP_039226800.1|DYAK		
N33.HOG0001039	OG0000218	n77																											LOC120447968|XP_039485596.1|DSAN								LOC6526707|XP_039226799.1|DYAK		
N33.HOG0001040	OG0000219	n9																											LOC120458787|XP_039502502.1|DSAN								LOC6528362|XP_002089411.1|DYAK		
N33.HOG0001041	OG0000219	n39																											LOC120458946|XP_039502740.1|DSAN								LOC6528359|XP_002089408.1|DYAK		
N33.HOG0001042	OG0000219	n68																											LOC120458169|XP_039501660.1|DSAN								LOC6528363|XP_002089412.1|DYAK		
N33.HOG0001043	OG0000220	n19																											LOC120449767|XP_039488339.1|DSAN								LOC6532625|XP_002093369.1|DYAK		
N33.HOG0001044	OG0000220	n45																											LOC120449846|XP_039488438.1|DSAN								LOC6532622|XP_002093366.1|DYAK		
N33.HOG0001045	OG0000220	n72																											LOC120449800|XP_039488379.1|DSAN								LOC6532623|XP_002093367.1|DYAK		
N33.HOG0001046	OG0000221	n20																											LOC120445236|XP_039481434.1|DSAN								LOC6530039|XP_002090985.1|DYAK		
N33.HOG0001047	OG0000221	n51																											LOC120451987|XP_039491948.1|DSAN								LOC6537346|XP_002097903.1|DYAK		
N33.HOG0001048	OG0000221	n75																											LOC120445235|XP_039481429.1|DSAN								LOC6530038|XP_002090984.1|DYAK		
N33.HOG0001049	OG0000222	n46																											LOC120458068|XP_039501514.1|DSAN								LOC6528188|XP_002089251.1|DYAK		
N33.HOG0001050	OG0000222	n69																											LOC120458059|XP_039501503.1|DSAN								LOC6528187|XP_002089250.1|DYAK		
N33.HOG0001051	OG0000223	n5																											LOC120450346|XP_039489255.1|DSAN								LOC6534370|XP_039229449.1|DYAK		
N33.HOG0001052	OG0000223	n44																											LOC120449263|XP_039487580.1|DSAN								LOC6533307|XP_002094033.2|DYAK		
N33.HOG0001053	OG0000223	n90																											LOC120449380|XP_039487749.1|DSAN								LOC6532988|XP_002093723.2|DYAK		
N33.HOG0001054	OG0000224	n1																											LOC120446619|XP_039483599.1|DSAN								LOC6531074|XP_002091908.1|DYAK		
N33.HOG0001055	OG0000224	n31																											LOC120447037|XP_039484317.1|DSAN								LOC6532110|XP_002092886.1|DYAK		
N33.HOG0001056	OG0000225	n17																											LOC120453839|XP_039494667.1|DSAN								LOC26535924|XP_015048989.1|DYAK		
N33.HOG0001057	OG0000225	n51																											LOC120453759|XP_039494526.1|DSAN								LOC6538724|XP_002099239.2|DYAK		
N33.HOG0001058	OG0000225	n76																											LOC120453860|XP_039494699.1|DSAN								LOC6538725|XP_002099240.1|DYAK		
N33.HOG0001059	OG0000226	n12																											LOC120448275|XP_039486137.1|DSAN								LOC6533537|XP_002094247.1|DYAK		
N33.HOG0001060	OG0000226	n37																											LOC120448278|XP_039486141.1|DSAN								LOC6533539|XP_002094249.3|DYAK		
N33.HOG0001061	OG0000226	n73																											LOC120450267|XP_039489106.1|DSAN								LOC6533543|XP_002094253.2|DYAK		
N33.HOG0001062	OG0000227	n10																											LOC120448288|XP_039486157.1|DSAN								LOC6532819|XP_002093556.1|DYAK		
N33.HOG0001063	OG0000227	n25																											LOC120448907|XP_039487064.1|DSAN								LOC6532816|XP_002093553.2|DYAK		
N33.HOG0001064	OG0000227	n40																											LOC120448430|XP_039486366.1|DSAN								LOC6532817|XP_002093554.1|DYAK		
N33.HOG0001065	OG0000227	n63																											LOC120448313|XP_039486194.1|DSAN								LOC6532807|XP_002093544.1|DYAK		
N33.HOG0001066	OG0000227	n75																											LOC120448684|XP_039486756.1|DSAN								LOC6532806|XP_002093543.1|DYAK		
