HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N6.HOG0002025	OG0001101	n0	LOC5578976|XP_021704495.1|AAEG		LOC109413581|XP_029721348.1|AEAL, LOC109401225|XP_029721397.1|AEAL					LOC120425311|XP_039445716.1|CPIP	LOC6037726|XP_038113843.1|CQUI																												
N6.HOG0002026	OG0001102	n4			LOC115260336|XP_029717125.1|AEAL, LOC109427049|XP_029717122.1|AEAL																																		
N6.HOG0002027	OG0001102	n40	LOC5572716|XP_021705283.1|AAEG		LOC115260338|XP_029717128.1|AEAL, LOC115262668|XP_029721131.1|AEAL, LOC115260337|XP_029717127.1|AEAL, LOC109427048|XP_029721143.1|AEAL					LOC120414050|XP_039431003.1|CPIP	LOC6040098|XP_038110990.1|CQUI																												
N6.HOG0002028	OG0001102	n46	LOC5577310|XP_021711284.1|AAEG		LOC109623359|XP_029721142.1|AEAL, LOC115254044|XP_029717123.1|AEAL					LOC120414045|XP_039430999.1|CPIP	LOC6040089|XP_038110333.1|CQUI																												
N6.HOG0002029	OG0001103	n14	LOC5578111|XP_001656809.1|AAEG		LOC109400467|XP_019528553.2|AEAL, LOC109399676|XP_029709872.1|AEAL						LOC6040179|XP_001849630.2|CQUI																												
N6.HOG0002030	OG0001103	n17	LOC5578112|XP_001656810.1|AAEG								LOC6040178|XP_038112931.1|CQUI																												
N6.HOG0002031	OG0001104	n0	LOC5566543|XP_001650938.1|AAEG, LOC110680201|XP_021711712.1|AAEG		LOC109410655|XP_019539733.2|AEAL					LOC120432582|XP_039453752.1|CPIP	LOC6051930|XP_001868284.2|CQUI																												
N6.HOG0002032	OG0001105	n0	LOC5566551|XP_001650928.1|AAEG		LOC109433502|XP_019565483.1|AEAL					LOC120432555|XP_039453718.1|CPIP	LOC6036714|XP_001846718.1|CQUI																												
N6.HOG0002033	OG0001106	n3	LOC5565423|XP_001649806.1|AAEG		LOC115268047|XP_029731820.1|AEAL					LOC120431888|XP_039452951.1|CPIP	LOC6047766|XP_038112893.1|CQUI																												
N6.HOG0002034	OG0001106	n8	LOC5565437|XP_021710521.1|AAEG		LOC109426030|XP_019557013.2|AEAL					LOC120422223|XP_039441542.1|CPIP	LOC6047173|XP_038113034.1|CQUI																												
N6.HOG0002035	OG0001107	n0			LOC115261134|XP_029718359.1|AEAL					LOC120418615|XP_039436994.1|CPIP																													
N6.HOG0002036	OG0001118	n0	LOC5576587|XP_001656164.1|AAEG		LOC109405086|XP_019533629.2|AEAL					LOC120413330|XP_039430037.1|CPIP	LOC6053773|XP_001869802.1|CQUI																												
N6.HOG0002037	OG0001119	n28	LOC5578575|XP_001663964.2|AAEG		LOC109432294|XP_029731051.1|AEAL, LOC115267805|XP_029730993.1|AEAL					LOC120420344|XP_039439272.1|CPIP	LOC6040361|XP_038114062.1|CQUI																												
N6.HOG0002038	OG0001119	n35	LOC5578993|XP_001664172.2|AAEG		LOC115257422|XP_029712864.1|AEAL, LOC109429947|XP_029712758.1|AEAL, LOC115257901|XP_029713739.1|AEAL, LOC115253994|XP_029713240.1|AEAL					LOC120424039|XP_039443997.1|CPIP	LOC6048162|XP_038104643.1|CQUI																												
N6.HOG0002039	OG0001120	n3	LOC5579964|XP_021694051.1|AAEG		LOC109417417|XP_029720341.1|AEAL					LOC120423577|XP_039443370.1|CPIP	LOC6033952|XP_038104598.1|CQUI																												
N6.HOG0002040	OG0001120	n8	LOC5579967|XP_021694034.1|AAEG		LOC109417254|XP_019546912.2|AEAL					LOC120425386|XP_039445836.1|CPIP	LOC6033958|XP_038105273.1|CQUI																												
N6.HOG0002041	OG0001121	n25			LOC109410398|XP_029708392.1|AEAL					LOC120425861|XP_039446420.1|CPIP																													
N6.HOG0002042	OG0001121	n30	LOC5576746|XP_021695668.1|AAEG		LOC109407731|XP_029726202.1|AEAL					LOC120425839|XP_039446395.1|CPIP, LOC120417386|XP_039435339.1|CPIP	LOC6047867|XP_038122205.1|CQUI																												
N6.HOG0002043	OG0001122	n0	LOC5580002|XP_021696287.1|AAEG		LOC109413987|XP_029722586.1|AEAL, LOC109399190|XP_029726592.1|AEAL, LOC115263429|XP_029722579.1|AEAL					LOC120412874|XP_039429439.1|CPIP	LOC6047533|XP_038119301.1|CQUI																												
N6.HOG0002044	OG0001123	n2	LOC110675517|XP_021696473.1|AAEG, LOC110680491|XP_021711986.1|AAEG		LOC115265338|XP_029725814.1|AEAL, LOC115269986|XP_029734720.1|AEAL, LOC115266778|XP_029729210.1|AEAL, LOC115258076|XP_029713943.1|AEAL					LOC120416556|XP_039434222.1|CPIP, LOC120416089|XP_039433706.1|CPIP, LOC120418585|XP_039436966.1|CPIP, LOC120417792|XP_039435894.1|CPIP, LOC120414243|XP_039431291.1|CPIP, LOC120413581|XP_039430406.1|CPIP, LOC120413582|XP_039430407.1|CPIP, LOC120419305|XP_039437906.1|CPIP, LOC120430423|XP_039451457.1|CPIP, LOC120430421|XP_039451455.1|CPIP, LOC120418309|XP_039436570.1|CPIP, LOC120418310|XP_039436571.1|CPIP, LOC120418311|XP_039436572.1|CPIP, LOC120419689|XP_039438409.1|CPIP, LOC120431315|XP_039452386.1|CPIP, LOC120426812|XP_039447530.1|CPIP, LOC120423872|XP_039443754.1|CPIP, LOC120418124|XP_039436336.1|CPIP	LOC119769642|XP_038118811.1|CQUI, LOC119766080|XP_038106388.1|CQUI, LOC119766363|XP_038106789.1|CQUI, LOC119767729|XP_038113006.1|CQUI, LOC119769704|XP_038119061.1|CQUI																												
N6.HOG0002045	OG0001123	n30			LOC115261033|XP_029718259.1|AEAL					LOC120418425|XP_039436737.1|CPIP, LOC120424819|XP_039444973.1|CPIP, LOC120430030|XP_039451059.1|CPIP																													
N6.HOG0002046	OG0001123	n33			LOC115266801|XP_029729269.1|AEAL, LOC115265394|XP_029726170.1|AEAL, LOC115266088|XP_029727872.1|AEAL					LOC120417309|XP_039435194.1|CPIP, LOC120421918|XP_039441153.1|CPIP, LOC120430429|XP_039451466.1|CPIP, LOC120428983|XP_039450058.1|CPIP, LOC120413478|XP_039430295.1|CPIP, LOC120427985|XP_039448875.1|CPIP, LOC120422034|XP_039441294.1|CPIP, LOC120423036|XP_039442631.1|CPIP, LOC120425289|XP_039445675.1|CPIP, LOC120424453|XP_039444520.1|CPIP, LOC120427281|XP_039448064.1|CPIP, LOC120430441|XP_039451488.1|CPIP	LOC6052492|XP_038122806.1|CQUI, LOC119768981|XP_038116775.1|CQUI																												
N6.HOG0002047	OG0001124	n0	LOC5566358|XP_011493024.2|AAEG		LOC115265347|XP_029725891.1|AEAL, LOC109411808|XP_029725926.1|AEAL					LOC120425352|XP_039445788.1|CPIP, LOC120429621|XP_039450585.1|CPIP	LOC6044079|XP_038120683.1|CQUI																												
N6.HOG0002048	OG0001125	n33	LOC5564459|XP_001648807.1|AAEG		LOC109410772|XP_029735056.1|AEAL, LOC109413498|XP_029735037.1|AEAL					LOC120413485|XP_039430269.1|CPIP	LOC6039443|XP_001849053.2|CQUI																												
N6.HOG0002049	OG0001125	n39	LOC5564448|XP_021697773.1|AAEG		LOC109410773|XP_019539847.2|AEAL, LOC115270118|XP_029735038.1|AEAL					LOC120413467|XP_039430239.1|CPIP, LOC120413468|XP_039430240.1|CPIP																													
N6.HOG0002050	OG0001126	n8			LOC109621314|XP_029735060.1|AEAL					LOC120429600|XP_039450566.1|CPIP, LOC120431181|XP_039452258.1|CPIP																													
N6.HOG0002051	OG0001126	n18	LOC5564449|XP_021697783.1|AAEG		LOC109404936|XP_029735027.1|AEAL						LOC6049107|XP_038118915.1|CQUI																												
N6.HOG0002052	OG0001126	n20			LOC109413503|XP_029735011.1|AEAL					LOC120418013|XP_039436189.1|CPIP																													
N6.HOG0002053	OG0001127	n30	LOC110676270|XP_021699174.1|AAEG		LOC109621888|XP_019931640.2|AEAL, LOC115264385|XP_029723890.1|AEAL					LOC120415811|XP_039433372.1|CPIP	LOC6052725|XP_001868949.2|CQUI																												
N6.HOG0002054	OG0001127	n42	LOC5577767|XP_001663540.2|AAEG		LOC115268238|XP_029732151.1|AEAL					LOC120429657|XP_039450624.1|CPIP	LOC6034690|XP_001844974.2|CQUI																												
N6.HOG0002055	OG0001128	n3	LOC5569022|XP_021699805.1|AAEG		LOC115266684|XP_029729067.1|AEAL, LOC109416688|XP_029729068.1|AEAL, LOC115266601|XP_029728908.1|AEAL, LOC109416502|XP_029728895.1|AEAL						LOC6030950|XP_038115818.1|CQUI																												
N6.HOG0002056	OG0001128	n12	LOC5568978|XP_001658266.2|AAEG		LOC109397551|XP_029714755.1|AEAL, LOC109622814|XP_029714606.1|AEAL					LOC120429702|XP_039450671.1|CPIP, LOC120427739|XP_039448579.1|CPIP	LOC6040847|XP_038111443.1|CQUI																												
N6.HOG0002057	OG0001128	n17	LOC110680432|XP_021711921.1|AAEG							LOC120430786|XP_039451833.1|CPIP																													
N6.HOG0002058	OG0001129	n0	LOC5580253|XP_021700216.1|AAEG		LOC109428271|XP_029728520.1|AEAL, LOC109427952|XP_029728323.1|AEAL					LOC120422189|XP_039441499.1|CPIP	LOC6041308|XP_038109340.1|CQUI																												
N6.HOG0002059	OG0001130	n0	LOC5565380|XP_001649719.1|AAEG							LOC120424895|XP_039445117.1|CPIP	LOC6046734|XP_001863893.2|CQUI																												
N6.HOG0002060	OG0001131	n34	LOC5569186|XP_021701055.1|AAEG		LOC109429432|XP_029724808.1|AEAL					LOC120419785|XP_039438552.1|CPIP	LOC6044602|XP_038107721.1|CQUI																												
N6.HOG0002061	OG0001131	n39	LOC5569188|XP_021701062.1|AAEG		LOC109425149|XP_029724806.1|AEAL					LOC120429031|XP_039450101.1|CPIP	LOC6042975|XP_038110225.1|CQUI																												
N6.HOG0002062	OG0001131	n44	LOC5569187|XP_021701057.1|AAEG		LOC109425152|XP_019555932.2|AEAL					LOC120419786|XP_039438553.1|CPIP	LOC6044604|XP_038107498.1|CQUI																												
N6.HOG0002063	OG0001132	n10	LOC5564992|XP_001649345.1|AAEG, LOC5568834|XP_001658200.2|AAEG		LOC109397517|XP_029715294.1|AEAL, LOC109622828|XP_019932832.2|AEAL, LOC109622795|XP_029715296.1|AEAL, LOC109622827|XP_029715295.1|AEAL					LOC120425149|XP_039445513.1|CPIP, LOC120425143|XP_039445502.1|CPIP, LOC120425147|XP_039445505.1|CPIP, LOC120425150|XP_039445514.1|CPIP, LOC120425145|XP_039445504.1|CPIP, LOC120425144|XP_039445503.1|CPIP, LOC120425151|XP_039445515.1|CPIP, LOC120425154|XP_039445517.1|CPIP	LOC6050754|XP_001867308.2|CQUI, LOC6050752|XP_001867307.2|CQUI, LOC6050749|XP_038106694.1|CQUI, LOC6050753|XP_001867305.2|CQUI, LOC6050751|XP_038106696.1|CQUI																												
N6.HOG0002064	OG0001132	n28	LOC5565525|XP_001649879.1|AAEG, LOC5565526|XP_001649880.2|AAEG		LOC109405893|XP_019534493.2|AEAL, LOC109407290|XP_019535835.2|AEAL					LOC120412433|XP_039428826.1|CPIP																													
N6.HOG0002065	OG0001132	n32	LOC110675228|XP_021695347.1|AAEG		LOC109421590|XP_029727120.1|AEAL																																		
N6.HOG0002066	OG0001132	n33	LOC5575172|XP_001655549.1|AAEG, LOC5575173|XP_001655550.2|AAEG, LOC5578512|XP_001663902.2|AAEG, LOC5578511|XP_021706407.1|AAEG		LOC109414064|XP_029723947.1|AEAL, LOC109414409|XP_019543763.2|AEAL, LOC109414419|XP_019543774.2|AEAL, LOC115255443|XP_029709434.1|AEAL, LOC115253506|XP_029708837.1|AEAL, LOC109414052|XP_019543334.2|AEAL, LOC115255118|XP_029708829.1|AEAL, LOC109622121|XP_019931895.2|AEAL					LOC120418358|XP_039436648.1|CPIP, LOC120412819|XP_039429360.1|CPIP, LOC120412795|XP_039429320.1|CPIP	LOC6032665|XP_001843230.2|CQUI, LOC6035279|XP_001845500.2|CQUI																												
N6.HOG0002067	OG0001133	n0	LOC5567743|XP_021702162.1|AAEG		LOC109397492|XP_029708982.1|AEAL, LOC115253723|XP_029708997.1|AEAL, LOC115255215|XP_029709017.1|AEAL, LOC109419916|XP_029708969.1|AEAL					LOC120416081|XP_039433692.1|CPIP	LOC6043724|XP_038111216.1|CQUI																												
N6.HOG0002068	OG0001134	n0	LOC5566394|XP_001650777.2|AAEG		LOC109419129|XP_029722343.1|AEAL, LOC115259937|XP_029716596.1|AEAL					LOC120419185|XP_039437793.1|CPIP, LOC120421259|XP_039440389.1|CPIP, LOC120420150|XP_039439048.1|CPIP, LOC120415343|XP_039432765.1|CPIP, LOC120417188|XP_039435089.1|CPIP	LOC6033084|XP_038114885.1|CQUI, LOC119767284|XP_038111486.1|CQUI, LOC119768949|XP_038116716.1|CQUI																												
N6.HOG0002069	OG0001135	n29	LOC110681483|XP_021712937.1|AAEG, LOC5577456|XP_001663382.1|AAEG							LOC120414352|XP_039431447.1|CPIP	LOC6034993|XP_038120309.1|CQUI																												
N6.HOG0002070	OG0001135	n39	LOC5578027|XP_001656767.1|AAEG		LOC109399742|XP_019527803.2|AEAL, LOC109402037|XP_019530186.2|AEAL					LOC120422246|XP_039441573.1|CPIP	LOC6039748|XP_001849295.2|CQUI																												
N6.HOG0002071	OG0001136	n0	LOC5576263|XP_021705682.1|AAEG		LOC109409584|XP_029732462.1|AEAL, LOC115268460|XP_029732317.1|AEAL, LOC115268457|XP_029732304.1|AEAL					LOC120417494|XP_039435503.1|CPIP	LOC6050340|XP_038118633.1|CQUI																												
N6.HOG0002072	OG0001137	n0	LOC110680734|XP_021712217.1|AAEG, LOC5578514|XP_001663904.1|AAEG		LOC109406162|XP_019534775.1|AEAL, LOC109401796|XP_019529955.1|AEAL					LOC120418769|XP_039437179.1|CPIP	LOC6050281|XP_001866914.2|CQUI																												
N6.HOG0002073	OG0001138	n0	LOC5572135|XP_021705094.1|AAEG		LOC109397776|XP_029712084.1|AEAL					LOC120421356|XP_039440478.1|CPIP, LOC120432104|XP_039453171.1|CPIP, LOC120429313|XP_039450469.1|CPIP	LOC6044622|XP_038109992.1|CQUI																												
N6.HOG0002074	OG0001139	n0	LOC5574958|XP_021709947.1|AAEG		LOC109412044|XP_019541231.2|AEAL					LOC120415108|XP_039432461.1|CPIP	LOC6034191|XP_001844546.2|CQUI																												
N6.HOG0002075	OG0001147	n0									LOC6048224|XP_001865175.2|CQUI																												
N6.HOG0002076	OG0001153	n0	LOC110679098|XP_021708772.1|AAEG		LOC115256680|XP_029711441.1|AEAL, LOC115256405|XP_029710746.1|AEAL, LOC109427540|XP_019558650.2|AEAL					LOC120420201|XP_039439120.1|CPIP	LOC6047706|XP_038117452.1|CQUI																												
N6.HOG0002077	OG0001154	n0	LOC5568239|XP_021701587.1|AAEG, LOC5570838|XP_021694225.1|AAEG, LOC110679193|XP_021708992.1|AAEG, LOC23687831|XP_021702807.1|AAEG, LOC110676973|XP_021702808.1|AAEG, LOC5576517|XP_001662707.2|AAEG, LOC5571238|XP_021704526.1|AAEG, LOC5573547|XP_001654682.2|AAEG, LOC5568242|XP_021712402.1|AAEG, LOC110675196|XP_021695299.1|AAEG, LOC110675139|XP_021695212.1|AAEG		LOC109407226|XP_029715238.1|AEAL					LOC120419964|XP_039438772.1|CPIP, LOC120432189|XP_039453265.1|CPIP	LOC6031240|XP_038109888.1|CQUI, LOC6044142|XP_038112928.1|CQUI																												
N6.HOG0002078	OG0001155	n5	LOC5577231|XP_001656336.2|AAEG		LOC115268790|XP_029732823.1|AEAL, LOC109412929|XP_019542126.2|AEAL					LOC120428763|XP_039449780.1|CPIP	LOC119767840|XP_038113429.1|CQUI																												
N6.HOG0002079	OG0001155	n11	LOC110678699|XP_021707604.1|AAEG, LOC110678150|XP_021706463.1|AAEG, LOC110679685|XP_021710922.1|AAEG		LOC115257806|XP_029713620.1|AEAL, LOC115257369|XP_029712743.1|AEAL, LOC109414198|XP_029712502.1|AEAL																																		
N6.HOG0002080	OG0001155	n18	LOC5572551|XP_021698157.1|AAEG		LOC115256383|XP_029710639.1|AEAL					LOC120430949|XP_039452010.1|CPIP	LOC119771163|XP_038122554.1|CQUI																												
N6.HOG0002081	OG0001156	n1	LOC5567923|XP_001651953.2|AAEG, LOC5567924|XP_001651952.2|AAEG		LOC109414069|XP_019543351.2|AEAL, LOC115256100|XP_029710219.1|AEAL, LOC115258016|XP_029713871.1|AEAL, LOC115256067|XP_029710171.1|AEAL, LOC115256101|XP_029710220.1|AEAL					LOC120416392|XP_039434063.1|CPIP	LOC6045388|XP_001862766.2|CQUI																												
N6.HOG0002082	OG0001156	n20	LOC5567925|XP_001651951.2|AAEG		LOC109414068|XP_019543350.2|AEAL, LOC115256069|XP_029710172.1|AEAL, LOC115256099|XP_029710218.1|AEAL					LOC120416391|XP_039434062.1|CPIP	LOC6045387|XP_001862765.1|CQUI																												
N6.HOG0002083	OG0001156	n27	LOC5567920|XP_001651956.2|AAEG		LOC115256102|XP_029710221.1|AEAL, LOC109414102|XP_019543396.2|AEAL, LOC115256072|XP_029710175.1|AEAL					LOC120416418|XP_039434103.1|CPIP	LOC6045390|XP_038122722.1|CQUI																												
N6.HOG0002084	OG0001156	n37	LOC5567922|XP_001651954.2|AAEG		LOC109414100|XP_019543394.2|AEAL, LOC115258018|XP_029713873.1|AEAL, LOC115256070|XP_029710173.1|AEAL					LOC120416421|XP_039434105.1|CPIP, LOC120416420|XP_039434104.1|CPIP, LOC120416429|XP_039434116.1|CPIP	LOC6045392|XP_001862770.2|CQUI																												
N6.HOG0002085	OG0001156	n44	LOC5567926|XP_001651950.1|AAEG		LOC115258017|XP_029713872.1|AEAL, LOC109414099|XP_019543393.2|AEAL					LOC120416434|XP_039434122.1|CPIP	LOC6045385|XP_038122764.1|CQUI																												
N6.HOG0002086	OG0001157	n4	LOC5578456|XP_021707023.1|AAEG		LOC109403733|XP_029718533.1|AEAL					LOC120414010|XP_039430957.1|CPIP	LOC6037551|XP_038117504.1|CQUI																												
N6.HOG0002087	OG0001157	n10			LOC115260746|XP_029717917.1|AEAL																																		
N6.HOG0002088	OG0001157	n11	LOC5575867|XP_021704769.1|AAEG		LOC109431516|XP_029717886.1|AEAL					LOC120424145|XP_039444120.1|CPIP	LOC6031419|XP_001842227.2|CQUI																												
N6.HOG0002089	OG0001158	n1	LOC5576010|XP_001662342.1|AAEG		LOC109412158|XP_019541347.1|AEAL, LOC115260870|XP_029718065.1|AEAL, LOC115260869|XP_029718064.1|AEAL					LOC120431385|XP_039452450.1|CPIP	LOC119765570|XP_038105637.1|CQUI																												
N6.HOG0002090	OG0001158	n11	LOC5579227|XP_001664307.1|AAEG		LOC109423923|XP_029727260.1|AEAL, LOC109404799|XP_029727300.1|AEAL					LOC120423984|XP_039443915.1|CPIP	LOC6038004|XP_001847851.2|CQUI																												
N6.HOG0002091	OG0001159	n3	LOC5566200|XP_021710369.1|AAEG		LOC115265659|XP_029727470.1|AEAL, LOC109431959|XP_029722842.1|AEAL, LOC109432221|XP_029722817.1|AEAL					LOC120432507|XP_039453662.1|CPIP	LOC6050504|XP_038122553.1|CQUI																												
N6.HOG0002092	OG0001159	n10			LOC115257243|XP_029712545.1|AEAL, LOC115257240|XP_029712540.1|AEAL																																		
N6.HOG0002093	OG0001159	n13	LOC5577246|XP_021710377.1|AAEG		LOC109431943|XP_029712536.1|AEAL					LOC120432503|XP_039453649.1|CPIP	LOC6047617|XP_038105916.1|CQUI																												
N6.HOG0002094	OG0001160	n0	LOC5577411|XP_001656491.2|AAEG		LOC109400071|XP_029707703.1|AEAL, LOC109621624|XP_029707671.1|AEAL					LOC120430694|XP_039451737.1|CPIP, LOC120427184|XP_039447982.1|CPIP	LOC6035059|XP_038105567.1|CQUI, LOC119765010|XP_001845295.2|CQUI																												
N6.HOG0002095	OG0001161	n41								LOC120426255|XP_039446926.1|CPIP	LOC6037368|XP_038104919.1|CQUI																												
N6.HOG0002096	OG0001161	n45	LOC5566642|XP_021711748.1|AAEG		LOC115254369|XP_029707719.1|AEAL, LOC115253583|XP_029707712.1|AEAL, LOC109400045|XP_029707645.1|AEAL																																		
N6.HOG0002097	OG0001162	n39	LOC5576344|XP_021693313.1|AAEG		LOC109623099|XP_029710000.1|AEAL, LOC115255934|XP_029710012.1|AEAL					LOC120424769|XP_039444908.1|CPIP, LOC120431325|XP_039452391.1|CPIP	LOC6037355|XP_038105872.1|CQUI																												
N6.HOG0002098	OG0001162	n47			LOC109416877|XP_029709999.1|AEAL					LOC120425407|XP_039445871.1|CPIP																													
N6.HOG0002099	OG0001163	n40	LOC5572803|XP_001654204.2|AAEG, LOC5566625|XP_001651001.2|AAEG								LOC6040876|XP_038108802.1|CQUI																												
N6.HOG0002100	OG0001163	n44	LOC110679868|XP_021711561.1|AAEG																																				
N6.HOG0002101	OG0001163	n46	LOC5576570|XP_021693638.1|AAEG		LOC109423622|XP_029723316.1|AEAL, LOC115264112|XP_029723298.1|AEAL																																		
N6.HOG0002102	OG0001164	n0	LOC5575602|XP_001662091.2|AAEG		LOC115267183|XP_029729911.1|AEAL, LOC109405410|XP_029712594.1|AEAL					LOC120428014|XP_039448919.1|CPIP, LOC120428005|XP_039448908.1|CPIP	LOC6053766|XP_038105500.1|CQUI, LOC6042425|XP_038104494.1|CQUI																												
N6.HOG0002103	OG0001165	n0	LOC5565600|XP_021693794.1|AAEG		LOC109405429|XP_019534039.2|AEAL						LOC6040940|XP_001850268.2|CQUI																												
N6.HOG0002104	OG0001166	n39	LOC5577073|XP_021696372.1|AAEG		LOC109414826|XP_029726650.1|AEAL					LOC120426042|XP_039446656.1|CPIP, LOC120413442|XP_039430192.1|CPIP	LOC6035310|XP_038120346.1|CQUI																												
N6.HOG0002105	OG0001167	n0	LOC5577554|XP_021696671.1|AAEG		LOC115255807|XP_029709842.1|AEAL, LOC109419700|XP_029733501.1|AEAL					LOC120426173|XP_039446825.1|CPIP	LOC6053462|XP_038118279.1|CQUI																												
N6.HOG0002106	OG0001168	n0	LOC5572693|XP_001660512.1|AAEG		LOC109417813|XP_029725483.1|AEAL						LOC119769703|XP_038119060.1|CQUI																												
N6.HOG0002107	OG0001169	n37	LOC5567092|XP_021697463.1|AAEG		LOC109408420|XP_029732437.1|AEAL					LOC120413210|XP_039429863.1|CPIP	LOC6050237|XP_038120378.1|CQUI																												
N6.HOG0002108	OG0001169	n42	LOC5566849|XP_001651270.2|AAEG		LOC109413933|XP_029711888.1|AEAL, LOC109622074|XP_019931859.2|AEAL					LOC120413209|XP_039429861.1|CPIP, LOC120428119|XP_039449038.1|CPIP	LOC6050236|XP_001866875.2|CQUI, LOC6046275|XP_001863502.2|CQUI																												
N6.HOG0002109	OG0001170	n0	LOC5568877|XP_001652599.2|AAEG		LOC115263120|XP_029721900.1|AEAL, LOC115263304|XP_029722372.1|AEAL, LOC115263051|XP_029721840.1|AEAL, LOC115263048|XP_029721836.1|AEAL, LOC115263052|XP_029721841.1|AEAL, LOC115263049|XP_029721837.1|AEAL					LOC120414137|XP_039431105.1|CPIP																													
N6.HOG0002110	OG0001171	n0	LOC5572977|XP_021698415.1|AAEG		LOC109407435|XP_029729637.1|AEAL, LOC115263136|XP_029721917.1|AEAL, LOC109416468|XP_029722351.1|AEAL, LOC115263279|XP_029722277.1|AEAL, LOC115263132|XP_029721911.1|AEAL					LOC120414141|XP_039431114.1|CPIP, LOC120414113|XP_039431074.1|CPIP	LOC6038611|XP_038115237.1|CQUI																												
N6.HOG0002111	OG0001172	n0	LOC5566033|XP_021698883.1|AAEG		LOC109399467|XP_019527449.2|AEAL, LOC109398011|XP_019525891.2|AEAL					LOC120422279|XP_039441597.1|CPIP	LOC6040017|XP_038120821.1|CQUI																												
N6.HOG0002112	OG0001173	n32								LOC120424131|XP_039444104.1|CPIP	LOC6044092|XP_001861654.2|CQUI																												
N6.HOG0002113	OG0001173	n34	LOC5576977|XP_001663072.2|AAEG		LOC109414269|XP_019543634.2|AEAL					LOC120424129|XP_039444102.1|CPIP	LOC6039973|XP_038108775.1|CQUI																												
N6.HOG0002114	OG0001173	n39								LOC120415745|XP_039433285.1|CPIP, LOC120424132|XP_039444106.1|CPIP, LOC120415300|XP_039432705.1|CPIP, LOC120415341|XP_039432764.1|CPIP	LOC6034249|XP_038113447.1|CQUI, LOC6048284|XP_001865224.1|CQUI																												
N6.HOG0002115	OG0001174	n0	LOC5569279|XP_001652811.1|AAEG		LOC115266579|XP_029728830.1|AEAL, LOC109411127|XP_019540126.1|AEAL					LOC120418803|XP_039437221.1|CPIP	LOC6030890|XP_001841766.1|CQUI																												
N6.HOG0002116	OG0001175	n0	LOC5574385|XP_001661410.2|AAEG		LOC109421575|XP_029728219.1|AEAL, LOC109407055|XP_029728223.1|AEAL						LOC6041411|XP_001850674.1|CQUI																												
N6.HOG0002117	OG0001176	n0	LOC5571149|XP_021700283.1|AAEG		LOC109428218|XP_019559461.2|AEAL, LOC115263988|XP_029723149.1|AEAL, LOC115263993|XP_029723154.1|AEAL, LOC109427899|XP_019559052.2|AEAL					LOC120414663|XP_039431867.1|CPIP	LOC6032450|XP_038112002.1|CQUI																												
N6.HOG0002118	OG0001177	n1	LOC5569526|XP_021704024.1|AAEG		LOC109411712|XP_029720229.1|AEAL					LOC120419053|XP_039437553.1|CPIP	LOC6033652|XP_038114034.1|CQUI																												
N6.HOG0002119	OG0001177	n35	LOC110679092|XP_021708736.1|AAEG							LOC120419057|XP_039437564.1|CPIP																													
N6.HOG0002120	OG0001177	n37	LOC5568518|XP_001652339.1|AAEG		LOC109420732|XP_019550742.2|AEAL					LOC120417063|XP_039434954.1|CPIP	LOC6053562|XP_001869619.2|CQUI																												
N6.HOG0002121	OG0001178	n1	LOC5573937|XP_001654973.1|AAEG		LOC109421316|XP_019551368.2|AEAL, LOC109621800|XP_019931478.1|AEAL					LOC120426887|XP_039447626.1|CPIP	LOC6034872|XP_001845141.1|CQUI																												
N6.HOG0002122	OG0001178	n11	LOC110676927|XP_021702495.1|AAEG		LOC109419741|XP_029708593.1|AEAL					LOC120416798|XP_039434608.1|CPIP	LOC6033262|XP_038111957.1|CQUI																												
N6.HOG0002123	OG0001179	n0	LOC5577540|XP_001656556.3|AAEG		LOC109427566|XP_019558681.2|AEAL					LOC120415576|XP_039433089.1|CPIP	LOC6036453|XP_038114387.1|CQUI																												
N6.HOG0002124	OG0001180	n0	LOC5568068|XP_001652002.1|AAEG		LOC115262179|XP_029720337.1|AEAL, LOC109411694|XP_029720243.1|AEAL					LOC120427095|XP_039447881.1|CPIP	LOC6033626|XP_038112234.1|CQUI																												
N6.HOG0002125	OG0001181	n0	LOC5575371|XP_001661902.2|AAEG		LOC109414185|XP_019543512.1|AEAL					LOC120423217|XP_039442860.1|CPIP	LOC6046070|XP_038119931.1|CQUI																												
N6.HOG0002126	OG0001182	n34	LOC5571228|XP_001653528.1|AAEG		LOC109401498|XP_029725010.1|AEAL, LOC109431750|XP_029724953.1|AEAL					LOC120417657|XP_039435713.1|CPIP	LOC6051010|XP_038121521.1|CQUI																												
