HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N12.HOG0001621	OG0000535	n15										LOC117567969|XP_034104168.1|DALB			LOC108595799|XP_017836579.1|DBUS						LOC111599263|XP_023170633.1|DHYD					LOC115765435|XP_030564852.1|DNOV										LOC6625541|XP_002050543.2|DVIR			
N12.HOG0001622	OG0000535	n43										LOC117570234|XP_034107629.1|DALB			LOC108595694|XP_017836465.1|DBUS						LOC111595592|XP_023165170.1|DHYD					LOC115757993|XP_030554347.1|DNOV										LOC6627010|XP_015029414.1|DVIR			
N12.HOG0001623	OG0000536	n14										LOC117569953|XP_034107207.1|DALB			LOC108600702|XP_017843912.1|DBUS						LOC111593083|XP_023161441.2|DHYD, LOC111593098|XP_023161464.2|DHYD					LOC115769719|XP_030570510.1|DNOV, LOC115769455|XP_030570127.1|DNOV										LOC6623961|XP_032290753.1|DVIR			
N12.HOG0001624	OG0000537	n0										LOC117570048|XP_034107366.1|DALB			LOC108595146|XP_017835801.1|DBUS						LOC111593799|XP_023162588.2|DHYD					LOC115762423|XP_030560478.1|DNOV										LOC6624865|XP_002048884.1|DVIR			
N12.HOG0001625	OG0000538	n11										LOC117568064|XP_034104311.1|DALB			LOC108597300|XP_017839267.1|DBUS						LOC111604354|XP_023178187.1|DHYD					LOC115767434|XP_030567587.1|DNOV										LOC6627243|XP_032293171.1|DVIR			
N12.HOG0001626	OG0000538	n41										LOC117568809|XP_034105561.1|DALB			LOC108595482|XP_017836221.1|DBUS						LOC111598006|XP_023168766.1|DHYD					LOC115764503|XP_030563452.1|DNOV										LOC6626442|XP_002048910.1|DVIR			
N12.HOG0001627	OG0000539	n10										LOC117574978|XP_034114935.1|DALB			LOC108602420|XP_017846023.1|DBUS						LOC111595172|XP_023164520.1|DHYD					LOC115765723|XP_030565247.1|DNOV										LOC6630431|XP_002053472.1|DVIR			
N12.HOG0001628	OG0000539	n39										LOC117576115|XP_034116563.1|DALB			LOC108602112|XP_017845626.1|DBUS						LOC111595165|XP_023164513.1|DHYD					LOC115765667|XP_030565185.1|DNOV										LOC6630432|XP_002053473.1|DVIR			
N12.HOG0001629	OG0000540	n3										LOC117565088|XP_034099930.1|DALB, LOC117565172|XP_034100054.1|DALB, LOC117565085|XP_034099926.1|DALB, LOC117564982|XP_034099819.1|DALB, LOC117565086|XP_034099928.1|DALB, LOC117565442|XP_034100424.1|DALB			LOC108606530|XP_017852197.1|DBUS, LOC108602949|XP_017846792.1|DBUS						LOC111596102|XP_023165932.1|DHYD					LOC115758544|XP_030555101.1|DNOV										LOC6628813|XP_002052063.2|DVIR			
N12.HOG0001630	OG0000540	n64																			LOC111596106|XP_023165935.1|DHYD					LOC115759035|XP_030555717.1|DNOV										LOC6628812|XP_002052062.1|DVIR			
N12.HOG0001631	OG0000541	n0													LOC108597229|XP_017839161.1|DBUS						LOC111597696|XP_023168300.1|DHYD					LOC115760816|XP_030558193.1|DNOV										LOC116651104|XP_032292843.1|DVIR, LOC6625444|XP_002050994.1|DVIR			
N12.HOG0001632	OG0000542	n10										LOC117574053|XP_034113556.1|DALB			LOC108602847|XP_017846605.1|DBUS						LOC111604801|XP_023178789.2|DHYD					LOC115770949|XP_030572270.1|DNOV										LOC6629822|XP_002053190.2|DVIR			
N12.HOG0001633	OG0000542	n39										LOC117573207|XP_034112097.1|DALB			LOC108607338|XP_017853510.1|DBUS						LOC111593703|XP_023162419.1|DHYD					LOC115766778|XP_030566648.1|DNOV										LOC6636224|XP_002059704.1|DVIR			
N12.HOG0001634	OG0000543	n3										LOC117573902|XP_034113301.1|DALB			LOC108602308|XP_017845880.1|DBUS						LOC111594828|XP_023164060.1|DHYD					LOC115761599|XP_030559259.1|DNOV										LOC116650893|XP_032291762.1|DVIR			
N12.HOG0001635	OG0000543	n30										LOC117572386|XP_034111050.1|DALB			LOC108597250|XP_017839191.1|DBUS						LOC111595610|XP_023165184.2|DHYD					LOC115760511|XP_030557731.1|DNOV										LOC6625811|XP_032292234.1|DVIR			
N12.HOG0001636	OG0000544	n11										LOC117568673|XP_034105370.1|DALB			LOC108598572|XP_017840747.1|DBUS						LOC111601045|XP_023173227.1|DHYD					LOC115771106|XP_030572525.1|DNOV										LOC6623918|XP_002046849.1|DVIR			
N12.HOG0001637	OG0000544	n41										LOC117575460|XP_034115560.1|DALB			LOC108601988|XP_017845471.1|DBUS						LOC111595332|XP_023164764.1|DHYD					LOC115764619|XP_030563640.1|DNOV										LOC6629813|XP_015027787.2|DVIR			
N12.HOG0001638	OG0000545	n14										LOC117575100|XP_034115092.1|DALB			LOC108604827|XP_017849929.1|DBUS						LOC111601520|XP_023173894.2|DHYD					LOC115771852|XP_030573594.1|DNOV										LOC6630498|XP_002054392.2|DVIR			
N12.HOG0001639	OG0000545	n42										LOC117575101|XP_034115093.1|DALB			LOC108601838|XP_017845270.1|DBUS						LOC111601443|XP_030078652.1|DHYD					LOC115772096|XP_030573917.1|DNOV										LOC6630500|XP_032295041.1|DVIR			
N12.HOG0001640	OG0000546	n12										LOC117573648|XP_034112859.1|DALB			LOC108601923|XP_017845389.1|DBUS						LOC111603558|XP_023176966.2|DHYD					LOC115759403|XP_030556151.1|DNOV										LOC6630668|XP_002054626.1|DVIR			
N12.HOG0001641	OG0000546	n41										LOC117565303|XP_034100231.1|DALB, LOC117577896|XP_034118770.1|DALB			LOC108606610|XP_017852368.1|DBUS						LOC111596748|XP_023166847.1|DHYD					LOC115765207|XP_030564508.1|DNOV										LOC6631674|XP_002055000.2|DVIR			
N12.HOG0001642	OG0000547	n26																								LOC115768488|XP_030568930.1|DNOV										LOC6633268|XP_002057149.1|DVIR			
N12.HOG0001643	OG0000547	n28													LOC117134897|XP_033150171.1|DBUS						LOC111597263|XP_023167642.1|DHYD																		
N12.HOG0001644	OG0000547	n37													LOC117134917|XP_033150290.1|DBUS						LOC111602796|XP_023175848.1|DHYD					LOC115761440|XP_030559068.1|DNOV										LOC6632744|XP_002056459.1|DVIR			
N12.HOG0001645	OG0000547	n67										LOC117575130|XP_034115127.1|DALB, LOC117563554|XP_034097825.1|DALB																											
N12.HOG0001646	OG0000548	n13										LOC117571556|XP_034109651.1|DALB			LOC108600001|XP_017842770.1|DBUS						LOC111594374|XP_023163406.2|DHYD																		
N12.HOG0001647	OG0000548	n16													LOC108600000|XP_017842769.1|DBUS																								
N12.HOG0001648	OG0000548	n17										LOC117571554|XP_034109648.1|DALB			LOC108599999|XP_017842768.1|DBUS						LOC111594371|XP_023163404.2|DHYD					LOC115768555|XP_030569029.1|DNOV										LOC6623890|XP_002048282.1|DVIR			
N12.HOG0001649	OG0000548	n43										LOC117570985|XP_034108822.1|DALB			LOC108598747|XP_017840972.1|DBUS						LOC111594370|XP_023163403.2|DHYD					LOC115768570|XP_030569060.1|DNOV										LOC6623834|XP_002048281.1|DVIR			
N12.HOG0001650	OG0000549	n0										LOC117569957|XP_034107218.1|DALB			LOC108597358|XP_017839362.1|DBUS						LOC111593805|XP_023162598.1|DHYD					LOC115762388|XP_030560428.1|DNOV										LOC6625577|XP_032292703.1|DVIR			
N12.HOG0001651	OG0000550	n3										LOC117570320|XP_034107753.1|DALB			LOC108600246|XP_017843171.1|DBUS						LOC111601730|XP_023174224.2|DHYD					LOC115760017|XP_030557038.1|DNOV										LOC6628699|XP_002052564.2|DVIR			
N12.HOG0001652	OG0000550	n34										LOC117569649|XP_034106785.1|DALB			LOC108599789|XP_017842337.1|DBUS						LOC111596321|XP_023166255.1|DHYD					LOC115760247|XP_030557362.1|DNOV										LOC6627337|XP_015028733.1|DVIR			
N12.HOG0001653	OG0000551	n1													LOC108594900|XP_033149167.1|DBUS																								
N12.HOG0001654	OG0000551	n18													LOC117134716|XP_033149173.1|DBUS											LOC115760662|XP_030557989.1|DNOV													
N12.HOG0001655	OG0000551	n29										LOC117570425|XP_034107964.1|DALB			LOC117134707|XP_033149110.1|DBUS						LOC111598806|XP_030081348.1|DHYD															LOC6626650|XP_032292310.1|DVIR			
N12.HOG0001656	OG0000551	n59													LOC117134715|XP_033149172.1|DBUS											LOC115760535|XP_030557773.1|DNOV													
N12.HOG0001657	OG0000552	n15										LOC117576695|XP_034117582.1|DALB			LOC108604775|XP_017849861.1|DBUS						LOC111594479|XP_023163552.2|DHYD, LOC111594594|XP_023163725.2|DHYD					LOC115761308|XP_030558897.1|DNOV, LOC115761306|XP_030558895.1|DNOV										LOC26530496|XP_015026246.1|DVIR, LOC6633175|XP_002056157.2|DVIR			
N12.HOG0001658	OG0000552	n43										LOC117576694|XP_034117581.1|DALB			LOC108604553|XP_017849570.1|DBUS						LOC111594576|XP_023163702.2|DHYD					LOC115761324|XP_030558917.1|DNOV										LOC6633174|XP_002056156.3|DVIR			
N12.HOG0001659	OG0000553	n30										LOC117563714|XP_034098061.1|DALB																											
N12.HOG0001660	OG0000553	n31										LOC117565414|XP_034100389.1|DALB, LOC117565415|XP_034100390.1|DALB, LOC117565417|XP_034100393.1|DALB			LOC108607710|XP_017854200.1|DBUS						LOC111594723|XP_023163922.2|DHYD, LOC111594692|XP_023163880.2|DHYD, LOC111594722|XP_023163920.2|DHYD					LOC115758588|XP_030555167.1|DNOV, LOC115758617|XP_030555210.1|DNOV										LOC6628600|XP_002051215.1|DVIR, LOC6628598|XP_002051213.1|DVIR			
N12.HOG0001661	OG0000554	n15										LOC117576527|XP_034117241.1|DALB			LOC108603333|XP_017847547.1|DBUS						LOC111605581|XP_023179953.2|DHYD					LOC115761372|XP_030558982.1|DNOV										LOC6630179|XP_002053848.1|DVIR			
N12.HOG0001662	OG0000554	n41										LOC117574065|XP_034113579.1|DALB			LOC108603906|XP_017848577.1|DBUS						LOC111594453|XP_023163515.2|DHYD					LOC115763975|XP_030562638.1|DNOV										LOC6635181|XP_015024948.1|DVIR			
N12.HOG0001663	OG0000555	n12										LOC117570039|XP_034107354.1|DALB			LOC108598841|XP_017841083.1|DBUS						LOC111601060|XP_023173247.1|DHYD					LOC115765825|XP_030565408.1|DNOV										LOC6622820|XP_002046479.1|DVIR			
N12.HOG0001664	OG0000555	n42										LOC117569697|XP_034106847.1|DALB			LOC108600745|XP_017843982.2|DBUS						LOC111604484|XP_023178339.1|DHYD					LOC115766951|XP_030566898.1|DNOV										LOC6636572|XP_002060075.1|DVIR			
N12.HOG0001665	OG0000556	n13										LOC117569341|XP_034106365.1|DALB			LOC108606358|XP_017851895.1|DBUS						LOC111598310|XP_023169272.1|DHYD					LOC115766453|XP_030566246.1|DNOV										LOC6632107|XP_002055630.1|DVIR			
N12.HOG0001666	OG0000556	n38										LOC117575005|XP_034114973.1|DALB			LOC108601830|XP_017845260.1|DBUS						LOC111603437|XP_023176789.1|DHYD					LOC115761302|XP_030558889.1|DNOV										LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR			
N12.HOG0001667	OG0000557	n9										LOC117575409|XP_034115480.1|DALB			LOC108602380|XP_017845981.1|DBUS						LOC111604581|XP_023178452.2|DHYD					LOC115763878|XP_030562513.1|DNOV, LOC115763924|XP_030562577.1|DNOV										LOC6632354|XP_002056716.1|DVIR			
N12.HOG0001668	OG0000557	n38										LOC117576870|XP_034117862.1|DALB			LOC108601916|XP_017845382.1|DBUS						LOC111604564|XP_023178431.2|DHYD					LOC115763879|XP_030562515.1|DNOV										LOC6632351|XP_002056713.1|DVIR			
N12.HOG0001669	OG0000558	n12										LOC117576425|XP_034117059.1|DALB			LOC108603053|XP_017846977.1|DBUS						LOC111603017|XP_023176204.1|DHYD					LOC115770828|XP_030572122.1|DNOV										LOC6630981|XP_032293824.1|DVIR			
N12.HOG0001670	OG0000558	n38										LOC117565670|XP_034100797.1|DALB			LOC108606036|XP_017851352.1|DBUS						LOC111598667|XP_023169787.2|DHYD					LOC115768527|XP_030568978.1|DNOV										LOC6634655|XP_002058108.1|DVIR			
N12.HOG0001671	OG0000559	n3										LOC117575571|XP_034115725.1|DALB			LOC108601255|XP_033149943.1|DBUS						LOC111601778|XP_023174299.2|DHYD					LOC115761993|XP_030559920.1|DNOV										LOC6629320|XP_015027363.2|DVIR			
N12.HOG0001672	OG0000559	n33										LOC117568325|XP_034104797.1|DALB			LOC108598234|XP_017840339.2|DBUS						LOC111595083|XP_023164406.2|DHYD					LOC115770449|XP_030571587.1|DNOV										LOC6623453|XP_002048228.1|DVIR			
N12.HOG0001673	OG0000560	n13										LOC117567917|XP_034104087.1|DALB, LOC117567916|XP_034104086.1|DALB			LOC108596462|XP_017837702.1|DBUS						LOC111597007|XP_023167279.1|DHYD					LOC115760982|XP_030558450.1|DNOV										LOC6626207|XP_002049793.1|DVIR			
N12.HOG0001674	OG0000560	n42										LOC117567915|XP_034104085.1|DALB			LOC108596461|XP_017837700.1|DBUS						LOC111597006|XP_023167278.1|DHYD					LOC115760973|XP_030558437.1|DNOV										LOC6626206|XP_002049792.2|DVIR			
N12.HOG0001675	OG0000561	n13										LOC117570739|XP_034108452.1|DALB			LOC108598408|XP_017840520.2|DBUS						LOC111598714|XP_023169871.2|DHYD					LOC115769829|XP_030570663.1|DNOV										LOC6624584|XP_032290574.1|DVIR			
N12.HOG0001676	OG0000561	n41										LOC117570772|XP_034108498.1|DALB			LOC108599822|XP_017842414.2|DBUS						LOC111598750|XP_023169918.2|DHYD					LOC115769566|XP_030570278.1|DNOV										LOC6624695|XP_002047138.1|DVIR			
N12.HOG0001677	OG0000562	n4										LOC117568411|XP_034104943.1|DALB			LOC108600189|XP_017843087.1|DBUS						LOC111593112|XP_023161480.2|DHYD					LOC115766351|XP_030566114.1|DNOV										LOC6623156|XP_002048554.2|DVIR			
N12.HOG0001678	OG0000562	n32										LOC117567105|XP_034102777.1|DALB			LOC108600901|XP_017844217.1|DBUS						LOC115483767|XP_030081869.1|DHYD, LOC111592803|XP_023160979.1|DHYD					LOC115769425|XP_030570096.1|DNOV										LOC6623351|XP_032289947.1|DVIR			
N12.HOG0001679	OG0000563	n5										LOC117571684|XP_034109815.1|DALB									LOC111597261|XP_023167639.2|DHYD					LOC115767577|XP_030567726.1|DNOV										LOC26530531|XP_015031607.1|DVIR			
N12.HOG0001680	OG0000563	n22										LOC117570842|XP_034108613.1|DALB			LOC108598153|XP_017840259.1|DBUS						LOC111597229|XP_023167590.2|DHYD					LOC115767155|XP_030567192.1|DNOV										LOC6622670|XP_002048450.3|DVIR			
N12.HOG0001681	OG0000563	n48										LOC117572449|XP_034111172.1|DALB, LOC117571420|XP_034109451.1|DALB			LOC108600836|XP_017844121.1|DBUS, LOC108599041|XP_017841309.1|DBUS, LOC108599197|XP_017841481.1|DBUS											LOC115770836|XP_030572134.1|DNOV, LOC115770826|XP_030572123.1|DNOV										LOC26531346|XP_032290302.1|DVIR, LOC6622477|XP_002046658.2|DVIR			
N12.HOG0001682	OG0000563	n65										LOC117571656|XP_034109782.1|DALB			LOC108599600|XP_017842042.1|DBUS						LOC111604480|XP_023178332.1|DHYD					LOC115766917|XP_030566863.1|DNOV										LOC6624654|XP_032290017.1|DVIR			
N12.HOG0001683	OG0000564	n3										LOC117569885|XP_034107115.1|DALB			LOC108599307|XP_017841598.1|DBUS						LOC111601717|XP_023174206.1|DHYD					LOC115769840|XP_030570674.1|DNOV										LOC6624240|XP_002047163.1|DVIR			
N12.HOG0001684	OG0000564	n31										LOC117569684|XP_034106823.1|DALB			LOC108599368|XP_017841662.1|DBUS						LOC111601679|XP_023174146.1|DHYD					LOC115769492|XP_030570170.1|DNOV										LOC6624554|XP_002047164.1|DVIR			
N12.HOG0001685	OG0000565	n9										LOC117573121|XP_034111937.1|DALB, LOC117567050|XP_034102663.1|DALB			LOC108604899|XP_017849967.1|DBUS											LOC115770435|XP_030571566.1|DNOV													
N12.HOG0001686	OG0000565	n19													LOC108602533|XP_017846155.1|DBUS																								
N12.HOG0001687	OG0000566	n4										LOC117575463|XP_034115566.1|DALB			LOC108603666|XP_017848148.1|DBUS						LOC111602385|XP_023175176.1|DHYD					LOC115764955|XP_030564136.1|DNOV										LOC6632256|XP_032288773.1|DVIR			
N12.HOG0001688	OG0000566	n34										LOC117572277|XP_034110872.1|DALB			LOC108601114|XP_017844522.1|DBUS						LOC111604753|XP_023178707.1|DHYD					LOC115769708|XP_030570497.1|DNOV										LOC6623669|XP_002047352.1|DVIR			
N12.HOG0001689	OG0000567	n1										LOC117577760|XP_034118562.1|DALB			LOC108605691|XP_017850972.1|DBUS						LOC111597252|XP_023167623.1|DHYD					LOC115768671|XP_030569213.1|DNOV										LOC6636176|XP_002059562.1|DVIR			
N12.HOG0001690	OG0000567	n33										LOC117577978|XP_034118955.1|DALB			LOC108605747|XP_017851035.1|DBUS						LOC111597331|XP_023167742.2|DHYD					LOC115768837|XP_030569394.1|DNOV										LOC6636174|XP_002059560.1|DVIR			
N12.HOG0001691	OG0000568	n14										LOC117567383|XP_034103226.1|DALB			LOC108607079|XP_033150286.1|DBUS						LOC111598233|XP_023169167.2|DHYD					LOC115765295|XP_030564647.1|DNOV										LOC6631928|XP_002055476.1|DVIR			
N12.HOG0001692	OG0000568	n39										LOC117573488|XP_034112606.1|DALB			LOC108604579|XP_017849599.1|DBUS						LOC111601981|XP_023174631.2|DHYD					LOC115771675|XP_030573349.1|DNOV										LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR			
N12.HOG0001693	OG0000569	n2										LOC117563357|XP_034097537.1|DALB, LOC117576605|XP_034117395.1|DALB			LOC108603949|XP_017848630.1|DBUS						LOC111602724|XP_023175738.1|DHYD					LOC115759518|XP_030556323.1|DNOV										LOC6630046|XP_002054565.1|DVIR			
N12.HOG0001694	OG0000569	n36										LOC117573194|XP_034112079.1|DALB			LOC117134664|XP_033148957.1|DBUS						LOC111600813|XP_023172874.1|DHYD					LOC115760392|XP_030557552.1|DNOV										LOC6635240|XP_002058768.2|DVIR			
N12.HOG0001695	OG0000570	n12										LOC117576577|XP_034117342.1|DALB			LOC108601811|XP_017845236.1|DBUS						LOC111596953|XP_023167181.2|DHYD					LOC115772021|XP_030573814.1|DNOV										LOC6630032|XP_002054023.1|DVIR			
N12.HOG0001696	OG0000570	n40										LOC117576578|XP_034117343.1|DALB			LOC108601699|XP_017845101.1|DBUS						LOC111596961|XP_023167195.2|DHYD					LOC115771916|XP_030573667.1|DNOV										LOC6630033|XP_002054024.1|DVIR			
N12.HOG0001697	OG0000571	n10										LOC117574018|XP_034113497.1|DALB			LOC108603985|XP_017848703.2|DBUS						LOC111594258|XP_023163247.2|DHYD					LOC115771991|XP_030573773.1|DNOV										LOC6631151|XP_032294888.1|DVIR			
N12.HOG0001698	OG0000571	n39										LOC117576764|XP_034117702.1|DALB			LOC108604085|XP_017848851.1|DBUS						LOC111594260|XP_030078679.1|DHYD					LOC115759578|XP_030556406.1|DNOV										LOC6631153|XP_032294980.1|DVIR			
N12.HOG0001699	OG0000572	n12										LOC117574189|XP_034113773.1|DALB			LOC108602301|XP_033149931.1|DBUS						LOC111596609|XP_023166661.1|DHYD					LOC115761345|XP_030558946.1|DNOV										LOC6632601|XP_002056213.1|DVIR			
N12.HOG0001700	OG0000572	n40										LOC117575540|XP_034115685.1|DALB			LOC108602272|XP_017845817.1|DBUS						LOC111596591|XP_023166642.1|DHYD					LOC115761689|XP_030559407.1|DNOV										LOC6632603|XP_015026062.1|DVIR			
N12.HOG0001701	OG0000573	n4										LOC117568114|XP_034104406.1|DALB			LOC108600971|XP_017844317.1|DBUS						LOC111597783|XP_023168417.2|DHYD					LOC115768072|XP_030568394.1|DNOV										LOC6636818|XP_032291501.1|DVIR			
N12.HOG0001702	OG0000573	n30										LOC117566653|XP_034102087.1|DALB			LOC108596604|XP_017838025.1|DBUS						LOC111599905|XP_023171495.1|DHYD					LOC115762118|XP_030560082.1|DNOV										LOC6635992|XP_002059310.1|DVIR			
N12.HOG0001703	OG0000574	n9										LOC117567035|XP_034102632.1|DALB			LOC108599664|XP_017842135.1|DBUS						LOC111597298|XP_023167689.2|DHYD					LOC115769779|XP_030570608.1|DNOV										LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR			
N12.HOG0001704	OG0000574	n36										LOC117575445|XP_034115546.1|DALB			LOC108603891|XP_017848554.1|DBUS						LOC111601545|XP_023173949.1|DHYD					LOC115770659|XP_030571885.1|DNOV, LOC115762546|XP_030560679.1|DNOV, LOC115770633|XP_030571839.1|DNOV										LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR			
N12.HOG0001705	OG0000575	n8										LOC117570493|XP_034108078.1|DALB			LOC108600792|XP_017844056.1|DBUS						LOC111595126|XP_023164466.2|DHYD					LOC115770177|XP_030571197.1|DNOV										LOC6622916|XP_002048160.1|DVIR			
N12.HOG0001706	OG0000575	n36										LOC117570894|XP_034108687.1|DALB			LOC108598396|XP_017840505.2|DBUS						LOC111595051|XP_023164346.2|DHYD					LOC115770358|XP_030571459.1|DNOV										LOC6622282|XP_032290785.1|DVIR			
N12.HOG0001707	OG0000576	n11										LOC117576193|XP_034116677.1|DALB			LOC108602041|XP_017845537.1|DBUS						LOC111603412|XP_023176762.2|DHYD					LOC115761386|XP_030558999.1|DNOV										LOC6632334|XP_002056402.1|DVIR			
N12.HOG0001708	OG0000577	n3										LOC117563678|XP_034097996.1|DALB			LOC108594299|XP_017835027.2|DBUS						LOC111605564|XP_023179904.1|DHYD					LOC115760218|XP_030557330.1|DNOV										LOC6628777|XP_002052768.2|DVIR, LOC6628776|XP_002052767.1|DVIR			
N12.HOG0001709	OG0000577	n33										LOC117563369|XP_034097560.1|DALB			LOC108608040|XP_017854710.2|DBUS						LOC111605561|XP_023179902.1|DHYD					LOC115765905|XP_030565510.1|DNOV										LOC6635695|XP_002059268.1|DVIR			
N12.HOG0001710	OG0000578	n9										LOC117563541|XP_034097811.1|DALB			LOC108594415|XP_017835074.2|DBUS						LOC111601242|XP_023173511.2|DHYD					LOC115758634|XP_030555229.1|DNOV										LOC6628435|XP_002052043.2|DVIR			
N12.HOG0001711	OG0000578	n37										LOC117566833|XP_034102300.1|DALB			LOC108596764|XP_017838345.1|DBUS						LOC111599661|XP_023171129.2|DHYD					LOC115757944|XP_030554275.1|DNOV										LOC6627138|XP_015029764.1|DVIR			
N12.HOG0001712	OG0000579	n4										LOC117574311|XP_034114011.1|DALB			LOC108602480|XP_017846092.1|DBUS						LOC111593268|XP_023161705.1|DHYD					LOC115764642|XP_030563675.1|DNOV										LOC6629669|XP_002054763.1|DVIR			
N12.HOG0001713	OG0000579	n32										LOC117568033|XP_034104264.1|DALB			LOC108600915|XP_017844237.2|DBUS						LOC111597243|XP_023167607.1|DHYD					LOC115767968|XP_030568230.1|DNOV										LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR			
N12.HOG0001714	OG0000580	n6										LOC117573545|XP_034112716.1|DALB			LOC108601859|XP_017845304.1|DBUS						LOC111603021|XP_023176219.2|DHYD					LOC115766092|XP_030565762.1|DNOV										LOC6630134|XP_032292974.1|DVIR			
N12.HOG0001715	OG0000580	n34										LOC117573543|XP_034112713.1|DALB			LOC108602009|XP_017845502.1|DBUS						LOC111602980|XP_023176142.2|DHYD					LOC115766091|XP_030565761.1|DNOV										LOC6630133|XP_002053685.1|DVIR			
N12.HOG0001716	OG0000581	n1										LOC117574002|XP_034113459.1|DALB			LOC108602855|XP_017846620.1|DBUS						LOC111596434|XP_023166418.2|DHYD					LOC115763627|XP_030562110.1|DNOV										LOC6632870|XP_015026169.1|DVIR			
N12.HOG0001717	OG0000581	n38										LOC117572373|XP_034111034.1|DALB			LOC108606591|XP_017852323.2|DBUS						LOC111594057|XP_023162943.1|DHYD					LOC115765298|XP_030564649.1|DNOV										LOC6631413|XP_002055422.1|DVIR			
N12.HOG0001718	OG0000582	n8										LOC117572467|XP_034111205.1|DALB			LOC108598531|XP_017840702.2|DBUS											LOC115770374|XP_030571483.1|DNOV										LOC6624467|XP_002047912.1|DVIR			
N12.HOG0001719	OG0000582	n37										LOC117572271|XP_034110865.1|DALB			LOC108595069|XP_017835703.1|DBUS, LOC108597207|XP_017839135.1|DBUS						LOC111595070|XP_023164398.1|DHYD					LOC115757931|XP_030554257.1|DNOV										LOC6625273|XP_015029744.1|DVIR			
N12.HOG0001720	OG0000583	n3										LOC117569459|XP_034106516.1|DALB			LOC108595124|XP_017835774.1|DBUS						LOC111593932|XP_023162778.1|DHYD					LOC115762390|XP_030560431.1|DNOV										LOC6625576|XP_002048837.2|DVIR			
N12.HOG0001721	OG0000583	n31										LOC117569458|XP_034106515.1|DALB			LOC108596976|XP_017838717.1|DBUS						LOC111603806|XP_023177325.1|DHYD					LOC115761064|XP_030558542.1|DNOV										LOC6626034|XP_002050801.1|DVIR			
N12.HOG0001722	OG0000584	n2													LOC108604458|XP_017849430.1|DBUS, LOC108602570|XP_033150641.1|DBUS																								
N12.HOG0001723	OG0000584	n4										LOC117564165|XP_034098722.1|DALB			LOC108603596|XP_017848031.1|DBUS						LOC111593777|XP_023162563.1|DHYD					LOC115763254|XP_030561594.1|DNOV										LOC6627628|XP_002051094.1|DVIR			
N12.HOG0001724	OG0000584	n32										LOC117563586|XP_034097863.1|DALB, LOC117564368|XP_034098976.1|DALB			LOC108605753|XP_017851046.1|DBUS						LOC111593774|XP_023162561.1|DHYD, LOC111593775|XP_023162562.2|DHYD					LOC115763255|XP_030561595.1|DNOV, LOC115763253|XP_030561593.1|DNOV										LOC6627627|XP_002051093.1|DVIR			
N12.HOG0001725	OG0000585	n6										LOC117569442|XP_034106496.1|DALB																											
N12.HOG0001726	OG0000585	n11										LOC117569920|XP_034107163.1|DALB																											
N12.HOG0001727	OG0000585	n16																			LOC111592847|XP_023161053.2|DHYD, LOC111592827|XP_023161020.2|DHYD																		
N12.HOG0001728	OG0000585	n17													LOC108599352|XP_017841645.2|DBUS, LOC108599402|XP_017841701.2|DBUS											LOC115762696|XP_030560878.1|DNOV, LOC115762714|XP_030560899.1|DNOV										LOC116650607|XP_032290606.1|DVIR, LOC116650610|XP_032290624.1|DVIR			
N12.HOG0001729	OG0000586	n2																								LOC115764462|XP_030563362.1|DNOV										LOC26530667|XP_015030233.1|DVIR			
N12.HOG0001730	OG0000586	n24										LOC117571332|XP_034109314.1|DALB			LOC108597480|XP_017839544.2|DBUS						LOC111597975|XP_023168718.2|DHYD					LOC115764461|XP_030563361.1|DNOV										LOC6625149|XP_002048923.2|DVIR, LOC116651292|XP_032293337.1|DVIR, LOC6624991|XP_002048922.2|DVIR			
N12.HOG0001731	OG0000589	n14										LOC117570513|XP_034108145.1|DALB			LOC108606426|XP_017852018.1|DBUS						LOC111592357|XP_030080157.1|DHYD					LOC115767812|XP_030568004.1|DNOV										LOC6631894|XP_002055034.2|DVIR			
N12.HOG0001732	OG0000590	n1										LOC117574715|XP_034114528.1|DALB			LOC108602365|XP_017845957.1|DBUS						LOC111595919|XP_023165638.1|DHYD					LOC115761355|XP_030558962.1|DNOV										LOC6630308|XP_002053725.1|DVIR			
