HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N26.HOG0002793	OG0001114	n35														LOC108135317|XP_017111492.1|DELE			LOC108100008|XP_017059200.1|DFIC																				
N26.HOG0002794	OG0001115	n16														LOC108149400|XP_017132423.1|DELE			LOC108096101|XP_017052967.1|DFIC																				
N26.HOG0002795	OG0001115	n28														LOC108149401|XP_017132425.1|DELE			LOC108096100|XP_017052966.1|DFIC																				
N26.HOG0002796	OG0001116	n1														LOC108140335|XP_017118516.1|DELE			LOC108096655|XP_017053911.1|DFIC																				
N26.HOG0002797	OG0001116	n26																	LOC108096652|XP_017053908.1|DFIC																				
N26.HOG0002798	OG0001117	n30																	LOC108099774|XP_017058892.1|DFIC, LOC108099795|XP_017058912.1|DFIC																				
N26.HOG0002799	OG0001117	n32														LOC108135710|XP_017112043.1|DELE																							
N26.HOG0002800	OG0001117	n42														LOC108135480|XP_017111712.1|DELE																							
N26.HOG0002801	OG0001118	n0														LOC108138522|XP_017116271.1|DELE			LOC108094597|XP_017050734.1|DFIC																				
N26.HOG0002802	OG0001119	n0														LOC108134620|XP_017110494.1|DELE			LOC108087402|XP_017040232.1|DFIC																				
N26.HOG0002803	OG0001120	n14														LOC108148726|XP_017131393.1|DELE			LOC108091700|XP_017046522.1|DFIC																				
N26.HOG0002804	OG0001120	n44														LOC108148582|XP_017131121.1|DELE																							
N26.HOG0002805	OG0001121	n18																	LOC108101781|XP_017061746.1|DFIC																				
N26.HOG0002806	OG0001121	n20														LOC108150086|XP_017133539.1|DELE			LOC108101351|XP_017061147.1|DFIC																				
N26.HOG0002807	OG0001121	n30														LOC108146871|XP_017128593.1|DELE			LOC108101728|XP_017061668.1|DFIC																				
N26.HOG0002808	OG0001122	n0														LOC108146446|XP_017127945.1|DELE			LOC108100689|XP_017060195.1|DFIC																				
N26.HOG0002809	OG0001124	n0														LOC108135249|XP_017111407.1|DELE			LOC108097885|XP_017055915.1|DFIC																				
N26.HOG0002810	OG0001125	n0														LOC108137001|XP_017113988.1|DELE			LOC108093365|XP_017048875.1|DFIC																				
N26.HOG0002811	OG0001126	n48																	LOC108093035|XP_017048428.1|DFIC																				
N26.HOG0002812	OG0001127	n0														LOC108142663|XP_017122154.1|DELE																							
N26.HOG0002813	OG0001128	n23														LOC108144710|XP_017125291.1|DELE			LOC108094040|XP_017049962.1|DFIC																				
N26.HOG0002814	OG0001129	n0														LOC108141584|XP_017120519.1|DELE			LOC108088132|XP_017041282.1|DFIC																				
N26.HOG0002815	OG0001130	n7														LOC108141984|XP_017121129.1|DELE			LOC108101241|XP_017060984.1|DFIC																				
N26.HOG0002816	OG0001131	n0														LOC108145276|XP_017126061.1|DELE			LOC108095016|XP_017051365.1|DFIC																				
N26.HOG0002817	OG0001133	n13														LOC108141638|XP_017120597.1|DELE																							
N26.HOG0002818	OG0001133	n15														LOC108134564|XP_017110406.1|DELE																							
N26.HOG0002819	OG0001133	n20														LOC108141852|XP_017120932.1|DELE			LOC108098331|XP_017056648.1|DFIC, LOC108094887|XP_017051214.1|DFIC																				
N26.HOG0002820	OG0001134	n0														LOC108143562|XP_017123560.1|DELE			LOC108094907|XP_017051242.1|DFIC																				
N26.HOG0002821	OG0001135	n1														LOC108139350|XP_017117563.1|DELE			LOC108092011|XP_017046933.1|DFIC																				
N26.HOG0002822	OG0001136	n20														LOC108142892|XP_017122456.1|DELE			LOC108099274|XP_017058143.1|DFIC																				
N26.HOG0002823	OG0001137	n0														LOC108143785|XP_017123799.1|DELE			LOC108097690|XP_017055647.1|DFIC																				
N26.HOG0002824	OG0001138	n0														LOC108146178|XP_017127573.1|DELE			LOC108100580|XP_017060048.1|DFIC																				
N26.HOG0002825	OG0001139	n0														LOC108146925|XP_017128657.1|DELE			LOC108095468|XP_017052073.1|DFIC																				
N26.HOG0002826	OG0001140	n18														LOC108148821|XP_017131566.1|DELE			LOC108099360|XP_017058335.1|DFIC																				
N26.HOG0002827	OG0001141	n0														LOC108140781|XP_017119259.1|DELE			LOC108093372|XP_017048883.1|DFIC																				
N26.HOG0002828	OG0001142	n1														LOC108140483|XP_017118722.1|DELE			LOC108093341|XP_017048833.1|DFIC																				
N26.HOG0002829	OG0001142	n28														LOC108140485|XP_017118724.1|DELE			LOC108093342|XP_017048834.1|DFIC																				
N26.HOG0002830	OG0001143	n2														LOC108138744|XP_017116627.1|DELE			LOC108090036|XP_017044020.1|DFIC																				
N26.HOG0002831	OG0001144	n10														LOC108141004|XP_017119567.1|DELE			LOC108098478|XP_017056878.1|DFIC																				
N26.HOG0002832	OG0001144	n26														LOC108144233|XP_017124399.1|DELE			LOC108090272|XP_017044372.1|DFIC																				
N26.HOG0002833	OG0001145	n10														LOC108141283|XP_017120040.1|DELE			LOC108090760|XP_017045081.1|DFIC																				
N26.HOG0002834	OG0001145	n29														LOC108141326|XP_017120097.1|DELE			LOC108090963|XP_017045396.1|DFIC																				
N26.HOG0002835	OG0001146	n8														LOC108149245|XP_017132170.1|DELE			LOC108092759|XP_017047980.1|DFIC																				
N26.HOG0002836	OG0001146	n28														LOC108136609|XP_017113417.1|DELE			LOC108098084|XP_017056277.1|DFIC																				
N26.HOG0002837	OG0001147	n0														LOC108144138|XP_017124272.1|DELE, LOC108135479|XP_017111710.1|DELE, LOC108135609|XP_017111913.1|DELE			LOC108099886|XP_017059030.1|DFIC																				
N26.HOG0002838	OG0001148	n7																	LOC108092529|XP_017047641.1|DFIC																				
N26.HOG0002839	OG0001148	n18														LOC108134757|XP_017110689.1|DELE																							
N26.HOG0002840	OG0001148	n24														LOC108134685|XP_017110572.1|DELE																							
N26.HOG0002841	OG0001149	n6																	LOC108093022|XP_017048415.1|DFIC, LOC108093245|XP_017048747.1|DFIC, LOC108093023|XP_017048416.1|DFIC, LOC108093021|XP_017048414.1|DFIC, LOC108093039|XP_017048435.1|DFIC																				
N26.HOG0002842	OG0001149	n21														LOC108142717|XP_017122227.1|DELE			LOC108086961|XP_017039563.1|DFIC, LOC108086962|XP_017039564.1|DFIC																				
N26.HOG0002843	OG0001150	n16														LOC108137509|XP_017114712.1|DELE			LOC108096923|XP_017054363.1|DFIC																				
N26.HOG0002844	OG0001150	n19														LOC108136260|XP_017112808.1|DELE																							
N26.HOG0002845	OG0001150	n39														LOC108137516|XP_017114719.1|DELE, LOC108137520|XP_017114724.1|DELE, LOC108140516|XP_017118813.1|DELE																							
N26.HOG0002846	OG0001151	n17														LOC108136004|XP_017112422.1|DELE, LOC108135945|XP_017112390.1|DELE																							
N26.HOG0002847	OG0001151	n19																	LOC108101011|XP_017060665.1|DFIC																				
N26.HOG0002848	OG0001151	n35																	LOC108101122|XP_017060832.1|DFIC, LOC108101121|XP_017060831.1|DFIC																				
N26.HOG0002849	OG0001152	n16														LOC108148214|XP_017130614.1|DELE			LOC108091727|XP_017046559.1|DFIC																				
N26.HOG0002850	OG0001152	n26																	LOC108094800|XP_017051060.1|DFIC																				
N26.HOG0002851	OG0001152	n37																	LOC108091734|XP_017046566.1|DFIC																				
N26.HOG0002852	OG0001153	n14														LOC108141497|XP_017120403.1|DELE			LOC108090929|XP_017045351.1|DFIC																				
N26.HOG0002853	OG0001154	n0														LOC108142000|XP_017121154.1|DELE			LOC108089218|XP_017042861.1|DFIC																				
N26.HOG0002854	OG0001155	n18														LOC108138560|XP_017116322.1|DELE			LOC108097116|XP_017054692.1|DFIC																				
N26.HOG0002855	OG0001157	n11														LOC108134785|XP_017110726.1|DELE			LOC108087223|XP_017039991.1|DFIC																				
N26.HOG0002856	OG0001158	n11														LOC108149541|XP_017132667.1|DELE			LOC108089856|XP_017043790.1|DFIC																				
N26.HOG0002857	OG0001159	n13														LOC108148638|XP_017131242.1|DELE			LOC108086531|XP_017038949.1|DFIC																				
N26.HOG0002858	OG0001160	n0														LOC108141128|XP_017119837.1|DELE			LOC108098588|XP_017057123.1|DFIC																				
N26.HOG0002859	OG0001161	n14														LOC108139181|XP_017117291.1|DELE			LOC108092008|XP_017046927.1|DFIC																				
N26.HOG0002860	OG0001162	n3														LOC108139302|XP_017117490.1|DELE			LOC108098959|XP_017057661.1|DFIC																				
N26.HOG0002861	OG0001163	n4														LOC108139257|XP_017117425.1|DELE			LOC108091672|XP_017046479.1|DFIC																				
N26.HOG0002862	OG0001164	n0														LOC108143851|XP_017123901.1|DELE			LOC108099396|XP_017058388.1|DFIC																				
N26.HOG0002863	OG0001165	n0														LOC108143431|XP_017123334.1|DELE			LOC108101409|XP_017061224.1|DFIC																				
N26.HOG0002864	OG0001166	n10														LOC108145646|XP_017126671.1|DELE			LOC108099003|XP_017057724.1|DFIC																				
N26.HOG0002865	OG0001167	n0														LOC108134610|XP_017110473.1|DELE, LOC108141832|XP_017120905.1|DELE			LOC108096946|XP_017054395.1|DFIC																				
N26.HOG0002866	OG0001168	n0														LOC108137957|XP_017115406.1|DELE			LOC108090517|XP_017044725.1|DFIC																				
N26.HOG0002867	OG0001169	n0														LOC108136178|XP_017112664.1|DELE, LOC108136354|XP_017112952.1|DELE			LOC108098143|XP_017056358.1|DFIC																				
N26.HOG0002868	OG0001170	n0														LOC108148508|XP_017131035.1|DELE			LOC108091636|XP_017046426.1|DFIC																				
N26.HOG0002869	OG0001171	n32														LOC108150250|XP_017133803.1|DELE			LOC108096044|XP_017052882.1|DFIC																				
N26.HOG0002870	OG0001171	n34																	LOC108095952|XP_017052782.1|DFIC																				
N26.HOG0002871	OG0001172	n0														LOC108143535|XP_017123521.1|DELE			LOC108101417|XP_017061232.1|DFIC																				
N26.HOG0002872	OG0001173	n0														LOC108142931|XP_017122514.1|DELE			LOC108100754|XP_017060275.1|DFIC																				
N26.HOG0002873	OG0001174	n0														LOC108142178|XP_017121351.1|DELE, LOC108142179|XP_017121352.1|DELE			LOC108093085|XP_017048501.1|DFIC																				
N26.HOG0002874	OG0001175	n4														LOC108144787|XP_017125387.1|DELE			LOC108093886|XP_017049731.1|DFIC, LOC108099724|XP_017058835.1|DFIC, LOC108099725|XP_017058836.1|DFIC																				
N26.HOG0002875	OG0001176	n0														LOC108141300|XP_017120054.1|DELE, LOC108149737|XP_017133002.1|DELE			LOC108101543|XP_017061420.1|DFIC																				
N26.HOG0002876	OG0001177	n1														LOC108138815|XP_017116800.1|DELE			LOC108090617|XP_017044881.1|DFIC																				
N26.HOG0002877	OG0001178	n11														LOC108145514|XP_017126475.1|DELE			LOC108095135|XP_017051562.1|DFIC																				
N26.HOG0002878	OG0001179	n0														LOC108144698|XP_017125276.1|DELE			LOC108086425|XP_017038815.1|DFIC																				
N26.HOG0002879	OG0001180	n0														LOC108145298|XP_017126108.1|DELE			LOC108098413|XP_017056797.1|DFIC																				
N26.HOG0002880	OG0001181	n0														LOC108136115|XP_017112584.1|DELE			LOC108096415|XP_017053480.1|DFIC																				
N26.HOG0002881	OG0001182	n0														LOC108147261|XP_017129148.1|DELE			LOC108091686|XP_017046499.1|DFIC																				
N26.HOG0002882	OG0001183	n7																	LOC108102031|XP_017062124.1|DFIC																				
N26.HOG0002883	OG0001184	n6																	LOC108087310|XP_017040118.1|DFIC																				
N26.HOG0002884	OG0001184	n23														LOC108136850|XP_017113763.1|DELE			LOC108087309|XP_017040116.1|DFIC																				
N26.HOG0002885	OG0001185	n23														LOC108148260|XP_017130696.1|DELE			LOC108096513|XP_017053625.1|DFIC																				
N26.HOG0002886	OG0001186	n24														LOC108141159|XP_017119875.1|DELE			LOC108098616|XP_017057171.1|DFIC																				
N26.HOG0002887	OG0001187	n0														LOC108149761|XP_017133066.1|DELE			LOC108086705|XP_017039199.1|DFIC																				
N26.HOG0002888	OG0001188	n0														LOC108143449|XP_017123369.1|DELE			LOC108096787|XP_017054151.1|DFIC																				
N26.HOG0002889	OG0001189	n0														LOC108149197|XP_017132111.1|DELE			LOC108096896|XP_017054330.1|DFIC																				
N26.HOG0002890	OG0001190	n0														LOC108140915|XP_017119458.1|DELE			LOC108102159|XP_017062340.1|DFIC																				
N26.HOG0002891	OG0001191	n0														LOC108142135|XP_017121320.1|DELE			LOC108100574|XP_017060045.1|DFIC, LOC108091274|XP_017045877.1|DFIC																				
N26.HOG0002892	OG0001192	n20														LOC108150699|XP_017134452.1|DELE			LOC108088227|XP_017041425.1|DFIC																				
N26.HOG0002893	OG0001193	n0														LOC108140617|XP_017119019.1|DELE			LOC108093327|XP_017048807.1|DFIC																				
N26.HOG0002894	OG0001194	n0														LOC108147668|XP_017129844.1|DELE			LOC108092928|XP_017048280.1|DFIC																				
N26.HOG0002895	OG0001195	n10														LOC108145371|XP_017126254.1|DELE			LOC108101449|XP_017061276.1|DFIC																				
N26.HOG0002896	OG0001196	n0														LOC108141016|XP_017119585.1|DELE			LOC108097276|XP_017054963.1|DFIC																				
N26.HOG0002897	OG0001197	n8														LOC108147104|XP_017128882.1|DELE			LOC108088531|XP_017041863.1|DFIC, LOC108088532|XP_017041864.1|DFIC																				
N26.HOG0002898	OG0001197	n26														LOC108137382|XP_017114531.1|DELE			LOC108095809|XP_017052570.1|DFIC																				
N26.HOG0002899	OG0001198	n18														LOC108143747|XP_017123767.1|DELE																							
N26.HOG0002900	OG0001198	n32														LOC108144084|XP_017124224.1|DELE			LOC108099498|XP_017058548.1|DFIC, LOC108099500|XP_017058549.1|DFIC																				
N26.HOG0002901	OG0001200	n15														LOC108150458|XP_017134121.1|DELE			LOC108098214|XP_017056477.1|DFIC																				
N26.HOG0002902	OG0001201	n0														LOC108143870|XP_017123926.1|DELE			LOC108095740|XP_017052410.1|DFIC																				
N26.HOG0002903	OG0001202	n0														LOC108140909|XP_017119451.1|DELE			LOC108102179|XP_017062371.1|DFIC																				
N26.HOG0002904	OG0001203	n33														LOC108145311|XP_017126144.1|DELE			LOC108095029|XP_017051387.1|DFIC																				
N26.HOG0002905	OG0001204	n0														LOC108149508|XP_017132624.1|DELE			LOC108098362|XP_017056697.1|DFIC																				
N26.HOG0002906	OG0001205	n10														LOC108137473|XP_017114669.1|DELE			LOC108090178|XP_017044250.1|DFIC																				
N26.HOG0002907	OG0001206	n0														LOC108136838|XP_017113747.1|DELE			LOC108093333|XP_017048818.1|DFIC																				
N26.HOG0002908	OG0001207	n0														LOC108136450|XP_017113118.1|DELE			LOC108097942|XP_017056022.1|DFIC																				
N26.HOG0002909	OG0001208	n12														LOC108137268|XP_017114351.1|DELE			LOC108097624|XP_017055536.1|DFIC																				
N26.HOG0002910	OG0001209	n10														LOC108136862|XP_017113790.1|DELE			LOC108087385|XP_017040217.1|DFIC																				
N26.HOG0002911	OG0001210	n1														LOC108135436|XP_017111664.1|DELE			LOC108097665|XP_017055601.1|DFIC																				
N26.HOG0002912	OG0001211	n3																	LOC108098547|XP_017057033.1|DFIC																				
N26.HOG0002913	OG0001211	n20														LOC108141227|XP_017119971.1|DELE			LOC108098459|XP_017056853.1|DFIC																				
N26.HOG0002914	OG0001212	n0														LOC108138574|XP_017116345.1|DELE			LOC108097746|XP_017055744.1|DFIC																				
N26.HOG0002915	OG0001213	n0														LOC108140805|XP_017119293.1|DELE			LOC108092155|XP_017047162.1|DFIC																				
N26.HOG0002916	OG0001214	n0														LOC108137391|XP_017114539.1|DELE			LOC108095931|XP_017052757.1|DFIC																				
N26.HOG0002917	OG0001215	n0														LOC108148346|XP_017130847.1|DELE			LOC108094778|XP_017051044.1|DFIC, LOC108090230|XP_017044314.1|DFIC																				
N26.HOG0002918	OG0001216	n0														LOC108140645|XP_017119057.1|DELE			LOC108091995|XP_017046909.1|DFIC, LOC108091907|XP_017046780.1|DFIC																				
N26.HOG0002919	OG0001217	n15														LOC108139267|XP_017117447.1|DELE			LOC108098875|XP_017057553.1|DFIC																				
N26.HOG0002920	OG0001217	n25														LOC108136751|XP_017113591.1|DELE			LOC108096983|XP_017054456.1|DFIC																				
N26.HOG0002921	OG0001218	n0														LOC108148676|XP_017131302.1|DELE			LOC108091637|XP_017046427.1|DFIC																				
N26.HOG0002922	OG0001220	n0														LOC108147372|XP_017129296.1|DELE			LOC108094233|XP_017050181.1|DFIC																				
N26.HOG0002923	OG0001221	n0														LOC108145473|XP_017126415.1|DELE			LOC108094845|XP_017051137.1|DFIC																				
N26.HOG0002924	OG0001222	n17														LOC108147278|XP_017129183.1|DELE			LOC108097695|XP_017055655.1|DFIC																				
N26.HOG0002925	OG0001223	n0														LOC108142157|XP_017121330.1|DELE			LOC108101761|XP_017061715.1|DFIC																				
N26.HOG0002926	OG0001224	n7														LOC108144901|XP_017125551.1|DELE			LOC108090475|XP_017044660.1|DFIC																				
N26.HOG0002927	OG0001225	n1														LOC108139394|XP_017117605.1|DELE																							
N26.HOG0002928	OG0001225	n4														LOC108149610|XP_017132801.1|DELE			LOC108093944|XP_017049819.1|DFIC																				
N26.HOG0002929	OG0001226	n0														LOC108144782|XP_017125382.1|DELE			LOC108086445|XP_017038852.1|DFIC																				
N26.HOG0002930	OG0001227	n20														LOC108138045|XP_017115506.1|DELE			LOC108100844|XP_017060411.1|DFIC																				
N26.HOG0002931	OG0001227	n41																	LOC108100784|XP_017060314.1|DFIC																				
N26.HOG0002932	OG0001228	n2														LOC108134875|XP_017110857.1|DELE			LOC108094669|XP_017050871.1|DFIC																				
N26.HOG0002933	OG0001229	n26														LOC108149906|XP_017133297.1|DELE			LOC108101398|XP_017061207.1|DFIC																				
N26.HOG0002934	OG0001229	n38																	LOC108101089|XP_017060785.1|DFIC																				
N26.HOG0002935	OG0001229	n44																	LOC108101619|XP_017061521.1|DFIC																				
N26.HOG0002936	OG0001230	n0														LOC108137941|XP_017115388.1|DELE			LOC108090471|XP_017044658.1|DFIC																				
N26.HOG0002937	OG0001231	n0														LOC108135182|XP_017111288.1|DELE			LOC108100860|XP_017060432.1|DFIC																				
N26.HOG0002938	OG0001232	n0														LOC108138914|XP_017116962.1|DELE			LOC108101826|XP_017061818.1|DFIC, LOC108100837|XP_017060398.1|DFIC																				
N26.HOG0002939	OG0001233	n3																	LOC108100782|XP_017060311.1|DFIC																				
N26.HOG0002940	OG0001233	n9														LOC108138337|XP_017115990.1|DELE			LOC108100803|XP_017060355.1|DFIC																				
N26.HOG0002941	OG0001234	n0														LOC108141474|XP_017120370.1|DELE			LOC108093923|XP_017049781.1|DFIC																				
N26.HOG0002942	OG0001235	n0														LOC108137862|XP_017115283.1|DELE			LOC108091548|XP_017046308.1|DFIC																				
N26.HOG0002943	OG0001236	n5														LOC108142636|XP_017122121.1|DELE			LOC108100559|XP_017060022.1|DFIC																				
N26.HOG0002944	OG0001236	n31														LOC108142843|XP_017122401.1|DELE, LOC108142250|XP_017121458.1|DELE			LOC108100406|XP_017059781.1|DFIC																				
N26.HOG0002945	OG0001237	n13														LOC108146615|XP_017128150.1|DELE			LOC108086916|XP_017039481.1|DFIC																				
N26.HOG0002946	OG0001237	n22														LOC108136767|XP_017113617.1|DELE			LOC108101050|XP_017060723.1|DFIC																				
N26.HOG0002947	OG0001238	n1														LOC108147213|XP_017129061.1|DELE			LOC108095819|XP_017052581.1|DFIC																				
N26.HOG0002948	OG0001239	n1														LOC108135819|XP_017112185.1|DELE			LOC108088024|XP_017041137.1|DFIC																				
N26.HOG0002949	OG0001240	n0														LOC108147238|XP_017129125.1|DELE			LOC108095700|XP_017052360.1|DFIC																				
N26.HOG0002950	OG0001241	n11														LOC108137907|XP_017115336.1|DELE			LOC108086647|XP_017039114.1|DFIC																				
N26.HOG0002951	OG0001242	n10														LOC108150121|XP_017133577.1|DELE																							
N26.HOG0002952	OG0001242	n20														LOC108147713|XP_017129925.1|DELE			LOC108095596|XP_017052250.1|DFIC																				
N26.HOG0002953	OG0001243	n0														LOC108146237|XP_017127654.1|DELE			LOC108088882|XP_017042366.1|DFIC																				
N26.HOG0002954	OG0001244	n0														LOC108139185|XP_017117299.1|DELE			LOC108091983|XP_017046882.1|DFIC																				
N26.HOG0002955	OG0001245	n0														LOC108136673|XP_017113485.1|DELE			LOC108093303|XP_017048767.1|DFIC																				
N26.HOG0002956	OG0001246	n0														LOC108144196|XP_017124354.1|DELE			LOC108090941|XP_017045366.1|DFIC																				
N26.HOG0002957	OG0001247	n17																	LOC108101831|XP_017061833.1|DFIC																				
N26.HOG0002958	OG0001247	n26														LOC108134543|XP_017110384.1|DELE			LOC108098771|XP_017057396.1|DFIC																				
N26.HOG0002959	OG0001248	n0														LOC108150185|XP_017133669.1|DELE			LOC108093908|XP_017049766.1|DFIC																				
N26.HOG0002960	OG0001249	n16														LOC108148462|XP_017130983.1|DELE			LOC108102269|XP_017062509.1|DFIC																				
N26.HOG0002961	OG0001249	n22														LOC108141213|XP_017119955.1|DELE			LOC108092880|XP_017048211.1|DFIC																				
N26.HOG0002962	OG0001251	n7														LOC108140987|XP_017119549.1|DELE			LOC108096121|XP_017052986.1|DFIC																				
N26.HOG0002963	OG0001251	n19														LOC108140989|XP_017119553.1|DELE			LOC108096130|XP_017052996.1|DFIC																				
N26.HOG0002964	OG0001252	n16														LOC108147167|XP_017128986.1|DELE																							
N26.HOG0002965	OG0001252	n26														LOC108147168|XP_017128987.1|DELE																							
N26.HOG0002966	OG0001253	n0														LOC108137900|XP_017115329.1|DELE			LOC108086638|XP_017039104.1|DFIC																				
N26.HOG0002967	OG0001254	n3														LOC108145476|XP_017126419.1|DELE			LOC108094801|XP_017051061.1|DFIC																				
N26.HOG0002968	OG0001254	n34														LOC108145344|XP_017126223.1|DELE																							
N26.HOG0002969	OG0001255	n0														LOC108149658|XP_017132892.1|DELE			LOC108094034|XP_017049955.1|DFIC																				
N26.HOG0002970	OG0001256	n4														LOC108145898|XP_017127039.1|DELE																							
N26.HOG0002971	OG0001256	n25														LOC108144119|XP_017124251.1|DELE			LOC108090710|XP_017044992.1|DFIC																				
N26.HOG0002972	OG0001257	n39														LOC108145267|XP_017126030.1|DELE																							
N26.HOG0002973	OG0001258	n0														LOC108144021|XP_017124136.1|DELE			LOC108097742|XP_017055738.1|DFIC																				
N26.HOG0002974	OG0001259	n0														LOC108137124|XP_017114150.1|DELE			LOC108092903|XP_017048243.1|DFIC																				
N26.HOG0002975	OG0001260	n0														LOC108135137|XP_017111235.1|DELE			LOC108098965|XP_017057668.1|DFIC																				
N26.HOG0002976	OG0001261	n17														LOC108144681|XP_017125237.1|DELE			LOC108098119|XP_017056328.1|DFIC, LOC108093442|XP_017048994.1|DFIC																				
N26.HOG0002977	OG0001262	n16														LOC108150254|XP_017133811.1|DELE			LOC108099826|XP_017058945.1|DFIC																				
N26.HOG0002978	OG0001263	n12														LOC108147655|XP_017129824.1|DELE																							
N26.HOG0002979	OG0001263	n19														LOC108143066|XP_017122769.1|DELE			LOC108099578|XP_017058671.1|DFIC																				
N26.HOG0002980	OG0001264	n0														LOC108134747|XP_017110676.1|DELE			LOC108092540|XP_017047657.1|DFIC																				
N26.HOG0002981	OG0001265	n4														LOC108136242|XP_017112767.1|DELE			LOC108097223|XP_017054867.1|DFIC																				
N26.HOG0002982	OG0001266	n5														LOC108149631|XP_017132850.1|DELE			LOC108096907|XP_017054346.1|DFIC																				
N26.HOG0002983	OG0001267	n0														LOC108148921|XP_017131726.1|DELE			LOC108099590|XP_017058687.1|DFIC																				
N26.HOG0002984	OG0001268	n20														LOC108136680|XP_017113491.1|DELE			LOC108087103|XP_017039774.1|DFIC																				
N26.HOG0002985	OG0001269	n5														LOC108140184|XP_017118377.1|DELE, LOC108139993|XP_017118188.1|DELE, LOC108139595|XP_017117809.1|DELE																							
N26.HOG0002986	OG0001269	n12														LOC108144392|XP_017124660.1|DELE			LOC108093776|XP_017049536.1|DFIC																				
N26.HOG0002987	OG0001270	n0														LOC108137456|XP_017114643.1|DELE			LOC108090133|XP_017044158.1|DFIC																				
N26.HOG0002988	OG0001271	n0														LOC108141468|XP_017120363.1|DELE			LOC108093967|XP_017049862.1|DFIC																				
N26.HOG0002989	OG0001272	n11														LOC108146321|XP_017127774.1|DELE			LOC108100611|XP_017060089.1|DFIC																				
N26.HOG0002990	OG0001273	n0														LOC108140442|XP_017118661.1|DELE			LOC108091920|XP_017046795.1|DFIC																				
N26.HOG0002991	OG0001274	n0														LOC108142614|XP_017122085.1|DELE			LOC108100517|XP_017059963.1|DFIC																				
N26.HOG0002992	OG0001275	n17														LOC108135432|XP_017111656.1|DELE			LOC108097678|XP_017055629.1|DFIC																				
N26.HOG0002993	OG0001276	n28														LOC108146305|XP_017127746.1|DELE			LOC108099901|XP_017059053.1|DFIC																				
N26.HOG0002994	OG0001276	n40														LOC108145755|XP_017126808.1|DELE			LOC108099192|XP_017058053.1|DFIC																				
N26.HOG0002995	OG0001277	n13														LOC108145821|XP_017126915.1|DELE			LOC108099032|XP_017057777.1|DFIC																				
N26.HOG0002996	OG0001278	n9														LOC108150209|XP_017133710.1|DELE			LOC108087423|XP_017040259.1|DFIC																				
N26.HOG0002997	OG0001279	n0														LOC108142860|XP_017122419.1|DELE			LOC108087578|XP_017040499.1|DFIC																				
N26.HOG0002998	OG0001280	n0														LOC108146001|XP_017127245.1|DELE			LOC108099119|XP_017057940.1|DFIC																				
N26.HOG0002999	OG0001281	n0														LOC108146431|XP_017127923.1|DELE			LOC108100655|XP_017060155.1|DFIC																				
N26.HOG0003000	OG0001282	n0														LOC108139054|XP_017117162.1|DELE			LOC108092459|XP_017047537.1|DFIC																				
N26.HOG0003001	OG0001283	n0														LOC108141357|XP_017120166.1|DELE			LOC108093722|XP_017049421.1|DFIC																				
N26.HOG0003002	OG0001284	n30														LOC108149950|XP_017133355.1|DELE			LOC108086362|XP_017038751.1|DFIC, LOC108096102|XP_017052968.1|DFIC																				
N26.HOG0003003	OG0001284	n40														LOC108140942|XP_017119501.1|DELE			LOC108101730|XP_017061671.1|DFIC																				
N26.HOG0003004	OG0001285	n18														LOC108146150|XP_017127502.1|DELE			LOC108099616|XP_017058731.1|DFIC																				
N26.HOG0003005	OG0001286	n28																	LOC108095204|XP_017051704.1|DFIC																				
N26.HOG0003006	OG0001286	n29														LOC108142128|XP_017121313.1|DELE			LOC108089976|XP_017043966.1|DFIC																				
N26.HOG0003007	OG0001287	n0														LOC108135921|XP_017112357.1|DELE			LOC108098972|XP_017057677.1|DFIC																				
N26.HOG0003008	OG0001288	n1														LOC108149446|XP_017132529.1|DELE			LOC108091443|XP_017046126.1|DFIC																				
N26.HOG0003009	OG0001289	n0														LOC108141739|XP_017120721.1|DELE			LOC108089962|XP_017043944.1|DFIC																				
N26.HOG0003010	OG0001290	n16														LOC108147814|XP_017130046.1|DELE			LOC108089775|XP_017043656.1|DFIC, LOC108090142|XP_017044219.1|DFIC																				
N26.HOG0003011	OG0001291	n4														LOC108137629|XP_017114904.1|DELE																							
N26.HOG0003012	OG0001291	n11														LOC108144478|XP_017124892.1|DELE			LOC108090965|XP_017045400.1|DFIC																				
N26.HOG0003013	OG0001292	n0														LOC108144349|XP_017124586.1|DELE			LOC108090377|XP_017044496.1|DFIC																				
N26.HOG0003014	OG0001293	n16														LOC108149924|XP_017133330.1|DELE			LOC108091355|XP_017045996.1|DFIC																				
