HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N5.HOG0000928	OG0000459	n54				LOC118510790|XP_035908990.1|ASTE																																	
N5.HOG0000929	OG0000460	n0		LOC118457528|XP_035775067.1|AALB		LOC118510053|XP_035907335.1|ASTE																																	
N5.HOG0000930	OG0000461	n1		LOC118462648|XP_035784390.1|AALB, LOC118468163|XP_035794882.1|AALB, LOC118461239|XP_035782232.1|AALB																																			
N5.HOG0000931	OG0000465	n0		LOC118456410|XP_035773015.1|AALB		LOC118507839|XP_035902847.1|ASTE																																	
N5.HOG0000932	OG0000466	n1		LOC118460911|XP_035781556.1|AALB		LOC118502878|XP_035891488.1|ASTE																																	
N5.HOG0000933	OG0000466	n38		LOC118466949|XP_035792745.1|AALB		LOC118508980|XP_035904859.1|ASTE																																	
N5.HOG0000934	OG0000467	n0		LOC118467127|XP_035793110.1|AALB		LOC118508869|XP_035904551.1|ASTE																																	
N5.HOG0000935	OG0000468	n1		LOC118458755|XP_035777438.1|AALB		LOC118504246|XP_035894362.1|ASTE																																	
N5.HOG0000936	OG0000468	n38		LOC118467881|XP_035794686.1|AALB		LOC118512945|XP_035914055.1|ASTE																																	
N5.HOG0000937	OG0000469	n1		LOC118461268|XP_035782294.1|AALB		LOC118510739|XP_035908849.1|ASTE																																	
N5.HOG0000938	OG0000470	n1		LOC118464390|XP_035787629.1|AALB		LOC118508249|XP_035903756.1|ASTE																																	
N5.HOG0000939	OG0000470	n39		LOC118464250|XP_035787346.1|AALB		LOC118507386|XP_035901732.1|ASTE																																	
N5.HOG0000940	OG0000471	n0		LOC118458777|XP_035777493.1|AALB		LOC118512976|XP_035914102.1|ASTE																																	
N5.HOG0000941	OG0000473	n0		LOC118460536|XP_035780820.1|AALB																																			
N5.HOG0000942	OG0000474	n0		LOC118459736|XP_035779309.1|AALB		LOC118513494|XP_035915262.1|ASTE																																	
N5.HOG0000943	OG0000475	n0		LOC118462073|XP_035783973.1|AALB		LOC118507516|XP_035901965.1|ASTE																																	
N5.HOG0000944	OG0000476	n0		LOC118457122|XP_035774328.1|AALB		LOC118507686|XP_035902381.1|ASTE																																	
N5.HOG0000945	OG0000477	n6		LOC118458053|XP_035776071.1|AALB		LOC118502859|XP_035891460.1|ASTE																																	
N5.HOG0000946	OG0000477	n7		LOC118458157|XP_035776247.1|AALB		LOC118502860|XP_035891461.1|ASTE																																	
N5.HOG0000947	OG0000478	n55		LOC118465346|XP_035789395.1|AALB																																			
N5.HOG0000948	OG0000478	n63		LOC118465348|XP_035789400.1|AALB																																			
N5.HOG0000949	OG0000479	n20		LOC118465496|XP_035789694.1|AALB		LOC118510580|XP_035908465.1|ASTE																																	
N5.HOG0000950	OG0000479	n21		LOC118465360|XP_035789425.1|AALB		LOC118511908|XP_035911436.1|ASTE																																	
N5.HOG0000951	OG0000480	n0		LOC118461644|XP_035783112.1|AALB		LOC118509317|XP_035905663.1|ASTE																																	
N5.HOG0000952	OG0000482	n30		LOC118457534|XP_035775079.1|AALB		LOC118506564|XP_035899779.1|ASTE																																	
N5.HOG0000953	OG0000483	n0		LOC118456311|XP_035772843.1|AALB		LOC118504510|XP_035894934.1|ASTE, LOC118504512|XP_035894937.1|ASTE																																	
N5.HOG0000954	OG0000484	n0		LOC118457307|XP_035774683.1|AALB		LOC118508428|XP_035904098.1|ASTE																																	
N5.HOG0000955	OG0000485	n0		LOC118462932|XP_035784936.1|AALB		LOC118504882|XP_035895831.1|ASTE																																	
N5.HOG0000956	OG0000486	n0		LOC118467942|XP_035794804.1|AALB		LOC118517681|XP_035919984.1|ASTE																																	
N5.HOG0000957	OG0000489	n0		LOC118463309|XP_035785691.1|AALB		LOC118516505|XP_035918331.1|ASTE																																	
N5.HOG0000958	OG0000490	n1		LOC118468731|XP_035795767.1|AALB		LOC118512589|XP_035913124.1|ASTE																																	
N5.HOG0000959	OG0000490	n37		LOC118460006|XP_035779825.1|AALB		LOC118508284|XP_035903822.1|ASTE																																	
N5.HOG0000960	OG0000491	n0		LOC118459356|XP_035778538.1|AALB		LOC118517081|XP_035918829.1|ASTE, LOC118504998|XP_035896068.1|ASTE																																	
N5.HOG0000961	OG0000492	n1		LOC118459831|XP_035779487.1|AALB		LOC118503196|XP_035892071.1|ASTE																																	
N5.HOG0000962	OG0000492	n37		LOC118460752|XP_035781233.1|AALB		LOC118511685|XP_035910960.1|ASTE																																	
N5.HOG0000963	OG0000493	n0		LOC118466934|XP_035792717.1|AALB																																			
N5.HOG0000964	OG0000494	n34		LOC118456835|XP_035773824.1|AALB		LOC118506499|XP_035899590.1|ASTE																																	
N5.HOG0000965	OG0000495	n63		LOC118457677|XP_035775327.1|AALB		LOC118510027|XP_035907307.1|ASTE																																	
N5.HOG0000966	OG0000495	n67		LOC118458639|XP_035777221.1|AALB		LOC118511763|XP_035911128.1|ASTE																																	
N5.HOG0000967	OG0000496	n1		LOC118461862|XP_035783558.1|AALB		LOC118510796|XP_035908995.1|ASTE																																	
N5.HOG0000968	OG0000496	n38		LOC118461863|XP_035783564.1|AALB		LOC118510797|XP_035909001.1|ASTE																																	
N5.HOG0000969	OG0000497	n5		LOC118460514|XP_035780773.1|AALB		LOC118510659|XP_035908677.1|ASTE																																	
N5.HOG0000970	OG0000498	n0		LOC118456312|XP_035772844.1|AALB		LOC118504511|XP_035894936.1|ASTE																																	
N5.HOG0000971	OG0000499	n1		LOC118468938|XP_035796164.1|AALB		LOC118510945|XP_035909276.1|ASTE																																	
N5.HOG0000972	OG0000500	n60		LOC118465195|XP_035789056.1|AALB		LOC118503087|XP_035891864.1|ASTE																																	
N5.HOG0000973	OG0000500	n66		LOC118466561|XP_035791997.1|AALB		LOC118506001|XP_035898475.1|ASTE																																	
N5.HOG0000974	OG0000504	n18		LOC118467635|XP_035794252.1|AALB		LOC118509587|XP_035906250.1|ASTE																																	
N5.HOG0000975	OG0000504	n19		LOC118467632|XP_035794247.1|AALB		LOC118509584|XP_035906247.1|ASTE																																	
N5.HOG0000976	OG0000504	n28		LOC118467633|XP_035794248.1|AALB		LOC118509583|XP_035906246.1|ASTE																																	
N5.HOG0000977	OG0000504	n29		LOC118467634|XP_035794251.1|AALB		LOC118509586|XP_035906249.1|ASTE																																	
N5.HOG0000978	OG0000504	n30		LOC118467631|XP_035794245.1|AALB		LOC118509585|XP_035906248.1|ASTE																																	
N5.HOG0000979	OG0000505	n60		LOC118458049|XP_035776070.1|AALB		LOC118506652|XP_035899953.1|ASTE																																	
N5.HOG0000980	OG0000505	n66				LOC118506634|XP_035899902.1|ASTE																																	
N5.HOG0000981	OG0000506	n54		LOC118457403|XP_035774860.1|AALB		LOC118507793|XP_035902736.1|ASTE																																	
N5.HOG0000982	OG0000506	n59		LOC118458643|XP_035777225.1|AALB		LOC118502973|XP_035891637.1|ASTE, LOC118502974|XP_035891639.1|ASTE																																	
N5.HOG0000983	OG0000507	n1		LOC118463549|XP_035786064.1|AALB		LOC118514453|XP_035917263.1|ASTE																																	
N5.HOG0000984	OG0000507	n36		LOC118460907|XP_035781550.1|AALB		LOC118502886|XP_035891498.1|ASTE																																	
N5.HOG0000985	OG0000508	n0		LOC118463026|XP_035785161.1|AALB		LOC118510073|XP_035907361.1|ASTE																																	
N5.HOG0000986	OG0000509	n2		LOC118467137|XP_035793145.1|AALB		LOC118514336|XP_035917038.1|ASTE																																	
N5.HOG0000987	OG0000509	n39		LOC118464548|XP_035787879.1|AALB		LOC118515884|XP_035917966.1|ASTE, LOC118514333|XP_035917033.1|ASTE																																	
N5.HOG0000988	OG0000510	n0		LOC118466910|XP_035792667.1|AALB		LOC118511976|XP_035911605.1|ASTE																																	
N5.HOG0000989	OG0000511	n0		LOC118461163|XP_035782053.1|AALB		LOC118511104|XP_035909718.1|ASTE																																	
N5.HOG0000990	OG0000512	n61		LOC118459691|XP_035779220.1|AALB		LOC118513429|XP_035915048.1|ASTE																																	
N5.HOG0000991	OG0000512	n65		LOC118459687|XP_035779214.1|AALB		LOC118513428|XP_035915046.1|ASTE, LOC118513431|XP_035915052.1|ASTE																																	
N5.HOG0000992	OG0000513	n0		LOC118460302|XP_035780398.1|AALB		LOC118513330|XP_035914837.1|ASTE																																	
N5.HOG0000993	OG0000514	n0		LOC118468899|XP_035796089.1|AALB		LOC118510714|XP_035908806.1|ASTE																																	
N5.HOG0000994	OG0000515	n0		LOC118462668|XP_035784458.1|AALB, LOC118462669|XP_035784459.1|AALB		LOC118503970|XP_035893785.1|ASTE, LOC118503968|XP_035893780.1|ASTE																																	
N5.HOG0000995	OG0000516	n5		LOC118457767|XP_035775484.1|AALB		LOC118502624|XP_035890896.1|ASTE																																	
N5.HOG0000996	OG0000516	n10		LOC118457766|XP_035775483.1|AALB		LOC118502623|XP_035890894.1|ASTE																																	
N5.HOG0000997	OG0000517	n0		LOC118462787|XP_035784671.1|AALB		LOC118508089|XP_035903461.1|ASTE																																	
N5.HOG0000998	OG0000520	n2				LOC118513152|XP_035914492.1|ASTE, LOC118513157|XP_035914497.1|ASTE																																	
N5.HOG0000999	OG0000521	n5				LOC118503214|XP_035892100.1|ASTE																																	
N5.HOG0001000	OG0000522	n0		LOC118461899|XP_035783649.1|AALB		LOC118504331|XP_035894563.1|ASTE																																	
N5.HOG0001001	OG0000523	n1		LOC118457544|XP_035775092.1|AALB		LOC118506898|XP_035900571.1|ASTE																																	
N5.HOG0001002	OG0000523	n35		LOC118462262|XP_035784006.1|AALB		LOC118506073|XP_035898633.1|ASTE																																	
N5.HOG0001003	OG0000524	n0		LOC118462497|XP_035784108.1|AALB		LOC118510198|XP_035907622.1|ASTE																																	
N5.HOG0001004	OG0000525	n0		LOC118467117|XP_035793074.1|AALB		LOC118508949|XP_035904756.1|ASTE																																	
N5.HOG0001005	OG0000526	n0		LOC118457845|XP_035775623.1|AALB		LOC118511037|XP_035909521.1|ASTE																																	
N5.HOG0001006	OG0000527	n4				LOC118511075|XP_035909634.1|ASTE																																	
N5.HOG0001007	OG0000527	n7		LOC118468585|XP_035795410.1|AALB		LOC118511077|XP_035909640.1|ASTE																																	
N5.HOG0001008	OG0000528	n35		LOC118461978|XP_035783799.1|AALB		LOC118513942|XP_035916218.1|ASTE																																	
N5.HOG0001009	OG0000528	n57		LOC118468633|XP_035795544.1|AALB		LOC118513508|XP_035915251.1|ASTE																																	
N5.HOG0001010	OG0000529	n0		LOC118468721|XP_035795744.1|AALB		LOC118513864|XP_035916059.1|ASTE																																	
N5.HOG0001011	OG0000530	n0		LOC118460710|XP_035781130.1|AALB		LOC118509091|XP_035905129.1|ASTE																																	
N5.HOG0001012	OG0000531	n0		LOC118459665|XP_035779162.1|AALB		LOC118514636|XP_035917540.1|ASTE																																	
N5.HOG0001013	OG0000532	n0		LOC118460342|XP_035780461.1|AALB		LOC118503682|XP_035893117.1|ASTE, LOC118517098|XP_035918848.1|ASTE																																	
N5.HOG0001014	OG0000533	n1		LOC118463254|XP_035785620.1|AALB		LOC118517490|XP_035919581.1|ASTE																																	
N5.HOG0001015	OG0000533	n35		LOC118458530|XP_035777001.1|AALB		LOC118507960|XP_035903180.1|ASTE																																	
N5.HOG0001016	OG0000534	n2		LOC118467664|XP_035794306.1|AALB		LOC118508215|XP_035903689.1|ASTE																																	
N5.HOG0001017	OG0000535	n0		LOC118463303|XP_035785682.1|AALB		LOC118504114|XP_035894098.1|ASTE																																	
N5.HOG0001018	OG0000536	n1		LOC118465091|XP_035788890.1|AALB		LOC118504054|XP_035893978.1|ASTE																																	
N5.HOG0001019	OG0000536	n17		LOC118465658|XP_035789965.1|AALB		LOC118503546|XP_035892838.1|ASTE																																	
N5.HOG0001020	OG0000536	n24		LOC118463306|XP_035785684.1|AALB		LOC118504104|XP_035894084.1|ASTE																																	
N5.HOG0001021	OG0000536	n33		LOC118463517|XP_035786012.1|AALB		LOC118504090|XP_035894057.1|ASTE																																	
N5.HOG0001022	OG0000537	n0		LOC118463772|XP_035786479.1|AALB		LOC118505997|XP_035898468.1|ASTE																																	
N5.HOG0001023	OG0000538	n0		LOC118467836|XP_035794621.1|AALB		LOC118506098|XP_035898675.1|ASTE																																	
N5.HOG0001024	OG0000539	n0		LOC118465211|XP_035789096.1|AALB		LOC118508392|XP_035904035.1|ASTE																																	
N5.HOG0001025	OG0000542	n0		LOC118456326|XP_035772875.1|AALB		LOC118515253|XP_035917832.1|ASTE, LOC118512691|XP_035913377.1|ASTE, LOC118507284|XP_035901526.1|ASTE																																	
N5.HOG0001026	OG0000543	n61		LOC118466100|XP_035790912.1|AALB		LOC118503113|XP_035891949.1|ASTE																																	
N5.HOG0001027	OG0000543	n66				LOC118503120|XP_035891962.1|ASTE																																	
N5.HOG0001028	OG0000544	n0		LOC118463604|XP_035786169.1|AALB		LOC118511902|XP_035911464.1|ASTE																																	
N5.HOG0001029	OG0000545	n2		LOC118456992|XP_035774100.1|AALB																																			
N5.HOG0001030	OG0000545	n6		LOC118456289|XP_035772796.1|AALB		LOC118507911|XP_035903096.1|ASTE																																	
N5.HOG0001031	OG0000546	n0		LOC118456580|XP_035773364.1|AALB		LOC118508578|XP_035904374.1|ASTE																																	
N5.HOG0001032	OG0000547	n0		LOC118463001|XP_035785122.1|AALB		LOC118517015|XP_035918760.1|ASTE, LOC118508923|XP_035904699.1|ASTE																																	
N5.HOG0001033	OG0000548	n0		LOC118464674|XP_035788085.1|AALB		LOC118514395|XP_035917169.1|ASTE																																	
N5.HOG0001034	OG0000549	n0		LOC118463968|XP_035786863.1|AALB		LOC118512873|XP_035913859.1|ASTE, LOC118510278|XP_035907786.1|ASTE, LOC118514282|XP_035916917.1|ASTE																																	
N5.HOG0001035	OG0000550	n0		LOC118463476|XP_035785959.1|AALB		LOC118513463|XP_035915131.1|ASTE																																	
N5.HOG0001036	OG0000551	n3		LOC118460219|XP_035780227.1|AALB		LOC118504535|XP_035894986.1|ASTE																																	
N5.HOG0001037	OG0000551	n18				LOC118505035|XP_035896160.1|ASTE																																	
N5.HOG0001038	OG0000551	n29		LOC118461306|XP_035782389.1|AALB		LOC118502486|XP_035890611.1|ASTE																																	
N5.HOG0001039	OG0000552	n0		LOC118457543|XP_035775089.1|AALB		LOC118506896|XP_035900569.1|ASTE																																	
N5.HOG0001040	OG0000553	n0		LOC118458233|XP_035776395.1|AALB		LOC118510605|XP_035908506.1|ASTE																																	
N5.HOG0001041	OG0000554	n0		LOC118458180|XP_035776301.1|AALB		LOC118504452|XP_035894837.1|ASTE, LOC118502445|XP_035890567.1|ASTE																																	
N5.HOG0001042	OG0000555	n0		LOC118457196|XP_035774440.1|AALB		LOC118506682|XP_035900029.1|ASTE																																	
N5.HOG0001043	OG0000556	n0		LOC118459673|XP_035779173.1|AALB		LOC118505119|XP_035896326.1|ASTE																																	
N5.HOG0001044	OG0000557	n0		LOC118456647|XP_035773478.1|AALB		LOC118507592|XP_035902152.1|ASTE																																	
N5.HOG0001045	OG0000558	n0		LOC118468293|XP_035794913.1|AALB		LOC118507689|XP_035902384.1|ASTE																																	
N5.HOG0001046	OG0000559	n0		LOC118464460|XP_035787744.1|AALB		LOC118505970|XP_035898407.1|ASTE																																	
N5.HOG0001047	OG0000560	n0		LOC118464725|XP_035788198.1|AALB		LOC118507215|XP_035901208.1|ASTE																																	
N5.HOG0001048	OG0000561	n0		LOC118465034|XP_035788791.1|AALB		LOC118507251|XP_035901427.1|ASTE																																	
N5.HOG0001049	OG0000562	n0		LOC118467143|XP_035793164.1|AALB		LOC118507448|XP_035901825.1|ASTE																																	
N5.HOG0001050	OG0000566	n0		LOC118456333|XP_035772887.1|AALB		LOC118507292|XP_035901548.1|ASTE																																	
N5.HOG0001051	OG0000567	n1				LOC118503035|XP_035891764.1|ASTE																																	
N5.HOG0001052	OG0000567	n33		LOC118460369|XP_035780518.1|AALB		LOC118503006|XP_035891713.1|ASTE																																	
N5.HOG0001053	OG0000568	n0		LOC118459614|XP_035779070.1|AALB		LOC118504788|XP_035895651.1|ASTE																																	
N5.HOG0001054	OG0000569	n63		LOC118461433|XP_035782635.1|AALB		LOC118506489|XP_035899567.1|ASTE																																	
N5.HOG0001055	OG0000570	n0		LOC118460155|XP_035780145.1|AALB		LOC118504677|XP_035895376.1|ASTE, LOC118517181|XP_035918986.1|ASTE																																	
N5.HOG0001056	OG0000571	n0		LOC118466148|XP_035791004.1|AALB		LOC118511968|XP_035911592.1|ASTE																																	
N5.HOG0001057	OG0000572	n0		LOC118463820|XP_035786593.1|AALB		LOC118508887|XP_035904609.1|ASTE																																	
N5.HOG0001058	OG0000573	n0		LOC118466093|XP_035790895.1|AALB		LOC118513083|XP_035914344.1|ASTE, LOC118513081|XP_035914337.1|ASTE																																	
N5.HOG0001059	OG0000574	n0		LOC118466277|XP_035791247.1|AALB		LOC118510308|XP_035907837.1|ASTE																																	
N5.HOG0001060	OG0000575	n0		LOC118463679|XP_035786334.1|AALB		LOC118509655|XP_035906502.1|ASTE																																	
N5.HOG0001061	OG0000576	n0		LOC118468399|XP_035795056.1|AALB		LOC118513944|XP_035916225.1|ASTE																																	
N5.HOG0001062	OG0000577	n33		LOC118456890|XP_035773904.1|AALB		LOC118514080|XP_035916502.1|ASTE																																	
N5.HOG0001063	OG0000578	n0		LOC118456432|XP_035773082.1|AALB		LOC118504462|XP_035894854.1|ASTE																																	
N5.HOG0001064	OG0000579	n0		LOC118468848|XP_035795984.1|AALB		LOC118505261|XP_035896716.1|ASTE																																	
N5.HOG0001065	OG0000580	n0		LOC118460585|XP_035780898.1|AALB		LOC118502357|XP_035890448.1|ASTE																																	
N5.HOG0001066	OG0000581	n1		LOC118457211|XP_035774472.1|AALB		LOC118502634|XP_035890961.1|ASTE																																	
N5.HOG0001067	OG0000582	n0		LOC118464258|XP_035787390.1|AALB		LOC118507364|XP_035901672.1|ASTE																																	
N5.HOG0001068	OG0000583	n61		LOC118468813|XP_035795921.1|AALB		LOC118513513|XP_035915263.1|ASTE																																	
N5.HOG0001069	OG0000583	n67				LOC118503240|XP_035892142.1|ASTE																																	
N5.HOG0001070	OG0000589	n0		LOC118457054|XP_035774200.1|AALB		LOC118516222|XP_035918005.1|ASTE																																	
N5.HOG0001071	OG0000590	n1		LOC118456991|XP_035774099.1|AALB		LOC118507493|XP_035901910.1|ASTE																																	
N5.HOG0001072	OG0000590	n30		LOC118458904|XP_035777758.1|AALB		LOC118517509|XP_035919627.1|ASTE																																	
N5.HOG0001073	OG0000591	n14		LOC118461512|XP_035782835.1|AALB		LOC118506959|XP_035900673.1|ASTE																																	
N5.HOG0001074	OG0000591	n16		LOC118458001|XP_035775970.1|AALB, LOC118460324|XP_035780427.1|AALB		LOC118506661|XP_035899973.1|ASTE, LOC118506660|XP_035899972.1|ASTE																																	
N5.HOG0001075	OG0000591	n35		LOC118456396|XP_035772981.1|AALB		LOC118514701|XP_035917659.1|ASTE																																	
N5.HOG0001076	OG0000591	n36		LOC118468986|XP_035796288.1|AALB, LOC118468929|XP_035796145.1|AALB		LOC118514702|XP_035917660.1|ASTE, LOC118514700|XP_035917658.1|ASTE																																	
N5.HOG0001077	OG0000591	n47		LOC118466301|XP_035791297.1|AALB		LOC118509953|XP_035907201.1|ASTE																																	
N5.HOG0001078	OG0000591	n57		LOC118459165|XP_035778200.1|AALB		LOC118506666|XP_035899988.1|ASTE																																	
N5.HOG0001079	OG0000592	n0		LOC118461592|XP_035782989.1|AALB		LOC118502774|XP_035891260.1|ASTE																																	
N5.HOG0001080	OG0000593	n0		LOC118463504|XP_035786000.1|AALB, LOC118459699|XP_035779234.1|AALB		LOC118505795|XP_035898021.1|ASTE, LOC118511944|XP_035911545.1|ASTE																																	
N5.HOG0001081	OG0000594	n0		LOC118459626|XP_035779096.1|AALB		LOC118506452|XP_035899484.1|ASTE																																	
N5.HOG0001082	OG0000595	n0		LOC118461907|XP_035783655.1|AALB		LOC118502880|XP_035891492.1|ASTE																																	
N5.HOG0001083	OG0000596	n0				LOC118504366|XP_035894656.1|ASTE																																	
N5.HOG0001084	OG0000597	n0		LOC118456573|XP_035773348.1|AALB		LOC118502491|XP_035890616.1|ASTE																																	
N5.HOG0001085	OG0000598	n44				LOC118505440|XP_035897130.1|ASTE																																	
N5.HOG0001086	OG0000598	n51		LOC118460216|XP_035780225.1|AALB		LOC118505439|XP_035897129.1|ASTE																																	
N5.HOG0001087	OG0000598	n52		LOC118460212|XP_035780221.1|AALB		LOC118505441|XP_035897131.1|ASTE																																	
N5.HOG0001088	OG0000599	n61		LOC118459743|XP_035779313.1|AALB		LOC118506973|XP_035900724.1|ASTE																																	
N5.HOG0001089	OG0000599	n66		LOC118460049|XP_035779919.1|AALB																																			
N5.HOG0001090	OG0000600	n0		LOC118463137|XP_035785390.1|AALB, LOC118463136|XP_035785388.1|AALB		LOC118514324|XP_035917002.1|ASTE, LOC118509562|XP_035906211.1|ASTE																																	
N5.HOG0001091	OG0000601	n0		LOC118466070|XP_035790827.1|AALB		LOC118510451|XP_035908160.1|ASTE																																	
N5.HOG0001092	OG0000602	n0		LOC118458568|XP_035777108.1|AALB		LOC118513667|XP_035915661.1|ASTE																																	
N5.HOG0001093	OG0000603	n0		LOC118459242|XP_035778337.1|AALB		LOC118514035|XP_035916404.1|ASTE, LOC118514034|XP_035916403.1|ASTE																																	
N5.HOG0001094	OG0000604	n0		LOC118459212|XP_035778285.1|AALB		LOC118512476|XP_035912857.1|ASTE																																	
N5.HOG0001095	OG0000605	n38		LOC118461557|XP_035782904.1|AALB		LOC118514042|XP_035916420.1|ASTE, LOC118514044|XP_035916423.1|ASTE																																	
N5.HOG0001096	OG0000605	n44		LOC118462737|XP_035784586.1|AALB		LOC118502943|XP_035891587.1|ASTE																																	
N5.HOG0001097	OG0000605	n58		LOC118461550|XP_035782894.1|AALB		LOC118514046|XP_035916430.1|ASTE																																	
N5.HOG0001098	OG0000605	n61		LOC118461549|XP_035782893.1|AALB																																			
N5.HOG0001099	OG0000606	n1		LOC118468876|XP_035796055.1|AALB		LOC118505294|XP_035896782.1|ASTE, LOC118517185|XP_035918998.1|ASTE																																	
N5.HOG0001100	OG0000606	n41		LOC118468875|XP_035796054.1|AALB, LOC118457490|XP_035775015.1|AALB		LOC118505733|XP_035897814.1|ASTE																																	
N5.HOG0001101	OG0000606	n59		LOC118457489|XP_035775014.1|AALB		LOC118505731|XP_035897812.1|ASTE																																	
N5.HOG0001102	OG0000607	n0		LOC118459255|XP_035778356.1|AALB		LOC118502727|XP_035891180.1|ASTE																																	
N5.HOG0001103	OG0000608	n0		LOC118468819|XP_035795943.1|AALB		LOC118508267|XP_035903792.1|ASTE																																	
N5.HOG0001104	OG0000609	n0		LOC118461320|XP_035782415.1|AALB		LOC118506550|XP_035899741.1|ASTE																																	
N5.HOG0001105	OG0000610	n4		LOC118464160|XP_035787187.1|AALB		LOC118505284|XP_035896758.1|ASTE																																	
N5.HOG0001106	OG0000611	n0		LOC118467141|XP_035793158.1|AALB		LOC118503929|XP_035893657.1|ASTE																																	
N5.HOG0001107	OG0000614	n1		LOC118461335|XP_035782440.1|AALB		LOC118516626|XP_035918497.1|ASTE																																	
N5.HOG0001108	OG0000616	n52		LOC118458181|XP_035776306.1|AALB		LOC118516919|XP_035918657.1|ASTE																																	
N5.HOG0001109	OG0000616	n57		LOC118458166|XP_035776267.1|AALB, LOC118463975|XP_035786915.1|AALB		LOC118512418|XP_035912710.1|ASTE																																	
N5.HOG0001110	OG0000617	n0		LOC118468774|XP_035795857.1|AALB		LOC118505117|XP_035896324.1|ASTE																																	
N5.HOG0001111	OG0000618	n30		LOC118457060|XP_035774210.1|AALB		LOC118507908|XP_035903091.1|ASTE																																	
N5.HOG0001112	OG0000619	n1		LOC118467654|XP_035794288.1|AALB		LOC118516334|XP_035918036.1|ASTE, LOC118509610|XP_035906313.1|ASTE																																	
N5.HOG0001113	OG0000619	n19		LOC118468301|XP_035794930.1|AALB, LOC118468302|XP_035794931.1|AALB		LOC118507862|XP_035902958.1|ASTE																																	
N5.HOG0001114	OG0000619	n25		LOC118467029|XP_035792888.1|AALB		LOC118504753|XP_035895566.1|ASTE																																	
N5.HOG0001115	OG0000620	n0		LOC118463555|XP_035786072.1|AALB		LOC118511483|XP_035910514.1|ASTE																																	
N5.HOG0001116	OG0000621	n0		LOC118462959|XP_035785006.1|AALB		LOC118508894|XP_035904623.1|ASTE																																	
N5.HOG0001117	OG0000622	n6				LOC118509036|XP_035904969.1|ASTE																																	
N5.HOG0001118	OG0000622	n7		LOC118463531|XP_035786036.1|AALB		LOC118510537|XP_035908385.1|ASTE																																	
N5.HOG0001119	OG0000623	n0		LOC118466550|XP_035791957.1|AALB		LOC118509124|XP_035905205.1|ASTE																																	
N5.HOG0001120	OG0000624	n0		LOC118467760|XP_035794481.1|AALB		LOC118513045|XP_035914230.1|ASTE																																	
N5.HOG0001121	OG0000625	n0		LOC118463183|XP_035785491.1|AALB		LOC118512856|XP_035913828.1|ASTE																																	
N5.HOG0001122	OG0000626	n0		LOC118467393|XP_035793744.1|AALB		LOC118509722|XP_035906704.1|ASTE																																	
N5.HOG0001123	OG0000627	n0		LOC118457752|XP_035775461.1|AALB		LOC118511642|XP_035910859.1|ASTE																																	
N5.HOG0001124	OG0000628	n0		LOC118469037|XP_035796393.1|AALB		LOC118510998|XP_035909406.1|ASTE																																	
N5.HOG0001125	OG0000629	n0		LOC118457228|XP_035774500.1|AALB		LOC118514145|XP_035916649.1|ASTE																																	
N5.HOG0001126	OG0000630	n0		LOC118458897|XP_035777746.1|AALB		LOC118513837|XP_035915998.1|ASTE																																	
N5.HOG0001127	OG0000631	n0		LOC118456251|XP_035772740.1|AALB		LOC118512040|XP_035911733.1|ASTE																																	
N5.HOG0001128	OG0000632	n0		LOC118457296|XP_035774654.1|AALB		LOC118510869|XP_035909110.1|ASTE																																	
N5.HOG0001129	OG0000633	n2				LOC118508799|XP_035904410.1|ASTE																																	
N5.HOG0001130	OG0000633	n13				LOC118509594|XP_035906267.1|ASTE																																	
N5.HOG0001131	OG0000633	n19		LOC118464388|XP_035787626.1|AALB		LOC118508079|XP_035903436.1|ASTE																																	
N5.HOG0001132	OG0000635	n0		LOC118460326|XP_035780430.1|AALB		LOC118502578|XP_035890805.1|ASTE																																	
N5.HOG0001133	OG0000636	n0		LOC118458194|XP_035776332.1|AALB		LOC118506854|XP_035900476.1|ASTE																																	
N5.HOG0001134	OG0000637	n0				LOC118503638|XP_035893029.1|ASTE																																	
N5.HOG0001135	OG0000638	n0		LOC118463452|XP_035785932.1|AALB		LOC118507208|XP_035901188.1|ASTE																																	
N5.HOG0001136	OG0000639	n0		LOC118465352|XP_035789408.1|AALB		LOC118507233|XP_035901363.1|ASTE																																	
N5.HOG0001137	OG0000646	n0		LOC118456626|XP_035773443.1|AALB		LOC118509356|XP_035905771.1|ASTE																																	
N5.HOG0001138	OG0000647	n0		LOC118465633|XP_035789968.1|AALB		LOC118510462|XP_035908198.1|ASTE																																	
N5.HOG0001139	OG0000648	n28		LOC118459669|XP_035779169.1|AALB		LOC118512623|XP_035913212.1|ASTE																																	
