HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N35.HOG0003785	OG0002058	n0																					LOC117142096|XP_033161871.1|DMAU									LOC6736210|XP_002083105.1|DSIM							
N35.HOG0003786	OG0002059	n0																					LOC117142839|XP_033162963.1|DMAU									LOC6729620|XP_002104928.1|DSIM							
N35.HOG0003787	OG0002060	n0																					LOC117137935|XP_033155580.1|DMAU									LOC6734527|XP_016027644.1|DSIM							
N35.HOG0003788	OG0002061	n0																					LOC117138453|XP_033156470.1|DMAU									LOC6736012|XP_016029388.1|DSIM							
N35.HOG0003789	OG0002062	n0																					LOC117148784|XP_033172284.1|DMAU									LOC6726599|XP_016040272.1|DSIM							
N35.HOG0003790	OG0002063	n0																					LOC117147135|XP_033169804.1|DMAU									LOC6725296|XP_002106315.2|DSIM							
N35.HOG0003791	OG0002064	n0																					LOC117139026|XP_033157015.1|DMAU									LOC27206253|XP_039149593.1|DSIM							
N35.HOG0003792	OG0002065	n0																					LOC117141237|XP_033160491.1|DMAU									LOC6736522|XP_016030107.1|DSIM							
N35.HOG0003793	OG0002066	n0																					LOC117143765|XP_033164474.1|DMAU									LOC6727872|XP_016034465.1|DSIM							
N35.HOG0003794	OG0002067	n0																					LOC117136786|XP_033153733.1|DMAU									LOC6735946|XP_002082855.1|DSIM							
N35.HOG0003795	OG0002068	n0																					LOC117136801|XP_033153756.1|DMAU									LOC6735143|XP_002082120.2|DSIM							
N35.HOG0003796	OG0002069	n0																					LOC117135593|XP_033151819.1|DMAU									LOC27208881|XP_016025964.1|DSIM							
N35.HOG0003797	OG0002070	n0																					LOC117144757|XP_033166007.1|DMAU									LOC6728589|XP_002103930.1|DSIM							
N35.HOG0003798	OG0002071	n0																					LOC117143742|XP_033164444.1|DMAU									LOC6729504|XP_016036177.1|DSIM							
N35.HOG0003799	OG0002072	n0																					LOC117137737|XP_033155210.1|DMAU									LOC6734692|XP_016027890.1|DSIM							
N35.HOG0003800	OG0002073	n0																					LOC117142016|XP_033161760.1|DMAU									LOC6738107|XP_016031936.1|DSIM							
N35.HOG0003801	OG0002074	n26																					LOC117145044|XP_033166444.1|DMAU																
N35.HOG0003802	OG0002074	n29																					LOC117137388|XP_033154695.1|DMAU									LOC6734586|XP_002081594.1|DSIM							
N35.HOG0003803	OG0002075	n0																					LOC117145514|XP_033167098.1|DMAU									LOC27208875|XP_016024027.1|DSIM							
N35.HOG0003804	OG0002076	n11																					LOC117135540|XP_033151710.1|DMAU									LOC6735790|XP_016029164.1|DSIM							
N35.HOG0003805	OG0002077	n0																					LOC117139193|XP_033157254.1|DMAU									LOC6736295|XP_016029774.1|DSIM							
N35.HOG0003806	OG0002078	n0																					LOC117136281|XP_033153006.1|DMAU									LOC6734373|XP_016027451.1|DSIM							
N35.HOG0003807	OG0002079	n0																					LOC117138951|XP_033156882.1|DMAU									LOC6738801|XP_016032612.1|DSIM							
N35.HOG0003808	OG0002080	n15																					LOC117137411|XP_033154729.1|DMAU									LOC6734867|XP_016028129.1|DSIM							
N35.HOG0003809	OG0002081	n0																					LOC117136117|XP_033152704.1|DMAU									LOC6736031|XP_016029425.1|DSIM							
N35.HOG0003810	OG0002082	n8																					LOC117135458|XP_033151534.1|DMAU									LOC6734812|XP_016028030.1|DSIM							
N35.HOG0003811	OG0002083	n18																					LOC117148582|XP_033171940.1|DMAU									LOC6739950|XP_039152513.1|DSIM							
N35.HOG0003812	OG0002084	n0																					LOC117136838|XP_033153810.1|DMAU									LOC6735856|XP_002082766.2|DSIM							
N35.HOG0003813	OG0002085	n0																					LOC117135979|XP_033152483.1|DMAU									LOC6735694|XP_016029071.1|DSIM							
N35.HOG0003814	OG0002086	n0																					LOC117137380|XP_033154684.1|DMAU									LOC27208273|XP_016028957.1|DSIM							
N35.HOG0003815	OG0002087	n1																					LOC117140674|XP_033159618.1|DMAU									LOC6738754|XP_016032565.1|DSIM							
N35.HOG0003816	OG0002088	n0																					LOC117139421|XP_033157598.1|DMAU									LOC6738878|XP_016032698.1|DSIM							
N35.HOG0003817	OG0002089	n5																					LOC117135899|XP_033152338.1|DMAU									LOC6733593|XP_016026553.1|DSIM							
N35.HOG0003818	OG0002090	n0																					LOC117140720|XP_033159676.1|DMAU									LOC6737913|XP_016031685.1|DSIM							
N35.HOG0003819	OG0002091	n0																					LOC117136441|XP_033153249.1|DMAU									LOC6736037|XP_002082939.1|DSIM							
N35.HOG0003820	OG0002092	n0																					LOC117139311|XP_033157444.1|DMAU									LOC6738330|XP_016032176.1|DSIM							
N35.HOG0003821	OG0002093	n0																					LOC117135903|XP_033152356.1|DMAU									LOC6735668|XP_016029033.1|DSIM							
N35.HOG0003822	OG0002094	n1																					LOC117137217|XP_033154464.1|DMAU									LOC6735957|XP_002082866.1|DSIM							
N35.HOG0003823	OG0002095	n11																					LOC117150808|XP_033173757.1|DMAU									LOC6731597|XP_002078738.1|DSIM							
N35.HOG0003824	OG0002095	n17																					LOC117148039|XP_033171106.1|DMAU									LOC27207716|XP_016040062.1|DSIM							
N35.HOG0003825	OG0002096	n0																					LOC117135507|XP_033151630.1|DMAU									LOC6734491|XP_039148502.1|DSIM							
N35.HOG0003826	OG0002097	n0																					LOC117137562|XP_033154956.1|DMAU									LOC6733737|XP_016026703.1|DSIM							
N35.HOG0003827	OG0002098	n0																					LOC117140567|XP_033159455.1|DMAU									LOC6739032|XP_016032871.1|DSIM							
N35.HOG0003828	OG0002099	n0																					LOC117143878|XP_033164655.1|DMAU									LOC6728944|XP_002104272.1|DSIM							
N35.HOG0003829	OG0002100	n0																					LOC117139954|XP_033158533.1|DMAU									LOC6738151|XP_016031982.2|DSIM							
N35.HOG0003830	OG0002101	n10																					LOC117138227|XP_033156063.1|DMAU									LOC6733526|XP_039148618.1|DSIM							
N35.HOG0003831	OG0002102	n0																					LOC117135858|XP_033152272.1|DMAU									LOC6735372|XP_016028701.1|DSIM							
N35.HOG0003832	OG0002103	n13																					LOC117144196|XP_033165136.1|DMAU									LOC6739698|XP_016035627.2|DSIM							
N35.HOG0003833	OG0002105	n6																					LOC117146874|XP_033169358.1|DMAU									LOC6730532|XP_002077711.1|DSIM							
N35.HOG0003834	OG0002106	n0																					LOC117143522|XP_033164136.1|DMAU									LOC27208555|XP_039151493.1|DSIM							
N35.HOG0003835	OG0002107	n0																					LOC117136767|XP_033153707.1|DMAU									LOC6731878|XP_016024551.1|DSIM							
N35.HOG0003836	OG0002108	n0																					LOC117144187|XP_033165126.1|DMAU									LOC6727713|XP_016034286.1|DSIM							
N35.HOG0003837	OG0002109	n10																					LOC117144422|XP_033165455.1|DMAU									LOC6730325|XP_002105607.1|DSIM							
N35.HOG0003838	OG0002109	n21																					LOC117144215|XP_033165157.1|DMAU									LOC6730326|XP_016037088.1|DSIM							
N35.HOG0003839	OG0002110	n18																					LOC117141970|XP_033161659.1|DMAU									LOC6738654|XP_002085456.1|DSIM							
N35.HOG0003840	OG0002110	n26																					LOC117150944|XP_033174003.1|DMAU									LOC6732226|XP_002079355.1|DSIM							
N35.HOG0003841	OG0002111	n6																					LOC117147325|XP_033170071.1|DMAU									LOC6731571|XP_002078712.1|DSIM							
N35.HOG0003842	OG0002111	n26																					LOC117141825|XP_033161373.1|DMAU									LOC6731572|XP_002078713.2|DSIM							
N35.HOG0003843	OG0002112	n19																					LOC117141703|XP_033161208.1|DMAU									LOC6731987|XP_002079121.1|DSIM							
N35.HOG0003844	OG0002113	n5																					LOC117145295|XP_033166777.1|DMAU									LOC6727688|XP_016034261.1|DSIM							
N35.HOG0003845	OG0002113	n28																					LOC117144361|XP_033165370.1|DMAU									LOC6727687|XP_002103049.1|DSIM							
N35.HOG0003846	OG0002114	n11																					LOC117142356|XP_033162170.1|DMAU									LOC6730163|XP_002105454.2|DSIM							
N35.HOG0003847	OG0002114	n26																					LOC117144010|XP_033164856.1|DMAU									LOC6730162|XP_002105453.1|DSIM							
N35.HOG0003848	OG0002115	n12																					LOC117136227|XP_033152898.1|DMAU									LOC27207532|XP_016027769.1|DSIM							
N35.HOG0003849	OG0002115	n27																					LOC117136226|XP_033152895.1|DMAU									LOC6734617|XP_002081625.2|DSIM							
N35.HOG0003850	OG0002116	n4																					LOC117138398|XP_033156369.1|DMAU									LOC6732895|XP_002080000.2|DSIM							
N35.HOG0003851	OG0002116	n24																					LOC117141702|XP_033161204.1|DMAU									LOC6736338|XP_002083215.2|DSIM							
N35.HOG0003852	OG0002117	n0																					LOC117137084|XP_033154204.1|DMAU									LOC6735264|XP_002082234.1|DSIM							
N35.HOG0003853	OG0002118	n16																					LOC117139879|XP_033158428.1|DMAU									LOC6739812|XP_039150279.1|DSIM							
N35.HOG0003854	OG0002119	n0																					LOC117143195|XP_033163626.1|DMAU									LOC6729516|XP_016036189.1|DSIM							
N35.HOG0003855	OG0002120	n0																					LOC117146332|XP_033168320.1|DMAU									LOC6724743|XP_016037431.1|DSIM							
N35.HOG0003856	OG0002121	n0																					LOC117145818|XP_033167510.1|DMAU									LOC6730033|XP_016036798.1|DSIM							
N35.HOG0003857	OG0002123	n0																					LOC117151022|XP_033174119.1|DMAU									LOC6731397|XP_016024014.1|DSIM							
N35.HOG0003858	OG0002124	n0																					LOC117148433|XP_033171697.1|DMAU									LOC6726348|XP_002107308.1|DSIM							
N35.HOG0003859	OG0002125	n0																					LOC117135952|XP_033152436.1|DMAU									LOC6734570|XP_039148662.1|DSIM							
N35.HOG0003860	OG0002126	n8																					LOC117141211|XP_033160456.1|DMAU									LOC6738909|XP_002085704.1|DSIM							
N35.HOG0003861	OG0002127	n0																					LOC117147022|XP_033169601.1|DMAU									LOC27208333|XP_039154086.1|DSIM							
N35.HOG0003862	OG0002128	n0																					LOC117148483|XP_033171753.1|DMAU									LOC6726361|XP_016039940.1|DSIM							
N35.HOG0003863	OG0002129	n0																					LOC117145980|XP_033167778.1|DMAU									LOC6727529|XP_016034108.1|DSIM							
N35.HOG0003864	OG0002130	n0																					LOC117146519|XP_033168677.1|DMAU									LOC6739914|XP_002076802.2|DSIM							
N35.HOG0003865	OG0002131	n0																					LOC117144400|XP_033165427.1|DMAU									LOC6727580|XP_002102959.1|DSIM							
N35.HOG0003866	OG0002132	n0																					LOC117135483|XP_033151596.1|DMAU									LOC6731746|XP_016024420.1|DSIM							
N35.HOG0003867	OG0002133	n13																														LOC6732098|XP_002079230.2|DSIM							
N35.HOG0003868	OG0002133	n15																					LOC117147788|XP_033170720.1|DMAU									LOC6725796|XP_002106793.1|DSIM							
N35.HOG0003869	OG0002134	n0																					LOC117147996|XP_033171041.1|DMAU									LOC6726267|XP_002107229.2|DSIM							
N35.HOG0003870	OG0002135	n0																					LOC117148523|XP_033171827.1|DMAU									LOC6725410|XP_016038484.1|DSIM							
N35.HOG0003871	OG0002136	n0																					LOC117143359|XP_033163923.1|DMAU									LOC6730133|XP_016036900.1|DSIM							
N35.HOG0003872	OG0002137	n0																					LOC117146119|XP_033168004.1|DMAU									LOC27206480|XP_016035953.1|DSIM							
N35.HOG0003873	OG0002138	n0																					LOC117147690|XP_033170568.1|DMAU									LOC6726314|XP_016039864.1|DSIM							
N35.HOG0003874	OG0002139	n0																					LOC117148181|XP_033171342.1|DMAU									LOC6725055|XP_039152241.1|DSIM							
N35.HOG0003875	OG0002140	n5																					LOC117147534|XP_033170357.1|DMAU									LOC6740037|XP_016038646.1|DSIM							
N35.HOG0003876	OG0002141	n0																					LOC117140339|XP_033159079.1|DMAU									LOC6739171|XP_016033041.1|DSIM							
N35.HOG0003877	OG0002142	n0																					LOC117144311|XP_033165314.1|DMAU									LOC6726685|XP_002102096.1|DSIM							
N35.HOG0003878	OG0002143	n0																					LOC117145346|XP_033166856.1|DMAU									LOC6730540|XP_016022991.1|DSIM							
N35.HOG0003879	OG0002144	n10																					LOC117146334|XP_033168330.1|DMAU									LOC6724710|XP_039152013.1|DSIM							
N35.HOG0003880	OG0002145	n0																					LOC117145142|XP_033166573.1|DMAU									LOC6727367|XP_016033907.1|DSIM							
N35.HOG0003881	OG0002146	n0																					LOC117142654|XP_033162669.1|DMAU									LOC6726687|XP_002102098.1|DSIM							
N35.HOG0003882	OG0002147	n0																					LOC117148581|XP_033171939.1|DMAU									LOC6740064|XP_039153929.1|DSIM							
N35.HOG0003883	OG0002148	n0																					LOC117141143|XP_033160366.1|DMAU									LOC27209428|XP_016030222.1|DSIM							
N35.HOG0003884	OG0002149	n0																					LOC117146339|XP_033168354.1|DMAU									LOC6724732|XP_039152114.1|DSIM							
N35.HOG0003885	OG0002150	n11																					LOC117147674|XP_033170541.1|DMAU									LOC6740135|XP_016039362.1|DSIM							
N35.HOG0003886	OG0002151	n0																					LOC117148417|XP_033171679.1|DMAU									LOC6731830|XP_016024512.1|DSIM							
N35.HOG0003887	OG0002152	n0																					LOC117143174|XP_033163579.1|DMAU									LOC27208488|XP_016034152.1|DSIM							
N35.HOG0003888	OG0002153	n0																					LOC117142487|XP_033162403.1|DMAU									LOC6730079|XP_039151874.1|DSIM							
N35.HOG0003889	OG0002154	n0																					LOC117146518|XP_033168676.1|DMAU									LOC6739913|XP_002076803.1|DSIM							
N35.HOG0003890	OG0002155	n0																					LOC117145249|XP_033166721.1|DMAU									LOC6730274|XP_002105557.1|DSIM							
N35.HOG0003891	OG0002156	n0																					LOC117140223|XP_033158912.1|DMAU									LOC6739143|XP_016032994.1|DSIM							
N35.HOG0003892	OG0002157	n19																					LOC117142521|XP_033162455.1|DMAU									LOC6728259|XP_016034895.1|DSIM							
N35.HOG0003893	OG0002158	n0																					LOC117136804|XP_033153760.1|DMAU									LOC6735144|XP_002082121.1|DSIM							
N35.HOG0003894	OG0002159	n0																					LOC117138560|XP_033156610.1|DMAU									LOC6735868|XP_016029230.1|DSIM							
N35.HOG0003895	OG0002160	n13																					LOC117143481|XP_033164084.1|DMAU									LOC6727176|XP_002102568.3|DSIM							
N35.HOG0003896	OG0002161	n0																					LOC117143301|XP_033163797.1|DMAU									LOC6727507|XP_002102887.1|DSIM							
N35.HOG0003897	OG0002162	n0																					LOC117143721|XP_033164412.1|DMAU									LOC6728669|XP_016035328.1|DSIM							
N35.HOG0003898	OG0002163	n0																					LOC117147294|XP_033170033.1|DMAU									LOC6725200|XP_002106223.1|DSIM							
N35.HOG0003899	OG0002164	n12																					LOC117142312|XP_033162102.1|DMAU									LOC6729638|XP_016036280.1|DSIM							
N35.HOG0003900	OG0002165	n7																					LOC117136887|XP_033153894.1|DMAU									LOC6732579|XP_002079698.1|DSIM							
N35.HOG0003901	OG0002166	n0																					LOC117148065|XP_033171150.1|DMAU									LOC6732140|XP_002079272.2|DSIM							
N35.HOG0003902	OG0002167	n0																					LOC117137327|XP_033154607.1|DMAU									LOC6735226|XP_002082199.1|DSIM							
N35.HOG0003903	OG0002168	n0																					LOC117136437|XP_033153243.1|DMAU									LOC6735949|XP_039148019.1|DSIM							
N35.HOG0003904	OG0002169	n0																					LOC117139479|XP_033157689.1|DMAU									LOC6737480|XP_002084316.1|DSIM							
N35.HOG0003905	OG0002170	n0																					LOC117146283|XP_033168178.1|DMAU									LOC6724690|XP_016037213.1|DSIM							
N35.HOG0003906	OG0002171	n0																					LOC117142974|XP_033163215.1|DMAU									LOC27208656|XP_016035960.1|DSIM							
N35.HOG0003907	OG0002172	n0																					LOC117143858|XP_033164613.1|DMAU									LOC6729200|XP_039151399.1|DSIM							
N35.HOG0003908	OG0002173	n0																					LOC117150496|XP_033173291.1|DMAU									LOC6731901|XP_002079036.1|DSIM							
N35.HOG0003909	OG0002174	n0																					LOC117142374|XP_033162195.1|DMAU									LOC6728087|XP_002103439.2|DSIM							
N35.HOG0003910	OG0002175	n0																					LOC117142376|XP_033162196.1|DMAU									LOC6728088|XP_002103440.2|DSIM							
N35.HOG0003911	OG0002176	n0																					LOC117143104|XP_033163477.1|DMAU									LOC6727498|XP_002102878.1|DSIM							
N35.HOG0003912	OG0002177	n0																					LOC117145174|XP_033166614.1|DMAU									LOC6727800|XP_016034388.1|DSIM							
N35.HOG0003913	OG0002178	n0																					LOC117142631|XP_033162626.1|DMAU									LOC6729830|XP_039151126.1|DSIM							
N35.HOG0003914	OG0002179	n6																					LOC117143717|XP_033164406.1|DMAU									LOC6729552|XP_016036221.1|DSIM							
N35.HOG0003915	OG0002180	n26																					LOC117142604|XP_033162574.1|DMAU																
N35.HOG0003916	OG0002180	n33																														LOC6730212|XP_016036962.1|DSIM							
N35.HOG0003917	OG0002181	n3																					LOC117146867|XP_033169347.1|DMAU									LOC6725560|XP_016038684.1|DSIM							
N35.HOG0003918	OG0002182	n0																					LOC117145789|XP_033167460.1|DMAU									LOC6727155|XP_016033639.1|DSIM							
N35.HOG0003919	OG0002183	n0																					LOC117135853|XP_033152263.1|DMAU									LOC6735237|XP_039147537.1|DSIM							
N35.HOG0003920	OG0002184	n0																					LOC117142950|XP_033163165.1|DMAU									LOC6728136|XP_002103487.2|DSIM							
N35.HOG0003921	OG0002185	n34																					LOC117145552|XP_033167142.1|DMAU																
N35.HOG0003922	OG0002185	n35																					LOC117145549|XP_033167135.1|DMAU									LOC6727973|XP_016034565.1|DSIM							
N35.HOG0003923	OG0002186	n0																					LOC117150361|XP_033173112.1|DMAU									LOC6731153|XP_002078311.1|DSIM							
N35.HOG0003924	OG0002187	n0																					LOC117144359|XP_033165367.1|DMAU									LOC6729112|XP_002104433.1|DSIM							
N35.HOG0003925	OG0002188	n0																					LOC117136238|XP_033152914.1|DMAU									LOC6735997|XP_016029372.1|DSIM							
N35.HOG0003926	OG0002189	n0																					LOC117140585|XP_033159482.1|DMAU									LOC27206978|XP_039150284.1|DSIM							
N35.HOG0003927	OG0002190	n6																					LOC117142814|XP_033162920.1|DMAU									LOC6729313|XP_002104630.1|DSIM							
N35.HOG0003928	OG0002191	n0																					LOC117138961|XP_033156894.1|DMAU									LOC6738903|XP_002085698.1|DSIM							
N35.HOG0003929	OG0002192	n0																					LOC117139854|XP_033158394.1|DMAU									LOC6738582|XP_002085386.1|DSIM							
N35.HOG0003930	OG0002193	n0																					LOC117143050|XP_033163390.1|DMAU									LOC6728649|XP_002103989.2|DSIM							
N35.HOG0003931	OG0002194	n0																					LOC117143447|XP_033164045.1|DMAU									LOC6729856|XP_002105159.1|DSIM							
N35.HOG0003932	OG0002195	n0																					LOC117144197|XP_033165137.1|DMAU									LOC6729341|XP_016035982.1|DSIM							
N35.HOG0003933	OG0002196	n11																					LOC117145204|XP_033166659.1|DMAU									LOC6728616|XP_002103957.2|DSIM							
N35.HOG0003934	OG0002197	n0																					LOC117141192|XP_033160430.1|DMAU									LOC6736199|XP_002083094.1|DSIM							
N35.HOG0003935	OG0002198	n12																					LOC117142567|XP_033162510.1|DMAU									LOC6727135|XP_039151853.1|DSIM							
N35.HOG0003936	OG0002199	n0																					LOC117142862|XP_033163010.1|DMAU									LOC6728962|XP_002104290.1|DSIM							
N35.HOG0003937	OG0002200	n0																					LOC117148560|XP_033171894.1|DMAU									LOC6740526|XP_002077352.2|DSIM							
N35.HOG0003938	OG0002202	n0																					LOC117144448|XP_033165492.1|DMAU									LOC27206314|XP_016034787.1|DSIM							
N35.HOG0003939	OG0002203	n0																					LOC117142371|XP_033162192.1|DMAU									LOC6728084|XP_016034708.1|DSIM							
N35.HOG0003940	OG0002204	n0																					LOC117143196|XP_033163627.1|DMAU									LOC6729515|XP_016036188.1|DSIM							
N35.HOG0003941	OG0002205	n0																					LOC117144730|XP_033165965.1|DMAU									LOC6728242|XP_002103591.1|DSIM							
N35.HOG0003942	OG0002206	n0																					LOC117142678|XP_033162707.1|DMAU									LOC6729146|XP_016035793.1|DSIM							
N35.HOG0003943	OG0002207	n0																					LOC117144525|XP_033165638.1|DMAU									LOC27206425|XP_016036694.1|DSIM							
N35.HOG0003944	OG0002208	n0																					LOC117144919|XP_033166257.1|DMAU									LOC6729930|XP_016036692.1|DSIM							
N35.HOG0003945	OG0002209	n0																					LOC117147137|XP_033169807.1|DMAU									LOC6725287|XP_002106308.2|DSIM							
N35.HOG0003946	OG0002210	n0																					LOC117145123|XP_033166532.1|DMAU									LOC6726894|XP_016033404.2|DSIM							
N35.HOG0003947	OG0002211	n0																					LOC117143846|XP_033164593.1|DMAU									LOC6728231|XP_016034868.1|DSIM							
N35.HOG0003948	OG0002212	n0																					LOC117143106|XP_033163479.1|DMAU									LOC6727503|XP_002102883.1|DSIM							
N35.HOG0003949	OG0002213	n0																					LOC117145724|XP_033167364.1|DMAU									LOC6726990|XP_002102391.1|DSIM							
N35.HOG0003950	OG0002214	n3																					LOC117143713|XP_033164403.1|DMAU									LOC6728994|XP_016035659.1|DSIM							
N35.HOG0003951	OG0002215	n0																					LOC117143000|XP_033163250.1|DMAU									LOC6728055|XP_039150741.1|DSIM							
N35.HOG0003952	OG0002216	n0																					LOC117142485|XP_033162400.1|DMAU									LOC6730075|XP_002105368.1|DSIM							
N35.HOG0003953	OG0002217	n0																					LOC117143383|XP_033163954.1|DMAU									LOC6728070|XP_016034688.1|DSIM							
N35.HOG0003954	OG0002218	n0																					LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU									LOC120285356|XP_039153572.1|DSIM, LOC27206592|XP_016039407.1|DSIM							
N35.HOG0003955	OG0002219	n0																					LOC117145144|XP_033166575.1|DMAU									LOC6728216|XP_016034855.1|DSIM							
N35.HOG0003956	OG0002220	n0																					LOC117145441|XP_033166989.1|DMAU									LOC6728215|XP_016034854.2|DSIM							
N35.HOG0003957	OG0002221	n0																					LOC117140700|XP_033159654.1|DMAU									LOC6737456|XP_016031225.1|DSIM							
N35.HOG0003958	OG0002222	n0																					LOC117136329|XP_033153074.1|DMAU									LOC6736086|XP_016029483.1|DSIM							
N35.HOG0003959	OG0002223	n16																					LOC117136091|XP_033152655.1|DMAU									LOC6734758|XP_039148130.1|DSIM							
N35.HOG0003960	OG0002224	n0																					LOC117136078|XP_033152637.1|DMAU									LOC6739296|XP_039148670.1|DSIM							
N35.HOG0003961	OG0002225	n0																					LOC117140967|XP_033160083.1|DMAU									LOC6737158|XP_016030815.1|DSIM							
N35.HOG0003962	OG0002226	n0																					LOC117136178|XP_033152811.1|DMAU									LOC6733250|XP_002080313.1|DSIM							
N35.HOG0003963	OG0002227	n0																					LOC117136100|XP_033152685.1|DMAU									LOC6733850|XP_039148574.1|DSIM							
N35.HOG0003964	OG0002228	n0																					LOC117136665|XP_033153556.1|DMAU									LOC6733516|XP_039147778.1|DSIM							
N35.HOG0003965	OG0002229	n0																					LOC117135533|XP_033151695.1|DMAU									LOC6736101|XP_016029492.1|DSIM							
N35.HOG0003966	OG0002230	n0																					LOC117137764|XP_033155274.1|DMAU									LOC6734216|XP_016027261.1|DSIM							
N35.HOG0003967	OG0002231	n0																					LOC117136271|XP_033152991.1|DMAU									LOC6739284|XP_002076191.3|DSIM							
N35.HOG0003968	OG0002232	n0																					LOC117135755|XP_033152102.1|DMAU									LOC6735471|XP_002082410.2|DSIM							
N35.HOG0003969	OG0002233	n0																					LOC117139820|XP_033158343.1|DMAU									LOC6737830|XP_016031605.1|DSIM							
N35.HOG0003970	OG0002234	n0																					LOC117137667|XP_033155117.1|DMAU									LOC6733961|XP_002081005.1|DSIM							
N35.HOG0003971	OG0002235	n0																					LOC117135967|XP_033152460.1|DMAU									LOC6735690|XP_016029068.1|DSIM							
N35.HOG0003972	OG0002236	n0																					LOC117138523|XP_033156552.1|DMAU									LOC6735986|XP_016029348.1|DSIM							
N35.HOG0003973	OG0002237	n0																					LOC117136231|XP_033152902.1|DMAU									LOC6735996|XP_016029370.1|DSIM							
N35.HOG0003974	OG0002238	n0																					LOC117135940|XP_033152411.1|DMAU									LOC6733275|XP_016026166.1|DSIM							
N35.HOG0003975	OG0002239	n0																					LOC117135780|XP_033152144.1|DMAU									LOC6734195|XP_002081224.1|DSIM							
N35.HOG0003976	OG0002240	n0																					LOC117135866|XP_033152286.1|DMAU									LOC6735675|XP_016029046.1|DSIM							
N35.HOG0003977	OG0002241	n13																					LOC117141574|XP_033160978.1|DMAU									LOC6737431|XP_016031204.1|DSIM							
N35.HOG0003978	OG0002242	n4																					LOC117141226|XP_033160475.1|DMAU									LOC6737281|XP_039149424.1|DSIM							
N35.HOG0003979	OG0002243	n0																					LOC117144170|XP_033165103.1|DMAU									LOC6727346|XP_002102731.1|DSIM							
N35.HOG0003980	OG0002244	n0																					LOC117139964|XP_033158554.1|DMAU									LOC6737613|XP_039149898.1|DSIM							
N35.HOG0003981	OG0002245	n0																					LOC117139865|XP_033158413.1|DMAU									LOC6737180|XP_016030868.1|DSIM							
N35.HOG0003982	OG0002246	n0																					LOC117137110|XP_033154288.1|DMAU									LOC6733278|XP_016026168.1|DSIM							
N35.HOG0003983	OG0002247	n0																					LOC117136438|XP_033153244.1|DMAU									LOC27207209|XP_016029302.1|DSIM							
N35.HOG0003984	OG0002248	n0																					LOC117139501|XP_033157723.1|DMAU									LOC6736763|XP_039149400.1|DSIM							
N35.HOG0003985	OG0002249	n0																					LOC117141202|XP_033160445.1|DMAU									LOC6737259|XP_016030970.1|DSIM							
N35.HOG0003986	OG0002250	n12																					LOC117137931|XP_033155575.1|DMAU									LOC6735455|XP_002082395.2|DSIM							
N35.HOG0003987	OG0002251	n0																					LOC117137656|XP_033155084.1|DMAU									LOC6735452|XP_016028760.1|DSIM							
N35.HOG0003988	OG0002252	n0																					LOC117137419|XP_033154739.1|DMAU									LOC6735434|XP_016028738.1|DSIM							
N35.HOG0003989	OG0002253	n0																					LOC117138302|XP_033156193.1|DMAU									LOC27208013|XP_016029476.1|DSIM							
N35.HOG0003990	OG0002254	n0																					LOC117143114|XP_033163490.1|DMAU									LOC6729473|XP_016036146.1|DSIM							
N35.HOG0003991	OG0002255	n0																					LOC117146438|XP_033168542.1|DMAU									LOC6726447|XP_002107404.1|DSIM							
N35.HOG0003992	OG0002256	n0																					LOC117135421|XP_033151465.1|DMAU									LOC6733902|XP_016026944.1|DSIM							
N35.HOG0003993	OG0002257	n0																					LOC117138324|XP_033156251.1|DMAU									LOC6733970|XP_016027008.1|DSIM							
N35.HOG0003994	OG0002258	n0																					LOC117140748|XP_033159720.1|DMAU									LOC6737065|XP_002083912.2|DSIM							
N35.HOG0003995	OG0002259	n0																					LOC117148462|XP_033171725.1|DMAU									LOC27206398|XP_016039496.1|DSIM							
N35.HOG0003996	OG0002260	n0																					LOC117139535|XP_033157799.1|DMAU									LOC6738737|XP_039149143.1|DSIM							
N35.HOG0003997	OG0002261	n0																					LOC117139398|XP_033157556.1|DMAU									LOC6738715|XP_002085516.1|DSIM							
N35.HOG0003998	OG0002262	n9																					LOC117136164|XP_033152797.1|DMAU									LOC6733756|XP_016026710.1|DSIM							
N35.HOG0003999	OG0002263	n0																					LOC117139338|XP_033157476.1|DMAU									LOC6738247|XP_016032128.1|DSIM							
N35.HOG0004000	OG0002264	n0																					LOC117136327|XP_033153073.1|DMAU									LOC6736087|XP_002082988.2|DSIM							
N35.HOG0004001	OG0002265	n0																					LOC117139851|XP_033158389.1|DMAU									LOC6737567|XP_002084400.1|DSIM							
