HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N31.HOG0001495	OG0000377	n29															LOC6551301|XP_001978400.3|DERE												LOC120456332|XP_039499033.1|DSAN								LOC6523987|XP_015045414.2|DYAK		
N31.HOG0001496	OG0000377	n55															LOC6552778|XP_001979963.1|DERE												LOC120451358|XP_039490928.1|DSAN								LOC6537275|XP_015048251.1|DYAK		
N31.HOG0001497	OG0000378	n1															LOC6546662|XP_001974574.1|DERE												LOC120444839|XP_039480730.1|DSAN								LOC6531198|XP_002092026.1|DYAK		
N31.HOG0001498	OG0000378	n49															LOC6551554|XP_001978502.1|DERE												LOC120456423|XP_039499188.1|DSAN								LOC6525478|XP_002101313.1|DYAK		
N31.HOG0001499	OG0000379	n6															LOC6541593|XP_026834595.1|DERE												LOC120458539|XP_039502153.1|DSAN								LOC6528471|XP_002089517.1|DYAK		
N31.HOG0001500	OG0000379	n27															LOC6542039|XP_026834544.1|DERE												LOC120458538|XP_039502152.1|DSAN								LOC6528470|XP_002089516.1|DYAK		
N31.HOG0001501	OG0000379	n48															LOC6542428|XP_001970581.1|DERE												LOC120458274|XP_039501806.1|DSAN								LOC6528472|XP_002089518.1|DYAK		
N31.HOG0001502	OG0000380	n14															LOC6549180|XP_001975741.1|DERE												LOC120446696|XP_039483727.1|DSAN								LOC6529925|XP_002090882.2|DYAK		
N31.HOG0001503	OG0000380	n51															LOC6545076|XP_001972110.1|DERE												LOC120449675|XP_039488211.1|DSAN								LOC6533194|XP_002093920.1|DYAK		
N31.HOG0001504	OG0000381	n12															LOC6542777|XP_001970503.1|DERE												LOC120458858|XP_039502620.1|DSAN								LOC6528546|XP_002089591.1|DYAK		
N31.HOG0001505	OG0000381	n48															LOC6542268|XP_026834987.1|DERE												LOC120457841|XP_039501287.1|DSAN								LOC120320720|XP_039227118.1|DYAK, LOC6527803|XP_002088876.1|DYAK		
N31.HOG0001506	OG0000382	n27															LOC6544104|XP_001973759.1|DERE												LOC120448734|XP_039486846.1|DSAN								LOC6535179|XP_015051069.1|DYAK		
N31.HOG0001507	OG0000383	n15															LOC6541604|XP_026834924.1|DERE												LOC120443755|XP_039478952.1|DSAN								LOC6526556|XP_002087666.1|DYAK		
N31.HOG0001508	OG0000383	n50															LOC6547628|XP_001976263.1|DERE												LOC120447095|XP_039484435.1|DSAN								LOC6529508|XP_002090510.1|DYAK		
N31.HOG0001509	OG0000384	n1															LOC6546857|XP_001976053.1|DERE												LOC120446456|XP_039483386.1|DSAN								LOC6530267|XP_002091199.1|DYAK		
N31.HOG0001510	OG0000384	n38															LOC113564313|XP_026836612.1|DERE												LOC120446639|XP_039483641.1|DSAN								LOC6530268|XP_039228338.1|DYAK		
N31.HOG0001511	OG0000385	n1															LOC6550911|XP_026838256.1|DERE												LOC120456990|XP_039500074.1|DSAN								LOC6524291|XP_039230153.1|DYAK		
N31.HOG0001512	OG0000385	n40															LOC6550912|XP_026838253.1|DERE												LOC120456991|XP_039500076.1|DSAN								LOC6524290|XP_015045588.1|DYAK		
N31.HOG0001513	OG0000386	n12															LOC6544076|XP_026832742.1|DERE												LOC120449779|XP_039488353.1|DSAN								LOC6533004|XP_002093739.1|DYAK		
N31.HOG0001514	OG0000386	n39															LOC6544077|XP_001971934.1|DERE												LOC120449778|XP_039488351.1|DSAN								LOC6533005|XP_002093740.1|DYAK		
N31.HOG0001515	OG0000386	n53															LOC6554660|XP_001981340.1|DERE												LOC120453047|XP_039493501.1|DSAN								LOC6538040|XP_002098575.1|DYAK		
N31.HOG0001516	OG0000387	n49															LOC6543245|XP_001968384.1|DERE												LOC120450069|XP_039488781.1|DSAN, LOC120458085|XP_039501536.1|DSAN								LOC6526535|XP_002087645.1|DYAK, LOC26534700|XP_015054539.1|DYAK, LOC6526538|XP_002087648.3|DYAK		
N31.HOG0001517	OG0000387	n58																											LOC120450617|XP_039489697.1|DSAN								LOC6526539|XP_002087649.1|DYAK		
N31.HOG0001518	OG0000387	n63															LOC6543483|XP_001969519.1|DERE												LOC120458863|XP_039502632.1|DSAN								LOC6528220|XP_002089282.1|DYAK		
N31.HOG0001519	OG0000387	n69																											LOC120458790|XP_039502508.1|DSAN										
N31.HOG0001520	OG0000388	n18															LOC6546540|XP_001971244.1|DERE												LOC120450119|XP_039488875.1|DSAN								LOC6532494|XP_002093240.1|DYAK		
N31.HOG0001521	OG0000388	n38															LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE												LOC120450118|XP_039488874.1|DSAN								LOC6532493|XP_002093239.2|DYAK		
N31.HOG0001522	OG0000388	n61															LOC6546476|XP_026832895.1|DERE												LOC120450120|XP_039488876.1|DSAN								LOC6532496|XP_002093242.1|DYAK		
N31.HOG0001523	OG0000389	n8															LOC26527115|XP_026839317.1|DERE												LOC120457546|XP_039501022.1|DSAN								LOC26535463|XP_015044877.1|DYAK		
N31.HOG0001524	OG0000389	n19																											LOC120458931|XP_039502720.1|DSAN										
N31.HOG0001525	OG0000389	n33															LOC6544985|XP_026833255.1|DERE												LOC120449134|XP_039487381.1|DSAN								LOC6532608|XP_002093352.1|DYAK		
N31.HOG0001526	OG0000390	n4															LOC6543348|XP_001969885.1|DERE												LOC120443682|XP_039478888.1|DSAN								LOC6527221|XP_002088315.1|DYAK		
N31.HOG0001527	OG0000391	n1															LOC6547289|XP_026836648.1|DERE												LOC120445461|XP_039481839.1|DSAN								LOC6530987|XP_015051767.1|DYAK		
N31.HOG0001528	OG0000391	n39															LOC6547131|XP_001974765.3|DERE												LOC120446389|XP_039483259.1|DSAN								LOC6530993|XP_002091831.3|DYAK		
N31.HOG0001529	OG0000392	n22															LOC6540637|XP_001968804.1|DERE												LOC120458466|XP_039502051.1|DSAN								LOC6528152|XP_002089218.1|DYAK		
N31.HOG0001530	OG0000392	n49															LOC6540589|XP_001968801.1|DERE												LOC120458833|XP_039502589.1|DSAN								LOC6528155|XP_002089220.1|DYAK		
N31.HOG0001531	OG0000393	n1															LOC6549281|XP_026836140.1|DERE												LOC120446413|XP_039483295.1|DSAN								LOC6529439|XP_039228726.1|DYAK		
N31.HOG0001532	OG0000393	n38															LOC6549280|XP_026836151.1|DERE												LOC120444801|XP_039480682.1|DSAN								LOC6529437|XP_015052345.1|DYAK		
N31.HOG0001533	OG0000394	n3															LOC6551519|XP_001977162.1|DERE												LOC120455126|XP_039496953.1|DSAN								LOC6525065|XP_002100904.1|DYAK		
N31.HOG0001534	OG0000394	n30															LOC6551520|XP_026838743.1|DERE												LOC120455125|XP_039496952.1|DSAN								LOC6525066|XP_002100905.2|DYAK		
N31.HOG0001535	OG0000395	n9															LOC6544683|XP_026833970.1|DERE												LOC120450185|XP_039488983.1|DSAN								LOC6533824|XP_002094524.1|DYAK		
N31.HOG0001536	OG0000395	n37															LOC6544381|XP_001972470.2|DERE												LOC120450186|XP_039488984.1|DSAN								LOC6533820|XP_002094520.3|DYAK		
N31.HOG0001537	OG0000395	n61															LOC26526589|XP_015014305.2|DERE												LOC120450188|XP_039488987.1|DSAN								LOC26535548|XP_039229771.1|DYAK		
N31.HOG0001538	OG0000396	n22															LOC6541162|XP_026835208.1|DERE												LOC120452047|XP_039492045.1|DSAN								LOC6526919|XP_002088018.1|DYAK		
N31.HOG0001539	OG0000396	n31																											LOC120452070|XP_039492070.1|DSAN								LOC6526918|XP_002088017.2|DYAK		
N31.HOG0001540	OG0000396	n34															LOC6542607|XP_001970182.1|DERE																						
N31.HOG0001541	OG0000397	n25															LOC113564052|XP_026834187.1|DERE																						
N31.HOG0001542	OG0000397	n31															LOC6540615|XP_026834188.1|DERE																						
N31.HOG0001543	OG0000397	n52																											LOC120443936|XP_039479318.1|DSAN								LOC6528735|XP_002089770.2|DYAK		
N31.HOG0001544	OG0000397	n68															LOC6540629|XP_001970336.2|DERE												LOC120452970|XP_039493802.1|DSAN								LOC6528733|XP_002089768.1|DYAK		
N31.HOG0001545	OG0000398	n1															LOC6547339|XP_026836570.1|DERE												LOC120445337|XP_039481607.1|DSAN								LOC6531331|XP_002092135.3|DYAK		
N31.HOG0001546	OG0000399	n8															LOC6555051|XP_001981621.1|DERE												LOC120452869|XP_039493248.1|DSAN								LOC6538335|XP_015048784.1|DYAK		
N31.HOG0001547	OG0000399	n39															LOC6547358|XP_001976323.1|DERE												LOC120445627|XP_039482086.1|DSAN								LOC6531744|XP_002092534.1|DYAK		
N31.HOG0001548	OG0000400	n10															LOC6551130|XP_001978244.1|DERE												LOC120456462|XP_039499242.1|DSAN								LOC6524642|XP_002100499.1|DYAK		
N31.HOG0001549	OG0000400	n64															LOC6551129|XP_001978243.1|DERE												LOC120455548|XP_039497821.1|DSAN								LOC6524643|XP_002100500.1|DYAK		
N31.HOG0001550	OG0000401	n35															LOC26526634|XP_015014319.2|DERE												LOC120447999|XP_039485646.1|DSAN								LOC26535542|XP_015050338.1|DYAK		
N31.HOG0001551	OG0000401	n49															LOC6550383|XP_026837698.1|DERE												LOC120455448|XP_039497588.1|DSAN								LOC6525889|XP_002101709.1|DYAK		
N31.HOG0001552	OG0000402	n0															LOC6551087|XP_026838804.1|DERE												LOC120456074|XP_039498597.1|DSAN								LOC6525004|XP_002100844.2|DYAK		
N31.HOG0001553	OG0000403	n14															LOC26526264|XP_015009371.1|DERE												LOC120453123|XP_039493604.1|DSAN								LOC6538002|XP_002098537.1|DYAK		
N31.HOG0001554	OG0000403	n47															LOC6547884|XP_015012646.1|DERE												LOC120445677|XP_039482166.1|DSAN								LOC6531851|XP_039228005.1|DYAK		
N31.HOG0001555	OG0000404	n12																																			LOC6538868|XP_002099374.1|DYAK		
N31.HOG0001556	OG0000404	n27															LOC6555333|XP_001981218.2|DERE												LOC120454321|XP_039495457.1|DSAN								LOC6538869|XP_002099375.1|DYAK		
N31.HOG0001557	OG0000405	n1															LOC6551105|XP_001976836.3|DERE												LOC120455570|XP_039497871.1|DSAN								LOC6524280|XP_039233555.1|DYAK		
N31.HOG0001558	OG0000405	n55															LOC6552261|XP_001980742.1|DERE												LOC120451895|XP_039491838.1|DSAN								LOC6536443|XP_002097024.1|DYAK		
N31.HOG0001559	OG0000406	n3															LOC6543696|XP_026833799.1|DERE												LOC120450351|XP_039489259.1|DSAN								LOC6534364|XP_015050591.1|DYAK		
N31.HOG0001560	OG0000406	n32															LOC6547116|XP_026836037.1|DERE												LOC120457722|XP_039501156.1|DSAN								LOC6529300|XP_002090305.1|DYAK		
N31.HOG0001561	OG0000407	n1															LOC6545035|XP_001971567.1|DERE												LOC120449452|XP_039487858.1|DSAN								LOC6532621|XP_002093365.1|DYAK		
N31.HOG0001562	OG0000407	n41															LOC113563687|XP_026832871.1|DERE, LOC6545034|XP_026832873.1|DERE												LOC120449450|XP_039487855.1|DSAN								LOC6532620|XP_002093364.1|DYAK		
N31.HOG0001563	OG0000408	n14															LOC6553628|XP_001980311.1|DERE												LOC120452141|XP_039492164.1|DSAN								LOC6536919|XP_002097488.1|DYAK		
N31.HOG0001564	OG0000408	n52															LOC6540836|XP_001968820.1|DERE												LOC120458271|XP_039501798.1|DSAN								LOC6528137|XP_002089203.1|DYAK		
N31.HOG0001565	OG0000409	n14															LOC6549059|XP_001975581.1|DERE												LOC120446617|XP_039483597.1|DSAN								LOC6530445|XP_002091361.1|DYAK		
N31.HOG0001566	OG0000409	n41															LOC6541051|XP_026834686.1|DERE												LOC120444613|XP_039480332.1|DSAN								LOC6528706|XP_002089741.2|DYAK		
N31.HOG0001567	OG0000410	n30															LOC6549248|XP_001974433.1|DERE												LOC120444590|XP_039480293.1|DSAN								LOC6529450|XP_002090452.1|DYAK		
N31.HOG0001568	OG0000410	n48															LOC6549246|XP_001974431.2|DERE												LOC120444591|XP_039480296.1|DSAN								LOC6529448|XP_002090450.2|DYAK		
N31.HOG0001569	OG0000410	n64															LOC6549245|XP_001974430.1|DERE												LOC120446706|XP_039483741.1|DSAN								LOC6529447|XP_002090449.1|DYAK		
N31.HOG0001570	OG0000411	n1															LOC6552440|XP_001980929.1|DERE												LOC120454576|XP_039495910.1|DSAN								LOC6536255|XP_002096841.1|DYAK		
N31.HOG0001571	OG0000411	n38															LOC6542190|XP_001969288.1|DERE												LOC120458559|XP_039502178.1|DSAN								LOC6527842|XP_002088914.1|DYAK		
N31.HOG0001572	OG0000412	n15															LOC6547625|XP_001974889.1|DERE												LOC120446211|XP_039483000.1|DSAN								LOC6530825|XP_002091708.1|DYAK		
N31.HOG0001573	OG0000412	n46															LOC6545917|XP_026833108.1|DERE												LOC120450639|XP_039489723.1|DSAN								LOC6534102|XP_002094788.1|DYAK		
N31.HOG0001574	OG0000413	n10															LOC6552757|XP_001980946.1|DERE												LOC120452263|XP_039492327.1|DSAN								LOC6536233|XP_002096824.1|DYAK		
N31.HOG0001575	OG0000413	n41															LOC6552396|XP_001978922.1|DERE												LOC120454544|XP_039495858.1|DSAN								LOC6535402|XP_002096051.1|DYAK		
N31.HOG0001576	OG0000414	n31															LOC6547062|XP_001976020.1|DERE												LOC120445330|XP_039481589.1|DSAN								LOC6530225|XP_002091162.1|DYAK		
N31.HOG0001577	OG0000414	n48															LOC6542755|XP_026834477.1|DERE												LOC120458363|XP_039501910.1|DSAN								LOC6529085|XP_002090098.1|DYAK		
N31.HOG0001578	OG0000415	n9															LOC6548279|XP_026836073.1|DERE												LOC120446086|XP_039482808.1|DSAN								LOC6530570|XP_002091483.1|DYAK		
N31.HOG0001579	OG0000415	n45															LOC6548304|XP_026836074.1|DERE												LOC120445841|XP_039482402.1|DSAN								LOC6530572|XP_002091485.1|DYAK		
N31.HOG0001580	OG0000416	n1															LOC6555674|XP_001982391.1|DERE												LOC120456269|XP_039498931.1|DSAN								LOC6523799|XP_002099674.1|DYAK		
N31.HOG0001581	OG0000416	n38															LOC6551373|XP_026838853.1|DERE												LOC120456557|XP_039499371.1|DSAN								LOC6525020|XP_002100859.1|DYAK		
N31.HOG0001582	OG0000417	n1															LOC6554481|XP_026839776.1|DERE												LOC120452966|XP_039493391.1|DSAN								LOC6538651|XP_002099171.1|DYAK		
N31.HOG0001583	OG0000417	n37															LOC6555221|XP_001981177.1|DERE												LOC120452921|XP_039493318.1|DSAN								LOC6538911|XP_002099415.1|DYAK		
N31.HOG0001584	OG0000418	n18															LOC6548016|XP_001976479.1|DERE												LOC120446823|XP_039483934.1|DSAN								LOC6531910|XP_015051605.1|DYAK		
N31.HOG0001585	OG0000418	n33															LOC6550250|XP_001977676.2|DERE												LOC120457177|XP_039500406.1|DSAN								LOC6525801|XP_002101622.2|DYAK		
N31.HOG0001586	OG0000419	n1															LOC6548344|XP_026837074.1|DERE												LOC120447058|XP_039484381.1|DSAN								LOC6531577|XP_039229223.1|DYAK		
N31.HOG0001587	OG0000419	n41															LOC6550743|XP_026837763.1|DERE												LOC120455233|XP_039497143.1|DSAN								LOC6524857|XP_039233712.1|DYAK		
N31.HOG0001588	OG0000421	n1															LOC6543016|XP_026835594.1|DERE												LOC120458318|XP_039501861.1|DSAN								LOC6529039|XP_002090070.1|DYAK		
N31.HOG0001589	OG0000421	n40															LOC6541780|XP_026834981.1|DERE												LOC120449584|XP_039488083.1|DSAN								LOC6526926|XP_039227418.1|DYAK		
N31.HOG0001590	OG0000422	n3															LOC6543504|XP_026839309.1|DERE												LOC120457854|XP_039501306.1|DSAN								LOC26535420|XP_015044770.2|DYAK		
N31.HOG0001591	OG0000423	n21															LOC6546936|XP_001974697.1|DERE												LOC120445516|XP_039481907.1|DSAN								LOC6531070|XP_002091904.1|DYAK		
N31.HOG0001592	OG0000423	n49															LOC6546935|XP_001974696.1|DERE												LOC120446142|XP_039482901.1|DSAN								LOC6531071|XP_002091905.1|DYAK		
N31.HOG0001593	OG0000424	n19															LOC6555315|XP_001981047.1|DERE												LOC120451290|XP_039490775.1|DSAN								LOC6539047|XP_002099549.1|DYAK		
N31.HOG0001594	OG0000424	n38															LOC6547291|XP_001974773.1|DERE												LOC120446385|XP_039483253.1|DSAN								LOC6530986|XP_002091824.1|DYAK		
N31.HOG0001595	OG0000425	n1															LOC6548495|XP_001975308.1|DERE												LOC120445493|XP_039481874.1|DSAN								LOC6531358|XP_002092161.1|DYAK		
N31.HOG0001596	OG0000425	n37															LOC6547593|XP_001974892.1|DERE												LOC120446716|XP_039483761.1|DSAN								LOC6530821|XP_002091704.1|DYAK		
N31.HOG0001597	OG0000426	n25															LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE												LOC120458703|XP_039502381.1|DSAN, LOC120458729|XP_039502412.1|DSAN, LOC120458498|XP_039502099.1|DSAN								LOC26535894|XP_039227691.1|DYAK, LOC120320853|XP_039227689.1|DYAK, LOC120320852|XP_039227688.1|DYAK, LOC26535676|XP_015045290.2|DYAK, LOC120320854|XP_039227690.1|DYAK, LOC6528913|XP_039227291.1|DYAK		
N31.HOG0001598	OG0000427	n34																																			LOC120320615|XP_039226694.1|DYAK		
N31.HOG0001599	OG0000427	n42																																			LOC120322428|XP_039233794.1|DYAK		
N31.HOG0001600	OG0000428	n7															LOC6546147|XP_001973563.2|DERE												LOC120449887|XP_039488498.1|DSAN								LOC6534712|XP_002095387.2|DYAK		
N31.HOG0001601	OG0000428	n22															LOC6546146|XP_001973562.2|DERE												LOC120448112|XP_039485849.1|DSAN								LOC6539768|XP_002086656.3|DYAK		
N31.HOG0001602	OG0000428	n49															LOC6546145|XP_026832723.1|DERE												LOC120448111|XP_039485848.1|DSAN								LOC6539767|XP_039229760.1|DYAK		
N31.HOG0001603	OG0000429	n6															LOC6547185|XP_001976083.1|DERE												LOC120446258|XP_039483065.1|DSAN								LOC6530304|XP_002091231.1|DYAK		
N31.HOG0001604	OG0000429	n25															LOC6547187|XP_001976085.3|DERE												LOC120457776|XP_039501207.1|DSAN								LOC6529278|XP_002090283.2|DYAK		
N31.HOG0001605	OG0000429	n56															LOC6547186|XP_001976084.1|DERE												LOC120444684|XP_039480481.1|DSAN								LOC6530305|XP_002091232.1|DYAK		
N31.HOG0001606	OG0000430	n8															LOC6555154|XP_001981165.2|DERE												LOC120452944|XP_039493360.1|DSAN								LOC6538922|XP_015049120.1|DYAK		
N31.HOG0001607	OG0000430	n19															LOC26526835|XP_015009411.1|DERE												LOC120452941|XP_039493356.1|DSAN								LOC26534975|XP_015049119.1|DYAK		
N31.HOG0001608	OG0000430	n42															LOC6551745|XP_001979695.1|DERE												LOC120452268|XP_039492331.1|DSAN								LOC6535508|XP_002096137.1|DYAK		
N31.HOG0001609	OG0000431	n35															LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE												LOC120446594|XP_039483559.1|DSAN, LOC120446593|XP_039483558.1|DSAN								LOC6529774|XP_002090758.1|DYAK, LOC6529775|XP_002090759.2|DYAK		
N31.HOG0001610	OG0000431	n62															LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE												LOC120452919|XP_039493320.1|DSAN								LOC6528159|XP_039226449.1|DYAK		
N31.HOG0001611	OG0000433	n1															LOC6550058|XP_001977625.1|DERE												LOC120457337|XP_039500778.1|DSAN								LOC6525744|XP_002101566.1|DYAK		
N31.HOG0001612	OG0000433	n39															LOC6545197|XP_001972043.1|DERE												LOC120449700|XP_039488249.1|DSAN								LOC6533129|XP_002093855.1|DYAK		
N31.HOG0001613	OG0000434	n1															LOC6554450|XP_001981518.1|DERE												LOC120453076|XP_039493536.1|DSAN								LOC6538239|XP_002098766.1|DYAK		
N31.HOG0001614	OG0000435	n0															LOC6551567|XP_001977288.1|DERE												LOC120456736|XP_039499659.1|DSAN								LOC6525960|XP_002101780.1|DYAK		
N31.HOG0001615	OG0000437	n1															LOC6541367|XP_001969488.1|DERE												LOC120446992|XP_039484230.1|DSAN								LOC6528052|XP_002089119.1|DYAK		
N31.HOG0001616	OG0000437	n39															LOC6542222|XP_001969930.1|DERE												LOC120456391|XP_039499156.1|DSAN								LOC6527174|XP_002088268.1|DYAK		
N31.HOG0001617	OG0000438	n19															LOC6545501|XP_001973341.2|DERE																						
N31.HOG0001618	OG0000438	n55															LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE												LOC120453590|XP_039494286.1|DSAN								LOC6538832|XP_002099345.1|DYAK		
N31.HOG0001619	OG0000439	n1															LOC6543220|XP_026834908.1|DERE												LOC120458146|XP_039501626.1|DSAN								LOC6527787|XP_002088860.2|DYAK		
N31.HOG0001620	OG0000439	n39															LOC6545599|XP_001972711.1|DERE												LOC120449954|XP_039488589.1|DSAN								LOC6534081|XP_002094767.3|DYAK		
N31.HOG0001621	OG0000440	n11															LOC6548087|XP_001975203.1|DERE												LOC120444601|XP_039480310.1|DSAN								LOC6531626|XP_002092423.1|DYAK		
N31.HOG0001622	OG0000440	n48															LOC6549359|XP_001975788.1|DERE												LOC120445849|XP_039482415.1|DSAN								LOC6529984|XP_002090930.1|DYAK		
N31.HOG0001623	OG0000441	n14															LOC6547838|XP_001975049.1|DERE												LOC120446037|XP_039482735.1|DSAN								LOC6530629|XP_002091542.1|DYAK		
N31.HOG0001624	OG0000441	n45															LOC6547839|XP_001975050.1|DERE												LOC120445116|XP_039481197.1|DSAN								LOC6530628|XP_002091541.1|DYAK		
N31.HOG0001625	OG0000442	n10															LOC6546238|XP_001971796.3|DERE												LOC120449788|XP_039488362.1|DSAN										
N31.HOG0001626	OG0000442	n30															LOC6551285|XP_001978429.2|DERE																						
N31.HOG0001627	OG0000442	n32																																			LOC6532863|XP_039230405.1|DYAK		
N31.HOG0001628	OG0000442	n40																											LOC120456685|XP_039499581.1|DSAN										
N31.HOG0001629	OG0000442	n48																																			LOC6524014|XP_002099886.2|DYAK		
N31.HOG0001630	OG0000443	n5															LOC6545066|XP_001971044.1|DERE												LOC120449811|XP_039488391.1|DSAN								LOC6532260|XP_002093032.1|DYAK		
N31.HOG0001631	OG0000443	n39															LOC6545065|XP_001971043.1|DERE												LOC120449810|XP_039488390.1|DSAN								LOC6532259|XP_002093031.1|DYAK		
N31.HOG0001632	OG0000444	n4															LOC6541692|XP_001969225.1|DERE												LOC120455542|XP_039497817.1|DSAN								LOC6527769|XP_002088845.1|DYAK		
N31.HOG0001633	OG0000444	n34															LOC6543168|XP_001969226.1|DERE												LOC120458569|XP_039502201.1|DSAN								LOC6527772|XP_002088847.1|DYAK		
N31.HOG0001634	OG0000445	n13																											LOC120446564|XP_039483518.1|DSAN										
N31.HOG0001635	OG0000445	n35																											LOC120458845|XP_039502605.1|DSAN, LOC120445781|XP_039482319.1|DSAN								LOC120320453|XP_039226039.1|DYAK, LOC26536203|XP_015046686.1|DYAK		
N31.HOG0001636	OG0000446	n14															LOC26526402|XP_015011457.1|DERE												LOC120455007|XP_039496761.1|DSAN								LOC26536241|XP_015045913.1|DYAK		
N31.HOG0001637	OG0000446	n33															LOC6551018|XP_026838113.1|DERE												LOC120455560|XP_039497848.1|DSAN								LOC6524614|XP_015045778.1|DYAK		
N31.HOG0001638	OG0000446	n48															LOC26526918|XP_026834137.1|DERE												LOC120458549|XP_039502164.1|DSAN								LOC26534765|XP_015054548.2|DYAK		
N31.HOG0001639	OG0000447	n0															LOC6545850|XP_001971189.1|DERE												LOC120449935|XP_039488567.1|DSAN								LOC6532435|XP_002093182.1|DYAK		
N31.HOG0001640	OG0000448	n13															LOC6554938|XP_001981119.1|DERE												LOC120453892|XP_039494743.1|DSAN								LOC6538967|XP_002099470.1|DYAK		
N31.HOG0001641	OG0000448	n48															LOC6554935|XP_001981116.1|DERE												LOC120453277|XP_039493839.1|DSAN								LOC6538970|XP_002099473.1|DYAK		
N31.HOG0001642	OG0000449	n1															LOC6546221|XP_001972916.1|DERE												LOC120448191|XP_039485990.1|DSAN								LOC6534302|XP_002094983.1|DYAK		
N31.HOG0001643	OG0000449	n38															LOC6549306|XP_001974228.2|DERE												LOC120444449|XP_039480044.1|DSAN								LOC6529738|XP_039229308.1|DYAK		
N31.HOG0001644	OG0000450	n1															LOC6551729|XP_026838730.1|DERE												LOC120455472|XP_039497628.1|DSAN								LOC6526036|XP_039228570.1|DYAK		
N31.HOG0001645	OG0000450	n38															LOC6549845|XP_026837799.1|DERE												LOC120455561|XP_039497849.1|DSAN								LOC6525691|XP_015046412.1|DYAK		
N31.HOG0001646	OG0000451	n1															LOC6555630|XP_001982514.1|DERE												LOC120457357|XP_039500809.1|DSAN								LOC6523923|XP_015045375.1|DYAK		
N31.HOG0001647	OG0000451	n38															LOC6555628|XP_026838890.1|DERE												LOC120457358|XP_039500812.1|DSAN								LOC6523921|XP_002099794.1|DYAK		
N31.HOG0001648	OG0000453	n2															LOC6553387|XP_001980204.1|DERE												LOC120453808|XP_039494616.1|DSAN								LOC6537021|XP_002097588.1|DYAK		
N31.HOG0001649	OG0000453	n31															LOC6553389|XP_026839856.1|DERE												LOC120454118|XP_039495082.1|DSAN								LOC6537020|XP_002097587.1|DYAK		
N31.HOG0001650	OG0000454	n20															LOC6552798|XP_001979026.1|DERE												LOC120453921|XP_039494790.1|DSAN								LOC6537560|XP_002098106.1|DYAK		
N31.HOG0001651	OG0000454	n40															LOC6545848|XP_001971187.1|DERE												LOC120449932|XP_039488563.1|DSAN								LOC6532433|XP_002093180.1|DYAK		
N31.HOG0001652	OG0000455	n11															LOC6546790|XP_026835862.1|DERE																						
N31.HOG0001653	OG0000455	n30															LOC6546729|XP_001975882.1|DERE												LOC120444835|XP_039480725.1|DSAN								LOC6530077|XP_039229063.1|DYAK		
N31.HOG0001654	OG0000455	n39															LOC6546730|XP_026835975.1|DERE																				LOC6530078|XP_002091024.3|DYAK		
N31.HOG0001655	OG0000455	n66																											LOC120446816|XP_039483919.1|DSAN								LOC6530079|XP_039229059.1|DYAK		
N31.HOG0001656	OG0000456	n1															LOC6555845|XP_026839106.1|DERE												LOC120454870|XP_039496361.1|DSAN								LOC6523774|XP_002099649.1|DYAK		
N31.HOG0001657	OG0000456	n37															LOC6543479|XP_001969523.3|DERE												LOC120447077|XP_039484406.1|DSAN								LOC6528216|XP_039227752.1|DYAK		
N31.HOG0001658	OG0000457	n1															LOC6541199|XP_026834904.1|DERE												LOC120458536|XP_039502149.1|DSAN								LOC6527826|XP_039226737.1|DYAK		
N31.HOG0001659	OG0000457	n39															LOC6540932|XP_001970008.2|DERE												LOC120443734|XP_039478923.1|DSAN								LOC6527098|XP_039227705.1|DYAK		
N31.HOG0001660	OG0000458	n0															LOC6542983|XP_026834846.1|DERE												LOC120454586|XP_039495971.1|DSAN								LOC6527417|XP_039227513.1|DYAK		
N31.HOG0001661	OG0000460	n0															LOC6543218|XP_001968296.1|DERE												LOC120456770|XP_039499705.1|DSAN								LOC6526429|XP_002087548.1|DYAK		
N31.HOG0001662	OG0000461	n46																											LOC120446291|XP_039483118.1|DSAN								LOC120320452|XP_039226037.1|DYAK		
N31.HOG0001663	OG0000461	n50																											LOC120445780|XP_039482318.1|DSAN								LOC120321007|XP_039228110.1|DYAK		
N31.HOG0001664	OG0000461	n57																											LOC120449608|XP_039488110.1|DSAN										
