HOG	OG	Gene Tree Parent Clade	AAEG.longest_only	AALB.longest_only	AEAL.longest_only	ASTE.longest_only	BCOP.longest_only	BTRY.longest_only	CCAP.longest_only	CPIP.longest_only	CQUI.longest_only	DALB.longest_only	DANA.longest_only	DBIA.longest_only	DBUS.longest_only	DELE.longest_only	DERE.longest_only	DEUG.longest_only	DFIC.longest_only	DGUA.longest_only	DHYD.longest_only	DKIK.longest_only	DMAU.longest_only	DMEL.longest_only	DMIR.longest_only	DNOV.longest_only	DPER.longest_only	DPSE.longest_only	DSAN.longest_only	DSEC.longest_only	DSER.longest_only	DSIM.longest_only	DSUB.longest_only	DSUP.longest_only	DSUZ.longest_only	DVIR.longest_only	DYAK.longest_only	HILL.longest_only	SLEB.longest_only
N15.HOG0003695	OG0001999	n15																		LOC117580340|XP_034122740.1|DGUA					LOC108159921|XP_017149048.2|DMIR		LOC6590613|XP_026842571.1|DPER	LOC4804201|XP_033233745.1|DPSE					LOC117890291|XP_034650947.1|DSUB						
N15.HOG0003696	OG0002000	n0																		LOC117582366|XP_034125915.1|DGUA					LOC108163549|XP_017154399.1|DMIR		LOC6589121|XP_002015277.1|DPER	LOC4817170|XP_001356882.3|DPSE					LOC117900356|XP_034666595.1|DSUB						
N15.HOG0003697	OG0002001	n0																		LOC117582555|XP_034126272.1|DGUA					LOC108162852|XP_017153285.1|DMIR		LOC6595706|XP_026844830.1|DPER	LOC4817651|XP_001357043.4|DPSE					LOC117900167|XP_034666300.1|DSUB						
N15.HOG0003698	OG0002002	n0																		LOC117583406|XP_034127583.1|DGUA					LOC108158151|XP_017145860.1|DMIR		LOC6590386|XP_002015652.1|DPER	LOC4803534|XP_001360244.2|DPSE					LOC117897968|XP_034662970.1|DSUB						
N15.HOG0003699	OG0002003	n0																		LOC117584518|XP_034129353.1|DGUA					LOC108162344|XP_017152530.1|DMIR		LOC6593492|XP_026843184.1|DPER	LOC4816167|XP_015036950.2|DPSE					LOC117902123|XP_034669138.1|DSUB						
N15.HOG0003700	OG0002004	n0																		LOC117582197|XP_034125695.1|DGUA					LOC108162316|XP_017152485.1|DMIR		LOC6595384|XP_026844669.1|DPER	LOC4817678|XP_015036437.2|DPSE					LOC117901464|XP_034668117.1|DSUB						
N15.HOG0003701	OG0002005	n0																		LOC117590897|XP_034139819.1|DGUA					LOC108161429|XP_033249279.1|DMIR, LOC117188868|XP_033249280.1|DMIR, LOC117188869|XP_033249281.1|DMIR, LOC117188866|XP_033249276.1|DMIR, LOC108161428|XP_017151182.1|DMIR		LOC6593780|XP_026843087.1|DPER	LOC4818173|XP_033235465.1|DPSE					LOC117902822|XP_034670340.1|DSUB						
N15.HOG0003702	OG0002006	n0																		LOC117584837|XP_034129859.1|DGUA					LOC108162884|XP_033248687.1|DMIR		LOC6593916|XP_026843808.1|DPER	LOC4817881|XP_015035536.2|DPSE					LOC117902704|XP_034670142.1|DSUB						
N15.HOG0003703	OG0002007	n0																		LOC117587619|XP_034134367.1|DGUA					LOC108163364|XP_017154103.2|DMIR		LOC6589072|XP_026844954.1|DPER	LOC6902793|XP_002132530.3|DPSE					LOC117902344|XP_034669535.1|DSUB						
N15.HOG0003704	OG0002008	n7																		LOC117590677|XP_034139444.1|DGUA					LOC108164397|XP_033250157.1|DMIR		LOC6603486|XP_026846829.1|DPER	LOC4811811|XP_033237244.1|DPSE					LOC117902972|XP_034670521.1|DSUB						
N15.HOG0003705	OG0002009	n0																		LOC117581134|XP_034123955.1|DGUA					LOC108160989|XP_017150782.2|DMIR, LOC117188459|XP_033248262.1|DMIR		LOC6600877|XP_002025941.1|DPER	LOC4805494|XP_001361889.1|DPSE					LOC117890742|XP_034651687.1|DSUB						
N15.HOG0003706	OG0002010	n0																		LOC117583899|XP_034128461.1|DGUA					LOC108162339|XP_033248420.1|DMIR		LOC6593511|XP_002019152.1|DPER	LOC4816188|XP_001355800.3|DPSE					LOC117902121|XP_034669136.1|DSUB						
N15.HOG0003707	OG0002011	n0																		LOC117588149|XP_034135138.1|DGUA					LOC108162000|XP_017151970.2|DMIR		LOC6596534|XP_002021731.1|DPER	LOC4816703|XP_001356105.3|DPSE					LOC117902616|XP_034670018.1|DSUB						
N15.HOG0003708	OG0002012	n2																		LOC117582589|XP_034126326.1|DGUA					LOC108162474|XP_017152713.1|DMIR		LOC6589863|XP_002015168.1|DPER	LOC4816814|XP_001356812.2|DPSE					LOC117901946|XP_034668809.1|DSUB						
N15.HOG0003709	OG0002013	n13																							LOC117188967|XP_033249603.1|DMIR		LOC6597977|XP_026843341.1|DPER	LOC117184018|XP_033235848.1|DPSE											
N15.HOG0003710	OG0002013	n20																		LOC117587837|XP_034134690.1|DGUA					LOC108163525|XP_033249359.1|DMIR		LOC6597979|XP_026843595.1|DPER	LOC4816573|XP_033235692.1|DPSE					LOC117901606|XP_034668313.1|DSUB						
N15.HOG0003711	OG0002014	n0																		LOC117586040|XP_034131779.1|DGUA					LOC117193486|XP_033254127.1|DMIR, LOC108159327|XP_017148011.1|DMIR		LOC6600869|XP_026840987.1|DPER	LOC4805525|XP_001361914.1|DPSE					LOC117891658|XP_034653104.1|DSUB						
N15.HOG0003712	OG0002015	n0																		LOC117581959|XP_034125332.1|DGUA					LOC108162944|XP_017153424.1|DMIR		LOC113565904|XP_026845073.1|DPER, LOC6589893|XP_002014630.1|DPER	LOC4817128|XP_001356471.2|DPSE					LOC117902551|XP_034669880.1|DSUB						
N15.HOG0003713	OG0002016	n0																		LOC117578411|XP_034119760.1|DGUA					LOC108159966|XP_017149134.1|DMIR, LOC117192390|XP_033252956.1|DMIR, LOC117192389|XP_033252952.1|DMIR		LOC113565034|XP_026840758.1|DPER, LOC6592605|XP_026840890.1|DPER	LOC4804776|XP_001361285.4|DPSE					LOC117892019|XP_034653803.1|DSUB						
N15.HOG0003714	OG0002017	n0																		LOC117584807|XP_034129816.1|DGUA					LOC108163699|XP_017154623.2|DMIR		LOC6596585|XP_002021672.2|DPER	LOC4816551|XP_001356069.2|DPSE					LOC117901516|XP_034668179.1|DSUB						
N15.HOG0003715	OG0002018	n5																		LOC117591560|XP_034140755.1|DGUA					LOC108163295|XP_017153990.1|DMIR		LOC6593557|XP_002018972.1|DPER	LOC6903405|XP_002132284.2|DPSE					LOC117899980|XP_034666036.1|DSUB						
N15.HOG0003716	OG0002019	n8																		LOC117582016|XP_034125428.1|DGUA					LOC108162678|XP_017153011.1|DMIR		LOC6589381|XP_002015053.1|DPER	LOC4817021|XP_001356755.2|DPSE					LOC117900905|XP_034667356.1|DSUB						
N15.HOG0003717	OG0002020	n0																		LOC117587826|XP_034134677.1|DGUA					LOC108162644|XP_033249684.1|DMIR		LOC6597965|XP_002023168.1|DPER	LOC4816368|XP_001356263.2|DPSE					LOC117902663|XP_034670083.1|DSUB						
N15.HOG0003718	OG0002021	n0																		LOC117581809|XP_034125145.1|DGUA					LOC108158479|XP_017146273.1|DMIR		LOC6591133|XP_026841742.1|DPER	LOC4803759|XP_033233608.1|DPSE					LOC117892168|XP_034654126.1|DSUB						
N15.HOG0003719	OG0002022	n1																		LOC117583871|XP_034128408.1|DGUA					LOC108161801|XP_017151640.2|DMIR		LOC6593460|XP_026843711.1|DPER	LOC6903588|XP_033235378.1|DPSE					LOC117900084|XP_034666180.1|DSUB						
N15.HOG0003720	OG0002023	n0																		LOC117589804|XP_034137907.1|DGUA					LOC108154180|XP_017139843.1|DMIR		LOC6587207|XP_002013888.1|DPER	LOC4801405|XP_001358503.3|DPSE					LOC117896942|XP_034661377.1|DSUB						
N15.HOG0003721	OG0002024	n0																		LOC117584712|XP_034129648.1|DGUA							LOC6603554|XP_002028533.1|DPER	LOC4811769|XP_001352338.1|DPSE					LOC117901112|XP_034667636.1|DSUB						
N15.HOG0003722	OG0002025	n11																		LOC117581987|XP_034125370.1|DGUA					LOC108163420|XP_017154177.1|DMIR		LOC6589849|XP_026844766.1|DPER	LOC6903053|XP_002132777.2|DPSE					LOC117900975|XP_034667452.1|DSUB						
N15.HOG0003723	OG0002026	n0																		LOC117579320|XP_034121023.1|DGUA					LOC108150989|XP_017134828.1|DMIR		LOC6602182|XP_002027222.2|DPER, LOC113566941|XP_026849973.1|DPER	LOC4812394|XP_001352886.3|DPSE					LOC117893776|XP_034656406.1|DSUB						
N15.HOG0003724	OG0002027	n0																		LOC117591197|XP_034140231.1|DGUA					LOC108158827|XP_017147013.1|DMIR		LOC6590772|XP_002016460.2|DPER	LOC6898412|XP_033234456.1|DPSE					LOC117891803|XP_034653369.1|DSUB						
N15.HOG0003725	OG0002028	n0																		LOC117587745|XP_034134601.1|DGUA					LOC108160502|XP_017150029.1|DMIR, LOC117190248|XP_033251192.1|DMIR, LOC117190257|XP_033251205.1|DMIR		LOC6590916|XP_026841035.1|DPER	LOC117184111|XP_033236206.1|DPSE, LOC4803397|XP_033235105.1|DPSE					LOC117889888|XP_034650288.1|DSUB						
N15.HOG0003726	OG0002029	n0																		LOC117579619|XP_034121465.1|DGUA					LOC108163891|XP_017154899.2|DMIR, LOC117189158|XP_033250118.1|DMIR, LOC117189159|XP_033250119.1|DMIR, LOC108151739|XP_017136046.2|DMIR		LOC6600318|XP_026849106.1|DPER	LOC4812927|XP_001353737.3|DPSE					LOC117895020|XP_034658279.1|DSUB						
N15.HOG0003727	OG0002030	n0																		LOC117578691|XP_034120217.1|DGUA					LOC108159537|XP_017148402.2|DMIR, LOC117188073|XP_033247265.1|DMIR		LOC6600857|XP_002025994.1|DPER	LOC4805444|XP_001361845.2|DPSE					LOC117892212|XP_034654203.1|DSUB						
N15.HOG0003728	OG0002031	n0																		LOC117589792|XP_034137888.1|DGUA					LOC108159005|XP_017147367.1|DMIR, LOC117192019|XP_033252631.1|DMIR		LOC6592640|XP_026841327.1|DPER	LOC4804377|XP_015039898.1|DPSE					LOC117891148|XP_034652291.1|DSUB						
N15.HOG0003729	OG0002032	n0																		LOC117590127|XP_034138390.1|DGUA					LOC108155334|XP_017141573.1|DMIR		LOC6594539|XP_002019369.1|DPER	LOC4802810|XP_001359654.3|DPSE					LOC117898836|XP_034664401.1|DSUB						
N15.HOG0003730	OG0002033	n0																		LOC117580659|XP_034123158.1|DGUA					LOC108158394|XP_017146144.1|DMIR		LOC6598382|XP_002023407.2|DPER	LOC4814568|XP_001354747.2|DPSE					LOC117891884|XP_034653576.1|DSUB						
N15.HOG0003731	OG0002034	n0																		LOC117588665|XP_034135998.1|DGUA, LOC117591777|XP_034140977.1|DGUA, LOC117591738|XP_034140940.1|DGUA					LOC108151896|XP_017136288.1|DMIR		LOC6596696|XP_026845813.1|DPER	LOC4816009|XP_001355456.4|DPSE					LOC117890122|XP_034650695.1|DSUB						
N15.HOG0003732	OG0002035	n0																		LOC117584915|XP_034129953.1|DGUA					LOC108155866|XP_017142473.1|DMIR		LOC6587944|XP_002014112.2|DPER	LOC4802026|XP_001359026.5|DPSE					LOC117897094|XP_034661629.1|DSUB						
N15.HOG0003733	OG0002036	n1																		LOC117583591|XP_034127871.1|DGUA					LOC108155240|XP_017141418.1|DMIR		LOC6598622|XP_026840047.1|DPER	LOC6896916|XP_033232494.1|DPSE					LOC117899019|XP_034664669.1|DSUB						
N15.HOG0003734	OG0002037	n0																		LOC117579443|XP_034121222.1|DGUA					LOC108152919|XP_017138087.1|DMIR		LOC113566713|XP_026849344.1|DPER	LOC4812672|XP_001353056.3|DPSE					LOC117895048|XP_034658317.1|DSUB						
N15.HOG0003735	OG0002038	n0																		LOC117586289|XP_034132133.1|DGUA					LOC108157028|XP_017144328.2|DMIR		LOC6594207|XP_002019666.1|DPER	LOC6897907|XP_002138009.2|DPSE					LOC117896740|XP_034661096.1|DSUB						
N15.HOG0003736	OG0002039	n0																		LOC117590028|XP_034138215.1|DGUA					LOC108157109|XP_017144472.1|DMIR		LOC113567321|XP_026850479.1|DPER	LOC4811647|XP_002135773.1|DPSE					LOC117896931|XP_034661362.1|DSUB						
N15.HOG0003737	OG0002040	n0																		LOC117590150|XP_034138423.1|DGUA					LOC108154972|XP_017140977.1|DMIR		LOC6594366|XP_026850470.1|DPER	LOC6897795|XP_033237823.1|DPSE					LOC117896068|XP_034659981.1|DSUB						
N15.HOG0003738	OG0002041	n0																		LOC117592303|XP_034141863.1|DGUA					LOC117192471|XP_033253055.1|DMIR, LOC108159985|XP_017149176.1|DMIR		LOC6592464|XP_002017798.1|DPER	LOC4805056|XP_015040406.1|DPSE					LOC117890015|XP_034650507.1|DSUB						
N15.HOG0003739	OG0002042	n0																		LOC117586710|XP_034132872.1|DGUA					LOC108155765|XP_033244262.1|DMIR		LOC6594195|XP_002019503.2|DPER	LOC4802940|XP_001359755.3|DPSE					LOC117898900|XP_034664473.1|DSUB						
N15.HOG0003740	OG0002043	n0																		LOC117585745|XP_034131285.1|DGUA					LOC108155871|XP_017142479.1|DMIR		LOC6588225|XP_026850778.1|DPER	LOC4802054|XP_001359047.4|DPSE					LOC117897483|XP_034662237.1|DSUB						
N15.HOG0003741	OG0002044	n18																		LOC117583208|XP_034127305.1|DGUA													LOC117898252|XP_034663390.1|DSUB						
N15.HOG0003742	OG0002044	n20																							LOC117187328|XP_033245630.1|DMIR														
N15.HOG0003743	OG0002044	n21																							LOC108155638|XP_017142069.2|DMIR		LOC6594887|XP_002020006.2|DPER	LOC6896878|XP_003736286.2|DPSE											
N15.HOG0003744	OG0002045	n0																		LOC117585489|XP_034130875.1|DGUA					LOC108154443|XP_017140204.1|DMIR		LOC6588121|XP_026850439.1|DPER	LOC4802031|XP_033241834.1|DPSE					LOC117898809|XP_034664352.1|DSUB						
N15.HOG0003745	OG0002046	n0																		LOC117581206|XP_034124070.1|DGUA					LOC108164578|XP_017155886.1|DMIR		LOC6602638|XP_002027659.1|DPER	LOC6901904|XP_002133439.3|DPSE					LOC117899562|XP_034665591.1|DSUB						
N15.HOG0003746	OG0002047	n11																		LOC117591315|XP_034140413.1|DGUA, LOC117591324|XP_034140423.1|DGUA, LOC117591515|XP_034140699.1|DGUA					LOC108156629|XP_017143701.1|DMIR		LOC6597682|XP_002022836.2|DPER	LOC6902117|XP_015041171.2|DPSE					LOC117903560|XP_034671653.1|DSUB						
N15.HOG0003747	OG0002048	n0																		LOC117586646|XP_034132771.1|DGUA					LOC108156270|XP_017143128.1|DMIR		LOC6591484|XP_002017378.2|DPER	LOC4802618|XP_015037945.1|DPSE					LOC117899099|XP_034664771.1|DSUB						
N15.HOG0003748	OG0002049	n4																		LOC117590187|XP_034138487.1|DGUA					LOC108155494|XP_017141811.1|DMIR		LOC6594587|XP_026850844.1|DPER	LOC4802817|XP_015038107.2|DPSE					LOC117899418|XP_034665299.1|DSUB						
N15.HOG0003749	OG0002050	n0																		LOC117586718|XP_034132892.1|DGUA					LOC108155281|XP_017141479.1|DMIR		LOC6592111|XP_026851251.1|DPER, LOC113567464|XP_026851253.1|DPER	LOC4802545|XP_033232818.1|DPSE					LOC117896076|XP_034659997.1|DSUB						
N15.HOG0003750	OG0002051	n33																							LOC117193581|XP_033254215.1|DMIR		LOC6591053|XP_026841486.1|DPER	LOC6898753|XP_015040367.2|DPSE					LOC117890000|XP_034650478.1|DSUB						
N15.HOG0003751	OG0002051	n36																		LOC117578891|XP_034120583.1|DGUA					LOC108160409|XP_017149892.1|DMIR, LOC117193580|XP_033254213.1|DMIR		LOC6591054|XP_026842697.1|DPER	LOC15382869|XP_004444371.1|DPSE					LOC117889999|XP_034650477.1|DSUB						
N15.HOG0003752	OG0002052	n3																		LOC117588931|XP_034136398.1|DGUA					LOC108165380|XP_017156907.1|DMIR		LOC6599869|XP_002024923.1|DPER	LOC6900023|XP_002135388.2|DPSE					LOC117894506|XP_034657506.1|DSUB						
N15.HOG0003753	OG0002053	n14																		LOC117586026|XP_034131752.1|DGUA					LOC108156809|XP_017143991.1|DMIR		LOC6594338|XP_002019596.2|DPER	LOC4803013|XP_001359815.5|DPSE					LOC117899489|XP_034665428.1|DSUB						
N15.HOG0003754	OG0002054	n0																		LOC117589814|XP_034137933.1|DGUA					LOC108155480|XP_017141792.1|DMIR		LOC6587533|XP_026850621.1|DPER	LOC6897174|XP_002137354.2|DPSE					LOC117898538|XP_034663903.1|DSUB						
N15.HOG0003755	OG0002055	n0																		LOC117586053|XP_034131787.1|DGUA					LOC108154275|XP_017140013.1|DMIR		LOC6591870|XP_002017332.1|DPER	LOC4802580|XP_001359474.2|DPSE					LOC117899269|XP_034665058.1|DSUB						
N15.HOG0003756	OG0002056	n0																		LOC117589354|XP_034137131.1|DGUA					LOC108151368|XP_017135418.1|DMIR		LOC6596231|XP_026845620.1|DPER	LOC4813891|XP_001353404.2|DPSE					LOC117894445|XP_034657421.1|DSUB						
N15.HOG0003757	OG0002057	n0																		LOC117582397|XP_034125971.1|DGUA					LOC117188571|XP_033248445.1|DMIR, LOC108163971|XP_017155017.2|DMIR		LOC6589507|XP_002015103.1|DPER	LOC4817269|XP_001356776.2|DPSE					LOC117902326|XP_034669507.1|DSUB						
N15.HOG0003758	OG0002058	n0																		LOC117588998|XP_034136500.1|DGUA					LOC108165591|XP_017157155.1|DMIR		LOC6601131|XP_002026058.1|DPER	LOC4811998|XP_001352504.2|DPSE					LOC117895112|XP_034658409.1|DSUB						
N15.HOG0003759	OG0002059	n0																		LOC117586321|XP_034132201.1|DGUA					LOC108154254|XP_017139977.1|DMIR		LOC6594015|XP_002019637.1|DPER	LOC4803044|XP_001359845.1|DPSE					LOC117899236|XP_034665001.1|DSUB						
N15.HOG0003760	OG0002060	n0																		LOC117584281|XP_034129029.1|DGUA					LOC117190461|XP_033251424.1|DMIR, LOC108159945|XP_017149089.1|DMIR		LOC6590993|XP_026841992.1|DPER	LOC4803980|XP_001360615.2|DPSE					LOC117891905|XP_034653619.1|DSUB						
N15.HOG0003761	OG0002061	n0																		LOC117581723|XP_034124997.1|DGUA					LOC108160080|XP_017149336.1|DMIR, LOC117190050|XP_033251025.1|DMIR		LOC6590161|XP_002016583.1|DPER	LOC4804315|XP_033233798.1|DPSE					LOC117892160|XP_034654115.1|DSUB						
N15.HOG0003762	OG0002062	n0																							LOC108156467|XP_017143423.1|DMIR		LOC6603795|XP_026846626.1|DPER	LOC4815857|XP_015040969.2|DPSE					LOC117898414|XP_034663716.1|DSUB						
N15.HOG0003763	OG0002063	n0																		LOC117581614|XP_034124868.1|DGUA					LOC108164036|XP_017155106.1|DMIR		LOC6600152|XP_002025235.1|DPER	LOC6901845|XP_002133383.1|DPSE					LOC117903406|XP_034671295.1|DSUB						
N15.HOG0003764	OG0002064	n0																		LOC117588714|XP_034136056.1|DGUA					LOC117186133|XP_033242197.1|DMIR		LOC6603546|XP_026845769.1|DPER	LOC6899446|XP_033240224.1|DPSE					LOC117891619|XP_034653086.1|DSUB						
N15.HOG0003765	OG0002065	n0																		LOC117587072|XP_034133414.1|DGUA					LOC108152088|XP_033242271.1|DMIR		LOC6602725|XP_026849462.1|DPER	LOC4813998|XP_015042486.2|DPSE					LOC117893068|XP_034655369.1|DSUB						
N15.HOG0003766	OG0002066	n0																		LOC117586456|XP_034132392.1|DGUA					LOC108155591|XP_017141995.1|DMIR		LOC6594178|XP_026850472.1|DPER	LOC4802883|XP_015038160.2|DPSE					LOC117898239|XP_034663367.1|DSUB						
N15.HOG0003767	OG0002067	n0																		LOC117587891|XP_034134796.1|DGUA					LOC108159432|XP_017148192.1|DMIR		LOC6590917|XP_002015408.1|DPER	LOC4803396|XP_001357526.2|DPSE					LOC117889889|XP_034650291.1|DSUB						
N15.HOG0003768	OG0002068	n0																		LOC117584485|XP_034129304.1|DGUA					LOC117187877|XP_033246661.1|DMIR, LOC117187876|XP_033246660.1|DMIR, LOC117185769|XP_033246655.1|DMIR, LOC117185858|XP_033246653.1|DMIR, LOC117189664|XP_033250661.1|DMIR		LOC6592901|XP_002017943.1|DPER	LOC4804442|XP_001361003.5|DPSE					LOC117890591|XP_034651419.1|DSUB						
N15.HOG0003769	OG0002069	n0																		LOC117588169|XP_034135171.1|DGUA					LOC117188774|XP_033249028.1|DMIR		LOC6597916|XP_026843611.1|DPER	LOC6899750|XP_002135786.2|DPSE					LOC117900828|XP_034667227.1|DSUB						
N15.HOG0003770	OG0002070	n0																		LOC117585509|XP_034130900.1|DGUA					LOC108155608|XP_017142023.1|DMIR		LOC6594021|XP_002019719.1|DPER	LOC4803114|XP_001359911.2|DPSE					LOC117899782|XP_034665946.1|DSUB						
N15.HOG0003771	OG0002071	n0																		LOC117583567|XP_034127835.1|DGUA					LOC108155330|XP_017141560.1|DMIR		LOC6588494|XP_002013921.1|DPER	LOC4801379|XP_001358482.2|DPSE					LOC117896277|XP_034660371.1|DSUB						
N15.HOG0003772	OG0002072	n0																		LOC117592582|XP_034142359.1|DGUA					LOC117194185|XP_033254735.1|DMIR, LOC108158578|XP_017146510.1|DMIR		LOC6600899|XP_002025963.1|DPER	LOC4805475|XP_001361870.2|DPSE					LOC117891709|XP_034653194.1|DSUB						
N15.HOG0003773	OG0002073	n0																		LOC117580195|XP_034122448.1|DGUA					LOC108151222|XP_033243458.1|DMIR		LOC6596988|XP_026845642.1|DPER	LOC4812799|XP_033240350.1|DPSE					LOC117893204|XP_034655610.1|DSUB						
N15.HOG0003774	OG0002074	n0																		LOC117578671|XP_034120189.1|DGUA					LOC117189844|XP_033250809.1|DMIR, LOC108160515|XP_017150054.1|DMIR		LOC6590540|XP_026841601.1|DPER	LOC4804012|XP_001360642.4|DPSE					LOC117891502|XP_034652883.1|DSUB						
N15.HOG0003775	OG0002075	n0																		LOC117581926|XP_034125294.1|DGUA					LOC108162382|XP_017152588.1|DMIR		LOC113565670|XP_026844199.1|DPER	LOC4817452|XP_003736146.1|DPSE					LOC117901480|XP_034668140.1|DSUB						
N15.HOG0003776	OG0002076	n11																		LOC117592145|XP_034141591.1|DGUA					LOC117185701|XP_033246485.1|DMIR, LOC108158605|XP_033254676.1|DMIR		LOC6603163|XP_026841364.1|DPER, LOC6603164|XP_026841359.1|DPER	LOC4805558|XP_015040719.2|DPSE					LOC117891292|XP_034652576.1|DSUB						
N15.HOG0003777	OG0002077	n0																		LOC117587276|XP_034133750.1|DGUA					LOC108152463|XP_017137320.1|DMIR		LOC6601033|XP_026849741.1|DPER	LOC4812575|XP_015043584.2|DPSE					LOC117892907|XP_034655107.1|DSUB						
N15.HOG0003778	OG0002078	n0																		LOC117578707|XP_034120248.1|DGUA					LOC108159140|XP_017147624.1|DMIR, LOC117193641|XP_033254276.1|DMIR		LOC6592773|XP_002018015.1|DPER	LOC6898804|XP_002138778.2|DPSE					LOC117891508|XP_034652893.1|DSUB						
N15.HOG0003779	OG0002079	n0																		LOC117587502|XP_034134165.1|DGUA					LOC108151025|XP_017134874.1|DMIR		LOC6595998|XP_002021019.1|DPER	LOC4813568|XP_001353299.1|DPSE, LOC117184480|XP_033238179.1|DPSE					LOC117894775|XP_034657892.1|DSUB						
N15.HOG0003780	OG0002080	n15																		LOC117591956|XP_034141271.1|DGUA					LOC108160690|XP_017150331.1|DMIR		LOC6592394|XP_002017579.2|DPER	LOC4805389|XP_001361798.4|DPSE					LOC117890199|XP_034650797.1|DSUB						
N15.HOG0003781	OG0002081	n0																		LOC117592680|XP_034142530.1|DGUA					LOC117192647|XP_033253260.1|DMIR, LOC117192648|XP_033253261.1|DMIR, LOC108158936|XP_017147234.2|DMIR, LOC117188227|XP_033247628.1|DMIR		LOC6601330|XP_002026381.1|DPER	LOC4805629|XP_001362001.1|DPSE					LOC117889736|XP_034650051.1|DSUB						
N15.HOG0003782	OG0002082	n7																							LOC117192874|XP_033253516.1|DMIR														
N15.HOG0003783	OG0002082	n8																		LOC117592222|XP_034141739.1|DGUA					LOC117192975|XP_033253588.1|DMIR, LOC108159551|XP_033247590.1|DMIR		LOC6601587|XP_026842735.1|DPER	LOC4805677|XP_015040786.1|DPSE					LOC117892102|XP_034653992.1|DSUB						
N15.HOG0003784	OG0002083	n11																		LOC117580742|XP_034123309.1|DGUA					LOC108164652|XP_033246938.1|DMIR		LOC6600086|XP_026845110.1|DPER	LOC6902156|XP_033238476.1|DPSE					LOC117890108|XP_034650669.1|DSUB						
N15.HOG0003785	OG0002084	n0																		LOC117592642|XP_034142476.1|DGUA					LOC108158991|XP_017147327.1|DMIR, LOC117190039|XP_033251018.1|DMIR, LOC117190037|XP_033251016.1|DMIR, LOC117190036|XP_033251015.1|DMIR, LOC117190038|XP_033251017.1|DMIR, LOC117190542|XP_033251492.1|DMIR		LOC6590460|XP_002015851.1|DPER	LOC4803706|XP_001360381.2|DPSE					LOC117892095|XP_034653982.1|DSUB						
N15.HOG0003786	OG0002085	n0																		LOC117578881|XP_034120569.1|DGUA					LOC108160127|XP_017149410.1|DMIR		LOC6592631|XP_026841336.1|DPER	LOC4805208|XP_001361649.1|DPSE					LOC117889876|XP_034650275.1|DSUB						
N15.HOG0003787	OG0002086	n0																		LOC117592646|XP_034142480.1|DGUA					LOC117190644|XP_033251581.1|DMIR, LOC108160487|XP_017149998.1|DMIR, LOC117192068|XP_033252670.1|DMIR, LOC117189958|XP_033250929.1|DMIR		LOC6590455|XP_026842510.1|DPER	LOC4803700|XP_001360376.1|DPSE					LOC117892099|XP_034653987.1|DSUB						
N15.HOG0003788	OG0002087	n1																		LOC117580451|XP_034122905.1|DGUA					LOC108150984|XP_017134816.2|DMIR		LOC113566652|XP_026849013.1|DPER	LOC6900845|XP_015043409.2|DPSE					LOC117894398|XP_034657295.1|DSUB						
N15.HOG0003789	OG0002088	n0																		LOC117580004|XP_034122096.1|DGUA					LOC108151520|XP_017135658.1|DMIR		LOC6601813|XP_026848589.1|DPER, LOC6601810|XP_026848460.1|DPER	LOC4812474|XP_015044069.2|DPSE					LOC117895201|XP_034658572.1|DSUB						
N15.HOG0003790	OG0002089	n0																		LOC117592366|XP_034141956.1|DGUA					LOC117194110|XP_033254643.1|DMIR, LOC108159350|XP_017148047.1|DMIR		LOC6592440|XP_026841197.1|DPER	LOC4805069|XP_001361531.2|DPSE					LOC117890845|XP_034651820.1|DSUB						
N15.HOG0003791	OG0002090	n0																		LOC117579718|XP_034121603.1|DGUA					LOC108151981|XP_017136434.1|DMIR		LOC6595903|XP_002021442.1|DPER	LOC4813071|XP_015042931.1|DPSE					LOC117893368|XP_034655852.1|DSUB						
N15.HOG0003792	OG0002091	n0																		LOC117583822|XP_034128302.1|DGUA					LOC117192899|XP_033253532.1|DMIR, LOC108158416|XP_017146172.1|DMIR, LOC117192897|XP_033253530.1|DMIR		LOC6601323|XP_002026374.1|DPER	LOC4805623|XP_033233718.1|DPSE					LOC117890105|XP_034650662.1|DSUB						
N15.HOG0003793	OG0002092	n0																		LOC117589099|XP_034136638.1|DGUA					LOC108152365|XP_017137132.1|DMIR		LOC6599720|XP_026847347.1|DPER	LOC4812347|XP_015043700.1|DPSE					LOC117893223|XP_034655649.1|DSUB						
N15.HOG0003794	OG0002093	n0																		LOC117579029|XP_034120609.1|DGUA					LOC108160045|XP_017149278.1|DMIR, LOC117192860|XP_033253505.1|DMIR		LOC6601611|XP_002026647.1|DPER	LOC4805706|XP_004444583.1|DPSE					LOC117891986|XP_034653754.1|DSUB						
N15.HOG0003795	OG0002094	n1																		LOC117578424|XP_034119776.1|DGUA					LOC117190856|XP_033251775.1|DMIR, LOC108160456|XP_017149961.1|DMIR		LOC6591296|XP_002015625.1|DPER	LOC4803512|XP_001360225.1|DPSE					LOC117892625|XP_034654868.1|DSUB						
N15.HOG0003796	OG0002095	n0																		LOC117591370|XP_034140499.1|DGUA					LOC108155279|XP_017141489.1|DMIR		LOC6602894|XP_026849664.1|DPER	LOC4815478|XP_001355498.1|DPSE					LOC117898528|XP_034663892.1|DSUB						
