Orthogroup	DMAU.longest_only	DELE.longest_only
OG0001024	LOC117143889|XP_033164681.1|DMAU	LOC108148827|XP_017131580.1|DELE
OG0001025	LOC117141213|XP_033160462.1|DMAU	LOC108146944|XP_017128687.1|DELE
OG0001026	LOC117138590|XP_033156662.1|DMAU	LOC108147048|XP_017128812.1|DELE
OG0001027	LOC117139527|XP_033157780.1|DMAU	LOC108135582|XP_017111863.1|DELE
OG0001028	LOC117139617|XP_033157965.1|DMAU	LOC108138041|XP_017115502.1|DELE
OG0001031	LOC117135175|XP_033151135.1|DMAU	LOC108150543|XP_017134264.1|DELE
OG0001032	LOC117137815|XP_033155388.1|DMAU, LOC117150749|XP_033173674.1|DMAU	LOC108138112|XP_017115623.1|DELE
OG0001032	LOC117145543|XP_033167132.1|DMAU	LOC108134593|XP_017110442.1|DELE
OG0001033	LOC117141072|XP_033160260.1|DMAU	LOC108145191|XP_017125922.1|DELE
OG0001034	LOC117139496|XP_033157714.1|DMAU	LOC108146764|XP_017128389.1|DELE
OG0001035	LOC117147257|XP_033169968.1|DMAU	LOC108140852|XP_017119326.1|DELE
OG0001035	LOC117147291|XP_033170029.1|DMAU	LOC108140851|XP_017119325.1|DELE
OG0001036	LOC117142208|XP_033161936.1|DMAU	LOC108150432|XP_017134079.1|DELE
OG0001036	LOC117142236|XP_033161980.1|DMAU	LOC108136742|XP_017113574.1|DELE
OG0001037	LOC117140028|XP_033158650.1|DMAU	LOC108150134|XP_017133590.1|DELE
OG0001038	LOC117143598|XP_033164239.1|DMAU	LOC108136977|XP_017113957.1|DELE
OG0001038	LOC117143597|XP_033164238.1|DMAU	LOC108136976|XP_017113956.1|DELE
OG0001039	LOC117142502|XP_033162429.1|DMAU	LOC108139180|XP_017117290.1|DELE
OG0001039	LOC117146029|XP_033167851.1|DMAU, LOC117142504|XP_033162431.1|DMAU	LOC108139164|XP_017117268.1|DELE
OG0001040	LOC117140996|XP_033160138.1|DMAU	LOC108146735|XP_017128328.1|DELE
OG0001040	LOC117145271|XP_033166747.1|DMAU	LOC108147083|XP_017128861.1|DELE
OG0001040	LOC117145269|XP_033166745.1|DMAU	LOC108147132|XP_017128915.1|DELE
OG0001041	LOC117143761|XP_033164468.1|DMAU, LOC117145601|XP_033167206.1|DMAU, LOC117145602|XP_033167207.1|DMAU	LOC108140425|XP_017118639.1|DELE, LOC108140424|XP_017118638.1|DELE, LOC108140434|XP_017118650.1|DELE
OG0001042	LOC117145224|XP_033166687.1|DMAU	LOC108143966|XP_017124055.1|DELE
OG0001043	LOC117147867|XP_033170835.1|DMAU	LOC108137741|XP_017115130.1|DELE
OG0001044	LOC117137282|XP_033154544.1|DMAU	LOC108149666|XP_017132900.1|DELE
OG0001045	LOC117137462|XP_033154799.1|DMAU	LOC108144821|XP_017125441.1|DELE
OG0001046	LOC117136290|XP_033153017.1|DMAU	LOC108144789|XP_017125390.1|DELE
OG0001046	LOC117136289|XP_033153016.1|DMAU	LOC108144788|XP_017125389.1|DELE
OG0001047	LOC117135630|XP_033151896.1|DMAU	LOC108149048|XP_017131879.1|DELE
OG0001048	LOC117137600|XP_033155008.1|DMAU	LOC108143680|XP_017123679.1|DELE
OG0001050	LOC117141344|XP_033160638.1|DMAU	LOC108146792|XP_017128449.1|DELE
OG0001051	LOC117151072|XP_033174205.1|DMAU	LOC108141901|XP_017121004.1|DELE
OG0001052	LOC117139580|XP_033157924.1|DMAU	LOC108149530|XP_017132651.1|DELE
OG0001053	LOC117147209|XP_033169913.1|DMAU	LOC108149923|XP_017133328.1|DELE
OG0001054	LOC117144668|XP_033165877.1|DMAU	LOC108137353|XP_017114477.1|DELE
OG0001055	LOC117144141|XP_033165058.1|DMAU	LOC108140622|XP_017119025.1|DELE
OG0001055	LOC117145345|XP_033166852.1|DMAU	LOC108140747|XP_017119213.1|DELE
OG0001056	LOC117150848|XP_033173809.1|DMAU	LOC108149269|XP_017132200.1|DELE
OG0001056	LOC117147691|XP_033170569.1|DMAU	LOC108148182|XP_017130576.1|DELE
OG0001057	LOC117143767|XP_033164484.1|DMAU	LOC108141909|XP_017121016.1|DELE
OG0001058	LOC117147900|XP_033170898.1|DMAU	LOC108149998|XP_017133424.1|DELE
OG0001059	LOC117140672|XP_033159613.1|DMAU	LOC108142339|XP_017121583.1|DELE
OG0001059	LOC117140865|XP_033159894.1|DMAU	LOC108146417|XP_017127909.1|DELE
OG0001060	LOC117144130|XP_033165045.1|DMAU	LOC108135830|XP_017112206.1|DELE
OG0001061	LOC117145881|XP_033167596.1|DMAU	LOC108135025|XP_017111045.1|DELE
OG0001061	LOC117146011|XP_033167821.1|DMAU	LOC108135023|XP_017111044.1|DELE
OG0001062	LOC117145124|XP_033166536.1|DMAU	LOC108148189|XP_017130584.1|DELE
OG0001062	LOC117144193|XP_033165132.1|DMAU	LOC108148245|XP_017130651.1|DELE
OG0001063	LOC117147637|XP_033170494.1|DMAU	LOC108150043|XP_017133497.1|DELE
OG0001063	LOC117147439|XP_033170212.1|DMAU	LOC108149956|XP_017133361.1|DELE
OG0001064	LOC117148830|XP_033172371.1|DMAU	LOC108149953|XP_017133358.1|DELE
OG0001064	LOC117148835|XP_033172379.1|DMAU	LOC108138489|XP_017116181.1|DELE
OG0001065	LOC117135782|XP_033152146.1|DMAU	LOC108143590|XP_017123597.1|DELE
OG0001066	LOC117140498|XP_033159356.1|DMAU	LOC108138612|XP_017116391.1|DELE
OG0001066	LOC117148822|XP_033172360.1|DMAU	LOC108148139|XP_017130482.1|DELE
OG0001067	LOC117150407|XP_033173162.1|DMAU	LOC108150514|XP_017134223.1|DELE
OG0001067	LOC117150409|XP_033173165.1|DMAU	LOC108150516|XP_017134226.1|DELE
OG0001068	LOC117139191|XP_033157251.1|DMAU	LOC108147553|XP_017129628.1|DELE
OG0001068	LOC117139283|XP_033157404.1|DMAU	LOC108142657|XP_017122148.1|DELE
OG0001069	LOC117146804|XP_033169237.1|DMAU, LOC117148393|XP_033171648.1|DMAU, LOC117148356|XP_033171605.1|DMAU, LOC117147551|XP_033170383.1|DMAU, LOC117146802|XP_033169235.1|DMAU, LOC117146803|XP_033169236.1|DMAU, LOC117148357|XP_033171606.1|DMAU, LOC117147564|XP_033170398.1|DMAU, LOC117148394|XP_033171649.1|DMAU, LOC117138069|XP_033155784.1|DMAU	LOC108144234|XP_017124400.1|DELE
OG0001070	LOC117144138|XP_033165055.1|DMAU	LOC108148242|XP_017130647.1|DELE, LOC108148235|XP_017130639.1|DELE
OG0001072	LOC117139131|XP_033157172.1|DMAU, LOC117139275|XP_033157392.1|DMAU	LOC108142240|XP_017121447.1|DELE
OG0001073	LOC117145592|XP_033167189.1|DMAU	LOC108148636|XP_017131238.1|DELE
OG0001074	LOC117137602|XP_033155011.1|DMAU	LOC108149104|XP_017131990.1|DELE
OG0001075	LOC117141868|XP_033161442.1|DMAU	LOC108147515|XP_017129583.1|DELE
OG0001077	LOC117139669|XP_033158037.1|DMAU	LOC108150082|XP_017133536.1|DELE
OG0001078	LOC117147392|XP_033170152.1|DMAU	LOC108136620|XP_017113427.1|DELE
OG0001079	LOC117140380|XP_033159136.1|DMAU	LOC108146430|XP_017127922.1|DELE
OG0001080	LOC117139716|XP_033158122.1|DMAU	LOC108146177|XP_017127572.1|DELE
OG0001081	LOC117145921|XP_033167670.1|DMAU	LOC108136814|XP_017113706.1|DELE
OG0001082	LOC117137630|XP_033155053.1|DMAU	LOC108145500|XP_017126449.1|DELE
OG0001083	LOC117147646|XP_033170507.1|DMAU, LOC117140875|XP_033159909.1|DMAU, LOC117148593|XP_033171962.1|DMAU, LOC117147840|XP_033170789.1|DMAU	LOC108147482|XP_017129525.1|DELE
OG0001084	LOC117136168|XP_033152800.1|DMAU	LOC108145066|XP_017125735.1|DELE
OG0001085	LOC117138186|XP_033155976.1|DMAU	LOC108147015|XP_017128759.1|DELE
OG0001086	LOC117143507|XP_033164119.1|DMAU	LOC108135138|XP_017111236.1|DELE
OG0001086	LOC117135450|XP_033151523.1|DMAU	LOC108144667|XP_017125210.1|DELE
OG0001087	LOC117140923|XP_033160009.1|DMAU	LOC108134497|XP_017110306.1|DELE
OG0001087	LOC117137371|XP_033154668.1|DMAU	LOC108134518|XP_017110344.1|DELE
OG0001088	LOC117139743|XP_033158195.1|DMAU	LOC108150303|XP_017133904.1|DELE
OG0001089	LOC117139009|XP_033156993.1|DMAU	LOC108146470|XP_017127977.1|DELE
OG0001090	LOC117141127|XP_033160341.1|DMAU	LOC108146353|XP_017127815.1|DELE
OG0001092	LOC117147817|XP_033170762.1|DMAU	LOC108136409|XP_017113007.1|DELE
OG0001092	LOC117149947|XP_033172740.1|DMAU	LOC108139043|XP_017117149.1|DELE
OG0001093	LOC117150686|XP_033173589.1|DMAU	LOC108139049|XP_017117156.1|DELE
OG0001094	LOC117148773|XP_033172264.1|DMAU	LOC108138865|XP_017116878.1|DELE, LOC108138737|XP_017116619.1|DELE
OG0001095	LOC117136201|XP_033152841.1|DMAU	LOC108143714|XP_017123739.1|DELE
OG0001096	LOC117146591|XP_033168805.1|DMAU	LOC108138882|XP_017116902.1|DELE
OG0001097	LOC117138506|XP_033156529.1|DMAU	LOC108138039|XP_017115504.1|DELE, LOC108148313|XP_017130829.1|DELE
OG0001098	LOC117139252|XP_033157358.1|DMAU	LOC108135501|XP_017111733.1|DELE
OG0001099	LOC117141294|XP_033160564.1|DMAU	LOC108142795|XP_017122334.1|DELE
OG0001100	LOC117139977|XP_033158570.1|DMAU	LOC108138109|XP_017115608.1|DELE
OG0001101	LOC117138569|XP_033156630.1|DMAU	LOC108144311|XP_017124492.1|DELE
OG0001102	LOC117138978|XP_033156936.1|DMAU	LOC108143210|XP_017122984.1|DELE
OG0001103	LOC117143515|XP_033164129.1|DMAU	LOC108135031|XP_017111057.1|DELE
OG0001104	LOC117136429|XP_033153234.1|DMAU	LOC108137961|XP_017115413.1|DELE
OG0001106	LOC117146336|XP_033168344.1|DMAU	LOC108134958|XP_017110969.1|DELE
OG0001108	LOC117145683|XP_033167316.1|DMAU	LOC108139176|XP_017117287.1|DELE
OG0001108	LOC117145488|XP_033167055.1|DMAU	LOC108139376|XP_017117592.1|DELE
OG0001109	LOC117137932|XP_033155576.1|DMAU	LOC108149705|XP_017132960.1|DELE
OG0001109	LOC117136600|XP_033153474.1|DMAU	LOC108149703|XP_017132957.1|DELE
OG0001110	LOC117148132|XP_033171248.1|DMAU	LOC108138426|XP_017116113.1|DELE
OG0001110	LOC117141708|XP_033161213.1|DMAU	LOC108143149|XP_017122885.1|DELE
OG0001111	LOC117137426|XP_033154747.1|DMAU	LOC108149168|XP_017132056.1|DELE
OG0001111	LOC117137307|XP_033154578.1|DMAU	LOC108149167|XP_017132054.1|DELE
OG0001112	LOC117137917|XP_033155554.1|DMAU	LOC108141632|XP_017120592.1|DELE
OG0001113	LOC117150406|XP_033173160.1|DMAU	LOC108150513|XP_017134222.1|DELE
OG0001113	LOC117150408|XP_033173163.1|DMAU	LOC108150515|XP_017134225.1|DELE
OG0001114	LOC117150779|XP_033173714.1|DMAU	LOC108135319|XP_017111494.1|DELE
OG0001114	LOC117150777|XP_033173713.1|DMAU	LOC108135317|XP_017111492.1|DELE
OG0001115	LOC117150907|XP_033173945.1|DMAU	LOC108149400|XP_017132423.1|DELE
OG0001115	LOC117150903|XP_033173937.1|DMAU	LOC108149401|XP_017132425.1|DELE
OG0001116	LOC117136109|XP_033152699.1|DMAU	LOC108140335|XP_017118516.1|DELE
OG0001117	LOC117141476|XP_033160837.1|DMAU	LOC108135710|XP_017112043.1|DELE
OG0001117	LOC117139312|XP_033157446.1|DMAU	LOC108135480|XP_017111712.1|DELE
OG0001118	LOC117146542|XP_033168722.1|DMAU, LOC117147662|XP_033170529.1|DMAU	LOC108138522|XP_017116271.1|DELE
OG0001119	LOC117140618|XP_033159525.1|DMAU	LOC108134620|XP_017110494.1|DELE
OG0001120	LOC117142265|XP_033162022.1|DMAU	LOC108148726|XP_017131393.1|DELE
OG0001121	LOC117135704|XP_033152011.1|DMAU	LOC108146871|XP_017128593.1|DELE
OG0001122	LOC117139749|XP_033158201.1|DMAU	LOC108146446|XP_017127945.1|DELE
OG0001124	LOC117144496|XP_033165574.1|DMAU, LOC117143886|XP_033164675.1|DMAU	LOC108135249|XP_017111407.1|DELE
OG0001125	LOC117145250|XP_033166722.1|DMAU	LOC108137001|XP_017113988.1|DELE
OG0001126	LOC117140218|XP_033158899.1|DMAU	LOC108147419|XP_017129348.1|DELE
OG0001127	LOC117139129|XP_033157170.1|DMAU	LOC108142663|XP_017122154.1|DELE
OG0001128	LOC117137883|XP_033155504.1|DMAU	LOC108144710|XP_017125291.1|DELE
OG0001129	LOC117137095|XP_033154311.1|DMAU	LOC108141584|XP_017120519.1|DELE
OG0001130	LOC117148663|XP_033172071.1|DMAU	LOC108141984|XP_017121129.1|DELE
OG0001131	LOC117146307|XP_033168237.1|DMAU	LOC108145276|XP_017126061.1|DELE
OG0001133	LOC117146590|XP_033168841.1|DMAU	LOC108141852|XP_017120932.1|DELE
OG0001134	LOC117136270|XP_033152990.1|DMAU	LOC108143562|XP_017123560.1|DELE
OG0001135	LOC117144238|XP_033165198.1|DMAU	LOC108139350|XP_017117563.1|DELE
OG0001136	LOC117146122|XP_033168010.1|DMAU	LOC108142892|XP_017122456.1|DELE
OG0001137	LOC117145541|XP_033167127.1|DMAU	LOC108143785|XP_017123799.1|DELE
OG0001138	LOC117139717|XP_033158123.1|DMAU	LOC108146178|XP_017127573.1|DELE
OG0001139	LOC117142102|XP_033161878.1|DMAU	LOC108146925|XP_017128657.1|DELE
OG0001140	LOC117142450|XP_033162311.1|DMAU	LOC108148821|XP_017131566.1|DELE
OG0001141	LOC117144982|XP_033166342.1|DMAU	LOC108140781|XP_017119259.1|DELE
OG0001142	LOC117142463|XP_033162346.1|DMAU	LOC108140483|XP_017118722.1|DELE
OG0001142	LOC117142464|XP_033162347.1|DMAU	LOC108140485|XP_017118724.1|DELE
OG0001143	LOC117135141|XP_033151090.1|DMAU	LOC108138744|XP_017116627.1|DELE
OG0001144	LOC117143956|XP_033164782.1|DMAU	LOC108141004|XP_017119567.1|DELE
OG0001144	LOC117136746|XP_033153668.1|DMAU	LOC108144233|XP_017124399.1|DELE
OG0001145	LOC117137572|XP_033154969.1|DMAU	LOC108141283|XP_017120040.1|DELE
OG0001145	LOC117137573|XP_033154970.1|DMAU	LOC108141326|XP_017120097.1|DELE
OG0001146	LOC117150745|XP_033173669.1|DMAU	LOC108149245|XP_017132170.1|DELE
OG0001146	LOC117148492|XP_033171763.1|DMAU	LOC108136609|XP_017113417.1|DELE
OG0001147	LOC117140324|XP_033159065.1|DMAU	LOC108135609|XP_017111913.1|DELE
OG0001148	LOC117151010|XP_033174108.1|DMAU	LOC108134757|XP_017110689.1|DELE, LOC108134685|XP_017110572.1|DELE
OG0001149	LOC117141393|XP_033160698.1|DMAU	LOC108142717|XP_017122227.1|DELE
OG0001150	LOC117136018|XP_033152526.1|DMAU	LOC108136260|XP_017112808.1|DELE
OG0001151	LOC117143485|XP_033164089.1|DMAU, LOC117143426|XP_033164023.1|DMAU	LOC108136004|XP_017112422.1|DELE, LOC108135945|XP_017112390.1|DELE
OG0001152	LOC117143520|XP_033164133.1|DMAU	LOC108148214|XP_017130614.1|DELE
OG0001152	LOC117137046|XP_033154145.1|DMAU, LOC117148685|XP_033172119.1|DMAU	LOC108148203|XP_017130599.1|DELE
OG0001153	LOC117136781|XP_033153723.1|DMAU	LOC108141497|XP_017120403.1|DELE
OG0001154	LOC117141760|XP_033161279.1|DMAU	LOC108142000|XP_017121154.1|DELE
OG0001155	LOC117147133|XP_033169802.1|DMAU	LOC108138560|XP_017116322.1|DELE
OG0001157	LOC117142764|XP_033162836.1|DMAU	LOC108134785|XP_017110726.1|DELE
OG0001158	LOC117140202|XP_033158882.1|DMAU	LOC108149541|XP_017132667.1|DELE
OG0001159	LOC117145378|XP_033166894.1|DMAU	LOC108148638|XP_017131242.1|DELE
OG0001160	LOC117145793|XP_033167469.1|DMAU	LOC108141128|XP_017119837.1|DELE
OG0001161	LOC117143257|XP_033163717.1|DMAU	LOC108139181|XP_017117291.1|DELE
OG0001162	LOC117142422|XP_033162273.1|DMAU	LOC108139302|XP_017117490.1|DELE
OG0001163	LOC117142675|XP_033162701.1|DMAU	LOC108139257|XP_017117425.1|DELE
OG0001164	LOC117145632|XP_033167243.1|DMAU	LOC108143851|XP_017123901.1|DELE
OG0001165	LOC117138556|XP_033156607.1|DMAU	LOC108143431|XP_017123334.1|DELE
OG0001166	LOC117141986|XP_033161691.1|DMAU	LOC108145646|XP_017126671.1|DELE
OG0001167	LOC117137870|XP_033155479.1|DMAU	LOC108134610|XP_017110473.1|DELE, LOC108141832|XP_017120905.1|DELE
OG0001168	LOC117135764|XP_033152120.1|DMAU	LOC108137957|XP_017115406.1|DELE
OG0001169	LOC117148354|XP_033171603.1|DMAU	LOC108136354|XP_017112952.1|DELE
OG0001170	LOC117143475|XP_033164080.1|DMAU	LOC108148508|XP_017131035.1|DELE
OG0001171	LOC117138994|XP_033156955.1|DMAU	LOC108150250|XP_017133803.1|DELE
OG0001172	LOC117136589|XP_033153453.1|DMAU	LOC108143535|XP_017123521.1|DELE
OG0001173	LOC117142538|XP_033162477.1|DMAU	LOC108142931|XP_017122514.1|DELE
OG0001174	LOC117139876|XP_033158424.1|DMAU	LOC108142178|XP_017121351.1|DELE, LOC108142179|XP_017121352.1|DELE
OG0001175	LOC117136286|XP_033153012.1|DMAU	LOC108144787|XP_017125387.1|DELE
OG0001176	LOC117135787|XP_033152166.1|DMAU	LOC108149737|XP_017133002.1|DELE
OG0001177	LOC117138273|XP_033156135.1|DMAU	LOC108138815|XP_017116800.1|DELE
OG0001178	LOC117136036|XP_033152550.1|DMAU	LOC108145514|XP_017126475.1|DELE
OG0001179	LOC117137140|XP_033154331.1|DMAU	LOC108144698|XP_017125276.1|DELE
OG0001180	LOC117146295|XP_033168200.1|DMAU	LOC108145298|XP_017126108.1|DELE
OG0001181	LOC117139857|XP_033158398.1|DMAU	LOC108136115|XP_017112584.1|DELE
OG0001182	LOC117145299|XP_033166782.1|DMAU	LOC108147261|XP_017129148.1|DELE
OG0001183	LOC117143015|XP_033163273.1|DMAU	LOC108140588|XP_017118963.1|DELE
OG0001184	LOC117142230|XP_033161972.1|DMAU	LOC108136850|XP_017113763.1|DELE
OG0001185	LOC117144512|XP_033165601.1|DMAU	LOC108148260|XP_017130696.1|DELE
OG0001186	LOC117142573|XP_033162532.1|DMAU	LOC108141159|XP_017119875.1|DELE
OG0001187	LOC117137936|XP_033155583.1|DMAU	LOC108149761|XP_017133066.1|DELE
OG0001188	LOC117136156|XP_033152768.1|DMAU	LOC108143449|XP_017123369.1|DELE
OG0001189	LOC117137352|XP_033154641.1|DMAU	LOC108149197|XP_017132111.1|DELE
OG0001190	LOC117148909|XP_033172510.1|DMAU	LOC108140915|XP_017119458.1|DELE
OG0001191	LOC117147354|XP_033170111.1|DMAU	LOC108142135|XP_017121320.1|DELE
OG0001192	LOC117150487|XP_033173281.1|DMAU	LOC108150699|XP_017134452.1|DELE
OG0001193	LOC117143581|XP_033164220.1|DMAU	LOC108140617|XP_017119019.1|DELE
OG0001194	LOC117148665|XP_033172069.1|DMAU, LOC117148662|XP_033172067.1|DMAU	LOC108147668|XP_017129844.1|DELE
OG0001195	LOC117136540|XP_033153382.1|DMAU	LOC108145371|XP_017126254.1|DELE
OG0001196	LOC117148512|XP_033171807.1|DMAU, LOC117144565|XP_033165706.1|DMAU	LOC108141016|XP_017119585.1|DELE
OG0001197	LOC117145494|XP_033167063.1|DMAU	LOC108147104|XP_017128882.1|DELE
OG0001197	LOC117145468|XP_033167032.1|DMAU	LOC108137382|XP_017114531.1|DELE
OG0001198	LOC117145671|XP_033167295.1|DMAU	LOC108143747|XP_017123767.1|DELE
OG0001198	LOC117145014|XP_033166401.1|DMAU	LOC108144084|XP_017124224.1|DELE
OG0001200	LOC117136880|XP_033153879.1|DMAU	LOC108150458|XP_017134121.1|DELE
OG0001201	LOC117142848|XP_033162973.1|DMAU	LOC108143870|XP_017123926.1|DELE
OG0001202	LOC117147733|XP_033170622.1|DMAU, LOC117147728|XP_033170619.1|DMAU	LOC108140909|XP_017119451.1|DELE
OG0001203	LOC117146265|XP_033168130.1|DMAU	LOC108145311|XP_017126144.1|DELE
OG0001204	LOC117139772|XP_033158274.1|DMAU	LOC108149508|XP_017132624.1|DELE
OG0001205	LOC117142990|XP_033163233.1|DMAU	LOC108137473|XP_017114669.1|DELE
OG0001206	LOC117145892|XP_033167624.1|DMAU	LOC108136838|XP_017113747.1|DELE
OG0001207	LOC117147117|XP_033169776.1|DMAU	LOC108136450|XP_017113118.1|DELE
OG0001208	LOC117146812|XP_033169253.1|DMAU	LOC108137268|XP_017114351.1|DELE
OG0001209	LOC117143553|XP_033164185.1|DMAU	LOC108136862|XP_017113790.1|DELE
OG0001210	LOC117148006|XP_033171056.1|DMAU	LOC108135436|XP_017111664.1|DELE
OG0001212	LOC117146758|XP_033169145.1|DMAU	LOC108138574|XP_017116345.1|DELE
OG0001213	LOC117144782|XP_033166042.1|DMAU	LOC108140805|XP_017119293.1|DELE
OG0001214	LOC117142676|XP_033162706.1|DMAU	LOC108137391|XP_017114539.1|DELE
OG0001215	LOC117145244|XP_033166716.1|DMAU	LOC108148346|XP_017130847.1|DELE
OG0001216	LOC117142586|XP_033162547.1|DMAU	LOC108140645|XP_017119057.1|DELE
OG0001217	LOC117138113|XP_033155907.1|DMAU	LOC108136751|XP_017113591.1|DELE
OG0001218	LOC117142256|XP_033162009.1|DMAU	LOC108148676|XP_017131302.1|DELE
OG0001220	LOC117137745|XP_033155220.1|DMAU	LOC108147372|XP_017129296.1|DELE
OG0001221	LOC117137636|XP_033155058.1|DMAU	LOC108145473|XP_017126415.1|DELE
OG0001222	LOC117146033|XP_033167855.1|DMAU	LOC108147278|XP_017129183.1|DELE
OG0001223	LOC117138446|XP_033156450.1|DMAU	LOC108142157|XP_017121330.1|DELE
OG0001224	LOC117137597|XP_033154999.1|DMAU	LOC108144901|XP_017125551.1|DELE
OG0001225	LOC117135503|XP_033151618.1|DMAU	LOC108149610|XP_017132801.1|DELE
OG0001226	LOC117135732|XP_033152067.1|DMAU	LOC108144782|XP_017125382.1|DELE
OG0001227	LOC117144657|XP_033165851.1|DMAU	LOC108138045|XP_017115506.1|DELE
OG0001228	LOC117147312|XP_033170050.1|DMAU	LOC108134875|XP_017110857.1|DELE
OG0001229	LOC117136207|XP_033152853.1|DMAU	LOC108149906|XP_017133297.1|DELE
OG0001230	LOC117135745|XP_033152086.1|DMAU	LOC108137941|XP_017115388.1|DELE
OG0001231	LOC117145595|XP_033167204.1|DMAU	LOC108135182|XP_017111288.1|DELE
OG0001232	LOC117150641|XP_033173507.1|DMAU	LOC108138914|XP_017116962.1|DELE
OG0001233	LOC117150670|XP_033173561.1|DMAU	LOC108138337|XP_017115990.1|DELE
OG0001234	LOC117137741|XP_033155215.1|DMAU	LOC108141474|XP_017120370.1|DELE
OG0001235	LOC117150322|XP_033173051.1|DMAU	LOC108137862|XP_017115283.1|DELE
OG0001236	LOC117140025|XP_033158647.1|DMAU	LOC108142636|XP_017122121.1|DELE
OG0001237	LOC117140868|XP_033159898.1|DMAU	LOC108146615|XP_017128150.1|DELE
OG0001237	LOC117145515|XP_033167095.1|DMAU	LOC108136767|XP_017113617.1|DELE
OG0001238	LOC117142360|XP_033162175.1|DMAU	LOC108147213|XP_017129061.1|DELE
OG0001239	LOC117143288|XP_033163760.1|DMAU	LOC108135819|XP_017112185.1|DELE
OG0001240	LOC117145127|XP_033166538.1|DMAU	LOC108147238|XP_017129125.1|DELE
OG0001241	LOC117138021|XP_033155719.1|DMAU	LOC108137907|XP_017115336.1|DELE
OG0001242	LOC117146832|XP_033169277.1|DMAU	LOC108147713|XP_017129925.1|DELE
OG0001243	LOC117139852|XP_033158390.1|DMAU	LOC108146237|XP_017127654.1|DELE
OG0001244	LOC117142718|XP_033162771.1|DMAU	LOC108139185|XP_017117299.1|DELE
OG0001245	LOC117145201|XP_033166654.1|DMAU	LOC108136673|XP_017113485.1|DELE
OG0001246	LOC117138120|XP_033155872.1|DMAU	LOC108144196|XP_017124354.1|DELE
OG0001247	LOC117138439|XP_033156440.1|DMAU	LOC108134543|XP_017110384.1|DELE
OG0001248	LOC117141138|XP_033160360.1|DMAU	LOC108150185|XP_017133669.1|DELE
OG0001249	LOC117148190|XP_033171350.1|DMAU	LOC108141213|XP_017119955.1|DELE
OG0001251	LOC117144286|XP_033165281.1|DMAU	LOC108140987|XP_017119549.1|DELE
OG0001251	LOC117144285|XP_033165279.1|DMAU	LOC108140989|XP_017119553.1|DELE
OG0001252	LOC117144536|XP_033165658.1|DMAU	LOC108147167|XP_017128986.1|DELE
OG0001252	LOC117144532|XP_033165654.1|DMAU	LOC108147168|XP_017128987.1|DELE
OG0001253	LOC117147936|XP_033170972.1|DMAU, LOC117147836|XP_033170788.1|DMAU, LOC117147835|XP_033170787.1|DMAU, LOC117147830|XP_033170779.1|DMAU, LOC117137859|XP_033155464.1|DMAU	LOC108137900|XP_017115329.1|DELE
OG0001254	LOC117138338|XP_033156267.1|DMAU	LOC108145476|XP_017126419.1|DELE
OG0001255	LOC117137333|XP_033154615.1|DMAU	LOC108149658|XP_017132892.1|DELE
OG0001256	LOC117141277|XP_033160537.1|DMAU	LOC108145898|XP_017127039.1|DELE
OG0001256	LOC117138334|XP_033156262.1|DMAU	LOC108144119|XP_017124251.1|DELE
OG0001257	LOC117146323|XP_033168280.1|DMAU	LOC108145268|XP_017126037.1|DELE
OG0001258	LOC117144508|XP_033165589.1|DMAU	LOC108144021|XP_017124136.1|DELE
OG0001259	LOC117147027|XP_033169611.1|DMAU	LOC108137124|XP_017114150.1|DELE
OG0001260	LOC117144726|XP_033165960.1|DMAU	LOC108135137|XP_017111235.1|DELE
OG0001261	LOC117146601|XP_033168816.1|DMAU	LOC108144681|XP_017125237.1|DELE
OG0001262	LOC117141945|XP_033161589.1|DMAU	LOC108150254|XP_017133811.1|DELE
OG0001263	LOC117142271|XP_033162038.1|DMAU	LOC108143066|XP_017122769.1|DELE
OG0001264	LOC117151015|XP_033174112.1|DMAU	LOC108134747|XP_017110676.1|DELE
OG0001265	LOC117146840|XP_033169286.1|DMAU	LOC108136242|XP_017112767.1|DELE
OG0001266	LOC117135964|XP_033152457.1|DMAU	LOC108149631|XP_017132850.1|DELE
OG0001267	LOC117145054|XP_033166454.1|DMAU	LOC108148921|XP_017131726.1|DELE
OG0001268	LOC117144425|XP_033165459.1|DMAU	LOC108136680|XP_017113491.1|DELE
OG0001269	LOC117136556|XP_033153400.1|DMAU	LOC108144392|XP_017124660.1|DELE
OG0001270	LOC117145234|XP_033166699.1|DMAU	LOC108137456|XP_017114643.1|DELE
OG0001271	LOC117136325|XP_033153070.1|DMAU	LOC108141468|XP_017120363.1|DELE
OG0001272	LOC117139445|XP_033157641.1|DMAU	LOC108146321|XP_017127774.1|DELE
OG0001273	LOC117144074|XP_033164975.1|DMAU	LOC108140442|XP_017118661.1|DELE
OG0001274	LOC117139532|XP_033157793.1|DMAU	LOC108142614|XP_017122085.1|DELE
OG0001275	LOC117147685|XP_033170556.1|DMAU	LOC108135432|XP_017111656.1|DELE
OG0001276	LOC117140779|XP_033159755.1|DMAU	LOC108146305|XP_017127746.1|DELE
OG0001277	LOC117140824|XP_033159822.1|DMAU	LOC108145821|XP_017126915.1|DELE
OG0001278	LOC117141025|XP_033160192.1|DMAU	LOC108150209|XP_017133710.1|DELE
