Orthogroup	DMAU.longest_only	DSEC.longest_only
OG0002155	LOC117145249|XP_033166721.1|DMAU	LOC6612916|XP_032578737.1|DSEC
OG0002156	LOC117140223|XP_033158912.1|DMAU	LOC6616591|XP_032574499.1|DSEC
OG0002157	LOC117142521|XP_033162455.1|DMAU	LOC6606569|XP_032576688.1|DSEC
OG0002158	LOC117136804|XP_033153760.1|DMAU	LOC6609823|XP_002034477.1|DSEC
OG0002159	LOC117138560|XP_033156610.1|DMAU	LOC6615705|XP_002040076.1|DSEC
OG0002160	LOC117143481|XP_033164084.1|DMAU	LOC6614336|XP_002038775.1|DSEC
OG0002161	LOC117143301|XP_033163797.1|DMAU	LOC6620706|XP_002044904.1|DSEC
OG0002162	LOC117143721|XP_033164412.1|DMAU	LOC6606978|XP_002031770.2|DSEC
OG0002163	LOC117147294|XP_033170033.1|DMAU	LOC6612365|XP_002036874.1|DSEC
OG0002164	LOC117142312|XP_033162102.1|DMAU	LOC6616943|XP_032577307.1|DSEC
OG0002165	LOC117136887|XP_033153894.1|DMAU	LOC6614449|XP_002038882.1|DSEC
OG0002166	LOC117148065|XP_033171150.1|DMAU	LOC6617784|XP_002042096.1|DSEC
OG0002167	LOC117137327|XP_033154607.1|DMAU	LOC6609903|XP_002034553.1|DSEC
OG0002168	LOC117136437|XP_033153243.1|DMAU	LOC6615784|XP_002040154.1|DSEC
OG0002169	LOC117139479|XP_033157689.1|DMAU	LOC6605092|XP_002029933.1|DSEC
OG0002170	LOC117146283|XP_033168178.1|DMAU	LOC6620288|XP_032579830.1|DSEC
OG0002171	LOC117142974|XP_033163215.1|DMAU	LOC6607664|XP_002032429.1|DSEC
OG0002172	LOC117143858|XP_033164613.1|DMAU	LOC6607540|XP_002032309.1|DSEC
OG0002173	LOC117150496|XP_033173291.1|DMAU	LOC6612077|XP_002036594.1|DSEC
OG0002174	LOC117142374|XP_033162195.1|DMAU	LOC6606392|XP_002031197.1|DSEC
OG0002175	LOC117142376|XP_033162196.1|DMAU	LOC6606393|XP_002031198.1|DSEC
OG0002176	LOC117143104|XP_033163477.1|DMAU	LOC6620509|XP_002044714.1|DSEC
OG0002177	LOC117145174|XP_033166614.1|DMAU	LOC6616860|XP_002041196.1|DSEC
OG0002178	LOC117142631|XP_033162626.1|DMAU	LOC6617142|XP_032576591.1|DSEC
OG0002179	LOC117143717|XP_033164406.1|DMAU	LOC6619672|XP_032578032.1|DSEC
OG0002180	LOC117142604|XP_033162574.1|DMAU	LOC6612854|XP_002037346.1|DSEC
OG0002181	LOC117146867|XP_033169347.1|DMAU	LOC6617463|XP_002041780.1|DSEC
OG0002182	LOC117145789|XP_033167460.1|DMAU	LOC6614317|XP_032579165.1|DSEC
OG0002183	LOC117135853|XP_033152263.1|DMAU	LOC6609915|XP_002034565.1|DSEC
OG0002184	LOC117142950|XP_033163165.1|DMAU	LOC6606436|XP_002031240.1|DSEC
OG0002185	LOC117145549|XP_033167135.1|DMAU	LOC6606268|XP_032577500.1|DSEC
OG0002186	LOC117150361|XP_033173112.1|DMAU	LOC6613565|XP_002038033.1|DSEC
OG0002187	LOC117144359|XP_033165367.1|DMAU	LOC6607443|XP_002032212.1|DSEC
OG0002188	LOC117136238|XP_033152914.1|DMAU	LOC6613002|XP_032571527.1|DSEC
OG0002189	LOC117140585|XP_033159482.1|DMAU	LOC116801123|XP_032574754.1|DSEC
OG0002190	LOC117142814|XP_033162920.1|DMAU	LOC6607652|XP_032576972.1|DSEC
OG0002191	LOC117138961|XP_033156894.1|DMAU	LOC6616352|XP_002040712.1|DSEC
OG0002192	LOC117139854|XP_033158394.1|DMAU	LOC6618327|XP_032574018.1|DSEC
OG0002193	LOC117143050|XP_033163390.1|DMAU	LOC6606958|XP_002031751.2|DSEC
OG0002194	LOC117143447|XP_033164045.1|DMAU	LOC6618686|XP_002042944.1|DSEC
OG0002195	LOC117144197|XP_033165137.1|DMAU	LOC6607679|XP_002032444.1|DSEC
OG0002196	LOC117145204|XP_033166659.1|DMAU	LOC6606925|XP_002031719.1|DSEC
OG0002197	LOC117141192|XP_033160430.1|DMAU	LOC6610135|XP_002034744.1|DSEC
OG0002198	LOC117142567|XP_033162510.1|DMAU	LOC6614298|XP_032579373.1|DSEC
OG0002199	LOC117142862|XP_033163010.1|DMAU	LOC6607298|XP_002032077.1|DSEC
OG0002200	LOC117148560|XP_033171894.1|DMAU	LOC6617539|XP_002041854.1|DSEC
OG0002202	LOC117144448|XP_033165492.1|DMAU	LOC6606480|XP_032578003.1|DSEC
OG0002203	LOC117142371|XP_033162192.1|DMAU	LOC6606390|XP_032576154.1|DSEC
OG0002204	LOC117143196|XP_033163627.1|DMAU	LOC6619631|XP_002043846.1|DSEC
OG0002205	LOC117144730|XP_033165965.1|DMAU	LOC6621776|XP_002045866.1|DSEC
OG0002206	LOC117142678|XP_033162707.1|DMAU	LOC6607476|XP_002032245.1|DSEC
OG0002207	LOC117144525|XP_033165638.1|DMAU	LOC6618769|XP_002043027.2|DSEC
OG0002208	LOC117144919|XP_033166257.1|DMAU	LOC6618765|XP_002043023.1|DSEC
OG0002209	LOC117147137|XP_033169807.1|DMAU	LOC6612262|XP_002036773.2|DSEC
OG0002210	LOC117145123|XP_033166532.1|DMAU	LOC6614038|XP_032577629.1|DSEC
OG0002211	LOC117143846|XP_033164593.1|DMAU	LOC6606542|XP_032576434.1|DSEC
OG0002212	LOC117143106|XP_033163479.1|DMAU	LOC6620514|XP_002044718.2|DSEC
OG0002213	LOC117145724|XP_033167364.1|DMAU	LOC6614141|XP_002038594.1|DSEC
OG0002214	LOC117143713|XP_033164403.1|DMAU	LOC6607324|XP_032577318.1|DSEC
OG0002215	LOC117143000|XP_033163250.1|DMAU	LOC6606350|XP_032578666.1|DSEC
OG0002216	LOC117142485|XP_033162400.1|DMAU	LOC6612717|XP_002037220.1|DSEC
OG0002217	LOC117143383|XP_033163954.1|DMAU	LOC6606368|XP_032579310.1|DSEC
OG0002218	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU	LOC6620490|XP_032582303.1|DSEC, LOC6620494|XP_032582301.1|DSEC, LOC116801949|XP_032580026.1|DSEC
OG0002219	LOC117145144|XP_033166575.1|DMAU	LOC6606527|XP_002031328.1|DSEC
OG0002220	LOC117145441|XP_033166989.1|DMAU	LOC6606526|XP_032577419.1|DSEC
OG0002221	LOC117140700|XP_033159654.1|DMAU	LOC6605068|XP_002029909.2|DSEC
OG0002222	LOC117136329|XP_033153074.1|DMAU	LOC6618833|XP_002043082.1|DSEC
OG0002223	LOC117136091|XP_033152655.1|DMAU	LOC6609433|XP_032571640.1|DSEC
OG0002224	LOC117136078|XP_033152637.1|DMAU	LOC6608027|XP_032572855.1|DSEC
OG0002225	LOC117140967|XP_033160083.1|DMAU	LOC6611170|XP_032574632.1|DSEC
OG0002226	LOC117136178|XP_033152811.1|DMAU	LOC6607872|XP_002032626.1|DSEC
OG0002227	LOC117136100|XP_033152685.1|DMAU	LOC6608495|XP_032572593.1|DSEC
OG0002228	LOC117136665|XP_033153556.1|DMAU	LOC6608144|XP_002032890.1|DSEC
OG0002229	LOC117135533|XP_033151695.1|DMAU	LOC6618849|XP_002043098.2|DSEC
OG0002230	LOC117137764|XP_033155274.1|DMAU	LOC6608896|XP_002033610.1|DSEC
OG0002231	LOC117136271|XP_033152991.1|DMAU	LOC6607974|XP_002032722.1|DSEC
OG0002232	LOC117135755|XP_033152102.1|DMAU	LOC6615284|XP_002039688.1|DSEC
OG0002233	LOC117139820|XP_033158343.1|DMAU	LOC6605448|XP_032575274.1|DSEC
OG0002234	LOC117137667|XP_033155117.1|DMAU	LOC6608622|XP_002033356.1|DSEC
OG0002235	LOC117135967|XP_033152460.1|DMAU	LOC6615515|XP_032570923.1|DSEC
OG0002236	LOC117138523|XP_033156552.1|DMAU	LOC6615827|XP_002040197.1|DSEC
OG0002237	LOC117136231|XP_033152902.1|DMAU	LOC6613001|XP_032571525.1|DSEC
OG0002238	LOC117135940|XP_033152411.1|DMAU	LOC6607899|XP_032570329.1|DSEC
OG0002239	LOC117135780|XP_033152144.1|DMAU	LOC6608877|XP_002033591.1|DSEC
OG0002240	LOC117135866|XP_033152286.1|DMAU	LOC6615497|XP_002039877.2|DSEC
OG0002241	LOC117141574|XP_033160978.1|DMAU	LOC6605037|XP_032576023.1|DSEC
OG0002242	LOC117141226|XP_033160475.1|DMAU	LOC116801240|XP_032575378.1|DSEC
OG0002243	LOC117144170|XP_033165103.1|DMAU	LOC6619271|XP_002043488.1|DSEC
OG0002244	LOC117139964|XP_033158554.1|DMAU	LOC6605220|XP_002030058.1|DSEC
OG0002245	LOC117139865|XP_033158413.1|DMAU	LOC6604780|XP_002029631.2|DSEC
OG0002246	LOC117137110|XP_033154288.1|DMAU	LOC6607901|XP_032571779.1|DSEC
OG0002247	LOC117136438|XP_033153244.1|DMAU	LOC116800317|XP_032570295.1|DSEC
OG0002248	LOC117139501|XP_033157723.1|DMAU	LOC6610763|XP_002035329.1|DSEC
OG0002249	LOC117141202|XP_033160445.1|DMAU	LOC6604859|XP_032574986.1|DSEC
OG0002250	LOC117137931|XP_033155575.1|DMAU	LOC6615267|XP_002039672.1|DSEC
OG0002251	LOC117137656|XP_033155084.1|DMAU	LOC6615265|XP_002039670.1|DSEC
OG0002252	LOC117137419|XP_033154739.1|DMAU	LOC6610121|XP_032571536.1|DSEC
OG0002253	LOC117138302|XP_033156193.1|DMAU	LOC116800449|XP_032571383.1|DSEC
OG0002254	LOC117143114|XP_033163490.1|DMAU	LOC116801595|XP_032578049.1|DSEC, LOC6607810|XP_032578585.1|DSEC, LOC6619623|XP_032578584.1|DSEC, LOC6621779|XP_032578581.1|DSEC, LOC6607808|XP_032578580.1|DSEC
OG0002255	LOC117146438|XP_033168542.1|DMAU	LOC6614993|XP_032581490.1|DSEC
OG0002256	LOC117135421|XP_033151465.1|DMAU	LOC6608555|XP_002033289.1|DSEC
OG0002257	LOC117138324|XP_033156251.1|DMAU	LOC6608630|XP_032571284.1|DSEC
OG0002258	LOC117140748|XP_033159720.1|DMAU	LOC6611079|XP_002035636.1|DSEC
OG0002259	LOC117148462|XP_033171725.1|DMAU	LOC6619996|XP_032580542.1|DSEC
OG0002260	LOC117139535|XP_033157799.1|DMAU	LOC6619399|XP_002043614.1|DSEC
OG0002261	LOC117139398|XP_033157556.1|DMAU	LOC6619380|XP_002043596.2|DSEC
OG0002262	LOC117136164|XP_033152797.1|DMAU	LOC6608397|XP_032570501.1|DSEC
OG0002263	LOC117139338|XP_033157476.1|DMAU	LOC6605878|XP_002030692.1|DSEC
OG0002264	LOC117136327|XP_033153073.1|DMAU	LOC6618834|XP_002043083.1|DSEC
OG0002265	LOC117139851|XP_033158389.1|DMAU	LOC6605174|XP_032575180.1|DSEC
OG0002266	LOC117140229|XP_033158919.1|DMAU	LOC6619434|XP_002043649.2|DSEC
OG0002267	LOC117139740|XP_033158188.1|DMAU	LOC6604960|XP_002029803.1|DSEC
OG0002268	LOC117139324|XP_033157460.1|DMAU	LOC6616429|XP_032573201.1|DSEC
OG0002269	LOC117136099|XP_033152671.1|DMAU	LOC6609325|XP_002034014.1|DSEC
OG0002270	LOC117136449|XP_033153257.1|DMAU	LOC6609365|XP_002034054.1|DSEC
OG0002271	LOC117141543|XP_033160937.1|DMAU	LOC6604972|XP_032574688.1|DSEC
OG0002272	LOC117142116|XP_033161903.1|DMAU	LOC6610371|XP_002034957.1|DSEC
OG0002273	LOC117140423|XP_033159199.1|DMAU	LOC6605835|XP_032573345.1|DSEC
OG0002274	LOC117140838|XP_033159837.1|DMAU	LOC6616522|XP_032574717.1|DSEC
OG0002275	LOC117140282|XP_033159001.1|DMAU	LOC6606057|XP_032573402.1|DSEC
OG0002276	LOC117140015|XP_033158626.1|DMAU	LOC6610337|XP_032574218.1|DSEC
OG0002277	LOC117140594|XP_033159493.1|DMAU	LOC6610329|XP_032573717.1|DSEC
OG0002278	LOC117140077|XP_033158720.1|DMAU	LOC6610875|XP_002035438.1|DSEC
OG0002279	LOC117139560|XP_033157846.1|DMAU	LOC6605005|XP_032573392.1|DSEC
OG0002280	LOC117140990|XP_033160132.1|DMAU	LOC6606018|XP_032575769.1|DSEC
OG0002281	LOC117139189|XP_033157249.1|DMAU	LOC6606008|XP_002030819.1|DSEC
OG0002282	LOC117141966|XP_033161654.1|DMAU	LOC6610622|XP_002035189.1|DSEC
OG0002283	LOC117138076|XP_033155790.1|DMAU	LOC6615728|XP_002040099.1|DSEC
OG0002284	LOC117138421|XP_033156418.1|DMAU	LOC6608106|XP_002032854.1|DSEC
OG0002285	LOC117147380|XP_033170141.1|DMAU	LOC6618965|XP_002043210.1|DSEC
OG0002286	LOC117136949|XP_033153989.1|DMAU	LOC6615651|XP_002040022.2|DSEC
OG0002287	LOC117136310|XP_033153048.1|DMAU	LOC6609366|XP_032571030.1|DSEC
OG0002288	LOC117141542|XP_033160932.1|DMAU	LOC6604971|XP_032574686.1|DSEC
OG0002289	LOC117141424|XP_033160747.1|DMAU	LOC6604898|XP_002029743.1|DSEC
OG0002290	LOC117143128|XP_033163513.1|DMAU	LOC6613595|XP_002038064.1|DSEC
OG0002291	LOC117137345|XP_033154630.1|DMAU	LOC6608003|XP_032570199.1|DSEC
OG0002292	LOC117137065|XP_033154170.1|DMAU	LOC6620684|XP_032572178.1|DSEC
OG0002293	LOC117137532|XP_033154909.1|DMAU	LOC6620409|XP_002044617.2|DSEC
OG0002294	LOC117143864|XP_033164621.1|DMAU	LOC6607286|XP_002032065.1|DSEC
OG0002295	LOC117149886|XP_033172721.1|DMAU	LOC6611481|XP_032569888.1|DSEC
OG0002296	LOC117144011|XP_033164860.1|DMAU	LOC6611824|XP_032583531.1|DSEC
OG0002297	LOC117142435|XP_033162287.1|DMAU	LOC6606300|XP_002031105.1|DSEC
OG0002298	LOC117138456|XP_033156474.1|DMAU	LOC6613010|XP_032571756.1|DSEC
OG0002299	LOC117138375|XP_033156334.1|DMAU	LOC6608582|XP_002033316.1|DSEC
OG0002300	LOC117150662|XP_033173542.1|DMAU	LOC6613507|XP_032582789.1|DSEC
OG0002301	LOC117147318|XP_033170098.1|DMAU	LOC6619301|XP_002043519.1|DSEC
OG0002302	LOC117135264|XP_033151305.1|DMAU	LOC6619309|XP_032583585.1|DSEC
OG0002303	LOC117148887|XP_033172482.1|DMAU	LOC6615881|XP_032582602.1|DSEC
OG0002304	LOC117148870|XP_033172436.1|DMAU	LOC116802041|XP_032580947.1|DSEC
OG0002305	LOC117140177|XP_033158843.1|DMAU	LOC6616295|XP_002040659.2|DSEC
OG0002306	LOC117150885|XP_033173913.1|DMAU	LOC6611697|XP_002036231.2|DSEC
OG0002307	LOC117150512|XP_033173310.1|DMAU	LOC6617417|XP_032571705.1|DSEC
OG0002308	LOC117136654|XP_033153548.1|DMAU	LOC6611826|XP_002036348.1|DSEC
OG0002309	LOC117150704|XP_033173607.1|DMAU	LOC116803546|XP_032583183.1|DSEC
OG0002310	LOC117138580|XP_033156651.1|DMAU	LOC6618258|XP_032575201.1|DSEC
OG0002311	LOC117140604|XP_033159509.1|DMAU	LOC6614726|XP_032569750.1|DSEC
OG0002312	LOC117150436|XP_033173209.1|DMAU	LOC6617850|XP_032581809.1|DSEC
OG0002313	LOC117137603|XP_033155012.1|DMAU	LOC6609164|XP_032571980.1|DSEC
OG0002314	LOC117135894|XP_033152332.1|DMAU	LOC6608201|XP_002032946.2|DSEC
OG0002315	LOC117136771|XP_033153709.1|DMAU	LOC6608745|XP_002033468.1|DSEC
OG0002316	LOC117150773|XP_033173705.1|DMAU	LOC6612103|XP_002036620.2|DSEC
OG0002317	LOC117142017|XP_033161770.1|DMAU	LOC6605740|XP_032574339.1|DSEC
OG0002318	LOC117146583|XP_033168792.1|DMAU	LOC6614584|XP_002039012.1|DSEC
OG0002319	LOC117149997|XP_033172778.1|DMAU	LOC6617823|XP_002042133.2|DSEC
OG0002320	LOC117138176|XP_033155956.1|DMAU	LOC6615283|XP_002039687.1|DSEC
OG0002321	LOC117137428|XP_033154749.1|DMAU	LOC6608784|XP_032571583.1|DSEC
OG0002322	LOC117150522|XP_033173333.1|DMAU	LOC6618274|XP_032569805.1|DSEC
OG0002323	LOC117136596|XP_033153473.1|DMAU	LOC6618243|XP_002042518.1|DSEC
OG0002324	LOC117140132|XP_033158787.1|DMAU	LOC6619383|XP_032574528.1|DSEC
OG0002325	LOC117140965|XP_033160082.1|DMAU	LOC6605207|XP_032574033.1|DSEC
OG0002326	LOC117139870|XP_033158418.1|DMAU	LOC6605209|XP_002030047.1|DSEC
OG0002327	LOC117145811|XP_033167504.1|DMAU	LOC116801625|XP_032578263.1|DSEC
OG0002328	LOC117146661|XP_033168897.1|DMAU	LOC6614752|XP_032570293.1|DSEC
OG0002329	LOC117135233|XP_033151246.1|DMAU	LOC6617343|XP_002041668.1|DSEC
OG0002330	LOC117135234|XP_033151247.1|DMAU	LOC6617345|XP_002041670.1|DSEC
OG0002331	LOC117148617|XP_033171996.1|DMAU	LOC6614922|XP_002039339.1|DSEC
OG0002332	LOC117140844|XP_033159859.1|DMAU	LOC6610536|XP_002035116.1|DSEC
OG0002333	LOC117138652|XP_033156771.1|DMAU	LOC6618895|XP_002043143.1|DSEC
OG0002334	LOC117148490|XP_033171764.1|DMAU	LOC6613529|XP_032582889.1|DSEC
OG0002335	LOC117138199|XP_033156018.1|DMAU	LOC6608259|XP_032570482.1|DSEC
OG0002336	LOC117141775|XP_033161296.1|DMAU	LOC6618379|XP_002042649.1|DSEC
OG0002337	LOC117136453|XP_033153263.1|DMAU	LOC6608368|XP_032570792.1|DSEC
OG0002338	LOC117148187|XP_033171351.1|DMAU	LOC6611505|XP_002036046.1|DSEC
OG0002339	LOC117139204|XP_033157271.1|DMAU	LOC6613210|XP_032569817.1|DSEC
OG0002340	LOC117139907|XP_033158514.1|DMAU	LOC6617683|XP_002041995.2|DSEC
OG0002341	LOC117137433|XP_033154755.1|DMAU	LOC6620880|XP_032571727.1|DSEC
OG0002342	LOC117137768|XP_033155659.1|DMAU	LOC6613446|XP_032569878.1|DSEC
OG0002343	LOC117151013|XP_033174114.1|DMAU	LOC6613428|XP_032581231.1|DSEC
OG0002344	LOC117135601|XP_033151839.1|DMAU	LOC6620522|XP_032582777.1|DSEC
OG0002345	LOC117138268|XP_033156124.1|DMAU	LOC6608081|XP_002032829.1|DSEC
OG0002346	LOC117150598|XP_033173446.1|DMAU	LOC6611476|XP_032579432.1|DSEC
OG0002347	LOC117136705|XP_033153615.1|DMAU	LOC6608772|XP_002033493.1|DSEC
OG0002348	LOC117136916|XP_033153945.1|DMAU	LOC6611657|XP_032569801.1|DSEC
OG0002349	LOC117138275|XP_033156133.1|DMAU	LOC116800484|XP_032571627.1|DSEC
OG0002350	LOC117138264|XP_033156119.1|DMAU	LOC6608080|XP_032571621.1|DSEC
OG0002351	LOC117137955|XP_033155608.1|DMAU	LOC6608832|XP_002033546.1|DSEC
OG0002352	LOC117137886|XP_033155507.1|DMAU	LOC6608915|XP_032571363.1|DSEC
OG0002353	LOC117137326|XP_033154604.1|DMAU	LOC6620700|XP_032570889.1|DSEC
OG0002354	LOC117145910|XP_033167659.1|DMAU	LOC6611761|XP_002036284.1|DSEC
OG0002355	LOC117138171|XP_033155944.1|DMAU	LOC6620680|XP_032576491.1|DSEC
OG0002356	LOC117140066|XP_033158706.1|DMAU	LOC6614384|XP_002038822.2|DSEC
OG0002357	LOC117142500|XP_033162424.1|DMAU	LOC6621048|XP_032576158.1|DSEC, LOC6621586|XP_032576152.1|DSEC
OG0002358	LOC117136165|XP_033152801.1|DMAU	LOC6611936|XP_002036453.1|DSEC
OG0002359	LOC117147754|XP_033170656.1|DMAU, LOC117147700|XP_033170579.1|DMAU	LOC6612569|XP_002037074.2|DSEC
OG0002360	LOC117143165|XP_033163572.1|DMAU	LOC6618188|XP_002042463.1|DSEC
OG0002361	LOC117139541|XP_033157807.1|DMAU	LOC6619423|XP_002043638.1|DSEC
OG0002362	LOC117140434|XP_033159247.1|DMAU	LOC6611549|XP_032573720.1|DSEC
OG0002363	LOC117148381|XP_033171633.1|DMAU	LOC6611507|XP_002036048.1|DSEC
OG0002364	LOC117137822|XP_033155401.1|DMAU	LOC6611509|XP_032570699.1|DSEC
OG0002365	LOC117143796|XP_033164534.1|DMAU	LOC6611511|XP_002036052.2|DSEC
OG0002366	LOC117139700|XP_033158106.1|DMAU	LOC6613396|XP_032573932.1|DSEC
OG0002367	LOC117141606|XP_033161016.1|DMAU	LOC6620616|XP_002044819.1|DSEC
OG0002368	LOC117135162|XP_033151114.1|DMAU	LOC6613572|XP_002038040.1|DSEC
OG0002369	LOC117147568|XP_033170402.1|DMAU	LOC6615061|XP_002039478.1|DSEC
OG0002370	LOC117150525|XP_033173339.1|DMAU	LOC6611227|XP_002035783.2|DSEC
OG0002371	LOC117146264|XP_033168134.1|DMAU	LOC6611225|XP_002035781.1|DSEC
OG0002372	LOC117150697|XP_033173600.1|DMAU	LOC6613320|XP_002037796.2|DSEC
OG0002373	LOC117135205|XP_033151181.1|DMAU	LOC6614411|XP_002038844.1|DSEC
OG0002374	LOC117142274|XP_033162043.1|DMAU	LOC6607842|XP_002032599.2|DSEC
OG0002375	LOC117142777|XP_033162856.1|DMAU	LOC6614308|XP_002038748.2|DSEC
OG0002376	LOC117140820|XP_033159821.1|DMAU	LOC6611465|XP_032578353.1|DSEC
OG0002377	LOC117144383|XP_033165407.1|DMAU	LOC6613949|XP_002038413.1|DSEC
OG0002378	LOC117142104|XP_033161880.1|DMAU	LOC6605522|XP_002030355.1|DSEC
OG0002379	LOC117141491|XP_033160871.1|DMAU	LOC6613699|XP_002038169.1|DSEC
OG0002380	LOC117147062|XP_033169712.1|DMAU	LOC6612298|XP_032581622.1|DSEC
OG0002381	LOC117138445|XP_033156449.1|DMAU	LOC6609108|XP_002033811.1|DSEC
OG0002382	LOC117146594|XP_033168807.1|DMAU	LOC6619829|XP_032580861.1|DSEC
OG0002383	LOC117140391|XP_033159149.1|DMAU	LOC6610391|XP_032574445.1|DSEC
OG0002384	LOC117146766|XP_033169158.1|DMAU	LOC6616088|XP_032582358.1|DSEC
OG0002385	LOC117146257|XP_033168102.1|DMAU	LOC6619458|XP_032579674.1|DSEC
OG0002386	LOC117145512|XP_033167092.1|DMAU	LOC6619025|XP_002043270.1|DSEC
OG0002387	LOC117144477|XP_033165544.1|DMAU	LOC6607546|XP_032576220.1|DSEC
OG0002388	LOC117142705|XP_033162755.1|DMAU	LOC6606296|XP_032576272.1|DSEC
OG0002389	LOC117145535|XP_033167120.1|DMAU	LOC6607569|XP_002032338.1|DSEC
OG0002390	LOC117150414|XP_033173172.1|DMAU	LOC6612048|XP_002036565.1|DSEC
OG0002391	LOC117137438|XP_033154764.1|DMAU	LOC6609584|XP_032570892.1|DSEC
OG0002392	LOC117141322|XP_033160607.1|DMAU	LOC6610840|XP_002035406.2|DSEC
OG0002393	LOC117139630|XP_033157979.1|DMAU	LOC6605974|XP_002030786.1|DSEC
OG0002394	LOC117142308|XP_033162091.1|DMAU	LOC6616939|XP_032577301.1|DSEC
OG0002395	LOC117144465|XP_033165518.1|DMAU	LOC6606889|XP_032577672.1|DSEC
OG0002396	LOC117138417|XP_033156405.1|DMAU	LOC6609270|XP_032570141.1|DSEC
OG0002397	LOC117137696|XP_033155156.1|DMAU	LOC6619120|XP_002043360.1|DSEC
OG0002398	LOC117146953|XP_033169505.1|DMAU	LOC6619770|XP_032582020.1|DSEC
OG0002399	LOC117137773|XP_033155286.1|DMAU	LOC6619153|XP_002043393.1|DSEC
OG0002400	LOC117136047|XP_033152581.1|DMAU	LOC6609610|XP_002034287.2|DSEC
OG0002401	LOC117146322|XP_033168276.1|DMAU	LOC6620284|XP_002044492.1|DSEC
OG0002402	LOC117144737|XP_033165976.1|DMAU	LOC6606156|XP_002030964.2|DSEC
OG0002403	LOC117145260|XP_033166734.1|DMAU	LOC6606155|XP_032577022.1|DSEC
OG0002404	LOC117145996|XP_033167801.1|DMAU	LOC6613778|XP_002038248.1|DSEC
OG0002405	LOC117144879|XP_033166181.1|DMAU	LOC6613942|XP_002038406.2|DSEC
OG0002406	LOC117140489|XP_033159339.1|DMAU	LOC6605961|XP_002030773.1|DSEC
OG0002407	LOC117142537|XP_033162474.1|DMAU	LOC6619510|XP_032576641.1|DSEC
OG0002408	LOC117143065|XP_033163413.1|DMAU	LOC6613955|XP_032578381.1|DSEC
OG0002409	LOC117139550|XP_033157832.1|DMAU	LOC6605663|XP_032575127.1|DSEC
OG0002410	LOC117144167|XP_033165093.1|DMAU	LOC6619037|XP_032577333.1|DSEC
OG0002411	LOC117143397|XP_033163977.1|DMAU	LOC6607171|XP_002031957.1|DSEC
OG0002412	LOC117141953|XP_033161600.1|DMAU	LOC116801292|XP_032575838.1|DSEC
OG0002413	LOC117146537|XP_033168703.1|DMAU	LOC6612220|XP_032582055.1|DSEC
OG0002414	LOC117141932|XP_033161561.1|DMAU	LOC6610296|XP_002034891.1|DSEC
OG0002415	LOC117143530|XP_033164152.1|DMAU	LOC6606704|XP_032577217.1|DSEC
OG0002416	LOC117146247|XP_033168072.1|DMAU	LOC6619453|XP_032579952.1|DSEC
OG0002417	LOC117135176|XP_033151132.1|DMAU	LOC6617207|XP_002041534.1|DSEC
OG0002418	LOC117139388|XP_033157541.1|DMAU	LOC6620474|XP_002044683.1|DSEC
OG0002419	LOC117147567|XP_033170401.1|DMAU	LOC6612510|XP_032582126.1|DSEC
OG0002420	LOC117141967|XP_033161655.1|DMAU	LOC6610624|XP_032575504.1|DSEC
OG0002421	LOC117145765|XP_033167422.1|DMAU	LOC6607743|XP_002032506.1|DSEC
OG0002422	LOC117143695|XP_033164381.1|DMAU	LOC6614327|XP_002038767.1|DSEC
OG0002423	LOC117141946|XP_033161594.1|DMAU	LOC6605235|XP_002030073.2|DSEC
OG0002424	LOC117146288|XP_033168185.1|DMAU	LOC6620278|XP_002044487.2|DSEC
OG0002425	LOC117146905|XP_033169406.1|DMAU	LOC6619938|XP_002044150.1|DSEC
OG0002426	LOC117140523|XP_033159393.1|DMAU	LOC6610245|XP_002034840.2|DSEC
OG0002427	LOC117146304|XP_033168234.1|DMAU	LOC6620285|XP_002044493.1|DSEC
OG0002428	LOC117148820|XP_033172358.1|DMAU	LOC6615032|XP_002039449.2|DSEC
OG0002429	LOC117139709|XP_033158116.1|DMAU	LOC6610512|XP_002035092.2|DSEC
OG0002430	LOC117138383|XP_033156343.1|DMAU	LOC6607982|XP_002032730.1|DSEC
OG0002431	LOC117138527|XP_033156556.1|DMAU	LOC6609942|XP_032572390.1|DSEC
OG0002432	LOC117148848|XP_033172398.1|DMAU	LOC6612482|XP_002036990.2|DSEC
OG0002433	LOC117146109|XP_033167985.1|DMAU	LOC6620519|XP_032577977.1|DSEC
OG0002434	LOC117143056|XP_033163395.1|DMAU	LOC6607075|XP_002031863.1|DSEC
OG0002435	LOC117146372|XP_033168419.1|DMAU	LOC6617556|XP_002041869.2|DSEC
OG0002436	LOC117135825|XP_033152224.1|DMAU	LOC6609077|XP_002033780.1|DSEC
OG0002437	LOC117136420|XP_033153222.1|DMAU	LOC6609040|XP_002033743.1|DSEC
OG0002438	LOC117146990|XP_033169552.1|DMAU	LOC6616046|XP_032581935.1|DSEC
OG0002439	LOC117135150|XP_033151099.1|DMAU	LOC6613571|XP_032572291.1|DSEC
OG0002440	LOC117140022|XP_033158643.1|DMAU	LOC6606141|XP_002030949.2|DSEC
OG0002441	LOC117137564|XP_033154960.1|DMAU, LOC117137563|XP_033154958.1|DMAU	LOC6608387|XP_002033123.1|DSEC
