Orthogroup	DMAU.longest_only	DSAN.longest_only
OG0000378	LOC117147414|XP_033170182.1|DMAU	LOC120456423|XP_039499188.1|DSAN
OG0000379	LOC117136805|XP_033153761.1|DMAU	LOC120458539|XP_039502153.1|DSAN
OG0000379	LOC117138017|XP_033155712.1|DMAU	LOC120458538|XP_039502152.1|DSAN
OG0000379	LOC117136046|XP_033152580.1|DMAU	LOC120458274|XP_039501806.1|DSAN
OG0000380	LOC117138133|XP_033155893.1|DMAU	LOC120446696|XP_039483727.1|DSAN
OG0000380	LOC117141209|XP_033160454.1|DMAU	LOC120449675|XP_039488211.1|DSAN
OG0000381	LOC117136877|XP_033153873.1|DMAU	LOC120458858|XP_039502620.1|DSAN
OG0000381	LOC117145847|XP_033167556.1|DMAU	LOC120457841|XP_039501287.1|DSAN
OG0000382	LOC117140561|XP_033159449.1|DMAU	LOC120448734|XP_039486846.1|DSAN
OG0000383	LOC117137604|XP_033155017.1|DMAU	LOC120443755|XP_039478952.1|DSAN
OG0000383	LOC117139332|XP_033157508.1|DMAU	LOC120447095|XP_039484435.1|DSAN
OG0000384	LOC117137164|XP_033154367.1|DMAU	LOC120446456|XP_039483386.1|DSAN
OG0000384	LOC117136525|XP_033153361.1|DMAU	LOC120446639|XP_039483641.1|DSAN
OG0000385	LOC117148926|XP_033172536.1|DMAU	LOC120456990|XP_039500074.1|DSAN
OG0000385	LOC117148924|XP_033172532.1|DMAU	LOC120456991|XP_039500076.1|DSAN
OG0000386	LOC117141579|XP_033160982.1|DMAU	LOC120449779|XP_039488353.1|DSAN
OG0000386	LOC117141580|XP_033160984.1|DMAU	LOC120449778|XP_039488351.1|DSAN
OG0000386	LOC117146106|XP_033167979.1|DMAU	LOC120453047|XP_039493501.1|DSAN
OG0000387	LOC117146017|XP_033167839.1|DMAU	LOC120450069|XP_039488781.1|DSAN, LOC120458085|XP_039501536.1|DSAN
OG0000387	LOC117145833|XP_033167528.1|DMAU	LOC120450617|XP_039489697.1|DSAN
OG0000387	LOC117137919|XP_033155561.1|DMAU	LOC120458863|XP_039502632.1|DSAN
OG0000387	LOC117142437|XP_033162293.1|DMAU	LOC120458790|XP_039502508.1|DSAN
OG0000388	LOC117140645|XP_033159576.1|DMAU	LOC120450119|XP_039488875.1|DSAN
OG0000388	LOC117140644|XP_033159575.1|DMAU	LOC120450118|XP_039488874.1|DSAN
OG0000388	LOC117141512|XP_033160893.1|DMAU	LOC120450120|XP_039488876.1|DSAN
OG0000389	LOC117139679|XP_033158050.1|DMAU	LOC120457546|XP_039501022.1|DSAN
OG0000389	LOC117141060|XP_033160240.1|DMAU	LOC120449134|XP_039487381.1|DSAN
OG0000390	LOC117150059|XP_033172824.1|DMAU	LOC120443682|XP_039478888.1|DSAN
OG0000391	LOC117136906|XP_033153914.1|DMAU	LOC120445461|XP_039481839.1|DSAN
OG0000391	LOC117137712|XP_033155176.1|DMAU	LOC120446389|XP_039483259.1|DSAN
OG0000392	LOC117148251|XP_033171449.1|DMAU	LOC120458466|XP_039502051.1|DSAN
OG0000392	LOC117147849|XP_033170818.1|DMAU	LOC120458833|XP_039502589.1|DSAN
OG0000393	LOC117150771|XP_033173698.1|DMAU	LOC120446413|XP_039483295.1|DSAN
OG0000393	LOC117150774|XP_033173709.1|DMAU	LOC120444801|XP_039480682.1|DSAN
OG0000394	LOC117146635|XP_033168858.1|DMAU	LOC120455126|XP_039496953.1|DSAN
OG0000394	LOC117146634|XP_033168857.1|DMAU	LOC120455125|XP_039496952.1|DSAN
OG0000395	LOC117139284|XP_033157405.1|DMAU	LOC120450185|XP_039488983.1|DSAN
OG0000395	LOC117139140|XP_033157182.1|DMAU	LOC120450186|XP_039488984.1|DSAN
OG0000395	LOC117139141|XP_033157183.1|DMAU	LOC120450188|XP_039488987.1|DSAN
OG0000396	LOC117140878|XP_033159915.1|DMAU	LOC120452047|XP_039492045.1|DSAN
OG0000396	LOC117140870|XP_033159904.1|DMAU, LOC117150695|XP_033173598.1|DMAU	LOC120452070|XP_039492070.1|DSAN
OG0000397	LOC117137146|XP_033154341.1|DMAU	LOC120443936|XP_039479318.1|DSAN
OG0000397	LOC117136406|XP_033153194.1|DMAU	LOC120452970|XP_039493802.1|DSAN
OG0000398	LOC117136872|XP_033153865.1|DMAU	LOC120445337|XP_039481607.1|DSAN
OG0000399	LOC117144592|XP_033165761.1|DMAU	LOC120452869|XP_039493248.1|DSAN
OG0000399	LOC117135543|XP_033151726.1|DMAU	LOC120445627|XP_039482086.1|DSAN
OG0000400	LOC117148249|XP_033171443.1|DMAU	LOC120456462|XP_039499242.1|DSAN
OG0000400	LOC117148733|XP_033172189.1|DMAU	LOC120455548|XP_039497821.1|DSAN
OG0000401	LOC117139493|XP_033157709.1|DMAU	LOC120447999|XP_039485646.1|DSAN
OG0000401	LOC117148197|XP_033171362.1|DMAU	LOC120455448|XP_039497588.1|DSAN
OG0000402	LOC117147445|XP_033170218.1|DMAU	LOC120456074|XP_039498597.1|DSAN
OG0000403	LOC117145752|XP_033167407.1|DMAU	LOC120453123|XP_039493604.1|DSAN
OG0000403	LOC117138494|XP_033156515.1|DMAU	LOC120445677|XP_039482166.1|DSAN
OG0000404	LOC117144364|XP_033165374.1|DMAU	LOC120454321|XP_039495457.1|DSAN
OG0000405	LOC117148044|XP_033171114.1|DMAU	LOC120455570|XP_039497871.1|DSAN
OG0000405	LOC117142697|XP_033162745.1|DMAU	LOC120451895|XP_039491838.1|DSAN
OG0000406	LOC117142040|XP_033161801.1|DMAU	LOC120450351|XP_039489259.1|DSAN
OG0000406	LOC117136298|XP_033153034.1|DMAU	LOC120457722|XP_039501156.1|DSAN
OG0000407	LOC117142052|XP_033161818.1|DMAU	LOC120449452|XP_039487858.1|DSAN
OG0000407	LOC117142051|XP_033161816.1|DMAU	LOC120449450|XP_039487855.1|DSAN
OG0000408	LOC117144214|XP_033165156.1|DMAU	LOC120452141|XP_039492164.1|DSAN
OG0000408	LOC117143592|XP_033164270.1|DMAU	LOC120458271|XP_039501798.1|DSAN
OG0000409	LOC117138102|XP_033155850.1|DMAU	LOC120446617|XP_039483597.1|DSAN
OG0000409	LOC117138151|XP_033155919.1|DMAU	LOC120444613|XP_039480332.1|DSAN
OG0000410	LOC117141240|XP_033160498.1|DMAU	LOC120444590|XP_039480293.1|DSAN
OG0000410	LOC117141248|XP_033160510.1|DMAU	LOC120444591|XP_039480296.1|DSAN
OG0000410	LOC117150818|XP_033173769.1|DMAU	LOC120446706|XP_039483741.1|DSAN
OG0000411	LOC117142222|XP_033161953.1|DMAU	LOC120454576|XP_039495910.1|DSAN
OG0000411	LOC117150490|XP_033173284.1|DMAU	LOC120458559|XP_039502178.1|DSAN
OG0000412	LOC117138390|XP_033156353.1|DMAU	LOC120446211|XP_039483000.1|DSAN
OG0000412	LOC117140663|XP_033159599.1|DMAU	LOC120450639|XP_039489723.1|DSAN
OG0000413	LOC117144429|XP_033165465.1|DMAU	LOC120452263|XP_039492327.1|DSAN
OG0000413	LOC117144332|XP_033165335.1|DMAU	LOC120454544|XP_039495858.1|DSAN
OG0000414	LOC117137866|XP_033155474.1|DMAU	LOC120445330|XP_039481589.1|DSAN
OG0000414	LOC117136469|XP_033153292.1|DMAU	LOC120458363|XP_039501910.1|DSAN
OG0000415	LOC117135959|XP_033152444.1|DMAU	LOC120446086|XP_039482808.1|DSAN
OG0000415	LOC117135799|XP_033152185.1|DMAU	LOC120445841|XP_039482402.1|DSAN
OG0000416	LOC117147248|XP_033169956.1|DMAU	LOC120456269|XP_039498931.1|DSAN
OG0000416	LOC117148098|XP_033171204.1|DMAU	LOC120456557|XP_039499371.1|DSAN
OG0000417	LOC117144878|XP_033166179.1|DMAU	LOC120452966|XP_039493391.1|DSAN
OG0000417	LOC117144455|XP_033165502.1|DMAU	LOC120452921|XP_039493318.1|DSAN
OG0000418	LOC117147313|XP_033170051.1|DMAU	LOC120446823|XP_039483934.1|DSAN
OG0000418	LOC117148450|XP_033171715.1|DMAU	LOC120457177|XP_039500406.1|DSAN
OG0000419	LOC117138447|XP_033156452.1|DMAU	LOC120447058|XP_039484381.1|DSAN
OG0000419	LOC117147168|XP_033169844.1|DMAU, LOC117148541|XP_033171864.1|DMAU, LOC117148400|XP_033171655.1|DMAU	LOC120455233|XP_039497143.1|DSAN
OG0000421	LOC117147720|XP_033170649.1|DMAU	LOC120458318|XP_039501861.1|DSAN
OG0000421	LOC117140425|XP_033159234.1|DMAU	LOC120449584|XP_039488083.1|DSAN
OG0000422	LOC117140476|XP_033159316.1|DMAU	LOC120457854|XP_039501306.1|DSAN
OG0000423	LOC117136755|XP_033153682.1|DMAU	LOC120445516|XP_039481907.1|DSAN
OG0000423	LOC117137006|XP_033154083.1|DMAU	LOC120446142|XP_039482901.1|DSAN
OG0000424	LOC117142297|XP_033162075.1|DMAU	LOC120451290|XP_039490775.1|DSAN
OG0000424	LOC117136907|XP_033153920.1|DMAU	LOC120446385|XP_039483253.1|DSAN
OG0000425	LOC117137834|XP_033155414.1|DMAU	LOC120445493|XP_039481874.1|DSAN
OG0000425	LOC117137593|XP_033154995.1|DMAU	LOC120446716|XP_039483761.1|DSAN
OG0000426	LOC117136494|XP_033153329.1|DMAU, LOC117136493|XP_033153328.1|DMAU, LOC117137847|XP_033155440.1|DMAU, LOC117136492|XP_033153327.1|DMAU	LOC120458498|XP_039502099.1|DSAN
OG0000428	LOC117140786|XP_033159771.1|DMAU	LOC120449887|XP_039488498.1|DSAN
OG0000428	LOC117140785|XP_033159768.1|DMAU	LOC120448112|XP_039485849.1|DSAN
OG0000428	LOC117140783|XP_033159760.1|DMAU	LOC120448111|XP_039485848.1|DSAN
OG0000429	LOC117136470|XP_033153293.1|DMAU	LOC120446258|XP_039483065.1|DSAN
OG0000429	LOC117137269|XP_033154523.1|DMAU	LOC120457776|XP_039501207.1|DSAN
OG0000429	LOC117136669|XP_033153562.1|DMAU	LOC120444684|XP_039480481.1|DSAN
OG0000430	LOC117143654|XP_033164324.1|DMAU	LOC120452944|XP_039493360.1|DSAN
OG0000430	LOC117143655|XP_033164326.1|DMAU	LOC120452941|XP_039493356.1|DSAN
OG0000430	LOC117144640|XP_033165827.1|DMAU	LOC120452268|XP_039492331.1|DSAN
OG0000431	LOC117147806|XP_033170749.1|DMAU	LOC120446594|XP_039483559.1|DSAN, LOC120446593|XP_039483558.1|DSAN
OG0000431	LOC117145749|XP_033167408.1|DMAU	LOC120452919|XP_039493320.1|DSAN
OG0000433	LOC117146931|XP_033169466.1|DMAU	LOC120457337|XP_039500778.1|DSAN
OG0000433	LOC117141363|XP_033160660.1|DMAU	LOC120449700|XP_039488249.1|DSAN
OG0000434	LOC117143438|XP_033164036.1|DMAU	LOC120453076|XP_039493536.1|DSAN
OG0000435	LOC117147122|XP_033169779.1|DMAU	LOC120456736|XP_039499659.1|DSAN
OG0000437	LOC117142367|XP_033162187.1|DMAU	LOC120446992|XP_039484230.1|DSAN
OG0000437	LOC117147961|XP_033171000.1|DMAU	LOC120456391|XP_039499156.1|DSAN
OG0000438	LOC117142772|XP_033162850.1|DMAU	LOC120453590|XP_039494286.1|DSAN
OG0000439	LOC117145708|XP_033167347.1|DMAU	LOC120458146|XP_039501626.1|DSAN
OG0000439	LOC117139834|XP_033158367.1|DMAU	LOC120449954|XP_039488589.1|DSAN
OG0000440	LOC117135994|XP_033152500.1|DMAU	LOC120444601|XP_039480310.1|DSAN
OG0000440	LOC117137028|XP_033154125.1|DMAU	LOC120445849|XP_039482415.1|DSAN
OG0000441	LOC117136952|XP_033153992.1|DMAU	LOC120446037|XP_039482735.1|DSAN
OG0000441	LOC117138615|XP_033156714.1|DMAU	LOC120445116|XP_039481197.1|DSAN
OG0000442	LOC117148052|XP_033171127.1|DMAU	LOC120456685|XP_039499581.1|DSAN
OG0000443	LOC117139922|XP_033158496.1|DMAU	LOC120449811|XP_039488391.1|DSAN
OG0000443	LOC117139921|XP_033158494.1|DMAU	LOC120449810|XP_039488390.1|DSAN
OG0000444	LOC117146051|XP_033167885.1|DMAU	LOC120455542|XP_039497817.1|DSAN
OG0000444	LOC117135328|XP_033151419.1|DMAU	LOC120458569|XP_039502201.1|DSAN
OG0000446	LOC117146748|XP_033169115.1|DMAU	LOC120455007|XP_039496761.1|DSAN
OG0000446	LOC117148104|XP_033171213.1|DMAU	LOC120455560|XP_039497848.1|DSAN
OG0000446	LOC117135562|XP_033151759.1|DMAU	LOC120458549|XP_039502164.1|DSAN
OG0000447	LOC117140464|XP_033159299.1|DMAU	LOC120449935|XP_039488567.1|DSAN
OG0000448	LOC117145653|XP_033167274.1|DMAU	LOC120453892|XP_039494743.1|DSAN
OG0000448	LOC117145460|XP_033167022.1|DMAU	LOC120453277|XP_039493839.1|DSAN
OG0000449	LOC117140053|XP_033158682.1|DMAU	LOC120448191|XP_039485990.1|DSAN
OG0000449	LOC117138074|XP_033155792.1|DMAU	LOC120444449|XP_039480044.1|DSAN
OG0000450	LOC117146585|XP_033168789.1|DMAU	LOC120455472|XP_039497628.1|DSAN
OG0000450	LOC117147040|XP_033169659.1|DMAU	LOC120455561|XP_039497849.1|DSAN
OG0000451	LOC117147789|XP_033170721.1|DMAU	LOC120457357|XP_039500809.1|DSAN
OG0000451	LOC117147792|XP_033170724.1|DMAU	LOC120457358|XP_039500812.1|DSAN
OG0000453	LOC117144695|XP_033165911.1|DMAU	LOC120453808|XP_039494616.1|DSAN
OG0000453	LOC117144360|XP_033165368.1|DMAU	LOC120454118|XP_039495082.1|DSAN
OG0000454	LOC117145603|XP_033167208.1|DMAU	LOC120453921|XP_039494790.1|DSAN
OG0000454	LOC117140462|XP_033159296.1|DMAU	LOC120449932|XP_039488563.1|DSAN
OG0000455	LOC117135777|XP_033152137.1|DMAU	LOC120444835|XP_039480725.1|DSAN
OG0000456	LOC117146333|XP_033168326.1|DMAU	LOC120454870|XP_039496361.1|DSAN
OG0000456	LOC117151057|XP_033174171.1|DMAU	LOC120447077|XP_039484406.1|DSAN
OG0000457	LOC117150706|XP_033173609.1|DMAU	LOC120458536|XP_039502149.1|DSAN
OG0000457	LOC117140966|XP_033160087.1|DMAU	LOC120443734|XP_039478923.1|DSAN
OG0000458	LOC117146730|XP_033169208.1|DMAU	LOC120454586|XP_039495971.1|DSAN
OG0000460	LOC117150362|XP_033173113.1|DMAU	LOC120456770|XP_039499705.1|DSAN
OG0000462	LOC117142558|XP_033162499.1|DMAU	LOC120454337|XP_039495481.1|DSAN
OG0000462	LOC117142557|XP_033162498.1|DMAU	LOC120454336|XP_039495480.1|DSAN
OG0000462	LOC117142559|XP_033162500.1|DMAU	LOC120454338|XP_039495482.1|DSAN
OG0000463	LOC117146049|XP_033167880.1|DMAU	LOC120452412|XP_039492565.1|DSAN
OG0000463	LOC117148858|XP_033172412.1|DMAU	LOC120456790|XP_039499743.1|DSAN
OG0000463	LOC117146046|XP_033167877.1|DMAU	LOC120454237|XP_039495276.1|DSAN
OG0000464	LOC117146813|XP_033169251.1|DMAU	LOC120454647|XP_039496085.1|DSAN
OG0000464	LOC117151088|XP_033174227.1|DMAU	LOC120451504|XP_039491234.1|DSAN
OG0000464	LOC117151043|XP_033174148.1|DMAU	LOC120450126|XP_039488888.1|DSAN
OG0000465	LOC117144393|XP_033165419.1|DMAU	LOC120453490|XP_039494161.1|DSAN
OG0000465	LOC117146018|XP_033167834.1|DMAU	LOC120451374|XP_039490958.1|DSAN
OG0000466	LOC117148819|XP_033172356.1|DMAU	LOC120456026|XP_039498531.1|DSAN
OG0000466	LOC117150650|XP_033173527.1|DMAU	LOC120451303|XP_039490842.1|DSAN
OG0000467	LOC117137511|XP_033154883.1|DMAU	LOC120443744|XP_039478935.1|DSAN
OG0000467	LOC117135816|XP_033152213.1|DMAU	LOC120457609|XP_039501054.1|DSAN
OG0000468	LOC117143539|XP_033164166.1|DMAU	LOC120452733|XP_039493036.1|DSAN
OG0000468	LOC117136260|XP_033152969.1|DMAU	LOC120444382|XP_039479922.1|DSAN
OG0000469	LOC117137718|XP_033155185.1|DMAU	LOC120457300|XP_039500759.1|DSAN
OG0000469	LOC117150558|XP_033173400.1|DMAU	LOC120443847|XP_039479141.1|DSAN
OG0000470	LOC117141550|XP_033160946.1|DMAU	LOC120448728|XP_039486834.1|DSAN
OG0000470	LOC117140165|XP_033158829.1|DMAU	LOC120449114|XP_039487358.1|DSAN
OG0000471	LOC117140014|XP_033158625.1|DMAU	LOC120449934|XP_039488566.1|DSAN
OG0000471	LOC117150215|XP_033172903.1|DMAU	LOC120458506|XP_039502108.1|DSAN
OG0000473	LOC117148377|XP_033171625.1|DMAU	LOC120456564|XP_039499379.1|DSAN
OG0000473	LOC117146782|XP_033169199.1|DMAU	LOC120456569|XP_039499387.1|DSAN
OG0000474	LOC117148058|XP_033171138.1|DMAU	LOC120455294|XP_039497269.1|DSAN
OG0000474	LOC117140160|XP_033158824.1|DMAU	LOC120450057|XP_039488748.1|DSAN
OG0000475	LOC117143834|XP_033164576.1|DMAU	LOC120451279|XP_039490756.1|DSAN
OG0000475	LOC117143833|XP_033164575.1|DMAU	LOC120451277|XP_039490755.1|DSAN
OG0000476	LOC117145768|XP_033167434.1|DMAU	LOC120451627|XP_039491415.1|DSAN
OG0000476	LOC117144839|XP_033166123.1|DMAU	LOC120453351|XP_039493955.1|DSAN
OG0000477	LOC117145198|XP_033166651.1|DMAU	LOC120453150|XP_039493640.1|DSAN
OG0000477	LOC117144968|XP_033166320.1|DMAU	LOC120451362|XP_039490932.1|DSAN
OG0000478	LOC117147158|XP_033169832.1|DMAU	LOC120456930|XP_039500001.1|DSAN
OG0000478	LOC117144256|XP_033165230.1|DMAU	LOC120452522|XP_039492711.1|DSAN
OG0000479	LOC117144503|XP_033165583.1|DMAU	LOC120452621|XP_039492861.1|DSAN
OG0000479	LOC117145571|XP_033167167.1|DMAU	LOC120452778|XP_039493101.1|DSAN
OG0000480	LOC117136043|XP_033152578.1|DMAU	LOC120448808|XP_039487325.1|DSAN
OG0000480	LOC117136033|XP_033152544.1|DMAU	LOC120448028|XP_039486133.1|DSAN
OG0000482	LOC117145165|XP_033166604.1|DMAU	LOC120451049|XP_039490339.1|DSAN
OG0000482	LOC117145922|XP_033167671.1|DMAU	LOC120450865|XP_039490022.1|DSAN
OG0000483	LOC117145864|XP_033167575.1|DMAU	LOC120452808|XP_039493145.1|DSAN
OG0000483	LOC117145591|XP_033167188.1|DMAU	LOC120452807|XP_039493144.1|DSAN
OG0000484	LOC117142553|XP_033162493.1|DMAU	LOC120454335|XP_039495479.1|DSAN
OG0000484	LOC117142554|XP_033162494.1|DMAU	LOC120454332|XP_039495474.1|DSAN
OG0000485	LOC117141374|XP_033160672.1|DMAU	LOC120449639|XP_039488164.1|DSAN
OG0000485	LOC117141373|XP_033160671.1|DMAU	LOC120449638|XP_039488163.1|DSAN
OG0000486	LOC117137122|XP_033154309.1|DMAU	LOC120444855|XP_039480750.1|DSAN
OG0000487	LOC117137976|XP_033155640.1|DMAU	LOC120445159|XP_039481267.1|DSAN
OG0000487	LOC117136670|XP_033153563.1|DMAU	LOC120445809|XP_039482356.1|DSAN
OG0000488	LOC117150922|XP_033173973.1|DMAU	LOC120455432|XP_039497562.1|DSAN
OG0000488	LOC117150923|XP_033173974.1|DMAU	LOC120455439|XP_039497574.1|DSAN
OG0000488	LOC117150898|XP_033173930.1|DMAU	LOC120446745|XP_039483807.1|DSAN
OG0000489	LOC117145783|XP_033167453.1|DMAU	LOC120452366|XP_039492490.1|DSAN
OG0000489	LOC117148005|XP_033171055.1|DMAU	LOC120456555|XP_039499368.1|DSAN
OG0000490	LOC117148770|XP_033172259.1|DMAU	LOC120455328|XP_039497340.1|DSAN
OG0000490	LOC117147231|XP_033169933.1|DMAU	LOC120456652|XP_039499516.1|DSAN
OG0000491	LOC117135807|XP_033152200.1|DMAU	LOC120446907|XP_039484067.1|DSAN
OG0000491	LOC117137315|XP_033154591.1|DMAU	LOC120446906|XP_039484066.1|DSAN
OG0000492	LOC117136875|XP_033153869.1|DMAU	LOC120445523|XP_039481921.1|DSAN
OG0000492	LOC117147270|XP_033169996.1|DMAU	LOC120454143|XP_039495138.1|DSAN
OG0000493	LOC117143548|XP_033164179.1|DMAU, LOC117145644|XP_033167257.1|DMAU	LOC120453371|XP_039493978.1|DSAN, LOC120453370|XP_039493977.1|DSAN
OG0000494	LOC117143630|XP_033164296.1|DMAU	LOC120452078|XP_039492076.1|DSAN
OG0000494	LOC117135783|XP_033152154.1|DMAU	LOC120443826|XP_039479108.1|DSAN
OG0000495	LOC117148185|XP_033171346.1|DMAU	LOC120455621|XP_039497936.1|DSAN
OG0000495	LOC117137723|XP_033155187.1|DMAU	LOC120447183|XP_039484605.1|DSAN
OG0000496	LOC117140415|XP_033159184.1|DMAU	LOC120449556|XP_039488027.1|DSAN
OG0000496	LOC117142465|XP_033162352.1|DMAU	LOC120451347|XP_039490872.1|DSAN
OG0000497	LOC117148595|XP_033171967.1|DMAU	LOC120458342|XP_039501892.1|DSAN
OG0000497	LOC117145366|XP_033166884.1|DMAU	LOC120456255|XP_039498911.1|DSAN
OG0000498	LOC117144967|XP_033166319.1|DMAU	LOC120453186|XP_039493684.1|DSAN
OG0000498	LOC117145186|XP_033166634.1|DMAU	LOC120452504|XP_039492688.1|DSAN
OG0000499	LOC117135666|XP_033151949.1|DMAU	LOC120444493|XP_039480135.1|DSAN
OG0000499	LOC117147513|XP_033170319.1|DMAU	LOC120455636|XP_039497960.1|DSAN
OG0000500	LOC117141450|XP_033160794.1|DMAU	LOC120448490|XP_039486454.1|DSAN
OG0000500	LOC117141204|XP_033160447.1|DMAU	LOC120448315|XP_039486197.1|DSAN
OG0000501	LOC117150666|XP_033173554.1|DMAU	LOC120458518|XP_039502126.1|DSAN
OG0000502	LOC117135790|XP_033152173.1|DMAU	LOC120445073|XP_039481134.1|DSAN
OG0000503	LOC117138531|XP_033156559.1|DMAU	LOC120446724|XP_039483771.1|DSAN
OG0000503	LOC117138532|XP_033156560.1|DMAU	LOC120446725|XP_039483772.1|DSAN
OG0000504	LOC117140386|XP_033159143.1|DMAU	LOC120448148|XP_039485916.1|DSAN
OG0000505	LOC117146940|XP_033169481.1|DMAU	LOC120456682|XP_039499574.1|DSAN
OG0000505	LOC117146524|XP_033168681.1|DMAU	LOC120456531|XP_039499336.1|DSAN
OG0000506	LOC117145572|XP_033167168.1|DMAU	LOC120453973|XP_039494859.1|DSAN
OG0000506	LOC117145531|XP_033167117.1|DMAU	LOC120454649|XP_039496084.1|DSAN
OG0000507	LOC117146408|XP_033168496.1|DMAU	LOC120455013|XP_039496771.1|DSAN
OG0000507	LOC117146409|XP_033168497.1|DMAU	LOC120455014|XP_039496772.1|DSAN
OG0000508	LOC117140326|XP_033159067.1|DMAU	LOC120448898|XP_039487050.1|DSAN
OG0000508	LOC117141190|XP_033160419.1|DMAU	LOC120449434|XP_039487833.1|DSAN
OG0000509	LOC117135944|XP_033152417.1|DMAU	LOC120445315|XP_039481560.1|DSAN
OG0000509	LOC117138012|XP_033155704.1|DMAU	LOC120445285|XP_039481521.1|DSAN
OG0000510	LOC117136378|XP_033153160.1|DMAU	LOC120445376|XP_039481692.1|DSAN
OG0000510	LOC117136377|XP_033153159.1|DMAU	LOC120445375|XP_039481691.1|DSAN
OG0000511	LOC117135132|XP_033151076.1|DMAU	LOC120445175|XP_039481322.1|DSAN
OG0000511	LOC117135131|XP_033151075.1|DMAU	LOC120446563|XP_039483516.1|DSAN
OG0000512	LOC117139929|XP_033158509.1|DMAU	LOC120458428|XP_039502002.1|DSAN
OG0000512	LOC117141455|XP_033160800.1|DMAU	LOC120449299|XP_039487624.1|DSAN
OG0000513	LOC117136170|XP_033152803.1|DMAU	LOC120446039|XP_039482741.1|DSAN
OG0000513	LOC117135228|XP_033151238.1|DMAU	LOC120446075|XP_039482789.1|DSAN
OG0000514	LOC117150501|XP_033173297.1|DMAU	LOC120458276|XP_039501802.1|DSAN
OG0000514	LOC117146529|XP_033168693.1|DMAU	LOC120456441|XP_039499211.1|DSAN
OG0000515	LOC117146268|XP_033168152.1|DMAU	LOC120454898|XP_039496503.1|DSAN
OG0000515	LOC117141566|XP_033160968.1|DMAU	LOC120449881|XP_039488489.1|DSAN
OG0000516	LOC117146392|XP_033168457.1|DMAU	LOC120455827|XP_039498226.1|DSAN
OG0000516	LOC117146389|XP_033168454.1|DMAU	LOC120455823|XP_039498221.1|DSAN
OG0000517	LOC117141040|XP_033160213.1|DMAU	LOC120447477|XP_039484807.1|DSAN
OG0000517	LOC117141037|XP_033160211.1|DMAU	LOC120447481|XP_039484810.1|DSAN
OG0000518	LOC117139524|XP_033157777.1|DMAU	LOC120447932|XP_039485531.1|DSAN
OG0000519	LOC117140133|XP_033158790.1|DMAU	LOC120447722|XP_039485192.1|DSAN
OG0000519	LOC117140976|XP_033160115.1|DMAU	LOC120449891|XP_039488506.1|DSAN, LOC120449761|XP_039488331.1|DSAN
OG0000519	LOC117140766|XP_033159740.1|DMAU	LOC120449562|XP_039488046.1|DSAN
OG0000521	LOC117147774|XP_033170701.1|DMAU	LOC120455756|XP_039498128.1|DSAN
OG0000521	LOC117147775|XP_033170702.1|DMAU	LOC120456715|XP_039499631.1|DSAN
OG0000522	LOC117143763|XP_033164472.1|DMAU	LOC120451924|XP_039491873.1|DSAN
OG0000522	LOC117147625|XP_033170480.1|DMAU	LOC120457229|XP_039500541.1|DSAN
OG0000523	LOC117145989|XP_033167794.1|DMAU	LOC120453674|XP_039494421.1|DSAN
OG0000523	LOC117148308|XP_033171523.1|DMAU	LOC120457084|XP_039500197.1|DSAN
OG0000524	LOC117144180|XP_033165116.1|DMAU	LOC120452825|XP_039493164.1|DSAN
OG0000524	LOC117145555|XP_033167148.1|DMAU	LOC120452260|XP_039492324.1|DSAN
OG0000525	LOC117137020|XP_033154108.1|DMAU	LOC120443860|XP_039479159.1|DSAN
OG0000525	LOC117137826|XP_033155404.1|DMAU	LOC120443859|XP_039479158.1|DSAN
OG0000526	LOC117150733|XP_033173657.1|DMAU	LOC120445405|XP_039481754.1|DSAN
OG0000526	LOC117138399|XP_033156366.1|DMAU	LOC120447210|XP_039484656.1|DSAN
OG0000527	LOC117141159|XP_033160426.1|DMAU	LOC120444046|XP_039479522.1|DSAN
OG0000527	LOC117150209|XP_033172896.1|DMAU	LOC120443838|XP_039479129.1|DSAN
OG0000528	LOC117150976|XP_033174049.1|DMAU	LOC120443800|XP_039479066.1|DSAN
OG0000529	LOC117143584|XP_033164226.1|DMAU	LOC120450494|XP_039489476.1|DSAN
OG0000529	LOC117141847|XP_033161416.1|DMAU	LOC120458715|XP_039502397.1|DSAN
OG0000530	LOC117140533|XP_033159410.1|DMAU	LOC120450049|XP_039488739.1|DSAN
OG0000530	LOC117141488|XP_033160858.1|DMAU	LOC120448459|XP_039486410.1|DSAN
OG0000531	LOC117141913|XP_033161928.1|DMAU	LOC120446510|XP_039483451.1|DSAN
OG0000531	LOC117147627|XP_033170486.1|DMAU	LOC120444668|XP_039480450.1|DSAN
OG0000532	LOC117145836|XP_033167527.1|DMAU	LOC120453577|XP_039494269.1|DSAN
OG0000532	LOC117144012|XP_033164857.1|DMAU	LOC120452850|XP_039493221.1|DSAN
OG0000533	LOC117147490|XP_033170277.1|DMAU	LOC120455186|XP_039497058.1|DSAN
OG0000533	LOC117145584|XP_033167182.1|DMAU	LOC120450925|XP_039490125.1|DSAN
OG0000534	LOC117146760|XP_033169147.1|DMAU	LOC120455243|XP_039497158.1|DSAN
OG0000534	LOC117145121|XP_033166535.1|DMAU	LOC120449129|XP_039487380.1|DSAN
OG0000535	LOC117136498|XP_033153332.1|DMAU	LOC120443710|XP_039478889.1|DSAN
