Orthogroup	DMAU.longest_only	DBIA.longest_only
OG0000658	LOC117147558|XP_033170391.1|DMAU	LOC108033182|XP_016962912.1|DBIA
OG0000658	LOC117143468|XP_033164072.1|DMAU	LOC108031067|XP_016959762.1|DBIA
OG0000659	LOC117136390|XP_033153177.1|DMAU	LOC108027925|XP_016955038.1|DBIA
OG0000659	LOC117150669|XP_033173559.1|DMAU	LOC108033384|XP_016963192.1|DBIA
OG0000660	LOC117135316|XP_033151404.1|DMAU	LOC108027908|XP_016955018.1|DBIA
OG0000661	LOC117141077|XP_033160266.1|DMAU	LOC108028534|XP_016955919.1|DBIA
OG0000661	LOC117150280|XP_033172987.1|DMAU	LOC108027800|XP_016954865.1|DBIA
OG0000662	LOC117140756|XP_033159729.1|DMAU	LOC108035530|XP_016966688.1|DBIA
OG0000662	LOC117142832|XP_033162954.1|DMAU	LOC108031364|XP_016960132.1|DBIA
OG0000663	LOC117137679|XP_033155139.1|DMAU	LOC108022450|XP_016946846.1|DBIA
OG0000664	LOC117145519|XP_033167102.1|DMAU	LOC108027049|XP_016953739.1|DBIA
OG0000664	LOC117148846|XP_033172396.1|DMAU	LOC108021960|XP_016946279.1|DBIA
OG0000665	LOC117145905|XP_033167646.1|DMAU	LOC108026350|XP_016952745.1|DBIA
OG0000665	LOC117145904|XP_033167645.1|DMAU	LOC108026348|XP_016952742.1|DBIA
OG0000666	LOC117135416|XP_033151459.1|DMAU	LOC108029729|XP_016957700.1|DBIA
OG0000666	LOC117146672|XP_033168911.1|DMAU	LOC108025749|XP_016951833.1|DBIA
OG0000667	LOC117147302|XP_033170039.1|DMAU	LOC108024249|XP_016949620.1|DBIA
OG0000667	LOC117144758|XP_033166008.1|DMAU	LOC108024585|XP_016950077.1|DBIA
OG0000668	LOC117141768|XP_033161290.1|DMAU	LOC108025566|XP_016951584.1|DBIA
OG0000668	LOC117144795|XP_033166062.1|DMAU	LOC108031439|XP_016960357.1|DBIA
OG0000669	LOC117146391|XP_033168456.1|DMAU	LOC108025870|XP_016952035.1|DBIA
OG0000669	LOC117146390|XP_033168455.1|DMAU	LOC108025889|XP_016952059.1|DBIA
OG0000670	LOC117147465|XP_033170247.1|DMAU	LOC108021976|XP_016946306.1|DBIA
OG0000671	LOC117145325|XP_033166815.1|DMAU	LOC108031729|XP_016960894.1|DBIA
OG0000671	LOC117145493|XP_033167062.1|DMAU	LOC108024768|XP_016950370.1|DBIA
OG0000672	LOC117147253|XP_033169963.1|DMAU	LOC108025630|XP_016951655.1|DBIA
OG0000672	LOC117148037|XP_033171104.1|DMAU	LOC108024241|XP_016949611.1|DBIA
OG0000673	LOC117146774|XP_033169186.1|DMAU	LOC108036345|XP_016967905.1|DBIA
OG0000673	LOC117140163|XP_033158827.1|DMAU	LOC108030525|XP_016958904.1|DBIA
OG0000675	LOC117150538|XP_033173355.1|DMAU	LOC108033882|XP_016964015.1|DBIA
OG0000676	LOC117145449|XP_033167008.1|DMAU	LOC108031037|XP_016959727.1|DBIA
OG0000677	LOC117147387|XP_033170148.1|DMAU	LOC108032589|XP_016961990.1|DBIA
OG0000678	LOC117143293|XP_033163779.1|DMAU	LOC108024952|XP_016950678.1|DBIA
OG0000678	LOC117150200|XP_033172881.1|DMAU	LOC108029195|XP_016956860.1|DBIA
OG0000679	LOC117148273|XP_033171478.1|DMAU	LOC108025928|XP_016952110.1|DBIA
OG0000680	LOC117147584|XP_033170421.1|DMAU	LOC108024261|XP_016949636.1|DBIA
OG0000680	LOC117147769|XP_033170695.1|DMAU	LOC108024237|XP_016949605.1|DBIA
OG0000681	LOC117143399|XP_033163979.1|DMAU	LOC108032038|XP_016961338.1|DBIA
OG0000681	LOC117148860|XP_033172420.1|DMAU	LOC108033060|XP_016962698.1|DBIA
OG0000683	LOC117142812|XP_033162917.1|DMAU	LOC108026243|XP_016952573.1|DBIA
OG0000684	LOC117145668|XP_033167293.1|DMAU	LOC108031144|XP_016959847.1|DBIA
OG0000684	LOC117145826|XP_033167519.1|DMAU	LOC108024799|XP_016950408.1|DBIA
OG0000685	LOC117148792|XP_033172295.1|DMAU	LOC108025642|XP_016951667.1|DBIA
OG0000685	LOC117142601|XP_033162571.1|DMAU	LOC108027258|XP_016954109.1|DBIA
OG0000686	LOC117137317|XP_033154592.1|DMAU	LOC108030401|XP_016958774.1|DBIA
OG0000686	LOC117148855|XP_033172405.1|DMAU	LOC108027497|XP_016954429.1|DBIA
OG0000687	LOC117137548|XP_033154937.1|DMAU	LOC108026577|XP_016953018.1|DBIA
OG0000687	LOC117141999|XP_033161738.1|DMAU	LOC108034522|XP_016964935.1|DBIA
OG0000688	LOC117138670|XP_033156809.1|DMAU	LOC108022488|XP_016946930.1|DBIA
OG0000689	LOC117137435|XP_033154757.1|DMAU	LOC108022271|XP_016946618.1|DBIA
OG0000689	LOC117137434|XP_033154756.1|DMAU	LOC108022166|XP_016946499.1|DBIA
OG0000690	LOC117147258|XP_033169969.1|DMAU	LOC108025632|XP_016951657.1|DBIA
OG0000691	LOC117135329|XP_033151420.1|DMAU	LOC108036758|XP_016968576.1|DBIA
OG0000691	LOC117139778|XP_033158280.1|DMAU	LOC108035947|XP_016967238.1|DBIA
OG0000692	LOC117141221|XP_033160471.1|DMAU	LOC108034774|XP_016965209.1|DBIA
OG0000692	LOC117141222|XP_033160472.1|DMAU	LOC108034414|XP_016964786.1|DBIA
OG0000693	LOC117147861|XP_033170829.1|DMAU	LOC108023625|XP_016948724.1|DBIA
OG0000693	LOC117143601|XP_033164244.1|DMAU	LOC108031881|XP_016961134.1|DBIA
OG0000694	LOC117147667|XP_033170532.1|DMAU	LOC108025866|XP_016952025.1|DBIA
OG0000694	LOC117140570|XP_033159460.1|DMAU	LOC108030530|XP_016958908.1|DBIA
OG0000695	LOC117138088|XP_033155832.1|DMAU	LOC108024892|XP_016950523.1|DBIA
OG0000696	LOC117150595|XP_033173442.1|DMAU	LOC108036717|XP_016968506.1|DBIA
OG0000697	LOC117147112|XP_033169771.1|DMAU, LOC117147113|XP_033169772.1|DMAU, LOC117147109|XP_033169770.1|DMAU	LOC108027541|XP_016954479.1|DBIA
OG0000697	LOC117135164|XP_033151116.1|DMAU	LOC108027091|XP_016953800.1|DBIA
OG0000698	LOC117150465|XP_033173251.1|DMAU	LOC108028980|XP_016956509.1|DBIA
OG0000698	LOC117150344|XP_033173082.1|DMAU	LOC108029304|XP_016956996.1|DBIA
OG0000699	LOC117141378|XP_033160690.1|DMAU	LOC108034117|XP_016964386.1|DBIA
OG0000699	LOC117143668|XP_033164340.1|DMAU	LOC108031225|XP_016959950.1|DBIA
OG0000700	LOC117150347|XP_033173089.1|DMAU	LOC108029188|XP_016956849.1|DBIA
OG0000700	LOC117150288|XP_033172998.1|DMAU	LOC108027917|XP_016955029.1|DBIA
OG0000701	LOC117136478|XP_033153306.1|DMAU	LOC108029443|XP_016957181.1|DBIA
OG0000701	LOC117147326|XP_033170067.1|DMAU	LOC108025939|XP_016952126.1|DBIA
OG0000702	LOC117145139|XP_033166570.1|DMAU	LOC108026164|XP_016952409.1|DBIA
OG0000702	LOC117145138|XP_033166550.1|DMAU	LOC108026163|XP_016952386.1|DBIA
OG0000703	LOC117150353|XP_033173100.1|DMAU	LOC108032597|XP_016962001.1|DBIA
OG0000703	LOC117137321|XP_033154597.1|DMAU	LOC108030103|XP_016958279.1|DBIA
OG0000704	LOC117148286|XP_033171490.1|DMAU	LOC108024154|XP_016949446.1|DBIA
OG0000704	LOC117144597|XP_033165777.1|DMAU	LOC108025061|XP_016950808.1|DBIA
OG0000705	LOC117139463|XP_033157666.1|DMAU	LOC108028899|XP_016956410.1|DBIA
OG0000705	LOC117139461|XP_033157664.1|DMAU	LOC108028884|XP_016956392.1|DBIA
OG0000706	LOC117150737|XP_033173663.1|DMAU	LOC108033329|XP_016963104.1|DBIA
OG0000706	LOC117148625|XP_033172008.1|DMAU	LOC108023483|XP_016948494.1|DBIA
OG0000707	LOC117136581|XP_033153445.1|DMAU	LOC108022300|XP_016946649.1|DBIA
OG0000707	LOC117146347|XP_033168378.1|DMAU	LOC108025880|XP_016952044.1|DBIA
OG0000708	LOC117146575|XP_033168773.1|DMAU	LOC108023383|XP_016948279.1|DBIA
OG0000708	LOC117146996|XP_033169564.1|DMAU	LOC108031991|XP_016961314.1|DBIA
OG0000709	LOC117145554|XP_033167146.1|DMAU	LOC108025090|XP_016950840.1|DBIA
OG0000709	LOC117147035|XP_033169620.1|DMAU	LOC108033068|XP_016962721.1|DBIA
OG0000710	LOC117144280|XP_033165273.1|DMAU	LOC108027098|XP_016953805.1|DBIA
OG0000710	LOC117135890|XP_033152328.1|DMAU	LOC108022922|XP_016947622.1|DBIA
OG0000711	LOC117141615|XP_033161026.1|DMAU	LOC108034580|XP_016965002.1|DBIA
OG0000711	LOC117147180|XP_033169869.1|DMAU	LOC108023642|XP_016948747.1|DBIA
OG0000712	LOC117142727|XP_033162786.1|DMAU	LOC108031543|XP_016960569.1|DBIA
OG0000712	LOC117143955|XP_033164781.1|DMAU	LOC108030963|XP_016959652.1|DBIA
OG0000713	LOC117143545|XP_033164175.1|DMAU	LOC108027090|XP_016953795.1|DBIA
OG0000713	LOC117138191|XP_033155988.1|DMAU	LOC108030368|XP_016958726.1|DBIA
OG0000714	LOC117148743|XP_033172210.1|DMAU	LOC108033067|XP_016962720.1|DBIA
OG0000714	LOC117139004|XP_033156988.1|DMAU	LOC108035044|XP_016965908.1|DBIA
OG0000715	LOC117140799|XP_033159787.1|DMAU	LOC108028120|XP_016955257.1|DBIA
OG0000716	LOC117147508|XP_033170308.1|DMAU	LOC108029412|XP_016957175.1|DBIA
OG0000716	LOC117139823|XP_033158350.1|DMAU	LOC108035372|XP_016966461.1|DBIA
OG0000717	LOC117140212|XP_033158891.1|DMAU	LOC108030783|XP_016959324.1|DBIA
OG0000718	LOC117146252|XP_033168084.1|DMAU	LOC108036007|XP_016967396.1|DBIA
OG0000718	LOC117146308|XP_033168240.1|DMAU	LOC108036030|XP_016967461.1|DBIA
OG0000719	LOC117138972|XP_033156920.1|DMAU	LOC108034944|XP_016965712.1|DBIA
OG0000719	LOC117140011|XP_033158616.1|DMAU	LOC108035245|XP_016966268.1|DBIA
OG0000720	LOC117144651|XP_033165841.1|DMAU	LOC108024738|XP_016950324.1|DBIA
OG0000720	LOC117145618|XP_033167225.1|DMAU	LOC108030988|XP_016959677.1|DBIA
OG0000721	LOC117141934|XP_033161567.1|DMAU	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA
OG0000722	LOC117138491|XP_033156511.1|DMAU	LOC108022109|XP_016946441.1|DBIA
OG0000722	LOC117138641|XP_033156747.1|DMAU	LOC108022110|XP_016946442.1|DBIA
OG0000722	LOC117137954|XP_033155607.1|DMAU	LOC108022111|XP_016946443.1|DBIA
OG0000723	LOC117136627|XP_033153506.1|DMAU, LOC117136927|XP_033153955.1|DMAU	LOC108036899|XP_016968768.1|DBIA
OG0000724	LOC117147487|XP_033170275.1|DMAU	LOC108027611|XP_016954621.1|DBIA
OG0000724	LOC117144456|XP_033165503.1|DMAU	LOC108025091|XP_016950841.1|DBIA
OG0000726	LOC117143376|XP_033163943.1|DMAU	LOC108025453|XP_016951446.1|DBIA
OG0000726	LOC117143675|XP_033164352.1|DMAU	LOC108023479|XP_016948493.1|DBIA
OG0000727	LOC117145237|XP_033166704.1|DMAU	LOC108032079|XP_016961391.1|DBIA
OG0000728	LOC117147364|XP_033170122.1|DMAU	LOC108023315|XP_016948107.1|DBIA
OG0000728	LOC117144505|XP_033165586.1|DMAU	LOC108031450|XP_016960371.1|DBIA
OG0000729	LOC117143074|XP_033163431.1|DMAU	LOC108025515|XP_016951525.1|DBIA
OG0000729	LOC117144604|XP_033165786.1|DMAU	LOC108025517|XP_016951527.1|DBIA
OG0000730	LOC117147240|XP_033169945.1|DMAU	LOC108033136|XP_016962847.1|DBIA
OG0000730	LOC117136115|XP_033152706.1|DMAU	LOC108032433|XP_016961745.1|DBIA
OG0000731	LOC117140553|XP_033159440.1|DMAU	LOC108035519|XP_016966670.1|DBIA
OG0000731	LOC117138055|XP_033155765.1|DMAU	LOC108029952|XP_016957943.1|DBIA
OG0000732	LOC117140995|XP_033160137.1|DMAU	LOC108035034|XP_016965868.1|DBIA
OG0000732	LOC117140994|XP_033160135.1|DMAU	LOC108035036|XP_016965870.1|DBIA
OG0000733	LOC117144125|XP_033165039.1|DMAU	LOC108026069|XP_016952254.1|DBIA
OG0000733	LOC117139622|XP_033157967.1|DMAU	LOC108035381|XP_016966476.1|DBIA
OG0000734	LOC117148442|XP_033171706.1|DMAU	LOC108025692|XP_016951717.1|DBIA
OG0000734	LOC117138976|XP_033156930.1|DMAU	LOC108035374|XP_016966463.1|DBIA
OG0000735	LOC117148097|XP_033171201.1|DMAU	LOC108032637|XP_016962073.1|DBIA
OG0000735	LOC117139116|XP_033157154.1|DMAU	LOC108032775|XP_016962266.1|DBIA
OG0000736	LOC117135306|XP_033151385.1|DMAU	LOC108027663|XP_016954691.1|DBIA
OG0000736	LOC117135305|XP_033151384.1|DMAU	LOC108027662|XP_016954690.1|DBIA
OG0000737	LOC117138162|XP_033155932.1|DMAU	LOC108030161|XP_016958380.1|DBIA
OG0000738	LOC117148370|XP_033171620.1|DMAU	LOC108036739|XP_016968537.1|DBIA
OG0000738	LOC117147635|XP_033170894.1|DMAU	LOC108032452|XP_016961767.1|DBIA
OG0000739	LOC117143470|XP_033164074.1|DMAU	LOC108031098|XP_016959797.1|DBIA
OG0000739	LOC117143469|XP_033164073.1|DMAU	LOC108032103|XP_016961421.1|DBIA
OG0000740	LOC117149955|XP_033172745.1|DMAU	LOC108034609|XP_016965460.1|DBIA
OG0000740	LOC117144891|XP_033166204.1|DMAU	LOC108031622|XP_016960716.1|DBIA
OG0000741	LOC117146704|XP_033169007.1|DMAU	LOC108025774|XP_016951861.1|DBIA
OG0000741	LOC117144627|XP_033165813.1|DMAU	LOC108023204|XP_016947959.1|DBIA
OG0000742	LOC117148000|XP_033171047.1|DMAU	LOC108027567|XP_016954543.1|DBIA
OG0000742	LOC117148383|XP_033171635.1|DMAU	LOC108027568|XP_016954546.1|DBIA
OG0000743	LOC117141929|XP_033161558.1|DMAU	LOC108029604|XP_016957473.1|DBIA
OG0000743	LOC117137776|XP_033155289.1|DMAU	LOC108022318|XP_016946666.1|DBIA, LOC108022141|XP_016946472.1|DBIA
OG0000744	LOC117136903|XP_033153912.1|DMAU	LOC108036599|XP_016968348.1|DBIA
OG0000745	LOC117137657|XP_033155089.1|DMAU	LOC108022305|XP_016946654.1|DBIA
OG0000745	LOC117136672|XP_033153565.1|DMAU	LOC108036358|XP_016967925.1|DBIA
OG0000746	LOC117137312|XP_033154584.1|DMAU	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA
OG0000746	LOC117136402|XP_033153188.1|DMAU	LOC108029792|XP_016957794.1|DBIA
OG0000747	LOC117140372|XP_033159128.1|DMAU	LOC108030865|XP_016959500.1|DBIA
OG0000747	LOC117140457|XP_033159280.1|DMAU	LOC108030911|XP_016959585.1|DBIA
OG0000748	LOC117146320|XP_033168275.1|DMAU	LOC108027729|XP_016954770.1|DBIA
OG0000748	LOC117147203|XP_033169905.1|DMAU	LOC108023546|XP_016948612.1|DBIA
OG0000749	LOC117136867|XP_033153858.1|DMAU	LOC108024338|XP_016949729.1|DBIA, LOC108024339|XP_016949730.1|DBIA
OG0000749	LOC117143322|XP_033163858.1|DMAU	LOC108030960|XP_016959648.1|DBIA
OG0000750	LOC117137486|XP_033154856.1|DMAU	LOC108022416|XP_016946792.1|DBIA
OG0000750	LOC117144588|XP_033165757.1|DMAU	LOC108031073|XP_016959768.1|DBIA
OG0000751	LOC117138129|XP_033155885.1|DMAU	LOC108026795|XP_016953445.1|DBIA
OG0000751	LOC117136355|XP_033153111.1|DMAU	LOC108026907|XP_016953605.1|DBIA
OG0000752	LOC117143792|XP_033164524.1|DMAU	LOC108023976|XP_016949194.1|DBIA
OG0000752	LOC117146245|XP_033168067.1|DMAU	LOC108029192|XP_016956857.1|DBIA
OG0000753	LOC117145169|XP_033166608.1|DMAU	LOC108027421|XP_016954354.1|DBIA
OG0000753	LOC117140487|XP_033159337.1|DMAU	LOC108028458|XP_016955804.1|DBIA
OG0000754	LOC117147262|XP_033169974.1|DMAU	LOC108033179|XP_016962907.1|DBIA
OG0000754	LOC117147592|XP_033170433.1|DMAU	LOC108025623|XP_016951647.1|DBIA
OG0000755	LOC117144999|XP_033166371.1|DMAU	LOC108032125|XP_016961446.1|DBIA
OG0000755	LOC117143265|XP_033163726.1|DMAU	LOC108031065|XP_016959759.1|DBIA
OG0000756	LOC117145661|XP_033167284.1|DMAU	LOC108026053|XP_016952236.1|DBIA
OG0000756	LOC117144340|XP_033165344.1|DMAU	LOC108026065|XP_016952249.1|DBIA
OG0000757	LOC117141295|XP_033160565.1|DMAU	LOC108035695|XP_016966903.1|DBIA
OG0000758	LOC117140437|XP_033159250.1|DMAU	LOC108035675|XP_016966872.1|DBIA
OG0000758	LOC117140436|XP_033159248.1|DMAU	LOC108035594|XP_016966756.1|DBIA
OG0000759	LOC117141447|XP_033160792.1|DMAU	LOC108035597|XP_016966762.1|DBIA
OG0000759	LOC117141453|XP_033160798.1|DMAU	LOC108035598|XP_016966763.1|DBIA
OG0000760	LOC117137856|XP_033155460.1|DMAU	LOC108026874|XP_016953552.1|DBIA
OG0000761	LOC117145919|XP_033167712.1|DMAU	LOC108034138|XP_016964417.1|DBIA
OG0000761	LOC117146161|XP_033168027.1|DMAU	LOC108034210|XP_016964533.1|DBIA
OG0000762	LOC117149367|XP_033172661.1|DMAU	LOC108036149|XP_016967625.1|DBIA
OG0000762	LOC117150715|XP_033173621.1|DMAU	LOC108028919|XP_016956427.1|DBIA
OG0000763	LOC117147738|XP_033170631.1|DMAU	LOC108034359|XP_016964736.1|DBIA
OG0000763	LOC117142283|XP_033162061.1|DMAU	LOC108033353|XP_016963152.1|DBIA
OG0000764	LOC117145702|XP_033167335.1|DMAU	LOC108031376|XP_016960212.1|DBIA
OG0000764	LOC117146526|XP_033168684.1|DMAU	LOC108025767|XP_016951851.1|DBIA
OG0000765	LOC117140438|XP_033159252.1|DMAU	LOC108028454|XP_016955791.1|DBIA
OG0000765	LOC117148551|XP_033171876.1|DMAU	LOC108023523|XP_016948565.1|DBIA
OG0000766	LOC117144571|XP_033165719.1|DMAU	LOC108032442|XP_016961756.1|DBIA
OG0000766	LOC117147273|XP_033169995.1|DMAU	LOC108023738|XP_016948865.1|DBIA
OG0000767	LOC117144994|XP_033166359.1|DMAU	LOC108036673|XP_016946133.1|DBIA
OG0000767	LOC117141955|XP_033161604.1|DMAU	LOC108030915|XP_016959594.1|DBIA
OG0000768	LOC117141755|XP_033161268.1|DMAU	LOC108028723|XP_016956173.1|DBIA
OG0000769	LOC117145670|XP_033167294.1|DMAU	LOC108026044|XP_016952228.1|DBIA
OG0000769	LOC117147742|XP_033170633.1|DMAU	LOC108027588|XP_016954594.1|DBIA
OG0000770	LOC117135829|XP_033152230.1|DMAU	LOC108022680|XP_016947240.1|DBIA
OG0000771	LOC117140495|XP_033159349.1|DMAU	LOC108035495|XP_016966637.1|DBIA
OG0000771	LOC117140494|XP_033159348.1|DMAU	LOC108035494|XP_016966636.1|DBIA
OG0000772	LOC117137810|XP_033155380.1|DMAU	LOC108022155|XP_016946486.1|DBIA
OG0000772	LOC117137322|XP_033154601.1|DMAU	LOC108030104|XP_016958282.1|DBIA
OG0000773	LOC117137842|XP_033155433.1|DMAU	LOC108029555|XP_016957368.1|DBIA
OG0000774	LOC117135950|XP_033152427.1|DMAU	LOC108026861|XP_016953536.1|DBIA
OG0000774	LOC117135949|XP_033152426.1|DMAU	LOC108026859|XP_016953530.1|DBIA
OG0000774	LOC117135947|XP_033152425.1|DMAU	LOC108026860|XP_016953533.1|DBIA
OG0000775	LOC117135956|XP_033152441.1|DMAU	LOC108029500|XP_016957270.1|DBIA
OG0000775	LOC117136214|XP_033152873.1|DMAU	LOC108022329|XP_016946680.1|DBIA
OG0000776	LOC117144146|XP_033165065.1|DMAU	LOC108026104|XP_016952293.1|DBIA
OG0000776	LOC117140693|XP_033159645.1|DMAU	LOC108028486|XP_016955841.1|DBIA
OG0000776	LOC117140689|XP_033159639.1|DMAU, LOC117140688|XP_033159638.1|DMAU	LOC108028487|XP_016955844.1|DBIA
OG0000777	LOC117143962|XP_033164786.1|DMAU	LOC108024327|XP_016949718.1|DBIA
OG0000777	LOC117145300|XP_033166784.1|DMAU	LOC108024328|XP_016949719.1|DBIA
OG0000777	LOC117144307|XP_033165310.1|DMAU	LOC108024485|XP_016949895.1|DBIA
OG0000777	LOC117144292|XP_033165286.1|DMAU	LOC108024486|XP_016949896.1|DBIA
OG0000778	LOC117139069|XP_033157071.1|DMAU	LOC108028478|XP_016955829.1|DBIA
OG0000778	LOC117142388|XP_033162221.1|DMAU	LOC108031447|XP_016960372.1|DBIA
OG0000779	LOC117147611|XP_033170460.1|DMAU	LOC108033144|XP_016962855.1|DBIA
OG0000780	LOC117135803|XP_033152192.1|DMAU	LOC108036440|XP_016968067.1|DBIA
OG0000781	LOC117146364|XP_033168405.1|DMAU	LOC108033115|XP_016962808.1|DBIA
OG0000781	LOC117141558|XP_033160956.1|DMAU	LOC108030739|XP_016959275.1|DBIA
OG0000782	LOC117139135|XP_033157175.1|DMAU	LOC108035092|XP_016966002.1|DBIA
OG0000782	LOC117147483|XP_033170272.1|DMAU	LOC108036484|XP_016968163.1|DBIA
OG0000783	LOC117139134|XP_033157174.1|DMAU	LOC108035514|XP_016966666.1|DBIA
OG0000783	LOC117148644|XP_033172036.1|DMAU	LOC108023666|XP_016948777.1|DBIA
OG0000784	LOC117140653|XP_033159585.1|DMAU	LOC108034664|XP_016965092.1|DBIA
OG0000784	LOC117146896|XP_033169393.1|DMAU	LOC108023493|XP_016948510.1|DBIA
OG0000785	LOC117146034|XP_033167857.1|DMAU	LOC108025060|XP_016950806.1|DBIA
OG0000785	LOC117143936|XP_033164744.1|DMAU	LOC108024774|XP_016950376.1|DBIA
OG0000786	LOC117144658|XP_033165849.1|DMAU	LOC108031487|XP_016960468.1|DBIA
OG0000786	LOC117144885|XP_033166190.1|DMAU	LOC108027163|XP_016953912.1|DBIA
OG0000787	LOC117141575|XP_033160979.1|DMAU	LOC108034920|XP_016965664.1|DBIA
OG0000787	LOC117146908|XP_033169417.1|DMAU	LOC108024415|XP_016949819.1|DBIA
OG0000788	LOC117150775|XP_033173711.1|DMAU	LOC108033866|XP_016963998.1|DBIA
OG0000788	LOC117140353|XP_033159096.1|DMAU	LOC108028513|XP_016955884.1|DBIA
OG0000789	LOC117135134|XP_033151079.1|DMAU	LOC108033319|XP_016963086.1|DBIA
OG0000789	LOC117135188|XP_033151146.1|DMAU	LOC108033318|XP_016963085.1|DBIA
OG0000790	LOC117144447|XP_033165496.1|DMAU	LOC108036835|XP_016968671.1|DBIA
OG0000790	LOC117135173|XP_033151130.1|DMAU	LOC108036834|XP_016968670.1|DBIA
OG0000791	LOC117142911|XP_033163087.1|DMAU, LOC117149220|XP_033172648.1|DMAU	LOC108025364|XP_016951312.1|DBIA
OG0000791	LOC117146104|XP_033167976.1|DMAU	LOC108026284|XP_016952639.1|DBIA
OG0000792	LOC117150622|XP_033173483.1|DMAU	LOC108027945|XP_016955063.1|DBIA
OG0000793	LOC117145925|XP_033167676.1|DMAU	LOC108031540|XP_016960566.1|DBIA
OG0000793	LOC117148701|XP_033172135.1|DMAU	LOC108023431|XP_016948407.1|DBIA
OG0000794	LOC117150943|XP_033174007.1|DMAU	LOC108027802|XP_016954870.1|DBIA
OG0000795	LOC117147747|XP_033170644.1|DMAU	LOC108025744|XP_016951821.1|DBIA
OG0000796	LOC117145553|XP_033167144.1|DMAU	LOC108031143|XP_016959846.1|DBIA
OG0000796	LOC117147308|XP_033170047.1|DMAU	LOC108025835|XP_016951982.1|DBIA
OG0000797	LOC117144443|XP_033165488.1|DMAU	LOC108024609|XP_016950117.1|DBIA
OG0000797	LOC117144444|XP_033165489.1|DMAU	LOC108024608|XP_016950115.1|DBIA
OG0000798	LOC117135606|XP_033151853.1|DMAU	LOC108029669|XP_016957594.1|DBIA
OG0000798	LOC117135605|XP_033151846.1|DMAU	LOC108029646|XP_016957545.1|DBIA
OG0000799	LOC117145665|XP_033167291.1|DMAU	LOC108031195|XP_016959905.1|DBIA
OG0000799	LOC117147093|XP_033169748.1|DMAU	LOC108023502|XP_016948526.1|DBIA
OG0000800	LOC117141982|XP_033161682.1|DMAU	LOC108028026|XP_016955151.1|DBIA
OG0000801	LOC117136679|XP_033153578.1|DMAU	LOC108022339|XP_016946690.1|DBIA
OG0000801	LOC117137379|XP_033154683.1|DMAU	LOC108022806|XP_016947429.1|DBIA
OG0000802	LOC117147379|XP_033170139.1|DMAU	LOC108033222|XP_016962975.1|DBIA
OG0000802	LOC117148102|XP_033171208.1|DMAU	LOC108033034|XP_016962649.1|DBIA
OG0000803	LOC117144610|XP_033165798.1|DMAU	LOC108033859|XP_016963985.1|DBIA
OG0000803	LOC117141261|XP_033160522.1|DMAU	LOC108035452|XP_016966579.1|DBIA
OG0000804	LOC117136524|XP_033153360.1|DMAU	LOC108022258|XP_016946606.1|DBIA
OG0000804	LOC117144478|XP_033165549.1|DMAU	LOC108027309|XP_016954192.1|DBIA
OG0000805	LOC117138051|XP_033155758.1|DMAU	LOC108029382|XP_016957099.1|DBIA
OG0000805	LOC117137601|XP_033155009.1|DMAU	LOC108029385|XP_016957102.1|DBIA
OG0000806	LOC117150724|XP_033173637.1|DMAU	LOC108027682|XP_016954719.1|DBIA
OG0000807	LOC117148164|XP_033171315.1|DMAU	LOC108027905|XP_016955012.1|DBIA
OG0000808	LOC117143625|XP_033164288.1|DMAU	LOC108025152|XP_016950916.1|DBIA
OG0000808	LOC117145740|XP_033167392.1|DMAU	LOC108025148|XP_016950913.1|DBIA
OG0000810	LOC117137673|XP_033155123.1|DMAU	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA
OG0000811	LOC117136095|XP_033152668.1|DMAU	LOC108036336|XP_016967866.1|DBIA
OG0000812	LOC117146712|XP_033169020.1|DMAU	LOC108032985|XP_016962551.1|DBIA
OG0000812	LOC117141790|XP_033161320.1|DMAU	LOC108030494|XP_016958872.1|DBIA
OG0000813	LOC117137187|XP_033154401.1|DMAU	LOC108029492|XP_016957251.1|DBIA
OG0000813	LOC117150318|XP_033173044.1|DMAU	LOC108029232|XP_016956915.1|DBIA
OG0000814	LOC117150689|XP_033173590.1|DMAU	LOC108033733|XP_016963777.1|DBIA
OG0000815	LOC117145718|XP_033167358.1|DMAU	LOC108029237|XP_016956920.1|DBIA
OG0000816	LOC117148007|XP_033171058.1|DMAU	LOC108025951|XP_016952138.1|DBIA
OG0000816	LOC117144776|XP_033166034.1|DMAU	LOC108027246|XP_016954087.1|DBIA
OG0000817	LOC117145525|XP_033167107.1|DMAU	LOC108025082|XP_016950830.1|DBIA
OG0000817	LOC117145526|XP_033167108.1|DMAU	LOC108025081|XP_016950829.1|DBIA
OG0000818	LOC117148885|XP_033172478.1|DMAU	LOC108023739|XP_016948866.1|DBIA
OG0000818	LOC117137765|XP_033155279.1|DMAU	LOC108033682|XP_016963637.1|DBIA
OG0000819	LOC117147288|XP_033170024.1|DMAU	LOC108023181|XP_016947912.1|DBIA
OG0000819	LOC117147609|XP_033170457.1|DMAU	LOC108023746|XP_016948873.1|DBIA
OG0000820	LOC117147212|XP_033169917.1|DMAU	LOC108024118|XP_016949387.1|DBIA
