Orthogroup	DSUZ.longest_only	DSUP.longest_only
OG0001325	LOC108006489|XP_016925502.2|DSUZ, LOC108007056|XP_036672976.1|DSUZ	LOC119559576|XP_037728524.1|DSUP, LOC119561098|XP_037730920.1|DSUP
OG0001326	LOC108006514|XP_036675352.1|DSUZ	LOC119549110|XP_037712789.1|DSUP
OG0001328	LOC108018918|XP_016941999.1|DSUZ	LOC119557638|XP_037726400.1|DSUP
OG0001329	LOC108005460|XP_016924245.1|DSUZ	LOC119557309|XP_037725949.1|DSUP
OG0001330	LOC108006525|XP_036676209.1|DSUZ, LOC108014262|XP_036676200.1|DSUZ	LOC119558313|XP_037727646.1|DSUP
OG0001331	LOC108016587|XP_016938761.1|DSUZ	LOC119557248|XP_037725862.1|DSUP
OG0001332	LOC108005396|XP_016924148.1|DSUZ	LOC119557604|XP_037726335.1|DSUP
OG0001333	LOC108006557|XP_016925580.1|DSUZ	LOC119548480|XP_037711679.1|DSUP
OG0001334	LOC108017227|XP_036675516.1|DSUZ	LOC119556508|XP_037724703.1|DSUP
OG0001335	LOC108019276|XP_036673773.1|DSUZ	LOC119558505|XP_037727940.1|DSUP
OG0001336	LOC118878470|XP_036677361.1|DSUZ, LOC108014610|XP_016936262.1|DSUZ, LOC118879467|XP_036678234.1|DSUZ, LOC108013970|XP_036677744.1|DSUZ	LOC119559709|XP_037728698.1|DSUP, LOC119559298|XP_037728303.1|DSUP, LOC119559300|XP_037728306.1|DSUP, LOC119557675|XP_037726875.1|DSUP
OG0001336	LOC108012434|XP_016933288.1|DSUZ	LOC119553549|XP_037719915.1|DSUP
OG0001337	LOC108005334|XP_016924050.1|DSUZ	LOC119557147|XP_037725659.1|DSUP
OG0001338	LOC108009973|XP_016930228.1|DSUZ	LOC119552185|XP_037717958.1|DSUP
OG0001339	LOC108009923|XP_016930139.1|DSUZ	LOC119551318|XP_037716542.1|DSUP
OG0001340	LOC108007415|XP_036677442.1|DSUZ	LOC119561792|XP_037731199.1|DSUP
OG0001341	LOC108011492|XP_036673956.1|DSUZ	LOC119563288|XP_037732543.1|DSUP
OG0001342	LOC118878124|XP_036675492.1|DSUZ	LOC119563418|XP_037732716.1|DSUP
OG0001343	LOC118877991|XP_036674824.1|DSUZ	LOC119560937|XP_037730601.1|DSUP
OG0001343	LOC108016037|XP_016938120.2|DSUZ	LOC119560938|XP_037730602.1|DSUP
OG0001344	LOC118878130|XP_036675588.1|DSUZ	LOC119562448|XP_037731564.1|DSUP
OG0001345	LOC108013911|XP_016935405.1|DSUZ	LOC119560465|XP_037729853.1|DSUP
OG0001346	LOC108006985|XP_016926081.1|DSUZ	LOC119563230|XP_037732463.1|DSUP
OG0001347	LOC108005080|XP_016923735.1|DSUZ	LOC119557743|XP_037726557.1|DSUP
OG0001348	LOC108005308|XP_016924006.1|DSUZ	LOC119555807|XP_037723354.1|DSUP
OG0001349	LOC108012347|XP_016933185.1|DSUZ	LOC119552779|XP_037718518.1|DSUP
OG0001350	LOC108007395|XP_016926539.2|DSUZ	LOC119555171|XP_037722350.1|DSUP
OG0001351	LOC108009403|XP_016929212.1|DSUZ	LOC119550544|XP_037715202.1|DSUP
OG0001351	LOC108008529|XP_016927889.1|DSUZ	LOC119550066|XP_037714458.1|DSUP
OG0001352	LOC118878893|XP_036677792.1|DSUZ, LOC108010964|XP_036669941.1|DSUZ	LOC119559373|XP_037728341.1|DSUP, LOC119559440|XP_037728468.1|DSUP
OG0001353	LOC108019360|XP_016942672.1|DSUZ	LOC119554207|XP_037720937.1|DSUP
OG0001354	LOC108009883|XP_016930078.1|DSUZ	LOC119558813|XP_037728007.1|DSUP, LOC119550630|XP_037715390.1|DSUP
OG0001355	LOC108008534|XP_016927893.1|DSUZ	LOC119549953|XP_037714265.1|DSUP
OG0001356	LOC108012128|XP_016932907.2|DSUZ	LOC119545786|XP_037707590.1|DSUP
OG0001357	LOC108006840|XP_016925879.1|DSUZ	LOC119553082|XP_037719159.1|DSUP
OG0001358	LOC108015808|XP_036672403.1|DSUZ	LOC119555505|XP_037722851.1|DSUP
OG0001359	LOC108017355|XP_016939873.1|DSUZ	LOC119548053|XP_037711063.1|DSUP
OG0001360	LOC108009514|XP_016929422.2|DSUZ	LOC119550027|XP_037714378.1|DSUP
OG0001361	LOC108012862|XP_016933829.1|DSUZ	LOC119553103|XP_037719200.1|DSUP
OG0001362	LOC108013097|XP_016934229.1|DSUZ	LOC119555291|XP_037722535.1|DSUP
OG0001363	LOC108014182|XP_016935706.2|DSUZ	LOC119560945|XP_037730611.1|DSUP
OG0001364	LOC108010128|XP_016930444.1|DSUZ	LOC119550703|XP_037715506.1|DSUP
OG0001365	LOC108013200|XP_016934398.1|DSUZ	LOC119552832|XP_037718615.1|DSUP
OG0001366	LOC108012846|XP_016933800.2|DSUZ	LOC119552893|XP_037718736.1|DSUP
OG0001367	LOC108009549|XP_016929479.1|DSUZ	LOC119549182|XP_037712920.1|DSUP
OG0001368	LOC108009748|XP_016929835.1|DSUZ, LOC108007727|XP_036678321.1|DSUZ	LOC119550161|XP_037714620.1|DSUP
OG0001369	LOC108013682|XP_016935090.1|DSUZ	LOC119557448|XP_037726141.1|DSUP
OG0001369	LOC108004560|XP_016922984.1|DSUZ	LOC119556755|XP_037725105.1|DSUP
OG0001370	LOC108010166|XP_016930497.1|DSUZ	LOC119549036|XP_037712647.1|DSUP
OG0001372	LOC108017946|XP_036669951.1|DSUZ	LOC119549941|XP_037714251.1|DSUP
OG0001373	LOC108021679|XP_016945984.1|DSUZ	LOC119548312|XP_037711416.1|DSUP
OG0001374	LOC108008396|XP_016927730.1|DSUZ	LOC119551721|XP_037717150.1|DSUP
OG0001375	LOC108005940|XP_016924855.2|DSUZ	LOC119560413|XP_037729776.1|DSUP
OG0001376	LOC108009784|XP_016929915.1|DSUZ	LOC119552021|XP_037717686.1|DSUP
OG0001377	LOC108019111|XP_016942323.1|DSUZ	LOC119546178|XP_037708229.1|DSUP
OG0001378	LOC108021736|XP_016946062.1|DSUZ	LOC119546918|XP_037709475.1|DSUP
OG0001379	LOC108005491|XP_016924288.1|DSUZ	LOC119548001|XP_037710988.1|DSUP
OG0001380	LOC108007067|XP_016926160.1|DSUZ	LOC119559153|XP_037728151.1|DSUP
OG0001381	LOC108009345|XP_016929123.1|DSUZ	LOC119549051|XP_037712673.1|DSUP
OG0001382	LOC108015885|XP_016937946.1|DSUZ	LOC119548673|XP_037712040.1|DSUP
OG0001383	LOC108018048|XP_016940929.1|DSUZ	LOC119550522|XP_037715160.1|DSUP
OG0001384	LOC108007865|XP_016927121.1|DSUZ	LOC119548597|XP_037711881.1|DSUP
OG0001385	LOC108019875|XP_016943437.1|DSUZ	LOC119546162|XP_037708209.1|DSUP
OG0001387	LOC108005269|XP_016923950.1|DSUZ	LOC119548180|XP_037711222.1|DSUP
OG0001388	LOC108004592|XP_016923023.1|DSUZ	LOC119548680|XP_037712052.1|DSUP
OG0001389	LOC108011089|XP_036674513.1|DSUZ	LOC119563272|XP_037732522.1|DSUP
OG0001391	LOC108021283|XP_016945411.1|DSUZ	LOC119547480|XP_037710293.1|DSUP
OG0001392	LOC108019172|XP_016942421.1|DSUZ	LOC119556605|XP_037724846.1|DSUP
OG0001393	LOC108021148|XP_016945209.1|DSUZ	LOC119546571|XP_037708892.1|DSUP
OG0001394	LOC108021271|XP_016945392.1|DSUZ	LOC119547700|XP_037710602.1|DSUP
OG0001395	LOC108004885|XP_036673984.1|DSUZ	LOC119560179|XP_037729471.1|DSUP
OG0001396	LOC108004730|XP_016923241.1|DSUZ	LOC119556634|XP_037724888.1|DSUP
OG0001397	LOC108010612|XP_036674449.1|DSUZ	LOC119563138|XP_037732323.1|DSUP
OG0001398	LOC108004751|XP_016923276.1|DSUZ	LOC119558395|XP_037727850.1|DSUP
OG0001399	LOC108011197|XP_036678190.1|DSUZ	LOC119559607|XP_037728548.1|DSUP
OG0001400	LOC108018476|XP_016941521.1|DSUZ	LOC119562986|XP_037732092.1|DSUP
OG0001401	LOC108011437|XP_016932057.1|DSUZ	LOC119553731|XP_037720247.1|DSUP
OG0001402	LOC108013770|XP_016935219.2|DSUZ	LOC119555472|XP_037722806.1|DSUP
OG0001402	LOC108013768|XP_016935217.1|DSUZ	LOC119555462|XP_037722796.1|DSUP
OG0001403	LOC108019344|XP_016942652.2|DSUZ	LOC119554938|XP_037721975.1|DSUP
OG0001404	LOC108019846|XP_016943371.1|DSUZ	LOC119549017|XP_037712589.1|DSUP
OG0001405	LOC108008458|XP_016927801.1|DSUZ	LOC119551134|XP_037716252.1|DSUP
OG0001406	LOC108016684|XP_016938895.1|DSUZ	LOC119556079|XP_037723859.1|DSUP
OG0001407	LOC108012578|XP_016933482.1|DSUZ	LOC119555297|XP_037722541.1|DSUP
OG0001408	LOC108017841|XP_016940485.1|DSUZ	LOC119550043|XP_037714424.1|DSUP
OG0001411	LOC108007268|XP_016926395.2|DSUZ	LOC119560586|XP_037730040.1|DSUP
OG0001412	LOC108020134|XP_036668758.1|DSUZ	LOC119546053|XP_037708045.1|DSUP
OG0001412	LOC108014299|XP_016935855.1|DSUZ	LOC119547293|XP_037710009.1|DSUP
OG0001413	LOC108008227|XP_016927507.2|DSUZ	LOC119551129|XP_037716241.1|DSUP
OG0001413	LOC108008828|XP_016928225.1|DSUZ	LOC119550766|XP_037715619.1|DSUP
OG0001414	LOC108008191|XP_036668946.1|DSUZ	LOC119551623|XP_037716974.1|DSUP, LOC119551624|XP_037716975.1|DSUP
OG0001415	LOC108009398|XP_016929207.1|DSUZ	LOC119549650|XP_037713763.1|DSUP
OG0001416	LOC108020957|XP_016944889.1|DSUZ	LOC119548431|XP_037711603.1|DSUP
OG0001416	LOC108012725|XP_016933646.1|DSUZ	LOC119555347|XP_037722613.1|DSUP
OG0001417	LOC108018955|XP_016942047.1|DSUZ	LOC119557879|XP_037726808.1|DSUP
OG0001417	LOC108018856|XP_016941934.2|DSUZ	LOC119557141|XP_037725651.1|DSUP
OG0001418	LOC108012711|XP_016933629.1|DSUZ	LOC119553899|XP_037720497.1|DSUP
OG0001418	LOC108012563|XP_016933467.2|DSUZ	LOC119553289|XP_037719528.1|DSUP
OG0001419	LOC108011231|XP_016931827.1|DSUZ	LOC119547515|XP_037710336.1|DSUP
OG0001420	LOC108012195|XP_036673170.1|DSUZ	LOC119563108|XP_037732279.1|DSUP
OG0001421	LOC108016510|XP_016938673.2|DSUZ	LOC119548585|XP_037711846.1|DSUP
OG0001421	LOC108016905|XP_016939692.1|DSUZ	LOC119546058|XP_037708054.1|DSUP
OG0001421	LOC108021141|XP_016945193.1|DSUZ	LOC119546425|XP_037708621.1|DSUP
OG0001422	LOC108012658|XP_016933574.1|DSUZ	LOC119555349|XP_037722615.1|DSUP
OG0001422	LOC108013620|XP_016935053.1|DSUZ	LOC119555345|XP_037722611.1|DSUP
OG0001423	LOC108007000|XP_036673417.1|DSUZ	LOC119554548|XP_037721442.1|DSUP
OG0001425	LOC108017833|XP_016940475.1|DSUZ	LOC119551553|XP_037716876.1|DSUP
OG0001425	LOC108018242|XP_016941257.1|DSUZ	LOC119551552|XP_037716875.1|DSUP
OG0001426	LOC108020917|XP_016944826.1|DSUZ	LOC119548530|XP_037711752.1|DSUP
OG0001426	LOC108018851|XP_016941929.1|DSUZ	LOC119555812|XP_037723358.1|DSUP
OG0001427	LOC108019770|XP_016943224.2|DSUZ	LOC119551811|XP_037717300.1|DSUP
OG0001427	LOC108009304|XP_016929047.1|DSUZ	LOC119547357|XP_037710102.1|DSUP
OG0001428	LOC108012751|XP_016933673.2|DSUZ	LOC119554421|XP_037721238.1|DSUP
OG0001428	LOC108013139|XP_016934313.1|DSUZ	LOC119554763|XP_037721727.1|DSUP
OG0001428	LOC118876897|XP_036668891.1|DSUZ	LOC119552039|XP_037717708.1|DSUP
OG0001428	LOC108010506|XP_016930870.2|DSUZ	LOC119555521|XP_037722874.1|DSUP
OG0001428	LOC108010502|XP_016930864.1|DSUZ	LOC119554452|XP_037721292.1|DSUP
OG0001428	LOC108009412|XP_016929221.1|DSUZ	LOC119552040|XP_037717710.1|DSUP, LOC119552042|XP_037717712.1|DSUP
OG0001429	LOC108017212|XP_036674379.1|DSUZ	LOC119559983|XP_037729169.1|DSUP
OG0001430	LOC108017551|XP_036672847.1|DSUZ, LOC108010991|XP_036674717.1|DSUZ	LOC119559866|XP_037728902.1|DSUP
OG0001431	LOC108016564|XP_036676232.1|DSUZ, LOC108016563|XP_036676230.1|DSUZ	LOC119556661|XP_037724937.1|DSUP
OG0001431	LOC108016648|XP_016938844.1|DSUZ	LOC119556061|XP_037723796.1|DSUP
OG0001432	LOC108019187|XP_016942447.1|DSUZ	LOC119558189|XP_037727396.1|DSUP
OG0001433	LOC108005954|XP_036673121.1|DSUZ	LOC119549033|XP_037712648.1|DSUP
OG0001434	LOC108019198|XP_016942471.1|DSUZ	LOC119557942|XP_037726888.1|DSUP
OG0001435	LOC108019711|XP_016943099.1|DSUZ	LOC119549241|XP_037713067.1|DSUP
OG0001436	LOC108016604|XP_016938783.1|DSUZ	LOC119557524|XP_037726225.1|DSUP
OG0001437	LOC108006895|XP_016925975.1|DSUZ	LOC119546569|XP_037708889.1|DSUP
OG0001438	LOC108007296|XP_036673616.1|DSUZ	LOC119548441|XP_037711632.1|DSUP
OG0001439	LOC108019430|XP_016942741.1|DSUZ, LOC108018501|XP_016941547.1|DSUZ	LOC119563005|XP_037732122.1|DSUP
OG0001440	LOC108006545|XP_016925565.1|DSUZ	LOC119557887|XP_037726818.1|DSUP
OG0001441	LOC108018951|XP_016942042.1|DSUZ	LOC119557700|XP_037726502.1|DSUP
OG0001442	LOC108008080|XP_016927362.1|DSUZ	LOC119546787|XP_037709272.1|DSUP
OG0001443	LOC118878101|XP_036675336.1|DSUZ	LOC119550919|XP_037715863.1|DSUP
OG0001444	LOC108014385|XP_036673187.1|DSUZ	LOC119560748|XP_037730293.1|DSUP, LOC119559263|XP_037728262.1|DSUP
OG0001445	LOC108011664|XP_016932350.1|DSUZ	LOC119560809|XP_037730370.1|DSUP
OG0001446	LOC108005607|XP_016924404.2|DSUZ	LOC119557719|XP_037726532.1|DSUP
OG0001447	LOC108019477|XP_036675551.1|DSUZ	LOC119555489|XP_037722830.1|DSUP
OG0001448	LOC108017239|XP_036675355.1|DSUZ	LOC119549123|XP_037712818.1|DSUP
OG0001449	LOC108009376|XP_016929169.1|DSUZ	LOC119548997|XP_037712531.1|DSUP
OG0001450	LOC108016500|XP_016938655.1|DSUZ	LOC119561544|XP_037731121.1|DSUP
OG0001451	LOC108017769|XP_016940377.1|DSUZ	LOC119551046|XP_037716084.1|DSUP
OG0001452	LOC108009614|XP_036669157.1|DSUZ	LOC119549876|XP_037714105.1|DSUP
OG0001453	LOC108012305|XP_036671537.1|DSUZ	LOC119554241|XP_037721004.1|DSUP
OG0001454	LOC108006457|XP_016925470.2|DSUZ	LOC119559279|XP_037728274.1|DSUP, LOC119556014|XP_037723714.1|DSUP
OG0001455	LOC108006825|XP_036670547.1|DSUZ	LOC119555325|XP_037722580.1|DSUP
OG0001456	LOC108009007|XP_036669008.1|DSUZ	LOC119551941|XP_037717560.1|DSUP
OG0001457	LOC108009050|XP_016928543.1|DSUZ	LOC119549335|XP_037713244.1|DSUP
OG0001458	LOC108008523|XP_016927882.1|DSUZ	LOC119551741|XP_037717170.1|DSUP
OG0001459	LOC108012504|XP_036671988.1|DSUZ	LOC119554998|XP_037722065.1|DSUP
OG0001460	LOC108017918|XP_016940577.1|DSUZ	LOC119551473|XP_037716760.1|DSUP
OG0001461	LOC108015345|XP_016937242.1|DSUZ	LOC119556094|XP_037723878.1|DSUP
OG0001462	LOC108007143|XP_016926235.1|DSUZ	LOC119552693|XP_037718348.1|DSUP
OG0001463	LOC108012130|XP_036674286.1|DSUZ	LOC119562355|XP_037731450.1|DSUP
OG0001464	LOC108016783|XP_016939040.2|DSUZ	LOC119556024|XP_037723732.1|DSUP
OG0001465	LOC108008445|XP_016927785.1|DSUZ	LOC119551797|XP_037717272.1|DSUP
OG0001466	LOC108014293|XP_016935848.1|DSUZ	LOC119546850|XP_037709376.1|DSUP
OG0001467	LOC108013349|XP_016934654.1|DSUZ	LOC119548553|XP_037711778.1|DSUP
OG0001468	LOC108012424|XP_016933275.1|DSUZ	LOC119552636|XP_037718253.1|DSUP
OG0001469	LOC108009341|XP_016929116.1|DSUZ	LOC119551513|XP_037716822.1|DSUP
OG0001470	LOC108018336|XP_036671749.1|DSUZ	LOC119554630|XP_037721553.1|DSUP
OG0001471	LOC108012893|XP_036670305.1|DSUZ	LOC119555410|XP_037722696.1|DSUP
OG0001472	LOC108005629|XP_016924428.1|DSUZ	LOC119552932|XP_037718804.1|DSUP
OG0001473	LOC108011617|XP_036673670.1|DSUZ	LOC119560640|XP_037730120.1|DSUP
OG0001474	LOC108004756|XP_016923282.1|DSUZ	LOC119557077|XP_037725558.1|DSUP
OG0001475	LOC108009554|XP_016929500.1|DSUZ	LOC119551606|XP_037716940.1|DSUP, LOC119562712|XP_037731828.1|DSUP
OG0001476	LOC108010464|XP_016930822.1|DSUZ	LOC119556085|XP_037723864.1|DSUP
OG0001477	LOC118878112|XP_036675425.1|DSUZ	LOC119545640|XP_037707280.1|DSUP
OG0001478	LOC108020920|XP_016944834.1|DSUZ	LOC119548528|XP_037711749.1|DSUP
OG0001479	LOC108016619|XP_016938802.1|DSUZ	LOC119556707|XP_037725031.1|DSUP
OG0001480	LOC108020889|XP_016944790.1|DSUZ	LOC119546946|XP_037709514.1|DSUP
OG0001481	LOC118879765|XP_036678618.1|DSUZ	LOC119548729|XP_037712161.1|DSUP
OG0001482	LOC108008991|XP_016928423.1|DSUZ	LOC119551711|XP_037717113.1|DSUP
OG0001483	LOC108010874|XP_016931345.1|DSUZ	LOC119559697|XP_037728683.1|DSUP
OG0001484	LOC108009156|XP_016928755.1|DSUZ	LOC119547061|XP_037709671.1|DSUP
OG0001485	LOC108020703|XP_016944560.2|DSUZ	LOC119554455|XP_037721295.1|DSUP
OG0001486	LOC108011931|XP_036678620.1|DSUZ	LOC119546089|XP_037708097.1|DSUP
OG0001486	LOC108019208|XP_016942491.1|DSUZ	LOC119547719|XP_037710621.1|DSUP
OG0001487	LOC108013786|XP_036677298.1|DSUZ	LOC119562550|XP_037731680.1|DSUP
OG0001488	LOC108019645|XP_016943018.1|DSUZ	LOC119550471|XP_037715088.1|DSUP
OG0001489	LOC108016094|XP_016938184.1|DSUZ	LOC119547588|XP_037710424.1|DSUP
OG0001490	LOC108008423|XP_016927763.1|DSUZ	LOC119546873|XP_037709407.1|DSUP
OG0001491	LOC108015141|XP_016936904.1|DSUZ	LOC119548384|XP_037711533.1|DSUP
OG0001492	LOC108012831|XP_016933784.1|DSUZ	LOC119547200|XP_037709872.1|DSUP
OG0001493	LOC108015149|XP_016936911.1|DSUZ	LOC119550107|XP_037714516.1|DSUP, LOC119556109|XP_037723908.1|DSUP
OG0001494	LOC108004627|XP_016923055.1|DSUZ	LOC119557372|XP_037726044.1|DSUP
OG0001495	LOC108019715|XP_016943103.1|DSUZ	LOC119549245|XP_037713072.1|DSUP
OG0001496	LOC108013323|XP_016934609.1|DSUZ	LOC119553385|XP_037719670.1|DSUP
OG0001496	LOC108004706|XP_016923208.1|DSUZ	LOC119557683|XP_037726482.1|DSUP
OG0001497	LOC108008322|XP_016927630.1|DSUZ	LOC119551570|XP_037716898.1|DSUP
OG0001498	LOC108017094|XP_036675083.1|DSUZ	LOC119560430|XP_037729795.1|DSUP
OG0001500	LOC108018223|XP_016941231.1|DSUZ	LOC119549409|XP_037713399.1|DSUP
OG0001501	LOC108007333|XP_016926471.2|DSUZ	LOC119552623|XP_037718222.1|DSUP
OG0001502	LOC108009719|XP_016929771.1|DSUZ	LOC119549856|XP_037714080.1|DSUP
OG0001503	LOC108018189|XP_016941186.1|DSUZ	LOC119549552|XP_037713630.1|DSUP
OG0001504	LOC108021782|XP_016946075.1|DSUZ	LOC119558376|XP_037727821.1|DSUP
OG0001504	LOC108021781|XP_016946073.1|DSUZ	LOC119558377|XP_037727822.1|DSUP
OG0001504	LOC108016545|XP_036676686.1|DSUZ	LOC119558184|XP_037727379.1|DSUP
OG0001505	LOC108009037|XP_016928500.2|DSUZ	LOC119549356|XP_037713273.1|DSUP
OG0001506	LOC108019888|XP_016943455.1|DSUZ	LOC119550212|XP_037714695.1|DSUP
OG0001507	LOC108009587|XP_016929546.1|DSUZ	LOC119549000|XP_037712535.1|DSUP
OG0001508	LOC108018167|XP_016941148.1|DSUZ	LOC119550713|XP_037715520.1|DSUP
OG0001509	LOC108010331|XP_036669432.1|DSUZ	LOC119550199|XP_037714671.1|DSUP
OG0001510	LOC108019389|XP_016942701.1|DSUZ, LOC108017670|XP_016940267.2|DSUZ	LOC119562476|XP_037731599.1|DSUP
OG0001511	LOC108010164|XP_016930494.1|DSUZ	LOC119551616|XP_037716957.1|DSUP
OG0001512	LOC108005763|XP_016924580.2|DSUZ	LOC119553430|XP_037719741.1|DSUP
OG0001513	LOC118879038|XP_036677926.1|DSUZ, LOC108007692|XP_016926904.2|DSUZ, LOC118879492|XP_036678258.1|DSUZ	LOC119552963|XP_037718876.1|DSUP
OG0001515	LOC108021154|XP_016945217.1|DSUZ	LOC119546397|XP_037708573.1|DSUP
OG0001515	LOC108015028|XP_016936747.1|DSUZ	LOC119557919|XP_037726855.1|DSUP
OG0001516	LOC108017233|XP_016939718.2|DSUZ	LOC119554029|XP_037720677.1|DSUP
OG0001516	LOC108017260|XP_016939758.2|DSUZ	LOC119554915|XP_037721950.1|DSUP
OG0001516	LOC108017258|XP_016939756.2|DSUZ	LOC119554037|XP_037720692.1|DSUP
OG0001517	LOC108017101|XP_016939549.1|DSUZ	LOC119560166|XP_037729453.1|DSUP
OG0001517	LOC108013871|XP_016935366.2|DSUZ	LOC119562901|XP_037731954.1|DSUP
OG0001518	LOC108015402|XP_016937311.1|DSUZ	LOC119557552|XP_037726262.1|DSUP
OG0001519	LOC108007940|XP_036674906.1|DSUZ	LOC119560180|XP_037729467.1|DSUP
OG0001519	LOC108007941|XP_036674904.1|DSUZ	LOC119560894|XP_037730515.1|DSUP
OG0001520	LOC108014368|XP_016935948.1|DSUZ	LOC119560563|XP_037730008.1|DSUP
OG0001520	LOC108014350|XP_016935923.2|DSUZ	LOC119561041|XP_037730798.1|DSUP
OG0001521	LOC108020376|XP_036668628.1|DSUZ	LOC119546214|XP_037708278.1|DSUP
OG0001522	LOC108010425|XP_016930773.1|DSUZ	LOC119556569|XP_037724795.1|DSUP, LOC119556639|XP_037724896.1|DSUP, LOC119556638|XP_037724895.1|DSUP
OG0001523	LOC108008797|XP_016928183.2|DSUZ	LOC119550388|XP_037714967.1|DSUP
OG0001523	LOC108008469|XP_016927813.1|DSUZ	LOC119551682|XP_037717070.1|DSUP
OG0001524	LOC108008978|XP_016928410.1|DSUZ	LOC119549756|XP_037713928.1|DSUP
OG0001525	LOC108011107|XP_016931668.1|DSUZ	LOC119556966|XP_037725403.1|DSUP
OG0001526	LOC108006296|XP_016925245.1|DSUZ	LOC119557948|XP_037726896.1|DSUP
OG0001526	LOC108006292|XP_016925241.1|DSUZ	LOC119556780|XP_037725142.1|DSUP
OG0001527	LOC108015082|XP_016936811.1|DSUZ	LOC119557043|XP_037725517.1|DSUP
OG0001528	LOC108020570|XP_016944422.2|DSUZ	LOC119562180|XP_037731330.1|DSUP
OG0001529	LOC108016719|XP_016938935.1|DSUZ	LOC119557408|XP_037726084.1|DSUP
OG0001530	LOC108012692|XP_016933612.1|DSUZ	LOC119548443|XP_037711630.1|DSUP
OG0001531	LOC108017858|XP_016940501.1|DSUZ	LOC119550581|XP_037715303.1|DSUP
OG0001533	LOC108011581|XP_016932242.1|DSUZ	LOC119547650|XP_037710520.1|DSUP
OG0001534	LOC108014978|XP_036676878.1|DSUZ	LOC119558159|XP_037727349.1|DSUP
OG0001535	LOC108015333|XP_016937224.2|DSUZ	LOC119556008|XP_037723701.1|DSUP
OG0001536	LOC108016802|XP_016939067.1|DSUZ	LOC119557785|XP_037726612.1|DSUP
OG0001537	LOC108005851|XP_016924712.1|DSUZ	LOC119548457|XP_037711651.1|DSUP
OG0001538	LOC108005350|XP_016924078.1|DSUZ	LOC119556416|XP_037724539.1|DSUP
OG0001539	LOC108009678|XP_016929703.1|DSUZ	LOC119550793|XP_037715653.1|DSUP
OG0001540	LOC108021496|XP_016945728.1|DSUZ	LOC119546071|XP_037708070.1|DSUP
OG0001541	LOC108007684|XP_016926896.1|DSUZ	LOC119554256|XP_037721022.1|DSUP
OG0001542	LOC108018279|XP_036674293.1|DSUZ	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP
OG0001543	LOC108005238|XP_016923920.2|DSUZ	LOC119558171|XP_037727364.1|DSUP
OG0001544	LOC108019196|XP_016942465.1|DSUZ	LOC119557293|XP_037725923.1|DSUP
OG0001545	LOC108011212|XP_016931794.2|DSUZ	LOC119556683|XP_037724983.1|DSUP
OG0001546	LOC108011227|XP_016931815.1|DSUZ	LOC119556827|XP_037725211.1|DSUP
OG0001547	LOC108018889|XP_036675711.1|DSUZ	LOC119556407|XP_037724520.1|DSUP
OG0001548	LOC108011159|XP_016931735.1|DSUZ	LOC119556739|XP_037725076.1|DSUP
OG0001549	LOC108014236|XP_036668807.1|DSUZ	LOC119546049|XP_037708026.1|DSUP
OG0001550	LOC108006796|XP_016925833.1|DSUZ, LOC108012054|XP_016932823.1|DSUZ	LOC119545815|XP_037707638.1|DSUP
OG0001551	LOC108005602|XP_036673034.1|DSUZ	LOC119550944|XP_037715900.1|DSUP
OG0001552	LOC108006964|XP_036672958.1|DSUZ	LOC119555610|XP_037723041.1|DSUP
OG0001553	LOC108018988|XP_016942083.1|DSUZ	LOC119557826|XP_037726712.1|DSUP
OG0001554	LOC108018744|XP_036674381.1|DSUZ	LOC119553707|XP_037720216.1|DSUP
OG0001555	LOC108005161|XP_016923827.1|DSUZ	LOC119546186|XP_037708240.1|DSUP
OG0001556	LOC108018220|XP_016941228.1|DSUZ	LOC119551171|XP_037716297.1|DSUP
OG0001557	LOC108005434|XP_016924207.1|DSUZ	LOC119556652|XP_037724915.1|DSUP
OG0001558	LOC108019154|XP_016942392.1|DSUZ	LOC119556758|XP_037725107.1|DSUP
OG0001559	LOC108020667|XP_036673347.1|DSUZ	LOC119562489|XP_037731625.1|DSUP
OG0001560	LOC118876773|XP_036675224.1|DSUZ	LOC119560312|XP_037729614.1|DSUP
OG0001561	LOC108020826|XP_016944698.1|DSUZ	LOC119546430|XP_037708630.1|DSUP
OG0001562	LOC108009762|XP_016929879.1|DSUZ	LOC119548055|XP_037711065.1|DSUP
OG0001563	LOC108004836|XP_036678024.1|DSUZ	LOC119560136|XP_037729415.1|DSUP
OG0001564	LOC108016188|XP_036673148.1|DSUZ	LOC119560709|XP_037730234.1|DSUP
OG0001565	LOC108018471|XP_036673194.1|DSUZ	LOC119560023|XP_037729241.1|DSUP
OG0001566	LOC108020101|XP_016943690.2|DSUZ	LOC119563053|XP_037732189.1|DSUP
OG0001567	LOC118876896|XP_036668889.1|DSUZ	LOC119549912|XP_037714160.1|DSUP, LOC119552118|XP_037717832.1|DSUP
OG0001568	LOC108010878|XP_036675480.1|DSUZ, LOC108017459|XP_036674133.1|DSUZ	LOC119545840|XP_037707730.1|DSUP
OG0001569	LOC118877608|XP_036672835.1|DSUZ, LOC108015631|XP_036674698.1|DSUZ	LOC119560676|XP_037730176.1|DSUP
OG0001570	LOC108018306|XP_016941333.2|DSUZ	LOC119551498|XP_037716795.1|DSUP
OG0001570	LOC108018309|XP_016941336.2|DSUZ	LOC119554596|XP_037721511.1|DSUP
