Orthogroup	AEAL.longest_only	AAEG.longest_only
OG0002148	LOC109403530|XP_019531897.2|AEAL, LOC115260591|XP_029717441.1|AEAL	LOC5576488|XP_001662681.2|AAEG
OG0002149	LOC109422960|XP_029717434.1|AEAL, LOC109403555|XP_029717407.1|AEAL	LOC5570710|XP_021700856.1|AAEG
OG0002150	LOC109422966|XP_029717424.1|AEAL, LOC109403567|XP_029717393.1|AEAL	LOC5570704|XP_021700978.1|AAEG
OG0002151	LOC109403568|XP_029717394.1|AEAL, LOC109422967|XP_019553412.2|AEAL	LOC5570703|XP_001659296.2|AAEG
OG0002152	LOC115269504|XP_029734147.1|AEAL, LOC109422825|XP_029734151.1|AEAL, LOC115260611|XP_029717502.1|AEAL, LOC115260636|XP_029717563.1|AEAL	LOC5567724|XP_021702264.1|AAEG
OG0002153	LOC109422812|XP_029723052.1|AEAL, LOC109400888|XP_029717582.1|AEAL, LOC109400890|XP_029717516.1|AEAL	LOC5567044|XP_021702532.1|AAEG
OG0002154	LOC115260628|XP_029717547.1|AEAL, LOC109422801|XP_019553227.1|AEAL, LOC109421815|XP_019551916.1|AEAL	LOC5576299|XP_021702619.1|AAEG
OG0002155	LOC109425456|XP_019556274.2|AEAL, LOC115260961|XP_029718182.1|AEAL, LOC109412969|XP_019542172.2|AEAL	LOC5576875|XP_001662973.2|AAEG
OG0002156	LOC109431451|XP_019563200.2|AEAL, LOC109427678|XP_029717851.1|AEAL, LOC115260560|XP_029717336.1|AEAL	LOC5571483|XP_021704276.1|AAEG
OG0002157	LOC109431463|XP_029717880.1|AEAL	LOC5572105|XP_021704743.1|AAEG
OG0002158	LOC109415571|XP_019545000.2|AEAL	LOC5575865|XP_021704847.1|AAEG
OG0002159	LOC109415590|XP_029717899.1|AEAL	LOC5579199|XP_021705121.1|AAEG
OG0002160	LOC109415593|XP_019545034.2|AEAL	LOC5577891|XP_001663597.2|AAEG
OG0002161	LOC109417113|XP_019546784.1|AEAL, LOC109405961|XP_019534556.2|AEAL	LOC5578146|XP_001663717.1|AAEG
OG0002162	LOC109405955|XP_029729107.1|AEAL, LOC109406950|XP_029728642.1|AEAL	LOC5578143|XP_001663713.2|AAEG
OG0002163	LOC109405962|XP_029729123.1|AEAL, LOC109406932|XP_029728673.1|AEAL	LOC5565033|XP_001649405.1|AAEG
OG0002164	LOC109412138|XP_019541329.2|AEAL	LOC5565255|XP_001649617.2|AAEG
OG0002165	LOC109412145|XP_019541339.2|AEAL	LOC5576560|XP_001662743.2|AAEG
OG0002166	LOC109431508|XP_019563280.1|AEAL	LOC5575292|XP_001655670.2|AAEG, LOC110680524|XP_021712013.1|AAEG
OG0002167	LOC109431514|XP_019563288.2|AEAL	LOC110673987|XP_021706322.1|AAEG, LOC5579217|XP_021712812.1|AAEG
OG0002168	LOC109404025|XP_019532466.2|AEAL	LOC5578905|XP_021708397.1|AAEG
OG0002169	LOC109405634|XP_019534250.2|AEAL	LOC5568544|XP_021707598.1|AAEG
OG0002170	LOC115269231|XP_029733621.1|AEAL, LOC109419457|XP_029733623.1|AEAL, LOC109423119|XP_029708011.1|AEAL	LOC5572782|XP_001654181.2|AAEG
OG0002171	LOC109419102|XP_019548870.2|AEAL	LOC5579419|XP_021708592.1|AAEG
OG0002172	LOC109397306|XP_019525181.1|AEAL, LOC109423199|XP_029729631.1|AEAL	LOC5568282|XP_001657979.2|AAEG
OG0002172	LOC115254539|XP_029707966.1|AEAL	LOC110680636|XP_021712124.1|AAEG
OG0002173	LOC115267000|XP_029729627.1|AEAL, LOC109423204|XP_029707961.1|AEAL, LOC109397302|XP_029712444.1|AEAL	LOC5568277|XP_001657974.1|AAEG
OG0002174	LOC115254535|XP_029707951.1|AEAL, LOC109397290|XP_029712407.1|AEAL, LOC109423210|XP_029729619.1|AEAL	LOC110679174|XP_021708963.1|AAEG
OG0002175	LOC115266999|XP_029729622.1|AEAL, LOC109423177|XP_029707955.1|AEAL, LOC109397291|XP_019525159.1|AEAL, LOC115258245|XP_029714174.1|AEAL	LOC5566081|XP_021708971.1|AAEG
OG0002176	LOC109397239|XP_019525111.2|AEAL	LOC110680241|XP_021711747.1|AAEG, LOC5570609|XP_001653273.1|AAEG, LOC110679314|XP_021709372.1|AAEG, LOC110681060|XP_021712517.1|AAEG
OG0002177	LOC109423481|XP_019553999.1|AEAL	LOC5573875|XP_021709949.1|AAEG
OG0002177	LOC109432158|XP_019564021.1|AEAL	LOC5573874|XP_001654907.2|AAEG
OG0002178	LOC109425435|XP_029713496.1|AEAL, LOC115263710|XP_029722815.1|AEAL, LOC115262275|XP_029720532.1|AEAL, LOC115263719|XP_029722830.1|AEAL	LOC110680388|XP_021711889.1|AAEG, LOC5566202|XP_021710220.1|AAEG, LOC110680809|XP_021712277.1|AAEG
OG0002179	LOC109430250|XP_029722714.1|AEAL	LOC5569456|XP_021710812.1|AAEG
OG0002180	LOC109430353|XP_029722918.1|AEAL	LOC5574069|XP_021694277.1|AAEG
OG0002181	LOC109412455|XP_019541637.2|AEAL	LOC110681123|XP_021712582.1|AAEG, LOC110680479|XP_021711976.1|AAEG, LOC23687808|XP_021711326.1|AAEG
OG0002182	LOC115253587|XP_029707694.1|AEAL, LOC109400069|XP_029707661.1|AEAL	LOC5577702|XP_021711690.1|AAEG
OG0002183	LOC109399271|XP_019527254.2|AEAL, LOC109429086|XP_019560469.2|AEAL	LOC5564014|XP_001648337.2|AAEG
OG0002183	LOC115254315|XP_029707582.1|AEAL, LOC109621635|XP_019931279.1|AEAL	LOC5568461|XP_001652295.2|AAEG
OG0002184	LOC109621573|XP_019931184.2|AEAL, LOC109400064|XP_019528077.2|AEAL	LOC23687633|XP_011493096.1|AAEG
OG0002185	LOC115254377|XP_029707733.1|AEAL, LOC109400080|XP_019528093.2|AEAL	LOC5572727|XP_001660555.2|AAEG, LOC110680500|XP_021711993.1|AAEG
OG0002186	LOC109400056|XP_019528074.1|AEAL, LOC115260226|XP_029717018.1|AEAL, LOC109621569|XP_019931181.2|AEAL	LOC5567783|XP_001657684.2|AAEG
OG0002187	LOC109430224|XP_019561821.2|AEAL, LOC115257371|XP_029712746.1|AEAL, LOC109410080|XP_029712795.1|AEAL	LOC5571783|XP_001659922.2|AAEG
OG0002188	LOC109410076|XP_019539152.1|AEAL, LOC115257638|XP_029713324.1|AEAL	LOC5571794|XP_001659928.1|AAEG, LOC110681308|XP_021712759.1|AAEG
OG0002189	LOC109429966|XP_029713118.1|AEAL, LOC115253993|XP_029713018.1|AEAL, LOC115257535|XP_029713121.1|AEAL	LOC5578994|XP_001664173.2|AAEG
OG0002190	LOC109430715|XP_029713413.1|AEAL, LOC109429732|XP_029726723.1|AEAL	LOC5573374|XP_021712991.1|AAEG
OG0002191	LOC109430737|XP_019562359.2|AEAL, LOC109429722|XP_029726726.1|AEAL, LOC115257509|XP_029713043.1|AEAL	LOC110680462|XP_021711958.1|AAEG, LOC5573373|XP_021712993.1|AAEG
OG0002192	LOC109623330|XP_029721189.1|AEAL, LOC109426920|XP_019558024.2|AEAL	LOC5577009|XP_021694395.1|AAEG, LOC5568710|XP_001652535.1|AAEG
OG0002193	LOC109425392|XP_019556204.1|AEAL	LOC5572572|XP_021713041.1|AAEG
OG0002194	LOC115267008|XP_029729638.1|AEAL, LOC109399871|XP_019527903.2|AEAL, LOC109425377|XP_029729744.1|AEAL	LOC5580291|XP_001662917.2|AAEG
OG0002195	LOC109399844|XP_029729686.1|AEAL, LOC109425353|XP_019556149.2|AEAL, LOC115267045|XP_029729698.1|AEAL	LOC5572335|XP_001654025.2|AAEG
OG0002196	LOC109415615|XP_029716428.1|AEAL, LOC109416905|XP_029716224.1|AEAL	LOC5567840|XP_001657749.1|AAEG
OG0002197	LOC109417742|XP_029716104.1|AEAL, LOC109400529|XP_019528592.2|AEAL	LOC5569227|XP_021713253.1|AAEG
OG0002198	LOC109429334|XP_029715865.1|AEAL, LOC109401162|XP_029716539.1|AEAL	LOC110681200|XP_021712673.1|AAEG, LOC5564690|XP_021693000.1|AAEG
OG0002199	LOC109412570|XP_029715959.1|AEAL, LOC109397026|XP_019524896.2|AEAL, LOC109397016|XP_029715958.1|AEAL	LOC5576838|XP_001662954.2|AAEG
OG0002200	LOC109433542|XP_029716275.1|AEAL, LOC109412591|XP_029716183.1|AEAL	LOC5580084|XP_001654840.2|AAEG
OG0002201	LOC109428943|XP_029730800.1|AEAL, LOC109408732|XP_029714132.1|AEAL	LOC5565738|XP_021705323.1|AAEG
OG0002201	LOC115262052|XP_029719843.1|AEAL, LOC109406515|XP_029719993.1|AEAL, LOC115262051|XP_029719841.1|AEAL	LOC110677155|XP_021703667.1|AAEG
OG0002201	LOC109406516|XP_029719996.1|AEAL	LOC5573445|XP_021703661.1|AAEG
OG0002201	LOC109408736|XP_029730796.1|AEAL	LOC23687433|XP_021706082.1|AAEG
OG0002201	LOC109428946|XP_029730751.1|AEAL, LOC109408734|XP_019537651.2|AEAL	LOC5565744|XP_001650076.2|AAEG, LOC110678604|XP_021707406.1|AAEG, LOC110678004|XP_021706018.1|AAEG
OG0002201	LOC115267737|XP_029730799.1|AEAL	LOC5565722|XP_001650078.2|AAEG
OG0002201	LOC109429682|XP_029719992.1|AEAL	LOC5573453|XP_021703665.1|AAEG
OG0002201	LOC115262109|XP_029719988.1|AEAL, LOC109622656|XP_019932622.2|AEAL	LOC5569824|XP_001653044.1|AAEG
OG0002201	LOC109408326|XP_019537154.2|AEAL	LOC5576367|XP_001656106.2|AAEG
OG0002202	LOC109622975|XP_029713509.1|AEAL, LOC109409074|XP_029713480.1|AEAL	LOC5576722|XP_021693362.1|AAEG
OG0002203	LOC109403600|XP_029730135.1|AEAL, LOC115262426|XP_029720677.1|AEAL, LOC109414766|XP_029730133.1|AEAL	LOC23687451|XP_021693393.1|AAEG
OG0002204	LOC115267359|XP_029730189.1|AEAL, LOC109416347|XP_019545918.2|AEAL	LOC5568910|XP_001658235.3|AAEG
OG0002205	LOC109416386|XP_019545972.2|AEAL, LOC109430007|XP_019561563.2|AEAL, LOC115267392|XP_029730237.1|AEAL, LOC115267395|XP_029730239.1|AEAL	LOC5568906|XP_001658227.1|AAEG
OG0002206	LOC115258242|XP_029714173.1|AEAL, LOC109623211|XP_029733779.1|AEAL, LOC115269315|XP_029733783.1|AEAL, LOC109415281|XP_019544703.2|AEAL	LOC5575607|XP_001662097.2|AAEG
OG0002207	LOC109411048|XP_019540032.1|AEAL	LOC5577394|XP_021693559.1|AAEG
OG0002207	LOC109400268|XP_019528295.1|AEAL, LOC109411047|XP_019540031.2|AEAL	LOC5577396|XP_021693560.1|AAEG
OG0002208	LOC115266888|XP_029729352.1|AEAL, LOC109411045|XP_019540030.2|AEAL, LOC109400265|XP_029734082.1|AEAL, LOC115264165|XP_029723415.1|AEAL	LOC5577397|XP_001656471.2|AAEG
OG0002209	LOC115264148|XP_029723387.1|AEAL, LOC115264135|XP_029723360.1|AEAL, LOC109423636|XP_019554170.2|AEAL	LOC5573438|XP_001660875.1|AAEG
OG0002210	LOC109398580|XP_029714106.1|AEAL, LOC109423634|XP_029723339.1|AEAL, LOC115264139|XP_029723374.1|AEAL, LOC115264133|XP_029723349.1|AEAL, LOC115264142|XP_029723382.1|AEAL	LOC5573431|XP_021693614.1|AAEG
OG0002211	LOC109400248|XP_029723293.1|AEAL, LOC109423623|XP_029723318.1|AEAL	LOC23687928|XP_021693634.1|AAEG
OG0002212	LOC115254058|XP_029717996.1|AEAL, LOC115260814|XP_029717995.1|AEAL, LOC109405457|XP_029717119.1|AEAL, LOC109402442|XP_029732771.1|AEAL	LOC5576199|XP_001662538.1|AAEG
OG0002213	LOC115269183|XP_029733457.1|AEAL, LOC109405423|XP_019534033.1|AEAL, LOC109402447|XP_019530682.1|AEAL	LOC110674166|XP_021693781.1|AAEG
OG0002214	LOC109402950|XP_019531235.2|AEAL, LOC109416092|XP_019545605.2|AEAL	LOC5569692|XP_021693813.1|AAEG
OG0002215	LOC109406392|XP_029723522.1|AEAL, LOC109423654|XP_029723532.1|AEAL	LOC5577633|XP_021693875.1|AAEG
OG0002216	LOC109432052|XP_029723608.1|AEAL, LOC109404013|XP_029723675.1|AEAL	LOC5565144|XP_001649509.2|AAEG
OG0002217	LOC109405208|XP_019533769.2|AEAL	LOC5577581|XP_021694029.1|AAEG
OG0002218	LOC109432048|XP_019532443.2|AEAL	LOC5576138|XP_001662485.2|AAEG
OG0002219	LOC115264234|XP_029723655.1|AEAL	LOC5575228|XP_021694130.1|AAEG
OG0002220	LOC109432041|XP_029723883.1|AEAL	LOC5575226|XP_001655632.2|AAEG
OG0002220	LOC109432033|XP_019563879.2|AEAL	LOC5575225|XP_001655631.2|AAEG
OG0002221	LOC109409660|XP_029726005.1|AEAL, LOC115265367|XP_029725982.1|AEAL	LOC5566135|XP_021699107.1|AAEG
OG0002222	LOC109409670|XP_029726002.1|AEAL, LOC109406068|XP_029725978.1|AEAL	LOC5566138|XP_001650497.2|AAEG
OG0002223	LOC109409682|XP_029725971.1|AEAL, LOC109406052|XP_029726009.1|AEAL	LOC5566119|XP_021695402.1|AAEG
OG0002224	LOC109409684|XP_029725970.1|AEAL, LOC109406048|XP_029726015.1|AEAL	LOC5566116|XP_021695406.1|AAEG
OG0002225	LOC109404745|XP_029726135.1|AEAL	LOC5579245|XP_021699518.1|AAEG
OG0002226	LOC109410099|XP_019539184.2|AEAL	LOC5578206|XP_001656850.1|AAEG
OG0002227	LOC115265424|XP_029726304.1|AEAL, LOC109622509|XP_029726305.1|AEAL, LOC109408817|XP_029716641.1|AEAL	LOC5571223|XP_021695800.1|AAEG
OG0002228	LOC109621310|XP_029726341.1|AEAL, LOC109408584|XP_029733122.1|AEAL	LOC5571289|XP_021695851.1|AAEG
OG0002229	LOC109408654|XP_029726355.1|AEAL	LOC5571291|XP_001653593.1|AAEG
OG0002230	LOC109408557|XP_029733135.1|AEAL, LOC115268988|XP_029733139.1|AEAL, LOC109622493|XP_029726357.1|AEAL	LOC5571286|XP_021695868.1|AAEG
OG0002231	LOC115257528|XP_029713106.1|AEAL, LOC109423370|XP_019553901.2|AEAL	LOC5571266|XP_021695918.1|AAEG
OG0002232	LOC109623143|XP_019933185.2|AEAL	LOC5578169|XP_001663739.2|AAEG
OG0002233	LOC109413983|XP_019543258.2|AEAL	LOC5569904|XP_001658802.1|AAEG
OG0002234	LOC109413996|XP_019543268.1|AEAL	LOC5579984|XP_001660250.1|AAEG
OG0002234	LOC109418734|XP_019548509.2|AEAL, LOC109406485|XP_019535110.2|AEAL, LOC109418736|XP_019548511.2|AEAL	LOC5571160|XP_021707557.1|AAEG
OG0002234	LOC109418733|XP_019548508.2|AEAL	LOC5571167|XP_001653496.1|AAEG, LOC5571165|XP_001653497.1|AAEG, LOC5571161|XP_001653495.2|AAEG
OG0002234	LOC109413995|XP_019543267.1|AEAL	LOC5579985|XP_021701506.1|AAEG
OG0002235	LOC109418028|XP_029726616.1|AEAL, LOC109622785|XP_029711997.1|AEAL	LOC5579251|XP_021696334.1|AAEG
OG0002236	LOC109418106|XP_029716549.1|AEAL, LOC109413127|XP_029726746.1|AEAL	LOC5570501|XP_001659177.2|AAEG
OG0002237	LOC109418107|XP_029716558.1|AEAL, LOC109413107|XP_029726748.1|AEAL	LOC5570540|XP_021696462.1|AAEG
OG0002238	LOC109397786|XP_029733578.1|AEAL	LOC5569218|XP_021696600.1|AAEG
OG0002239	LOC109419721|XP_019549532.1|AEAL, LOC109398638|XP_019526570.1|AEAL	LOC5568112|XP_001652051.1|AAEG
OG0002240	LOC109419705|XP_029709832.1|AEAL, LOC109398274|XP_019526143.2|AEAL	LOC5569443|XP_021696660.1|AAEG
OG0002241	LOC109419674|XP_019549454.2|AEAL, LOC115265750|XP_029727559.1|AEAL	LOC5566343|XP_001650739.2|AAEG
OG0002242	LOC109409987|XP_029725833.1|AEAL	LOC5572351|XP_021696813.1|AAEG
OG0002243	LOC115260850|XP_029718037.1|AEAL, LOC109409986|XP_019539057.2|AEAL	LOC5572349|XP_001660308.1|AAEG
OG0002244	LOC109420213|XP_019550082.2|AEAL, LOC109409980|XP_029715797.1|AEAL	LOC5572345|XP_021702613.1|AAEG
OG0002245	LOC109420236|XP_029725779.1|AEAL, LOC109397351|XP_029725794.1|AEAL	LOC5566222|XP_021696874.1|AAEG
OG0002246	LOC109420166|XP_029725764.1|AEAL, LOC109397311|XP_029725744.1|AEAL	LOC110675641|XP_021696886.1|AAEG
OG0002247	LOC109402590|XP_019530834.2|AEAL	LOC5576411|XP_001656113.1|AAEG
OG0002248	LOC109417270|XP_029725741.1|AEAL, LOC109406422|XP_029725716.1|AEAL	LOC5565215|XP_001649548.1|AAEG
OG0002249	LOC109414720|XP_019544101.1|AEAL, LOC115265296|XP_029725649.1|AEAL, LOC109427302|XP_029725650.1|AEAL	LOC5574899|XP_001655400.1|AAEG
OG0002250	LOC115267292|XP_029730066.1|AEAL, LOC109410520|XP_029725554.1|AEAL	LOC5571831|XP_021697154.1|AAEG
OG0002251	LOC109426672|XP_019557749.1|AEAL, LOC115265276|XP_029725587.1|AEAL, LOC115264036|XP_029723201.1|AEAL	LOC5571834|XP_021697158.1|AAEG
OG0002252	LOC109426637|XP_019557710.2|AEAL, LOC109417608|XP_029727509.1|AEAL	LOC110677272|XP_021704095.1|AAEG
OG0002253	LOC109417779|XP_029725534.1|AEAL, LOC109426682|XP_029725544.1|AEAL	LOC5571489|XP_001659733.2|AAEG
OG0002254	LOC109417615|XP_029725485.1|AEAL	LOC5572700|XP_001660519.2|AAEG
OG0002255	LOC109417839|XP_019547558.2|AEAL	LOC5578538|XP_001663929.2|AAEG
OG0002256	LOC109417951|XP_029727476.1|AEAL, LOC115257221|XP_029712523.1|AEAL, LOC109426839|XP_029725396.1|AEAL	LOC110675816|XP_021697355.1|AAEG, LOC5576646|XP_021697346.1|AAEG
OG0002257	LOC109417975|XP_029728213.1|AEAL, LOC109426855|XP_029732512.1|AEAL	LOC5578231|XP_021697380.1|AAEG
OG0002258	LOC109417992|XP_029732384.1|AEAL, LOC109621930|XP_019931682.2|AEAL	LOC5571390|XP_021697410.1|AAEG
OG0002259	LOC109417936|XP_029732491.1|AEAL	LOC5579061|XP_021697430.1|AAEG
OG0002259	LOC109417994|XP_029732393.1|AEAL, LOC109621924|XP_029732386.1|AEAL	LOC5579878|XP_021697411.1|AAEG
OG0002260	LOC109406026|XP_029732398.1|AEAL, LOC109418001|XP_029732394.1|AEAL	LOC5579059|XP_001657255.2|AAEG
OG0002261	LOC109403655|XP_029735114.1|AEAL, LOC109403654|XP_019532014.1|AEAL	LOC5575236|XP_001656285.1|AAEG
OG0002262	LOC109403665|XP_019532034.2|AEAL, LOC109407962|XP_019536712.2|AEAL	LOC5569428|XP_021697561.1|AAEG
OG0002263	LOC109407927|XP_019536667.1|AEAL, LOC109413862|XP_029732340.1|AEAL	LOC5572748|XP_001660576.1|AAEG
OG0002264	LOC109405140|XP_019533693.2|AEAL	LOC5566364|XP_021697650.1|AAEG
OG0002265	LOC109410793|XP_019539874.2|AEAL	LOC5565540|XP_001649899.1|AAEG
OG0002266	LOC109404951|XP_029735001.1|AEAL, LOC109400616|XP_029735015.1|AEAL, LOC115270126|XP_029735070.1|AEAL, LOC115270128|XP_029735075.1|AEAL	LOC5564443|XP_001648786.1|AAEG
OG0002267	LOC109400684|XP_019528725.2|AEAL, LOC115270088|XP_029734914.1|AEAL, LOC115254247|XP_029734929.1|AEAL	LOC5563744|XP_001648027.2|AAEG
OG0002268	LOC115270092|XP_029734916.1|AEAL, LOC109400649|XP_029734931.1|AEAL, LOC109404580|XP_019533021.2|AEAL	LOC5563742|XP_001648030.2|AAEG
OG0002269	LOC115269977|XP_029734705.1|AEAL, LOC115265078|XP_029725149.1|AEAL	LOC110676024|XP_021698067.1|AAEG
OG0002270	LOC109430547|XP_029716894.1|AEAL	LOC5578284|XP_021698247.1|AAEG
OG0002271	LOC109415881|XP_019932697.2|AEAL, LOC109622621|XP_029712527.1|AEAL	LOC5565466|XP_001649826.2|AAEG
OG0002272	LOC109416729|XP_019546327.1|AEAL, LOC115254100|XP_029721898.1|AEAL, LOC115263107|XP_029721881.1|AEAL	LOC110680930|XP_021712403.1|AAEG, LOC5574155|XP_001655062.1|AAEG
OG0002273	LOC115263250|XP_029722167.1|AEAL, LOC109407385|XP_029722197.1|AEAL, LOC109415948|XP_029722154.1|AEAL	LOC5579421|XP_021698495.1|AAEG
OG0002274	LOC109419413|XP_029722137.1|AEAL, LOC109407441|XP_029722088.1|AEAL, LOC115263249|XP_029722161.1|AEAL	LOC5569595|XP_021698523.1|AAEG
OG0002275	LOC109424157|XP_029722011.1|AEAL, LOC109430833|XP_029722024.1|AEAL	LOC5570786|XP_021698601.1|AAEG
OG0002276	LOC109430907|XP_019562550.2|AEAL, LOC115263178|XP_029721969.1|AEAL, LOC115263184|XP_029721980.1|AEAL, LOC115263171|XP_029721961.1|AEAL	LOC5576958|XP_021698655.1|AAEG
OG0002277	LOC109431677|XP_019563481.1|AEAL	LOC5572280|XP_021698730.1|AAEG
OG0002278	LOC109397949|XP_029719548.1|AEAL, LOC109431607|XP_029730328.1|AEAL, LOC115261799|XP_029719545.1|AEAL, LOC115267489|XP_029730366.1|AEAL	LOC5574038|XP_021698765.1|AAEG
OG0002279	LOC115267504|XP_029730441.1|AEAL, LOC109398044|XP_029730350.1|AEAL, LOC109431683|XP_029730337.1|AEAL	LOC5572209|XP_001653877.1|AAEG
OG0002280	LOC109431655|XP_029730342.1|AEAL	LOC5572197|XP_021698799.1|AAEG
OG0002281	LOC115267621|XP_029730624.1|AEAL, LOC109431688|XP_019563499.2|AEAL, LOC115267609|XP_029730598.1|AEAL	LOC5571720|XP_001659858.1|AAEG
OG0002282	LOC109398065|XP_019525973.2|AEAL	LOC5566009|XP_021698864.1|AAEG
OG0002283	LOC109399443|XP_029730631.1|AEAL, LOC109398118|XP_029730550.1|AEAL	LOC5577387|XP_021698901.1|AAEG
OG0002284	LOC115267575|XP_029730512.1|AEAL, LOC109398015|XP_019525900.1|AEAL	LOC5574345|XP_001661380.1|AAEG
OG0002285	LOC115270392|XP_029735812.1|AEAL, LOC109403077|XP_019531359.2|AEAL, LOC115259999|XP_029716697.1|AEAL	LOC5573278|XP_001654490.2|AAEG
OG0002286	LOC115254000|XP_029713825.1|AEAL, LOC109412526|XP_019541694.2|AEAL	LOC5575498|XP_001662010.2|AAEG, LOC5571748|XP_021710757.1|AAEG
OG0002287	LOC109411069|XP_029736017.1|AEAL, LOC109420856|XP_029735935.1|AEAL	LOC5578128|XP_021699192.1|AAEG
OG0002288	LOC109420858|XP_019550876.2|AEAL, LOC109411068|XP_029736012.1|AEAL	LOC5578126|XP_021699193.1|AAEG
OG0002289	LOC109401025|XP_029735943.1|AEAL, LOC109420869|XP_019550899.2|AEAL	LOC5577139|XP_001663227.2|AAEG
OG0002290	LOC109430645|XP_019562284.2|AEAL, LOC109423806|XP_019554383.1|AEAL	LOC5579143|XP_021699403.1|AAEG
OG0002291	LOC109423813|XP_029735409.1|AEAL, LOC109430616|XP_029735435.1|AEAL	LOC110681084|XP_021712551.1|AAEG, LOC5575930|XP_021699441.1|AAEG
OG0002292	LOC115270289|XP_029735482.1|AEAL, LOC109430619|XP_029735511.1|AEAL	LOC5570333|XP_021699483.1|AAEG
OG0002293	LOC109423753|XP_019554301.2|AEAL, LOC109414259|XP_019543618.2|AEAL	LOC5563932|XP_001648253.1|AAEG
OG0002294	LOC109423740|XP_019554279.2|AEAL, LOC109414246|XP_019543602.2|AEAL	LOC5566074|XP_001650442.1|AAEG
OG0002295	LOC109403746|XP_029709909.1|AEAL	LOC5569978|XP_021700031.1|AAEG
OG0002296	LOC109421801|XP_019551899.2|AEAL	LOC5574375|XP_021700085.1|AAEG
OG0002297	LOC109414457|XP_019543832.1|AEAL, LOC115266329|XP_029728280.1|AEAL, LOC109622265|XP_029728161.1|AEAL	LOC5569115|XP_021700161.1|AAEG
OG0002298	LOC109414431|XP_029732967.1|AEAL, LOC115266339|XP_029728304.1|AEAL	LOC5579525|XP_001647834.1|AAEG
OG0002299	LOC109414429|XP_019543790.1|AEAL, LOC109622536|XP_029732969.1|AEAL	LOC5574369|XP_001661404.1|AAEG
OG0002300	LOC109428278|XP_029728476.1|AEAL, LOC109397796|XP_029728316.1|AEAL, LOC115263960|XP_029723122.1|AEAL, LOC115266385|XP_029728473.1|AEAL, LOC115266381|XP_029728472.1|AEAL	LOC5568034|XP_021700205.1|AAEG
OG0002301	LOC115258271|XP_029714204.1|AEAL, LOC109427908|XP_029728376.1|AEAL, LOC109428225|XP_029714343.1|AEAL, LOC115258317|XP_029714262.1|AEAL	LOC5571143|XP_021700266.1|AAEG
OG0002302	LOC115254026|XP_029715311.1|AEAL, LOC115259146|XP_029715524.1|AEAL, LOC109427864|XP_029715428.1|AEAL	LOC5575446|XP_021700365.1|AAEG
OG0002303	LOC109406191|XP_029730920.1|AEAL	LOC5563592|XP_001647928.1|AAEG
OG0002303	LOC109400867|XP_019528896.1|AEAL	LOC5575450|XP_001661966.1|AAEG
OG0002304	LOC115258551|XP_029714572.1|AEAL, LOC109622896|XP_029714419.1|AEAL, LOC115258243|XP_029714175.1|AEAL	LOC5569376|XP_021700462.1|AAEG
OG0002305	LOC109622876|XP_019932887.2|AEAL, LOC115258013|XP_029713870.1|AEAL	LOC5569504|XP_001658589.2|AAEG
OG0002306	LOC115257984|XP_029713826.1|AEAL, LOC115258034|XP_029713888.1|AEAL, LOC109622864|XP_019932872.2|AEAL	LOC5576949|XP_021700496.1|AAEG
OG0002307	LOC115257432|XP_029712874.1|AEAL, LOC109401076|XP_029713061.1|AEAL	LOC5564174|XP_021700568.1|AAEG
OG0002308	LOC109401379|XP_029711758.1|AEAL, LOC109432898|XP_029711973.1|AEAL	LOC5572923|XP_001654258.2|AAEG
OG0002309	LOC115261809|XP_029719553.1|AEAL, LOC109433039|XP_019564964.1|AEAL	LOC5571735|XP_001659877.1|AAEG
OG0002310	LOC109420544|XP_029710543.1|AEAL, LOC109621254|XP_029710641.1|AEAL	LOC110680434|XP_021711924.1|AAEG, LOC110675178|XP_021695265.1|AAEG, LOC5568762|XP_021695264.1|AAEG
OG0002311	LOC109425214|XP_029724846.1|AEAL	LOC5566252|XP_021700959.1|AAEG
OG0002313	LOC115253565|XP_029734367.1|AEAL, LOC109425089|XP_029725015.1|AEAL	LOC5564484|XP_001648831.2|AAEG
OG0002314	LOC115258458|XP_029714418.1|AEAL, LOC109429411|XP_019560907.2|AEAL	LOC5564514|XP_001648842.1|AAEG
OG0002315	LOC109419028|XP_019548792.1|AEAL	LOC5571665|XP_001653751.2|AAEG
OG0002316	LOC109425118|XP_019555857.2|AEAL, LOC115266964|XP_029729542.1|AEAL, LOC109429382|XP_019560837.2|AEAL	LOC5576571|XP_001662757.1|AAEG
OG0002317	LOC109413695|XP_029729448.1|AEAL	LOC5566525|XP_021701161.1|AAEG
OG0002318	LOC109419065|XP_029729417.1|AEAL, LOC109408111|XP_029729382.1|AEAL	LOC5571653|XP_001653740.1|AAEG
OG0002319	LOC109419070|XP_019548826.2|AEAL	LOC5571644|XP_001653735.2|AAEG
OG0002320	LOC109419100|XP_019548865.2|AEAL, LOC115262905|XP_029721655.1|AEAL, LOC109409325|XP_019538319.2|AEAL	LOC110681281|XP_021712740.1|AAEG, LOC5574482|XP_001655142.1|AAEG
OG0002321	LOC115258589|XP_029714704.1|AEAL, LOC109409318|XP_029714773.1|AEAL, LOC109419106|XP_029721666.1|AEAL	LOC5574485|XP_001655146.1|AAEG
