Orthogroup	DGUA.longest_only	DERE.longest_only
OG0001226	LOC117584598|XP_034129495.1|DGUA	LOC6547174|XP_001976091.1|DERE
OG0001227	LOC117583937|XP_034128510.1|DGUA	LOC6541093|XP_015014849.1|DERE
OG0001229	LOC117591328|XP_034140433.1|DGUA	LOC6541715|XP_026838627.1|DERE
OG0001230	LOC117592485|XP_034142215.1|DGUA	LOC6548529|XP_001975369.1|DERE
OG0001231	LOC117587586|XP_034134317.1|DGUA	LOC6548545|XP_001973923.1|DERE
OG0001232	LOC117581715|XP_034124984.1|DGUA	LOC6541378|XP_001970225.1|DERE
OG0001233	LOC117581691|XP_034124959.1|DGUA	LOC6541493|XP_026835028.1|DERE
OG0001234	LOC117592585|XP_034142363.1|DGUA	LOC6548779|XP_001975434.1|DERE
OG0001235	LOC117582281|XP_034125804.1|DGUA	LOC6540819|XP_001968183.1|DERE
OG0001236	LOC117586952|XP_034133212.1|DGUA	LOC6545231|XP_001973465.3|DERE
OG0001237	LOC117586484|XP_034132472.1|DGUA	LOC6553936|XP_026839887.1|DERE
OG0001238	LOC117591117|XP_034140108.1|DGUA	LOC6554410|XP_026838513.1|DERE
OG0001239	LOC117583583|XP_034127855.1|DGUA	LOC6553742|XP_001980360.2|DERE
OG0001240	LOC117591106|XP_034140099.1|DGUA	LOC6554398|XP_026839734.1|DERE
OG0001241	LOC117591993|XP_034141329.1|DGUA	LOC6546818|XP_001975928.1|DERE
OG0001242	LOC117581577|XP_034124819.1|DGUA	LOC6550330|XP_026838219.1|DERE
OG0001243	LOC117580332|XP_034122720.1|DGUA, LOC117590386|XP_034138851.1|DGUA	LOC6545346|XP_015012980.1|DERE
OG0001244	LOC117580868|XP_034123508.1|DGUA, LOC117590444|XP_034138954.1|DGUA, LOC117583775|XP_034128220.1|DGUA	LOC6552764|XP_001979949.1|DERE
OG0001245	LOC117585360|XP_034130698.1|DGUA	LOC6553773|XP_001979440.2|DERE
OG0001246	LOC117578720|XP_034120267.1|DGUA	LOC6548132|XP_001976509.1|DERE
OG0001247	LOC117591301|XP_034140396.1|DGUA	LOC26526228|XP_015015475.1|DERE
OG0001248	LOC117580199|XP_034122471.1|DGUA	LOC6545475|XP_001971587.1|DERE
OG0001249	LOC117581410|XP_034124454.1|DGUA	LOC6551192|XP_001977026.1|DERE
OG0001251	LOC117586010|XP_034131732.1|DGUA	LOC6553283|XP_001979201.1|DERE
OG0001252	LOC117589857|XP_034138013.1|DGUA	LOC6555165|XP_001981421.2|DERE, LOC6555095|XP_026833415.1|DERE
OG0001253	LOC117580511|XP_034122997.1|DGUA	LOC6546837|XP_026836068.1|DERE
OG0001254	LOC117592498|XP_034142234.1|DGUA	LOC6547736|XP_001974950.2|DERE
OG0001255	LOC117578677|XP_034120194.1|DGUA, LOC117580750|XP_034123332.1|DGUA, LOC117590476|XP_034139023.1|DGUA	LOC6542980|XP_001970630.1|DERE
OG0001256	LOC117579708|XP_034121592.1|DGUA	LOC6545416|XP_001971715.1|DERE
OG0001256	LOC117592527|XP_034142277.1|DGUA	LOC6548578|XP_001976683.2|DERE
OG0001257	LOC117590640|XP_034139361.1|DGUA	LOC6555838|XP_026839144.1|DERE
OG0001258	LOC117585337|XP_034130667.1|DGUA	LOC6552916|XP_001980979.1|DERE
OG0001259	LOC117581371|XP_034124397.1|DGUA	LOC6555762|XP_001982668.1|DERE
OG0001260	LOC117583261|XP_034127377.1|DGUA	LOC6551952|XP_001980706.1|DERE
OG0001261	LOC117581297|XP_034124228.1|DGUA	LOC6549872|XP_001978653.2|DERE
OG0001262	LOC117579260|XP_034120938.1|DGUA	LOC6543849|XP_001972350.3|DERE
OG0001263	LOC117583490|XP_034127719.1|DGUA	LOC6554157|XP_026839561.1|DERE
OG0001264	LOC117582240|XP_034125742.1|DGUA	LOC6541322|XP_001968615.2|DERE
OG0001265	LOC117580927|XP_034123598.1|DGUA	LOC6555689|XP_015008807.1|DERE
OG0001266	LOC117592312|XP_034141879.1|DGUA	LOC6548086|XP_001975202.2|DERE
OG0001267	LOC117583314|XP_034127461.1|DGUA	LOC6555281|XP_015008835.1|DERE
OG0001268	LOC117589628|XP_034137607.1|DGUA	LOC6551837|XP_001979634.1|DERE
OG0001269	LOC117580978|XP_034123667.1|DGUA	LOC6546997|XP_001976039.1|DERE
OG0001270	LOC117586651|XP_034132777.1|DGUA	LOC6552687|XP_001978950.1|DERE
OG0001271	LOC117586411|XP_034132342.1|DGUA	LOC6542309|XP_001969101.1|DERE
OG0001272	LOC117587013|XP_034133314.1|DGUA	LOC6545961|XP_026832486.1|DERE
OG0001273	LOC117583001|XP_034127042.1|DGUA	LOC6552245|XP_026839525.1|DERE
OG0001274	LOC117580461|XP_034122925.1|DGUA	LOC6545550|XP_001973389.1|DERE
OG0001275	LOC117590210|XP_034138556.1|DGUA	LOC6550628|XP_015011303.1|DERE
OG0001276	LOC117587261|XP_034133726.1|DGUA	LOC6546447|XP_001971816.1|DERE
OG0001277	LOC117580363|XP_034122784.1|DGUA	LOC6546365|XP_001971326.1|DERE
OG0001278	LOC117580025|XP_034122140.1|DGUA	LOC6543976|XP_001972210.1|DERE
OG0001279	LOC117580037|XP_034122156.1|DGUA	LOC6545644|XP_001972165.1|DERE
OG0001280	LOC117588999|XP_034136501.1|DGUA	LOC6544826|XP_026832479.1|DERE
OG0001281	LOC117587032|XP_034133349.1|DGUA	LOC6546026|XP_001971211.2|DERE
OG0001282	LOC117584580|XP_034129447.1|DGUA	LOC6541864|XP_026835270.1|DERE, LOC113564235|XP_026835624.1|DERE
OG0001283	LOC117592411|XP_034142043.1|DGUA	LOC6548769|XP_001975424.1|DERE
OG0001284	LOC117587863|XP_034134719.1|DGUA	LOC6541564|XP_001970923.1|DERE
OG0001285	LOC117588897|XP_034136337.1|DGUA	LOC6545081|XP_001971036.1|DERE
OG0001286	LOC117581803|XP_034125135.1|DGUA	LOC6548746|XP_001974103.1|DERE
OG0001287	LOC117586378|XP_034132297.1|DGUA	LOC6553174|XP_001980010.1|DERE
OG0001288	LOC117582352|XP_034125896.1|DGUA	LOC6542539|XP_001968211.1|DERE
OG0001289	LOC117583869|XP_034128406.1|DGUA	LOC6548956|XP_026836394.1|DERE
OG0001290	LOC117584232|XP_034128905.1|DGUA	LOC6541299|XP_026834189.1|DERE, LOC113564240|XP_026835632.1|DERE
OG0001291	LOC117592619|XP_034142400.1|DGUA	LOC6547993|XP_001976495.1|DERE
OG0001292	LOC117578815|XP_034120457.1|DGUA	LOC6548308|XP_026837047.1|DERE
OG0001293	LOC117580693|XP_034123210.1|DGUA	LOC6550994|XP_001976870.1|DERE
OG0001294	LOC117586273|XP_034132112.1|DGUA	LOC6551990|XP_026832086.1|DERE
OG0001295	LOC117591490|XP_034140669.1|DGUA	LOC6550653|XP_001978043.1|DERE
OG0001296	LOC117591929|XP_034141223.1|DGUA	LOC113564239|XP_026835631.1|DERE, LOC6541458|XP_026834489.1|DERE
OG0001297	LOC117583811|XP_034128284.1|DGUA	LOC6554487|XP_001981932.1|DERE
OG0001298	LOC117589782|XP_034137870.1|DGUA	LOC6553334|XP_001979307.1|DERE
OG0001299	LOC117579541|XP_034121350.1|DGUA	LOC6544268|XP_001971954.1|DERE
OG0001300	LOC117585087|XP_034130246.1|DGUA	LOC6551784|XP_001980597.1|DERE
OG0001301	LOC117584762|XP_034129755.1|DGUA	LOC6542841|XP_001970076.1|DERE
OG0001302	LOC117587183|XP_034133597.1|DGUA	LOC6547451|XP_026836566.1|DERE
OG0001303	LOC117584926|XP_034129969.1|DGUA	LOC6556244|XP_026839555.1|DERE, LOC6552357|XP_001979821.1|DERE, LOC6552355|XP_001979819.1|DERE
OG0001304	LOC117578623|XP_034120118.1|DGUA	LOC6549513|XP_026836132.1|DERE
OG0001305	LOC117586656|XP_034132787.1|DGUA	LOC6552686|XP_026835679.1|DERE
OG0001306	LOC117585444|XP_034130811.1|DGUA	LOC6552486|XP_001979835.1|DERE
OG0001307	LOC117580307|XP_034122690.1|DGUA, LOC117580388|XP_034122818.1|DGUA	LOC6545096|XP_015013259.1|DERE
OG0001308	LOC117580744|XP_034123320.1|DGUA	LOC6555528|XP_026837276.1|DERE
OG0001309	LOC117586724|XP_034132910.1|DGUA	LOC6553357|XP_001980186.1|DERE
OG0001310	LOC117581438|XP_034124528.1|DGUA	LOC6550372|XP_001977853.1|DERE
OG0001311	LOC117581653|XP_034124920.1|DGUA	LOC6550257|XP_026838073.1|DERE
OG0001312	LOC117587055|XP_034133384.1|DGUA	LOC6543867|XP_001972343.1|DERE, LOC6543868|XP_001972344.1|DERE
OG0001313	LOC117578735|XP_034120290.1|DGUA	LOC6549055|XP_001975577.1|DERE
OG0001314	LOC117584063|XP_034128696.1|DGUA	LOC26526017|XP_015015431.1|DERE
OG0001315	LOC117581155|XP_034123979.1|DGUA	LOC6555559|XP_001982584.1|DERE
OG0001316	LOC117592183|XP_034141674.1|DGUA	LOC6547044|XP_001974633.1|DERE
OG0001317	LOC117584382|XP_034129123.1|DGUA	LOC6541183|XP_001968953.2|DERE
OG0001318	LOC117584903|XP_034129936.1|DGUA	LOC113564233|XP_026835622.1|DERE, LOC6541923|XP_001968497.1|DERE
OG0001319	LOC117584289|XP_034128998.1|DGUA	LOC6543459|XP_026834871.1|DERE, LOC6543463|XP_001969528.1|DERE
OG0001320	LOC117580885|XP_034123528.1|DGUA, LOC117581513|XP_034124696.1|DGUA	LOC6546847|XP_001975949.2|DERE
OG0001321	LOC117590373|XP_034138812.1|DGUA	LOC6547103|XP_001974744.1|DERE
OG0001322	LOC117586745|XP_034132939.1|DGUA	LOC6554010|XP_001980540.3|DERE
OG0001322	LOC117585730|XP_034131265.1|DGUA	LOC6552480|XP_001978917.1|DERE
OG0001324	LOC117584169|XP_034128825.1|DGUA	LOC6549223|XP_001974457.1|DERE
OG0001325	LOC117586434|XP_034132361.1|DGUA	LOC6552848|XP_001980956.1|DERE, LOC6552847|XP_001980955.1|DERE
OG0001326	LOC117582750|XP_034126580.1|DGUA	LOC6555294|XP_026839773.1|DERE
OG0001328	LOC117588526|XP_034135773.1|DGUA	LOC6550709|XP_026838036.1|DERE
OG0001329	LOC117580979|XP_034123664.1|DGUA	LOC6550002|XP_001977468.1|DERE
OG0001330	LOC117590417|XP_034138915.1|DGUA, LOC117590416|XP_034138907.1|DGUA	LOC6550582|XP_001978183.1|DERE
OG0001331	LOC117588306|XP_034135384.1|DGUA	LOC6555632|XP_001982516.1|DERE
OG0001332	LOC117590427|XP_034138936.1|DGUA	LOC6550077|XP_026837754.1|DERE
OG0001333	LOC117584444|XP_034129247.1|DGUA	LOC6542171|XP_001968537.2|DERE
OG0001334	LOC117583203|XP_034127298.1|DGUA	LOC6555347|XP_026839639.1|DERE
OG0001335	LOC117586637|XP_034132757.1|DGUA	LOC6553840|XP_026839811.1|DERE
OG0001337	LOC117581407|XP_034124448.1|DGUA	LOC6550059|XP_026838050.1|DERE
OG0001338	LOC117586287|XP_034132135.1|DGUA	LOC6548277|XP_001975259.1|DERE
OG0001339	LOC117584604|XP_034129508.1|DGUA	LOC6546591|XP_001975905.2|DERE
OG0001340	LOC117590025|XP_034138212.1|DGUA	LOC6544880|XP_001973840.2|DERE
OG0001341	LOC117583338|XP_034127492.1|DGUA	LOC6554548|XP_001981949.1|DERE
OG0001342	LOC117583120|XP_034127201.1|DGUA	LOC6554185|XP_001981261.1|DERE
OG0001343	LOC117583134|XP_034127215.1|DGUA	LOC6552718|XP_001979047.1|DERE
OG0001344	LOC117583255|XP_034127370.1|DGUA	LOC6554960|XP_026839874.1|DERE
OG0001345	LOC117583186|XP_034127278.1|DGUA	LOC6552044|XP_001980720.1|DERE
OG0001346	LOC117583492|XP_034127722.1|DGUA	LOC6552501|XP_001980856.2|DERE, LOC6552502|XP_026834514.1|DERE
OG0001347	LOC117578473|XP_034119897.1|DGUA, LOC117592311|XP_034141877.1|DGUA, LOC117581593|XP_034124840.1|DGUA	LOC6549692|XP_001978725.1|DERE
OG0001348	LOC117590301|XP_034138679.1|DGUA	LOC6550033|XP_001977499.1|DERE
OG0001349	LOC117586923|XP_034133169.1|DGUA	LOC6545659|XP_026833979.1|DERE
OG0001350	LOC117579776|XP_034121724.1|DGUA	LOC6544580|XP_026833344.1|DERE
OG0001351	LOC117586432|XP_034132363.1|DGUA	LOC6541096|XP_001969111.1|DERE
OG0001352	LOC117588489|XP_034135686.1|DGUA	LOC6541987|XP_015014695.1|DERE
OG0001353	LOC117591231|XP_034140296.1|DGUA	LOC6544339|XP_026833190.1|DERE
OG0001354	LOC117591979|XP_034141310.1|DGUA	LOC6547922|XP_015012652.1|DERE
OG0001355	LOC117592081|XP_034141484.1|DGUA	LOC6546656|XP_001974499.1|DERE
OG0001356	LOC117585160|XP_034130387.1|DGUA	LOC6551923|XP_026832033.1|DERE
OG0001357	LOC117586861|XP_034133047.1|DGUA	LOC6543839|XP_001971411.1|DERE
OG0001358	LOC117579307|XP_034121007.1|DGUA	LOC6546068|XP_001972809.1|DERE
OG0001359	LOC117584301|XP_034129018.1|DGUA	LOC6541153|XP_001970052.1|DERE
OG0001360	LOC117585270|XP_034130584.1|DGUA	LOC6541940|XP_001969119.1|DERE
OG0001361	LOC117580021|XP_034122134.1|DGUA	LOC6543973|XP_001972207.2|DERE
OG0001362	LOC117585063|XP_034130215.1|DGUA, LOC117588428|XP_034135599.1|DGUA, LOC117591427|XP_034140578.1|DGUA, LOC117580036|XP_034122155.1|DGUA	LOC6543978|XP_001972212.1|DERE
OG0001363	LOC117586369|XP_034132286.1|DGUA	LOC6554076|XP_001979514.1|DERE
OG0001364	LOC117581078|XP_034123856.1|DGUA	LOC6547257|XP_026836172.1|DERE
OG0001365	LOC117580943|XP_034123617.1|DGUA, LOC117589217|XP_034136853.1|DGUA	LOC6544771|XP_001971677.1|DERE
OG0001366	LOC117589305|XP_034136989.1|DGUA	LOC6543807|XP_026833950.1|DERE
OG0001367	LOC117578793|XP_034120410.1|DGUA	LOC6546677|XP_026837008.1|DERE
OG0001368	LOC117583754|XP_034128170.1|DGUA	LOC6541043|XP_026834794.1|DERE
OG0001369	LOC117588517|XP_034135738.1|DGUA	LOC6551035|XP_001978254.1|DERE
OG0001370	LOC117579596|XP_034121424.1|DGUA	LOC6547807|XP_026836625.1|DERE
OG0001371	LOC117584747|XP_034129726.1|DGUA	LOC26526097|XP_026838621.1|DERE, LOC26526453|XP_026838611.1|DERE
OG0001372	LOC117588028|XP_034134965.1|DGUA	LOC6547078|XP_026836645.1|DERE
OG0001373	LOC117587814|XP_034134661.1|DGUA	LOC6543284|XP_026834406.1|DERE
OG0001374	LOC117592129|XP_034141565.1|DGUA	LOC6549420|XP_001975653.1|DERE
OG0001375	LOC117586235|XP_034132062.1|DGUA	LOC6551754|XP_026831965.1|DERE
OG0001376	LOC117589073|XP_034136602.1|DGUA	LOC6546866|XP_001976062.1|DERE
OG0001377	LOC117582593|XP_034126342.1|DGUA	LOC6541109|XP_001970215.2|DERE
OG0001378	LOC117583897|XP_034128458.1|DGUA, LOC117587865|XP_034134721.1|DGUA	LOC6542871|XP_026834559.1|DERE
OG0001379	LOC117582119|XP_034125586.1|DGUA	LOC6541976|XP_015015288.1|DERE
OG0001380	LOC117586560|XP_034132615.1|DGUA	LOC6542628|XP_001970807.1|DERE
OG0001381	LOC117588346|XP_034135451.1|DGUA	LOC6548647|XP_026835712.1|DERE
OG0001382	LOC117584740|XP_034129705.1|DGUA	LOC6541384|XP_015015166.1|DERE
OG0001383	LOC117588182|XP_034135192.1|DGUA, LOC117578415|XP_034119768.1|DGUA	LOC6540772|XP_001970388.1|DERE
OG0001384	LOC117587866|XP_034134723.1|DGUA	LOC6549501|XP_001974292.1|DERE
OG0001385	LOC117587709|XP_034134504.1|DGUA	LOC6540831|XP_001969330.2|DERE
OG0001387	LOC117584388|XP_034129133.1|DGUA	LOC6542134|XP_026835090.1|DERE
OG0001388	LOC117584735|XP_034129696.1|DGUA	LOC6543257|XP_001969423.1|DERE
OG0001389	LOC117583401|XP_034127575.1|DGUA	LOC6554303|XP_001982127.2|DERE
OG0001390	LOC117582316|XP_034125852.1|DGUA	LOC6542226|XP_001968679.2|DERE
OG0001391	LOC117588000|XP_034134911.1|DGUA	LOC6549495|XP_001974286.1|DERE
OG0001392	LOC117588580|XP_034135871.1|DGUA	LOC6550767|XP_026838112.1|DERE
OG0001393	LOC117591429|XP_034140582.1|DGUA	LOC6549410|XP_001974316.1|DERE
OG0001394	LOC117584605|XP_034129505.1|DGUA	LOC6541303|XP_001969465.1|DERE
OG0001395	LOC117586668|XP_034132807.1|DGUA	LOC6553175|XP_001980011.1|DERE
OG0001396	LOC117584170|XP_034128826.1|DGUA, LOC117588645|XP_034135969.1|DGUA	LOC6549705|XP_001977447.1|DERE
OG0001397	LOC117590007|XP_034138184.1|DGUA	LOC6554065|XP_026834878.1|DERE
OG0001398	LOC117581302|XP_034124234.1|DGUA	LOC6551727|XP_026838833.1|DERE
OG0001399	LOC117591308|XP_034140403.1|DGUA	LOC6541212|XP_026839330.1|DERE, LOC26526050|XP_015015440.1|DERE
OG0001400	LOC117589812|XP_034137931.1|DGUA	LOC6553635|XP_001980318.1|DERE
OG0001401	LOC117587493|XP_034134156.1|DGUA	LOC6545791|XP_001973441.1|DERE
OG0001402	LOC117580260|XP_034122587.1|DGUA	LOC6544887|XP_001973151.1|DERE
OG0001403	LOC117579752|XP_034121664.1|DGUA	LOC6545527|XP_026832664.1|DERE
OG0001404	LOC117578743|XP_034120311.1|DGUA	LOC6549550|XP_015012456.1|DERE
OG0001405	LOC117579070|XP_034120670.1|DGUA	LOC6548175|XP_001975158.1|DERE
OG0001406	LOC117581824|XP_034125159.1|DGUA	LOC6551605|XP_001977130.1|DERE
OG0001407	LOC117589407|XP_034137227.1|DGUA	LOC6543615|XP_026832845.1|DERE
OG0001408	LOC117592673|XP_034142524.1|DGUA	LOC6548865|XP_001975451.1|DERE
OG0001411	LOC117585782|XP_034131362.1|DGUA	LOC6552522|XP_001979914.1|DERE
OG0001412	LOC117582113|XP_034125577.1|DGUA	LOC6547502|XP_001976235.1|DERE, LOC6541658|XP_001969709.1|DERE
OG0001413	LOC117581287|XP_034124212.1|DGUA	LOC6546963|XP_001974605.3|DERE, LOC6546962|XP_001974604.1|DERE
OG0001414	LOC117592504|XP_034142240.1|DGUA	LOC6541117|XP_026834278.1|DERE
OG0001415	LOC117578670|XP_034120188.1|DGUA	LOC6549032|XP_001975541.2|DERE
OG0001416	LOC117583911|XP_034128480.1|DGUA	LOC6542305|XP_001970047.1|DERE
OG0001417	LOC117580667|XP_034123170.1|DGUA	LOC6551564|XP_001978603.1|DERE
OG0001418	LOC117579806|XP_034121777.1|DGUA	LOC6544782|XP_001971602.1|DERE, LOC6544781|XP_001971601.1|DERE
OG0001420	LOC117583331|XP_034127482.1|DGUA	LOC6555139|XP_001982254.1|DERE
OG0001421	LOC117586510|XP_034132529.1|DGUA	LOC6554053|XP_001980494.1|DERE
OG0001421	LOC117587561|XP_034134270.1|DGUA	LOC6541785|XP_001968472.1|DERE
OG0001422	LOC117587047|XP_034133372.1|DGUA	LOC6545541|XP_001971106.1|DERE, LOC6545542|XP_026833561.1|DERE
OG0001423	LOC117584980|XP_034130076.1|DGUA	LOC26525991|XP_015010436.1|DERE, LOC6553128|XP_001980073.1|DERE
OG0001425	LOC117585930|XP_034131590.1|DGUA, LOC117585938|XP_034131602.1|DGUA	LOC6546574|XP_001974673.1|DERE
OG0001426	LOC117582527|XP_034126218.1|DGUA	LOC6541558|XP_001968357.1|DERE
OG0001427	LOC117578790|XP_034120402.1|DGUA	LOC6543249|XP_026834056.1|DERE, LOC6542739|XP_001968908.1|DERE
OG0001429	LOC117589587|XP_034137542.1|DGUA	LOC6552691|XP_001979879.1|DERE
OG0001430	LOC117589618|XP_034137592.1|DGUA	LOC6553615|XP_001980244.1|DERE
OG0001431	LOC117590261|XP_034138639.1|DGUA	LOC6549900|XP_026838512.1|DERE
OG0001432	LOC117590756|XP_034139585.1|DGUA	LOC6550246|XP_001977921.2|DERE
OG0001433	LOC117590355|XP_034138782.1|DGUA, LOC117585631|XP_034131106.1|DGUA	LOC6554793|XP_001982224.1|DERE
OG0001434	LOC117580966|XP_034123645.1|DGUA	LOC6550874|XP_015010954.1|DERE
OG0001435	LOC117578847|XP_034120524.1|DGUA	LOC6541406|XP_001970512.1|DERE
OG0001436	LOC117588529|XP_034135779.1|DGUA	LOC6554905|XP_001981590.3|DERE
OG0001437	LOC117587621|XP_034134370.1|DGUA	LOC6543470|XP_001970286.1|DERE
OG0001438	LOC117583458|XP_034127649.1|DGUA	LOC6555103|XP_001981430.1|DERE
OG0001439	LOC117589744|XP_034137816.1|DGUA	LOC6553472|XP_001979372.1|DERE
OG0001440	LOC117590264|XP_034138641.1|DGUA	LOC6550226|XP_001978194.3|DERE
OG0001441	LOC117581606|XP_034124858.1|DGUA	LOC6550364|XP_001977861.1|DERE
OG0001442	LOC117584308|XP_034129024.1|DGUA	LOC6542126|XP_001970104.1|DERE
OG0001443	LOC117591453|XP_034140613.1|DGUA	LOC6554210|XP_001981227.1|DERE
OG0001444	LOC117585169|XP_034130401.1|DGUA	LOC6552944|XP_001981021.1|DERE
OG0001445	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA	LOC6552130|XP_015009536.1|DERE
OG0001446	LOC117585852|XP_034131490.1|DGUA	LOC6554755|XP_001982191.2|DERE
OG0001447	LOC117590162|XP_034138441.1|DGUA	LOC6554034|XP_001980507.2|DERE
OG0001448	LOC117582751|XP_034126585.1|DGUA	LOC6555324|XP_015009174.1|DERE
OG0001449	LOC117581769|XP_034125068.1|DGUA	LOC6548929|XP_001975416.2|DERE
OG0001450	LOC117588179|XP_034135187.1|DGUA	LOC6542538|XP_001968861.1|DERE
OG0001451	LOC117578487|XP_034119911.1|DGUA	LOC6541747|XP_026834553.1|DERE
OG0001452	LOC117591977|XP_034141303.1|DGUA	LOC6547333|XP_026836098.1|DERE
OG0001453	LOC117580044|XP_034122172.1|DGUA	LOC6546227|XP_001973569.1|DERE
OG0001454	LOC117585064|XP_034130217.1|DGUA	LOC6552408|XP_001979806.1|DERE
OG0001455	LOC117587037|XP_034133357.1|DGUA, LOC117587154|XP_034133550.1|DGUA	LOC6543913|XP_026833507.1|DERE
OG0001456	LOC117592457|XP_034142128.1|DGUA	LOC6541201|XP_026834192.1|DERE
OG0001457	LOC117585617|XP_034131074.1|DGUA	LOC6549525|XP_001975817.1|DERE
OG0001458	LOC117581109|XP_034123907.1|DGUA	LOC6549335|XP_001975635.1|DERE
OG0001459	LOC117587422|XP_034133982.1|DGUA	LOC6545097|XP_001972048.1|DERE
OG0001460	LOC117590890|XP_034139817.1|DGUA	LOC6541701|XP_026834623.1|DERE
OG0001461	LOC117591326|XP_034140427.1|DGUA	LOC6550354|XP_026837973.1|DERE
OG0001462	LOC117579705|XP_034121587.1|DGUA	LOC6545412|XP_001971711.1|DERE
OG0001463	LOC117584902|XP_034129932.1|DGUA	LOC6554667|XP_026832162.1|DERE
OG0001464	LOC117581618|XP_034124871.1|DGUA	LOC6555714|XP_001982558.1|DERE
OG0001465	LOC117592691|XP_034142546.1|DGUA	LOC6547168|XP_001976169.1|DERE
OG0001466	LOC117583997|XP_034128616.1|DGUA	LOC6541235|XP_001969712.2|DERE
OG0001467	LOC117581946|XP_034125319.1|DGUA	LOC6542256|XP_001969842.1|DERE
OG0001468	LOC117587068|XP_034133402.1|DGUA	LOC6545453|XP_015013866.2|DERE
OG0001469	LOC117592548|XP_034142311.1|DGUA	LOC6549218|XP_026836328.1|DERE, LOC6554284|XP_001981752.2|DERE
OG0001470	LOC117579850|XP_034121839.1|DGUA	LOC6545889|XP_001973431.1|DERE
OG0001471	LOC117587190|XP_034133609.1|DGUA	LOC6545127|XP_015013607.1|DERE
OG0001472	LOC117589087|XP_034136616.1|DGUA	LOC6544218|XP_001973034.1|DERE
OG0001473	LOC117590176|XP_034138462.1|DGUA	LOC6552084|XP_026838647.1|DERE
OG0001474	LOC117588661|XP_034135995.1|DGUA	LOC6551282|XP_001978426.1|DERE
OG0001475	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA	LOC6542184|XP_001969104.1|DERE
OG0001476	LOC117591332|XP_034140443.1|DGUA	LOC6550249|XP_026838261.1|DERE
OG0001477	LOC117585839|XP_034131471.1|DGUA	LOC6554557|XP_026837003.1|DERE
OG0001478	LOC117582637|XP_034126408.1|DGUA	LOC6540776|XP_026834221.1|DERE
OG0001480	LOC117582634|XP_034126403.1|DGUA	LOC6540822|XP_001968167.1|DERE
OG0001481	LOC117584077|XP_034128714.1|DGUA	LOC6549125|XP_026836120.1|DERE
OG0001482	LOC117588384|XP_034135503.1|DGUA	LOC6548662|XP_001975384.1|DERE
OG0001483	LOC117587575|XP_034134293.1|DGUA	LOC6548635|XP_026838669.1|DERE
OG0001484	LOC117581869|XP_034125223.1|DGUA	LOC6542544|XP_001968559.1|DERE
OG0001485	LOC117579615|XP_034121441.1|DGUA	LOC6545090|XP_001973276.1|DERE
OG0001486	LOC117581711|XP_034124979.1|DGUA	LOC6541677|XP_001970227.1|DERE
OG0001487	LOC117588171|XP_034135173.1|DGUA	LOC26527072|XP_026838615.1|DERE
OG0001488	LOC117581975|XP_034125356.1|DGUA	LOC6549471|XP_001975777.1|DERE
OG0001489	LOC117587869|XP_034134727.1|DGUA	LOC6548947|XP_015011964.2|DERE
OG0001490	LOC117584591|XP_034129459.1|DGUA	LOC6541656|XP_001968482.1|DERE
OG0001491	LOC117582493|XP_034126156.1|DGUA	LOC6541139|XP_026835079.1|DERE
OG0001492	LOC117584185|XP_034128844.1|DGUA	LOC6542576|XP_001970122.1|DERE
OG0001493	LOC117590919|XP_034139841.1|DGUA	LOC6550437|XP_026837813.1|DERE
OG0001494	LOC117580881|XP_034123523.1|DGUA	LOC6551443|XP_001978541.1|DERE
OG0001495	LOC117578870|XP_034120555.1|DGUA	LOC113563683|XP_026835340.1|DERE
OG0001496	LOC117591191|XP_034140219.1|DGUA	LOC6551510|XP_001978581.2|DERE
OG0001497	LOC117588980|XP_034136463.1|DGUA	LOC6540620|XP_001970338.1|DERE
OG0001498	LOC117586107|XP_034131859.1|DGUA	LOC6552666|XP_001979174.1|DERE
OG0001500	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA	LOC6547292|XP_001974774.1|DERE
OG0001501	LOC117586638|XP_034132759.1|DGUA	LOC6553784|XP_001980483.1|DERE
OG0001502	LOC117592141|XP_034141587.1|DGUA	LOC6548971|XP_026835932.1|DERE
OG0001503	LOC117585163|XP_034130397.1|DGUA	LOC6542918|XP_026834344.1|DERE
OG0001504	LOC117581167|XP_034124001.1|DGUA	LOC6551549|XP_026837217.1|DERE
OG0001505	LOC117580793|XP_034123384.1|DGUA	LOC6548040|XP_015011766.1|DERE
OG0001506	LOC117592622|XP_034142449.1|DGUA	LOC6546723|XP_015011626.1|DERE
OG0001507	LOC117580295|XP_034122670.1|DGUA	LOC6547979|XP_015012258.1|DERE
OG0001508	LOC117583291|XP_034127424.1|DGUA	LOC6547756|XP_001974879.1|DERE
OG0001509	LOC117592436|XP_034142084.1|DGUA	LOC6548184|XP_001975093.2|DERE
OG0001510	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA	LOC6540675|XP_001968874.1|DERE
OG0001511	LOC117584677|XP_034129601.1|DGUA	LOC6548421|XP_026835740.1|DERE
OG0001512	LOC117579925|XP_034121960.1|DGUA	LOC6544099|XP_001971440.2|DERE
