Orthogroup	DSEC.longest_only	DMEL.longest_only
OG0002279	LOC6605005|XP_032573392.1|DSEC	Pdxk|NP_996031.1|DMEL
OG0002280	LOC6606018|XP_032575769.1|DSEC	Zcchc7|NP_648926.3|DMEL
OG0002281	LOC6606008|XP_002030819.1|DSEC	CG13025|NP_648919.1|DMEL
OG0002282	LOC6610622|XP_002035189.1|DSEC	CG12016|NP_647805.1|DMEL
OG0002283	LOC6615728|XP_002040099.1|DSEC	ppk3|NP_726336.1|DMEL
OG0002284	LOC6608106|XP_002032854.1|DSEC	Vps28|NP_652053.1|DMEL
OG0002285	LOC6618965|XP_002043210.1|DSEC	CG4617|NP_572383.1|DMEL
OG0002286	LOC6615651|XP_002040022.2|DSEC	Art7|NP_611753.4|DMEL
OG0002287	LOC6609366|XP_032571030.1|DSEC	CG8405|NP_725521.1|DMEL
OG0002288	LOC6604971|XP_032574686.1|DSEC	smg|NP_001137924.1|DMEL
OG0002289	LOC6604898|XP_002029743.1|DSEC	CG6638|NP_648239.1|DMEL
OG0002290	LOC6613595|XP_002038064.1|DSEC	CG9222|NP_608999.2|DMEL
OG0002291	LOC6608003|XP_032570199.1|DSEC	wech|NP_524772.2|DMEL
OG0002292	LOC6620684|XP_032572178.1|DSEC	coro|NP_001260743.1|DMEL
OG0002293	LOC6620409|XP_002044617.2|DSEC	CG10395|NP_724408.4|DMEL
OG0002294	LOC6607286|XP_002032065.1|DSEC	Sgt1|NP_649783.2|DMEL
OG0002295	LOC6611481|XP_032569888.1|DSEC	uif|NP_001162899.1|DMEL
OG0002296	LOC6611824|XP_032583531.1|DSEC	jp|NP_001369124.1|DMEL
OG0002297	LOC6606300|XP_002031105.1|DSEC	Amt|NP_001097800.1|DMEL
OG0002298	LOC6613010|XP_032571756.1|DSEC	RpL12|NP_524819.1|DMEL
OG0002299	LOC6608582|XP_002033316.1|DSEC	Rpb5|NP_610630.1|DMEL
OG0002300	LOC6613507|XP_032582789.1|DSEC	DIP-eta|NP_608946.3|DMEL
OG0002301	LOC6619301|XP_002043519.1|DSEC	CG2201|NP_724349.1|DMEL
OG0002302	LOC6619309|XP_032583585.1|DSEC	step|NP_001036375.2|DMEL
OG0002303	LOC6615881|XP_032582602.1|DSEC	RpL36|NP_476629.1|DMEL
OG0002304	LOC116802041|XP_032580947.1|DSEC	mol|NP_001036362.1|DMEL
OG0002305	LOC6616295|XP_002040659.2|DSEC	trbl|NP_524672.1|DMEL
OG0002306	LOC6611697|XP_002036231.2|DSEC	Aasdh|NP_609230.2|DMEL
OG0002307	LOC6617417|XP_032571705.1|DSEC	wry|NP_995611.2|DMEL
OG0002308	LOC6611826|XP_002036348.1|DSEC	Mtpalpha|NP_609299.1|DMEL
OG0002309	LOC116803546|XP_032583183.1|DSEC	cype|NP_536787.1|DMEL
OG0002310	LOC6618258|XP_032575201.1|DSEC	Ret|NP_477044.1|DMEL
OG0002311	LOC6614726|XP_032569750.1|DSEC	Lar|NP_001260594.1|DMEL
OG0002312	LOC6617850|XP_032581809.1|DSEC	CG9395|NP_609639.2|DMEL
OG0002313	LOC6609164|XP_032571980.1|DSEC	tra2|NP_476764.1|DMEL
OG0002314	LOC6608201|XP_002032946.2|DSEC	CG8736|NP_610394.2|DMEL
OG0002315	LOC6608745|XP_002033468.1|DSEC	Mppe|NP_001286327.1|DMEL
OG0002316	LOC6612103|XP_002036620.2|DSEC	dUTPase|NP_609479.1|DMEL
OG0002317	LOC6605740|XP_032574339.1|DSEC	CTPsyn|NP_730023.1|DMEL
OG0002318	LOC6614584|XP_002039012.1|DSEC	Grip71|NP_609902.3|DMEL
OG0002319	LOC6617823|XP_002042133.2|DSEC	CG16812|NP_609619.1|DMEL
OG0002320	LOC6615283|XP_002039687.1|DSEC	CG30291|NP_726016.1|DMEL
OG0002321	LOC6608784|XP_032571583.1|DSEC	RpS11|NP_725114.1|DMEL
OG0002322	LOC6618274|XP_032569805.1|DSEC	dtr|NP_724335.2|DMEL
OG0002323	LOC6618243|XP_002042518.1|DSEC	CG9253|NP_610090.1|DMEL
OG0002324	LOC6619383|XP_032574528.1|DSEC	Rnf146|NP_001137978.1|DMEL
OG0002325	LOC6605207|XP_032574033.1|DSEC	CG43693|NP_001261694.1|DMEL
OG0002326	LOC6605209|XP_002030047.1|DSEC	CG7888|NP_648425.1|DMEL
OG0002327	LOC116801625|XP_032578263.1|DSEC	cu|NP_001097746.1|DMEL
OG0002328	LOC6614752|XP_032570293.1|DSEC	COX4|NP_610013.1|DMEL
OG0002329	LOC6617343|XP_002041668.1|DSEC	MFS3|NP_608572.1|DMEL
OG0002330	LOC6617345|XP_002041670.1|DSEC	Tfb4|NP_608574.2|DMEL
OG0002331	LOC6614922|XP_002039339.1|DSEC	CG7322|NP_573333.2|DMEL
OG0002332	LOC6610536|XP_002035116.1|DSEC	CPT2|NP_647756.1|DMEL
OG0002333	LOC6618895|XP_002043143.1|DSEC	CG30423|NP_726490.3|DMEL
OG0002334	LOC6613529|XP_032582889.1|DSEC	CG11034|NP_608961.2|DMEL
OG0002335	LOC6608259|XP_032570482.1|DSEC	FANCI|NP_610429.2|DMEL
OG0002336	LOC6618379|XP_002042649.1|DSEC	nkd|NP_524788.2|DMEL
OG0002337	LOC6608368|XP_032570792.1|DSEC	Not1|NP_001286252.1|DMEL
OG0002338	LOC6611505|XP_002036046.1|DSEC	CG4502|NP_609103.1|DMEL
OG0002339	LOC6613210|XP_032569817.1|DSEC	Mad|NP_001259992.1|DMEL
OG0002340	LOC6617683|XP_002041995.2|DSEC	CG16965|NP_609528.3|DMEL
OG0002341	LOC6620880|XP_032571727.1|DSEC	sel|NP_610547.1|DMEL
OG0002342	LOC6613446|XP_032569878.1|DSEC	Pgant5|NP_001036338.1|DMEL
OG0002343	LOC6613428|XP_032581231.1|DSEC	vkg|NP_477190.1|DMEL
OG0002344	LOC6620522|XP_032582777.1|DSEC	rl|NP_001287635.1|DMEL
OG0002345	LOC6608081|XP_002032829.1|DSEC	CG8728|NP_610333.1|DMEL
OG0002346	LOC6611476|XP_032579432.1|DSEC	sip2|NP_723234.2|DMEL
OG0002347	LOC6608772|XP_002033493.1|DSEC	EndoG|NP_610737.1|DMEL
OG0002348	LOC6611657|XP_032569801.1|DSEC	mtsh|NP_609208.2|DMEL
OG0002349	LOC116800484|XP_032571627.1|DSEC	rnh1|NP_477315.1|DMEL
OG0002350	LOC6608080|XP_032571621.1|DSEC	drosha|NP_477436.1|DMEL
OG0002351	LOC6608832|XP_002033546.1|DSEC	Cpr49Ae|NP_610774.3|DMEL
OG0002352	LOC6608915|XP_032571363.1|DSEC	vg|NP_523723.1|DMEL
OG0002353	LOC6620700|XP_032570889.1|DSEC	CG40191|NP_001015174.1|DMEL
OG0002354	LOC6611761|XP_002036284.1|DSEC	CG9515|NP_001285769.1|DMEL
OG0002355	LOC6620680|XP_032576491.1|DSEC	CG17528|NP_001036462.1|DMEL
OG0002356	LOC6614384|XP_002038822.2|DSEC	Tpr2|NP_523584.1|DMEL
OG0002357	LOC6621048|XP_032576158.1|DSEC, LOC6621586|XP_032576152.1|DSEC	CG7987|NP_650375.1|DMEL
OG0002358	LOC6611936|XP_002036453.1|DSEC	me31B|NP_523533.2|DMEL
OG0002359	LOC6612569|XP_002037074.2|DSEC	HIP-R|NP_726885.1|DMEL, HIP|NP_570074.3|DMEL
OG0002360	LOC6618188|XP_002042463.1|DSEC	Amacr|NP_610054.1|DMEL
OG0002361	LOC6619423|XP_002043638.1|DSEC	CG8004|NP_649161.1|DMEL
OG0002362	LOC6611549|XP_032573720.1|DSEC	Slob|NP_001260212.1|DMEL
OG0002363	LOC6611507|XP_002036048.1|DSEC	mEFG1|NP_609105.1|DMEL
OG0002364	LOC6611509|XP_032570699.1|DSEC	Ndae1|NP_723263.2|DMEL
OG0002365	LOC6611511|XP_002036052.2|DSEC	Wnt4|NP_001260187.1|DMEL
OG0002366	LOC6613396|XP_032573932.1|DSEC	snsl|NP_001097086.1|DMEL
OG0002367	LOC6620616|XP_002044819.1|DSEC	AIF|NP_722765.2|DMEL
OG0002368	LOC6613572|XP_002038040.1|DSEC	slmo|NP_001097094.1|DMEL
OG0002369	LOC6615061|XP_002039478.1|DSEC	CG12702|NP_608355.1|DMEL
OG0002370	LOC6611227|XP_002035783.2|DSEC	NimA|NP_609691.6|DMEL
OG0002371	LOC6611225|XP_002035781.1|DSEC	Vajk3|NP_609690.1|DMEL
OG0002372	LOC6613320|XP_002037796.2|DSEC	ft|NP_477497.1|DMEL
OG0002373	LOC6614411|XP_002038844.1|DSEC	Cyt-c-p|NP_477176.1|DMEL
OG0002374	LOC6607842|XP_002032599.2|DSEC	Nmnat|NP_651315.2|DMEL
OG0002375	LOC6614308|XP_002038748.2|DSEC	lds|NP_524850.2|DMEL
OG0002376	LOC6611465|XP_032578353.1|DSEC	Hrb27C|NP_476869.1|DMEL
OG0002377	LOC6613949|XP_002038413.1|DSEC	mRpL44|NP_649541.1|DMEL
OG0002378	LOC6605522|XP_002030355.1|DSEC	mRpL20|NP_524051.1|DMEL
OG0002379	LOC6613699|XP_002038169.1|DSEC	CaBP1|NP_609792.1|DMEL
OG0002380	LOC6612298|XP_032581622.1|DSEC	Spx|NP_511058.1|DMEL
OG0002381	LOC6609108|XP_002033811.1|DSEC	RpS23|NP_610939.2|DMEL
OG0002382	LOC6619829|XP_032580861.1|DSEC	Trf4-1|NP_996382.2|DMEL
OG0002383	LOC6610391|XP_032574445.1|DSEC	Gk2|NP_647655.1|DMEL
OG0002384	LOC6616088|XP_032582358.1|DSEC	csw|NP_477131.1|DMEL
OG0002385	LOC6619458|XP_032579674.1|DSEC	lgs|NP_651922.1|DMEL
OG0002386	LOC6619025|XP_002043270.1|DSEC	CG4733|NP_650842.2|DMEL
OG0002387	LOC6607546|XP_032576220.1|DSEC	Irk1|NP_001262861.1|DMEL
OG0002388	LOC6606296|XP_032576272.1|DSEC	Su_var_3-9|NP_524357.2|DMEL
OG0002389	LOC6607569|XP_002032338.1|DSEC	RpS3|NP_476632.1|DMEL
OG0002390	LOC6612048|XP_002036565.1|DSEC	CG6415|NP_609441.1|DMEL
OG0002391	LOC6609584|XP_032570892.1|DSEC	Camp|NP_611204.2|DMEL
OG0002392	LOC6610840|XP_002035406.2|DSEC	Rh50|NP_001369039.1|DMEL
OG0002393	LOC6605974|XP_002030786.1|DSEC	nxf2|NP_524111.3|DMEL
OG0002394	LOC6616939|XP_032577301.1|DSEC	Npl4|NP_651407.3|DMEL
OG0002395	LOC6606889|XP_032577672.1|DSEC	side-VI|NP_001036705.1|DMEL
OG0002396	LOC6609270|XP_032570141.1|DSEC	Xpc|NP_725451.1|DMEL
OG0002397	LOC6619120|XP_002043360.1|DSEC	kune|NP_610179.2|DMEL
OG0002398	LOC6619770|XP_032582020.1|DSEC	CG7065|NP_572529.2|DMEL
OG0002399	LOC6619153|XP_002043393.1|DSEC	CCHa2-R|NP_001356958.1|DMEL
OG0002400	LOC6609610|XP_002034287.2|DSEC	nw|NP_001027435.2|DMEL
OG0002401	LOC6620284|XP_002044492.1|DSEC	CG32006|NP_726538.1|DMEL
OG0002402	LOC6606156|XP_002030964.2|DSEC	CG6006|NP_001097812.1|DMEL
OG0002403	LOC6606155|XP_032577022.1|DSEC	CG8925|NP_650526.1|DMEL
OG0002404	LOC6613778|XP_002038248.1|DSEC	CG12581|NP_649435.2|DMEL
OG0002405	LOC6613942|XP_002038406.2|DSEC	Orco|NP_001097687.1|DMEL
OG0002406	LOC6605961|XP_002030773.1|DSEC	GluRS-m|NP_648894.2|DMEL
OG0002407	LOC6619510|XP_032576641.1|DSEC	CG1815|NP_651881.2|DMEL
OG0002408	LOC6613955|XP_032578381.1|DSEC	NKCC|NP_730938.1|DMEL
OG0002409	LOC6605663|XP_032575127.1|DSEC	CG3919|NP_001261840.1|DMEL
OG0002410	LOC6619037|XP_032577333.1|DSEC	bnl|NP_732452.1|DMEL
OG0002411	LOC6607171|XP_002031957.1|DSEC	Prosbeta3|NP_649858.1|DMEL
OG0002412	LOC116801292|XP_032575838.1|DSEC	l_3_80Fj|NP_001015316.1|DMEL
OG0002413	LOC6612220|XP_032582055.1|DSEC	RpL17|NP_572346.1|DMEL
OG0002414	LOC6610296|XP_002034891.1|DSEC	CG9149|NP_612094.2|DMEL
OG0002415	LOC6606704|XP_032577217.1|DSEC	svp|NP_001369011.1|DMEL
OG0002416	LOC6619453|XP_032579952.1|DSEC	CG32850|NP_726563.1|DMEL
OG0002417	LOC6617207|XP_002041534.1|DSEC	CG11454|NP_608497.1|DMEL
OG0002418	LOC6620474|XP_002044683.1|DSEC	Set1|NP_001104406.1|DMEL
OG0002419	LOC6612510|XP_032582126.1|DSEC	CG3626|NP_572162.2|DMEL
OG0002420	LOC6610624|XP_032575504.1|DSEC	PHGPx|NP_728869.1|DMEL
OG0002421	LOC6607743|XP_002032506.1|DSEC	CG17782|NP_651257.1|DMEL
OG0002422	LOC6614327|XP_002038767.1|DSEC	unc-45|NP_524796.1|DMEL
OG0002423	LOC6605235|XP_002030073.2|DSEC	NaPi-III|NP_648441.1|DMEL
OG0002424	LOC6620278|XP_002044487.2|DSEC	RpS3A|NP_524618.1|DMEL
OG0002425	LOC6619938|XP_002044150.1|DSEC	CG8097|NP_573046.1|DMEL
OG0002426	LOC6610245|XP_002034840.2|DSEC	CG13907|NP_612069.1|DMEL
OG0002427	LOC6620285|XP_002044493.1|DSEC	CG31997|NP_726539.1|DMEL
OG0002428	LOC6615032|XP_002039449.2|DSEC	Elys|NP_608340.2|DMEL
OG0002429	LOC6610512|XP_002035092.2|DSEC	Fife|NP_001261340.1|DMEL
OG0002430	LOC6607982|XP_002032730.1|DSEC	Dhx15|NP_610269.1|DMEL
OG0002431	LOC6609942|XP_032572390.1|DSEC	RpL11|NP_477054.1|DMEL
OG0002432	LOC6612482|XP_002036990.2|DSEC	Torsin|NP_572178.1|DMEL
OG0002433	LOC6620519|XP_032577977.1|DSEC	ATPsynD|NP_524402.1|DMEL
OG0002434	LOC6607075|XP_002031863.1|DSEC	SpdS|NP_731384.1|DMEL
OG0002435	LOC6617556|XP_002041869.2|DSEC	nocte|NP_572631.3|DMEL
OG0002436	LOC6609077|XP_002033780.1|DSEC	CG8067|NP_610922.1|DMEL
OG0002437	LOC6609040|XP_002033743.1|DSEC	CG17716|NP_523731.2|DMEL
OG0002438	LOC6616046|XP_032581935.1|DSEC	trr|NP_726773.2|DMEL
OG0002439	LOC6613571|XP_032572291.1|DSEC	Pfas|NP_477212.1|DMEL
OG0002440	LOC6606141|XP_002030949.2|DSEC	TrpRS-m|NP_649018.2|DMEL
OG0002441	LOC6608387|XP_002033123.1|DSEC	Mmp2|NP_995788.1|DMEL
OG0002442	LOC6609630|XP_002034307.1|DSEC	POSH|NP_523776.1|DMEL
OG0002443	LOC6608570|XP_032572699.1|DSEC	CG30015|NP_001097262.1|DMEL
OG0002444	LOC6615489|XP_032570846.1|DSEC	a|NP_524641.1|DMEL
OG0002445	LOC6609058|XP_002033761.1|DSEC	Echs1|NP_610910.1|DMEL
OG0002446	LOC6609198|XP_002033889.1|DSEC	ave|NP_725413.1|DMEL
OG0002447	LOC6605499|XP_032574557.1|DSEC	Wbp2|NP_648607.3|DMEL
OG0002448	LOC6615421|XP_002039803.1|DSEC	eIF3k|NP_611604.1|DMEL
OG0002449	LOC6609509|XP_002034193.1|DSEC	CG6426|NP_611163.2|DMEL
OG0002450	LOC6606933|XP_032578029.1|DSEC	CG31278|NP_731494.1|DMEL
OG0002451	LOC6608247|XP_032570484.1|DSEC	CG30349|NP_610421.1|DMEL
OG0002452	LOC6615518|XP_002039897.1|DSEC	wrapper|NP_477404.1|DMEL
OG0002453	LOC6615517|XP_002039896.1|DSEC	Rtf1|NP_611665.1|DMEL
OG0002454	LOC6610237|XP_002034832.1|DSEC	CG13887|NP_612062.1|DMEL
OG0002455	LOC6610238|XP_002034833.1|DSEC	JMJD5|NP_612063.2|DMEL
OG0002456	LOC6615637|XP_032571850.1|DSEC	CG42741|NP_611747.2|DMEL
OG0002457	LOC6608025|XP_032572841.1|DSEC	scra|NP_724582.1|DMEL
OG0002458	LOC6613596|XP_002038065.1|DSEC	CG13991|NP_609000.2|DMEL
OG0002459	LOC6609014|XP_002033719.1|DSEC	mip120|NP_001163143.1|DMEL
OG0002460	LOC6613048|XP_002037531.1|DSEC	CG30419|NP_611899.1|DMEL
OG0002461	LOC6609545|XP_002034228.1|DSEC	CG8950|NP_611184.1|DMEL
OG0002462	LOC6609898|XP_032570713.1|DSEC	CG10737|NP_001137711.1|DMEL
OG0002463	LOC6613000|XP_032572495.1|DSEC	Chi|NP_726403.2|DMEL
OG0002464	LOC6609628|XP_002034305.1|DSEC	CG14480|NP_611231.1|DMEL
OG0002465	LOC6619150|XP_002043390.1|DSEC	Tbce|NP_610197.2|DMEL
OG0002466	LOC6619465|XP_032579749.1|DSEC	Pur-alpha|NP_524624.1|DMEL
OG0002467	LOC6610881|XP_002035444.2|DSEC	Lkr|NP_647968.3|DMEL
OG0002468	LOC6605542|XP_002030370.1|DSEC	trn|NP_001261796.1|DMEL
OG0002469	LOC6613789|XP_032578079.1|DSEC	Gel|NP_524865.2|DMEL
OG0002470	LOC6608255|XP_002032999.1|DSEC	CG8237|NP_610425.1|DMEL
OG0002471	LOC6608351|XP_032572636.1|DSEC	prel|NP_610487.3|DMEL
OG0002472	LOC6608797|XP_002033516.1|DSEC	CG42700|NP_001286339.1|DMEL
OG0002473	LOC6608713|XP_002033437.1|DSEC	CG34229|NP_001097276.1|DMEL
OG0002474	LOC6605800|XP_032573308.1|DSEC	RhoGAP71E|NP_001137956.1|DMEL
OG0002475	LOC6612836|XP_002037337.1|DSEC	RpS7|NP_651782.1|DMEL
OG0002476	LOC6615544|XP_002039923.1|DSEC	RpS16|NP_611685.1|DMEL
OG0002477	LOC6621650|XP_032572210.1|DSEC	CG11044|NP_611456.1|DMEL
OG0002478	LOC6620803|XP_032571514.1|DSEC	rib|NP_001261085.1|DMEL
OG0002479	LOC6609094|XP_002033797.1|DSEC	O-fut1|NP_610931.1|DMEL
OG0002480	LOC6620153|XP_032578044.1|DSEC	Gprk1|NP_001036438.1|DMEL
OG0002481	LOC6616036|XP_002040402.1|DSEC	MED18|NP_569948.3|DMEL
OG0002482	LOC6609038|XP_002033741.1|DSEC	CG34236|NP_001097303.2|DMEL
OG0002483	LOC6615792|XP_002040162.1|DSEC	CG4882|NP_477377.1|DMEL
OG0002484	LOC6609616|XP_002034293.1|DSEC	APC10|NP_611223.4|DMEL
OG0002485	LOC6608228|XP_002032972.1|DSEC	stmA|NP_001014513.1|DMEL
OG0002486	LOC6619444|XP_002043659.1|DSEC	CG14184|NP_649173.1|DMEL
OG0002487	LOC6620140|XP_032569716.1|DSEC	Slmap|NP_001036399.1|DMEL
OG0002488	LOC6615475|XP_002039855.1|DSEC	GlcT|NP_611636.1|DMEL
OG0002489	LOC6618397|XP_032573265.1|DSEC	nes|NP_524157.2|DMEL
OG0002490	LOC6621698|XP_032573097.1|DSEC	CG11099|NP_611457.1|DMEL
OG0002491	LOC6616482|XP_002040843.1|DSEC	MED1|NP_649341.1|DMEL
OG0002492	LOC6609737|XP_032572777.1|DSEC	pAbp|NP_476667.1|DMEL
OG0002493	LOC6608239|XP_002032983.1|DSEC	CG8272|NP_001260812.1|DMEL
OG0002494	LOC6607082|XP_032579513.1|DSEC	CG8301|NP_649915.1|DMEL
OG0002495	LOC6609250|XP_002033940.1|DSEC	igl|NP_477060.1|DMEL
OG0002496	LOC6617007|XP_002041335.1|DSEC	Kaz-m1|NP_524507.1|DMEL
OG0002497	LOC6605907|XP_002030720.2|DSEC	CG4950|NP_648855.2|DMEL
OG0002498	LOC6616438|XP_032575296.1|DSEC	CG32437|NP_730625.1|DMEL
OG0002499	LOC6610212|XP_032575094.1|DSEC	CG13894|NP_612054.1|DMEL
OG0002500	LOC116802159|XP_032581424.1|DSEC	narya|NP_573383.1|DMEL
OG0002500	LOC6621235|XP_002045414.1|DSEC	nenya|NP_733236.1|DMEL
OG0002501	LOC6613394|XP_002037868.1|DSEC	CG15625|NP_608872.1|DMEL
OG0002502	LOC6608672|XP_032570834.1|DSEC	CG30026|NP_725049.3|DMEL
OG0002502	LOC6608673|XP_002033402.1|DSEC	CG34054|NP_001033940.1|DMEL
OG0002505	LOC6615338|XP_002039736.1|DSEC	CG30391|NP_611566.2|DMEL
OG0002505	LOC6615339|XP_002039737.1|DSEC	CG30393|NP_726044.1|DMEL
OG0002506	LOC116802619|XP_032582921.1|DSEC, LOC6607444|XP_002032213.1|DSEC	tHMG1|NP_651055.1|DMEL, tHMG2|NP_001163689.1|DMEL
OG0002507	LOC6605352|XP_032576095.1|DSEC	CG43064|NP_001246726.1|DMEL
OG0002508	LOC6614888|XP_032582162.1|DSEC	Rip11|NP_573313.2|DMEL
OG0002509	LOC6608035|XP_002032783.1|DSEC	DCTN4-p62|NP_610311.1|DMEL
OG0002510	LOC6620348|XP_002044556.1|DSEC	Cda4|NP_728468.1|DMEL
OG0002511	LOC6606505|XP_032576461.1|DSEC	rin|NP_524907.2|DMEL
OG0002512	LOC6619457|XP_002043672.2|DSEC	dati|NP_001245421.1|DMEL
OG0002513	LOC6607046|XP_002031834.1|DSEC	Mpi|NP_649940.1|DMEL
OG0002514	LOC6610287|XP_002034882.1|DSEC	Sac1|NP_612087.1|DMEL
OG0002516	LOC6616959|XP_032579164.1|DSEC	CLS|NP_651418.1|DMEL
OG0002517	LOC6618445|XP_032582256.1|DSEC	Nna1|NP_001285225.1|DMEL
OG0002518	LOC6616617|XP_032577014.1|DSEC	CG7126|NP_650709.3|DMEL
OG0002519	LOC6615299|XP_002039703.1|DSEC	Rbpn-5|NP_611545.1|DMEL
OG0002520	LOC6612341|XP_002036851.2|DSEC	Usp30|NP_572274.1|DMEL
OG0002521	LOC6614864|XP_032581378.1|DSEC	CG32547|NP_728174.2|DMEL
OG0002522	LOC6613767|XP_002038236.1|DSEC	Nup43|NP_650716.2|DMEL
OG0002523	LOC6612964|XP_032577166.1|DSEC	qless|NP_733425.1|DMEL
OG0002524	LOC6612408|XP_032582007.1|DSEC	Usp16-45|NP_572220.1|DMEL
OG0002525	LOC6610862|XP_002035428.1|DSEC	Srp54k|NP_523931.1|DMEL
OG0002526	LOC6606278|XP_002031083.1|DSEC	Fkbp39|NP_524364.2|DMEL
OG0002527	LOC6619229|XP_032577423.1|DSEC	Oamb|NP_001262774.1|DMEL
OG0002528	LOC6612208|XP_032582381.1|DSEC	C3G|NP_572350.2|DMEL
OG0002529	LOC6616814|XP_002041151.1|DSEC	Sf3a1|NP_650583.1|DMEL
OG0002530	LOC6614721|XP_002039145.1|DSEC	CG10268|NP_609992.1|DMEL
OG0002531	LOC6613575|XP_002038043.1|DSEC	CG9135|NP_608985.1|DMEL
OG0002532	LOC6620435|XP_032574781.1|DSEC	RpL15|NP_001104430.1|DMEL
OG0002533	LOC6620338|XP_032581599.1|DSEC	CG12576|NP_608465.1|DMEL
OG0002534	LOC6608689|XP_002033416.1|DSEC	Egm|NP_610687.1|DMEL
OG0002535	LOC6618378|XP_002042648.1|DSEC	SmydA-2|NP_649084.1|DMEL
OG0002536	LOC6612716|XP_002037219.1|DSEC	Bub3|NP_477381.1|DMEL
OG0002537	LOC6615833|XP_002040203.2|DSEC	Rsph4a|NP_611869.1|DMEL
OG0002539	LOC6618880|XP_002043128.1|DSEC	TyrRS-m|NP_611967.1|DMEL
OG0002540	LOC6606274|XP_002031079.1|DSEC	Surf4|NP_477222.1|DMEL
OG0002541	LOC6618082|XP_002042380.1|DSEC	CG8611|NP_788922.1|DMEL
OG0002542	LOC6615015|XP_002039432.1|DSEC	CG14220|NP_608325.1|DMEL
OG0002543	LOC6618636|XP_032582409.1|DSEC	Bap60|NP_511143.2|DMEL
OG0002544	LOC6607402|XP_002032175.1|DSEC	PSR|NP_001262832.1|DMEL
OG0002545	LOC6615999|XP_002040366.1|DSEC	sta|NP_476750.1|DMEL
OG0002547	LOC6612302|XP_002036812.1|DSEC	sqh|NP_511057.1|DMEL
OG0002548	LOC6620307|XP_032581448.1|DSEC	CG1806|NP_572773.1|DMEL
OG0002549	LOC6618019|XP_032581260.1|DSEC	RhoGAP15B|NP_573183.2|DMEL
OG0002550	LOC6618466|XP_032579990.1|DSEC	inaE|NP_001138195.1|DMEL
OG0002551	LOC116801681|XP_032578626.1|DSEC	Rift|NP_651901.3|DMEL
OG0002552	LOC6618222|XP_002042497.1|DSEC	RPA2|NP_610077.1|DMEL
OG0002553	LOC6620339|XP_032581592.1|DSEC	Cp110|NP_001285531.1|DMEL
OG0002554	LOC6612285|XP_002036795.1|DSEC	CG15891|NP_001284939.1|DMEL
OG0002555	LOC6612367|XP_032580872.1|DSEC	CG4078|NP_572254.1|DMEL
OG0002556	LOC6613574|XP_002038042.1|DSEC	IPIP|NP_608984.2|DMEL
OG0002557	LOC6618672|XP_002042931.1|DSEC	Tim9a|NP_572881.1|DMEL
OG0002558	LOC6607619|XP_002032387.1|DSEC	Rpt5|NP_524464.1|DMEL
OG0002559	LOC6620232|XP_032575397.1|DSEC	l_3_80Fg|NP_001015188.2|DMEL
OG0002560	LOC6619196|XP_032577894.1|DSEC	Ktl|NP_650926.1|DMEL
OG0002561	LOC6619103|XP_002043343.2|DSEC	CG11779|NP_650786.2|DMEL
OG0002562	LOC6619872|XP_032582547.1|DSEC	CG1572|NP_572726.1|DMEL
OG0002563	LOC6618037|XP_002042345.1|DSEC	mei-218|NP_001138215.1|DMEL
OG0002564	LOC6612866|XP_002037358.1|DSEC	Osi23|NP_651794.2|DMEL
OG0002565	LOC6607150|XP_002031936.1|DSEC	Vps15|NP_649868.1|DMEL
OG0002566	LOC6616622|XP_002040974.1|DSEC	PKD|NP_001262705.1|DMEL
OG0002567	LOC6612340|XP_002036850.1|DSEC	CG16721|NP_572275.1|DMEL
OG0002568	LOC6607205|XP_032578783.1|DSEC	CG8236|NP_649830.2|DMEL
OG0002569	LOC6616285|XP_002040649.1|DSEC	DNApol-alpha60|NP_652001.2|DMEL
OG0002570	LOC6613740|XP_032578950.1|DSEC	CG31224|NP_732361.1|DMEL
OG0002571	LOC6613742|XP_032578958.1|DSEC	CG14301|NP_650734.2|DMEL
OG0002572	LOC6610006|XP_032572301.1|DSEC	Or56a|NP_523796.2|DMEL
OG0002573	LOC6613754|XP_002038223.1|DSEC	CG10864|NP_650726.1|DMEL
OG0002574	LOC6613769|XP_032578026.1|DSEC	hmw|NP_650714.1|DMEL
OG0002575	LOC6606755|XP_032576955.1|DSEC	CG31211|NP_788641.1|DMEL
OG0002576	LOC116800180|XP_032580891.1|DSEC	su_f_|NP_001015241.3|DMEL
OG0002577	LOC6606079|XP_002030888.1|DSEC	CG7630|NP_652413.1|DMEL
OG0002578	LOC6613346|XP_002037821.1|DSEC	CG15439|NP_608836.1|DMEL
OG0002579	LOC116800303|XP_032570220.1|DSEC	Rh5|NP_477096.1|DMEL
OG0002580	LOC6608891|XP_002033605.1|DSEC	CG8768|NP_610813.3|DMEL
OG0002581	LOC6607641|XP_032579089.1|DSEC	sba|NP_001262888.1|DMEL
OG0002582	LOC6607055|XP_002031843.2|DSEC	Pnn|NP_001097727.1|DMEL
OG0002583	LOC6606966|XP_032576401.1|DSEC	Nuak1|NP_001369005.1|DMEL
OG0002584	LOC6618401|XP_002042671.1|DSEC	CG9666|NP_001137973.1|DMEL
OG0002585	LOC6618400|XP_002042670.1|DSEC	CG42374|NP_001137972.1|DMEL
OG0002586	LOC6620705|XP_002044905.2|DSEC	dnk|NP_524399.1|DMEL
OG0002587	LOC6607304|XP_032576324.1|DSEC	CG9636|NP_649774.1|DMEL
