Orthogroup	DSEC.longest_only	DSER.longest_only
OG0000571	LOC6618746|XP_032576900.1|DSEC	LOC110176397|XP_020798388.1|DSER
OG0000572	LOC6606607|XP_002031408.1|DSEC	LOC110187812|XP_020812947.1|DSER
OG0000572	LOC6606609|XP_032578338.1|DSEC	LOC110187757|XP_020812877.1|DSER
OG0000573	LOC6610491|XP_002035071.1|DSEC	LOC110188824|XP_020814373.1|DSER
OG0000573	LOC6615762|XP_002040133.1|DSEC	LOC110176936|XP_020799095.1|DSER
OG0000574	LOC6606020|XP_002030831.1|DSEC	LOC110190321|XP_020816375.1|DSER
OG0000574	LOC6620402|XP_002044591.1|DSEC	LOC110188049|XP_020813257.1|DSER
OG0000575	LOC6605471|XP_002030304.2|DSEC	LOC110190569|XP_020816803.1|DSER
OG0000575	LOC6605468|XP_032574696.1|DSEC	LOC110190593|XP_020816844.1|DSER
OG0000576	LOC6614220|XP_002038665.1|DSEC	LOC110188526|XP_020813928.1|DSER
OG0000576	LOC6614219|XP_002038664.2|DSEC	LOC110188412|XP_020813795.1|DSER
OG0000577	LOC6614595|XP_032583460.1|DSEC	LOC110176941|XP_020799102.1|DSER
OG0000577	LOC6614596|XP_032583456.1|DSEC	LOC110176873|XP_020799007.1|DSER
OG0000578	LOC6612020|XP_002036537.1|DSEC	LOC110183305|XP_020807203.1|DSER
OG0000578	LOC6615641|XP_032570854.1|DSEC	LOC110179138|XP_020802190.1|DSER
OG0000579	LOC6606445|XP_002031249.1|DSEC	LOC110191052|XP_020817437.1|DSER
OG0000579	LOC6605521|XP_002030354.1|DSEC	LOC110177486|XP_020799897.1|DSER
OG0000580	LOC6606903|XP_002031697.1|DSEC	LOC110187872|XP_020813015.1|DSER
OG0000580	LOC6606902|XP_002031696.1|DSEC	LOC110188083|XP_020813295.1|DSER
OG0000581	LOC6620066|XP_032578066.1|DSEC	LOC110190173|XP_020816182.1|DSER
OG0000581	LOC6617938|XP_032581098.1|DSEC	LOC110181771|XP_020805302.1|DSER
OG0000582	LOC6609931|XP_032572133.1|DSEC	LOC110176253|XP_020798223.1|DSER
OG0000583	LOC116800289|XP_032570065.1|DSEC	LOC110178512|XP_020801322.1|DSER
OG0000583	LOC6615700|XP_002040071.1|DSEC	LOC110178511|XP_020801321.1|DSER
OG0000584	LOC6611777|XP_002036300.1|DSEC	LOC110181441|XP_020804844.1|DSER, LOC110179871|XP_020803130.1|DSER
OG0000584	LOC6611776|XP_002036299.1|DSEC	LOC110181436|XP_020804837.1|DSER, LOC110179870|XP_020803129.1|DSER
OG0000585	LOC6604837|XP_002029682.1|DSEC, LOC116801026|XP_032574174.1|DSEC	LOC110183669|XP_020807662.1|DSER
OG0000585	LOC6604842|XP_002029687.1|DSEC	LOC110183712|XP_020807719.1|DSER
OG0000586	LOC6615423|XP_002039805.1|DSEC	LOC110177776|XP_020800302.1|DSER
OG0000586	LOC6608258|XP_002033002.2|DSEC	LOC110178265|XP_020800989.1|DSER
OG0000586	LOC6608991|XP_032571730.1|DSEC	LOC110191327|XP_020817823.1|DSER
OG0000587	LOC116800702|XP_032573051.1|DSEC, LOC6609596|XP_032570090.1|DSEC	LOC110183757|XP_020807774.1|DSER, LOC110181117|XP_020804451.1|DSER
OG0000589	LOC6619871|XP_032582545.1|DSEC	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC6607543|XP_032576226.1|DSEC	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC6612556|XP_002037064.1|DSEC	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC6608064|XP_002032812.1|DSEC	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC6609140|XP_032571403.1|DSEC	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC6612700|XP_032577481.1|DSEC	LOC110186802|XP_020811743.1|DSER
OG0000593	LOC6620721|XP_032581189.1|DSEC	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC6612663|XP_002037167.1|DSEC	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC6606711|XP_002031510.1|DSEC	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC6606503|XP_032577326.1|DSEC	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC6618772|XP_032577256.1|DSEC	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC6615928|XP_032582255.1|DSEC	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC6606926|XP_002031720.1|DSEC	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC6607819|XP_032576365.1|DSEC	LOC110187848|XP_020812991.1|DSER
OG0000597	LOC6612972|XP_002037463.2|DSEC	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC6606600|XP_002031401.1|DSEC	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC6610697|XP_002035263.1|DSEC	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC6610239|XP_002034834.1|DSEC	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC6608928|XP_002033642.1|DSEC	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC6608927|XP_002033641.1|DSEC	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC6611488|XP_002036029.1|DSEC	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC6613148|XP_002037629.1|DSEC	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC6617829|XP_002042139.1|DSEC	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC6617830|XP_002042140.1|DSEC	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC6611632|XP_002036168.1|DSEC	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC6613147|XP_002037628.1|DSEC	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC6613146|XP_002037627.1|DSEC	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC6618235|XP_002042510.1|DSEC	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC6607508|XP_002032277.2|DSEC	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC6616806|XP_002041143.1|DSEC	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC6620049|XP_002044261.1|DSEC	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC6617043|XP_002041371.1|DSEC	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC6617037|XP_032576248.1|DSEC	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC6617369|XP_032576435.1|DSEC	LOC110176930|XP_020799085.1|DSER
OG0000610	LOC6618353|XP_002042624.2|DSEC	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC6615435|XP_002039817.1|DSEC	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC6615298|XP_032571738.1|DSEC	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC6609440|XP_002034125.1|DSEC	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC6618320|XP_002042593.2|DSEC	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER
OG0000612	LOC6618319|XP_002042592.2|DSEC	LOC110191351|XP_020817858.1|DSER
OG0000612	LOC6618318|XP_032574021.1|DSEC	LOC110190888|XP_020817206.1|DSER
OG0000614	LOC6617535|XP_032580098.1|DSEC	LOC110191097|XP_020817502.1|DSER, LOC110175982|XP_020797840.1|DSER
OG0000614	LOC6612778|XP_002037279.1|DSEC	LOC110191140|XP_020817553.1|DSER
OG0000615	LOC6614877|XP_002039295.1|DSEC	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC6607044|XP_032579098.1|DSEC	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC6614865|XP_002039283.1|DSEC	LOC110182633|XP_020806356.1|DSER
OG0000616	LOC6614866|XP_032581721.1|DSEC	LOC110182632|XP_020806353.1|DSER
OG0000617	LOC6618692|XP_002042951.1|DSEC	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC6606661|XP_002031461.1|DSEC	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC6607350|XP_002032123.1|DSEC	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC6616519|XP_002040879.1|DSEC	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC6609844|XP_002034496.1|DSEC	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC6615075|XP_002039492.1|DSEC	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC6605026|XP_032574267.1|DSEC	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC6619270|XP_002043487.1|DSEC	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC6616166|XP_002040531.1|DSEC	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC6620777|XP_032575104.1|DSEC	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC6604995|XP_002029838.1|DSEC	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC6610295|XP_032574147.1|DSEC	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC6611146|XP_032574003.1|DSEC	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC6609819|XP_002034473.1|DSEC	LOC110189665|XP_020815469.1|DSER
OG0000624	LOC6609820|XP_002034474.1|DSEC	LOC110189664|XP_020815468.1|DSER
OG0000625	LOC6610942|XP_002035499.1|DSEC	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC6610941|XP_002035498.1|DSEC	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC6608393|XP_002033127.1|DSEC	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC6615733|XP_002040104.1|DSEC	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC6606089|XP_002030898.1|DSEC	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC6612455|XP_002036963.1|DSEC	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC6617827|XP_032577487.1|DSEC	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC6611930|XP_002036447.1|DSEC	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC6606885|XP_032578484.1|DSEC	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC6618254|XP_002042528.1|DSEC	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC6614668|XP_002039095.1|DSEC	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC6614662|XP_002039089.1|DSEC	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC116801946|XP_032580013.1|DSEC	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC6611340|XP_032580847.1|DSEC	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC6613373|XP_032583111.1|DSEC	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC6617337|XP_032569887.1|DSEC	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC6605379|XP_032576104.1|DSEC	LOC110179002|XP_020801995.1|DSER
OG0000633	LOC116801314|XP_032576072.1|DSEC	LOC110179000|XP_020801989.1|DSER
OG0000635	LOC6610037|XP_002034653.1|DSEC	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC6619978|XP_002044190.2|DSEC	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC6614665|XP_002039092.1|DSEC	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC6614666|XP_002039093.1|DSEC	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC6612398|XP_032582026.1|DSEC	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC6612397|XP_032581836.1|DSEC	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC6607650|XP_032576979.1|DSEC	LOC110191344|XP_020817850.1|DSER
OG0000638	LOC6617963|XP_002042271.2|DSEC	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC6616394|XP_032575362.1|DSEC	LOC110189840|XP_020815704.1|DSER
OG0000641	LOC6611782|XP_002036305.2|DSEC	LOC110181443|XP_020804846.1|DSER
OG0000641	LOC6614245|XP_032578534.1|DSEC	LOC110188453|XP_020813841.1|DSER
OG0000642	LOC6608831|XP_032572022.1|DSEC	LOC110178221|XP_020800922.1|DSER
OG0000642	LOC6611297|XP_002035844.2|DSEC	LOC110185905|XP_020810578.1|DSER
OG0000643	LOC116801664|XP_032578465.1|DSEC, LOC116801663|XP_032578459.1|DSEC, LOC6618687|XP_032578466.1|DSEC	LOC110177445|XP_020799837.1|DSER
OG0000643	LOC6617188|XP_002041515.2|DSEC	LOC110177446|XP_020799838.1|DSER
OG0000644	LOC6605295|XP_002030133.1|DSEC	LOC110181269|XP_020804637.1|DSER
OG0000644	LOC6605292|XP_002030130.1|DSEC	LOC110181278|XP_020804652.1|DSER
OG0000644	LOC6605291|XP_002030129.2|DSEC	LOC110181277|XP_020804651.1|DSER
OG0000645	LOC116801525|XP_032577643.1|DSEC	LOC110185735|XP_020810384.1|DSER
OG0000645	LOC116800506|XP_032571782.1|DSEC	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC6607697|XP_002032461.1|DSEC	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC6612615|XP_002037119.1|DSEC	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC6614066|XP_002038520.1|DSEC	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC6612589|XP_032580413.1|DSEC	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC6618076|XP_002042374.1|DSEC	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC6618080|XP_032581792.1|DSEC	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC6614832|XP_032581206.1|DSEC	LOC110175956|XP_020797803.1|DSER
OG0000649	LOC6614835|XP_032581120.1|DSEC	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC6607677|XP_002032442.2|DSEC	LOC110191073|XP_020817465.1|DSER
OG0000650	LOC6619451|XP_002043666.1|DSEC	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC6606046|XP_002030857.1|DSEC	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC6610717|XP_002035283.1|DSEC	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC6608054|XP_002032802.1|DSEC	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC6612417|XP_032581215.1|DSEC	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC6606673|XP_002031473.1|DSEC	LOC110190581|XP_020816833.1|DSER
OG0000653	LOC6613909|XP_002038374.1|DSEC	LOC110178713|XP_020801575.1|DSER
OG0000654	LOC6610352|XP_032573521.1|DSEC	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC6606038|XP_002030849.2|DSEC	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC6608900|XP_002033614.1|DSEC	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC6617327|XP_002041652.1|DSEC	LOC110179530|XP_020802769.1|DSER
OG0000656	LOC6606749|XP_002031546.1|DSEC	LOC110176652|XP_020798742.1|DSER
OG0000656	LOC6606748|XP_002031545.1|DSEC	LOC110176653|XP_020798745.1|DSER
OG0000657	LOC6610129|XP_032573536.1|DSEC	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC6613251|XP_002037728.2|DSEC	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC6618039|XP_002042347.1|DSEC	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC6606334|XP_002031139.1|DSEC	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC6613178|XP_002037659.1|DSEC	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC6614660|XP_002039087.1|DSEC	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC6613189|XP_002037670.1|DSEC	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC6611122|XP_002035679.1|DSEC	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC6613385|XP_002037859.2|DSEC	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC6610664|XP_002035231.1|DSEC	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC6619069|XP_002043309.1|DSEC	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC6618904|XP_002043152.1|DSEC	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC6614347|XP_002038786.1|DSEC	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC6612480|XP_002036988.2|DSEC	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC6619683|XP_002043898.1|DSEC	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC6619684|XP_032577418.1|DSEC	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC6621727|XP_032570829.1|DSEC	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC116801950|XP_032580032.1|DSEC	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC6616167|XP_002040532.1|DSEC	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC6606900|XP_002031694.1|DSEC	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC6620431|XP_002044639.1|DSEC	LOC110185349|XP_020809785.1|DSER
OG0000668	LOC6606487|XP_002031288.1|DSEC	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC6619564|XP_002043779.1|DSEC	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC6619565|XP_032582070.1|DSEC	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC6612495|XP_002037003.1|DSEC	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC6613776|XP_032578365.1|DSEC	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC6618756|XP_002043014.1|DSEC	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC6620305|XP_002044513.1|DSEC	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC6615022|XP_032580000.1|DSEC	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC6618661|XP_002042920.2|DSEC	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC6605758|XP_002030573.1|DSEC	LOC110189976|XP_020815924.1|DSER
OG0000675	LOC6611709|XP_002036242.1|DSEC	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	LOC6617636|XP_002041949.1|DSEC	LOC110175940|XP_020797780.1|DSER
OG0000678	LOC6616815|XP_002041152.1|DSEC	LOC110191412|XP_020817928.1|DSER
OG0000678	LOC6617295|XP_002041622.1|DSEC	LOC110178189|XP_020800883.1|DSER
OG0000679	LOC6619926|XP_002044138.1|DSEC	LOC110181695|XP_020805196.1|DSER
OG0000680	LOC6614970|XP_002039387.1|DSEC	LOC110181790|XP_020805329.1|DSER
OG0000680	LOC6614983|XP_002039400.2|DSEC	LOC110181750|XP_020805270.1|DSER
OG0000681	LOC6606472|XP_002031275.1|DSEC	LOC110176629|XP_020798712.1|DSER
OG0000681	LOC6618650|XP_032582701.1|DSEC	LOC110180379|XP_020803706.1|DSER
OG0000683	LOC6607692|XP_002032456.2|DSEC	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	LOC6606723|XP_002031521.1|DSEC	LOC110176611|XP_020798694.1|DSER
OG0000684	LOC6607598|XP_002032366.1|DSEC	LOC110184169|XP_020808241.1|DSER
OG0000685	LOC6617609|XP_002041922.1|DSEC	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER
OG0000685	LOC6620029|XP_002044241.1|DSEC	LOC110188264|XP_020813611.1|DSER
OG0000686	LOC6607896|XP_002032650.1|DSEC	LOC110189774|XP_020815656.1|DSER
OG0000686	LOC6614931|XP_002039348.1|DSEC	LOC110179100|XP_020802146.1|DSER
OG0000687	LOC6620817|XP_002045017.1|DSEC	LOC110178874|XP_020801810.1|DSER
OG0000687	LOC6610478|XP_002035058.1|DSEC	LOC110188812|XP_020814349.1|DSER
OG0000688	LOC6609703|XP_002034360.1|DSEC	LOC110177916|XP_020800552.1|DSER
OG0000689	LOC6620881|XP_032571729.1|DSEC	LOC110178015|XP_020800687.1|DSER
OG0000689	LOC116800495|XP_032571728.1|DSEC	LOC110178013|XP_020800686.1|DSER
OG0000690	LOC6615124|XP_002039540.1|DSEC	LOC110181885|XP_020805473.1|DSER
OG0000691	LOC6611739|XP_002036262.1|DSEC	LOC110183887|XP_020807891.1|DSER
OG0000691	LOC6618347|XP_002042619.1|DSEC	LOC110185233|XP_020809627.1|DSER
OG0000692	LOC6605947|XP_032573576.1|DSEC	LOC110188497|XP_020813887.1|DSER
OG0000692	LOC6605948|XP_002030760.1|DSEC	LOC110188496|XP_020813886.1|DSER
OG0000693	LOC6618084|XP_002042382.1|DSEC	LOC110184415|XP_020808608.1|DSER
OG0000693	LOC6620387|XP_032577160.1|DSEC	LOC110187890|XP_020813034.1|DSER
OG0000694	LOC6617582|XP_032582490.1|DSEC	LOC110184401|XP_020808586.1|DSER
OG0000694	LOC6605328|XP_002030165.1|DSEC	LOC110178936|XP_020801892.1|DSER
OG0000695	LOC6613601|XP_032577533.1|DSEC	LOC110185642|XP_020810258.1|DSER
OG0000695	LOC6613605|XP_032573826.1|DSEC	LOC110185663|XP_020810285.1|DSER
OG0000696	LOC6611605|XP_002036142.1|DSEC	LOC110176814|XP_020798914.1|DSER
OG0000697	LOC6615163|XP_002039579.2|DSEC	LOC110176014|XP_020797881.1|DSER
OG0000697	LOC6613579|XP_002038047.1|DSEC	LOC110185853|XP_020810521.1|DSER
OG0000698	LOC6613293|XP_002037770.1|DSEC	LOC110178187|XP_020800881.1|DSER
OG0000698	LOC6613294|XP_002037771.1|DSEC	LOC110178196|XP_020800889.1|DSER
OG0000699	LOC6611502|XP_032572908.1|DSEC	LOC110182658|XP_020806389.1|DSER
OG0000699	LOC6607506|XP_002032275.2|DSEC	LOC110177378|XP_020799735.1|DSER
OG0000700	LOC6617322|XP_002041647.2|DSEC	LOC110176843|XP_020798963.1|DSER
OG0000700	LOC6613133|XP_032575041.1|DSEC	LOC110184881|XP_020809186.1|DSER
OG0000701	LOC6608987|XP_002033700.1|DSEC	LOC110180797|XP_020804137.1|DSER
OG0000701	LOC6619610|XP_032581810.1|DSEC	LOC110181902|XP_020805492.1|DSER
OG0000702	LOC6616961|XP_032578149.1|DSEC	LOC110186896|XP_020811874.1|DSER
OG0000702	LOC6616960|XP_032578127.1|DSEC	LOC110186894|XP_020811854.1|DSER
OG0000703	LOC6617901|XP_002042209.1|DSEC	LOC110185971|XP_020810653.1|DSER
OG0000703	LOC6609336|XP_032572098.1|DSEC	LOC110178316|XP_020801086.1|DSER
OG0000704	LOC6620798|XP_032580973.1|DSEC	LOC110182587|XP_020806299.1|DSER
OG0000704	LOC6612977|XP_002037468.1|DSEC	LOC110190713|XP_020816995.1|DSER
OG0000705	LOC6610342|XP_002034928.1|DSEC	LOC110178734|XP_020801618.1|DSER
OG0000705	LOC6610341|XP_002034927.1|DSEC	LOC110178732|XP_020801615.1|DSER
OG0000706	LOC6614541|XP_002038972.1|DSEC	LOC110178082|XP_020800745.1|DSER
OG0000706	LOC6612247|XP_032581535.1|DSEC	LOC110187085|XP_020812144.1|DSER
OG0000707	LOC6615670|XP_002040041.2|DSEC	LOC110177960|XP_020800611.1|DSER
OG0000707	LOC6617924|XP_002042232.1|DSEC	LOC110181713|XP_020805221.1|DSER
OG0000708	LOC6612450|XP_032580325.1|DSEC	LOC110180563|XP_020803918.1|DSER
OG0000708	LOC6619893|XP_032582622.1|DSEC	LOC110184264|XP_020808389.1|DSER
OG0000709	LOC6612902|XP_032578469.1|DSEC	LOC110186876|XP_020811832.1|DSER
OG0000709	LOC6617944|XP_002042252.1|DSEC	LOC110181648|XP_020805122.1|DSER
OG0000710	LOC6614264|XP_002038704.1|DSEC	LOC110188697|XP_020814160.1|DSER
OG0000710	LOC6615190|XP_002039603.1|DSEC, LOC6609696|XP_002034353.1|DSEC	LOC110177914|XP_020800546.1|DSER
OG0000711	LOC6605153|XP_002029992.2|DSEC	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER
OG0000711	LOC6614829|XP_002039247.1|DSEC	LOC110184131|XP_020808198.1|DSER
OG0000712	LOC6620389|XP_002044597.1|DSEC	LOC110187790|XP_020812921.1|DSER
OG0000712	LOC6620388|XP_032577602.1|DSEC	LOC110187789|XP_020812920.1|DSER
OG0000713	LOC6614065|XP_002038519.1|DSEC	LOC110191096|XP_020817500.1|DSER
OG0000713	LOC6609313|XP_002034002.1|DSEC	LOC110178308|XP_020801059.1|DSER
OG0000714	LOC6618054|XP_002042352.1|DSEC	LOC110184275|XP_020808404.1|DSER
OG0000714	LOC6610814|XP_002035380.1|DSEC	LOC110190364|XP_020816434.1|DSER
OG0000715	LOC6618322|XP_002042595.1|DSEC	LOC110190895|XP_020817213.1|DSER
OG0000716	LOC6612352|XP_002036861.1|DSEC	LOC110186690|XP_020811616.1|DSER
OG0000716	LOC6605721|XP_002030537.1|DSEC	LOC110176191|XP_020798100.1|DSER
OG0000717	LOC6616575|XP_002040934.2|DSEC	LOC110190199|XP_020816210.1|DSER
OG0000718	LOC6620115|XP_002044327.2|DSEC	LOC110185468|XP_020809980.1|DSER
OG0000718	LOC6619475|XP_002043690.2|DSEC, LOC6619474|XP_032579732.1|DSEC	LOC110185412|XP_020809878.1|DSER
OG0000719	LOC6605095|XP_002029936.1|DSEC	LOC110190702|XP_020816973.1|DSER
OG0000719	LOC6605144|XP_002029985.1|DSEC	LOC110184780|XP_020809078.1|DSER
OG0000720	LOC6618738|XP_002042996.1|DSEC	LOC110189018|XP_020814638.1|DSER
OG0000720	LOC6607069|XP_032578286.1|DSEC	LOC110177327|XP_020799660.1|DSER
OG0000721	LOC6613548|XP_002038016.1|DSEC	LOC110184212|XP_020808320.1|DSER
OG0000721	LOC6613549|XP_002038017.1|DSEC	LOC110186051|XP_020810752.1|DSER
OG0000722	LOC6618824|XP_032573033.1|DSEC	LOC110181017|XP_020804354.1|DSER
OG0000722	LOC116800361|XP_032570674.1|DSEC, LOC6618822|XP_032570673.1|DSEC	LOC110181025|XP_020804362.1|DSER
OG0000723	LOC6608933|XP_002033647.1|DSEC, LOC6608934|XP_002033648.1|DSEC	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER
OG0000724	LOC6615219|XP_002039625.1|DSEC	LOC110176027|XP_020797896.1|DSER
OG0000724	LOC6612888|XP_002037380.1|DSEC	LOC110186628|XP_020811540.1|DSER
OG0000726	LOC6616872|XP_002041208.1|DSEC	LOC110177411|XP_020799787.1|DSER
OG0000726	LOC6616873|XP_002041209.1|DSEC	LOC110177409|XP_020799786.1|DSER
OG0000727	LOC6619074|XP_002043314.2|DSEC	LOC110188279|XP_020813633.1|DSER
OG0000728	LOC6621157|XP_002045337.1|DSEC	LOC110184195|XP_020808285.1|DSER
OG0000728	LOC6607129|XP_032577223.1|DSEC	LOC110188347|XP_020813718.1|DSER
OG0000729	LOC116801553|XP_032577795.1|DSEC	LOC110186362|XP_020811170.1|DSER
OG0000729	LOC6617151|XP_032577796.1|DSEC	LOC110187004|XP_020812023.1|DSER
OG0000730	LOC6617943|XP_002042251.1|DSEC	LOC110184502|XP_020808724.1|DSER
OG0000730	LOC6620971|XP_002041753.2|DSEC	LOC110181295|XP_020804675.1|DSER
OG0000731	LOC6610801|XP_002035367.2|DSEC	LOC110190136|XP_020816120.1|DSER
OG0000731	LOC6609295|XP_032572203.1|DSEC	LOC110179376|XP_020802553.1|DSER
OG0000732	LOC6606021|XP_002030832.1|DSEC	LOC110190322|XP_020816376.1|DSER
OG0000732	LOC6606022|XP_002030833.1|DSEC	LOC110190323|XP_020816378.1|DSER
OG0000733	LOC6610871|XP_002035434.1|DSEC	LOC110176138|XP_020798033.1|DSER
OG0000734	LOC6617603|XP_032581064.1|DSEC	LOC110187387|XP_020812437.1|DSER
