Orthogroup	DSEC.longest_only	DMAU.longest_only
OG0000260	LOC6607737|XP_002032500.1|DSEC	LOC117145487|XP_033167054.1|DMAU
OG0000260	LOC6608168|XP_002032913.1|DSEC	LOC117138236|XP_033156075.1|DMAU
OG0000261	LOC6613465|XP_002037935.1|DSEC	LOC117150193|XP_033172866.1|DMAU
OG0000261	LOC6613466|XP_002037936.1|DSEC	LOC117150195|XP_033172875.1|DMAU
OG0000262	LOC6611009|XP_002035566.1|DSEC	LOC117141155|XP_033160385.1|DMAU
OG0000262	LOC6611008|XP_002035565.2|DSEC	LOC117141321|XP_033160606.1|DMAU
OG0000262	LOC6608925|XP_002033639.1|DSEC	LOC117136031|XP_033152539.1|DMAU
OG0000263	LOC6608824|XP_032571617.1|DSEC	LOC117137798|XP_033155361.1|DMAU
OG0000263	LOC6610992|XP_002035549.1|DSEC	LOC117140366|XP_033159118.1|DMAU
OG0000264	LOC6617954|XP_002042262.1|DSEC	LOC117146720|XP_033169049.1|DMAU
OG0000264	LOC6617953|XP_002042261.1|DSEC	LOC117147097|XP_033169754.1|DMAU
OG0000264	LOC6612937|XP_032579187.1|DSEC	LOC117142318|XP_033162115.1|DMAU
OG0000265	LOC6610175|XP_032573687.1|DSEC	LOC117140884|XP_033159925.1|DMAU
OG0000265	LOC116800293|XP_032570077.1|DSEC, LOC6621456|XP_032570079.1|DSEC	LOC117136777|XP_033153715.1|DMAU
OG0000265	LOC6620873|XP_032570088.1|DSEC, LOC6620932|XP_032570083.1|DSEC, LOC6609595|XP_032570080.1|DSEC, LOC6620874|XP_002045070.2|DSEC	LOC117136778|XP_033153717.1|DMAU
OG0000266	LOC6609778|XP_002034432.2|DSEC	LOC117137909|XP_033155545.1|DMAU, LOC117149078|XP_033172615.1|DMAU
OG0000266	LOC116800526|XP_032571858.1|DSEC	LOC117137913|XP_033155548.1|DMAU, LOC117149087|XP_033172626.1|DMAU
OG0000266	LOC6609779|XP_002034433.1|DSEC	LOC117137912|XP_033155547.1|DMAU, LOC117149086|XP_033172625.1|DMAU
OG0000267	LOC6612864|XP_002037356.1|DSEC	LOC117145281|XP_033166760.1|DMAU
OG0000267	LOC6612863|XP_002037355.1|DSEC	LOC117143457|XP_033164060.1|DMAU
OG0000268	LOC6614051|XP_002038505.1|DSEC	LOC117143294|XP_033163781.1|DMAU
OG0000268	LOC6614050|XP_002038504.1|DSEC	LOC117143245|XP_033163697.1|DMAU
OG0000269	LOC6607559|XP_002032328.1|DSEC	LOC117143476|XP_033164081.1|DMAU
OG0000269	LOC6607723|XP_002032486.1|DSEC	LOC117144341|XP_033165345.1|DMAU
OG0000270	LOC6615751|XP_002040122.1|DSEC	LOC117138026|XP_033155725.1|DMAU
OG0000271	LOC6613578|XP_032578943.1|DSEC	LOC117135155|XP_033151106.1|DMAU
OG0000271	LOC116800658|XP_032572709.1|DSEC	LOC117138108|XP_033155861.1|DMAU
OG0000271	LOC6609268|XP_002033958.1|DSEC	LOC117135471|XP_033151575.1|DMAU
OG0000272	LOC6611183|XP_032573856.1|DSEC	LOC117140948|XP_033160039.1|DMAU
OG0000272	LOC6620280|XP_032579864.1|DSEC	LOC117146248|XP_033168076.1|DMAU
OG0000273	LOC6606210|XP_002031018.2|DSEC	LOC117145885|XP_033167610.1|DMAU
OG0000273	LOC6612030|XP_002036547.1|DSEC	LOC117141021|XP_033160191.1|DMAU
OG0000273	LOC6614319|XP_002038759.1|DSEC	LOC117145795|XP_033167472.1|DMAU
OG0000274	LOC6609196|XP_002033887.1|DSEC	LOC117137941|XP_033155593.1|DMAU
OG0000274	LOC6608989|XP_032572006.1|DSEC	LOC117137651|XP_033155079.1|DMAU
OG0000276	LOC116801955|XP_032580117.1|DSEC	LOC117147638|XP_033170495.1|DMAU
OG0000276	LOC6616862|XP_032579511.1|DSEC	LOC117145489|XP_033167056.1|DMAU
OG0000277	LOC6619297|XP_002043514.1|DSEC	LOC117145213|XP_033166672.1|DMAU
OG0000277	LOC6607339|XP_002032112.1|DSEC	LOC117145605|XP_033167210.1|DMAU
OG0000277	LOC6607340|XP_002032113.1|DSEC	LOC117143786|XP_033164518.1|DMAU
OG0000278	LOC6614799|XP_002039218.1|DSEC	LOC117147317|XP_033170058.1|DMAU
OG0000279	LOC6604910|XP_002029753.1|DSEC	LOC117140638|XP_033159568.1|DMAU
OG0000279	LOC6604911|XP_032574877.1|DSEC	LOC117139217|XP_033157290.1|DMAU
OG0000280	LOC6619354|XP_002043571.1|DSEC	LOC117139360|XP_033157502.1|DMAU
OG0000280	LOC6619353|XP_002043570.2|DSEC	LOC117139361|XP_033157503.1|DMAU
OG0000280	LOC6619355|XP_002043572.1|DSEC	LOC117139359|XP_033157501.1|DMAU
OG0000281	LOC6611035|XP_032575639.1|DSEC	LOC117140279|XP_033158999.1|DMAU
OG0000281	LOC6615104|XP_002039520.1|DSEC	LOC117147372|XP_033170132.1|DMAU
OG0000281	LOC6614954|XP_032581509.1|DSEC	LOC117148532|XP_033171837.1|DMAU
OG0000282	LOC6610700|XP_032573797.1|DSEC	LOC117140344|XP_033159083.1|DMAU
OG0000282	LOC6612379|XP_002036888.1|DSEC	LOC117147052|XP_033169693.1|DMAU
OG0000282	LOC6610701|XP_032574233.1|DSEC	LOC117139167|XP_033157218.1|DMAU
OG0000283	LOC6608719|XP_032570257.1|DSEC	LOC117136969|XP_033154030.1|DMAU
OG0000283	LOC6617122|XP_002041449.2|DSEC	LOC117143238|XP_033163679.1|DMAU
OG0000284	LOC6613652|XP_002038122.1|DSEC	LOC117144382|XP_033165409.1|DMAU
OG0000284	LOC6613664|XP_032583146.1|DSEC	LOC117140394|XP_033159156.1|DMAU
OG0000285	LOC6609870|XP_002034521.2|DSEC	LOC117136662|XP_033153554.1|DMAU
OG0000285	LOC6609871|XP_002034522.1|DSEC	LOC117136663|XP_033153555.1|DMAU
OG0000286	LOC6611231|XP_002035787.1|DSEC	LOC117135607|XP_033151862.1|DMAU
OG0000286	LOC6611228|XP_002035784.1|DSEC	LOC117135625|XP_033151886.1|DMAU
OG0000286	LOC6611232|XP_002035788.2|DSEC	LOC117135636|XP_033151906.1|DMAU
OG0000287	LOC6620792|XP_002044992.2|DSEC	LOC117147719|XP_033170611.1|DMAU
OG0000287	LOC6617987|XP_002042295.1|DSEC	LOC117147723|XP_033170613.1|DMAU
OG0000287	LOC6620791|XP_002044990.1|DSEC	LOC117147724|XP_033170614.1|DMAU
OG0000288	LOC6617886|XP_002042194.1|DSEC	LOC117150939|XP_033173998.1|DMAU
OG0000288	LOC6617888|XP_002042196.2|DSEC	LOC117150937|XP_033173996.1|DMAU
OG0000288	LOC6617885|XP_002042193.1|DSEC	LOC117150941|XP_033174001.1|DMAU
OG0000288	LOC6617884|XP_002042192.1|DSEC	LOC117150942|XP_033174002.1|DMAU
OG0000289	LOC116801039|XP_032574278.1|DSEC	LOC117139913|XP_033158486.1|DMAU
OG0000289	LOC6610834|XP_032575060.1|DSEC	LOC117139699|XP_033158103.1|DMAU
OG0000289	LOC6610793|XP_032574279.1|DSEC	LOC117140089|XP_033158737.1|DMAU
OG0000290	LOC6608507|XP_002033241.2|DSEC	LOC117138431|XP_033156430.1|DMAU
OG0000290	LOC6608505|XP_002033239.1|DSEC	LOC117136105|XP_033152693.1|DMAU
OG0000290	LOC116800638|XP_032572596.1|DSEC	LOC117136103|XP_033152691.1|DMAU
OG0000290	LOC6608506|XP_032572598.1|DSEC	LOC117136104|XP_033152692.1|DMAU
OG0000291	LOC6605284|XP_002030122.1|DSEC	LOC117141329|XP_033160621.1|DMAU
OG0000291	LOC116801165|XP_032575058.1|DSEC	LOC117140569|XP_033159459.1|DMAU
OG0000292	LOC6609635|XP_002034312.1|DSEC	LOC117137490|XP_033154860.1|DMAU
OG0000292	LOC6605497|XP_002030330.1|DSEC	LOC117141907|XP_033161512.1|DMAU
OG0000293	LOC6607604|XP_002032372.1|DSEC	LOC117144821|XP_033166094.1|DMAU
OG0000293	LOC6612064|XP_002036581.1|DSEC	LOC117138682|XP_033156832.1|DMAU
OG0000293	LOC6620991|XP_002045184.1|DSEC	LOC117144932|XP_033166276.1|DMAU
OG0000294	LOC6613668|XP_002038138.2|DSEC	LOC117143280|XP_033163753.1|DMAU
OG0000294	LOC6620300|XP_032582665.1|DSEC	LOC117146675|XP_033168914.1|DMAU
OG0000295	LOC6609203|XP_002033894.1|DSEC	LOC117137937|XP_033155586.1|DMAU
OG0000295	LOC116800418|XP_032571134.1|DSEC	LOC117136569|XP_033153416.1|DMAU
OG0000296	LOC6619330|XP_002043547.1|DSEC	LOC117143997|XP_033164839.1|DMAU
OG0000296	LOC6610164|XP_002034772.1|DSEC	LOC117141636|XP_033161081.1|DMAU
OG0000296	LOC6616192|XP_032581563.1|DSEC	LOC117146827|XP_033169271.1|DMAU
OG0000297	LOC6608172|XP_002032917.1|DSEC	LOC117137861|XP_033155467.1|DMAU
OG0000297	LOC6608174|XP_002032919.1|DSEC	LOC117137860|XP_033155466.1|DMAU
OG0000298	LOC6612592|XP_002037097.1|DSEC	LOC117148766|XP_033172254.1|DMAU
OG0000298	LOC6616234|XP_002040598.1|DSEC	LOC117148768|XP_033172257.1|DMAU
OG0000298	LOC6615114|XP_002039530.1|DSEC	LOC117148059|XP_033171141.1|DMAU
OG0000298	LOC6604997|XP_002029840.1|DSEC	LOC117140327|XP_033159068.1|DMAU
OG0000299	LOC6606549|XP_032576666.1|DSEC	LOC117142890|XP_033163055.1|DMAU
OG0000299	LOC6621501|XP_032577051.1|DSEC	LOC117144562|XP_033165698.1|DMAU
OG0000299	LOC6606551|XP_032577050.1|DSEC	LOC117144561|XP_033165697.1|DMAU
OG0000300	LOC116801156|XP_032574975.1|DSEC	LOC117140762|XP_033159734.1|DMAU
OG0000300	LOC6606134|XP_032574973.1|DSEC	LOC117141229|XP_033160480.1|DMAU
OG0000300	LOC6606133|XP_032574972.1|DSEC	LOC117140395|XP_033159153.1|DMAU
OG0000301	LOC6619473|XP_002043688.1|DSEC	LOC117146312|XP_033168252.1|DMAU
OG0000301	LOC6611555|XP_002036094.1|DSEC	LOC117140862|XP_033159892.1|DMAU
OG0000302	LOC6616427|XP_002040788.2|DSEC	LOC117139325|XP_033157461.1|DMAU
OG0000302	LOC6616428|XP_002040789.1|DSEC	LOC117139326|XP_033157464.1|DMAU
OG0000303	LOC6605333|XP_002030169.1|DSEC	LOC117139138|XP_033157180.1|DMAU
OG0000303	LOC116802177|XP_032581551.1|DSEC	LOC117147779|XP_033170707.1|DMAU
OG0000303	LOC116802266|XP_032582065.1|DSEC	LOC117145523|XP_033167109.1|DMAU
OG0000304	LOC6619502|XP_032578323.1|DSEC	LOC117146079|XP_033167916.1|DMAU
OG0000304	LOC6619499|XP_002043715.1|DSEC	LOC117146082|XP_033167921.1|DMAU
OG0000304	LOC6619501|XP_032578324.1|DSEC	LOC117146081|XP_033167919.1|DMAU
OG0000305	LOC6605788|XP_002030603.1|DSEC	LOC117140393|XP_033159152.1|DMAU
OG0000305	LOC6605786|XP_002030601.1|DSEC	LOC117140575|XP_033159465.1|DMAU
OG0000305	LOC6605785|XP_002030600.1|DSEC	LOC117141048|XP_033160220.1|DMAU
OG0000306	LOC6615661|XP_002040032.1|DSEC	LOC117138031|XP_033155730.1|DMAU
OG0000306	LOC6615665|XP_032572285.1|DSEC	LOC117137996|XP_033155674.1|DMAU
OG0000306	LOC6617629|XP_002041942.2|DSEC	LOC117146961|XP_033169515.1|DMAU
OG0000307	LOC6616654|XP_032578009.1|DSEC	LOC117144000|XP_033164837.1|DMAU
OG0000307	LOC6618683|XP_032579262.1|DSEC	LOC117145978|XP_033167774.1|DMAU
OG0000308	LOC6611801|XP_002036323.1|DSEC	LOC117143620|XP_033164276.1|DMAU
OG0000308	LOC6606624|XP_002031425.1|DSEC	LOC117144518|XP_033165628.1|DMAU
OG0000308	LOC6606622|XP_002031423.1|DSEC	LOC117144519|XP_033165629.1|DMAU
OG0000308	LOC116800218|XP_032569952.1|DSEC	LOC117135123|XP_033151035.1|DMAU
OG0000309	LOC6606931|XP_002031725.1|DSEC	LOC117145692|XP_033167325.1|DMAU
OG0000309	LOC6606936|XP_002031730.1|DSEC	LOC117144607|XP_033165791.1|DMAU
OG0000309	LOC6606935|XP_002031729.1|DSEC	LOC117144608|XP_033165792.1|DMAU
OG0000310	LOC6618455|XP_002042725.2|DSEC	LOC117146780|XP_033169195.1|DMAU
OG0000311	LOC6607488|XP_002032257.2|DSEC	LOC117143608|XP_033164251.1|DMAU
OG0000311	LOC6619218|XP_002043437.1|DSEC	LOC117144057|XP_033164955.1|DMAU
OG0000311	LOC6615141|XP_002039557.1|DSEC	LOC117146440|XP_033168544.1|DMAU
OG0000312	LOC6611804|XP_032574685.1|DSEC	LOC117143754|XP_033164462.1|DMAU
OG0000312	LOC6613282|XP_032579441.1|DSEC	LOC117150985|XP_033174074.1|DMAU
OG0000313	LOC6611716|XP_002036249.2|DSEC	LOC117150963|XP_033174034.1|DMAU
OG0000313	LOC6611219|XP_002035775.2|DSEC	LOC117140270|XP_033158991.1|DMAU
OG0000314	LOC6613225|XP_002037702.2|DSEC	LOC117136776|XP_033153719.1|DMAU
OG0000315	LOC6613310|XP_002037786.1|DSEC	LOC117141614|XP_033161069.1|DMAU
OG0000315	LOC6613253|XP_002037730.2|DSEC	LOC117135296|XP_033151361.1|DMAU
OG0000315	LOC6608786|XP_032572405.1|DSEC	LOC117137977|XP_033155641.1|DMAU
OG0000315	LOC6613311|XP_002037787.1|DSEC	LOC117141366|XP_033160700.1|DMAU
OG0000316	LOC6609874|XP_002034525.1|DSEC	LOC117136701|XP_033153610.1|DMAU
OG0000316	LOC6609873|XP_002034524.1|DSEC	LOC117136602|XP_033153476.1|DMAU
OG0000317	LOC6607572|XP_032577759.1|DSEC	LOC117144093|XP_033165000.1|DMAU
OG0000317	LOC116801544|XP_032577760.1|DSEC	LOC117144095|XP_033165001.1|DMAU
OG0000318	LOC6612760|XP_002037263.1|DSEC	LOC117145049|XP_033166447.1|DMAU
OG0000318	LOC6612761|XP_002037264.2|DSEC	LOC117144724|XP_033165955.1|DMAU
OG0000319	LOC6606857|XP_032576542.1|DSEC	LOC117145405|XP_033166935.1|DMAU
OG0000319	LOC6621508|XP_032576544.1|DSEC, LOC116801404|XP_032576543.1|DSEC	LOC117145406|XP_033166936.1|DMAU, LOC117143138|XP_033163521.1|DMAU
OG0000319	LOC6606844|XP_032578755.1|DSEC	LOC117145407|XP_033166938.1|DMAU, LOC117145409|XP_033166940.1|DMAU
OG0000320	LOC6606918|XP_032578905.1|DSEC	LOC117146064|XP_033167894.1|DMAU
OG0000320	LOC6613324|XP_002037800.1|DSEC	LOC117150816|XP_033173767.1|DMAU
OG0000320	LOC6606460|XP_032577463.1|DSEC	LOC117144177|XP_033165113.1|DMAU
OG0000321	LOC6617669|XP_032583227.1|DSEC	LOC117150877|XP_033173900.1|DMAU
OG0000321	LOC116803550|XP_032583230.1|DSEC	LOC117150876|XP_033173899.1|DMAU
OG0000322	LOC6606238|XP_002031046.1|DSEC	LOC117144204|XP_033165143.1|DMAU
OG0000322	LOC6615976|XP_032581735.1|DSEC	LOC117148406|XP_033171666.1|DMAU
OG0000322	LOC6618963|XP_002043208.2|DSEC	LOC117148239|XP_033171434.1|DMAU
OG0000323	LOC6611191|XP_002035747.1|DSEC	LOC117151086|XP_033174225.1|DMAU
OG0000323	LOC6607690|XP_002032454.1|DSEC	LOC117144846|XP_033166134.1|DMAU
OG0000323	LOC6607691|XP_032579248.1|DSEC	LOC117144845|XP_033166132.1|DMAU
OG0000324	LOC6609013|XP_002033718.1|DSEC	LOC117135669|XP_033151954.1|DMAU
OG0000325	LOC6618368|XP_002042638.1|DSEC	LOC117141457|XP_033160803.1|DMAU, LOC117141692|XP_033161191.1|DMAU
OG0000325	LOC6618370|XP_002042640.1|DSEC	LOC117141458|XP_033160804.1|DMAU
OG0000327	LOC6608011|XP_032572057.1|DSEC	LOC117137697|XP_033155157.1|DMAU
OG0000327	LOC6608010|XP_002032758.1|DSEC	LOC117137188|XP_033154402.1|DMAU
OG0000327	LOC6608009|XP_002032757.2|DSEC	LOC117138582|XP_033156652.1|DMAU
OG0000328	LOC6618827|XP_002043076.2|DSEC	LOC117138301|XP_033156192.1|DMAU
OG0000328	LOC6605155|XP_002029994.2|DSEC	LOC117141952|XP_033161599.1|DMAU
OG0000328	LOC116800979|XP_032573860.1|DSEC, LOC116803144|XP_032582963.1|DSEC	LOC117141747|XP_033161261.1|DMAU
OG0000329	LOC6611706|XP_002036239.1|DSEC	LOC117135121|XP_033151032.1|DMAU
OG0000329	LOC6611416|XP_002035960.1|DSEC	LOC117150516|XP_033173323.1|DMAU
OG0000330	LOC6612696|XP_002037199.1|DSEC	LOC117144896|XP_033166212.1|DMAU
OG0000330	LOC6612708|XP_002037211.1|DSEC	LOC117146107|XP_033167980.1|DMAU
OG0000330	LOC116802095|XP_032581109.1|DSEC	LOC117147731|XP_033170621.1|DMAU
OG0000331	LOC6611618|XP_002036154.1|DSEC	LOC117151031|XP_033174136.1|DMAU
OG0000331	LOC6611620|XP_002036156.1|DSEC	LOC117151030|XP_033174135.1|DMAU
OG0000332	LOC6611996|XP_032570871.1|DSEC	LOC117151038|XP_033174142.1|DMAU
OG0000332	LOC6615092|XP_002039508.1|DSEC	LOC117148194|XP_033171355.1|DMAU
OG0000333	LOC6605145|XP_002029986.1|DSEC	LOC117140012|XP_033158617.1|DMAU
OG0000333	LOC6610544|XP_002035124.1|DSEC	LOC117139519|XP_033157771.1|DMAU
OG0000334	LOC6608057|XP_002032805.2|DSEC	LOC117136979|XP_033154046.1|DMAU
OG0000334	LOC6619997|XP_002044209.1|DSEC	LOC117147693|XP_033170572.1|DMAU
OG0000334	LOC6609525|XP_002034209.1|DSEC	LOC117137240|XP_033154492.1|DMAU
OG0000335	LOC6614714|XP_002039141.1|DSEC	LOC117148702|XP_033172140.1|DMAU
OG0000335	LOC6614715|XP_002039142.1|DSEC	LOC117138063|XP_033155781.1|DMAU
OG0000336	LOC6606792|XP_002031589.1|DSEC	LOC117143010|XP_033163266.1|DMAU
OG0000336	LOC6619719|XP_002043934.1|DSEC	LOC117144674|XP_033165886.1|DMAU
OG0000336	LOC6619720|XP_032578114.1|DSEC	LOC117142847|XP_033162971.1|DMAU
OG0000337	LOC6619352|XP_002043569.1|DSEC	LOC117139357|XP_033157500.1|DMAU
OG0000337	LOC6616169|XP_002040534.1|DSEC	LOC117147299|XP_033170037.1|DMAU
OG0000337	LOC6606070|XP_002030879.1|DSEC	LOC117140239|XP_033158932.1|DMAU
OG0000338	LOC6610358|XP_032573130.1|DSEC	LOC117140552|XP_033159439.1|DMAU
OG0000338	LOC6608479|XP_002033213.1|DSEC	LOC117136216|XP_033152879.1|DMAU
OG0000339	LOC6605904|XP_002030717.1|DSEC	LOC117141059|XP_033160239.1|DMAU
OG0000339	LOC6605905|XP_002030718.1|DSEC	LOC117141112|XP_033160326.1|DMAU
OG0000340	LOC6609637|XP_002034314.2|DSEC	LOC117138107|XP_033155860.1|DMAU
OG0000341	LOC6605807|XP_002030622.1|DSEC	LOC117141610|XP_033161018.1|DMAU
OG0000341	LOC6605810|XP_002030625.1|DSEC	LOC117140659|XP_033159594.1|DMAU
OG0000341	LOC6605814|XP_002030629.1|DSEC	LOC117141854|XP_033161421.1|DMAU
OG0000341	LOC6605812|XP_002030627.1|DSEC	LOC117141516|XP_033160897.1|DMAU
OG0000342	LOC116802191|XP_032581641.1|DSEC	LOC117148123|XP_033171236.1|DMAU
OG0000342	LOC6619222|XP_002043441.1|DSEC	LOC117144060|XP_033164960.1|DMAU
OG0000342	LOC6618819|XP_002043068.1|DSEC	LOC117138068|XP_033155783.1|DMAU
OG0000343	LOC6621248|XP_002045425.2|DSEC, LOC6620889|XP_032577770.1|DSEC, LOC6607122|XP_002031910.2|DSEC	LOC117142443|XP_033162297.1|DMAU
OG0000344	LOC6609684|XP_002034342.1|DSEC	LOC117137354|XP_033154643.1|DMAU
OG0000344	LOC6612796|XP_002037297.1|DSEC	LOC117144988|XP_033166350.1|DMAU
OG0000345	LOC6608077|XP_002032825.1|DSEC	LOC117138458|XP_033156476.1|DMAU
OG0000345	LOC6608952|XP_032572263.1|DSEC	LOC117136576|XP_033153432.1|DMAU
OG0000346	LOC6609264|XP_032572377.1|DSEC	LOC117136427|XP_033153231.1|DMAU
OG0000346	LOC6615738|XP_002040109.2|DSEC	LOC117138492|XP_033156513.1|DMAU
OG0000346	LOC6609265|XP_032572378.1|DSEC	LOC117135470|XP_033151574.1|DMAU
OG0000347	LOC6610903|XP_032575496.1|DSEC	LOC117140628|XP_033159539.1|DMAU
OG0000347	LOC6617359|XP_002041684.1|DSEC	LOC117150959|XP_033174032.1|DMAU
OG0000348	LOC6613117|XP_002037598.1|DSEC	LOC117139430|XP_033157620.1|DMAU
OG0000348	LOC6613368|XP_002037842.1|DSEC	LOC117150235|XP_033172922.1|DMAU
OG0000349	LOC6614766|XP_032582308.1|DSEC	LOC117146571|XP_033168765.1|DMAU
OG0000350	LOC6605373|XP_002030206.2|DSEC	LOC117139109|XP_033157137.1|DMAU
OG0000350	LOC6605372|XP_002030205.1|DSEC	LOC117139120|XP_033157157.1|DMAU
OG0000350	LOC116801798|XP_032579338.1|DSEC	LOC117143227|XP_033163667.1|DMAU
OG0000351	LOC6615444|XP_002039826.1|DSEC	LOC117137254|XP_033154508.1|DMAU
OG0000351	LOC6615443|XP_002039825.1|DSEC	LOC117137255|XP_033154509.1|DMAU
OG0000353	LOC6607281|XP_002032060.1|DSEC	LOC117144195|XP_033165135.1|DMAU
OG0000353	LOC6613555|XP_002038023.1|DSEC	LOC117139997|XP_033158603.1|DMAU
OG0000354	LOC6613072|XP_002037555.1|DSEC	LOC117151053|XP_033174163.1|DMAU
OG0000354	LOC6613082|XP_002037565.1|DSEC	LOC117151054|XP_033174164.1|DMAU
OG0000355	LOC6608108|XP_002032856.1|DSEC	LOC117136247|XP_033152942.1|DMAU
OG0000355	LOC6619139|XP_002043379.1|DSEC	LOC117137948|XP_033155601.1|DMAU
OG0000357	LOC116803493|XP_032583079.1|DSEC, LOC116803494|XP_032583080.1|DSEC	LOC117136152|XP_033152765.1|DMAU, LOC117137320|XP_033154596.1|DMAU, LOC117147645|XP_033170518.1|DMAU
OG0000358	LOC6619276|XP_002043493.1|DSEC, LOC116802592|XP_032582912.1|DSEC	LOC117144634|XP_033165819.1|DMAU
OG0000358	LOC6619265|XP_002043482.1|DSEC	LOC117144445|XP_033165490.1|DMAU
OG0000358	LOC6619261|XP_002043478.1|DSEC	LOC117145894|XP_033167635.1|DMAU
OG0000359	LOC6605808|XP_002030623.1|DSEC	LOC117141609|XP_033161017.1|DMAU
OG0000359	LOC6605809|XP_002030624.1|DSEC	LOC117139298|XP_033157422.1|DMAU
OG0000359	LOC6605813|XP_002030628.1|DSEC	LOC117141777|XP_033161300.1|DMAU
OG0000359	LOC6605815|XP_002030630.1|DSEC	LOC117141739|XP_033161250.1|DMAU
OG0000360	LOC6619697|XP_002043912.1|DSEC	LOC117145156|XP_033166589.1|DMAU
OG0000360	LOC116801809|XP_032579435.1|DSEC	LOC117145291|XP_033166773.1|DMAU
OG0000360	LOC6619695|XP_032579431.1|DSEC	LOC117145157|XP_033166590.1|DMAU
OG0000360	LOC6619694|XP_032579434.1|DSEC	LOC117145290|XP_033166772.1|DMAU
OG0000361	LOC6616782|XP_002041119.1|DSEC	LOC117145629|XP_033167239.1|DMAU
OG0000361	LOC116801515|XP_032577605.1|DSEC	LOC117144243|XP_033165211.1|DMAU
OG0000361	LOC6617797|XP_002042109.1|DSEC	LOC117150643|XP_033173509.1|DMAU
OG0000362	LOC6620114|XP_002044326.1|DSEC	LOC117146296|XP_033168204.1|DMAU
OG0000362	LOC6616605|XP_032575440.1|DSEC	LOC117140896|XP_033159941.1|DMAU
OG0000363	LOC6616936|XP_032577303.1|DSEC	LOC117142309|XP_033162093.1|DMAU
OG0000363	LOC6606055|XP_032573403.1|DSEC	LOC117141065|XP_033160245.1|DMAU
OG0000364	LOC6610444|XP_032575195.1|DSEC	LOC117140861|XP_033159889.1|DMAU
OG0000365	LOC6610120|XP_002034729.1|DSEC	LOC117137420|XP_033154741.1|DMAU
OG0000365	LOC6612085|XP_032581946.1|DSEC	LOC117150582|XP_033173427.1|DMAU
OG0000366	LOC6617644|XP_032580993.1|DSEC	LOC117148016|XP_033171072.1|DMAU
OG0000366	LOC6616979|XP_032579362.1|DSEC	LOC117143296|XP_033163783.1|DMAU
OG0000367	LOC6605117|XP_002029958.1|DSEC	LOC117141869|XP_033161445.1|DMAU
OG0000367	LOC6609939|XP_032572386.1|DSEC	LOC117135437|XP_033151497.1|DMAU
OG0000368	LOC6605304|XP_032574141.1|DSEC	LOC117140727|XP_033159687.1|DMAU
OG0000368	LOC6605305|XP_002030143.1|DSEC	LOC117140728|XP_033159690.1|DMAU
OG0000370	LOC6604994|XP_002029837.1|DSEC	LOC117140433|XP_033159242.1|DMAU
OG0000370	LOC6618369|XP_002042639.1|DSEC	LOC117141693|XP_033161192.1|DMAU, LOC117141459|XP_033160805.1|DMAU
OG0000370	LOC6615593|XP_002039967.2|DSEC	LOC117136870|XP_033153863.1|DMAU
OG0000371	LOC6617553|XP_002041866.2|DSEC	LOC117148019|XP_033171075.1|DMAU
OG0000371	LOC6608615|XP_002033349.1|DSEC	LOC117136549|XP_033153393.1|DMAU
OG0000371	LOC6618758|XP_002043016.2|DSEC	LOC117142665|XP_033162688.1|DMAU
OG0000372	LOC116802209|XP_032581813.1|DSEC	LOC117147863|XP_033170832.1|DMAU
OG0000372	LOC116800943|XP_032573615.1|DSEC	LOC117139567|XP_033157858.1|DMAU
OG0000372	LOC6618167|XP_002042445.2|DSEC	LOC117143251|XP_033163702.1|DMAU
OG0000372	LOC6618165|XP_002042443.1|DSEC, LOC6618166|XP_002042444.1|DSEC	LOC117143243|XP_033163695.1|DMAU, LOC117137652|XP_033155082.1|DMAU
OG0000372	LOC116803530|XP_032583113.1|DSEC	LOC117143235|XP_033163680.1|DMAU
OG0000373	LOC6609981|XP_002034617.1|DSEC	LOC117136617|XP_033153495.1|DMAU
OG0000374	LOC6619347|XP_032574542.1|DSEC	LOC117140705|XP_033159662.1|DMAU
OG0000375	LOC6605076|XP_002029917.1|DSEC	LOC117141030|XP_033160202.1|DMAU
OG0000375	LOC6605077|XP_002029918.2|DSEC	LOC117141031|XP_033160203.1|DMAU
OG0000375	LOC6605075|XP_002029916.1|DSEC	LOC117141032|XP_033160205.1|DMAU
OG0000376	LOC6620259|XP_002044467.1|DSEC	LOC117148146|XP_033171268.1|DMAU
OG0000376	LOC6620260|XP_002044468.2|DSEC	LOC117148262|XP_033171459.1|DMAU
OG0000377	LOC6620309|XP_032580791.1|DSEC	LOC117147519|XP_033170325.1|DMAU
OG0000377	LOC6606358|XP_002031163.1|DSEC	LOC117144460|XP_033165511.1|DMAU
OG0000378	LOC6609687|XP_002034345.1|DSEC	LOC117137244|XP_033154496.1|DMAU
OG0000378	LOC6618942|XP_002043191.2|DSEC	LOC117147414|XP_033170182.1|DMAU
OG0000379	LOC6608048|XP_002032796.1|DSEC	LOC117136805|XP_033153761.1|DMAU
OG0000379	LOC6608047|XP_032572007.1|DSEC	LOC117138017|XP_033155712.1|DMAU
OG0000379	LOC6608049|XP_002032797.1|DSEC	LOC117136046|XP_033152580.1|DMAU
OG0000380	LOC6609029|XP_002033732.2|DSEC	LOC117138133|XP_033155893.1|DMAU
OG0000380	LOC6611012|XP_002035569.2|DSEC	LOC117141209|XP_033160454.1|DMAU
