Orthogroup	DSEC.longest_only	DFIC.longest_only
OG0001714	LOC6613905|XP_032579215.1|DSEC	LOC108090146|XP_017044185.1|DFIC
OG0001715	LOC6618003|XP_002042311.2|DSEC	LOC108098106|XP_017056309.1|DFIC
OG0001716	LOC6620173|XP_002044384.1|DSEC	LOC108098134|XP_017056346.1|DFIC
OG0001717	LOC6612783|XP_032579054.1|DSEC	LOC108088437|XP_017041699.1|DFIC
OG0001718	LOC6607470|XP_032578573.1|DSEC	LOC108095778|XP_017052517.1|DFIC
OG0001719	LOC6607563|XP_032576632.1|DSEC	LOC108091635|XP_017046421.1|DFIC
OG0001720	LOC6606915|XP_032578893.1|DSEC	LOC108098866|XP_017057538.1|DFIC
OG0001721	LOC6607294|XP_002032073.1|DSEC	LOC108097462|XP_017055225.1|DFIC
OG0001722	LOC6605862|XP_032573859.1|DSEC	LOC108089485|XP_017043252.1|DFIC
OG0001723	LOC6619122|XP_002043362.1|DSEC	LOC108098721|XP_017057332.1|DFIC
OG0001724	LOC6615381|XP_032572247.1|DSEC	LOC108101253|XP_017061000.1|DFIC
OG0001725	LOC6608464|XP_032572309.1|DSEC	LOC108093738|XP_017049485.1|DFIC
OG0001726	LOC6616370|XP_002040730.1|DSEC	LOC108088253|XP_017041459.1|DFIC
OG0001727	LOC6607454|XP_002032223.1|DSEC	LOC108099629|XP_017058747.1|DFIC
OG0001728	LOC6608724|XP_002033448.1|DSEC	LOC108093983|XP_017049881.1|DFIC
OG0001729	LOC6618921|XP_032571585.1|DSEC	LOC108090711|XP_017044993.1|DFIC
OG0001730	LOC6617702|XP_002042014.2|DSEC	LOC108093517|XP_017049098.1|DFIC
OG0001731	LOC6608942|XP_032571686.1|DSEC	LOC108096620|XP_017053853.1|DFIC
OG0001732	LOC6613594|XP_002038063.1|DSEC	LOC108093446|XP_017049001.1|DFIC
OG0001733	LOC6615345|XP_002039743.1|DSEC	LOC108087829|XP_017040889.1|DFIC
OG0001734	LOC6608281|XP_032571568.1|DSEC	LOC108090575|XP_017044809.1|DFIC
OG0001735	LOC116801097|XP_032574602.1|DSEC	LOC108093158|XP_017048594.1|DFIC
OG0001736	LOC6609855|XP_032570861.1|DSEC	LOC108087874|XP_017040948.1|DFIC
OG0001737	LOC6615756|XP_002040127.2|DSEC	LOC108087678|XP_017040672.1|DFIC
OG0001738	LOC6606067|XP_002030877.1|DSEC	LOC108099964|XP_017059140.1|DFIC
OG0001739	LOC116801613|XP_032578125.1|DSEC	LOC108094553|XP_017050649.1|DFIC, LOC108091127|XP_017045647.1|DFIC
OG0001740	LOC6615698|XP_002040069.2|DSEC	LOC108101419|XP_017061234.1|DFIC
OG0001741	LOC6619521|XP_002043736.2|DSEC	LOC108100758|XP_017060281.1|DFIC
OG0001742	LOC6608466|XP_002033200.2|DSEC	LOC108096848|XP_017054251.1|DFIC
OG0001743	LOC6610394|XP_032575531.1|DSEC	LOC108100371|XP_017059704.1|DFIC
OG0001744	LOC6607885|XP_032570103.1|DSEC	LOC108094296|XP_017050290.1|DFIC
OG0001745	LOC6615591|XP_032572070.1|DSEC	LOC108096747|XP_017054089.1|DFIC
OG0001746	LOC6605173|XP_002030012.1|DSEC	LOC108089763|XP_017043643.1|DFIC
OG0001747	LOC6609700|XP_032571896.1|DSEC	LOC108093825|XP_017049630.1|DFIC
OG0001748	LOC6604950|XP_032575291.1|DSEC	LOC108093996|XP_017049910.1|DFIC
OG0001749	LOC6618838|XP_002043087.1|DSEC	LOC108101843|XP_017061851.1|DFIC
OG0001750	LOC6618836|XP_032571987.1|DSEC	LOC108101841|XP_017061844.1|DFIC
OG0001751	LOC6606077|XP_032575183.1|DSEC	LOC108099877|XP_017059017.1|DFIC
OG0001752	LOC6610938|XP_002035495.1|DSEC	LOC108093056|XP_017048453.1|DFIC
OG0001753	LOC6610644|XP_032573611.1|DSEC	LOC108099169|XP_017058014.1|DFIC
OG0001754	LOC6608875|XP_002033589.1|DSEC	LOC108096774|XP_017054139.1|DFIC
OG0001755	LOC6610654|XP_032575320.1|DSEC	LOC108099269|XP_017058139.1|DFIC
OG0001756	LOC6609372|XP_032573040.1|DSEC	LOC108093725|XP_017049424.1|DFIC
OG0001757	LOC6609792|XP_002034446.1|DSEC	LOC108086309|XP_017038699.1|DFIC
OG0001758	LOC6605599|XP_032573278.1|DSEC	LOC108095412|XP_017051986.1|DFIC
OG0001759	LOC6609590|XP_002034267.1|DSEC	LOC108094029|XP_017049949.1|DFIC
OG0001760	LOC6608315|XP_002033052.1|DSEC	LOC108090557|XP_017044788.1|DFIC
OG0001761	LOC6615343|XP_032570221.1|DSEC	LOC108087827|XP_017040887.1|DFIC
OG0001762	LOC6611428|XP_002035972.2|DSEC	LOC108093564|XP_017049150.1|DFIC, LOC108088221|XP_017041417.1|DFIC
OG0001763	LOC6611454|XP_032578141.1|DSEC	LOC108088213|XP_017041406.1|DFIC
OG0001764	LOC6616871|XP_002041207.1|DSEC	LOC108087031|XP_017039687.1|DFIC
OG0001765	LOC6608363|XP_032572939.1|DSEC	LOC108090798|XP_017045135.1|DFIC
OG0001766	LOC6611719|XP_002036252.1|DSEC	LOC108100980|XP_017060624.1|DFIC
OG0001767	LOC6613220|XP_002037698.2|DSEC	LOC108092584|XP_017047718.1|DFIC
OG0001768	LOC6617251|XP_002041578.1|DSEC	LOC108091541|XP_017046295.1|DFIC
OG0001769	LOC6613541|XP_002038009.2|DSEC	LOC108088099|XP_017041242.1|DFIC
OG0001770	LOC6612075|XP_002036592.1|DSEC	LOC108100092|XP_017059323.1|DFIC
OG0001771	LOC6621141|XP_002045320.1|DSEC	LOC108092571|XP_017047700.1|DFIC
OG0001772	LOC6611964|XP_002036481.1|DSEC	LOC108089231|XP_017042877.1|DFIC
OG0001773	LOC6611900|XP_032582892.1|DSEC	LOC108089243|XP_017042896.1|DFIC
OG0001774	LOC6618876|XP_002043124.2|DSEC	LOC108090777|XP_017045110.1|DFIC
OG0001775	LOC6619875|XP_002044088.1|DSEC	LOC108091074|XP_017045565.1|DFIC
OG0001776	LOC6611398|XP_032569881.1|DSEC	LOC108094380|XP_017050430.1|DFIC
OG0001777	LOC6611527|XP_002036068.1|DSEC	LOC108100887|XP_017060486.1|DFIC
OG0001778	LOC6613687|XP_002038157.1|DSEC	LOC108098233|XP_017056504.1|DFIC
OG0001779	LOC6611912|XP_032569873.1|DSEC	LOC108089159|XP_017042772.1|DFIC
OG0001780	LOC6619124|XP_032570511.1|DSEC	LOC108094487|XP_017050565.1|DFIC
OG0001781	LOC6614767|XP_032582941.1|DSEC	LOC108098352|XP_017056684.1|DFIC
OG0001782	LOC6617880|XP_002042188.2|DSEC	LOC108092673|XP_017047843.1|DFIC
OG0001783	LOC6611759|XP_002036282.1|DSEC	LOC108098750|XP_017057373.1|DFIC
OG0001784	LOC6617389|XP_002041714.1|DSEC	LOC108094145|XP_017050072.1|DFIC
OG0001785	LOC6608371|XP_002033107.1|DSEC	LOC108090749|XP_017045068.1|DFIC
OG0001786	LOC6611504|XP_002036045.1|DSEC	LOC108093492|XP_017049073.1|DFIC
OG0001787	LOC6611506|XP_032575646.1|DSEC	LOC108093449|XP_017049012.1|DFIC
OG0001788	LOC6609060|XP_002033763.1|DSEC	LOC108094748|XP_017050991.1|DFIC
OG0001789	LOC6615650|XP_002040021.1|DSEC	LOC108096865|XP_017054279.1|DFIC
OG0001790	LOC6611523|XP_032570130.1|DSEC	LOC108100884|XP_017060482.1|DFIC
OG0001791	LOC6608679|XP_002033408.1|DSEC	LOC108086423|XP_017038813.1|DFIC
OG0001792	LOC6614589|XP_032580535.1|DSEC	LOC108096073|XP_017052923.1|DFIC, LOC108094648|XP_017050887.1|DFIC
OG0001793	LOC6609124|XP_032570503.1|DSEC	LOC108101539|XP_017061410.1|DFIC
OG0001794	LOC6613688|XP_032583463.1|DSEC	LOC108098234|XP_017056506.1|DFIC
OG0001795	LOC6614395|XP_032583523.1|DSEC	LOC108098203|XP_017056429.1|DFIC, LOC108097569|XP_017055484.1|DFIC
OG0001796	LOC6618000|XP_002042308.1|DSEC	LOC108097876|XP_017055900.1|DFIC
OG0001797	LOC6619447|XP_002043661.2|DSEC	LOC108098416|XP_017056799.1|DFIC
OG0001798	LOC6620933|XP_002045128.2|DSEC	LOC108093875|XP_017049706.1|DFIC
OG0001799	LOC116802026|XP_032580782.1|DSEC	LOC108097868|XP_017055893.1|DFIC
OG0001800	LOC6611533|XP_002036072.2|DSEC	LOC108094157|XP_017050092.1|DFIC, LOC108100902|XP_017060504.1|DFIC
OG0001801	LOC6605091|XP_032573929.1|DSEC	LOC108087575|XP_017040495.1|DFIC
OG0001802	LOC6607229|XP_002032013.2|DSEC	LOC108099621|XP_017058733.1|DFIC
OG0001803	LOC6614330|XP_002038770.1|DSEC	LOC108098600|XP_017057150.1|DFIC
OG0001804	LOC6613962|XP_032576862.1|DSEC	LOC108090179|XP_017044251.1|DFIC
OG0001805	LOC6604853|XP_032575508.1|DSEC	LOC108089001|XP_017042561.1|DFIC
OG0001806	LOC6607764|XP_002032527.1|DSEC	LOC108092056|XP_017047003.1|DFIC
OG0001807	LOC6606286|XP_032576737.1|DSEC	LOC108097418|XP_017055173.1|DFIC
OG0001808	LOC6606820|XP_032576925.1|DSEC	LOC108102035|XP_017062144.1|DFIC
OG0001809	LOC6613849|XP_002038318.2|DSEC	LOC108091397|XP_017046070.1|DFIC
OG0001810	LOC6607539|XP_002032308.1|DSEC	LOC108091669|XP_017046471.1|DFIC
OG0001811	LOC6608103|XP_002032851.1|DSEC	LOC108101599|XP_017061501.1|DFIC
OG0001812	LOC6614995|XP_032581492.1|DSEC	LOC108097419|XP_017055172.1|DFIC
OG0001813	LOC6619064|XP_032576515.1|DSEC	LOC108101043|XP_017060711.1|DFIC
OG0001814	LOC6614299|XP_002038739.1|DSEC	LOC108098574|XP_017057097.1|DFIC
OG0001815	LOC6613989|XP_002038445.1|DSEC	LOC108090209|XP_017044290.1|DFIC
OG0001816	LOC6609026|XP_002033730.1|DSEC	LOC108094911|XP_017051246.1|DFIC
OG0001817	LOC6621152|XP_032571407.1|DSEC	LOC108090696|XP_017044968.1|DFIC
OG0001818	LOC6617615|XP_032581450.1|DSEC	LOC108091233|XP_017045828.1|DFIC
OG0001819	LOC6615490|XP_002039870.1|DSEC	LOC108090819|XP_017045168.1|DFIC
OG0001820	LOC6618977|XP_002043222.2|DSEC	LOC108095322|XP_017051890.1|DFIC
OG0001821	LOC6618857|XP_002043105.1|DSEC	LOC108101940|XP_017062013.1|DFIC
OG0001822	LOC6615614|XP_002039988.1|DSEC	LOC108096971|XP_017054438.1|DFIC
OG0001823	LOC6605231|XP_002030069.1|DSEC	LOC108099834|XP_017058955.1|DFIC
OG0001824	LOC6617401|XP_002041726.2|DSEC	LOC108094140|XP_017050061.1|DFIC
OG0001825	LOC6609964|XP_032572454.1|DSEC	LOC108094763|XP_017051010.1|DFIC
OG0001826	LOC6608564|XP_002033298.1|DSEC	LOC108096791|XP_017054159.1|DFIC
OG0001827	LOC6609541|XP_002034224.2|DSEC	LOC108093680|XP_017049346.1|DFIC
OG0001828	LOC6618681|XP_002042940.2|DSEC	LOC108088652|XP_017042068.1|DFIC
OG0001829	LOC6608753|XP_032571787.1|DSEC	LOC108087754|XP_017040771.1|DFIC
OG0001830	LOC6615644|XP_002040018.1|DSEC	LOC108096956|XP_017054413.1|DFIC
OG0001831	LOC6606148|XP_032574319.1|DSEC	LOC108099747|XP_017058861.1|DFIC
OG0001832	LOC6612303|XP_002036813.2|DSEC	LOC108097324|XP_017055034.1|DFIC
OG0001833	LOC6615809|XP_002040179.2|DSEC	LOC108090729|XP_017045032.1|DFIC
OG0001834	LOC6606340|XP_002031145.1|DSEC	LOC108098849|XP_017057500.1|DFIC
OG0001837	LOC6610216|XP_002034823.2|DSEC	LOC108099175|XP_017058029.1|DFIC
OG0001838	LOC6608990|XP_002033703.1|DSEC	LOC108094947|XP_017051298.1|DFIC
OG0001839	LOC6617297|XP_002041624.1|DSEC, LOC6610094|XP_032572788.1|DSEC	LOC108094866|XP_017051177.1|DFIC
OG0001840	LOC116802327|XP_032582420.1|DSEC	LOC108094346|XP_017050378.1|DFIC
OG0001840	LOC116802341|XP_032582596.1|DSEC	LOC108094347|XP_017050379.1|DFIC
OG0001841	LOC6610247|XP_002034842.2|DSEC	LOC108100223|XP_017059489.1|DFIC
OG0001841	LOC6610246|XP_032575027.1|DSEC	LOC108100326|XP_017059622.1|DFIC
OG0001842	LOC6610489|XP_002035069.1|DSEC	LOC108099004|XP_017057725.1|DFIC
OG0001842	LOC6611546|XP_002036085.1|DSEC	LOC108100839|XP_017060401.1|DFIC
OG0001843	LOC6619357|XP_002043574.1|DSEC	LOC108088855|XP_017042319.1|DFIC, LOC108088853|XP_017042317.1|DFIC, LOC108088852|XP_017042315.1|DFIC, LOC108088856|XP_017042320.1|DFIC
OG0001844	LOC6605711|XP_002030527.1|DSEC, LOC6605710|XP_002030526.1|DSEC	LOC108087480|XP_017040347.1|DFIC, LOC108087483|XP_017040349.1|DFIC
OG0001845	LOC6614515|XP_002038946.1|DSEC	LOC108095067|XP_017051479.1|DFIC
OG0001845	LOC6615680|XP_002040051.1|DSEC	LOC108096550|XP_017053728.1|DFIC
OG0001846	LOC6616771|XP_002041108.2|DSEC	LOC108091899|XP_017046772.1|DFIC
OG0001846	LOC6616772|XP_002041109.1|DSEC	LOC108091905|XP_017046778.1|DFIC
OG0001848	LOC116800890|XP_032573143.1|DSEC	LOC108094954|XP_017051309.1|DFIC
OG0001849	LOC6607648|XP_002032413.1|DSEC	LOC108087271|XP_017040067.1|DFIC
OG0001850	LOC6619486|XP_002043701.2|DSEC	LOC108095032|XP_017051395.1|DFIC
OG0001851	LOC6619463|XP_032579706.1|DSEC	LOC108095012|XP_017051344.1|DFIC
OG0001852	LOC6610183|XP_032573665.1|DSEC	LOC108098984|XP_017057689.1|DFIC
OG0001853	LOC6617056|XP_032577505.1|DSEC	LOC108095764|XP_017052447.1|DFIC
OG0001854	LOC6620366|XP_002044574.1|DSEC	LOC108094722|XP_017050953.1|DFIC
OG0001855	LOC6609493|XP_002034178.1|DSEC	LOC108090281|XP_017044382.1|DFIC
OG0001856	LOC6619738|XP_032581209.1|DSEC	LOC108088710|XP_017042142.1|DFIC
OG0001857	LOC6615133|XP_032580225.1|DSEC	LOC108097484|XP_017055272.1|DFIC
OG0001858	LOC6614891|XP_002039308.1|DSEC	LOC108088631|XP_017042037.1|DFIC
OG0001859	LOC6621332|XP_032582111.1|DSEC, LOC6620715|XP_002044916.1|DSEC	LOC108092794|XP_017048055.1|DFIC
OG0001860	LOC6618285|XP_032574317.1|DSEC	LOC108099847|XP_017058983.1|DFIC
OG0001861	LOC6618493|XP_002042754.1|DSEC, LOC6617091|XP_002041418.1|DSEC	LOC108095797|XP_017052549.1|DFIC
OG0001862	LOC6615182|XP_002039598.1|DSEC	LOC108097958|XP_017056055.1|DFIC
OG0001863	LOC6618450|XP_002042720.1|DSEC	LOC108097559|XP_017055429.1|DFIC
OG0001864	LOC6606356|XP_032577957.1|DSEC	LOC108098808|XP_017057438.1|DFIC
OG0001865	LOC6618008|XP_002042316.1|DSEC	LOC108098063|XP_017056241.1|DFIC
OG0001866	LOC6606574|XP_032578345.1|DSEC	LOC108087065|XP_017039729.1|DFIC
OG0001867	LOC6606100|XP_032574151.1|DSEC	LOC108099839|XP_017058959.1|DFIC
OG0001868	LOC6618260|XP_032574030.1|DSEC	LOC108093425|XP_017048967.1|DFIC
OG0001869	LOC6620083|XP_032578234.1|DSEC	LOC108093362|XP_017048871.1|DFIC
OG0001870	LOC6612338|XP_002036848.1|DSEC	LOC108092888|XP_017048221.1|DFIC
OG0001871	LOC6619873|XP_002044086.2|DSEC	LOC108091125|XP_017045645.1|DFIC
OG0001872	LOC6612865|XP_032578150.1|DSEC	LOC108099605|XP_017058713.1|DFIC
OG0001873	LOC6613782|XP_002038251.1|DSEC	LOC108098601|XP_017057152.1|DFIC
OG0001874	LOC6619635|XP_032578689.1|DSEC	LOC108095829|XP_017052600.1|DFIC
OG0001875	LOC6612920|XP_032579444.1|DSEC	LOC108086828|XP_017039363.1|DFIC
OG0001876	LOC6619970|XP_002044182.2|DSEC	LOC108094646|XP_017050845.1|DFIC
OG0001877	LOC6616180|XP_002040545.1|DSEC	LOC108097201|XP_017054835.1|DFIC
OG0001878	LOC6606536|XP_032576617.1|DSEC	LOC108091582|XP_017046347.1|DFIC
OG0001879	LOC6619641|XP_032578679.1|DSEC	LOC108095783|XP_017052525.1|DFIC
OG0001880	LOC6620510|XP_002044715.1|DSEC	LOC108088007|XP_017041108.1|DFIC
OG0001881	LOC6614343|XP_002038782.1|DSEC	LOC108098489|XP_017056891.1|DFIC
OG0001882	LOC6617140|XP_032578912.1|DSEC	LOC108086529|XP_017038947.1|DFIC
OG0001883	LOC6607530|XP_032578869.1|DSEC	LOC108091638|XP_017046428.1|DFIC
OG0001884	LOC6619207|XP_002043428.1|DSEC	LOC108093323|XP_017048800.1|DFIC
OG0001885	LOC6617699|XP_032569693.1|DSEC	LOC108093513|XP_017049094.1|DFIC
OG0001886	LOC6620890|XP_032577769.1|DSEC	LOC108099347|XP_017058316.1|DFIC
OG0001887	LOC6608581|XP_002033315.1|DSEC	LOC108096702|XP_017054025.1|DFIC
OG0001888	LOC6613917|XP_002038382.1|DSEC	LOC108090240|XP_017044326.1|DFIC
OG0001889	LOC6619758|XP_002043972.1|DSEC	LOC108088657|XP_017042072.1|DFIC
OG0001890	LOC6616301|XP_032573993.1|DSEC	LOC108100578|XP_017060046.1|DFIC
OG0001891	LOC6619273|XP_032576483.1|DSEC	LOC108093344|XP_017048841.1|DFIC
OG0001892	LOC116800942|XP_032573580.1|DSEC	LOC108093335|XP_017048863.1|DFIC
OG0001893	LOC6617156|XP_002041483.1|DSEC	LOC108088517|XP_017041845.1|DFIC
OG0001894	LOC6608067|XP_002032815.1|DSEC	LOC108101589|XP_017061490.1|DFIC
OG0001895	LOC6619488|XP_002043703.2|DSEC	LOC108095026|XP_017051383.1|DFIC
OG0001896	LOC116801412|XP_032576580.1|DSEC, LOC116801816|XP_032579527.1|DSEC	LOC108102089|XP_017062231.1|DFIC
OG0001897	LOC6606984|XP_002031776.1|DSEC	LOC108098890|XP_017057568.1|DFIC
OG0001898	LOC6620489|XP_032580023.1|DSEC, LOC116802306|XP_032582298.1|DSEC	LOC108094618|XP_017050789.1|DFIC
OG0001899	LOC6613719|XP_032576625.1|DSEC	LOC108088035|XP_017041154.1|DFIC
OG0001900	LOC6619375|XP_002043591.1|DSEC	LOC108088933|XP_017042446.1|DFIC
OG0001901	LOC6611414|XP_032578802.1|DSEC	LOC108088164|XP_017041319.1|DFIC
OG0001902	LOC116800951|XP_032573702.1|DSEC	LOC108094733|XP_017051008.1|DFIC
OG0001903	LOC6613813|XP_032577168.1|DSEC	LOC108098608|XP_017057160.1|DFIC
OG0001904	LOC6618732|XP_002042990.1|DSEC	LOC108088427|XP_017041682.1|DFIC
OG0001905	LOC6617651|XP_002041964.1|DSEC	LOC108091078|XP_017045570.1|DFIC
OG0001906	LOC6620078|XP_032576111.1|DSEC	LOC108098543|XP_017057020.1|DFIC
OG0001907	LOC6617908|XP_002042215.2|DSEC	LOC108102135|XP_017062294.1|DFIC
OG0001908	LOC6618704|XP_032578769.1|DSEC	LOC108095805|XP_017052563.1|DFIC
OG0001909	LOC6619847|XP_002044060.1|DSEC	LOC108088635|XP_017042042.1|DFIC
OG0001910	LOC6607004|XP_002031793.1|DSEC	LOC108098927|XP_017057619.1|DFIC
OG0001911	LOC6616864|XP_032579488.1|DSEC	LOC108087012|XP_017039650.1|DFIC
OG0001912	LOC6609257|XP_002033947.1|DSEC	LOC108101945|XP_017062019.1|DFIC
OG0001913	LOC6612047|XP_002036564.1|DSEC	LOC108100001|XP_017059192.1|DFIC
OG0001914	LOC6607710|XP_032577279.1|DSEC	LOC108092001|XP_017046916.1|DFIC
OG0001915	LOC6610457|XP_032574784.1|DSEC	LOC108100018|XP_017059217.1|DFIC
OG0001916	LOC116800457|XP_032571449.1|DSEC	LOC108095214|XP_017051714.1|DFIC
OG0001917	LOC6604768|XP_032573423.1|DSEC	LOC108096221|XP_017053095.1|DFIC
OG0001918	LOC6610770|XP_002035336.2|DSEC	LOC108096393|XP_017053449.1|DFIC
OG0001919	LOC6609296|XP_002033986.1|DSEC	LOC108101870|XP_017061895.1|DFIC
OG0001920	LOC6610170|XP_002034778.2|DSEC	LOC108099137|XP_017057965.1|DFIC
OG0001921	LOC6609009|XP_002033714.1|DSEC	LOC108094962|XP_017051314.1|DFIC
OG0001922	LOC6615618|XP_032571754.1|DSEC	LOC108096820|XP_017054206.1|DFIC
OG0001923	LOC6611087|XP_032573636.1|DSEC	LOC108089476|XP_017043226.1|DFIC
OG0001924	LOC6620766|XP_002044966.1|DSEC	LOC108101512|XP_017061365.1|DFIC, LOC108094419|XP_017050479.1|DFIC
OG0001925	LOC6610857|XP_002035423.1|DSEC	LOC108088984|XP_017042516.1|DFIC
OG0001926	LOC6604869|XP_032574430.1|DSEC	LOC108089047|XP_017042644.1|DFIC
OG0001927	LOC6608845|XP_032570705.1|DSEC	LOC108086697|XP_017039185.1|DFIC
OG0001928	LOC6605168|XP_032573801.1|DSEC	LOC108089741|XP_017043612.1|DFIC
OG0001929	LOC6605161|XP_032575415.1|DSEC	LOC108089717|XP_017043553.1|DFIC
OG0001930	LOC6609813|XP_032570710.1|DSEC	LOC108096611|XP_017053844.1|DFIC
OG0001931	LOC6605222|XP_032574107.1|DSEC	LOC108099955|XP_017059123.1|DFIC
OG0001932	LOC6605221|XP_002030059.1|DSEC	LOC108099851|XP_017058986.1|DFIC
OG0001933	LOC6609617|XP_002034294.1|DSEC	LOC108093992|XP_017049892.1|DFIC
OG0001934	LOC6605156|XP_032574695.1|DSEC	LOC108089760|XP_017043639.1|DFIC
OG0001935	LOC6605895|XP_002030708.2|DSEC	LOC108089571|XP_017043413.1|DFIC
OG0001937	LOC6609262|XP_032570091.1|DSEC	LOC108101861|XP_017061877.1|DFIC
OG0001938	LOC6608631|XP_002033365.1|DSEC	LOC108086433|XP_017038829.1|DFIC
OG0001939	LOC6615276|XP_002039680.2|DSEC	LOC108095200|XP_017051696.1|DFIC
OG0001940	LOC6608052|XP_032571530.1|DSEC	LOC108101497|XP_017061344.1|DFIC
OG0001941	LOC6610173|XP_032574149.1|DSEC	LOC108099079|XP_017057866.1|DFIC
OG0001942	LOC6607902|XP_032572166.1|DSEC, LOC116800569|XP_032572173.1|DSEC	LOC108094309|XP_017050319.1|DFIC
OG0001943	LOC6605897|XP_002030710.1|DSEC	LOC108089343|XP_017043013.1|DFIC
OG0001944	LOC6610139|XP_032575088.1|DSEC	LOC108099056|XP_017057813.1|DFIC
OG0001945	LOC6608070|XP_032570806.1|DSEC	LOC108101535|XP_017061401.1|DFIC
OG0001946	LOC6608015|XP_002032763.1|DSEC	LOC108093823|XP_017049628.1|DFIC
OG0001947	LOC6609686|XP_002034344.1|DSEC	LOC108093902|XP_017049750.1|DFIC
OG0001948	LOC6614854|XP_002039272.1|DSEC	LOC108088655|XP_017042071.1|DFIC
OG0001949	LOC6616414|XP_032574200.1|DSEC	LOC108093123|XP_017048556.1|DFIC
OG0001950	LOC6620775|XP_002044973.2|DSEC, LOC6620690|XP_032582929.1|DSEC, LOC6620843|XP_032578439.1|DSEC	LOC108090115|XP_017044128.1|DFIC
OG0001951	LOC6615590|XP_032572066.1|DSEC	LOC108096661|XP_017053916.1|DFIC
OG0001952	LOC6620605|XP_002044804.2|DSEC	LOC108095722|XP_017052389.1|DFIC
OG0001953	LOC6615507|XP_002039886.1|DSEC	LOC108096828|XP_017054222.1|DFIC
OG0001954	LOC6608471|XP_002033205.1|DSEC	LOC108096677|XP_017053949.1|DFIC
OG0001955	LOC6608524|XP_002033258.1|DSEC	LOC108096517|XP_017053636.1|DFIC
OG0001956	LOC6604798|XP_002029649.1|DSEC	LOC108096230|XP_017053113.1|DFIC
OG0001957	LOC6615347|XP_002039745.1|DSEC	LOC108087796|XP_017040828.1|DFIC
OG0001958	LOC6621890|XP_032571228.1|DSEC	LOC108096821|XP_017054208.1|DFIC
OG0001959	LOC6616286|XP_032573978.1|DSEC	LOC108100246|XP_017059512.1|DFIC
OG0001960	LOC6610336|XP_002034922.1|DSEC	LOC108100336|XP_017059643.1|DFIC
OG0001961	LOC6618889|XP_002043137.1|DSEC	LOC108090928|XP_017045347.1|DFIC
OG0001962	LOC6608066|XP_002032814.1|DSEC	LOC108101588|XP_017061488.1|DFIC
OG0001963	LOC6606010|XP_002030821.1|DSEC	LOC108089549|XP_017043374.1|DFIC
OG0001964	LOC6611139|XP_032575861.1|DSEC	LOC108088244|XP_017041448.1|DFIC
OG0001965	LOC6611024|XP_032574535.1|DSEC	LOC108093097|XP_017048522.1|DFIC
OG0001966	LOC6616740|XP_002041077.1|DSEC	LOC108092122|XP_017047111.1|DFIC
OG0001967	LOC6615329|XP_032570669.1|DSEC	LOC108087872|XP_017040945.1|DFIC
OG0001968	LOC6605179|XP_032575029.1|DSEC	LOC108089748|XP_017043623.1|DFIC
OG0001969	LOC6608013|XP_002032761.1|DSEC	LOC108093832|XP_017049650.1|DFIC
OG0001970	LOC6615596|XP_002039970.1|DSEC	LOC108096876|XP_017054298.1|DFIC
OG0001971	LOC6610025|XP_032572334.1|DSEC	LOC108094814|XP_017051074.1|DFIC
OG0001972	LOC6620410|XP_002044618.1|DSEC	LOC108086318|XP_017038710.1|DFIC
OG0001973	LOC6615720|XP_032571356.1|DSEC	LOC108087714|XP_017040723.1|DFIC
OG0001974	LOC6608336|XP_002033073.1|DSEC	LOC108090417|XP_017044563.1|DFIC
OG0001975	LOC6610467|XP_002035048.1|DSEC	LOC108099214|XP_017058086.1|DFIC
OG0001976	LOC6608768|XP_002033491.1|DSEC	LOC108087683|XP_017040676.1|DFIC
OG0001977	LOC6611420|XP_002035964.1|DSEC	LOC108088156|XP_017041309.1|DFIC
OG0001978	LOC6614521|XP_002038952.1|DSEC	LOC108095088|XP_017051513.1|DFIC
OG0001979	LOC6611580|XP_002036118.1|DSEC	LOC108100811|XP_017060367.1|DFIC
OG0001980	LOC6617195|XP_002041522.1|DSEC	LOC108091528|XP_017046279.1|DFIC
OG0001981	LOC6613475|XP_032574995.1|DSEC	LOC108089951|XP_017043930.1|DFIC
OG0001982	LOC116802283|XP_032582115.1|DSEC	LOC108101717|XP_017061645.1|DFIC
OG0001983	LOC116800896|XP_032573221.1|DSEC	LOC108098848|XP_017057543.1|DFIC
OG0001984	LOC6613584|XP_002038052.1|DSEC	LOC108093430|XP_017048979.1|DFIC
OG0001985	LOC6611837|XP_032572582.1|DSEC	LOC108101145|XP_017060856.1|DFIC, LOC108101203|XP_017060939.1|DFIC
OG0001986	LOC6611435|XP_002035979.1|DSEC	LOC108088146|XP_017041300.1|DFIC
OG0001987	LOC6615884|XP_032582552.1|DSEC	LOC108097020|XP_017054521.1|DFIC
OG0001988	LOC6609593|XP_002034270.2|DSEC	LOC108093869|XP_017049700.1|DFIC
OG0001989	LOC6617294|XP_002041621.1|DSEC	LOC108091415|XP_017046094.1|DFIC
OG0001990	LOC6612007|XP_032569928.1|DSEC	LOC108089258|XP_017042913.1|DFIC, LOC108095888|XP_017052691.1|DFIC
OG0001992	LOC6617723|XP_032580001.1|DSEC	LOC108101998|XP_017062084.1|DFIC
OG0001993	LOC6613632|XP_002038102.1|DSEC	LOC108094376|XP_017050412.1|DFIC
OG0001994	LOC6619253|XP_032578087.1|DSEC	LOC108093352|XP_017048851.1|DFIC
