Orthogroup	DSAN.longest_only	DYAK.longest_only
OG0000824	LOC120458685|XP_039502356.1|DSAN	LOC6527377|XP_002088469.1|DYAK
OG0000825	LOC120447781|XP_039485269.1|DSAN	LOC6534350|XP_002095029.1|DYAK
OG0000825	LOC120449965|XP_039488607.1|DSAN	LOC6528988|XP_039226419.1|DYAK
OG0000826	LOC120446185|XP_039482961.1|DSAN	LOC6531649|XP_002092446.1|DYAK
OG0000827	LOC120449279|XP_039487596.1|DSAN, LOC120449276|XP_039487592.1|DSAN, LOC120449278|XP_039487594.1|DSAN, LOC120449280|XP_039487597.1|DSAN	LOC6533167|XP_002093893.3|DYAK, LOC6533168|XP_002093894.3|DYAK, LOC6533170|XP_002093896.1|DYAK, LOC6533169|XP_002093895.1|DYAK
OG0000828	LOC120452032|XP_039492015.1|DSAN	LOC26536022|XP_015048365.1|DYAK
OG0000828	LOC120452031|XP_039492013.1|DSAN	LOC6537464|XP_002098020.2|DYAK
OG0000830	LOC120456576|XP_039499398.1|DSAN	LOC6526056|XP_015046615.1|DYAK
OG0000831	LOC120448994|XP_039487194.1|DSAN	LOC6533845|XP_002094545.2|DYAK
OG0000832	LOC120444575|XP_039480270.1|DSAN	LOC6531490|XP_002092289.1|DYAK
OG0000833	LOC120450279|XP_039489129.1|DSAN	LOC6535006|XP_002095676.3|DYAK
OG0000834	LOC120452176|XP_039492218.1|DSAN	LOC6537978|XP_002098515.1|DYAK
OG0000835	LOC120447995|XP_039485626.1|DSAN	LOC6533279|XP_002094005.3|DYAK
OG0000836	LOC120446466|XP_039483405.1|DSAN	LOC6528044|XP_039227579.1|DYAK
OG0000837	LOC120444654|XP_039480428.1|DSAN	LOC26536167|XP_015051627.1|DYAK
OG0000837	LOC120456017|XP_039498514.1|DSAN	LOC6524213|XP_002100076.1|DYAK
OG0000838	LOC120446392|XP_039483264.1|DSAN	LOC26536366|XP_039228223.1|DYAK
OG0000838	LOC120445305|XP_039481548.1|DSAN	LOC26535269|XP_015052889.1|DYAK
OG0000839	LOC120454532|XP_039495840.1|DSAN	LOC6537494|XP_002098042.1|DYAK
OG0000839	LOC120451944|XP_039491897.1|DSAN	LOC6535774|XP_015047348.2|DYAK
OG0000840	LOC120458694|XP_039502372.1|DSAN	LOC6529045|XP_002090076.1|DYAK
OG0000840	LOC120455729|XP_039498077.1|DSAN	LOC6525407|XP_002101242.1|DYAK
OG0000841	LOC120451377|XP_039490961.1|DSAN	LOC6535245|XP_039231317.1|DYAK
OG0000842	LOC120444150|XP_039479660.1|DSAN	LOC6528509|XP_002089555.1|DYAK
OG0000842	LOC120453999|XP_039494901.1|DSAN	LOC6535816|XP_002096438.1|DYAK
OG0000843	LOC120444653|XP_039480427.1|DSAN	LOC6531936|XP_039228503.1|DYAK
OG0000844	LOC120444529|XP_039480210.1|DSAN	LOC6531979|XP_015051651.1|DYAK
OG0000844	LOC120453662|XP_039494404.1|DSAN	LOC6536096|XP_015047565.1|DYAK
OG0000845	LOC120455685|XP_039498028.1|DSAN	LOC6525007|XP_002100846.1|DYAK
OG0000845	LOC120455684|XP_039498027.1|DSAN	LOC6525009|XP_002100848.1|DYAK
OG0000846	LOC120450891|XP_039490065.1|DSAN	LOC6538027|XP_002098562.1|DYAK
OG0000847	LOC120446471|XP_039483408.1|DSAN	LOC6530047|XP_002090993.1|DYAK
OG0000847	LOC120444283|XP_039479732.1|DSAN	LOC6532091|XP_002092867.1|DYAK
OG0000848	LOC120458084|XP_039501535.1|DSAN	LOC6526533|XP_002087643.1|DYAK
OG0000848	LOC120445536|XP_039481937.1|DSAN	LOC6529178|XP_015052243.1|DYAK
OG0000849	LOC120458656|XP_039502321.1|DSAN	LOC6527286|XP_002088380.1|DYAK
OG0000849	LOC120458664|XP_039502331.1|DSAN	LOC6526381|XP_002087500.1|DYAK
OG0000850	LOC120446442|XP_039483353.1|DSAN	LOC6531324|XP_039228428.1|DYAK
OG0000850	LOC120446441|XP_039483352.1|DSAN	LOC6531323|XP_002092127.3|DYAK
OG0000851	LOC120446458|XP_039483389.1|DSAN	LOC6531353|XP_015051263.1|DYAK
OG0000852	LOC120445586|XP_039482011.1|DSAN	LOC120321039|XP_039228225.1|DYAK
OG0000852	LOC120445583|XP_039482009.1|DSAN	LOC6531044|XP_002091880.3|DYAK
OG0000852	LOC120445585|XP_039482010.1|DSAN	LOC120321038|XP_039228224.1|DYAK
OG0000854	LOC120456889|XP_039499921.1|DSAN	LOC6524103|XP_002099967.1|DYAK
OG0000854	LOC120456885|XP_039499915.1|DSAN	LOC6524100|XP_039228477.1|DYAK
OG0000855	LOC120456587|XP_039499429.1|DSAN	LOC6523938|XP_002099810.1|DYAK
OG0000855	LOC120452454|XP_039492618.1|DSAN	LOC6536188|XP_002096779.1|DYAK
OG0000856	LOC120456765|XP_039499697.1|DSAN	LOC6524744|XP_002100588.1|DYAK
OG0000856	LOC120448942|XP_039487120.1|DSAN	LOC6534633|XP_002095308.3|DYAK
OG0000857	LOC120456001|XP_039498491.1|DSAN	LOC6526134|XP_002101951.2|DYAK
OG0000858	LOC120454674|XP_039496124.1|DSAN	LOC6536892|XP_002097461.1|DYAK
OG0000858	LOC120454671|XP_039496121.1|DSAN	LOC6536893|XP_002097462.1|DYAK
OG0000860	LOC120447951|XP_039485571.1|DSAN	LOC6534766|XP_002095441.3|DYAK
OG0000860	LOC120448017|XP_039485680.1|DSAN	LOC6533426|XP_039230595.1|DYAK
OG0000861	LOC120445935|XP_039482533.1|DSAN	LOC6531869|XP_002092656.2|DYAK
OG0000862	LOC120445067|XP_039481127.1|DSAN	LOC6530708|XP_002091599.1|DYAK
OG0000862	LOC120449568|XP_039488058.1|DSAN	LOC6528112|XP_002089179.1|DYAK
OG0000863	LOC120452710|XP_039493008.1|DSAN	LOC6537728|XP_002098273.1|DYAK
OG0000863	LOC120451101|XP_039490441.1|DSAN	LOC6537686|XP_002098231.2|DYAK
OG0000864	LOC120458866|XP_039502633.1|DSAN	LOC6527509|XP_002088599.1|DYAK
OG0000864	LOC120456710|XP_039499618.1|DSAN	LOC6524541|XP_002100398.1|DYAK
OG0000865	LOC120457342|XP_039500785.1|DSAN	LOC6526232|XP_002102041.1|DYAK
OG0000865	LOC120454494|XP_039495776.1|DSAN	LOC6536375|XP_002096957.1|DYAK
OG0000866	LOC120458947|XP_039502742.1|DSAN	LOC6526399|XP_002087518.1|DYAK
OG0000866	LOC120458948|XP_039502745.1|DSAN	LOC6526400|XP_002087519.2|DYAK
OG0000867	LOC120458860|XP_039502624.1|DSAN	LOC6528265|XP_002089318.1|DYAK
OG0000867	LOC120456126|XP_039498692.1|DSAN	LOC6528005|XP_002089072.1|DYAK
OG0000868	LOC120456055|XP_039498570.1|DSAN	LOC6525076|XP_002100915.1|DYAK
OG0000869	LOC120450850|XP_039489994.1|DSAN	LOC6536075|XP_002096685.1|DYAK
OG0000870	LOC120446059|XP_039482770.1|DSAN	LOC6531925|XP_002092711.3|DYAK
OG0000871	LOC120444943|XP_039480880.1|DSAN	LOC6530190|XP_002091128.1|DYAK
OG0000872	LOC120455959|XP_039498435.1|DSAN	LOC6525837|XP_002101657.1|DYAK
OG0000872	LOC120444483|XP_039480097.1|DSAN	LOC6531967|XP_039228526.1|DYAK
OG0000873	LOC120448886|XP_039487036.1|DSAN	LOC6539817|XP_039229443.1|DYAK
OG0000874	LOC120455890|XP_039498317.1|DSAN	LOC6524198|XP_002100061.1|DYAK
OG0000874	LOC120445218|XP_039481407.1|DSAN	LOC6531375|XP_015051292.1|DYAK
OG0000875	LOC120449630|XP_039488152.1|DSAN	LOC6534857|XP_002095529.1|DYAK
OG0000877	LOC120450519|XP_039489528.1|DSAN	LOC6534916|XP_002095587.2|DYAK
OG0000877	LOC120456282|XP_039498957.1|DSAN	LOC6523787|XP_002099662.1|DYAK
OG0000878	LOC120446343|XP_039483198.1|DSAN	LOC6531801|XP_015051559.1|DYAK
OG0000878	LOC120458936|XP_039502725.1|DSAN	LOC6527951|XP_002089018.1|DYAK
OG0000879	LOC120445790|XP_039482330.1|DSAN	LOC6530854|XP_002091733.1|DYAK
OG0000880	LOC120452249|XP_039492310.1|DSAN	LOC6539949|XP_002086824.3|DYAK
OG0000880	LOC120448817|XP_039486949.1|DSAN	LOC6533579|XP_002094289.1|DYAK
OG0000881	LOC120448117|XP_039485857.1|DSAN	LOC6539773|XP_002086651.2|DYAK
OG0000881	LOC120448116|XP_039485855.1|DSAN	LOC6539766|XP_015044985.2|DYAK
OG0000881	LOC120448115|XP_039485854.1|DSAN	LOC6534715|XP_002095390.1|DYAK
OG0000882	LOC120456525|XP_039499328.1|DSAN	LOC6525574|XP_002101409.1|DYAK
OG0000882	LOC120457818|XP_039501248.1|DSAN	LOC6529231|XP_015052253.1|DYAK
OG0000883	LOC120456738|XP_039499661.1|DSAN	LOC6524720|XP_039230630.1|DYAK
OG0000884	LOC120458906|XP_039502686.1|DSAN	LOC6526852|XP_002087952.2|DYAK
OG0000884	LOC120457285|XP_039500661.1|DSAN	LOC6525299|XP_002101135.1|DYAK
OG0000885	LOC120451838|XP_039491748.1|DSAN	LOC6535629|XP_015047244.1|DYAK
OG0000886	LOC120453092|XP_039493557.1|DSAN	LOC6535579|XP_002096208.1|DYAK
OG0000887	LOC120456689|XP_039499587.1|DSAN	LOC6525075|XP_015046084.1|DYAK
OG0000888	LOC120447461|XP_039484775.1|DSAN	LOC6532220|XP_015049231.1|DYAK
OG0000889	LOC120449582|XP_039488072.1|DSAN	LOC6535174|XP_015051058.2|DYAK
OG0000890	LOC120445596|XP_039482028.1|DSAN	LOC6531333|XP_002092137.1|DYAK
OG0000891	LOC120453799|XP_039494648.1|DSAN	LOC6527532|XP_002088622.1|DYAK
OG0000891	LOC120453967|XP_039494856.1|DSAN	LOC6527336|XP_002088428.1|DYAK
OG0000892	LOC120449958|XP_039488593.1|DSAN	LOC6533697|XP_002094402.1|DYAK
OG0000892	LOC120447954|XP_039485575.1|DSAN	LOC6534771|XP_015050827.2|DYAK
OG0000893	LOC120452311|XP_039492395.1|DSAN	LOC6539878|XP_002086762.3|DYAK
OG0000894	LOC120454624|XP_039496026.1|DSAN	LOC6536100|XP_002096708.2|DYAK
OG0000895	LOC120445658|XP_039482137.1|DSAN	LOC6531432|XP_002092235.1|DYAK
OG0000896	LOC120455968|XP_039498448.1|DSAN	LOC6524025|XP_002099897.1|DYAK
OG0000897	LOC120452187|XP_039492231.1|DSAN	LOC6538424|XP_002098948.1|DYAK
OG0000897	LOC120452226|XP_039492286.1|DSAN	LOC6538427|XP_002098951.1|DYAK
OG0000898	LOC120445297|XP_039481534.1|DSAN	LOC6531388|XP_002092191.1|DYAK
OG0000898	LOC120446171|XP_039482939.1|DSAN	LOC6531737|XP_002092527.1|DYAK
OG0000899	LOC120454020|XP_039494942.1|DSAN	LOC6536175|XP_002096766.3|DYAK
OG0000899	LOC120453373|XP_039493981.1|DSAN	LOC6536176|XP_002096767.2|DYAK
OG0000900	LOC120446165|XP_039482930.1|DSAN	LOC6531321|XP_002092125.1|DYAK
OG0000900	LOC120446360|XP_039483225.1|DSAN	LOC6531320|XP_002092124.1|DYAK
OG0000901	LOC120444842|XP_039480733.1|DSAN	LOC6530539|XP_002091454.1|DYAK
OG0000901	LOC120444841|XP_039480732.1|DSAN	LOC6530538|XP_002091453.1|DYAK
OG0000902	LOC120456192|XP_039498806.1|DSAN	LOC26535388|XP_015046278.1|DYAK
OG0000902	LOC120456190|XP_039498804.1|DSAN	LOC6525393|XP_015046277.1|DYAK
OG0000903	LOC120448496|XP_039486461.1|DSAN	LOC6533271|XP_002093997.1|DYAK
OG0000903	LOC120450018|XP_039488675.1|DSAN	LOC6533269|XP_002093995.1|DYAK
OG0000904	LOC120448084|XP_039485810.1|DSAN	LOC26535452|XP_039229421.1|DYAK
OG0000904	LOC120450000|XP_039488644.1|DSAN	LOC6532770|XP_002093512.2|DYAK
OG0000904	LOC120450002|XP_039488646.1|DSAN	LOC6532771|XP_002093513.1|DYAK
OG0000906	LOC120457762|XP_039501195.1|DSAN	LOC120321099|XP_039228529.1|DYAK
OG0000906	LOC120457738|XP_039501171.1|DSAN	LOC6529310|XP_002090315.1|DYAK
OG0000907	LOC120444657|XP_039480431.1|DSAN	LOC6531937|XP_002092723.1|DYAK
OG0000909	LOC120455926|XP_039498387.1|DSAN	LOC6523870|XP_002099743.1|DYAK
OG0000909	LOC120452531|XP_039492729.1|DSAN	LOC6537951|XP_002098488.1|DYAK
OG0000910	LOC120451624|XP_039491411.1|DSAN	LOC6536551|XP_039232804.1|DYAK
OG0000910	LOC120455598|XP_039497906.1|DSAN	LOC6524606|XP_039233765.1|DYAK
OG0000911	LOC120445177|XP_039481324.1|DSAN	LOC6531203|XP_002092031.1|DYAK
OG0000912	LOC120449830|XP_039488413.1|DSAN	LOC6534552|XP_002095229.1|DYAK
OG0000913	LOC120448753|XP_039486871.1|DSAN	LOC26534502|XP_015050324.1|DYAK
OG0000913	LOC120448754|XP_039486872.1|DSAN	LOC6533908|XP_002094608.2|DYAK
OG0000914	LOC120445632|XP_039482093.1|DSAN	LOC6530117|XP_002091063.1|DYAK
OG0000915	LOC120445399|XP_039481743.1|DSAN	LOC6531445|XP_002092248.1|DYAK
OG0000915	LOC120455056|XP_039496843.1|DSAN	LOC6524225|XP_002100088.1|DYAK
OG0000916	LOC120448894|XP_039487049.1|DSAN	LOC6527679|XP_039227663.1|DYAK
OG0000917	LOC120443759|XP_039478980.1|DSAN	LOC6527664|XP_039227662.1|DYAK
OG0000918	LOC120458079|XP_039501527.1|DSAN	LOC6539125|XP_039226520.1|DYAK
OG0000918	LOC120458795|XP_039502522.1|DSAN	LOC6526679|XP_002087785.1|DYAK
OG0000920	LOC120455269|XP_039497204.1|DSAN	LOC6525308|XP_015046230.1|DYAK
OG0000921	LOC120455312|XP_039497296.1|DSAN	LOC6524449|XP_039233515.1|DYAK
OG0000921	LOC120455529|XP_039497753.1|DSAN	LOC6524450|XP_039233517.1|DYAK
OG0000922	LOC120449549|XP_039488010.1|DSAN	LOC6532914|XP_002093650.1|DYAK
OG0000923	LOC120449799|XP_039488378.1|DSAN	LOC6534227|XP_002094909.1|DYAK
OG0000923	LOC120452812|XP_039493149.1|DSAN	LOC6536247|XP_002096833.1|DYAK
OG0000924	LOC120457146|XP_039500351.1|DSAN	LOC6524524|XP_002100381.1|DYAK
OG0000925	LOC120452943|XP_039493359.1|DSAN	LOC6538932|XP_002099436.2|DYAK
OG0000925	LOC120452942|XP_039493357.1|DSAN	LOC6538931|XP_002099435.1|DYAK
OG0000926	LOC120453948|XP_039494827.1|DSAN	LOC6536135|XP_002096736.2|DYAK
OG0000926	LOC120452211|XP_039492265.1|DSAN	LOC6537145|XP_002097706.1|DYAK
OG0000927	LOC120452668|XP_039492940.1|DSAN	LOC6538379|XP_002098903.1|DYAK
OG0000927	LOC120451719|XP_039491556.1|DSAN	LOC6538376|XP_002098900.1|DYAK
OG0000928	LOC120453182|XP_039493682.1|DSAN	LOC6527819|XP_002088892.1|DYAK
OG0000928	LOC120450500|XP_039489488.1|DSAN	LOC6527818|XP_002088891.1|DYAK
OG0000929	LOC120454685|XP_039496141.1|DSAN	LOC120320568|XP_039226488.1|DYAK
OG0000929	LOC120454690|XP_039496156.1|DSAN	LOC6526584|XP_002087692.3|DYAK
OG0000930	LOC120448836|XP_039486971.1|DSAN	LOC26535461|XP_015050723.1|DYAK
OG0000930	LOC120448834|XP_039486968.1|DSAN	LOC6534568|XP_039230696.1|DYAK
OG0000931	LOC120446746|XP_039483808.1|DSAN	LOC6531780|XP_002092567.1|DYAK
OG0000931	LOC120450996|XP_039490243.1|DSAN	LOC6528962|XP_039227029.1|DYAK
OG0000932	LOC120447802|XP_039485307.1|DSAN	LOC6539418|XP_039229812.1|DYAK
OG0000932	LOC120450086|XP_039488813.1|DSAN	LOC6539420|XP_039230445.1|DYAK
OG0000933	LOC120446012|XP_039482699.1|DSAN	LOC6530740|XP_015052742.2|DYAK
OG0000933	LOC120446011|XP_039482697.1|DSAN	LOC120321079|XP_039228403.1|DYAK
OG0000934	LOC120443681|XP_039479277.1|DSAN	LOC6528586|XP_002089629.1|DYAK
OG0000934	LOC120444450|XP_039480466.1|DSAN	LOC6528590|XP_002089633.1|DYAK
OG0000934	LOC120458048|XP_039501492.1|DSAN	LOC6528588|XP_002089631.1|DYAK
OG0000934	LOC120458910|XP_039502689.1|DSAN	LOC6528589|XP_002089632.1|DYAK
OG0000935	LOC120454172|XP_039495186.1|DSAN	LOC6538122|XP_002098657.2|DYAK
OG0000936	LOC120456108|XP_039498655.1|DSAN	LOC6524692|XP_002100536.1|DYAK
OG0000937	LOC120453196|XP_039493703.1|DSAN	LOC6538315|XP_039232217.1|DYAK
OG0000938	LOC120446366|XP_039483232.1|DSAN	LOC6531773|XP_002092560.1|DYAK
OG0000938	LOC120456793|XP_039499746.1|DSAN	LOC6524789|XP_002100633.1|DYAK
OG0000939	LOC120444100|XP_039479561.1|DSAN	LOC6526903|XP_002088002.1|DYAK
OG0000939	LOC120443996|XP_039479408.1|DSAN	LOC6526897|XP_002087996.1|DYAK
OG0000940	LOC120457064|XP_039500176.1|DSAN	LOC6525430|XP_002101265.1|DYAK
OG0000940	LOC120450530|XP_039489552.1|DSAN	LOC6532384|XP_002093135.1|DYAK
OG0000941	LOC120454414|XP_039495618.1|DSAN	LOC6538820|XP_002099333.1|DYAK
OG0000941	LOC120456665|XP_039499539.1|DSAN	LOC6525927|XP_002101747.1|DYAK
OG0000942	LOC120448252|XP_039486098.1|DSAN	LOC26536025|XP_015045162.1|DYAK
OG0000943	LOC120446599|XP_039483563.1|DSAN	LOC6530250|XP_002091187.1|DYAK
OG0000944	LOC120455886|XP_039498313.1|DSAN	LOC6524674|XP_002100531.1|DYAK
OG0000944	LOC120451710|XP_039491549.1|DSAN	LOC6528246|XP_002089301.2|DYAK
OG0000945	LOC120449724|XP_039488286.1|DSAN	LOC6532318|XP_002093078.1|DYAK
OG0000945	LOC120449723|XP_039488285.1|DSAN	LOC6532317|XP_002093077.3|DYAK
OG0000946	LOC120446102|XP_039482832.1|DSAN	LOC6527634|XP_002088722.1|DYAK
OG0000947	LOC120446316|XP_039483166.1|DSAN	LOC6531959|XP_002092745.1|DYAK
OG0000948	LOC120447544|XP_039484924.1|DSAN	LOC6532828|XP_002093565.1|DYAK
OG0000949	LOC120457290|XP_039500675.1|DSAN	LOC6524595|XP_039233585.1|DYAK
OG0000950	LOC120453981|XP_039494869.1|DSAN	LOC6539850|XP_002086732.3|DYAK
OG0000951	LOC120454644|XP_039496079.1|DSAN	LOC6536823|XP_002097393.1|DYAK
OG0000952	LOC120443821|XP_039479096.1|DSAN	LOC6527346|XP_002088438.1|DYAK
OG0000954	LOC120450747|XP_039489807.1|DSAN	LOC6529055|XP_002090084.1|DYAK
OG0000955	LOC120454230|XP_039495265.1|DSAN	LOC26536214|XP_015048558.2|DYAK
OG0000955	LOC120454208|XP_039495239.1|DSAN	LOC6537883|XP_002098424.2|DYAK
OG0000956	LOC120453269|XP_039493831.1|DSAN	LOC6535704|XP_002096331.1|DYAK
OG0000956	LOC120451994|XP_039491956.1|DSAN	LOC6535700|XP_039231151.1|DYAK
OG0000957	LOC120444373|XP_039479914.1|DSAN	LOC6531174|XP_002092003.2|DYAK
OG0000957	LOC120444374|XP_039479915.1|DSAN	LOC6531175|XP_002092004.1|DYAK
OG0000958	LOC120451079|XP_039490374.1|DSAN	LOC26534936|XP_015047983.1|DYAK
OG0000958	LOC120445611|XP_039482055.1|DSAN	LOC6532168|XP_002092941.2|DYAK
OG0000959	LOC120450567|XP_039489612.1|DSAN	LOC6534183|XP_002094866.1|DYAK
OG0000959	LOC120454592|XP_039495977.1|DSAN	LOC6538345|XP_002098870.1|DYAK
OG0000960	LOC120456919|XP_039499987.1|DSAN	LOC6523945|XP_002099817.1|DYAK
OG0000961	LOC120447479|XP_039484809.1|DSAN	LOC6539533|XP_002086421.1|DYAK
OG0000961	LOC120447482|XP_039484811.1|DSAN	LOC6539536|XP_002086424.2|DYAK
OG0000962	LOC120454238|XP_039495277.1|DSAN	LOC6537896|XP_002098437.2|DYAK
OG0000963	LOC120455594|XP_039497901.1|DSAN	LOC6525797|XP_002101618.1|DYAK
OG0000964	LOC120446394|XP_039483265.1|DSAN	LOC6531446|XP_002092249.2|DYAK
OG0000965	LOC120456306|XP_039498988.1|DSAN	LOC6525894|XP_002101714.1|DYAK
OG0000966	LOC120446275|XP_039483092.1|DSAN	LOC6529891|XP_002090848.1|DYAK
OG0000966	LOC120451682|XP_039491498.1|DSAN	LOC6538936|XP_002099440.2|DYAK
OG0000968	LOC120448664|XP_039486733.1|DSAN	LOC6534444|XP_002095121.1|DYAK
OG0000969	LOC120445060|XP_039481119.1|DSAN	LOC6530718|XP_002091609.1|DYAK
OG0000969	LOC120451969|XP_039491929.1|DSAN	LOC6538968|XP_002099471.1|DYAK
OG0000970	LOC120452588|XP_039492810.1|DSAN	LOC6538215|XP_002098742.1|DYAK
OG0000971	LOC120446029|XP_039482723.1|DSAN	LOC6529502|XP_002090504.1|DYAK
OG0000972	LOC120449099|XP_039487341.1|DSAN	LOC6533152|XP_002093878.1|DYAK
OG0000972	LOC120456843|XP_039499832.1|DSAN	LOC6524411|XP_002100269.1|DYAK
OG0000973	LOC120456547|XP_039499360.1|DSAN	LOC6524349|XP_002100207.2|DYAK
OG0000974	LOC120448578|XP_039486582.1|DSAN	LOC6532886|XP_002093622.1|DYAK
OG0000975	LOC120454476|XP_039495743.1|DSAN	LOC6537433|XP_002097989.1|DYAK
OG0000975	LOC120454475|XP_039495742.1|DSAN	LOC6537434|XP_002097990.1|DYAK
OG0000976	LOC120454248|XP_039495308.1|DSAN	LOC6536217|XP_015047608.1|DYAK
OG0000976	LOC120454251|XP_039495311.1|DSAN	LOC26534895|XP_015047609.1|DYAK
OG0000977	LOC120451473|XP_039491099.1|DSAN	LOC6537218|XP_002097776.3|DYAK
OG0000978	LOC120450937|XP_039490138.1|DSAN	LOC6536623|XP_002097195.1|DYAK
OG0000979	LOC120446135|XP_039482893.1|DSAN	LOC6531620|XP_002092417.2|DYAK
OG0000980	LOC120452724|XP_039493023.1|DSAN	LOC6538333|XP_002098860.1|DYAK
OG0000980	LOC120453327|XP_039493922.1|DSAN	LOC6537835|XP_002098376.3|DYAK
OG0000981	LOC120450838|XP_039489963.1|DSAN	LOC6528020|XP_002089087.1|DYAK
OG0000982	LOC120452074|XP_039492072.1|DSAN	LOC6537401|XP_002097957.1|DYAK
OG0000982	LOC120451167|XP_039490538.1|DSAN	LOC26535717|XP_015047733.1|DYAK
OG0000982	LOC120452705|XP_039492999.1|DSAN	LOC26534505|XP_039232148.1|DYAK
OG0000983	LOC120446550|XP_039483500.1|DSAN, LOC120457483|XP_039500971.1|DSAN, LOC120458628|XP_039502285.1|DSAN, LOC120457636|XP_039501066.1|DSAN, LOC120457650|XP_039501083.1|DSAN, LOC120448553|XP_039486543.1|DSAN, LOC120457989|XP_039501416.1|DSAN	LOC120320503|XP_039226183.1|DYAK, LOC120320579|XP_039226544.1|DYAK
OG0000983	LOC120457842|XP_039501286.1|DSAN, LOC120452148|XP_039492175.1|DSAN	LOC120322290|XP_039233291.1|DYAK, LOC120320820|XP_039227526.1|DYAK, LOC120322285|XP_039233276.1|DYAK
OG0000984	LOC120453526|XP_039494212.1|DSAN	LOC6538514|XP_039232322.1|DYAK
OG0000984	LOC120458502|XP_039502103.1|DSAN	LOC6527122|XP_039226990.1|DYAK
OG0000985	LOC120446948|XP_039484134.1|DSAN	LOC26535805|XP_015051173.1|DYAK
OG0000985	LOC120446949|XP_039484135.1|DSAN	LOC6531234|XP_002092046.2|DYAK
OG0000986	LOC120446407|XP_039483284.1|DSAN	LOC6529546|XP_002090544.3|DYAK
OG0000986	LOC120446839|XP_039483965.1|DSAN	LOC6529195|XP_039228795.1|DYAK
OG0000987	LOC120453155|XP_039493648.1|DSAN	LOC6527829|XP_015053823.1|DYAK
OG0000987	LOC120451517|XP_039491212.1|DSAN	LOC6537882|XP_002098423.2|DYAK
OG0000987	LOC120451515|XP_039491209.1|DSAN	LOC120321887|XP_039231925.1|DYAK
OG0000988	LOC120452839|XP_039493240.1|DSAN	LOC6527326|XP_002088418.2|DYAK
OG0000990	LOC120451095|XP_039490434.1|DSAN	LOC6538243|XP_002098770.1|DYAK
OG0000990	LOC120455100|XP_039496910.1|DSAN	LOC6525173|XP_002101011.1|DYAK
OG0000991	LOC120457286|XP_039500666.1|DSAN	LOC6525298|XP_039233376.1|DYAK
OG0000992	LOC120454236|XP_039495274.1|DSAN	LOC6537865|XP_039231172.1|DYAK
OG0000993	LOC120453696|XP_039494451.1|DSAN	LOC6538835|XP_002099348.1|DYAK
OG0000993	LOC120453599|XP_039494298.1|DSAN	LOC6538834|XP_002099347.1|DYAK
OG0000994	LOC120456742|XP_039499666.1|DSAN	LOC6523994|XP_002099866.1|DYAK
OG0000995	LOC120452296|XP_039492365.1|DSAN, LOC120455545|XP_039497816.1|DSAN	LOC6537087|XP_002097648.1|DYAK, LOC6524843|XP_002100683.1|DYAK
OG0000996	LOC120446908|XP_039484069.1|DSAN	LOC6530214|XP_039229237.1|DYAK
OG0000997	LOC120446528|XP_039483474.1|DSAN	LOC6530018|XP_002090964.1|DYAK
OG0000998	LOC120447516|XP_039484869.1|DSAN	LOC6532226|XP_039229591.1|DYAK
OG0000999	LOC120445343|XP_039481614.1|DSAN	LOC6531790|XP_002092577.1|DYAK
OG0000999	LOC120455345|XP_039497368.1|DSAN	LOC6523834|XP_002099709.1|DYAK
OG0001000	LOC120454284|XP_039495404.1|DSAN	LOC6529139|XP_002090148.1|DYAK
OG0001001	LOC120445948|XP_039482562.1|DSAN	LOC6531580|XP_039229220.1|DYAK
OG0001002	LOC120446278|XP_039483095.1|DSAN	LOC6529583|XP_002090577.1|DYAK
OG0001003	LOC120451690|XP_039491517.1|DSAN	LOC6535236|XP_002095895.1|DYAK
OG0001003	LOC120444117|XP_039479584.1|DSAN	LOC26536424|XP_015054735.1|DYAK
OG0001004	LOC120452436|XP_039492597.1|DSAN	LOC6535906|XP_002096522.3|DYAK
OG0001004	LOC120450853|XP_039490000.1|DSAN	LOC6536405|XP_002096987.1|DYAK
OG0001005	LOC120444820|XP_039480710.1|DSAN	LOC6529670|XP_002090663.1|DYAK
OG0001005	LOC120455392|XP_039497460.1|DSAN	LOC6524460|XP_039233531.1|DYAK
OG0001006	LOC120451890|XP_039491830.1|DSAN	LOC6537249|XP_002097807.1|DYAK
OG0001006	LOC120448928|XP_039487098.1|DSAN	LOC6533787|XP_002094489.1|DYAK
OG0001007	LOC120444674|XP_039480464.1|DSAN	LOC6531972|XP_002092758.1|DYAK
OG0001008	LOC120452298|XP_039492368.1|DSAN	LOC6538184|XP_002098712.1|DYAK
OG0001008	LOC120457233|XP_039500548.1|DSAN	LOC6524948|XP_002100788.1|DYAK
OG0001009	LOC120453776|XP_039494551.1|DSAN	LOC6538416|XP_002098940.1|DYAK
OG0001009	LOC120452783|XP_039493109.1|DSAN	LOC6536350|XP_002096932.1|DYAK
OG0001010	LOC120457299|XP_039500715.1|DSAN	LOC120322393|XP_039233518.1|DYAK
OG0001010	LOC120443932|XP_039479308.1|DSAN	LOC6526257|XP_002087379.1|DYAK
OG0001011	LOC120456642|XP_039499501.1|DSAN	LOC6524633|XP_002100490.3|DYAK
OG0001011	LOC120445442|XP_039481810.1|DSAN	LOC6529440|XP_002090444.1|DYAK
OG0001012	LOC120456975|XP_039500056.1|DSAN	LOC6524853|XP_015045905.1|DYAK
OG0001012	LOC120455721|XP_039498069.1|DSAN	LOC6524854|XP_015045906.1|DYAK
