Orthogroup	DSAN.longest_only	DMEL.longest_only
OG0000187	LOC120456188|XP_039498799.1|DSAN	Ir7c|NP_572411.1|DMEL
OG0000188	LOC120454152|XP_039495145.1|DSAN	CG14693|NP_001262467.1|DMEL
OG0000188	LOC120455320|XP_039497328.1|DSAN	CG8958|NP_573105.1|DMEL
OG0000188	LOC120457066|XP_039500178.1|DSAN	CG12698|NP_573100.1|DMEL
OG0000189	LOC120458020|XP_039501457.1|DSAN	Rbp9|NP_001259974.1|DMEL
OG0000189	LOC120455411|XP_039497487.1|DSAN	elav|NP_525033.1|DMEL
OG0000189	LOC120455883|XP_039498301.1|DSAN	fne|NP_001096965.1|DMEL
OG0000190	LOC120444868|XP_039480767.1|DSAN	Pkc53E|NP_725626.1|DMEL
OG0000190	LOC120455354|XP_039497386.1|DSAN	Pkcdelta|NP_572797.3|DMEL
OG0000190	LOC120446498|XP_039483440.1|DSAN	inaC|NP_476863.1|DMEL
OG0000191	LOC120458827|XP_039502576.1|DSAN	Spn42Da|NP_524955.2|DMEL
OG0000191	LOC120458829|XP_039502587.1|DSAN	Spn42Db|NP_610244.2|DMEL
OG0000191	LOC120446294|XP_039483122.1|DSAN	Spn55B|NP_524953.1|DMEL
OG0000192	LOC120454228|XP_039495262.1|DSAN	CG14720|NP_650108.2|DMEL
OG0000192	LOC120450167|XP_039488949.1|DSAN	CG34429|NP_001097598.1|DMEL
OG0000192	LOC120450166|XP_039488948.1|DSAN	CG34428|NP_001097597.2|DMEL
OG0000193	LOC120458359|XP_039501907.1|DSAN	Pgant4|NP_001137779.1|DMEL
OG0000193	LOC120443852|XP_039479148.1|DSAN	CG31776|NP_722909.2|DMEL
OG0000193	LOC120450306|XP_039489188.1|DSAN	Pgant6|NP_647749.2|DMEL
OG0000194	LOC120445933|XP_039482531.1|DSAN	CG33225|NP_001286682.1|DMEL
OG0000194	LOC120455675|XP_039498013.1|DSAN	CG14227|NP_608345.2|DMEL
OG0000194	LOC120444843|XP_039480735.1|DSAN	CG30288|NP_001097398.1|DMEL
OG0000194	LOC120446895|XP_039484046.1|DSAN	CG30289|NP_726081.1|DMEL
OG0000195	LOC120445310|XP_039481554.1|DSAN	SkpF|NP_611796.1|DMEL
OG0000195	LOC120457200|XP_039500488.1|DSAN	SkpA|NP_477390.1|DMEL
OG0000195	LOC120444945|XP_039480884.1|DSAN	SkpB|NP_610729.1|DMEL
OG0000196	LOC120445832|XP_039482387.1|DSAN	beat-IIIa|NP_001188828.1|DMEL
OG0000196	LOC120446245|XP_039483051.1|DSAN	beat-IIIb|NP_788071.3|DMEL
OG0000196	LOC120446081|XP_039482797.1|DSAN	beat-IIIc|NP_724042.1|DMEL
OG0000197	LOC120455822|XP_039498220.1|DSAN	CG9503|NP_572987.1|DMEL
OG0000197	LOC120455833|XP_039498236.1|DSAN	CG45065|NP_001285251.1|DMEL
OG0000197	LOC120455817|XP_039498216.1|DSAN	CG9518|NP_572979.1|DMEL
OG0000198	LOC120444828|XP_039480718.1|DSAN	CG33137|NP_788343.3|DMEL
OG0000198	LOC120444915|XP_039480842.1|DSAN	CG33467|NP_001286440.1|DMEL
OG0000198	LOC120444142|XP_039479644.1|DSAN	CG33919|NP_001027393.1|DMEL
OG0000199	LOC120444932|XP_039480866.1|DSAN	CG10953|NP_611199.1|DMEL
OG0000199	LOC120445794|XP_039482337.1|DSAN	CG17290|NP_611196.2|DMEL
OG0000199	LOC120444933|XP_039480867.1|DSAN	CG30458|NP_725663.1|DMEL
OG0000200	LOC120451231|XP_039490657.1|DSAN	CG31445|NP_651689.1|DMEL
OG0000200	LOC120453512|XP_039494193.1|DSAN	CG11951|NP_001350853.2|DMEL
OG0000200	LOC120451230|XP_039490653.1|DSAN	SP1029|NP_652618.1|DMEL
OG0000201	LOC120453936|XP_039494815.1|DSAN	CG13833|NP_651111.1|DMEL
OG0000201	LOC120453749|XP_039494516.1|DSAN	CG17121|NP_651114.1|DMEL
OG0000202	LOC120451630|XP_039491421.1|DSAN	Mdh2|NP_650696.1|DMEL
OG0000202	LOC120449862|XP_039488456.1|DSAN	CG10749|NP_648616.1|DMEL
OG0000202	LOC120449861|XP_039488455.1|DSAN	CG10748|NP_648615.1|DMEL
OG0000203	LOC120445393|XP_039481734.1|DSAN	CG30103|NP_725682.2|DMEL
OG0000203	LOC120446174|XP_039482943.1|DSAN	veil|NP_611217.1|DMEL
OG0000203	LOC120446375|XP_039483240.1|DSAN	NT5E-2|NP_611218.1|DMEL
OG0000204	LOC120457769|XP_039501200.1|DSAN	Or47b|NP_523690.3|DMEL
OG0000204	LOC120448934|XP_039487104.1|DSAN	Or65b|NP_729162.3|DMEL
OG0000204	LOC120448796|XP_039486920.1|DSAN, LOC120448906|XP_039487063.1|DSAN	Or65c|NP_729163.2|DMEL
OG0000204	LOC120449094|XP_039487335.1|DSAN	Or65a|NP_729161.1|DMEL
OG0000205	LOC120450955|XP_039490175.1|DSAN	Rh6|NP_524368.5|DMEL
OG0000205	LOC120453498|XP_039494178.1|DSAN	Rh2|NP_524398.1|DMEL
OG0000206	LOC120446694|XP_039483725.1|DSAN	gsb|NP_523863.1|DMEL
OG0000206	LOC120458312|XP_039501853.1|DSAN	prd|NP_723721.1|DMEL
OG0000206	LOC120445251|XP_039481459.1|DSAN	gsb-n|NP_523862.1|DMEL
OG0000207	LOC120448256|XP_039486107.1|DSAN	CG12766|NP_647839.1|DMEL
OG0000207	LOC120449692|XP_039488241.1|DSAN	CG10863|NP_647840.1|DMEL
OG0000207	LOC120448303|XP_039486177.1|DSAN	CG10638|NP_729808.1|DMEL
OG0000208	LOC120446129|XP_039482888.1|DSAN, LOC120444905|XP_039480831.1|DSAN	Ir52b|NP_725469.2|DMEL
OG0000208	LOC120444906|XP_039480832.1|DSAN	Ir52a|NP_611041.2|DMEL
OG0000208	LOC120446166|XP_039482931.1|DSAN	Ir52c|NP_725470.1|DMEL
OG0000208	LOC120446562|XP_039483515.1|DSAN	Ir52d|NP_611042.2|DMEL
OG0000209	LOC120449423|XP_039487819.1|DSAN, LOC120449414|XP_039487808.1|DSAN	Spn28Da|NP_001036345.1|DMEL
OG0000209	LOC120444051|XP_039479489.1|DSAN, LOC120458245|XP_039501767.1|DSAN	Spn28F|NP_524957.2|DMEL, Spn38F|NP_524956.2|DMEL
OG0000209	LOC120449875|XP_039488477.1|DSAN	Spn28B|NP_609128.2|DMEL
OG0000209	LOC120458830|XP_039502588.1|DSAN	Spn42Dd|NP_001163067.1|DMEL
OG0000210	LOC120451041|XP_039490314.1|DSAN	CG31664|NP_001356905.1|DMEL
OG0000210	LOC120456185|XP_039498794.1|DSAN	l_1_G0193|NP_572427.1|DMEL
OG0000211	LOC120454645|XP_039496080.1|DSAN	Desat2|NP_650201.1|DMEL
OG0000211	LOC120448844|XP_039486983.1|DSAN	Fad2|NP_651966.2|DMEL
OG0000211	LOC120452704|XP_039492996.1|DSAN	Desat1|NP_652731.1|DMEL
OG0000212	LOC120455241|XP_039497160.1|DSAN	Tep3|NP_523507.2|DMEL
OG0000212	LOC120445179|XP_039481364.1|DSAN	Tep2|NP_523506.1|DMEL
OG0000212	LOC120458444|XP_039502024.1|DSAN	Tep1|NP_523578.1|DMEL
OG0000213	LOC120450554|XP_039489594.1|DSAN	Ir76a|NP_001097647.3|DMEL
OG0000213	LOC120458425|XP_039502037.1|DSAN	Ir41a|NP_995744.4|DMEL
OG0000214	LOC120455517|XP_039497724.1|DSAN	Hex-A|NP_524848.1|DMEL
OG0000214	LOC120446928|XP_039484113.1|DSAN	Hex-C|NP_524674.1|DMEL
OG0000214	LOC120452569|XP_039492785.1|DSAN	Hex-t2|NP_733151.2|DMEL
OG0000215	LOC120449307|XP_039487632.1|DSAN	CG7458|NP_649374.1|DMEL
OG0000215	LOC120450463|XP_039489419.1|DSAN	SLC22A|NP_649370.1|DMEL
OG0000216	LOC120448183|XP_039485972.1|DSAN	CG16719|NP_648344.1|DMEL
OG0000216	LOC120456714|XP_039499630.1|DSAN	CG12395|NP_573101.1|DMEL
OG0000217	LOC120455889|XP_039498315.1|DSAN	Pdha|NP_726945.1|DMEL
OG0000217	LOC120455888|XP_039498314.1|DSAN	CG7024|NP_572182.1|DMEL
OG0000218	LOC120458865|XP_039502631.1|DSAN	CG33282|NP_001097067.1|DMEL
OG0000218	LOC120447976|XP_039485608.1|DSAN	CG15408|NP_608767.1|DMEL
OG0000218	LOC120447968|XP_039485596.1|DSAN	CG3285|NP_608766.1|DMEL
OG0000219	LOC120458787|XP_039502502.1|DSAN	Tsp42Ed|NP_523630.1|DMEL
OG0000219	LOC120458946|XP_039502740.1|DSAN	Tsp42Ea|NP_525012.2|DMEL
OG0000219	LOC120458169|XP_039501660.1|DSAN	Tsp42Ee|NP_523631.1|DMEL
OG0000220	LOC120449767|XP_039488339.1|DSAN	Doc3|NP_648280.1|DMEL
OG0000220	LOC120449846|XP_039488438.1|DSAN	Doc1|NP_648283.1|DMEL
OG0000220	LOC120449800|XP_039488379.1|DSAN	Doc2|NP_648282.1|DMEL
OG0000221	LOC120445236|XP_039481434.1|DSAN	Lfg|NP_725236.1|DMEL
OG0000221	LOC120451987|XP_039491948.1|DSAN	CG9722|NP_650341.1|DMEL
OG0000221	LOC120445235|XP_039481429.1|DSAN	Nmda1|NP_523722.1|DMEL
OG0000222	LOC120458068|XP_039501514.1|DSAN	NimB3|NP_001033905.1|DMEL
OG0000222	LOC120458059|XP_039501503.1|DSAN	NimB2|NP_723857.1|DMEL
OG0000223	LOC120450346|XP_039489255.1|DSAN	CG7730|NP_788521.2|DMEL
OG0000223	LOC120449263|XP_039487580.1|DSAN	pst|NP_729246.2|DMEL
OG0000223	LOC120449380|XP_039487749.1|DSAN	CG32243|NP_729014.1|DMEL
OG0000224	LOC120446619|XP_039483599.1|DSAN	GstE11|NP_611339.1|DMEL
OG0000224	LOC120447037|XP_039484317.1|DSAN	GstE12|NP_611964.1|DMEL
OG0000225	LOC120453839|XP_039494667.1|DSAN	CG42812|NP_001097901.2|DMEL
OG0000225	LOC120453759|XP_039494526.1|DSAN	CG42811|NP_001189279.1|DMEL
OG0000225	LOC120453860|XP_039494699.1|DSAN	CG13613|NP_001097900.2|DMEL
OG0000226	LOC120448275|XP_039486137.1|DSAN	Ilp1|NP_648359.1|DMEL
OG0000226	LOC120448278|XP_039486141.1|DSAN	Ilp3|NP_648360.2|DMEL
OG0000226	LOC120450267|XP_039489106.1|DSAN	Ilp5|NP_996037.2|DMEL
OG0000227	LOC120448288|XP_039486157.1|DSAN	Drs|NP_523901.1|DMEL
OG0000227	LOC120448907|XP_039487064.1|DSAN	Drsl1|NP_728872.1|DMEL
OG0000227	LOC120448430|XP_039486366.1|DSAN	Drsl6|NP_728873.1|DMEL
OG0000227	LOC120448313|XP_039486194.1|DSAN	Drsl4|NP_728862.1|DMEL
OG0000227	LOC120448684|XP_039486756.1|DSAN	Drsl2|NP_728860.2|DMEL
OG0000227	LOC120448392|XP_039486314.1|DSAN	Drsl5|NP_647803.1|DMEL
OG0000228	LOC120451043|XP_039490331.1|DSAN	Tim17b1|NP_649526.2|DMEL
OG0000228	LOC120455838|XP_039498242.1|DSAN	CG1724|NP_608439.2|DMEL
OG0000228	LOC120451122|XP_039490478.1|DSAN	Tim17b2|NP_524746.2|DMEL
OG0000229	LOC120453243|XP_039493779.1|DSAN	CG3339|NP_001036762.2|DMEL
OG0000229	LOC120452036|XP_039492021.1|DSAN	Dhc93AB|NP_001262793.1|DMEL
OG0000230	LOC120444893|XP_039480814.1|DSAN	Jhe|NP_523758.3|DMEL, Jhedup|NP_611085.2|DMEL
OG0000231	LOC120453902|XP_039494766.1|DSAN	ACXA|NP_620475.2|DMEL
OG0000231	LOC120453935|XP_039494816.1|DSAN	ACXB|NP_620474.2|DMEL
OG0000231	LOC120453925|XP_039494797.1|DSAN	ACXC|NP_609593.1|DMEL
OG0000231	LOC120458856|XP_039502617.1|DSAN	ACXE|NP_652601.3|DMEL
OG0000232	LOC120453459|XP_039494110.1|DSAN	Zip89B|NP_536747.2|DMEL
OG0000232	LOC120443956|XP_039479346.1|DSAN	Zip42C.2|NP_610231.2|DMEL
OG0000232	LOC120443952|XP_039479336.1|DSAN	Zip42C.1|NP_525107.1|DMEL
OG0000233	LOC120453118|XP_039493594.1|DSAN	neo|NP_651733.1|DMEL
OG0000233	LOC120452065|XP_039492062.1|DSAN	mey|NP_651870.3|DMEL
OG0000233	LOC120452077|XP_039492075.1|DSAN	nyo|NP_651871.2|DMEL
OG0000234	LOC120446074|XP_039482788.1|DSAN	CG34184|NP_001097310.1|DMEL
OG0000234	LOC120446073|XP_039482786.1|DSAN	CG34442|NP_001097311.1|DMEL
OG0000234	LOC120446627|XP_039483621.1|DSAN	CG34443|NP_001097312.1|DMEL
OG0000235	LOC120452127|XP_039492144.1|DSAN	Smvt|NP_651891.2|DMEL
OG0000235	LOC120452126|XP_039492142.1|DSAN	CG2187|NP_651890.1|DMEL
OG0000235	LOC120452731|XP_039493034.1|DSAN	salt|NP_651889.3|DMEL
OG0000236	LOC120458228|XP_039501745.1|DSAN	Hsp60B|NP_524925.1|DMEL
OG0000236	LOC120458187|XP_039501689.1|DSAN	Hsp60C|NP_608948.2|DMEL
OG0000236	LOC120457028|XP_039500124.1|DSAN	Hsp60A|NP_511115.2|DMEL
OG0000237	LOC120443953|XP_039479337.1|DSAN	Eb1|NP_724495.2|DMEL
OG0000237	LOC120447720|XP_039485190.1|DSAN	CG32371|NP_729295.1|DMEL
OG0000237	LOC120458837|XP_039502594.1|DSAN	CG2955|NP_608817.1|DMEL
OG0000237	LOC120455444|XP_039497583.1|DSAN	CG15306|NP_572618.1|DMEL
OG0000238	LOC120444681|XP_039480476.1|DSAN	CG31674|NP_610063.4|DMEL
OG0000238	LOC120444680|XP_039480474.1|DSAN	CG9331|NP_788080.1|DMEL
OG0000238	LOC120444683|XP_039480479.1|DSAN	CG31673|NP_724294.1|DMEL
OG0000239	LOC120451675|XP_039491490.1|DSAN	Sodh-2|NP_524311.1|DMEL
OG0000239	LOC120452403|XP_039492554.1|DSAN	Sodh-1|NP_477348.1|DMEL
OG0000240	LOC120453009|XP_039493454.1|DSAN	dpr17|NP_731670.1|DMEL
OG0000240	LOC120453465|XP_039494116.1|DSAN	dpr15|NP_731672.1|DMEL
OG0000240	LOC120451708|XP_039491543.1|DSAN	dpr11|NP_788586.1|DMEL
OG0000241	LOC120450584|XP_039489637.1|DSAN	AGO2|NP_730054.1|DMEL
OG0000243	LOC120452117|XP_039492129.1|DSAN	CG42537|NP_001163530.1|DMEL
OG0000243	LOC120444092|XP_039479553.1|DSAN	CG42713|NP_001188736.1|DMEL
OG0000243	LOC120450197|XP_039488999.1|DSAN	CG42538|NP_001163451.1|DMEL
OG0000244	LOC120453666|XP_039494410.1|DSAN	CG31327|NP_731888.1|DMEL
OG0000244	LOC120453427|XP_039494066.1|DSAN	CG31533|NP_731887.1|DMEL
OG0000244	LOC120453068|XP_039493526.1|DSAN	CG14355|NP_650340.1|DMEL
OG0000246	LOC120446911|XP_039484081.1|DSAN	CG6967|NP_611185.3|DMEL
OG0000247	LOC120447895|XP_039485471.1|DSAN	Est-P|NP_788501.1|DMEL
OG0000247	LOC120447894|XP_039485470.1|DSAN	Est-6|NP_788500.1|DMEL
OG0000248	LOC120448134|XP_039485886.1|DSAN	Adgf-A|NP_524130.1|DMEL
OG0000248	LOC120447689|XP_039485153.1|DSAN	Adgf-B|NP_649006.2|DMEL
OG0000248	LOC120446830|XP_039483946.1|DSAN	Adgf-E|NP_610977.1|DMEL
OG0000249	LOC120445782|XP_039482323.1|DSAN	CG8360|NP_609195.1|DMEL
OG0000249	LOC120445766|XP_039482300.1|DSAN	CG8353|NP_609196.1|DMEL
OG0000249	LOC120455752|XP_039498120.1|DSAN	CG8349|NP_609197.2|DMEL
OG0000250	LOC120445398|XP_039481746.1|DSAN	Vha68-2|NP_652004.2|DMEL
OG0000250	LOC120443723|XP_039478906.1|DSAN	Vha68-1|NP_523560.2|DMEL
OG0000250	LOC120445389|XP_039481732.1|DSAN	Vha68-3|NP_609595.1|DMEL
OG0000251	LOC120455359|XP_039497399.1|DSAN	Idh3a|NP_001259705.1|DMEL
OG0000251	LOC120446798|XP_039483888.1|DSAN	CG3483|NP_611912.1|DMEL
OG0000251	LOC120447762|XP_039485241.1|DSAN	CG32026|NP_729420.1|DMEL
OG0000252	LOC120446524|XP_039483470.1|DSAN	CG4377|NP_611614.1|DMEL
OG0000252	LOC120445445|XP_039481815.1|DSAN	CG34040|NP_001033963.1|DMEL
OG0000252	LOC120446525|XP_039483471.1|DSAN	CG4363|NP_611613.1|DMEL
OG0000253	LOC120444403|XP_039479960.1|DSAN	GstE2|NP_611324.1|DMEL
OG0000253	LOC120444397|XP_039479952.1|DSAN	GstE1|NP_611323.1|DMEL
OG0000254	LOC120451613|XP_039491387.1|DSAN	Ir94a|NP_732699.1|DMEL
OG0000254	LOC120451614|XP_039491388.1|DSAN	Ir94b|NP_732700.2|DMEL
OG0000254	LOC120454223|XP_039495257.1|DSAN	Ir94c|NP_732701.2|DMEL
OG0000254	LOC120443938|XP_039479320.1|DSAN	Ir47a|NP_610580.1|DMEL
OG0000255	LOC120446870|XP_039484010.1|DSAN	Cyp6g2|NP_610744.1|DMEL
OG0000255	LOC120446869|XP_039484008.1|DSAN	Cyp6g1|NP_610743.2|DMEL
OG0000256	LOC120445220|XP_039481410.1|DSAN	MFS15|NP_611375.2|DMEL
OG0000256	LOC120445860|XP_039482435.1|DSAN	CG15096|NP_611376.1|DMEL
OG0000257	LOC120446845|XP_039483972.1|DSAN	shu|NP_611837.1|DMEL
OG0000258	LOC120443747|XP_039478943.1|DSAN	CG11060|NP_610262.1|DMEL
OG0000258	LOC120443745|XP_039478941.1|DSAN	CG33140|NP_788279.1|DMEL
OG0000258	LOC120443746|XP_039478942.1|DSAN	CG30384|NP_610263.2|DMEL
OG0000258	LOC120443748|XP_039478944.1|DSAN	CG30385|NP_724537.1|DMEL
OG0000259	LOC120453974|XP_039494860.1|DSAN	CG9988|NP_651625.1|DMEL
OG0000259	LOC120454908|XP_039496532.1|DSAN	CG32985|NP_788013.2|DMEL
OG0000259	LOC120458432|XP_039502008.1|DSAN	CG32984|NP_788014.2|DMEL
OG0000259	LOC120444093|XP_039479554.1|DSAN, LOC120458431|XP_039502007.1|DSAN, LOC120458531|XP_039502142.1|DSAN, LOC120454892|XP_039496474.1|DSAN	CG18088|NP_609262.1|DMEL
OG0000260	LOC120443972|XP_039479378.1|DSAN	CG2127|NP_610375.2|DMEL
OG0000260	LOC120453346|XP_039493949.1|DSAN	CG33340|NP_996281.1|DMEL
OG0000260	LOC120443979|XP_039479387.1|DSAN	CG8701|NP_610376.1|DMEL
OG0000261	LOC120458713|XP_039502395.1|DSAN	Cyp4ac3|NP_608918.1|DMEL
OG0000261	LOC120443935|XP_039479317.1|DSAN	Cyp4ac2|NP_608917.3|DMEL
OG0000262	LOC120449176|XP_039487452.1|DSAN	Mdr65|NP_476831.1|DMEL
OG0000262	LOC120449027|XP_039487243.1|DSAN	CG10226|NP_648040.1|DMEL
OG0000262	LOC120444876|XP_039480789.1|DSAN	Mdr49|NP_523724.2|DMEL
OG0000263	LOC120446008|XP_039482692.1|DSAN	Cpr49Aa|NP_001097285.1|DMEL
OG0000263	LOC120449271|XP_039487588.1|DSAN	Cpr65Az|NP_648031.1|DMEL
OG0000264	LOC120455240|XP_039497156.1|DSAN	CanA-14F|NP_001245717.1|DMEL
OG0000264	LOC120457261|XP_039500610.1|DSAN	Pp2B-14D|NP_523373.2|DMEL
OG0000264	LOC120453823|XP_039494640.1|DSAN	CanA1|NP_524600.3|DMEL
OG0000265	LOC120447517|XP_039484872.1|DSAN	mth|NP_728521.1|DMEL
OG0000265	LOC120445440|XP_039481807.1|DSAN, LOC120445316|XP_039481569.1|DSAN	mthl4|NP_788394.1|DMEL
OG0000265	LOC120445987|XP_039482654.1|DSAN	mthl3|NP_663308.1|DMEL
OG0000265	LOC120449847|XP_039488439.1|DSAN	mthl2|NP_788462.2|DMEL
OG0000266	LOC120445511|XP_039481903.1|DSAN	BomS5|NP_652366.1|DMEL
OG0000266	LOC120445289|XP_039481526.1|DSAN	BomS3|NP_652368.1|DMEL
OG0000266	LOC120445510|XP_039481902.1|DSAN	BomS6|NP_788402.1|DMEL
OG0000267	LOC120453312|XP_039493902.1|DSAN	CG15534|NP_651792.1|DMEL
OG0000267	LOC120453130|XP_039493612.1|DSAN	CG15533|NP_651791.2|DMEL
OG0000268	LOC120451678|XP_039491493.1|DSAN	Obp83b|NP_524242.2|DMEL
OG0000268	LOC120453718|XP_039494477.1|DSAN	Obp83a|NP_001287190.1|DMEL
OG0000269	LOC120454235|XP_039495271.1|DSAN	CG6763|NP_651138.1|DMEL
OG0000269	LOC120452889|XP_039493280.1|DSAN	CG5715|NP_651242.1|DMEL
OG0000270	LOC120446730|XP_039483781.1|DSAN	St1|NP_611815.3|DMEL
OG0000271	LOC120458582|XP_039502215.1|DSAN	ND-51|NP_608987.1|DMEL
OG0000271	LOC120444523|XP_039480200.1|DSAN	ND-51L1|NP_611238.2|DMEL
OG0000271	LOC120446981|XP_039484205.1|DSAN	ND-51L2|NP_725449.1|DMEL
OG0000272	LOC120448059|XP_039485758.1|DSAN	Ank2|NP_001189070.1|DMEL
OG0000272	LOC120454882|XP_039496403.1|DSAN	Ank|NP_001162819.1|DMEL
OG0000273	LOC120453932|XP_039494811.1|DSAN	Acyp2|NP_650491.1|DMEL
OG0000273	LOC120449226|XP_039487535.1|DSAN	CG34161|NP_001097143.1|DMEL
OG0000273	LOC120453883|XP_039494733.1|DSAN	CG11052|NP_652181.1|DMEL
OG0000274	LOC120445113|XP_039481194.1|DSAN	AttB|NP_523746.1|DMEL, AttA|NP_523745.1|DMEL
OG0000277	LOC120454213|XP_039495244.1|DSAN	Gr93d|NP_732666.1|DMEL
OG0000277	LOC120453693|XP_039494448.1|DSAN	Gr92a|NP_732489.2|DMEL
OG0000277	LOC120454035|XP_039494963.1|DSAN	Gr93b|NP_732664.2|DMEL
OG0000277	LOC120453832|XP_039494659.1|DSAN	Gr93c|NP_732665.1|DMEL
OG0000278	LOC120455695|XP_039498037.1|DSAN	CG6788|NP_573254.1|DMEL
OG0000279	LOC120448763|XP_039486883.1|DSAN	S-Lap1|NP_648244.1|DMEL
OG0000279	LOC120449119|XP_039487363.1|DSAN	S-Lap2|NP_729394.1|DMEL
OG0000280	LOC120447578|XP_039484977.1|DSAN	CG9451|NP_649118.1|DMEL
OG0000280	LOC120447580|XP_039484978.1|DSAN	CG9449|NP_001137976.1|DMEL
OG0000280	LOC120447577|XP_039484976.1|DSAN	CG9452|NP_649119.2|DMEL
OG0000281	LOC120448714|XP_039486817.1|DSAN	zpg|NP_648049.1|DMEL
OG0000281	LOC120455875|XP_039498287.1|DSAN	Inx6|NP_572374.1|DMEL
OG0000281	LOC120457039|XP_039500140.1|DSAN	Inx5|NP_573353.2|DMEL
OG0000282	LOC120447775|XP_039485262.1|DSAN	Gr64f|NP_728924.2|DMEL
OG0000282	LOC120455768|XP_039498156.1|DSAN	Gr5a|NP_511050.1|DMEL
OG0000283	LOC120445331|XP_039481590.1|DSAN	Twdlbeta|NP_610707.2|DMEL
OG0000284	LOC120455373|XP_039497423.1|DSAN	beat-Ib|NP_523579.1|DMEL
OG0000284	LOC120458762|XP_039502470.1|DSAN	beat-Ia|NP_001285975.1|DMEL
OG0000285	LOC120446331|XP_039483178.1|DSAN	Jheh1|NP_611385.1|DMEL
OG0000285	LOC120446087|XP_039482810.1|DSAN	Jheh2|NP_611386.2|DMEL
OG0000286	LOC120458058|XP_039501502.1|DSAN	NimB4|NP_788046.1|DMEL
OG0000286	LOC120458060|XP_039501504.1|DSAN	NimB1|NP_001260452.1|DMEL
OG0000286	LOC120458062|XP_039501508.1|DSAN	NimB5|NP_609692.3|DMEL
OG0000287	LOC120455589|XP_039497896.1|DSAN	Twdlalpha|NP_728020.1|DMEL
OG0000287	LOC120456619|XP_039499475.1|DSAN	TwdlY|NP_728017.1|DMEL
OG0000287	LOC120456621|XP_039499478.1|DSAN	TwdlZ|NP_728018.2|DMEL
OG0000288	LOC120444034|XP_039479474.1|DSAN	CG33643|NP_001027258.1|DMEL
OG0000288	LOC120444030|XP_039479469.1|DSAN	CG33645|NP_001027260.3|DMEL
OG0000288	LOC120444031|XP_039479470.1|DSAN	CG33642|NP_001027257.1|DMEL
OG0000288	LOC120444032|XP_039479472.1|DSAN	CG33641|NP_001027256.1|DMEL
OG0000289	LOC120447648|XP_039485092.1|DSAN	CG11350|NP_647910.1|DMEL
OG0000289	LOC120447654|XP_039485101.1|DSAN	CG32237|NP_729037.1|DMEL
OG0000289	LOC120447646|XP_039485091.1|DSAN	CG7465|NP_647909.1|DMEL
OG0000290	LOC120458738|XP_039502435.1|DSAN	CG33475|NP_995799.1|DMEL
OG0000290	LOC120458736|XP_039502433.1|DSAN	CG12898|NP_610581.1|DMEL
OG0000290	LOC120458735|XP_039502432.1|DSAN	CG33477|NP_995797.1|DMEL
OG0000290	LOC120443940|XP_039479321.1|DSAN	CG33476|NP_995798.2|DMEL
OG0000291	LOC120450321|XP_039489216.1|DSAN	CG11714|NP_001027123.1|DMEL
OG0000291	LOC120449348|XP_039487693.1|DSAN	CG43120|NP_001246754.1|DMEL
OG0000292	LOC120446482|XP_039483420.1|DSAN	CG6484|NP_611234.1|DMEL
OG0000292	LOC120450213|XP_039489019.1|DSAN	CG10960|NP_648605.1|DMEL
OG0000293	LOC120454542|XP_039495855.1|DSAN	CG10252|NP_651171.1|DMEL
OG0000293	LOC120457332|XP_039500775.1|DSAN	CG31870|NP_723620.1|DMEL
OG0000293	LOC120453478|XP_039494144.1|DSAN	CG31468|NP_732890.1|DMEL
OG0000294	LOC120443887|XP_039479245.1|DSAN	Ca-alpha1D|NP_723952.2|DMEL
OG0000294	LOC120457125|XP_039500276.1|DSAN	cac|NP_001356945.1|DMEL
OG0000295	LOC120447084|XP_039484417.1|DSAN	CG12857|NP_610987.1|DMEL
OG0000295	LOC120447523|XP_039484893.1|DSAN	CG30357|NP_724707.1|DMEL
OG0000296	LOC120445268|XP_039481500.1|DSAN	ttm3|NP_610130.1|DMEL
OG0000296	LOC120449941|XP_039488575.1|DSAN	ttm2|NP_612023.1|DMEL
OG0000296	LOC120454974|XP_039496691.1|DSAN	ttm50|NP_570027.1|DMEL
OG0000297	LOC120456355|XP_039499081.1|DSAN	Lcp1|NP_476619.1|DMEL
OG0000297	LOC120458911|XP_039502690.1|DSAN	Lcp2|NP_476620.1|DMEL
OG0000298	LOC120455334|XP_039497346.1|DSAN	CG16782|NP_570057.1|DMEL
OG0000298	LOC120455854|XP_039498259.1|DSAN	CG14269|NP_570056.1|DMEL
OG0000298	LOC120455794|XP_039498185.1|DSAN	CG12679|NP_608385.1|DMEL
OG0000299	LOC120453391|XP_039494010.1|DSAN	CG32473|NP_731787.1|DMEL
OG0000299	LOC120453393|XP_039494016.1|DSAN	CG8774|NP_650274.2|DMEL
OG0000299	LOC120453392|XP_039494015.1|DSAN	CG8773|NP_650273.2|DMEL
OG0000300	LOC120449590|XP_039488087.1|DSAN	Ir75b|NP_001137966.2|DMEL
OG0000300	LOC120449591|XP_039488088.1|DSAN	Ir75c|NP_649013.3|DMEL
OG0000300	LOC120447778|XP_039485265.1|DSAN	Ir75a|NP_649012.2|DMEL
OG0000301	LOC120454893|XP_039496470.1|DSAN	Gat|NP_651930.2|DMEL
OG0000301	LOC120452056|XP_039492056.1|DSAN	Ntl|NP_609135.1|DMEL
OG0000302	LOC120447525|XP_039484892.1|DSAN	CG11309|NP_649301.1|DMEL
