Orthogroup	DSAN.longest_only	DSEC.longest_only
OG0001841	LOC120449513|XP_039487952.1|DSAN	LOC6610246|XP_032575027.1|DSEC
OG0001842	LOC120447835|XP_039485373.1|DSAN	LOC6610489|XP_002035069.1|DSEC
OG0001842	LOC120457316|XP_039500754.1|DSAN	LOC6611546|XP_002036085.1|DSEC
OG0001843	LOC120447581|XP_039484983.1|DSAN	LOC6619357|XP_002043574.1|DSEC
OG0001844	LOC120448439|XP_039486385.1|DSAN, LOC120448872|XP_039487020.1|DSAN	LOC6605711|XP_002030527.1|DSEC, LOC6605710|XP_002030526.1|DSEC
OG0001845	LOC120445486|XP_039481867.1|DSAN	LOC6614515|XP_002038946.1|DSEC
OG0001845	LOC120446819|XP_039483931.1|DSAN	LOC6615680|XP_002040051.1|DSEC
OG0001846	LOC120452039|XP_039492025.1|DSAN	LOC6616771|XP_002041108.2|DSEC
OG0001846	LOC120454114|XP_039495079.1|DSAN	LOC6616772|XP_002041109.1|DSEC
OG0001848	LOC120450087|XP_039488814.1|DSAN	LOC116800890|XP_032573143.1|DSEC
OG0001849	LOC120453648|XP_039494375.1|DSAN	LOC6607648|XP_002032413.1|DSEC
OG0001850	LOC120454863|XP_039496346.1|DSAN	LOC6619486|XP_002043701.2|DSEC
OG0001851	LOC120454831|XP_039496234.1|DSAN	LOC6619463|XP_032579706.1|DSEC
OG0001852	LOC120450147|XP_039488911.1|DSAN	LOC6610183|XP_032573665.1|DSEC
OG0001853	LOC120451348|XP_039490871.1|DSAN	LOC6617056|XP_032577505.1|DSEC
OG0001854	LOC120457226|XP_039500534.1|DSAN	LOC6620366|XP_002044574.1|DSEC
OG0001855	LOC120445233|XP_039481427.1|DSAN	LOC6609493|XP_002034178.1|DSEC
OG0001856	LOC120457303|XP_039500720.1|DSAN	LOC6619738|XP_032581209.1|DSEC
OG0001857	LOC120455810|XP_039498205.1|DSAN	LOC6615133|XP_032580225.1|DSEC
OG0001858	LOC120456154|XP_039498725.1|DSAN	LOC6614891|XP_002039308.1|DSEC
OG0001859	LOC120456732|XP_039499653.1|DSAN	LOC6621332|XP_032582111.1|DSEC, LOC6620715|XP_002044916.1|DSEC
OG0001860	LOC120448461|XP_039486412.1|DSAN	LOC6618285|XP_032574317.1|DSEC
OG0001861	LOC120452597|XP_039492830.1|DSAN	LOC6618493|XP_002042754.1|DSEC, LOC6617091|XP_002041418.1|DSEC
OG0001862	LOC120456000|XP_039498490.1|DSAN	LOC6615182|XP_002039598.1|DSEC
OG0001863	LOC120456859|XP_039499871.1|DSAN	LOC6618450|XP_002042720.1|DSEC
OG0001864	LOC120451354|XP_039490918.1|DSAN	LOC6606356|XP_032577957.1|DSEC
OG0001865	LOC120455297|XP_039497272.1|DSAN	LOC6618008|XP_002042316.1|DSEC
OG0001866	LOC120453207|XP_039493727.1|DSAN	LOC6606574|XP_032578345.1|DSEC
OG0001867	LOC120450300|XP_039489172.1|DSAN	LOC6606100|XP_032574151.1|DSEC
OG0001868	LOC120457694|XP_039501123.1|DSAN	LOC6618260|XP_032574030.1|DSEC
OG0001869	LOC120452688|XP_039492972.1|DSAN	LOC6620083|XP_032578234.1|DSEC
OG0001870	LOC120456699|XP_039499599.1|DSAN	LOC6612338|XP_002036848.1|DSEC
OG0001871	LOC120457336|XP_039500777.1|DSAN	LOC6619873|XP_002044086.2|DSEC
OG0001872	LOC120453313|XP_039493903.1|DSAN	LOC6612865|XP_032578150.1|DSEC
OG0001873	LOC120451754|XP_039491613.1|DSAN	LOC6613782|XP_002038251.1|DSEC
OG0001874	LOC120450985|XP_039490220.1|DSAN	LOC6619635|XP_032578689.1|DSEC
OG0001875	LOC120453545|XP_039494232.1|DSAN	LOC6612920|XP_032579444.1|DSEC
OG0001876	LOC120455164|XP_039497022.1|DSAN	LOC6619970|XP_002044182.2|DSEC
OG0001877	LOC120456957|XP_039500034.1|DSAN	LOC6616180|XP_002040545.1|DSEC
OG0001878	LOC120454443|XP_039495680.1|DSAN	LOC6606536|XP_032576617.1|DSEC
OG0001879	LOC120453673|XP_039494418.1|DSAN	LOC6619641|XP_032578679.1|DSEC
OG0001880	LOC120451833|XP_039491742.1|DSAN	LOC6620510|XP_002044715.1|DSEC
OG0001881	LOC120451986|XP_039491947.1|DSAN	LOC6614343|XP_002038782.1|DSEC
OG0001882	LOC120451186|XP_039490569.1|DSAN	LOC6617140|XP_032578912.1|DSEC
OG0001883	LOC120454501|XP_039495787.1|DSAN	LOC6607530|XP_032578869.1|DSEC
OG0001884	LOC120451496|XP_039491181.1|DSAN	LOC6619207|XP_002043428.1|DSEC
OG0001885	LOC120458226|XP_039501742.1|DSAN	LOC6617699|XP_032569693.1|DSEC
OG0001886	LOC120452780|XP_039493103.1|DSAN	LOC6620890|XP_032577769.1|DSEC
OG0001887	LOC120447223|XP_039484676.1|DSAN	LOC6608581|XP_002033315.1|DSEC
OG0001888	LOC120451027|XP_039490291.1|DSAN	LOC6613917|XP_002038382.1|DSEC
OG0001889	LOC120455111|XP_039496932.1|DSAN	LOC6619758|XP_002043972.1|DSEC
OG0001890	LOC120450444|XP_039489391.1|DSAN	LOC6616301|XP_032573993.1|DSEC
OG0001891	LOC120451268|XP_039490734.1|DSAN	LOC6619273|XP_032576483.1|DSEC
OG0001892	LOC120457594|XP_039501041.1|DSAN	LOC116800942|XP_032573580.1|DSEC
OG0001893	LOC120453288|XP_039493850.1|DSAN	LOC6617156|XP_002041483.1|DSEC
OG0001894	LOC120443727|XP_039478916.1|DSAN	LOC6608067|XP_002032815.1|DSEC
OG0001895	LOC120454821|XP_039496209.1|DSAN	LOC6619488|XP_002043703.2|DSEC
OG0001896	LOC120457837|XP_039501273.1|DSAN	LOC116801412|XP_032576580.1|DSEC, LOC116801816|XP_032579527.1|DSEC
OG0001897	LOC120450837|XP_039489954.1|DSAN	LOC6606984|XP_002031776.1|DSEC
OG0001898	LOC120456045|XP_039498552.1|DSAN	LOC6620489|XP_032580023.1|DSEC, LOC116802306|XP_032582298.1|DSEC
OG0001899	LOC120453497|XP_039494170.1|DSAN	LOC6613719|XP_032576625.1|DSEC
OG0001900	LOC120449763|XP_039488335.1|DSAN	LOC6619375|XP_002043591.1|DSEC
OG0001901	LOC120451755|XP_039491619.1|DSAN	LOC6611414|XP_032578802.1|DSEC
OG0001902	LOC120457663|XP_039501093.1|DSAN	LOC116800951|XP_032573702.1|DSEC
OG0001903	LOC120452335|XP_039492432.1|DSAN	LOC6613813|XP_032577168.1|DSEC
OG0001904	LOC120453417|XP_039494050.1|DSAN	LOC6618732|XP_002042990.1|DSEC
OG0001905	LOC120457124|XP_039500275.1|DSAN	LOC6617651|XP_002041964.1|DSEC
OG0001906	LOC120454264|XP_039495345.1|DSAN	LOC6620078|XP_032576111.1|DSEC
OG0001907	LOC120457230|XP_039500542.1|DSAN	LOC6617908|XP_002042215.2|DSEC
OG0001908	LOC120453364|XP_039493972.1|DSAN	LOC6618704|XP_032578769.1|DSEC
OG0001909	LOC120456041|XP_039498548.1|DSAN	LOC6619847|XP_002044060.1|DSEC
OG0001910	LOC120454449|XP_039495692.1|DSAN	LOC6607004|XP_002031793.1|DSEC
OG0001911	LOC120451237|XP_039490685.1|DSAN	LOC6616864|XP_032579488.1|DSEC
OG0001912	LOC120446398|XP_039483267.1|DSAN	LOC6609257|XP_002033947.1|DSEC
OG0001913	LOC120458442|XP_039502020.1|DSAN	LOC6612047|XP_002036564.1|DSEC
OG0001914	LOC120451652|XP_039491455.1|DSAN	LOC6607710|XP_032577279.1|DSEC
OG0001915	LOC120450112|XP_039488862.1|DSAN	LOC6610457|XP_032574784.1|DSEC
OG0001916	LOC120445366|XP_039481673.1|DSAN	LOC116800457|XP_032571449.1|DSEC
OG0001917	LOC120448064|XP_039485763.1|DSAN	LOC6604768|XP_032573423.1|DSEC
OG0001918	LOC120448963|XP_039487156.1|DSAN	LOC6610770|XP_002035336.2|DSEC
OG0001919	LOC120444489|XP_039480129.1|DSAN	LOC6609296|XP_002033986.1|DSEC
OG0001920	LOC120450613|XP_039489683.1|DSAN	LOC6610170|XP_002034778.2|DSEC
OG0001921	LOC120446500|XP_039483442.1|DSAN	LOC6609009|XP_002033714.1|DSEC
OG0001922	LOC120446173|XP_039482941.1|DSAN	LOC6615618|XP_032571754.1|DSEC
OG0001923	LOC120448378|XP_039486282.1|DSAN	LOC6611087|XP_032573636.1|DSEC
OG0001924	LOC120457606|XP_039501049.1|DSAN	LOC6620766|XP_002044966.1|DSEC
OG0001925	LOC120449233|XP_039487540.1|DSAN	LOC6610857|XP_002035423.1|DSEC
OG0001926	LOC120448556|XP_039486545.1|DSAN	LOC6604869|XP_032574430.1|DSEC
OG0001927	LOC120444767|XP_039480630.1|DSAN	LOC6608845|XP_032570705.1|DSEC
OG0001928	LOC120447714|XP_039485180.1|DSAN	LOC6605168|XP_032573801.1|DSEC
OG0001929	LOC120450020|XP_039488677.1|DSAN	LOC6605161|XP_032575415.1|DSEC
OG0001930	LOC120444784|XP_039480657.1|DSAN	LOC6609813|XP_032570710.1|DSEC
OG0001931	LOC120447851|XP_039485392.1|DSAN	LOC6605222|XP_032574107.1|DSEC
OG0001932	LOC120450363|XP_039489280.1|DSAN	LOC6605221|XP_002030059.1|DSEC
OG0001933	LOC120444729|XP_039480588.1|DSAN	LOC6609617|XP_002034294.1|DSEC
OG0001934	LOC120448941|XP_039487119.1|DSAN	LOC6605156|XP_032574695.1|DSEC
OG0001935	LOC120448587|XP_039486602.1|DSAN	LOC6605895|XP_002030708.2|DSEC
OG0001937	LOC120446926|XP_039484105.1|DSAN	LOC6609262|XP_032570091.1|DSEC
OG0001938	LOC120457716|XP_039501147.1|DSAN	LOC6608631|XP_002033365.1|DSEC
OG0001939	LOC120446649|XP_039483654.1|DSAN	LOC6615276|XP_002039680.2|DSEC
OG0001940	LOC120443832|XP_039479117.1|DSAN	LOC6608052|XP_032571530.1|DSEC
OG0001941	LOC120449489|XP_039487902.1|DSAN	LOC6610173|XP_032574149.1|DSEC
OG0001942	LOC120458824|XP_039502572.1|DSAN	LOC6607902|XP_032572166.1|DSEC, LOC116800569|XP_032572173.1|DSEC
OG0001943	LOC120448589|XP_039486606.1|DSAN	LOC6605897|XP_002030710.1|DSEC
OG0001944	LOC120448687|XP_039486768.1|DSAN	LOC6610139|XP_032575088.1|DSEC
OG0001945	LOC120443724|XP_039478907.1|DSAN	LOC6608070|XP_032570806.1|DSEC
OG0001946	LOC120449185|XP_039487471.1|DSAN	LOC6608015|XP_002032763.1|DSEC
OG0001947	LOC120445446|XP_039481817.1|DSAN	LOC6609686|XP_002034344.1|DSEC
OG0001948	LOC120456811|XP_039499788.1|DSAN	LOC6614854|XP_002039272.1|DSEC
OG0001949	LOC120448557|XP_039486546.1|DSAN	LOC6616414|XP_032574200.1|DSEC
OG0001950	LOC120454255|XP_039495316.1|DSAN	LOC6620843|XP_032578439.1|DSEC
OG0001951	LOC120446440|XP_039483345.1|DSAN	LOC6615590|XP_032572066.1|DSEC
OG0001952	LOC120444007|XP_039479421.1|DSAN	LOC6620605|XP_002044804.2|DSEC
OG0001953	LOC120445684|XP_039482174.1|DSAN	LOC6615507|XP_002039886.1|DSEC
OG0001954	LOC120458321|XP_039501862.1|DSAN	LOC6608471|XP_002033205.1|DSEC
OG0001955	LOC120444521|XP_039480198.1|DSAN	LOC6608524|XP_002033258.1|DSEC
OG0001956	LOC120450484|XP_039489465.1|DSAN	LOC6604798|XP_002029649.1|DSEC
OG0001957	LOC120445076|XP_039481137.1|DSAN	LOC6615347|XP_002039745.1|DSEC
OG0001958	LOC120445203|XP_039481372.1|DSAN	LOC6621890|XP_032571228.1|DSEC
OG0001959	LOC120449989|XP_039488632.1|DSAN	LOC6616286|XP_032573978.1|DSEC
OG0001960	LOC120448594|XP_039486626.1|DSAN	LOC6610336|XP_002034922.1|DSEC
OG0001961	LOC120446030|XP_039482725.1|DSAN	LOC6618889|XP_002043137.1|DSEC
OG0001962	LOC120443725|XP_039478912.1|DSAN	LOC6608066|XP_002032814.1|DSEC
OG0001963	LOC120449922|XP_039488549.1|DSAN	LOC6606010|XP_002030821.1|DSEC
OG0001964	LOC120448437|XP_039486380.1|DSAN	LOC6611139|XP_032575861.1|DSEC
OG0001965	LOC120449693|XP_039488243.1|DSAN	LOC6611024|XP_032574535.1|DSEC
OG0001966	LOC120452257|XP_039492320.1|DSAN	LOC6616740|XP_002041077.1|DSEC
OG0001967	LOC120445054|XP_039481106.1|DSAN	LOC6615329|XP_032570669.1|DSEC
OG0001968	LOC120449940|XP_039488573.1|DSAN	LOC6605179|XP_032575029.1|DSEC
OG0001969	LOC120447182|XP_039484607.1|DSAN	LOC6608013|XP_002032761.1|DSEC
OG0001970	LOC120445261|XP_039481484.1|DSAN	LOC6615596|XP_002039970.1|DSEC
OG0001971	LOC120446744|XP_039483801.1|DSAN	LOC6610025|XP_032572334.1|DSEC
OG0001972	LOC120458102|XP_039501565.1|DSAN, LOC120458103|XP_039501566.1|DSAN	LOC6620410|XP_002044618.1|DSEC
OG0001973	LOC120445307|XP_039481551.1|DSAN	LOC6615720|XP_032571356.1|DSEC
OG0001974	LOC120447919|XP_039485513.1|DSAN	LOC6608336|XP_002033073.1|DSEC
OG0001975	LOC120448630|XP_039486686.1|DSAN	LOC6610467|XP_002035048.1|DSEC
OG0001976	LOC120446936|XP_039484121.1|DSAN	LOC6608768|XP_002033491.1|DSEC
OG0001977	LOC120444098|XP_039479562.1|DSAN	LOC6611420|XP_002035964.1|DSEC
OG0001978	LOC120447234|XP_039484693.1|DSAN	LOC6614521|XP_002038952.1|DSEC
OG0001979	LOC120446031|XP_039482729.1|DSAN	LOC6611580|XP_002036118.1|DSEC
OG0001980	LOC120454459|XP_039495711.1|DSAN	LOC6617195|XP_002041522.1|DSEC
OG0001981	LOC120452908|XP_039493308.1|DSAN	LOC6613475|XP_032574995.1|DSEC
OG0001982	LOC120458186|XP_039501688.1|DSAN	LOC116802283|XP_032582115.1|DSEC
OG0001983	LOC120450270|XP_039489110.1|DSAN	LOC116800896|XP_032573221.1|DSEC
OG0001984	LOC120458577|XP_039502210.1|DSAN	LOC6613584|XP_002038052.1|DSEC
OG0001985	LOC120443997|XP_039479409.1|DSAN	LOC6611837|XP_032572582.1|DSEC
OG0001986	LOC120443697|XP_039478872.1|DSAN	LOC6611435|XP_002035979.1|DSEC
OG0001987	LOC120456244|XP_039498896.1|DSAN	LOC6615884|XP_032582552.1|DSEC
OG0001988	LOC120446181|XP_039482954.1|DSAN	LOC6609593|XP_002034270.2|DSEC
OG0001989	LOC120450791|XP_039489890.1|DSAN	LOC6617294|XP_002041621.1|DSEC
OG0001990	LOC120458610|XP_039502250.1|DSAN	LOC6612007|XP_032569928.1|DSEC
OG0001991	LOC120444328|XP_039479818.1|DSAN	LOC116800539|XP_032571942.1|DSEC
OG0001992	LOC120456567|XP_039499386.1|DSAN	LOC6617723|XP_032580001.1|DSEC
OG0001993	LOC120455773|XP_039498166.1|DSAN	LOC6613632|XP_002038102.1|DSEC
OG0001994	LOC120454606|XP_039495999.1|DSAN	LOC6619253|XP_032578087.1|DSEC
OG0001995	LOC120446473|XP_039483410.1|DSAN	LOC6614694|XP_002039121.1|DSEC
OG0001996	LOC120458124|XP_039501596.1|DSAN	LOC6613473|XP_032580834.1|DSEC
OG0001997	LOC120447036|XP_039484316.1|DSAN	LOC6618873|XP_002043121.1|DSEC
OG0001998	LOC120447033|XP_039484308.1|DSAN	LOC6618875|XP_032572015.1|DSEC
OG0001999	LOC120458323|XP_039501873.1|DSAN	LOC6608474|XP_032571095.1|DSEC
OG0002000	LOC120458885|XP_039502656.1|DSAN	LOC6611661|XP_002036196.1|DSEC
OG0002001	LOC120447046|XP_039484343.1|DSAN	LOC6614529|XP_032582569.1|DSEC
OG0002002	LOC120444769|XP_039480634.1|DSAN	LOC6608843|XP_002033557.1|DSEC
OG0002003	LOC120443765|XP_039478996.1|DSAN	LOC6611758|XP_032583215.1|DSEC
OG0002004	LOC120444803|XP_039480684.1|DSAN	LOC6614492|XP_032583308.1|DSEC
OG0002005	LOC120443902|XP_039479265.1|DSAN	LOC6613671|XP_002038141.2|DSEC
OG0002006	LOC120444018|XP_039479443.1|DSAN	LOC6611538|XP_032570177.1|DSEC
OG0002007	LOC120446368|XP_039483236.1|DSAN	LOC6611668|XP_032583375.1|DSEC
OG0002008	LOC120454920|XP_039496597.1|DSAN	LOC6619494|XP_032579699.1|DSEC
OG0002009	LOC120445514|XP_039481905.1|DSAN	LOC6615613|XP_002039987.1|DSEC
OG0002010	LOC120454850|XP_039496303.1|DSAN	LOC6611760|XP_002036283.2|DSEC
OG0002011	LOC120444989|XP_039480954.1|DSAN	LOC6614778|XP_002039197.1|DSEC
OG0002012	LOC120458716|XP_039502399.1|DSAN	LOC6613460|XP_002037932.2|DSEC
OG0002013	LOC120446434|XP_039483334.1|DSAN	LOC6614646|XP_032581082.1|DSEC
OG0002014	LOC120445068|XP_039481128.1|DSAN	LOC6615297|XP_002039701.1|DSEC
OG0002015	LOC120449360|XP_039487710.1|DSAN	LOC6611569|XP_002036107.1|DSEC
OG0002016	LOC120458941|XP_039502734.1|DSAN	LOC6608265|XP_032571819.1|DSEC
OG0002017	LOC120458004|XP_039501433.1|DSAN	LOC6612066|XP_032569857.1|DSEC
OG0002018	LOC120444003|XP_039479414.1|DSAN	LOC6613633|XP_002038103.1|DSEC
OG0002019	LOC120456783|XP_039499733.1|DSAN	LOC6617734|XP_002042046.1|DSEC
OG0002020	LOC120446213|XP_039483002.1|DSAN	LOC6614686|XP_002039113.1|DSEC
OG0002021	LOC120445008|XP_039480994.1|DSAN	LOC6615328|XP_032570665.1|DSEC
OG0002022	LOC120457773|XP_039501204.1|DSAN	LOC6618236|XP_002042511.2|DSEC
OG0002023	LOC120452104|XP_039492114.1|DSAN	LOC6606582|XP_002031383.1|DSEC
OG0002024	LOC120456508|XP_039499312.1|DSAN	LOC6611957|XP_032577287.1|DSEC
OG0002025	LOC120450768|XP_039489858.1|DSAN	LOC6612153|XP_002036670.2|DSEC
OG0002026	LOC120448195|XP_039485995.1|DSAN	LOC6616535|XP_002040894.1|DSEC
OG0002027	LOC120444956|XP_039480900.1|DSAN	LOC6615533|XP_032570821.1|DSEC
OG0002028	LOC120446846|XP_039483973.1|DSAN	LOC6615782|XP_032570291.1|DSEC
OG0002029	LOC120449876|XP_039488485.1|DSAN	LOC6610899|XP_002035462.1|DSEC
OG0002030	LOC120444508|XP_039480159.1|DSAN	LOC6618843|XP_002043092.1|DSEC
OG0002031	LOC120446274|XP_039483089.1|DSAN	LOC6609070|XP_032570439.1|DSEC
OG0002032	LOC120454665|XP_039496110.1|DSAN	LOC6620042|XP_002044254.1|DSEC
OG0002033	LOC120455518|XP_039497729.1|DSAN	LOC6617600|XP_032581187.1|DSEC
OG0002034	LOC120457170|XP_039500386.1|DSAN	LOC6615963|XP_032580793.1|DSEC
OG0002035	LOC120450923|XP_039490123.1|DSAN	LOC6607239|XP_002032020.1|DSEC
OG0002036	LOC120452656|XP_039492909.1|DSAN	LOC6607016|XP_002031805.2|DSEC
OG0002037	LOC120448394|XP_039486315.1|DSAN	LOC6610754|XP_002035320.1|DSEC
OG0002038	LOC120451507|XP_039491195.1|DSAN	LOC6620400|XP_002044608.1|DSEC
OG0002039	LOC120457533|XP_039501012.1|DSAN	LOC116801081|XP_032574534.1|DSEC, LOC116801248|XP_032575399.1|DSEC, LOC116801200|XP_032575208.1|DSEC
OG0002040	LOC120457862|XP_039501311.1|DSAN	LOC6620477|XP_032574576.1|DSEC, LOC6620693|XP_032573722.1|DSEC, LOC6621301|XP_032573745.1|DSEC
OG0002041	LOC120444114|XP_039479578.1|DSAN	LOC6608212|XP_032570312.1|DSEC
OG0002042	LOC120453377|XP_039493986.1|DSAN	LOC6614227|XP_002038672.1|DSEC
OG0002043	LOC120452963|XP_039493387.1|DSAN	LOC6614016|XP_032577557.1|DSEC
OG0002044	LOC120454689|XP_039496150.1|DSAN	LOC6607467|XP_032579592.1|DSEC
OG0002045	LOC120453302|XP_039493869.1|DSAN	LOC6607246|XP_032576658.1|DSEC
OG0002046	LOC120454901|XP_039496506.1|DSAN	LOC6620104|XP_002044316.1|DSEC
OG0002047	LOC120455355|XP_039497391.1|DSAN	LOC6614998|XP_032580835.1|DSEC
OG0002048	LOC120453868|XP_039494707.1|DSAN	LOC6606699|XP_002031499.1|DSEC
OG0002049	LOC120452591|XP_039492816.1|DSAN	LOC6606821|XP_002031618.1|DSEC
OG0002050	LOC120453928|XP_039494796.1|DSAN	LOC6606209|XP_032579125.1|DSEC
OG0002051	LOC120444624|XP_039480363.1|DSAN	LOC116800439|XP_032571278.1|DSEC
OG0002052	LOC120448875|XP_039487024.1|DSAN	LOC6605940|XP_002030753.1|DSEC
OG0002053	LOC120451741|XP_039491583.1|DSAN	LOC6607207|XP_002031991.2|DSEC
OG0002054	LOC120450802|XP_039489904.1|DSAN	LOC6614000|XP_002038454.1|DSEC
OG0002055	LOC120451784|XP_039491668.1|DSAN	LOC6606747|XP_002031544.1|DSEC
OG0002056	LOC120449402|XP_039487782.1|DSAN	LOC6605456|XP_002030289.1|DSEC
OG0002057	LOC120447827|XP_039485350.1|DSAN	LOC6612014|XP_002036531.1|DSEC
OG0002058	LOC120447985|XP_039485615.1|DSAN	LOC6610146|XP_002034755.1|DSEC
OG0002059	LOC120453533|XP_039494219.1|DSAN	LOC6616925|XP_002041256.1|DSEC
OG0002060	LOC120445879|XP_039482457.1|DSAN	LOC6609194|XP_002033885.2|DSEC
OG0002061	LOC120444926|XP_039480860.1|DSAN	LOC6613014|XP_032570963.1|DSEC
OG0002062	LOC120456161|XP_039498734.1|DSAN	LOC6615231|XP_032582644.1|DSEC
OG0002063	LOC120457408|XP_039500939.1|DSAN	LOC6612252|XP_002036764.2|DSEC
OG0002064	LOC120447638|XP_039485079.1|DSAN	LOC6610722|XP_002035288.1|DSEC
OG0002065	LOC120449602|XP_039488104.1|DSAN	LOC6610514|XP_032575380.1|DSEC
OG0002066	LOC120453604|XP_039494304.1|DSAN	LOC6606165|XP_032578401.1|DSEC
OG0002067	LOC120446847|XP_039483974.1|DSAN	LOC6615781|XP_002040151.1|DSEC
OG0002068	LOC120444479|XP_039480092.1|DSAN	LOC6609822|XP_002034476.2|DSEC
OG0002069	LOC120457491|XP_039500976.1|DSAN	LOC116800432|XP_032571253.1|DSEC
OG0002070	LOC120454385|XP_039495562.1|DSAN	LOC6606899|XP_002031693.1|DSEC
OG0002071	LOC120452641|XP_039492890.1|DSAN	LOC6607840|XP_002032597.1|DSEC
OG0002072	LOC120444574|XP_039480269.1|DSAN	LOC116800349|XP_032570554.1|DSEC
OG0002073	LOC120449195|XP_039487482.1|DSAN	LOC6605734|XP_032574325.1|DSEC
OG0002074	LOC120444585|XP_039480280.1|DSAN	LOC6609252|XP_002033942.1|DSEC
OG0002075	LOC120449473|XP_039487886.1|DSAN, LOC120449464|XP_039487873.1|DSAN	LOC116802264|XP_032582059.1|DSEC
OG0002076	LOC120445624|XP_039482071.1|DSAN	LOC6615625|XP_032572529.1|DSEC
OG0002077	LOC120449715|XP_039488270.1|DSAN	LOC6610273|XP_032575938.1|DSEC
OG0002078	LOC120444535|XP_039480215.1|DSAN	LOC6609062|XP_002033765.2|DSEC
OG0002079	LOC120447487|XP_039484817.1|DSAN	LOC6616248|XP_002040612.1|DSEC
OG0002080	LOC120446913|XP_039484083.1|DSAN	LOC6609551|XP_002034234.2|DSEC
OG0002081	LOC120444338|XP_039479832.1|DSAN	LOC6613045|XP_002037528.1|DSEC
OG0002082	LOC120446748|XP_039483820.1|DSAN	LOC6609488|XP_032572812.1|DSEC
OG0002083	LOC120456839|XP_039499825.1|DSAN	LOC6616148|XP_032582168.1|DSEC
OG0002084	LOC120445465|XP_039481844.1|DSAN	LOC6615693|XP_002040064.1|DSEC
OG0002085	LOC120444658|XP_039480433.1|DSAN	LOC6615519|XP_002039898.1|DSEC
OG0002086	LOC120444276|XP_039479724.1|DSAN	LOC6615411|XP_032571811.1|DSEC
OG0002087	LOC120448785|XP_039486908.1|DSAN	LOC6619416|XP_032575643.1|DSEC
OG0002088	LOC120447947|XP_039485561.1|DSAN	LOC6616326|XP_032575826.1|DSEC
OG0002089	LOC120458520|XP_039502131.1|DSAN	LOC6608226|XP_002032970.1|DSEC
OG0002090	LOC120448498|XP_039486464.1|DSAN	LOC6605535|XP_002030363.1|DSEC
OG0002091	LOC120445645|XP_039482119.1|DSAN	LOC116800502|XP_032571760.1|DSEC
OG0002092	LOC120447914|XP_039485497.1|DSAN	LOC6605959|XP_032573825.1|DSEC
OG0002093	LOC120445344|XP_039481615.1|DSAN	LOC6615484|XP_032572612.1|DSEC
OG0002094	LOC120446085|XP_039482807.1|DSAN	LOC6615793|XP_002040163.1|DSEC
OG0002095	LOC120455090|XP_039496897.1|DSAN	LOC6615027|XP_002039444.1|DSEC
OG0002096	LOC120444638|XP_039480382.1|DSAN	LOC6609154|XP_032570527.1|DSEC
OG0002097	LOC120448200|XP_039486003.1|DSAN	LOC6608379|XP_002033115.2|DSEC
OG0002098	LOC120448377|XP_039486280.1|DSAN	LOC6616480|XP_032575949.1|DSEC
OG0002099	LOC120450999|XP_039490244.1|DSAN	LOC6607273|XP_002032052.1|DSEC
OG0002100	LOC120449009|XP_039487219.1|DSAN	LOC6605780|XP_002030595.1|DSEC
OG0002101	LOC120443970|XP_039479373.1|DSAN	LOC6608169|XP_032572796.1|DSEC
OG0002102	LOC120445884|XP_039482464.1|DSAN	LOC6610060|XP_032572505.1|DSEC
OG0002103	LOC120452546|XP_039492755.1|DSAN	LOC6607280|XP_002032059.2|DSEC
OG0002105	LOC120458231|XP_039501750.1|DSAN	LOC6617341|XP_002041666.2|DSEC
OG0002106	LOC120451851|XP_039491775.1|DSAN	LOC6607267|XP_002032046.1|DSEC
OG0002107	LOC120447727|XP_039485206.1|DSAN	LOC6612056|XP_002036573.1|DSEC
OG0002108	LOC120452760|XP_039493078.1|DSAN	LOC6616759|XP_002041096.1|DSEC
OG0002109	LOC120451070|XP_039490363.1|DSAN	LOC6612969|XP_002037460.1|DSEC
OG0002109	LOC120451072|XP_039490365.1|DSAN	LOC6612970|XP_032577671.1|DSEC
OG0002110	LOC120450154|XP_039488928.1|DSAN	LOC6618393|XP_002042663.1|DSEC
OG0002110	LOC120444035|XP_039479475.1|DSAN	LOC6617887|XP_002042195.1|DSEC
OG0002111	LOC120458215|XP_039501728.1|DSAN	LOC6611752|XP_002036275.1|DSEC
OG0002111	LOC120458217|XP_039501732.1|DSAN	LOC6611753|XP_002036276.1|DSEC
OG0002112	LOC120458453|XP_039502034.1|DSAN	LOC6612163|XP_002036680.1|DSEC
OG0002113	LOC120453217|XP_039493741.1|DSAN	LOC6616735|XP_002041072.1|DSEC
OG0002113	LOC120453517|XP_039494199.1|DSAN	LOC6616734|XP_002041071.1|DSEC
OG0002114	LOC120453596|XP_039494293.1|DSAN	LOC6612803|XP_002037304.1|DSEC
OG0002114	LOC120454413|XP_039495616.1|DSAN	LOC6612802|XP_002037303.1|DSEC
OG0002115	LOC120445923|XP_039482516.1|DSAN	LOC116800602|XP_032572341.1|DSEC
OG0002115	LOC120445922|XP_039482514.1|DSAN	LOC6609284|XP_002033974.2|DSEC
OG0002116	LOC120444987|XP_039480952.1|DSAN	LOC6614770|XP_032582938.1|DSEC
OG0002116	LOC120448435|XP_039486378.1|DSAN	LOC6610321|XP_002034908.2|DSEC
OG0002117	LOC120444281|XP_039479730.1|DSAN	LOC6609947|XP_002034593.1|DSEC
OG0002118	LOC120457522|XP_039501000.1|DSAN	LOC6612993|XP_032574744.1|DSEC
