Orthogroup	DEUG.longest_only	DMAU.longest_only
OG0001302	LOC108109266|XP_017073239.1|DEUG	LOC117137477|XP_033154841.1|DMAU
OG0001303	LOC108117293|XP_017085138.1|DEUG	LOC117144495|XP_033165573.1|DMAU, LOC117143885|XP_033164674.1|DMAU
OG0001304	LOC108106633|XP_017069325.1|DEUG	LOC117135821|XP_033152220.1|DMAU
OG0001305	LOC108115301|XP_017082185.1|DEUG	LOC117145235|XP_033166701.1|DMAU
OG0001306	LOC108109605|XP_017073660.1|DEUG	LOC117144423|XP_033165456.1|DMAU
OG0001307	LOC108107928|XP_017071241.1|DEUG	LOC117139434|XP_033157621.1|DMAU
OG0001308	LOC108103305|XP_017064217.1|DEUG	LOC117148458|XP_033171720.1|DMAU
OG0001309	LOC108111487|XP_017076463.1|DEUG	LOC117146052|XP_033167882.1|DMAU
OG0001310	LOC108105058|XP_017066966.1|DEUG	LOC117148031|XP_033171096.1|DMAU
OG0001311	LOC108109935|XP_017074226.1|DEUG	LOC117148484|XP_033171755.1|DMAU
OG0001312	LOC108114608|XP_017081159.1|DEUG	LOC117140140|XP_033158799.1|DMAU
OG0001313	LOC108106612|XP_017069301.1|DEUG	LOC117136606|XP_033153482.1|DMAU
OG0001314	LOC108105879|XP_017068144.1|DEUG	LOC117139781|XP_033158287.1|DMAU
OG0001315	LOC108104378|XP_017065884.1|DEUG	LOC117146738|XP_033169078.1|DMAU
OG0001316	LOC108112980|XP_017078877.1|DEUG	LOC117137824|XP_033155398.1|DMAU
OG0001317	LOC108105172|XP_017067101.1|DEUG	LOC117141527|XP_033160910.1|DMAU
OG0001318	LOC108111081|XP_017075905.1|DEUG	LOC117136371|XP_033153149.1|DMAU
OG0001319	LOC108105885|XP_017068157.1|DEUG	LOC117148787|XP_033172292.1|DMAU
OG0001320	LOC108106367|XP_017068837.1|DEUG	LOC117137791|XP_033155338.1|DMAU
OG0001321	LOC108111906|XP_017077033.1|DEUG	LOC117137495|XP_033154864.1|DMAU
OG0001322	LOC108116452|XP_017083855.1|DEUG	LOC117143017|XP_033163285.1|DMAU
OG0001322	LOC108115248|XP_017082094.1|DEUG	LOC117145129|XP_033166541.1|DMAU
OG0001323	LOC108110633|XP_017075222.1|DEUG	LOC117150829|XP_033173787.1|DMAU
OG0001323	LOC108110609|XP_017075196.1|DEUG	LOC117150828|XP_033173786.1|DMAU
OG0001324	LOC108118409|XP_017086573.1|DEUG	LOC117143689|XP_033164371.1|DMAU
OG0001325	LOC108109428|XP_017073415.1|DEUG	LOC117144357|XP_033165365.1|DMAU
OG0001325	LOC108109423|XP_017073410.1|DEUG	LOC117144344|XP_033165347.1|DMAU
OG0001326	LOC108111440|XP_017076397.1|DEUG	LOC117143150|XP_033163539.1|DMAU
OG0001328	LOC108115210|XP_017082041.1|DEUG	LOC117147759|XP_033170669.1|DMAU
OG0001329	LOC108103968|XP_017065231.1|DEUG	LOC117147856|XP_033170822.1|DMAU
OG0001330	LOC108102994|XP_017063796.1|DEUG	LOC117146784|XP_033169202.1|DMAU
OG0001331	LOC108102432|XP_017062899.1|DEUG	LOC117148048|XP_033171124.1|DMAU
OG0001332	LOC108105370|XP_017067395.1|DEUG	LOC117147795|XP_033170735.1|DMAU
OG0001333	LOC108111180|XP_017076051.1|DEUG	LOC117150795|XP_033173740.1|DMAU
OG0001334	LOC108111436|XP_017076392.1|DEUG	LOC117144636|XP_033165822.1|DMAU
OG0001335	LOC108111803|XP_017076884.1|DEUG	LOC117144751|XP_033165998.1|DMAU
OG0001337	LOC108103492|XP_017064489.1|DEUG	LOC117146432|XP_033168530.1|DMAU
OG0001338	LOC108112477|XP_017077823.1|DEUG	LOC117138576|XP_033156639.1|DMAU
OG0001339	LOC108106680|XP_017069400.1|DEUG	LOC117138676|XP_033156818.1|DMAU
OG0001341	LOC108117507|XP_017085484.1|DEUG	LOC117146020|XP_033167842.1|DMAU
OG0001342	LOC108111430|XP_017076384.1|DEUG	LOC117145838|XP_033167533.1|DMAU
OG0001343	LOC108115275|XP_017082123.1|DEUG	LOC117144524|XP_033165637.1|DMAU
OG0001344	LOC108104230|XP_017065669.1|DEUG	LOC117142321|XP_033162119.1|DMAU
OG0001345	LOC108108376|XP_017071913.1|DEUG	LOC117143223|XP_033163663.1|DMAU
OG0001346	LOC108112916|XP_017078795.1|DEUG	LOC117144484|XP_033165555.1|DMAU
OG0001347	LOC108112572|XP_017078070.1|DEUG	LOC117147918|XP_033170926.1|DMAU
OG0001348	LOC108103466|XP_017064450.1|DEUG	LOC117146570|XP_033168761.1|DMAU
OG0001349	LOC108109879|XP_017074164.1|DEUG	LOC117140871|XP_033159900.1|DMAU
OG0001350	LOC108114706|XP_017081293.1|DEUG	LOC117140188|XP_033158854.1|DMAU
OG0001351	LOC108104825|XP_017066603.1|DEUG	LOC117135564|XP_033151762.1|DMAU
OG0001352	LOC108110349|XP_017074872.1|DEUG	LOC117138579|XP_033156643.1|DMAU
OG0001353	LOC108118223|XP_017086290.1|DEUG	LOC117140837|XP_033159836.1|DMAU
OG0001354	LOC108109203|XP_017073133.1|DEUG	LOC117135867|XP_033152289.1|DMAU
OG0001355	LOC108113190|XP_017079206.1|DEUG	LOC117136014|XP_033152522.1|DMAU
OG0001356	LOC108116506|XP_017083930.1|DEUG	LOC117144134|XP_033165050.1|DMAU
OG0001357	LOC108109814|XP_017074028.1|DEUG	LOC117140957|XP_033160069.1|DMAU
OG0001358	LOC108108491|XP_017072034.1|DEUG	LOC117139186|XP_033157244.1|DMAU
OG0001359	LOC108106931|XP_017069685.1|DEUG	LOC117146447|XP_033168562.1|DMAU
OG0001360	LOC108104760|XP_017066484.1|DEUG	LOC117136868|XP_033153860.1|DMAU
OG0001361	LOC108114116|XP_017080377.1|DEUG	LOC117141023|XP_033160187.1|DMAU
OG0001362	LOC108114127|XP_017080388.1|DEUG	LOC117140656|XP_033159588.1|DMAU
OG0001363	LOC108117198|XP_017084992.1|DEUG	LOC117145131|XP_033166542.1|DMAU
OG0001364	LOC108106378|XP_017068856.1|DEUG	LOC117138487|XP_033156508.1|DMAU
OG0001365	LOC108109862|XP_017074134.1|DEUG	LOC117141158|XP_033160388.1|DMAU
OG0001366	LOC108109855|XP_017074121.1|DEUG	LOC117140586|XP_033159483.1|DMAU
OG0001367	LOC108112874|XP_017078697.1|DEUG	LOC117135976|XP_033152480.1|DMAU
OG0001368	LOC108104574|XP_017066216.1|DEUG	LOC117137825|XP_033155399.1|DMAU
OG0001369	LOC108118380|XP_017086544.1|DEUG	LOC117146403|XP_033168478.1|DMAU
OG0001370	LOC108109112|XP_017072992.1|DEUG	LOC117138553|XP_033156602.1|DMAU
OG0001371	LOC108118393|XP_017086559.1|DEUG	LOC117137015|XP_033154098.1|DMAU
OG0001372	LOC108112515|XP_017077897.1|DEUG	LOC117136225|XP_033152894.1|DMAU
OG0001373	LOC108103378|XP_017064313.1|DEUG	LOC117150511|XP_033173309.1|DMAU
OG0001374	LOC108106450|XP_017068986.1|DEUG	LOC117138169|XP_033155941.1|DMAU
OG0001375	LOC108115026|XP_017081760.1|DEUG	LOC117145183|XP_033166629.1|DMAU
OG0001376	LOC108106799|XP_017069532.1|DEUG	LOC117137716|XP_033155180.1|DMAU
OG0001377	LOC108118327|XP_017086435.1|DEUG	LOC117150687|XP_033173624.1|DMAU
OG0001378	LOC108106862|XP_017069595.1|DEUG	LOC117150432|XP_033173201.1|DMAU
OG0001379	LOC108111141|XP_017075997.1|DEUG	LOC117142663|XP_033162691.1|DMAU
OG0001380	LOC108103523|XP_017064523.1|DEUG	LOC117138187|XP_033155977.1|DMAU
OG0001381	LOC108112838|XP_017078634.1|DEUG	LOC117138516|XP_033156540.1|DMAU
OG0001382	LOC108110542|XP_017075113.1|DEUG	LOC117135307|XP_033151386.1|DMAU
OG0001383	LOC108104522|XP_017066141.1|DEUG	LOC117135473|XP_033151580.1|DMAU
OG0001384	LOC108106845|XP_017069575.1|DEUG	LOC117150607|XP_033173457.1|DMAU
OG0001385	LOC108110701|XP_017075332.1|DEUG	LOC117150851|XP_033173819.1|DMAU
OG0001387	LOC108107040|XP_017069889.1|DEUG	LOC117141892|XP_033161484.1|DMAU
OG0001388	LOC108110855|XP_017075591.1|DEUG	LOC117138729|XP_033156854.1|DMAU
OG0001389	LOC108116689|XP_017084192.1|DEUG	LOC117145081|XP_033166489.1|DMAU
OG0001390	LOC108102698|XP_017063333.1|DEUG	LOC117142744|XP_033162820.1|DMAU
OG0001391	LOC108106839|XP_017069566.1|DEUG	LOC117142477|XP_033162388.1|DMAU
OG0001392	LOC108104306|XP_017065773.1|DEUG	LOC117148757|XP_033172242.1|DMAU
OG0001393	LOC108107047|XP_017069897.1|DEUG	LOC117139843|XP_033158384.1|DMAU
OG0001394	LOC108110805|XP_017075524.1|DEUG	LOC117137259|XP_033154515.1|DMAU
OG0001395	LOC108103729|XP_017064817.1|DEUG	LOC117143497|XP_033164105.1|DMAU
OG0001396	LOC108103929|XP_017065169.1|DEUG	LOC117147284|XP_033170019.1|DMAU
OG0001397	LOC108116501|XP_017083923.1|DEUG	LOC117145099|XP_033166509.1|DMAU
OG0001398	LOC108110124|XP_017074519.1|DEUG	LOC117147906|XP_033170906.1|DMAU
OG0001399	LOC108118098|XP_017086140.1|DEUG, LOC108118277|XP_017086363.1|DEUG	LOC117137959|XP_033155613.1|DMAU
OG0001400	LOC108116812|XP_017084349.1|DEUG	LOC117143334|XP_033163886.1|DMAU
OG0001401	LOC108113973|XP_017080179.1|DEUG	LOC117140082|XP_033158726.1|DMAU
OG0001402	LOC108117342|XP_017085205.1|DEUG	LOC117141036|XP_033160210.1|DMAU
OG0001403	LOC108108676|XP_017072270.1|DEUG	LOC117141310|XP_033160587.1|DMAU
OG0001404	LOC108114906|XP_017081569.1|DEUG	LOC117135629|XP_033151893.1|DMAU
OG0001405	LOC108111905|XP_017077032.1|DEUG	LOC117137727|XP_033155193.1|DMAU
OG0001406	LOC108116955|XP_017084602.1|DEUG	LOC117148322|XP_033171545.1|DMAU
OG0001407	LOC108108521|XP_017072082.1|DEUG	LOC117141445|XP_033160790.1|DMAU
OG0001408	LOC108112500|XP_017077868.1|DEUG	LOC117135587|XP_033151812.1|DMAU
OG0001411	LOC108111690|XP_017076728.1|DEUG	LOC117144749|XP_033165995.1|DMAU
OG0001412	LOC108118459|XP_017086667.1|DEUG	LOC117141864|XP_033161479.1|DMAU, LOC117151093|XP_033174232.1|DMAU
OG0001413	LOC108112310|XP_017077625.1|DEUG	LOC117136789|XP_033153736.1|DMAU
OG0001413	LOC108112366|XP_017077685.1|DEUG	LOC117136980|XP_033154047.1|DMAU
OG0001414	LOC108104765|XP_017066488.1|DEUG	LOC117137873|XP_033155490.1|DMAU
OG0001415	LOC108106217|XP_017068631.1|DEUG	LOC117137429|XP_033154751.1|DMAU
OG0001415	LOC108106689|XP_017069411.1|DEUG	LOC117135885|XP_033152323.1|DMAU
OG0001416	LOC108106893|XP_017069632.1|DEUG	LOC117150803|XP_033173752.1|DMAU
OG0001416	LOC108102784|XP_017063434.1|DEUG	LOC117140999|XP_033160141.1|DMAU
OG0001417	LOC108103435|XP_017064393.1|DEUG	LOC117148170|XP_033171327.1|DMAU
OG0001418	LOC108108358|XP_017071888.1|DEUG	LOC117140888|XP_033159931.1|DMAU
OG0001418	LOC108108357|XP_017071887.1|DEUG	LOC117140047|XP_033158675.1|DMAU
OG0001419	LOC108106094|XP_017068441.1|DEUG	LOC117148521|XP_033171822.1|DMAU
OG0001419	LOC108106089|XP_017068438.1|DEUG	LOC117147721|XP_033170615.1|DMAU
OG0001420	LOC108115710|XP_017082770.1|DEUG	LOC117143144|XP_033163531.1|DMAU
OG0001421	LOC108116250|XP_017083529.1|DEUG	LOC117145934|XP_033167701.1|DMAU
OG0001422	LOC108102782|XP_017063432.1|DEUG	LOC117140150|XP_033158812.1|DMAU
OG0001422	LOC108102874|XP_017063571.1|DEUG	LOC117141292|XP_033160562.1|DMAU
OG0001423	LOC108105548|XP_017067673.1|DEUG	LOC117145604|XP_033167209.1|DMAU
OG0001423	LOC108105546|XP_017067671.1|DEUG	LOC117143665|XP_033164337.1|DMAU
OG0001424	LOC108116848|XP_017084392.1|DEUG, LOC108116852|XP_017084396.1|DEUG	LOC117143134|XP_033163517.1|DMAU, LOC117144406|XP_033165435.1|DMAU
OG0001425	LOC108112250|XP_017077560.1|DEUG	LOC117136481|XP_033153308.1|DMAU
OG0001425	LOC108113231|XP_017079258.1|DEUG, LOC108113230|XP_017079256.1|DEUG	LOC117137868|XP_033155476.1|DMAU
OG0001426	LOC108110790|XP_017075500.1|DEUG	LOC117141626|XP_033161050.1|DMAU
OG0001426	LOC108110033|XP_017074372.1|DEUG	LOC117147162|XP_033169840.1|DMAU
OG0001427	LOC108113482|XP_017079559.1|DEUG	LOC117138235|XP_033156074.1|DMAU
OG0001427	LOC108105751|XP_017067959.1|DEUG	LOC117150909|XP_033173948.1|DMAU
OG0001428	LOC108105954|XP_017068244.1|DEUG	LOC117140866|XP_033159895.1|DMAU
OG0001428	LOC108106468|XP_017069026.1|DEUG	LOC117138347|XP_033156279.1|DMAU
OG0001429	LOC108116795|XP_017084332.1|DEUG	LOC117144830|XP_033166106.1|DMAU
OG0001430	LOC108116891|XP_017084481.1|DEUG	LOC117142909|XP_033163083.1|DMAU
OG0001431	LOC108116948|XP_017084590.1|DEUG	LOC117148150|XP_033171272.1|DMAU
OG0001432	LOC108103424|XP_017064380.1|DEUG	LOC117146362|XP_033168404.1|DMAU
OG0001433	LOC108115728|XP_017082791.1|DEUG	LOC117143605|XP_033164247.1|DMAU
OG0001434	LOC108118294|XP_017086391.1|DEUG	LOC117147034|XP_033169618.1|DMAU
OG0001435	LOC108109001|XP_017072757.1|DEUG	LOC117137989|XP_033155664.1|DMAU
OG0001436	LOC108105511|XP_017067625.1|DEUG	LOC117142713|XP_033162763.1|DMAU
OG0001437	LOC108106071|XP_017068418.1|DEUG	LOC117139720|XP_033158181.1|DMAU
OG0001438	LOC108116022|XP_017083198.1|DEUG	LOC117142579|XP_033162539.1|DMAU
OG0001439	LOC108110247|XP_017074724.1|DEUG	LOC117143432|XP_033164029.1|DMAU
OG0001440	LOC108102934|XP_017063685.1|DEUG	LOC117146806|XP_033169241.1|DMAU
OG0001441	LOC108105102|XP_017067026.1|DEUG	LOC117148575|XP_033171931.1|DMAU
OG0001442	LOC108106983|XP_017069808.1|DEUG	LOC117150471|XP_033173258.1|DMAU
OG0001443	LOC108111370|XP_017076291.1|DEUG	LOC117142292|XP_033162069.1|DMAU
OG0001444	LOC108109557|XP_017073618.1|DEUG	LOC117145257|XP_033166731.1|DMAU
OG0001445	LOC108114976|XP_017081688.1|DEUG	LOC117142599|XP_033162569.1|DMAU
OG0001446	LOC108115682|XP_017082740.1|DEUG	LOC117142264|XP_033162017.1|DMAU
OG0001447	LOC108116454|XP_017083862.1|DEUG	LOC117144578|XP_033165728.1|DMAU
OG0001448	LOC108111429|XP_017076381.1|DEUG	LOC117143152|XP_033163542.1|DMAU
OG0001449	LOC108113217|XP_017079242.1|DEUG	LOC117137234|XP_033154484.1|DMAU
OG0001450	LOC108102502|XP_017063014.1|DEUG	LOC117137220|XP_033154504.1|DMAU
OG0001451	LOC108112442|XP_017077775.1|DEUG	LOC117137378|XP_033154681.1|DMAU
OG0001452	LOC108112134|XP_017077372.1|DEUG	LOC117136147|XP_033152754.1|DMAU
OG0001453	LOC108114562|XP_017081101.1|DEUG	LOC117140609|XP_033159511.1|DMAU
OG0001454	LOC108117252|XP_017085091.1|DEUG	LOC117143413|XP_033163999.1|DMAU
OG0001455	LOC108114442|XP_017080924.1|DEUG	LOC117138998|XP_033156965.1|DMAU
OG0001456	LOC108106523|XP_017069120.1|DEUG	LOC117137785|XP_033155330.1|DMAU
OG0001457	LOC108112558|XP_017077993.1|DEUG	LOC117135759|XP_033152108.1|DMAU
OG0001458	LOC108106271|XP_017068725.1|DEUG	LOC117136426|XP_033153227.1|DMAU
OG0001459	LOC108108127|XP_017071537.1|DEUG	LOC117140456|XP_033159278.1|DMAU
OG0001460	LOC108112589|XP_017078120.1|DEUG	LOC117136647|XP_033153533.1|DMAU
OG0001461	LOC108105071|XP_017066982.1|DEUG	LOC117148120|XP_033171233.1|DMAU
OG0001462	LOC108107935|XP_017071252.1|DEUG	LOC117139476|XP_033157687.1|DMAU
OG0001463	LOC108113607|XP_017079753.1|DEUG	LOC117143116|XP_033163493.1|DMAU
OG0001464	LOC108104390|XP_017065918.1|DEUG	LOC117146624|XP_033168847.1|DMAU
OG0001465	LOC108113250|XP_017079286.1|DEUG	LOC117137624|XP_033155046.1|DMAU
OG0001466	LOC108104105|XP_017065493.1|DEUG	LOC117135138|XP_033151089.1|DMAU
OG0001467	LOC108111655|XP_017076678.1|DEUG	LOC117141750|XP_033161266.1|DMAU
OG0001468	LOC108108266|XP_017071713.1|DEUG	LOC117139887|XP_033158454.1|DMAU
OG0001469	LOC108106461|XP_017069015.1|DEUG	LOC117138320|XP_033156242.1|DMAU, LOC117144179|XP_033165115.1|DMAU
OG0001470	LOC108113951|XP_017080152.1|DEUG	LOC117139416|XP_033157584.1|DMAU
OG0001471	LOC108104676|XP_017066356.1|DEUG	LOC117141247|XP_033160504.1|DMAU
OG0001472	LOC108114375|XP_017080816.1|DEUG	LOC117141346|XP_033160641.1|DMAU
OG0001473	LOC108114945|XP_017081618.1|DEUG	LOC117145356|XP_033166866.1|DMAU
OG0001474	LOC108103250|XP_017064142.1|DEUG	LOC117147064|XP_033169714.1|DMAU
OG0001475	LOC108104840|XP_017066637.1|DEUG	LOC117135827|XP_033152228.1|DMAU
OG0001476	LOC108109968|XP_017074274.1|DEUG	LOC117148448|XP_033171713.1|DMAU
OG0001477	LOC108111421|XP_017076368.1|DEUG	LOC117142305|XP_033162084.1|DMAU
OG0001478	LOC108110747|XP_017075444.1|DEUG	LOC117150656|XP_033173534.1|DMAU
OG0001480	LOC108111005|XP_017075805.1|DEUG	LOC117145932|XP_033167700.1|DMAU
OG0001481	LOC108115472|XP_017082421.1|DEUG	LOC117150569|XP_033173411.1|DMAU
OG0001482	LOC108112429|XP_017077761.1|DEUG	LOC117136671|XP_033153564.1|DMAU
OG0001483	LOC108118309|XP_017086410.1|DEUG	LOC117135189|XP_033151147.1|DMAU
OG0001484	LOC108110438|XP_017074994.1|DEUG	LOC117136792|XP_033153742.1|DMAU
OG0001485	LOC108108622|XP_017072210.1|DEUG	LOC117139075|XP_033157077.1|DMAU
OG0001486	LOC108106192|XP_017068605.1|DEUG	LOC117150206|XP_033172891.1|DMAU
OG0001487	LOC108117613|XP_017085628.1|DEUG	LOC117135602|XP_033151842.1|DMAU
OG0001488	LOC108111911|XP_017077039.1|DEUG	LOC117136831|XP_033153801.1|DMAU
OG0001489	LOC108114815|XP_017081422.1|DEUG	LOC117147746|XP_033170645.1|DMAU
OG0001490	LOC108110765|XP_017075469.1|DEUG	LOC117144902|XP_033166229.1|DMAU
OG0001491	LOC108110661|XP_017075263.1|DEUG	LOC117151049|XP_033174155.1|DMAU
OG0001492	LOC108106908|XP_017069648.1|DEUG	LOC117136191|XP_033152828.1|DMAU
OG0001493	LOC108105079|XP_017066992.1|DEUG	LOC117148041|XP_033171110.1|DMAU
OG0001494	LOC108104980|XP_017066842.1|DEUG	LOC117146976|XP_033169536.1|DMAU
OG0001495	LOC108109010|XP_017072771.1|DEUG	LOC117137994|XP_033155672.1|DMAU
OG0001496	LOC108117428|XP_017085331.1|DEUG	LOC117147816|XP_033170761.1|DMAU
OG0001497	LOC108104608|XP_017066271.1|DEUG	LOC117137298|XP_033154566.1|DMAU
OG0001498	LOC108115046|XP_017081783.1|DEUG	LOC117143311|XP_033163837.1|DMAU
OG0001500	LOC108111990|XP_017077207.1|DEUG	LOC117138547|XP_033156594.1|DMAU
OG0001501	LOC108111721|XP_017076762.1|DEUG	LOC117143328|XP_033163875.1|DMAU
OG0001502	LOC108106386|XP_017068881.1|DEUG	LOC117135887|XP_033152325.1|DMAU
OG0001503	LOC108113198|XP_017079214.1|DEUG	LOC117138384|XP_033156344.1|DMAU
OG0001504	LOC108103685|XP_017064763.1|DEUG	LOC117148877|XP_033172440.1|DMAU
OG0001505	LOC108112171|XP_017077437.1|DEUG	LOC117138355|XP_033156312.1|DMAU
OG0001506	LOC108112842|XP_017078643.1|DEUG	LOC117136155|XP_033152766.1|DMAU
OG0001507	LOC108112703|XP_017078413.1|DEUG	LOC117136144|XP_033152740.1|DMAU
OG0001508	LOC108108897|XP_017072608.1|DEUG	LOC117138395|XP_033156359.1|DMAU
OG0001509	LOC108112358|XP_017077675.1|DEUG	LOC117137599|XP_033155001.1|DMAU
OG0001510	LOC108113428|XP_017079476.1|DEUG	LOC117147177|XP_033169867.1|DMAU, LOC117139884|XP_033158443.1|DMAU
OG0001511	LOC108107451|XP_017070487.1|DEUG	LOC117138689|XP_033156837.1|DMAU
OG0001512	LOC108102712|XP_017063341.1|DEUG	LOC117139046|XP_033157040.1|DMAU
OG0001513	LOC108118341|XP_017086464.1|DEUG	LOC117139000|XP_033156969.1|DMAU
OG0001515	LOC108105464|XP_017067553.1|DEUG	LOC117146458|XP_033168578.1|DMAU
OG0001516	LOC108111309|XP_017076192.1|DEUG	LOC117144995|XP_033166362.1|DMAU
OG0001516	LOC108111272|XP_017076149.1|DEUG	LOC117144996|XP_033166366.1|DMAU
OG0001517	LOC108116185|XP_017083414.1|DEUG	LOC117144862|XP_033166157.1|DMAU
OG0001517	LOC108115879|XP_017083008.1|DEUG	LOC117143439|XP_033164037.1|DMAU
OG0001518	LOC108118090|XP_017086132.1|DEUG	LOC117147886|XP_033170861.1|DMAU
OG0001519	LOC108108597|XP_017072186.1|DEUG, LOC108115075|XP_017081813.1|DEUG	LOC117144771|XP_033166026.1|DMAU
OG0001520	LOC108115321|XP_017082217.1|DEUG	LOC117144042|XP_033164902.1|DMAU
OG0001520	LOC108115322|XP_017082218.1|DEUG	LOC117142903|XP_033163076.1|DMAU
OG0001521	LOC108106984|XP_017069809.1|DEUG	LOC117151033|XP_033174138.1|DMAU
OG0001522	LOC108107587|XP_017070638.1|DEUG, LOC108118397|XP_017086562.1|DEUG	LOC117150591|XP_033173438.1|DMAU
OG0001522	LOC108102467|XP_017062965.1|DEUG	LOC117140949|XP_033160062.1|DMAU
OG0001523	LOC108112268|XP_017077579.1|DEUG	LOC117136971|XP_033154031.1|DMAU
OG0001523	LOC108112225|XP_017077534.1|DEUG	LOC117138099|XP_033155847.1|DMAU
OG0001524	LOC108106324|XP_017068784.1|DEUG	LOC117138599|XP_033156672.1|DMAU
OG0001526	LOC108102951|XP_017063718.1|DEUG	LOC117146665|XP_033168903.1|DMAU
OG0001526	LOC108102952|XP_017063719.1|DEUG	LOC117146666|XP_033168904.1|DMAU
OG0001527	LOC108103185|XP_017064061.1|DEUG, LOC108103186|XP_017064062.1|DEUG	LOC117147319|XP_033170061.1|DMAU
OG0001528	LOC108113727|XP_017079901.1|DEUG	LOC117143926|XP_033164733.1|DMAU
OG0001528	LOC108113726|XP_017079899.1|DEUG	LOC117144026|XP_033164875.1|DMAU
OG0001529	LOC108103538|XP_017064556.1|DEUG	LOC117147946|XP_033170981.1|DMAU, LOC117148282|XP_033171487.1|DMAU, LOC117147959|XP_033170996.1|DMAU, LOC117147958|XP_033170995.1|DMAU, LOC117147960|XP_033170997.1|DMAU, LOC117147957|XP_033170993.1|DMAU
OG0001530	LOC108108527|XP_017072091.1|DEUG	LOC117147370|XP_033170130.1|DMAU
OG0001531	LOC108111912|XP_017077040.1|DEUG	LOC117138155|XP_033155923.1|DMAU
OG0001534	LOC108109721|XP_017073843.1|DEUG	LOC117147129|XP_033169786.1|DMAU
OG0001535	LOC108114768|XP_017081404.1|DEUG	LOC117146600|XP_033168815.1|DMAU
OG0001536	LOC108117475|XP_017085391.1|DEUG	LOC117148108|XP_033171217.1|DMAU
OG0001537	LOC108110732|XP_017075411.1|DEUG	LOC117150461|XP_033173246.1|DMAU
OG0001538	LOC108118357|XP_017086512.1|DEUG	LOC117148951|XP_033172583.1|DMAU
OG0001539	LOC108109037|XP_017072824.1|DEUG	LOC117135750|XP_033152096.1|DMAU
OG0001540	LOC108110751|XP_017075449.1|DEUG	LOC117150337|XP_033173076.1|DMAU
OG0001541	LOC108116752|XP_017084258.1|DEUG	LOC117140752|XP_033159725.1|DMAU
OG0001542	LOC108116444|XP_017083843.1|DEUG	LOC117142454|XP_033162320.1|DMAU
OG0001543	LOC108103966|XP_017065229.1|DEUG	LOC117147990|XP_033171032.1|DMAU
OG0001544	LOC108110387|XP_017074922.1|DEUG	LOC117147793|XP_033170732.1|DMAU
OG0001545	LOC108105910|XP_017068173.1|DEUG	LOC117146705|XP_033169009.1|DMAU, LOC117148355|XP_033171604.1|DMAU
OG0001546	LOC108117711|XP_017085755.1|DEUG	LOC117147241|XP_033169946.1|DMAU
OG0001547	LOC108118129|XP_017086179.1|DEUG	LOC117148073|XP_033171162.1|DMAU
OG0001548	LOC108103930|XP_017065171.1|DEUG	LOC117147159|XP_033169833.1|DMAU
OG0001549	LOC108118432|XP_017086622.1|DEUG	LOC117135128|XP_033151068.1|DMAU
OG0001550	LOC108117482|XP_017085442.1|DEUG	LOC117144687|XP_033165902.1|DMAU
OG0001551	LOC108115702|XP_017082761.1|DEUG	LOC117144746|XP_033165991.1|DMAU
OG0001552	LOC108112850|XP_017078661.1|DEUG	LOC117144314|XP_033165316.1|DMAU
OG0001553	LOC108118289|XP_017086379.1|DEUG	LOC117148350|XP_033171579.1|DMAU
OG0001554	LOC108116453|XP_017083859.1|DEUG	LOC117144605|XP_033165787.1|DMAU
OG0001555	LOC108106946|XP_017069703.1|DEUG	LOC117135262|XP_033151303.1|DMAU
OG0001556	LOC108113255|XP_017079292.1|DEUG	LOC117135766|XP_033152122.1|DMAU
OG0001557	LOC108109976|XP_017074286.1|DEUG	LOC117148228|XP_033171408.1|DMAU
OG0001558	LOC108115202|XP_017082016.1|DEUG	LOC117147287|XP_033170022.1|DMAU
OG0001559	LOC108116674|XP_017084160.1|DEUG	LOC117144645|XP_033165832.1|DMAU
OG0001560	LOC108109292|XP_017073278.1|DEUG, LOC108109282|XP_017073266.1|DEUG, LOC108115147|XP_017081936.1|DEUG	LOC117142779|XP_033162859.1|DMAU
OG0001561	LOC108111595|XP_017076605.1|DEUG	LOC117144186|XP_033165124.1|DMAU
OG0001562	LOC108106933|XP_017069687.1|DEUG	LOC117146461|XP_033168587.1|DMAU
OG0001563	LOC108114750|XP_017081351.1|DEUG, LOC108117453|XP_017085358.1|DEUG, LOC108112068|XP_017077306.1|DEUG	LOC117141678|XP_033161165.1|DMAU
OG0001564	LOC108109464|XP_017073468.1|DEUG	LOC117146012|XP_033167822.1|DMAU
OG0001565	LOC108109501|XP_017073529.1|DEUG	LOC117144825|XP_033166100.1|DMAU
OG0001566	LOC108116462|XP_017083881.1|DEUG	LOC117144763|XP_033166012.1|DMAU
OG0001567	LOC108106763|XP_017069492.1|DEUG	LOC117137470|XP_033154808.1|DMAU
OG0001568	LOC108111664|XP_017076684.1|DEUG	LOC117145575|XP_033167172.1|DMAU
OG0001569	LOC108116990|XP_017084644.1|DEUG	LOC117142749|XP_033162821.1|DMAU
OG0001570	LOC108116846|XP_017084390.1|DEUG, LOC108116828|XP_017084368.1|DEUG	LOC117143537|XP_033164161.1|DMAU
OG0001571	LOC108111237|XP_017076129.1|DEUG	LOC117150331|XP_033173066.1|DMAU
OG0001572	LOC108103023|XP_017063839.1|DEUG	LOC117146644|XP_033168869.1|DMAU
OG0001573	LOC108107794|XP_017070994.1|DEUG	LOC117138952|XP_033156883.1|DMAU
