Orthogroup	DEUG.longest_only	DSUZ.longest_only
OG0000758	LOC108114719|XP_017081309.1|DEUG	LOC108011303|XP_036671197.1|DSUZ
OG0000758	LOC108114694|XP_017081279.1|DEUG	LOC108011319|XP_036671194.1|DSUZ
OG0000759	LOC108108222|XP_017071678.1|DEUG	LOC108013607|XP_016935036.1|DSUZ
OG0000759	LOC108108236|XP_017071692.1|DEUG	LOC108012426|XP_036671839.1|DSUZ
OG0000760	LOC108113340|XP_017079389.1|DEUG	LOC108010299|XP_016930663.1|DSUZ
OG0000761	LOC108111088|XP_017075913.1|DEUG	LOC108021545|XP_036676751.1|DSUZ
OG0000761	LOC108110915|XP_017075672.1|DEUG	LOC108005031|XP_016923659.1|DSUZ
OG0000762	LOC108106188|XP_017068601.1|DEUG	LOC108005456|XP_016924241.1|DSUZ
OG0000762	LOC108110597|XP_017075184.1|DEUG	LOC108010606|XP_016930991.1|DSUZ
OG0000763	LOC108115442|XP_017082367.1|DEUG	LOC108021341|XP_016945507.1|DSUZ
OG0000763	LOC108115433|XP_017082359.1|DEUG	LOC108021343|XP_016945511.1|DSUZ
OG0000764	LOC108115594|XP_017082597.1|DEUG	LOC108006447|XP_036672945.1|DSUZ
OG0000764	LOC108102946|XP_017063709.1|DEUG	LOC108006339|XP_016925338.1|DSUZ
OG0000765	LOC108102787|XP_017063437.1|DEUG	LOC108012671|XP_016933586.1|DSUZ
OG0000765	LOC108118528|XP_017086764.1|DEUG	LOC108015300|XP_016937166.1|DSUZ
OG0000766	LOC108110590|XP_017075176.1|DEUG	LOC108010875|XP_016931352.1|DSUZ
OG0000766	LOC108105457|XP_017067544.1|DEUG	LOC108020178|XP_016943771.1|DSUZ
OG0000767	LOC108115233|XP_017082079.1|DEUG	LOC108016254|XP_016938366.2|DSUZ
OG0000767	LOC108108782|XP_017072442.1|DEUG	LOC108010681|XP_036672278.1|DSUZ
OG0000768	LOC108114684|XP_017081265.1|DEUG	LOC108005850|XP_036671900.1|DSUZ
OG0000769	LOC108113698|XP_017079863.1|DEUG	LOC108012134|XP_016932914.2|DSUZ
OG0000769	LOC108117719|XP_017085767.1|DEUG	LOC108015385|XP_016937292.1|DSUZ
OG0000770	LOC108104842|XP_017066640.1|DEUG	LOC108009556|XP_016929506.1|DSUZ
OG0000771	LOC108108167|XP_017071596.1|DEUG	LOC108011804|XP_016932531.2|DSUZ
OG0000771	LOC108108156|XP_017071578.1|DEUG	LOC108011837|XP_016932564.2|DSUZ
OG0000772	LOC108107296|XP_017070241.1|DEUG	LOC108008397|XP_016927731.1|DSUZ
OG0000772	LOC108112712|XP_017078427.1|DEUG	LOC108018091|XP_016940984.2|DSUZ
OG0000773	LOC108108951|XP_017072694.1|DEUG	LOC108019654|XP_016943028.1|DSUZ
OG0000773	LOC108116195|XP_017083424.1|DEUG	LOC108017113|XP_016939562.2|DSUZ
OG0000774	LOC108107310|XP_017070270.1|DEUG	LOC108009937|XP_016930169.1|DSUZ
OG0000774	LOC108107309|XP_017070269.1|DEUG	LOC108009938|XP_016930170.1|DSUZ
OG0000774	LOC108107308|XP_017070267.1|DEUG	LOC108009936|XP_016930166.1|DSUZ
OG0000775	LOC108111967|XP_017077161.1|DEUG	LOC108019850|XP_016943377.1|DSUZ
OG0000775	LOC108104829|XP_017066614.1|DEUG	LOC108009958|XP_016930203.1|DSUZ
OG0000776	LOC108107893|XP_017071179.1|DEUG	LOC108005559|XP_036670505.1|DSUZ
OG0000776	LOC108107892|XP_017071177.1|DEUG	LOC118877219|XP_036670517.1|DSUZ
OG0000777	LOC108113126|XP_017079121.1|DEUG	LOC118877968|XP_036674697.1|DSUZ
OG0000777	LOC108113110|XP_017079096.1|DEUG, LOC108111581|XP_017076590.1|DEUG	LOC108020829|XP_016944702.2|DSUZ
OG0000777	LOC108111589|XP_017076598.1|DEUG, LOC108113116|XP_017079109.1|DEUG, LOC108111580|XP_017076588.1|DEUG	LOC108020835|XP_016944707.1|DSUZ
OG0000778	LOC108108047|XP_017071410.1|DEUG	LOC108011444|XP_016932069.1|DSUZ
OG0000778	LOC108117455|XP_017085359.1|DEUG	LOC108014401|XP_036672050.1|DSUZ
OG0000779	LOC108118383|XP_017086547.1|DEUG	LOC108004707|XP_016923210.1|DSUZ
OG0000780	LOC108104863|XP_017066674.1|DEUG	LOC108009945|XP_016930178.1|DSUZ
OG0000781	LOC108103425|XP_017064381.1|DEUG	LOC108019124|XP_016942345.1|DSUZ
OG0000781	LOC108116732|XP_017084238.1|DEUG	LOC108007436|XP_016926584.2|DSUZ
OG0000782	LOC108114382|XP_017080829.1|DEUG	LOC108014639|XP_036671167.1|DSUZ
OG0000782	LOC108118358|XP_017086514.1|DEUG	LOC108005169|XP_016923833.1|DSUZ
OG0000783	LOC108108199|XP_017071640.1|DEUG	LOC108014686|XP_016936349.1|DSUZ
OG0000783	LOC108103269|XP_017064170.1|DEUG	LOC108015375|XP_016937282.1|DSUZ
OG0000784	LOC108114067|XP_017080311.1|DEUG	LOC108012735|XP_016933657.1|DSUZ
OG0000784	LOC108105383|XP_017067416.1|DEUG	LOC108016874|XP_016939247.1|DSUZ
OG0000785	LOC108115949|XP_017083073.1|DEUG	LOC108011725|XP_016932436.2|DSUZ
OG0000785	LOC108116076|XP_017083283.1|DEUG	LOC108011726|XP_016932437.2|DSUZ
OG0000785	LOC108115872|XP_017082992.1|DEUG	LOC108020160|XP_016943751.2|DSUZ
OG0000786	LOC108109101|XP_017072978.1|DEUG	LOC108020430|XP_016944238.1|DSUZ
OG0000786	LOC108110197|XP_017074650.1|DEUG	LOC108018387|XP_036672790.1|DSUZ
OG0000787	LOC108114165|XP_017080446.1|DEUG	LOC108013088|XP_036670990.1|DSUZ
OG0000787	LOC108103918|XP_017065156.1|DEUG	LOC108005233|XP_016923914.1|DSUZ
OG0000788	LOC108103061|XP_017063880.1|DEUG	LOC108014889|XP_016936600.1|DSUZ
OG0000788	LOC108102730|XP_017063366.1|DEUG	LOC108005882|XP_016924752.1|DSUZ
OG0000789	LOC108102470|XP_017062968.1|DEUG	LOC108007756|XP_016927003.2|DSUZ
OG0000789	LOC108102487|XP_017062988.1|DEUG	LOC108013325|XP_016934615.1|DSUZ
OG0000790	LOC108104171|XP_017065565.1|DEUG	LOC108013632|XP_016935070.1|DSUZ
OG0000791	LOC108113587|XP_017079722.1|DEUG	LOC108017536|XP_036675275.1|DSUZ
OG0000791	LOC108116032|XP_017083210.1|DEUG	LOC108019460|XP_036674189.1|DSUZ
OG0000792	LOC108111217|XP_017076110.1|DEUG	LOC108008463|XP_016927809.1|DSUZ
OG0000793	LOC108117185|XP_017084966.1|DEUG	LOC108015971|XP_016938043.2|DSUZ
OG0000793	LOC108103150|XP_017064013.1|DEUG	LOC108015360|XP_016937264.1|DSUZ
OG0000794	LOC108102562|XP_017063125.1|DEUG	LOC108020875|XP_016944763.1|DSUZ
OG0000794	LOC108109732|XP_017073869.1|DEUG	LOC108015046|XP_016936774.1|DSUZ
OG0000795	LOC108110146|XP_017074549.1|DEUG	LOC108004757|XP_016923283.1|DSUZ
OG0000795	LOC108111570|XP_017076582.1|DEUG	LOC108012042|XP_016932811.1|DSUZ
OG0000796	LOC108109415|XP_017073405.1|DEUG	LOC108010558|XP_036674438.1|DSUZ
OG0000796	LOC108111881|XP_017077000.1|DEUG	LOC108004727|XP_016923238.1|DSUZ
OG0000797	LOC108109914|XP_017074211.1|DEUG	LOC108017482|XP_016940016.2|DSUZ
OG0000797	LOC108109927|XP_017074219.1|DEUG	LOC108017480|XP_036674283.1|DSUZ
OG0000798	LOC108114915|XP_017081588.1|DEUG	LOC108019781|XP_016943258.1|DSUZ
OG0000798	LOC108114912|XP_017081580.1|DEUG	LOC108019780|XP_016943252.1|DSUZ
OG0000799	LOC108111730|XP_017076772.1|DEUG	LOC108019251|XP_036673861.1|DSUZ
OG0000799	LOC108103224|XP_017064112.1|DEUG	LOC108015152|XP_016936917.1|DSUZ
OG0000800	LOC108114145|XP_017080416.1|DEUG	LOC108012423|XP_016933273.1|DSUZ
OG0000801	LOC108112149|XP_017077386.1|DEUG	LOC108008266|XP_016927543.1|DSUZ
OG0000801	LOC108113322|XP_017079365.1|DEUG	LOC108008353|XP_016927671.1|DSUZ
OG0000802	LOC108103199|XP_017064077.1|DEUG	LOC108004581|XP_016923009.1|DSUZ
OG0000802	LOC108103205|XP_017064084.1|DEUG	LOC108004576|XP_016923005.1|DSUZ
OG0000803	LOC108110884|XP_017075631.1|DEUG	LOC108021119|XP_016945157.1|DSUZ
OG0000803	LOC108108171|XP_017071602.1|DEUG	LOC108011871|XP_036670751.1|DSUZ
OG0000804	LOC108106808|XP_017069544.1|DEUG	LOC108008724|XP_016928111.1|DSUZ
OG0000804	LOC108116139|XP_017083358.1|DEUG	LOC108016053|XP_036674900.1|DSUZ
OG0000805	LOC108111910|XP_017077038.1|DEUG	LOC108019642|XP_016943015.1|DSUZ
OG0000805	LOC108112026|XP_017077259.1|DEUG	LOC108019653|XP_016943027.1|DSUZ
OG0000806	LOC108111181|XP_017076056.1|DEUG	LOC108009507|XP_016929411.1|DSUZ
OG0000807	LOC108108779|XP_017072438.1|DEUG	LOC108017627|XP_016940217.2|DSUZ
OG0000807	LOC108106107|XP_017068472.1|DEUG	LOC108019814|XP_036670640.1|DSUZ
OG0000807	LOC108114001|XP_017080236.1|DEUG	LOC108012630|XP_016933540.1|DSUZ
OG0000807	LOC108111165|XP_017076032.1|DEUG	LOC108021637|XP_016945933.1|DSUZ
OG0000808	LOC108112984|XP_017078921.1|DEUG, LOC108111276|XP_017076152.1|DEUG	LOC108013820|XP_016935286.2|DSUZ
OG0000808	LOC108111275|XP_017076151.1|DEUG	LOC108013819|XP_036675465.1|DSUZ
OG0000810	LOC108112909|XP_017078765.1|DEUG	LOC108017741|XP_036669879.1|DSUZ
OG0000811	LOC108112639|XP_017078238.1|DEUG	LOC108009093|XP_016928642.1|DSUZ
OG0000812	LOC108115215|XP_017082050.1|DEUG	LOC108018925|XP_016942005.1|DSUZ
OG0000812	LOC108104290|XP_017065753.1|DEUG	LOC108011756|XP_016932474.2|DSUZ
OG0000813	LOC108112758|XP_017078503.1|DEUG	LOC108019788|XP_016943273.1|DSUZ
OG0000814	LOC108103476|XP_017064507.1|DEUG	LOC108008525|XP_016927888.1|DSUZ
OG0000815	LOC108102669|XP_017063299.1|DEUG	LOC108021696|XP_016946016.1|DSUZ
OG0000816	LOC108111835|XP_017076929.1|DEUG	LOC108004669|XP_016923136.1|DSUZ
OG0000816	LOC108115160|XP_017081960.1|DEUG	LOC108013963|XP_016935467.1|DSUZ
OG0000817	LOC108113529|XP_017079612.1|DEUG	LOC118876775|XP_036675533.1|DSUZ
OG0000817	LOC108113530|XP_017079613.1|DEUG, LOC108108993|XP_017072744.1|DEUG	LOC108018419|XP_016941465.2|DSUZ, LOC108018418|XP_036675534.1|DSUZ
OG0000818	LOC108105507|XP_017067620.1|DEUG	LOC108016618|XP_016938801.1|DSUZ
OG0000818	LOC108104078|XP_017065462.1|DEUG	LOC108014108|XP_016935625.1|DSUZ
OG0000819	LOC108117429|XP_017085336.1|DEUG	LOC108016527|XP_016938689.1|DSUZ
OG0000819	LOC108117415|XP_017085316.1|DEUG	LOC108016526|XP_036676591.1|DSUZ
OG0000820	LOC108103772|XP_017064889.1|DEUG	LOC108015089|XP_016936818.1|DSUZ
OG0000820	LOC108112774|XP_017078532.1|DEUG	LOC108008430|XP_016927769.1|DSUZ
OG0000821	LOC108116832|XP_017084372.1|DEUG	LOC108011585|XP_036673920.1|DSUZ
OG0000821	LOC108113378|XP_017079436.1|DEUG	LOC108008253|XP_036669414.1|DSUZ
OG0000822	LOC108108461|XP_017072004.1|DEUG	LOC108012267|XP_016933057.1|DSUZ
OG0000822	LOC108106093|XP_017068440.1|DEUG	LOC108021667|XP_016945971.1|DSUZ
OG0000824	LOC108104034|XP_017065358.1|DEUG	LOC108007551|XP_016926735.1|DSUZ
OG0000825	LOC108114078|XP_017080322.1|DEUG	LOC108012268|XP_016933058.1|DSUZ
OG0000825	LOC108105154|XP_017067079.1|DEUG	LOC108012861|XP_016933828.1|DSUZ
OG0000826	LOC108112534|XP_017077949.1|DEUG	LOC108009258|XP_016928929.1|DSUZ
OG0000827	LOC108107642|XP_017070717.1|DEUG, LOC108107605|XP_017070660.1|DEUG, LOC108107652|XP_017070727.1|DEUG, LOC108107676|XP_017070753.1|DEUG	LOC108012510|XP_016933409.2|DSUZ, LOC108012509|XP_016933408.2|DSUZ, LOC108012513|XP_016933411.1|DSUZ, LOC108012511|XP_016933410.1|DSUZ
OG0000828	LOC108111585|XP_017076595.1|DEUG	LOC108020830|XP_016944703.2|DSUZ
OG0000828	LOC108111599|XP_017076610.1|DEUG	LOC108020831|XP_016944704.2|DSUZ
OG0000830	LOC108105074|XP_017066986.1|DEUG	LOC108019199|XP_016942475.1|DSUZ
OG0000831	LOC108108187|XP_017071622.1|DEUG	LOC108013415|XP_016934762.1|DSUZ
OG0000832	LOC108113369|XP_017079425.1|DEUG	LOC108009205|XP_016928855.1|DSUZ
OG0000832	LOC108114845|XP_017081480.1|DEUG	LOC108012190|XP_016932979.1|DSUZ
OG0000833	LOC108108539|XP_017072101.1|DEUG	LOC108020735|XP_016944599.2|DSUZ, LOC118877524|XP_036672469.1|DSUZ
OG0000834	LOC108111262|XP_017076140.1|DEUG	LOC108015454|XP_016937374.2|DSUZ
OG0000834	LOC108111308|XP_017076191.1|DEUG	LOC108015478|XP_016937398.2|DSUZ
OG0000835	LOC108107817|XP_017071051.1|DEUG	LOC108005846|XP_036670813.1|DSUZ
OG0000836	LOC108114767|XP_017081368.1|DEUG	LOC108008108|XP_016927390.1|DSUZ
OG0000836	LOC108110784|XP_017075493.1|DEUG	LOC108020943|XP_016944870.1|DSUZ
OG0000837	LOC108107425|XP_017070444.1|DEUG	LOC108010062|XP_016930364.1|DSUZ
OG0000837	LOC108110321|XP_017074834.1|DEUG	LOC108016597|XP_016938774.1|DSUZ
OG0000838	LOC108107180|XP_017070088.1|DEUG	LOC108007335|XP_016926476.1|DSUZ
OG0000838	LOC108106884|XP_017069621.1|DEUG	LOC108009399|XP_016929211.1|DSUZ
OG0000839	LOC108115337|XP_017082240.1|DEUG	LOC108016228|XP_036675015.1|DSUZ
OG0000839	LOC108117068|XP_017084730.1|DEUG	LOC108005022|XP_036672637.1|DSUZ, LOC108005021|XP_036673245.1|DSUZ
OG0000840	LOC108111620|XP_017076641.1|DEUG	LOC108019838|XP_016943359.1|DSUZ
OG0000840	LOC108104970|XP_017066830.1|DEUG	LOC108004760|XP_016923287.1|DSUZ
OG0000841	LOC108102357|XP_017062746.1|DEUG	LOC108005068|XP_036677731.1|DSUZ
OG0000841	LOC108111611|XP_017076628.1|DEUG	LOC118878993|XP_036677843.1|DSUZ, LOC118878994|XP_036677844.1|DSUZ, LOC118876774|XP_036677730.1|DSUZ
OG0000842	LOC108109302|XP_017073286.1|DEUG	LOC108019658|XP_016943034.1|DSUZ
OG0000842	LOC108117231|XP_017085053.1|DEUG	LOC118877942|XP_036674525.1|DSUZ
OG0000843	LOC108107457|XP_017070493.1|DEUG	LOC108010211|XP_016930544.1|DSUZ
OG0000844	LOC108107350|XP_017070339.1|DEUG	LOC108010265|XP_036669703.1|DSUZ
OG0000844	LOC108116201|XP_017083447.1|DEUG	LOC108005002|XP_016923625.1|DSUZ
OG0000845	LOC108117528|XP_017085518.1|DEUG	LOC108016630|XP_016938815.1|DSUZ
OG0000845	LOC108117518|XP_017085505.1|DEUG	LOC108016958|XP_016939383.1|DSUZ
OG0000846	LOC108111292|XP_017076170.1|DEUG, LOC108116107|XP_017083317.1|DEUG, LOC108116106|XP_017083315.1|DEUG, LOC108116086|XP_017083292.1|DEUG, LOC108115900|XP_017083025.1|DEUG, LOC108116105|XP_017083314.1|DEUG, LOC108105562|XP_017067697.1|DEUG	LOC108007583|XP_016926764.1|DSUZ
OG0000847	LOC108112211|XP_017077517.1|DEUG	LOC108019631|XP_016943003.1|DSUZ
OG0000847	LOC108107421|XP_017070438.1|DEUG	LOC108009264|XP_016928956.1|DSUZ
OG0000848	LOC108111166|XP_017076033.1|DEUG	LOC108006141|XP_016925108.1|DSUZ, LOC108008012|XP_016927287.1|DSUZ
OG0000848	LOC108114773|XP_017081372.1|DEUG	LOC108014818|XP_016936546.2|DSUZ
OG0000849	LOC108104018|XP_017065339.1|DEUG	LOC108008344|XP_016927664.2|DSUZ
OG0000849	LOC108102526|XP_017063051.1|DEUG	LOC108008483|XP_016927834.1|DSUZ
OG0000850	LOC108112485|XP_017077843.1|DEUG	LOC108010233|XP_016930572.1|DSUZ
OG0000850	LOC108112415|XP_017077746.1|DEUG	LOC108010231|XP_016930565.1|DSUZ
OG0000851	LOC108112740|XP_017078467.1|DEUG	LOC108008545|XP_016927905.1|DSUZ
OG0000852	LOC108111902|XP_017077028.1|DEUG	LOC108019562|XP_016942888.1|DSUZ
OG0000854	LOC108103341|XP_017064265.1|DEUG	LOC108011146|XP_016931719.1|DSUZ
OG0000854	LOC108103337|XP_017064261.1|DEUG	LOC108011148|XP_016931723.1|DSUZ
OG0000855	LOC108102447|XP_017062931.1|DEUG	LOC108016930|XP_016939347.1|DSUZ
OG0000855	LOC108109452|XP_017073440.1|DEUG	LOC108006077|XP_016925012.2|DSUZ
OG0000856	LOC108103024|XP_017063840.1|DEUG	LOC108006291|XP_016925240.1|DSUZ
OG0000856	LOC108108787|XP_017072450.1|DEUG	LOC108006918|XP_016926007.2|DSUZ
OG0000857	LOC108117691|XP_017085709.1|DEUG	LOC108015334|XP_016937225.1|DSUZ
OG0000858	LOC108116921|XP_017084550.1|DEUG, LOC108105446|XP_017067564.1|DEUG	LOC108011587|XP_036673909.1|DSUZ
OG0000858	LOC108117003|XP_017084659.1|DEUG	LOC108011586|XP_016932244.2|DSUZ
OG0000860	LOC108114399|XP_017080861.1|DEUG	LOC108013147|XP_016934323.1|DSUZ
OG0000860	LOC108107741|XP_017070890.1|DEUG	LOC108007155|XP_036670936.1|DSUZ
OG0000861	LOC108109190|XP_017073114.1|DEUG	LOC108008751|XP_016928138.1|DSUZ
OG0000862	LOC108109256|XP_017073227.1|DEUG	LOC108009771|XP_016929889.1|DSUZ
OG0000862	LOC108102496|XP_017063008.1|DEUG	LOC108021139|XP_016945188.1|DSUZ
OG0000863	LOC108115660|XP_017082707.1|DEUG	LOC108020482|XP_036673118.1|DSUZ
OG0000864	LOC108105772|XP_017067984.1|DEUG	LOC108011791|XP_016932522.1|DSUZ
OG0000864	LOC108103839|XP_017065017.1|DEUG	LOC108005178|XP_016923845.1|DSUZ
OG0000865	LOC108110513|XP_017075085.1|DEUG	LOC108017484|XP_016940019.2|DSUZ
OG0000866	LOC108102560|XP_017063121.1|DEUG	LOC108021288|XP_016945417.1|DSUZ
OG0000866	LOC108102561|XP_017063122.1|DEUG	LOC108020870|XP_016944758.1|DSUZ
OG0000867	LOC108105749|XP_017067957.1|DEUG	LOC108009123|XP_016928695.1|DSUZ
OG0000867	LOC108111004|XP_017075804.1|DEUG	LOC108006241|XP_016925185.1|DSUZ
OG0000868	LOC108111885|XP_017077009.1|DEUG	LOC108004668|XP_016923133.1|DSUZ
OG0000869	LOC108116205|XP_017083472.1|DEUG	LOC108017099|XP_036674808.1|DSUZ
OG0000870	LOC108107256|XP_017070174.1|DEUG	LOC108017942|XP_016940660.1|DSUZ
OG0000871	LOC108106732|XP_017069459.1|DEUG	LOC108010130|XP_016930447.1|DSUZ
OG0000872	LOC108106034|XP_017068370.1|DEUG	LOC108004841|XP_016923405.1|DSUZ
OG0000872	LOC108107336|XP_017070312.1|DEUG	LOC108008480|XP_016927825.1|DSUZ
OG0000873	LOC108108765|XP_017072421.1|DEUG	LOC118879235|XP_036678021.1|DSUZ, LOC108007427|XP_036671097.1|DSUZ
OG0000874	LOC108112883|XP_017078717.1|DEUG	LOC108009898|XP_016930108.1|DSUZ
OG0000875	LOC108107585|XP_017070635.1|DEUG	LOC108005543|XP_036671350.1|DSUZ
OG0000877	LOC108108756|XP_017072406.1|DEUG	LOC108019343|XP_036672055.1|DSUZ
OG0000877	LOC108105416|XP_017067453.1|DEUG	LOC108016688|XP_016938900.1|DSUZ
OG0000878	LOC108112208|XP_017077514.1|DEUG	LOC108010326|XP_016930741.1|DSUZ
OG0000879	LOC108109019|XP_017072780.1|DEUG	LOC108018781|XP_016941855.1|DSUZ
OG0000880	LOC108105414|XP_017067451.1|DEUG	LOC108016701|XP_016938915.1|DSUZ
OG0000880	LOC108114008|XP_017080243.1|DEUG	LOC108012752|XP_016933675.1|DSUZ
OG0000881	LOC108113929|XP_017080124.1|DEUG	LOC108012678|XP_016933594.1|DSUZ
OG0000881	LOC108114076|XP_017080320.1|DEUG	LOC108013631|XP_016935066.1|DSUZ
OG0000881	LOC108113927|XP_017080123.1|DEUG	LOC118877361|XP_036671747.1|DSUZ
OG0000882	LOC108103997|XP_017065274.1|DEUG	LOC108005482|XP_036677101.1|DSUZ
OG0000883	LOC108102961|XP_017063747.1|DEUG	LOC108006535|XP_016925549.1|DSUZ
OG0000884	LOC108102512|XP_017063026.1|DEUG	LOC108009339|XP_016929156.1|DSUZ
OG0000885	LOC108117251|XP_017085089.1|DEUG	LOC118877565|XP_036672664.1|DSUZ
OG0000886	LOC108116887|XP_017084476.1|DEUG	LOC108020302|XP_016943921.1|DSUZ
OG0000887	LOC108111854|XP_017076952.1|DEUG	LOC108004667|XP_036676890.1|DSUZ
OG0000888	LOC108104658|XP_017066329.1|DEUG	LOC108012961|XP_016934001.1|DSUZ
OG0000889	LOC108116782|XP_017084311.1|DEUG	LOC118877330|XP_036671527.1|DSUZ
OG0000890	LOC108113182|XP_017079196.1|DEUG	LOC108010245|XP_016930588.1|DSUZ
OG0000891	LOC108105802|XP_017068030.1|DEUG	LOC108020996|XP_016944953.1|DSUZ
OG0000891	LOC108104083|XP_017065467.1|DEUG	LOC108021473|XP_016945701.1|DSUZ
OG0000892	LOC108114064|XP_017080307.1|DEUG	LOC108015891|XP_036672276.1|DSUZ
OG0000892	LOC108114365|XP_017080804.1|DEUG	LOC108015222|XP_016937053.2|DSUZ, LOC108013072|XP_016934182.2|DSUZ
OG0000893	LOC108115103|XP_017081838.1|DEUG	LOC108017812|XP_036675144.1|DSUZ
OG0000894	LOC108115139|XP_017081922.1|DEUG, LOC108116115|XP_017083328.1|DEUG	LOC108015978|XP_036675129.1|DSUZ
OG0000894	LOC108116236|XP_017083516.1|DEUG	LOC108017139|XP_016939607.2|DSUZ
OG0000895	LOC108112990|XP_017078890.1|DEUG, LOC108112989|XP_017078889.1|DEUG	LOC108010285|XP_016930643.1|DSUZ
OG0000896	LOC108112438|XP_017077772.1|DEUG	LOC108008232|XP_016927512.1|DSUZ
OG0000896	LOC108103223|XP_017064111.1|DEUG	LOC108014988|XP_016936699.1|DSUZ
OG0000897	LOC108113552|XP_017079635.1|DEUG	LOC108014067|XP_016935575.2|DSUZ
OG0000897	LOC108113554|XP_017079636.1|DEUG	LOC108014068|XP_016935576.2|DSUZ
OG0000898	LOC108112223|XP_017077530.1|DEUG	LOC108017961|XP_016940720.1|DSUZ
OG0000898	LOC108112266|XP_017077577.1|DEUG	LOC108008556|XP_016927915.1|DSUZ
OG0000899	LOC108109523|XP_017073570.1|DEUG	LOC108006083|XP_016925018.2|DSUZ
OG0000900	LOC108112943|XP_017078829.1|DEUG	LOC108010234|XP_016930576.1|DSUZ
OG0000900	LOC108112942|XP_017078827.1|DEUG	LOC108008940|XP_016928340.1|DSUZ
OG0000901	LOC108112160|XP_017077398.1|DEUG	LOC108008273|XP_016927551.1|DSUZ
OG0000901	LOC108112161|XP_017077399.1|DEUG	LOC108008274|XP_016927553.1|DSUZ
OG0000902	LOC108117424|XP_017085326.1|DEUG	LOC108021807|XP_016946099.1|DSUZ
OG0000902	LOC108117411|XP_017085308.1|DEUG	LOC108021808|XP_016946100.1|DSUZ
OG0000903	LOC108107649|XP_017070724.1|DEUG	LOC108005915|XP_016924814.1|DSUZ
OG0000903	LOC108107622|XP_017070680.1|DEUG	LOC108005810|XP_016924628.1|DSUZ
OG0000904	LOC108108094|XP_017071479.1|DEUG	LOC108007168|XP_016926281.2|DSUZ
OG0000904	LOC108107708|XP_017070803.1|DEUG	LOC108007091|XP_036670522.1|DSUZ
OG0000906	LOC108106753|XP_017069482.1|DEUG	LOC118876979|XP_036669612.1|DSUZ
OG0000906	LOC108106752|XP_017069481.1|DEUG	LOC108008897|XP_016928291.1|DSUZ
OG0000907	LOC108107459|XP_017070494.1|DEUG	LOC108010212|XP_016930545.1|DSUZ
OG0000909	LOC108105442|XP_017067516.1|DEUG	LOC108007299|XP_016926433.1|DSUZ
OG0000909	LOC108116541|XP_017083968.1|DEUG	LOC108011893|XP_016932629.1|DSUZ
OG0000910	LOC108116422|XP_017083799.1|DEUG	LOC108018274|XP_036674308.1|DSUZ
OG0000911	LOC108113080|XP_017079014.1|DEUG	LOC108008428|XP_016927766.1|DSUZ
OG0000913	LOC108107768|XP_017070948.1|DEUG	LOC108011731|XP_036670716.1|DSUZ
OG0000914	LOC108106319|XP_017068779.1|DEUG	LOC108008891|XP_016928284.1|DSUZ
OG0000915	LOC108112391|XP_017077720.1|DEUG	LOC108008813|XP_016928205.1|DSUZ
OG0000915	LOC108110288|XP_017074773.1|DEUG	LOC108016694|XP_016938907.2|DSUZ
OG0000916	LOC108106102|XP_017068455.1|DEUG, LOC108106114|XP_017068479.1|DEUG	LOC108019753|XP_016943191.1|DSUZ
OG0000917	LOC108106133|XP_017068511.1|DEUG	LOC108016593|XP_036676442.1|DSUZ
OG0000918	LOC108113660|XP_017079822.1|DEUG	LOC108019295|XP_036677308.1|DSUZ
OG0000918	LOC108110546|XP_017075124.1|DEUG	LOC108015932|XP_016938004.1|DSUZ
OG0000920	LOC108115190|XP_017082000.1|DEUG	LOC108004558|XP_016922981.1|DSUZ
OG0000921	LOC108103635|XP_017064673.1|DEUG	LOC108016746|XP_016938977.2|DSUZ
OG0000921	LOC108103626|XP_017064662.1|DEUG	LOC108016747|XP_016938978.2|DSUZ
OG0000922	LOC108108201|XP_017071642.1|DEUG	LOC108020049|XP_036672171.1|DSUZ, LOC108020016|XP_036672173.1|DSUZ
OG0000923	LOC108108437|XP_017071980.1|DEUG	LOC108019541|XP_036672273.1|DSUZ
OG0000923	LOC108109472|XP_017073485.1|DEUG	LOC108007980|XP_016927249.2|DSUZ
OG0000924	LOC108103844|XP_017065029.1|DEUG	LOC108005463|XP_016924248.1|DSUZ
OG0000925	LOC108113489|XP_017079564.1|DEUG	LOC108008034|XP_016927306.2|DSUZ
OG0000925	LOC108113487|XP_017079562.1|DEUG	LOC108008036|XP_016927308.1|DSUZ
OG0000926	LOC108116593|XP_017084028.1|DEUG	LOC108014248|XP_016935774.2|DSUZ
OG0000926	LOC108116289|XP_017083566.1|DEUG	LOC108007017|XP_016926112.1|DSUZ
OG0000927	LOC108113536|XP_017079620.1|DEUG	LOC108004996|XP_016923605.2|DSUZ
OG0000927	LOC108113520|XP_017079601.1|DEUG	LOC118878122|XP_036675478.1|DSUZ
OG0000928	LOC108111220|XP_017076109.1|DEUG	LOC108021158|XP_016945225.1|DSUZ
OG0000928	LOC108110518|XP_017075087.1|DEUG	LOC108021160|XP_016945228.1|DSUZ
OG0000929	LOC108111110|XP_017075948.1|DEUG	LOC108021548|XP_016945805.1|DSUZ
OG0000929	LOC108111112|XP_017075949.1|DEUG	LOC108021549|XP_016945806.1|DSUZ
OG0000930	LOC108114408|XP_017080872.1|DEUG	LOC108018655|XP_016941716.2|DSUZ
OG0000931	LOC108112320|XP_017077638.1|DEUG	LOC108008714|XP_016928101.1|DSUZ
