Orthogroup	DPSE.longest_only	DMAU.longest_only
OG0001717	LOC4800269|XP_033232957.1|DPSE	LOC117145190|XP_033166640.1|DMAU
OG0001718	LOC4801530|XP_015037290.2|DPSE	LOC117146000|XP_033167808.1|DMAU
OG0001719	LOC6897112|XP_033232937.1|DPSE	LOC117142255|XP_033162005.1|DMAU
OG0001720	LOC117184151|XP_033236487.1|DPSE	LOC117146061|XP_033167892.1|DMAU
OG0001721	LOC4801798|XP_001358832.2|DPSE	LOC117143303|XP_033163801.1|DMAU
OG0001722	LOC6900407|XP_033238109.1|DPSE	LOC117139475|XP_033157684.1|DMAU
OG0001723	LOC4803334|XP_001357522.1|DPSE	LOC117137199|XP_033154440.1|DMAU
OG0001724	LOC4805278|XP_033234462.1|DPSE	LOC117136752|XP_033153675.1|DMAU
OG0001725	LOC4804562|XP_015040015.1|DPSE	LOC117136464|XP_033153286.1|DMAU
OG0001726	LOC4812965|XP_001353219.3|DPSE	LOC117139808|XP_033158326.1|DMAU
OG0001727	LOC6896829|XP_002137032.2|DPSE	LOC117145265|XP_033166741.1|DMAU
OG0001728	LOC6898952|XP_015040641.2|DPSE	LOC117136259|XP_033152968.1|DMAU
OG0001729	LOC4803569|XP_015039186.1|DPSE	LOC117137805|XP_033155371.1|DMAU
OG0001730	LOC4817720|XP_001357154.2|DPSE	LOC117150672|XP_033173565.1|DMAU
OG0001731	LOC6898348|XP_033233261.1|DPSE	LOC117135757|XP_033152104.1|DMAU
OG0001732	LOC4818108|XP_015035234.1|DPSE	LOC117150700|XP_033173603.1|DMAU
OG0001733	LOC4803771|XP_001360433.3|DPSE	LOC117136477|XP_033153305.1|DMAU
OG0001734	LOC4804571|XP_001361112.2|DPSE	LOC117136828|XP_033153793.1|DMAU
OG0001735	LOC26532333|XP_033233077.1|DPSE, LOC4813929|XP_001354091.2|DPSE	LOC117139498|XP_033157717.1|DMAU
OG0001736	LOC4803741|XP_001360407.1|DPSE	LOC117137538|XP_033154925.1|DMAU
OG0001737	LOC4804531|XP_001361079.4|DPSE	LOC117138405|XP_033156374.1|DMAU
OG0001738	LOC6903349|XP_002132230.2|DPSE, LOC6900701|XP_002135065.3|DPSE	LOC117140852|XP_033159870.1|DMAU
OG0001739	LOC26532816|XP_015038988.1|DPSE	LOC117136292|XP_033153019.1|DMAU
OG0001740	LOC4804490|XP_001361046.3|DPSE	LOC117138551|XP_033156601.1|DMAU
OG0001741	LOC6897407|XP_002137559.3|DPSE	LOC117146027|XP_033167849.1|DMAU
OG0001742	LOC4804873|XP_001361362.2|DPSE	LOC117137874|XP_033155491.1|DMAU
OG0001743	LOC4812274|XP_033239293.1|DPSE	LOC117139096|XP_033157115.1|DMAU
OG0001744	LOC6898078|XP_033233614.1|DPSE	LOC117136242|XP_033152918.1|DMAU
OG0001745	LOC4803848|XP_033233683.1|DPSE	LOC117136869|XP_033153861.1|DMAU
OG0001746	LOC4813447|XP_001353783.3|DPSE	LOC117141171|XP_033160398.1|DMAU
OG0001747	LOC6898906|XP_033233913.1|DPSE	LOC117138668|XP_033156797.1|DMAU
OG0001748	LOC4812697|XP_001353079.4|DPSE	LOC117141425|XP_033160749.1|DMAU
OG0001749	LOC6898969|XP_002138929.2|DPSE	LOC117136334|XP_033153086.1|DMAU
OG0001750	LOC6898970|XP_002138930.1|DPSE	LOC117136331|XP_033153078.1|DMAU
OG0001751	LOC6900697|XP_033241123.1|DPSE	LOC117141443|XP_033160787.1|DMAU
OG0001752	LOC4811938|XP_001352699.2|DPSE	LOC117141504|XP_033160881.1|DMAU
OG0001753	LOC6900187|XP_015043926.2|DPSE	LOC117139565|XP_033157853.1|DMAU
OG0001754	LOC4804928|XP_001361411.1|DPSE	LOC117135776|XP_033152136.1|DMAU
OG0001755	LOC4813429|XP_033239776.1|DPSE	LOC117141477|XP_033160838.1|DMAU
OG0001756	LOC6899080|XP_015040748.1|DPSE	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC4804812|XP_001361314.2|DPSE	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC6900229|XP_033237691.1|DPSE	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC4803922|XP_001360563.3|DPSE	LOC117138369|XP_033156327.1|DMAU
OG0001760	LOC4805180|XP_001361627.4|DPSE, LOC6904014|XP_002136504.2|DPSE	LOC117137922|XP_033155563.1|DMAU
OG0001761	LOC6898236|XP_002138302.3|DPSE	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC4817924|XP_001357404.3|DPSE	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC4816179|XP_001355766.4|DPSE	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC4802470|XP_001359386.4|DPSE	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC4805049|XP_033233309.1|DPSE	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC4817988|XP_033236987.1|DPSE	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC4816367|XP_001355930.4|DPSE	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC4816929|XP_001356438.1|DPSE	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC4817982|XP_001357213.3|DPSE	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC4818112|XP_001357232.2|DPSE	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC4817177|XP_001356706.1|DPSE	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC117184255|XP_033236869.1|DPSE	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC4817353|XP_001356320.4|DPSE	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC6898620|XP_002138625.4|DPSE	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC4815488|XP_015041237.1|DPSE	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC4818115|XP_001357292.3|DPSE	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC4818035|XP_001357442.3|DPSE	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC6903998|XP_002136520.2|DPSE, LOC4817764|XP_001357126.1|DPSE	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC4817281|XP_001356311.4|DPSE	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC4805230|XP_001361667.1|DPSE	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC4816397|XP_015036718.1|DPSE	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC6903438|XP_002132317.3|DPSE	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC4816117|XP_001355801.1|DPSE	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC4817643|XP_001357035.2|DPSE	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC6898692|XP_002138697.2|DPSE	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC4817765|XP_001357143.1|DPSE	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC4817199|XP_001356403.4|DPSE	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC4805148|XP_001361599.2|DPSE	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC4803735|XP_001360403.2|DPSE	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC4818164|XP_033236809.1|DPSE	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC4803905|XP_001360549.4|DPSE	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC6902953|XP_015036079.2|DPSE	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC6898267|XP_033233433.1|DPSE	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC4817779|XP_001357125.3|DPSE	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC6903125|XP_033236765.1|DPSE	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC4815891|XP_001355676.3|DPSE	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC6899858|XP_015044489.2|DPSE	LOC117146303|XP_033168232.1|DMAU
OG0001798	LOC4803927|XP_001360568.1|DPSE	LOC117138242|XP_033156083.1|DMAU
OG0001799	LOC6901083|XP_002134559.2|DPSE	LOC117148428|XP_033171692.1|DMAU
OG0001800	LOC6903551|XP_002132423.2|DPSE	LOC117141187|XP_033160420.1|DMAU
OG0001801	LOC4812956|XP_001353883.4|DPSE	LOC117139480|XP_033157690.1|DMAU
OG0001802	LOC4803001|XP_001359806.2|DPSE	LOC117143564|XP_033164200.1|DMAU
OG0001803	LOC4802693|XP_033238791.1|DPSE, LOC6897745|XP_015038010.2|DPSE	LOC117144035|XP_033164891.1|DMAU
OG0001804	LOC6897598|XP_033233011.1|DPSE, LOC117183378|XP_033233013.1|DPSE, LOC4802426|XP_001359349.3|DPSE	LOC117142991|XP_033163235.1|DMAU
OG0001805	LOC4814134|XP_001354191.3|DPSE	LOC117141181|XP_033160410.1|DMAU
OG0001806	LOC4802136|XP_015037638.2|DPSE	LOC117145880|XP_033167595.1|DMAU
OG0001807	LOC4803105|XP_003736908.1|DPSE	LOC117144675|XP_033165887.1|DMAU
OG0001808	LOC4802818|XP_015038112.2|DPSE	LOC117145339|XP_033166840.1|DMAU
OG0001809	LOC6897560|XP_002137705.2|DPSE	LOC117142647|XP_033162644.1|DMAU
OG0001810	LOC4800588|XP_001357835.2|DPSE	LOC117145083|XP_033166491.1|DMAU
OG0001811	LOC4804033|XP_001360662.2|DPSE	LOC117137064|XP_033154169.1|DMAU
OG0001812	LOC4815897|XP_001355483.3|DPSE	LOC117146439|XP_033168543.1|DMAU
OG0001813	LOC4803264|XP_033237297.1|DPSE	LOC117142830|XP_033162950.1|DMAU
OG0001814	LOC4802989|XP_015038223.1|DPSE	LOC117142566|XP_033162508.1|DMAU
OG0001815	LOC4802041|XP_001359035.1|DPSE	LOC117144789|XP_033166049.1|DMAU
OG0001816	LOC4804396|XP_001360966.1|DPSE	LOC117137212|XP_033154458.1|DMAU
OG0001817	LOC4805429|XP_001361830.2|DPSE	LOC117138259|XP_033156111.1|DMAU
OG0001818	LOC4814513|XP_001354554.4|DPSE	LOC117148233|XP_033171417.1|DMAU
OG0001819	LOC4805700|XP_001362058.1|DPSE	LOC117135453|XP_033151530.1|DMAU
OG0001820	LOC6903097|XP_002132809.3|DPSE, LOC6903086|XP_002132804.1|DPSE, LOC6901754|XP_002134424.2|DPSE	LOC117146967|XP_033169526.1|DMAU
OG0001821	LOC4805432|XP_001361833.3|DPSE	LOC117138006|XP_033155699.1|DMAU
OG0001822	LOC4805495|XP_015040690.1|DPSE	LOC117137747|XP_033155222.1|DMAU
OG0001823	LOC4813641|XP_001353944.2|DPSE	LOC117140245|XP_033158938.1|DMAU
OG0001824	LOC4817509|XP_001356927.2|DPSE	LOC117151071|XP_033174204.1|DMAU
OG0001825	LOC4804945|XP_033234539.1|DPSE	LOC117138084|XP_033155824.1|DMAU
OG0001826	LOC4805313|XP_001361733.1|DPSE	LOC117137620|XP_033155042.1|DMAU
OG0001827	LOC4804466|XP_001361025.2|DPSE	LOC117138144|XP_033155913.1|DMAU
OG0001828	LOC4814289|XP_033237577.1|DPSE	LOC117146567|XP_033168757.1|DMAU
OG0001829	LOC4804354|XP_001360928.3|DPSE	LOC117137383|XP_033154687.1|DMAU
OG0001830	LOC4803620|XP_001360309.2|DPSE	LOC117135880|XP_033152314.1|DMAU
OG0001831	LOC6900794|XP_015043351.2|DPSE	LOC117141475|XP_033160836.1|DMAU
OG0001832	LOC4814651|XP_015042059.2|DPSE	LOC117148545|XP_033171870.1|DMAU
OG0001833	LOC6898117|XP_002138197.2|DPSE	LOC117137509|XP_033154881.1|DMAU
OG0001834	LOC4801071|XP_001358232.1|DPSE	LOC117142523|XP_033162460.1|DMAU
OG0001838	LOC6898062|XP_002138148.3|DPSE	LOC117137650|XP_033155078.1|DMAU
OG0001839	LOC6898491|XP_002138532.3|DPSE	LOC117141914|XP_033161533.1|DMAU, LOC117136295|XP_033153029.1|DMAU
OG0001840	LOC6902442|XP_002132987.1|DPSE	LOC117148925|XP_033172539.1|DMAU, LOC117149176|XP_033172645.1|DMAU
OG0001841	LOC6900615|XP_002134988.2|DPSE	LOC117140525|XP_033159397.1|DMAU, LOC117140526|XP_033159401.1|DMAU
OG0001842	LOC4813305|XP_001354057.3|DPSE	LOC117141991|XP_033161721.1|DMAU, LOC117140784|XP_033159770.1|DMAU
OG0001843	LOC4812234|XP_001352946.2|DPSE	LOC117139363|XP_033157506.1|DMAU
OG0001844	LOC117184565|XP_033238711.1|DPSE, LOC117184955|XP_033240100.1|DPSE	LOC117140409|XP_033159173.1|DMAU, LOC117140374|XP_033159130.1|DMAU
OG0001845	LOC4803714|XP_001360388.3|DPSE	LOC117136646|XP_033153532.1|DMAU
OG0001846	LOC6897109|XP_002137293.3|DPSE	LOC117144178|XP_033165114.1|DMAU, LOC117144229|XP_033165185.1|DMAU
OG0001847	LOC117184653|XP_033239131.1|DPSE, LOC117184652|XP_033239130.1|DPSE	LOC117141336|XP_033160630.1|DMAU, LOC117141334|XP_033160629.1|DMAU, LOC117141333|XP_033160628.1|DMAU
OG0001848	LOC13036301|XP_033241603.1|DPSE	LOC117140198|XP_033158872.1|DMAU
OG0001849	LOC4801738|XP_001358781.1|DPSE	LOC117142817|XP_033162924.1|DMAU
OG0001850	LOC4811787|XP_015044408.1|DPSE	LOC117146243|XP_033168055.1|DMAU
OG0001851	LOC4811776|XP_033237330.1|DPSE	LOC117146341|XP_033168363.1|DMAU
OG0001852	LOC4814133|XP_033238091.1|DPSE	LOC117139610|XP_033157940.1|DMAU
OG0001853	LOC4801314|XP_015037165.2|DPSE	LOC117143309|XP_033163810.1|DMAU
OG0001854	LOC4815204|XP_001355196.3|DPSE	LOC117147202|XP_033169902.1|DMAU
OG0001855	LOC6899093|XP_002139010.2|DPSE	LOC117137835|XP_033155416.1|DMAU
OG0001856	LOC6903269|XP_002132968.2|DPSE, LOC4815126|XP_033237844.1|DPSE	LOC117148110|XP_033171220.1|DMAU
OG0001857	LOC4815144|XP_001355033.4|DPSE	LOC117147274|XP_033169998.1|DMAU
OG0001858	LOC6901049|XP_002134528.2|DPSE	LOC117148801|XP_033172307.1|DMAU
OG0001859	LOC6901885|XP_002133420.1|DPSE	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU
OG0001860	LOC4813375|XP_001353966.1|DPSE	LOC117140057|XP_033158686.1|DMAU
OG0001861	LOC4800746|XP_001357963.3|DPSE	LOC117144970|XP_033166322.1|DMAU
OG0001862	LOC4814369|XP_033240391.1|DPSE	LOC117147352|XP_033170106.1|DMAU
OG0001863	LOC4815196|XP_001354598.4|DPSE	LOC117146761|XP_033169150.1|DMAU
OG0001864	LOC4801060|XP_001358222.4|DPSE	LOC117144458|XP_033165504.1|DMAU
OG0001865	LOC4814209|XP_001354336.1|DPSE	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC6897167|XP_033241703.1|DPSE	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC4813977|XP_001354134.4|DPSE	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC6902595|XP_002133122.2|DPSE	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC6897248|XP_003736544.3|DPSE	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC4814430|XP_001354856.1|DPSE	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC4815489|XP_001355563.2|DPSE	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC4800388|XP_001357673.3|DPSE	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC4802775|XP_001359635.3|DPSE	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC117183395|XP_033233102.1|DPSE	LOC117143203|XP_033163639.1|DMAU
OG0001875	LOC6896686|XP_033232875.1|DPSE	LOC117144951|XP_033166299.1|DMAU
OG0001876	LOC4811727|XP_015044360.2|DPSE, LOC26533243|XP_033240085.1|DPSE	LOC117146430|XP_033168528.1|DMAU
OG0001877	LOC4815332|XP_001354636.3|DPSE	LOC117147395|XP_033170155.1|DMAU
OG0001878	LOC4801267|XP_001358388.1|DPSE	LOC117143973|XP_033164800.1|DMAU
OG0001879	LOC6899518|XP_033236075.1|DPSE	LOC117143194|XP_033163621.1|DMAU
OG0001880	LOC6897119|XP_033233055.1|DPSE, LOC6902373|XP_033235552.1|DPSE, LOC4800513|XP_001357778.2|DPSE	LOC117143107|XP_033163480.1|DMAU
OG0001881	LOC4801355|XP_033232599.1|DPSE	LOC117143780|XP_033164504.1|DMAU
OG0001882	LOC4801145|XP_001358283.2|DPSE	LOC117143895|XP_033164690.1|DMAU
OG0001883	LOC4800579|XP_033233173.1|DPSE	LOC117145908|XP_033167653.1|DMAU
OG0001884	LOC4801557|XP_001358629.2|DPSE	LOC117144102|XP_033165011.1|DMAU
OG0001885	LOC4817798|XP_001357156.1|DPSE	LOC117150674|XP_033173570.1|DMAU
OG0001886	LOC4800598|XP_001357844.2|DPSE	LOC117142439|XP_033162294.1|DMAU
OG0001887	LOC4804364|XP_001360938.2|DPSE	LOC117138376|XP_033156335.1|DMAU
OG0001888	LOC4802489|XP_001359402.3|DPSE	LOC117145098|XP_033166508.1|DMAU
OG0001889	LOC4814976|XP_001354997.1|DPSE	LOC117147800|XP_033170741.1|DMAU
OG0001890	LOC6901289|XP_002133990.2|DPSE, LOC4813965|XP_001354124.2|DPSE	LOC117139848|XP_033158386.1|DMAU
OG0001891	LOC13036379|XP_015037436.2|DPSE	LOC117144169|XP_033165102.1|DMAU
OG0001892	LOC26532716|XP_033236580.1|DPSE	LOC117139156|XP_033157206.1|DMAU
OG0001893	LOC4801250|XP_001358373.3|DPSE	LOC117143031|XP_033163311.1|DMAU
OG0001894	LOC4804438|XP_001361000.1|DPSE	LOC117137008|XP_033154087.1|DMAU
OG0001895	LOC4811786|XP_015044406.1|DPSE	LOC117146235|XP_033168031.1|DMAU
OG0001896	LOC117184256|XP_033236873.1|DPSE	LOC117137794|XP_033155349.1|DMAU
OG0001897	LOC4801053|XP_015038686.2|DPSE	LOC117146040|XP_033167868.1|DMAU
OG0001898	LOC4816020|XP_001355280.1|DPSE	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU
OG0001899	LOC4801824|XP_015037403.1|DPSE	LOC117143115|XP_033163491.1|DMAU
OG0001900	LOC4811917|XP_001352959.3|DPSE	LOC117140396|XP_033159154.1|DMAU
OG0001901	LOC4816129|XP_033236694.1|DPSE	LOC117150513|XP_033173313.1|DMAU
OG0001902	LOC6899765|XP_033241744.1|DPSE	LOC117141917|XP_033161537.1|DMAU
OG0001903	LOC4802749|XP_001359610.2|DPSE	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC4801107|XP_001358254.3|DPSE	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC6896875|XP_002137065.1|DPSE	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC4801536|XP_015037294.2|DPSE	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC6901731|XP_002134400.1|DPSE	LOC117147626|XP_033170481.1|DMAU
OG0001908	LOC6902542|XP_002133083.3|DPSE, LOC117183899|XP_033235149.1|DPSE, LOC117183960|XP_033235584.1|DPSE, LOC4800670|XP_001357902.3|DPSE	LOC117145943|XP_033167714.1|DMAU
OG0001909	LOC6901564|XP_002134237.2|DPSE, LOC4814710|XP_033238536.1|DPSE	LOC117148752|XP_033172234.1|DMAU
OG0001910	LOC4800775|XP_001357990.2|DPSE	LOC117143974|XP_033164802.1|DMAU
OG0001911	LOC6896920|XP_033234855.1|DPSE	LOC117146088|XP_033167931.1|DMAU
OG0001912	LOC4804008|XP_001360639.2|DPSE	LOC117136466|XP_033153288.1|DMAU
OG0001913	LOC4816414|XP_033235964.1|DPSE	LOC117150413|XP_033173171.1|DMAU
OG0001914	LOC6897344|XP_033232329.1|DPSE	LOC117142681|XP_033162711.1|DMAU
OG0001915	LOC4813255|XP_033237759.1|DPSE	LOC117140447|XP_033159263.1|DMAU
OG0001916	LOC4804065|XP_033233406.1|DPSE	LOC117136515|XP_033153350.1|DMAU
OG0001917	LOC6899991|XP_033239456.1|DPSE	LOC117140951|XP_033160060.1|DMAU
OG0001918	LOC4813139|XP_001353888.3|DPSE	LOC117139412|XP_033157580.1|DMAU
OG0001919	LOC4804867|XP_001361356.2|DPSE	LOC117135662|XP_033151944.1|DMAU
OG0001920	LOC4812028|XP_001352499.3|DPSE	LOC117142126|XP_033161913.1|DMAU
OG0001921	LOC4804382|XP_001360953.1|DPSE	LOC117135628|XP_033151891.1|DMAU
OG0001922	LOC4805499|XP_001361893.2|DPSE	LOC117135431|XP_033151484.1|DMAU
OG0001923	LOC6900437|XP_015042755.2|DPSE	LOC117139504|XP_033157726.1|DMAU
OG0001924	LOC6899751|XP_002135787.2|DPSE	LOC117135844|XP_033152248.1|DMAU
OG0001925	LOC4814162|XP_001354278.2|DPSE	LOC117139245|XP_033157347.1|DMAU
OG0001926	LOC4813940|XP_033239000.1|DPSE	LOC117139146|XP_033157195.1|DMAU
OG0001927	LOC4803536|XP_001360246.2|DPSE	LOC117135791|XP_033152174.1|DMAU
OG0001928	LOC6897168|XP_002137348.2|DPSE, LOC6900691|XP_033240953.1|DPSE	LOC117141730|XP_033161238.1|DMAU
OG0001929	LOC6900681|XP_033240679.1|DPSE	LOC117141641|XP_033161087.1|DMAU
OG0001930	LOC4804449|XP_001361010.5|DPSE	LOC117135510|XP_033151637.1|DMAU
OG0001931	LOC4812976|XP_015042852.2|DPSE	LOC117141390|XP_033160696.1|DMAU
OG0001932	LOC6900499|XP_033239627.1|DPSE	LOC117139963|XP_033158553.1|DMAU
OG0001933	LOC4803940|XP_001360580.1|DPSE	LOC117137475|XP_033154840.1|DMAU
OG0001934	LOC6900677|XP_002135041.3|DPSE	LOC117140427|XP_033159232.1|DMAU
OG0001935	LOC4812137|XP_001352540.4|DPSE	LOC117140603|XP_033159505.1|DMAU
OG0001937	LOC6898052|XP_002138138.2|DPSE	LOC117138654|XP_033156773.1|DMAU
OG0001938	LOC4804746|XP_001361258.2|DPSE	LOC117138328|XP_033156256.1|DMAU
OG0001939	LOC4805174|XP_001361620.1|DPSE	LOC117137232|XP_033154481.1|DMAU
OG0001940	LOC4803642|XP_033234957.1|DPSE	LOC117137818|XP_033155387.1|DMAU
OG0001941	LOC4812042|XP_033239537.1|DPSE	LOC117139746|XP_033158197.1|DMAU
OG0001942	LOC6898084|XP_002138169.3|DPSE	LOC117137073|XP_033154192.1|DMAU
OG0001943	LOC4812175|XP_001352542.3|DPSE	LOC117140426|XP_033159231.1|DMAU
OG0001944	LOC4812188|XP_001352469.2|DPSE	LOC117141194|XP_033160433.1|DMAU
OG0001945	LOC4805011|XP_033235066.1|DPSE	LOC117136038|XP_033152559.1|DMAU
OG0001946	LOC4804912|XP_001361397.2|DPSE	LOC117136659|XP_033153551.1|DMAU
OG0001947	LOC4805368|XP_001361779.5|DPSE	LOC117136488|XP_033153318.1|DMAU
OG0001948	LOC4814400|XP_001354354.2|DPSE	LOC117147188|XP_033169881.1|DMAU
OG0001949	LOC4813880|XP_033239985.1|DPSE	LOC117139563|XP_033157850.1|DMAU
OG0001950	LOC4802432|XP_033233005.1|DPSE	LOC117144259|XP_033165248.1|DMAU
OG0001951	LOC4803847|XP_033233941.1|DPSE	LOC117137839|XP_033155422.1|DMAU
OG0001952	LOC6899550|XP_033235123.1|DPSE	LOC117138225|XP_033156061.1|DMAU, LOC117138224|XP_033156060.1|DMAU
OG0001953	LOC4805218|XP_001361659.2|DPSE	LOC117137857|XP_033155461.1|DMAU
OG0001955	LOC4805334|XP_001361750.2|DPSE	LOC117137756|XP_033155261.1|DMAU
OG0001956	LOC6899982|XP_033240181.1|DPSE	LOC117141197|XP_033160439.1|DMAU
OG0001957	LOC4803773|XP_001360435.1|DPSE	LOC117137963|XP_033155625.1|DMAU
OG0001958	LOC4804821|XP_033234767.1|DPSE	LOC117137177|XP_033154382.1|DMAU
OG0001959	LOC4813203|XP_033240136.1|DPSE	LOC117139984|XP_033158579.1|DMAU
OG0001960	LOC4814127|XP_015042447.1|DPSE	LOC117140017|XP_033158636.1|DMAU
OG0001961	LOC4804689|XP_015040113.2|DPSE	LOC117136055|XP_033152592.1|DMAU
OG0001962	LOC4804439|XP_001361001.4|DPSE	LOC117137007|XP_033154085.1|DMAU
OG0001963	LOC4812293|XP_001352440.1|DPSE	LOC117139437|XP_033157629.1|DMAU
OG0001964	LOC4812878|XP_001353233.4|DPSE	LOC117139888|XP_033158457.1|DMAU
OG0001965	LOC6900960|XP_015042426.2|DPSE	LOC117141983|XP_033161683.1|DMAU
OG0001966	LOC4801193|XP_001358322.3|DPSE	LOC117145559|XP_033167153.1|DMAU
OG0001967	LOC4803760|XP_001360424.3|DPSE	LOC117137536|XP_033154921.1|DMAU
OG0001968	LOC4812213|XP_015043819.2|DPSE	LOC117141284|XP_033160545.1|DMAU
OG0001969	LOC4804914|XP_001361399.3|DPSE	LOC117136246|XP_033152941.1|DMAU
OG0001970	LOC4803853|XP_001360504.1|DPSE	LOC117136601|XP_033153475.1|DMAU
OG0001971	LOC4804972|XP_001361447.3|DPSE	LOC117138048|XP_033155753.1|DMAU
OG0001972	LOC4803328|XP_001357514.2|DPSE	LOC117137533|XP_033154911.1|DMAU
OG0001973	LOC15382900|XP_004444214.3|DPSE	LOC117137414|XP_033154733.1|DMAU
OG0001974	LOC4804513|XP_001361065.3|DPSE	LOC117138072|XP_033155787.1|DMAU
OG0001975	LOC4812982|XP_001354042.2|DPSE	LOC117140196|XP_033158870.1|DMAU
OG0001976	LOC6898044|XP_002138132.1|DPSE	LOC117135652|XP_033151927.1|DMAU
OG0001977	LOC6902355|XP_002133301.2|DPSE	LOC117146348|XP_033168384.1|DMAU
OG0001978	LOC4817658|XP_001357050.1|DPSE	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC4816803|XP_001356719.2|DPSE	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC4817809|XP_033235870.1|DPSE	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC4817017|XP_033236178.1|DPSE	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC13036543|XP_003736156.1|DPSE	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC26534190|XP_033236662.1|DPSE	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC4817847|XP_033235276.1|DPSE	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC4817201|XP_001356369.2|DPSE	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC4818167|XP_001357408.3|DPSE	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC4815951|XP_001355566.3|DPSE	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC4803925|XP_001360566.3|DPSE	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC4817547|XP_002132851.1|DPSE	LOC117150202|XP_033172883.1|DMAU
OG0001990	LOC26532979|XP_033236342.1|DPSE	LOC117150332|XP_033173068.1|DMAU
OG0001991	LOC6899530|XP_033235949.1|DPSE	LOC117150634|XP_033173497.1|DMAU
OG0001992	LOC4817323|XP_033235478.1|DPSE	LOC117144104|XP_033165017.1|DMAU
OG0001993	LOC4818176|XP_001357286.1|DPSE	LOC117150858|XP_033173845.1|DMAU
OG0001994	LOC4800536|XP_015038646.2|DPSE	LOC117142641|XP_033162637.1|DMAU
OG0001995	LOC4816450|XP_001356257.2|DPSE	LOC117136696|XP_033153645.1|DMAU
OG0001996	LOC6903575|XP_033236000.1|DPSE	LOC117150329|XP_033173064.1|DMAU
OG0001997	LOC4804704|XP_001361222.3|DPSE	LOC117135726|XP_033152060.1|DMAU
OG0001998	LOC4804702|XP_001361220.3|DPSE	LOC117135720|XP_033152046.1|DMAU
