Orthogroup	DBIA.longest_only	DSUP.longest_only
OG0000607	LOC108032112|XP_016961434.1|DBIA	LOC119553787|XP_037720329.1|DSUP, LOC119559274|XP_037728270.1|DSUP
OG0000607	LOC108027400|XP_016954327.1|DBIA	LOC119559931|XP_037729066.1|DSUP
OG0000608	LOC108025099|XP_016950851.1|DBIA	LOC119555935|XP_037723569.1|DSUP
OG0000608	LOC108025288|XP_016951159.1|DBIA	LOC119545687|XP_037707360.1|DSUP
OG0000609	LOC108021951|XP_016946267.1|DBIA	LOC119546810|XP_037709321.1|DSUP
OG0000610	LOC108035965|XP_016967271.1|DBIA	LOC119554927|XP_037721961.1|DSUP
OG0000610	LOC108022370|XP_016946740.1|DBIA	LOC119550951|XP_037715905.1|DSUP
OG0000611	LOC108022583|XP_016947095.1|DBIA	LOC119551644|XP_037717003.1|DSUP
OG0000611	LOC108036672|XP_016968444.1|DBIA	LOC119551866|XP_037717385.1|DSUP
OG0000612	LOC108027979|XP_016955094.1|DBIA	LOC119555438|XP_037722738.1|DSUP
OG0000612	LOC108028070|XP_016955200.1|DBIA	LOC119554410|XP_037721227.1|DSUP
OG0000612	LOC108028069|XP_016955199.1|DBIA	LOC119554409|XP_037721226.1|DSUP
OG0000613	LOC108026778|XP_016953426.1|DBIA, LOC108025710|XP_016951754.1|DBIA, LOC108027479|XP_016954413.1|DBIA, LOC108027402|XP_016954332.1|DBIA, LOC108027485|XP_016954421.1|DBIA	LOC119559647|XP_037728622.1|DSUP
OG0000613	LOC108027282|XP_016954157.1|DBIA, LOC108027022|XP_016953709.1|DBIA, LOC108031966|XP_016961248.1|DBIA	LOC119559650|XP_037728625.1|DSUP, LOC119561873|XP_037731278.1|DSUP, LOC119561888|XP_037731286.1|DSUP, LOC119562463|XP_037731576.1|DSUP, LOC119562354|XP_037731446.1|DSUP, LOC119562714|XP_037731832.1|DSUP, LOC119562716|XP_037731834.1|DSUP, LOC119562715|XP_037731833.1|DSUP, LOC119561791|XP_037731198.1|DSUP, LOC119559706|XP_037728695.1|DSUP
OG0000614	LOC108032692|XP_016962156.1|DBIA	LOC119547283|XP_037709994.1|DSUP
OG0000614	LOC108025014|XP_016950758.1|DBIA	LOC119546621|XP_037708991.1|DSUP
OG0000614	LOC108027558|XP_016954519.1|DBIA	LOC119558379|XP_037727824.1|DSUP
OG0000615	LOC108035760|XP_016966949.1|DBIA	LOC119557045|XP_037725518.1|DSUP
OG0000615	LOC108031530|XP_016960554.1|DBIA	LOC119560796|XP_037730356.1|DSUP
OG0000616	LOC108035810|XP_016967045.1|DBIA	LOC119556396|XP_037724502.1|DSUP
OG0000616	LOC108035821|XP_016967057.1|DBIA	LOC119557817|XP_037726684.1|DSUP
OG0000617	LOC108024664|XP_016950220.1|DBIA	LOC119546006|XP_037707940.1|DSUP
OG0000617	LOC108027449|XP_016954389.1|DBIA	LOC119560427|XP_037729791.1|DSUP
OG0000618	LOC108032025|XP_016961324.1|DBIA	LOC119560682|XP_037730184.1|DSUP
OG0000618	LOC108030900|XP_016959566.1|DBIA	LOC119554052|XP_037720719.1|DSUP
OG0000619	LOC108030276|XP_016958593.1|DBIA	LOC119549093|XP_037712752.1|DSUP
OG0000620	LOC108024426|XP_016949833.1|DBIA	LOC119556992|XP_037725452.1|DSUP
OG0000620	LOC108029863|XP_016957845.1|DBIA	LOC119555388|XP_037722660.1|DSUP
OG0000621	LOC108031644|XP_016960764.1|DBIA	LOC119545750|XP_037707512.1|DSUP
OG0000621	LOC108023539|XP_016948597.1|DBIA	LOC119556062|XP_037723798.1|DSUP
OG0000622	LOC108028739|XP_016956194.1|DBIA	LOC119554820|XP_037721822.1|DSUP
OG0000622	LOC108030669|XP_016959189.1|DBIA	LOC119554213|XP_037720946.1|DSUP
OG0000623	LOC108030969|XP_016959661.1|DBIA	LOC119554687|XP_037721617.1|DSUP
OG0000623	LOC108028449|XP_016955775.1|DBIA	LOC119552919|XP_037718787.1|DSUP
OG0000624	LOC108030301|XP_016958625.1|DBIA	LOC119551109|XP_037716217.1|DSUP
OG0000624	LOC108030303|XP_016958626.1|DBIA	LOC119551108|XP_037716216.1|DSUP
OG0000625	LOC108028381|XP_016955666.1|DBIA	LOC119555376|XP_037722647.1|DSUP
OG0000625	LOC108028382|XP_016955669.1|DBIA	LOC119555378|XP_037722649.1|DSUP
OG0000626	LOC108036279|XP_016967779.1|DBIA	LOC119550611|XP_037715363.1|DSUP
OG0000626	LOC108022973|XP_016947687.1|DBIA	LOC119550825|XP_037715697.1|DSUP
OG0000627	LOC108028799|XP_016956272.1|DBIA	LOC119554654|XP_037721583.1|DSUP
OG0000627	LOC108023234|XP_016947998.1|DBIA	LOC119557968|XP_037726941.1|DSUP
OG0000628	LOC108032434|XP_016961746.1|DBIA	LOC119546971|XP_037709547.1|DSUP
OG0000628	LOC108034271|XP_016964622.1|DBIA	LOC119546127|XP_037708151.1|DSUP
OG0000629	LOC108024370|XP_016949762.1|DBIA	LOC119555619|XP_037723070.1|DSUP
OG0000629	LOC108033776|XP_016963865.1|DBIA	LOC119548807|XP_037712320.1|DSUP
OG0000630	LOC108034202|XP_016964522.1|DBIA	LOC119548358|XP_037711501.1|DSUP
OG0000630	LOC108034015|XP_016964238.1|DBIA	LOC119548258|XP_037711331.1|DSUP
OG0000631	LOC108033947|XP_016964125.1|DBIA	LOC119546519|XP_037708777.1|DSUP
OG0000631	LOC108029263|XP_016956948.1|DBIA	LOC119548347|XP_037711490.1|DSUP
OG0000632	LOC108027909|XP_016955019.1|DBIA	LOC119548395|XP_037711549.1|DSUP
OG0000632	LOC108027781|XP_016954833.1|DBIA	LOC119546376|XP_037708536.1|DSUP
OG0000633	LOC108034438|XP_016964811.1|DBIA	LOC119555543|XP_037722904.1|DSUP, LOC119555537|XP_037722897.1|DSUP
OG0000635	LOC108029714|XP_016957678.1|DBIA	LOC119552173|XP_037717932.1|DSUP
OG0000635	LOC108032978|XP_016962542.1|DBIA	LOC119557515|XP_037726216.1|DSUP
OG0000636	LOC108033332|XP_016963106.1|DBIA	LOC119547478|XP_037710290.1|DSUP
OG0000636	LOC108033333|XP_016963107.1|DBIA	LOC119547486|XP_037710303.1|DSUP
OG0000637	LOC108024111|XP_016949377.1|DBIA	LOC119557510|XP_037726210.1|DSUP
OG0000637	LOC108024265|XP_016949641.1|DBIA	LOC119557508|XP_037726209.1|DSUP
OG0000638	LOC108024427|XP_016949834.1|DBIA	LOC119554816|XP_037721821.1|DSUP
OG0000638	LOC108032999|XP_016962612.1|DBIA	LOC119557901|XP_037726835.1|DSUP
OG0000639	LOC108028266|XP_016955448.1|DBIA	LOC119555690|XP_037723269.1|DSUP
OG0000641	LOC108032364|XP_016961666.1|DBIA	LOC119546188|XP_037708242.1|DSUP
OG0000641	LOC108027011|XP_016953698.1|DBIA	LOC119560174|XP_037729462.1|DSUP
OG0000642	LOC108022088|XP_016946422.1|DBIA, LOC108022211|XP_016946554.1|DBIA	LOC119549827|XP_037714032.1|DSUP
OG0000642	LOC108028933|XP_016956440.1|DBIA	LOC119547557|XP_037710385.1|DSUP
OG0000643	LOC108024296|XP_016949686.1|DBIA	LOC119549155|XP_037712873.1|DSUP
OG0000643	LOC108024297|XP_016949687.1|DBIA, LOC108035870|XP_016967109.1|DBIA	LOC119552675|XP_037718316.1|DSUP
OG0000644	LOC108030666|XP_016959181.1|DBIA	LOC119553941|XP_037720560.1|DSUP
OG0000644	LOC108028697|XP_016956133.1|DBIA	LOC119553531|XP_037719885.1|DSUP
OG0000644	LOC108028698|XP_016956134.1|DBIA	LOC119553532|XP_037719886.1|DSUP
OG0000645	LOC108027809|XP_016954876.1|DBIA	LOC119545964|XP_037707857.1|DSUP
OG0000645	LOC108030325|XP_016958671.1|DBIA	LOC119550765|XP_037715618.1|DSUP
OG0000646	LOC108026341|XP_016952734.1|DBIA	LOC119556923|XP_037725341.1|DSUP
OG0000646	LOC108024636|XP_016950170.1|DBIA	LOC119546358|XP_037708517.1|DSUP
OG0000647	LOC108027448|XP_016954388.1|DBIA	LOC119560456|XP_037729831.1|DSUP
OG0000647	LOC108025929|XP_016952111.1|DBIA	LOC119557890|XP_037726819.1|DSUP
OG0000648	LOC108023775|XP_016948908.1|DBIA	LOC119556461|XP_037724636.1|DSUP
OG0000648	LOC108023772|XP_016948904.1|DBIA	LOC119556488|XP_037724673.1|DSUP
OG0000649	LOC108033154|XP_016962869.1|DBIA	LOC119556268|XP_037724246.1|DSUP
OG0000649	LOC108033148|XP_016962861.1|DBIA	LOC119558303|XP_037727630.1|DSUP
OG0000650	LOC108026179|XP_016952442.1|DBIA	LOC119558876|XP_037728028.1|DSUP
OG0000650	LOC108036023|XP_016967442.1|DBIA	LOC119558700|XP_037727987.1|DSUP
OG0000651	LOC108034888|XP_016965587.1|DBIA	LOC119554191|XP_037720915.1|DSUP
OG0000651	LOC108035363|XP_016966450.1|DBIA	LOC119555631|XP_037723078.1|DSUP
OG0000652	LOC108036625|XP_016968386.1|DBIA	LOC119549577|XP_037713662.1|DSUP
OG0000652	LOC108032672|XP_016962129.1|DBIA	LOC119557194|XP_037725774.1|DSUP
OG0000653	LOC108027436|XP_016954373.1|DBIA	LOC119561053|XP_037730814.1|DSUP
OG0000653	LOC108032925|XP_016962483.1|DBIA	LOC119560391|XP_037729745.1|DSUP
OG0000654	LOC108028616|XP_016956028.1|DBIA	LOC119552625|XP_037718221.1|DSUP
OG0000654	LOC108035010|XP_016965842.1|DBIA	LOC119555106|XP_037722253.1|DSUP
OG0000655	LOC108029636|XP_016957528.1|DBIA	LOC119551292|XP_037716498.1|DSUP
OG0000655	LOC108027756|XP_016954798.1|DBIA	LOC119548308|XP_037711410.1|DSUP
OG0000656	LOC108031829|XP_016961056.1|DBIA	LOC119551546|XP_037716870.1|DSUP
OG0000656	LOC108031830|XP_016961059.1|DBIA	LOC119551567|XP_037716897.1|DSUP
OG0000657	LOC108028063|XP_016955196.1|DBIA	LOC119552712|XP_037718389.1|DSUP
OG0000657	LOC108032751|XP_016962230.1|DBIA	LOC119548214|XP_037711275.1|DSUP
OG0000658	LOC108033182|XP_016962912.1|DBIA	LOC119557221|XP_037725818.1|DSUP
OG0000658	LOC108031067|XP_016959762.1|DBIA	LOC119560634|XP_037730114.1|DSUP
OG0000659	LOC108027925|XP_016955038.1|DBIA	LOC119546362|XP_037708519.1|DSUP
OG0000659	LOC108033384|XP_016963192.1|DBIA	LOC119546796|XP_037709298.1|DSUP
OG0000660	LOC108027908|XP_016955018.1|DBIA	LOC119548113|XP_037711135.1|DSUP
OG0000661	LOC108028534|XP_016955919.1|DBIA	LOC119553002|XP_037718950.1|DSUP
OG0000661	LOC108027800|XP_016954865.1|DBIA	LOC119546097|XP_037708108.1|DSUP
OG0000662	LOC108035530|XP_016966688.1|DBIA	LOC119554314|XP_037721103.1|DSUP
OG0000662	LOC108031364|XP_016960132.1|DBIA	LOC119559921|XP_037729052.1|DSUP
OG0000663	LOC108022450|XP_016946846.1|DBIA	LOC119549412|XP_037713412.1|DSUP
OG0000664	LOC108027049|XP_016953739.1|DBIA	LOC119560198|XP_037729488.1|DSUP
OG0000664	LOC108021960|XP_016946279.1|DBIA	LOC119556153|XP_037723982.1|DSUP
OG0000665	LOC108026348|XP_016952742.1|DBIA	LOC119563213|XP_037732438.1|DSUP
OG0000666	LOC108029729|XP_016957700.1|DBIA	LOC119551146|XP_037716265.1|DSUP
OG0000666	LOC108025749|XP_016951833.1|DBIA	LOC119558244|XP_037727496.1|DSUP
OG0000667	LOC108024249|XP_016949620.1|DBIA	LOC119556821|XP_037725200.1|DSUP
OG0000667	LOC108024585|XP_016950077.1|DBIA	LOC119563051|XP_037732187.1|DSUP
OG0000668	LOC108025566|XP_016951584.1|DBIA	LOC119554381|XP_037721190.1|DSUP
OG0000668	LOC108031439|XP_016960357.1|DBIA	LOC119560546|XP_037729979.1|DSUP
OG0000669	LOC108025870|XP_016952035.1|DBIA	LOC119558232|XP_037727480.1|DSUP
OG0000669	LOC108025889|XP_016952059.1|DBIA	LOC119558235|XP_037727482.1|DSUP
OG0000670	LOC108023575|XP_016948658.1|DBIA	LOC119556829|XP_037725214.1|DSUP
OG0000670	LOC108021976|XP_016946306.1|DBIA	LOC119557868|XP_037726796.1|DSUP
OG0000671	LOC108031729|XP_016960894.1|DBIA	LOC119560551|XP_037729985.1|DSUP
OG0000671	LOC108024768|XP_016950370.1|DBIA	LOC119561542|XP_037731123.1|DSUP
OG0000672	LOC108025630|XP_016951655.1|DBIA	LOC119556868|XP_037725270.1|DSUP
OG0000672	LOC108024241|XP_016949611.1|DBIA	LOC119556099|XP_037723890.1|DSUP
OG0000673	LOC108036345|XP_016967905.1|DBIA	LOC119557650|XP_037726430.1|DSUP
OG0000673	LOC108030525|XP_016958904.1|DBIA	LOC119553626|XP_037720024.1|DSUP
OG0000675	LOC108033882|XP_016964015.1|DBIA	LOC119547910|XP_037710876.1|DSUP, LOC119547909|XP_037710875.1|DSUP
OG0000676	LOC108031037|XP_016959727.1|DBIA	LOC119551751|XP_037717209.1|DSUP
OG0000677	LOC108035631|XP_016966818.1|DBIA	LOC119554842|XP_037721846.1|DSUP
OG0000677	LOC108032589|XP_016961990.1|DBIA	LOC119557134|XP_037725645.1|DSUP
OG0000678	LOC108024952|XP_016950678.1|DBIA	LOC119545843|XP_037707736.1|DSUP
OG0000678	LOC108029195|XP_016956860.1|DBIA	LOC119547334|XP_037710072.1|DSUP
OG0000679	LOC108025928|XP_016952110.1|DBIA	LOC119557776|XP_037726604.1|DSUP
OG0000680	LOC108024261|XP_016949636.1|DBIA	LOC119556824|XP_037725205.1|DSUP
OG0000680	LOC108024237|XP_016949605.1|DBIA	LOC119557055|XP_037725531.1|DSUP
OG0000681	LOC108032038|XP_016961338.1|DBIA	LOC119560348|XP_037729674.1|DSUP
OG0000681	LOC108033060|XP_016962698.1|DBIA	LOC119557347|XP_037726012.1|DSUP
OG0000683	LOC108026243|XP_016952573.1|DBIA	LOC119563455|XP_037732790.1|DSUP
OG0000684	LOC108031144|XP_016959847.1|DBIA	LOC119557284|XP_037725906.1|DSUP
OG0000684	LOC108024799|XP_016950408.1|DBIA	LOC119563031|XP_037732159.1|DSUP
OG0000685	LOC108025642|XP_016951667.1|DBIA	LOC119556242|XP_037724204.1|DSUP
OG0000685	LOC108027258|XP_016954109.1|DBIA	LOC119559803|XP_037728813.1|DSUP
OG0000686	LOC108030401|XP_016958774.1|DBIA	LOC119551344|XP_037716588.1|DSUP
OG0000686	LOC108027497|XP_016954429.1|DBIA	LOC119556738|XP_037725075.1|DSUP
OG0000687	LOC108026577|XP_016953018.1|DBIA	LOC119550783|XP_037715643.1|DSUP
OG0000687	LOC108034522|XP_016964935.1|DBIA	LOC119553129|XP_037719250.1|DSUP
OG0000688	LOC108022488|XP_016946930.1|DBIA	LOC119551677|XP_037717060.1|DSUP
OG0000689	LOC108022271|XP_016946618.1|DBIA	LOC119551614|XP_037716954.1|DSUP
OG0000689	LOC108022166|XP_016946499.1|DBIA	LOC119551613|XP_037716951.1|DSUP
OG0000690	LOC108025632|XP_016951657.1|DBIA	LOC119557520|XP_037726222.1|DSUP
OG0000691	LOC108036758|XP_016968576.1|DBIA	LOC119548792|XP_037712296.1|DSUP
OG0000691	LOC108035947|XP_016967238.1|DBIA	LOC119553581|XP_037719958.1|DSUP
OG0000692	LOC108034774|XP_016965209.1|DBIA	LOC119555119|XP_037722272.1|DSUP
OG0000692	LOC108034414|XP_016964786.1|DBIA	LOC119555317|XP_037722569.1|DSUP
OG0000693	LOC108023625|XP_016948724.1|DBIA	LOC119557022|XP_037725487.1|DSUP
OG0000693	LOC108031881|XP_016961134.1|DBIA	LOC119560705|XP_037730224.1|DSUP
OG0000694	LOC108025866|XP_016952025.1|DBIA	LOC119558396|XP_037727851.1|DSUP
OG0000694	LOC108030530|XP_016958908.1|DBIA	LOC119553869|XP_037720449.1|DSUP
OG0000695	LOC108024892|XP_016950523.1|DBIA	LOC119562399|XP_037731519.1|DSUP
OG0000696	LOC108028233|XP_016955386.1|DBIA	LOC119555365|XP_037722630.1|DSUP
OG0000696	LOC108036717|XP_016968506.1|DBIA	LOC119545979|XP_037707884.1|DSUP
OG0000697	LOC108027541|XP_016954479.1|DBIA	LOC119557436|XP_037726124.1|DSUP
OG0000697	LOC108027091|XP_016953800.1|DBIA	LOC119562576|XP_037731719.1|DSUP
OG0000698	LOC108028980|XP_016956509.1|DBIA	LOC119546872|XP_037709406.1|DSUP
OG0000698	LOC108029304|XP_016956996.1|DBIA	LOC119546672|XP_037709059.1|DSUP
OG0000699	LOC108034117|XP_016964386.1|DBIA	LOC119547751|XP_037710675.1|DSUP
OG0000699	LOC108031225|XP_016959950.1|DBIA	LOC119559154|XP_037728154.1|DSUP
OG0000700	LOC108029188|XP_016956849.1|DBIA	LOC119547709|XP_037710612.1|DSUP
OG0000700	LOC108027917|XP_016955029.1|DBIA	LOC119547977|XP_037710957.1|DSUP
OG0000701	LOC108029443|XP_016957181.1|DBIA	LOC119550067|XP_037714459.1|DSUP
OG0000701	LOC108025939|XP_016952126.1|DBIA	LOC119556451|XP_037724617.1|DSUP
OG0000702	LOC108026164|XP_016952409.1|DBIA	LOC119552826|XP_037718700.1|DSUP
OG0000702	LOC108026163|XP_016952386.1|DBIA	LOC119552880|XP_037718803.1|DSUP
OG0000703	LOC108032597|XP_016962001.1|DBIA	LOC119546014|XP_037707947.1|DSUP
OG0000703	LOC108030103|XP_016958279.1|DBIA	LOC119552097|XP_037717807.1|DSUP
OG0000704	LOC108024154|XP_016949446.1|DBIA	LOC119555853|XP_037723412.1|DSUP
OG0000704	LOC108025061|XP_016950808.1|DBIA	LOC119546404|XP_037708593.1|DSUP
OG0000705	LOC108028899|XP_016956410.1|DBIA	LOC119553361|XP_037719635.1|DSUP
OG0000705	LOC108028884|XP_016956392.1|DBIA	LOC119553360|XP_037719633.1|DSUP
OG0000706	LOC108033329|XP_016963104.1|DBIA	LOC119546976|XP_037709552.1|DSUP
OG0000706	LOC108023483|XP_016948494.1|DBIA	LOC119557575|XP_037726299.1|DSUP
OG0000707	LOC108022300|XP_016946649.1|DBIA	LOC119550688|XP_037715481.1|DSUP
OG0000707	LOC108025880|XP_016952044.1|DBIA	LOC119556089|XP_037723870.1|DSUP
OG0000708	LOC108023383|XP_016948279.1|DBIA	LOC119557318|XP_037725957.1|DSUP
OG0000708	LOC108031991|XP_016961314.1|DBIA	LOC119558211|XP_037727442.1|DSUP
OG0000709	LOC108025090|XP_016950840.1|DBIA	LOC119556093|XP_037723880.1|DSUP
OG0000709	LOC108033068|XP_016962721.1|DBIA	LOC119556357|XP_037724446.1|DSUP
OG0000710	LOC108027098|XP_016953805.1|DBIA	LOC119559795|XP_037728804.1|DSUP
OG0000710	LOC108022922|XP_016947622.1|DBIA	LOC119550977|XP_037715940.1|DSUP
OG0000711	LOC108034580|XP_016965002.1|DBIA	LOC119553656|XP_037720070.1|DSUP
OG0000711	LOC108023642|XP_016948747.1|DBIA	LOC119556629|XP_037724880.1|DSUP
OG0000712	LOC108031543|XP_016960569.1|DBIA	LOC119559971|XP_037729135.1|DSUP
OG0000712	LOC108030963|XP_016959652.1|DBIA	LOC119560644|XP_037730126.1|DSUP
OG0000713	LOC108027090|XP_016953795.1|DBIA	LOC119560831|XP_037730406.1|DSUP
OG0000713	LOC108030368|XP_016958726.1|DBIA	LOC119549997|XP_037714338.1|DSUP
OG0000714	LOC108033067|XP_016962720.1|DBIA	LOC119555888|XP_037723481.1|DSUP
OG0000714	LOC108035044|XP_016965908.1|DBIA	LOC119555598|XP_037723022.1|DSUP
OG0000715	LOC108028120|XP_016955257.1|DBIA	LOC119554412|XP_037721230.1|DSUP
OG0000716	LOC108029412|XP_016957175.1|DBIA	LOC119556945|XP_037725366.1|DSUP
OG0000716	LOC108035372|XP_016966461.1|DBIA	LOC119553497|XP_037719837.1|DSUP
OG0000717	LOC108030783|XP_016959324.1|DBIA	LOC119554879|XP_037721893.1|DSUP
OG0000718	LOC108036007|XP_016967396.1|DBIA	LOC119550917|XP_037715884.1|DSUP
OG0000718	LOC108036030|XP_016967461.1|DBIA	LOC119556025|XP_037723775.1|DSUP
OG0000719	LOC108034944|XP_016965712.1|DBIA	LOC119554108|XP_037720802.1|DSUP
OG0000719	LOC108035245|XP_016966268.1|DBIA	LOC119554476|XP_037721320.1|DSUP
OG0000720	LOC108024738|XP_016950324.1|DBIA	LOC119557676|XP_037726476.1|DSUP
OG0000720	LOC108030988|XP_016959677.1|DBIA	LOC119560839|XP_037730418.1|DSUP
OG0000720	LOC108027059|XP_016953757.1|DBIA	LOC119560283|XP_037729582.1|DSUP, LOC119560285|XP_037729584.1|DSUP
OG0000720	LOC108036266|XP_016967766.1|DBIA, LOC108022170|XP_016946503.1|DBIA, LOC108025120|XP_016950875.1|DBIA	LOC119554260|XP_037721034.1|DSUP
OG0000721	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA	LOC119546993|XP_037709585.1|DSUP
OG0000722	LOC108022109|XP_016946441.1|DBIA	LOC119550165|XP_037714628.1|DSUP
OG0000722	LOC108022110|XP_016946442.1|DBIA	LOC119550329|XP_037714863.1|DSUP
OG0000722	LOC108022111|XP_016946443.1|DBIA	LOC119549850|XP_037714074.1|DSUP
OG0000723	LOC108036899|XP_016968768.1|DBIA	LOC119551691|XP_037717088.1|DSUP
OG0000724	LOC108027611|XP_016954621.1|DBIA	LOC119556956|XP_037725391.1|DSUP
OG0000724	LOC108025091|XP_016950841.1|DBIA	LOC119562734|XP_037731865.1|DSUP
OG0000726	LOC108025453|XP_016951446.1|DBIA	LOC119555093|XP_037722240.1|DSUP
OG0000726	LOC108023479|XP_016948493.1|DBIA	LOC119555100|XP_037722250.1|DSUP
OG0000727	LOC108032079|XP_016961391.1|DBIA	LOC119560649|XP_037730134.1|DSUP
OG0000727	LOC108032230|XP_016961582.1|DBIA	LOC119560912|XP_037730541.1|DSUP
OG0000728	LOC108023315|XP_016948107.1|DBIA	LOC119558141|XP_037727301.1|DSUP
OG0000728	LOC108031450|XP_016960371.1|DBIA	LOC119563243|XP_037732478.1|DSUP
OG0000729	LOC108025515|XP_016951525.1|DBIA	LOC119562955|XP_037732056.1|DSUP
OG0000729	LOC108025517|XP_016951527.1|DBIA	LOC119563441|XP_037732760.1|DSUP
OG0000730	LOC108033136|XP_016962847.1|DBIA	LOC119556899|XP_037725311.1|DSUP
OG0000730	LOC108032433|XP_016961745.1|DBIA	LOC119546491|XP_037708716.1|DSUP
OG0000731	LOC108035519|XP_016966670.1|DBIA	LOC119554839|XP_037721841.1|DSUP
OG0000731	LOC108029952|XP_016957943.1|DBIA	LOC119551725|XP_037717155.1|DSUP
OG0000732	LOC108035034|XP_016965868.1|DBIA	LOC119554153|XP_037720869.1|DSUP
OG0000732	LOC108035036|XP_016965870.1|DBIA	LOC119554152|XP_037720868.1|DSUP
OG0000733	LOC108026069|XP_016952254.1|DBIA	LOC119557492|XP_037726194.1|DSUP
OG0000733	LOC108035381|XP_016966476.1|DBIA	LOC119552874|XP_037718702.1|DSUP
OG0000734	LOC108025692|XP_016951717.1|DBIA	LOC119558038|XP_037727114.1|DSUP
OG0000734	LOC108035374|XP_016966463.1|DBIA	LOC119552949|XP_037718853.1|DSUP
OG0000735	LOC108032637|XP_016962073.1|DBIA	LOC119556841|XP_037725240.1|DSUP
OG0000735	LOC108032775|XP_016962266.1|DBIA	LOC119548147|XP_037711175.1|DSUP
OG0000736	LOC108027663|XP_016954691.1|DBIA	LOC119547917|XP_037710885.1|DSUP
OG0000736	LOC108027662|XP_016954690.1|DBIA	LOC119548672|XP_037712039.1|DSUP
OG0000737	LOC108030161|XP_016958380.1|DBIA	LOC119549271|XP_037713110.1|DSUP
OG0000738	LOC108036739|XP_016968537.1|DBIA	LOC119547765|XP_037710701.1|DSUP
OG0000738	LOC108032452|XP_016961767.1|DBIA	LOC119547185|XP_037709848.1|DSUP
OG0000739	LOC108031098|XP_016959797.1|DBIA	LOC119560301|XP_037729600.1|DSUP
OG0000739	LOC108032103|XP_016961421.1|DBIA	LOC119560781|XP_037730335.1|DSUP
OG0000740	LOC108031622|XP_016960716.1|DBIA	LOC119560320|XP_037729629.1|DSUP
OG0000741	LOC108025774|XP_016951861.1|DBIA	LOC119555838|XP_037723394.1|DSUP
OG0000741	LOC108023204|XP_016947959.1|DBIA	LOC119559213|XP_037728215.1|DSUP
OG0000742	LOC108027567|XP_016954543.1|DBIA	LOC119557057|XP_037725533.1|DSUP
OG0000742	LOC108027568|XP_016954546.1|DBIA	LOC119557278|XP_037725891.1|DSUP
OG0000743	LOC108029604|XP_016957473.1|DBIA	LOC119554683|XP_037721613.1|DSUP
OG0000743	LOC108022318|XP_016946666.1|DBIA	LOC119551431|XP_037716701.1|DSUP
OG0000743	LOC108022141|XP_016946472.1|DBIA	LOC119550561|XP_037715277.1|DSUP
OG0000744	LOC108036599|XP_016968348.1|DBIA	LOC119550507|XP_037715139.1|DSUP
OG0000745	LOC108022305|XP_016946654.1|DBIA	LOC119550952|XP_037715906.1|DSUP
OG0000745	LOC108036358|XP_016967925.1|DBIA	LOC119550455|XP_037715063.1|DSUP
OG0000746	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA	LOC119550651|XP_037715420.1|DSUP
OG0000746	LOC108029792|XP_016957794.1|DBIA	LOC119549955|XP_037714266.1|DSUP
OG0000747	LOC108030865|XP_016959500.1|DBIA	LOC119554430|XP_037721250.1|DSUP
OG0000747	LOC108030911|XP_016959585.1|DBIA	LOC119554982|XP_037722043.1|DSUP
OG0000748	LOC108027729|XP_016954770.1|DBIA	LOC119547354|XP_037710096.1|DSUP
OG0000748	LOC108023546|XP_016948612.1|DBIA	LOC119557235|XP_037725847.1|DSUP
OG0000749	LOC108024338|XP_016949729.1|DBIA, LOC108024339|XP_016949730.1|DBIA, LOC108036184|XP_016967663.1|DBIA	LOC119553627|XP_037720029.1|DSUP, LOC119545811|XP_037707623.1|DSUP
OG0000749	LOC108030960|XP_016959648.1|DBIA	LOC119560245|XP_037729536.1|DSUP
OG0000750	LOC108022416|XP_016946792.1|DBIA	LOC119549828|XP_037714035.1|DSUP, LOC119549829|XP_037714036.1|DSUP
OG0000750	LOC108031073|XP_016959768.1|DBIA	LOC119562920|XP_037731997.1|DSUP
OG0000751	LOC108026795|XP_016953445.1|DBIA	LOC119551885|XP_037717409.1|DSUP
OG0000751	LOC108026907|XP_016953605.1|DBIA	LOC119551722|XP_037717151.1|DSUP
OG0000752	LOC108036026|XP_016967453.1|DBIA, LOC108028080|XP_016955249.1|DBIA	LOC119558397|XP_037727853.1|DSUP
OG0000752	LOC108023976|XP_016949194.1|DBIA	LOC119563204|XP_037732423.1|DSUP
OG0000752	LOC108029192|XP_016956857.1|DBIA	LOC119547222|XP_037709910.1|DSUP, LOC119547189|XP_037709851.1|DSUP, LOC119547141|XP_037709784.1|DSUP, LOC119547295|XP_037710011.1|DSUP
OG0000752	LOC108033257|XP_016963012.1|DBIA, LOC108033258|XP_016963013.1|DBIA	LOC119547427|XP_037710214.1|DSUP, LOC119546219|XP_037708287.1|DSUP, LOC119546213|XP_037708277.1|DSUP, LOC119546212|XP_037708276.1|DSUP
OG0000753	LOC108027421|XP_016954354.1|DBIA	LOC119560347|XP_037729671.1|DSUP
OG0000753	LOC108028458|XP_016955804.1|DBIA	LOC119553970|XP_037720602.1|DSUP
OG0000754	LOC108033179|XP_016962907.1|DBIA	LOC119556179|XP_037724046.1|DSUP
OG0000754	LOC108025623|XP_016951647.1|DBIA	LOC119557663|XP_037726450.1|DSUP
