Orthogroup	DBIA.longest_only	DSUZ.longest_only
OG0000268	LOC108027030|XP_016953716.1|DBIA	LOC118878060|XP_036675141.1|DSUZ
OG0000268	LOC108027027|XP_016953711.1|DBIA	LOC108014362|XP_016935942.1|DSUZ
OG0000269	LOC108024719|XP_016950299.1|DBIA	LOC108014868|XP_016936572.2|DSUZ
OG0000269	LOC108026384|XP_016952794.1|DBIA	LOC108020662|XP_036673422.1|DSUZ, LOC118877682|XP_036673290.1|DSUZ, LOC108020611|XP_016944449.2|DSUZ
OG0000269	LOC108025969|XP_016952152.1|DBIA	LOC108020610|XP_036673289.1|DSUZ
OG0000269	LOC108026112|XP_016952301.1|DBIA	LOC108020647|XP_016944493.2|DSUZ
OG0000270	LOC108022221|XP_016946564.1|DBIA	LOC108008569|XP_016927932.1|DSUZ
OG0000271	LOC108027100|XP_016953810.1|DBIA	LOC108011908|XP_016932647.1|DSUZ
OG0000271	LOC108022637|XP_016947181.1|DBIA	LOC108009575|XP_016929531.1|DSUZ
OG0000271	LOC108026672|XP_016953230.1|DBIA	LOC108017975|XP_016940781.1|DSUZ
OG0000272	LOC108028011|XP_016955129.1|DBIA	LOC108006836|XP_036671410.1|DSUZ
OG0000272	LOC108024900|XP_016950550.1|DBIA	LOC108020400|XP_016944174.2|DSUZ
OG0000273	LOC108026225|XP_016952546.1|DBIA	LOC118877702|XP_036673455.1|DSUZ
OG0000273	LOC108033841|XP_016963956.1|DBIA	LOC108021076|XP_016945078.1|DSUZ
OG0000273	LOC108031493|XP_016960475.1|DBIA	LOC118878084|XP_036675245.1|DSUZ, LOC108016361|XP_016938483.2|DSUZ
OG0000274	LOC108022261|XP_016946609.1|DBIA	LOC108009723|XP_016929794.1|DSUZ
OG0000274	LOC108022214|XP_016946556.1|DBIA	LOC108009529|XP_016929454.1|DSUZ
OG0000274	LOC108029405|XP_016957127.1|DBIA	LOC108019663|XP_016943043.1|DSUZ
OG0000276	LOC108023308|XP_016948103.1|DBIA	LOC108015660|XP_036673856.1|DSUZ
OG0000276	LOC108036204|XP_016967685.1|DBIA	LOC108009865|XP_016930056.1|DSUZ
OG0000276	LOC108036238|XP_016967735.1|DBIA	LOC108009994|XP_016930262.1|DSUZ
OG0000276	LOC108036431|XP_016968058.1|DBIA	LOC108009277|XP_016928982.1|DSUZ
OG0000276	LOC108029873|XP_016957852.1|DBIA	LOC108018044|XP_016940922.1|DSUZ
OG0000277	LOC108031016|XP_016959705.1|DBIA	LOC108016174|XP_036673093.1|DSUZ
OG0000277	LOC108030967|XP_016959656.1|DBIA	LOC118877940|XP_036674515.1|DSUZ, LOC108013997|XP_016935496.2|DSUZ
OG0000277	LOC108031018|XP_016959707.1|DBIA	LOC108016175|XP_036673098.1|DSUZ
OG0000278	LOC108023188|XP_016947920.1|DBIA	LOC108016539|XP_016938702.1|DSUZ
OG0000278	LOC108027843|XP_016954926.1|DBIA	LOC108012327|XP_016933115.2|DSUZ
OG0000278	LOC108029925|XP_016957909.1|DBIA	LOC108014980|XP_016936690.1|DSUZ, LOC108017963|XP_016940727.1|DSUZ
OG0000278	LOC108023183|XP_016947914.1|DBIA	LOC108016529|XP_016938691.1|DSUZ
OG0000278	LOC108029963|XP_016957954.1|DBIA	LOC118878115|XP_036675437.1|DSUZ
OG0000278	LOC108025004|XP_016950749.1|DBIA	LOC108017250|XP_016939745.1|DSUZ
OG0000278	LOC108032459|XP_016961774.1|DBIA	LOC108007010|XP_016926108.1|DSUZ
OG0000279	LOC108034543|XP_016964958.1|DBIA	LOC108012503|XP_016933400.1|DSUZ
OG0000279	LOC108035560|XP_016966717.1|DBIA	LOC108013572|XP_016934982.1|DSUZ
OG0000280	LOC108024926|XP_016950613.1|DBIA	LOC108017022|XP_016939467.2|DSUZ
OG0000280	LOC108024924|XP_016950611.1|DBIA	LOC108017032|XP_016939474.2|DSUZ
OG0000280	LOC108024925|XP_016950612.1|DBIA	LOC108010664|XP_016931053.2|DSUZ
OG0000281	LOC108028614|XP_016956023.1|DBIA	LOC108013401|XP_016934744.1|DSUZ
OG0000281	LOC108025647|XP_016951674.1|DBIA	LOC108019014|XP_016942117.1|DSUZ
OG0000281	LOC108027527|XP_016954460.1|DBIA	LOC108015079|XP_016936806.1|DSUZ
OG0000282	LOC108035460|XP_016966590.1|DBIA	LOC108011826|XP_036671172.1|DSUZ
OG0000282	LOC108024080|XP_016949344.1|DBIA	LOC108014924|XP_016936634.1|DSUZ
OG0000282	LOC108034387|XP_016964757.1|DBIA	LOC108011843|XP_016932570.2|DSUZ
OG0000283	LOC108029964|XP_016957956.1|DBIA	LOC108008849|XP_016928244.1|DSUZ
OG0000283	LOC108025232|XP_016951068.1|DBIA	LOC108016125|XP_016938219.2|DSUZ
OG0000284	LOC108032684|XP_016962148.1|DBIA	LOC108020879|XP_036673367.1|DSUZ
OG0000284	LOC108032798|XP_016962293.1|DBIA	LOC108012104|XP_036678671.1|DSUZ
OG0000285	LOC108030288|XP_016958608.1|DBIA	LOC108018147|XP_016941100.1|DSUZ
OG0000285	LOC108030289|XP_016958609.1|DBIA	LOC108018148|XP_016941101.1|DSUZ
OG0000286	LOC108033818|XP_016963931.1|DBIA	LOC118877072|XP_036669848.1|DSUZ
OG0000286	LOC108033820|XP_016963933.1|DBIA	LOC108018391|XP_036669862.1|DSUZ
OG0000286	LOC108033821|XP_016963935.1|DBIA	LOC108018400|XP_016941448.1|DSUZ
OG0000287	LOC108033109|XP_016962801.1|DBIA	LOC108005100|XP_016923763.1|DSUZ
OG0000287	LOC108033112|XP_016962804.1|DBIA	LOC108005392|XP_016924143.1|DSUZ
OG0000287	LOC108033113|XP_016962805.1|DBIA	LOC108005101|XP_016923765.2|DSUZ
OG0000288	LOC108032328|XP_016961626.1|DBIA	LOC108012549|XP_016933837.1|DSUZ
OG0000288	LOC108032558|XP_016961927.1|DBIA	LOC108014283|XP_016936208.2|DSUZ
OG0000288	LOC108032329|XP_016961628.1|DBIA	LOC108011629|XP_016932685.1|DSUZ
OG0000288	LOC108032331|XP_016961630.1|DBIA, LOC108032559|XP_016961928.1|DBIA, LOC108032330|XP_016961629.1|DBIA	LOC108010738|XP_016931543.1|DSUZ
OG0000289	LOC108035261|XP_016966308.1|DBIA	LOC108020188|XP_016943784.2|DSUZ
OG0000289	LOC108034600|XP_016965022.1|DBIA	LOC118877273|XP_036671075.1|DSUZ
OG0000289	LOC108035266|XP_016966313.1|DBIA	LOC108020189|XP_036672179.1|DSUZ
OG0000290	LOC108022051|XP_016946385.1|DBIA	LOC108008196|XP_036668918.1|DSUZ
OG0000290	LOC108022542|XP_016947009.1|DBIA	LOC108009216|XP_016928866.1|DSUZ
OG0000290	LOC108022054|XP_016946388.1|DBIA, LOC108022053|XP_016946387.1|DBIA	LOC108008194|XP_016927475.1|DSUZ
OG0000290	LOC108022052|XP_016946386.1|DBIA	LOC108008195|XP_016927476.1|DSUZ
OG0000291	LOC108028261|XP_016955442.1|DBIA	LOC108017060|XP_016939506.2|DSUZ
OG0000291	LOC108028299|XP_016955510.1|DBIA	LOC108013931|XP_016935428.2|DSUZ
OG0000291	LOC108034645|XP_016965071.1|DBIA	LOC118877417|XP_036672031.1|DSUZ
OG0000292	LOC108023054|XP_016947790.1|DBIA	LOC108009488|XP_016929369.1|DSUZ
OG0000292	LOC108035910|XP_016967166.1|DBIA	LOC108020839|XP_016944712.1|DSUZ
OG0000293	LOC108024441|XP_016949848.1|DBIA	LOC108007410|XP_016926552.1|DSUZ
OG0000293	LOC108034057|XP_016964301.1|DBIA	LOC108021434|XP_016945640.1|DSUZ
OG0000293	LOC108024468|XP_016949876.1|DBIA	LOC108007849|XP_016927100.1|DSUZ
OG0000294	LOC108032544|XP_016961911.1|DBIA	LOC108015997|XP_036668756.1|DSUZ
OG0000294	LOC108025698|XP_016951724.1|DBIA	LOC108006298|XP_036676283.1|DSUZ
OG0000295	LOC108022785|XP_016947399.1|DBIA	LOC108008164|XP_016927443.1|DSUZ
OG0000295	LOC108024428|XP_016949835.1|DBIA	LOC108015816|XP_016937869.2|DSUZ
OG0000295	LOC108022730|XP_016947308.1|DBIA	LOC108009978|XP_016930239.2|DSUZ
OG0000295	LOC108029694|XP_016957645.1|DBIA	LOC108019881|XP_016943441.1|DSUZ
OG0000296	LOC108033475|XP_016963302.1|DBIA	LOC108010868|XP_016931339.1|DSUZ
OG0000296	LOC108028376|XP_016955663.1|DBIA	LOC108013618|XP_036670335.1|DSUZ
OG0000296	LOC108025863|XP_016952020.1|DBIA	LOC108018929|XP_016942011.1|DSUZ
OG0000297	LOC108029737|XP_016957712.1|DBIA	LOC108019687|XP_016943068.1|DSUZ, LOC108019688|XP_016943069.1|DSUZ
OG0000298	LOC108025643|XP_016951668.1|DBIA	LOC108018999|XP_016942098.1|DSUZ
OG0000298	LOC108025663|XP_016951691.1|DBIA	LOC108018975|XP_016942067.1|DSUZ
OG0000298	LOC108025670|XP_016951697.1|DBIA	LOC108019026|XP_016942129.1|DSUZ
OG0000299	LOC108024823|XP_016950445.1|DBIA	LOC118878583|XP_036677506.1|DSUZ, LOC108020225|XP_036673715.1|DSUZ
OG0000299	LOC108023002|XP_016947727.1|DBIA	LOC108020220|XP_036677522.1|DSUZ, LOC118877778|XP_036673721.1|DSUZ
OG0000300	LOC108028563|XP_016955958.1|DBIA	LOC108010491|XP_036671522.1|DSUZ
OG0000300	LOC108028562|XP_016955957.1|DBIA	LOC108010525|XP_016930889.2|DSUZ
OG0000300	LOC108027973|XP_016955087.1|DBIA	LOC108017647|XP_016940246.2|DSUZ
OG0000301	LOC108036021|XP_016967436.1|DBIA	LOC108020419|XP_016944213.1|DSUZ
OG0000301	LOC108033297|XP_016963053.1|DBIA	LOC108020445|XP_016944259.1|DSUZ
OG0000302	LOC108028316|XP_016955534.1|DBIA	LOC108012444|XP_016933302.1|DSUZ
OG0000302	LOC108028317|XP_016955535.1|DBIA	LOC108013395|XP_016934734.1|DSUZ
OG0000303	LOC108030534|XP_016958916.1|DBIA	LOC108014013|XP_016935510.1|DSUZ
OG0000303	LOC108035817|XP_016967054.1|DBIA	LOC108004857|XP_016923428.1|DSUZ
OG0000303	LOC108036768|XP_016968597.1|DBIA	LOC108018939|XP_016942025.1|DSUZ
OG0000304	LOC108023883|XP_016949056.1|DBIA	LOC108010843|XP_016931301.1|DSUZ
OG0000304	LOC108023888|XP_016949063.1|DBIA	LOC108010845|XP_016931304.2|DSUZ
OG0000304	LOC108023889|XP_016949064.1|DBIA	LOC108010844|XP_016931303.1|DSUZ
OG0000305	LOC108030706|XP_016959235.1|DBIA	LOC108014901|XP_016936611.2|DSUZ
OG0000305	LOC108030533|XP_016958915.1|DBIA	LOC108011370|XP_016931975.2|DSUZ
OG0000306	LOC108022207|XP_016946550.1|DBIA	LOC108008576|XP_036669570.1|DSUZ
OG0000306	LOC108022177|XP_016946518.1|DBIA	LOC108008264|XP_016927541.2|DSUZ
OG0000306	LOC108025790|XP_016951909.1|DBIA	LOC108004701|XP_016923200.1|DSUZ
OG0000307	LOC108023926|XP_016949103.1|DBIA	LOC108018618|XP_036673596.1|DSUZ
OG0000307	LOC108024569|XP_016950055.1|DBIA	LOC108019524|XP_016942840.1|DSUZ
OG0000308	LOC108032476|XP_016961787.1|DBIA	LOC108012406|XP_016933259.1|DSUZ
OG0000308	LOC108032050|XP_016961351.1|DBIA	LOC108008081|XP_036672518.1|DSUZ
OG0000308	LOC108031294|XP_016960026.1|DBIA	LOC108008082|XP_016927361.1|DSUZ
OG0000308	LOC108036120|XP_016967594.1|DBIA	LOC108021601|XP_016945886.1|DSUZ
OG0000309	LOC108031164|XP_016959872.1|DBIA	LOC108010924|XP_036674710.1|DSUZ
OG0000309	LOC108031420|XP_016960309.1|DBIA	LOC108018753|XP_016941819.2|DSUZ
OG0000309	LOC108031419|XP_016960308.1|DBIA	LOC118877970|XP_036674743.1|DSUZ
OG0000309	LOC108031181|XP_016959890.1|DBIA	LOC108019255|XP_016942543.2|DSUZ, LOC108017411|XP_036674105.1|DSUZ
OG0000310	LOC108023928|XP_016949101.1|DBIA	LOC108013693|XP_016935101.1|DSUZ
OG0000310	LOC108028215|XP_016955368.1|DBIA	LOC108015907|XP_016937968.2|DSUZ
OG0000311	LOC108031849|XP_016961091.1|DBIA	LOC108005952|XP_036672997.1|DSUZ
OG0000311	LOC108031402|XP_016960275.1|DBIA	LOC108010575|XP_016930942.1|DSUZ, LOC118877944|XP_036674556.1|DSUZ
OG0000311	LOC108027582|XP_016954585.1|DBIA	LOC108015332|XP_016937222.1|DSUZ
OG0000312	LOC108032655|XP_016962100.1|DBIA	LOC108019327|XP_036671212.1|DSUZ
OG0000312	LOC108029166|XP_016956796.1|DBIA	LOC108021079|XP_036673077.1|DSUZ
OG0000313	LOC108036770|XP_016968599.1|DBIA	LOC108016347|XP_016938473.1|DSUZ
OG0000313	LOC108034339|XP_016964711.1|DBIA	LOC108021445|XP_016945659.1|DSUZ
OG0000313	LOC108032610|XP_016962029.1|DBIA	LOC108021501|XP_016945743.1|DSUZ
OG0000314	LOC108035130|XP_016966063.1|DBIA, LOC108034910|XP_016965642.1|DBIA	LOC108021561|XP_016945823.2|DSUZ
OG0000315	LOC108036188|XP_016967668.1|DBIA	LOC118876967|XP_036669546.1|DSUZ
OG0000315	LOC108028938|XP_016956446.1|DBIA	LOC108012648|XP_016933566.1|DSUZ
OG0000315	LOC108022181|XP_016946521.1|DBIA	LOC108008165|XP_036669504.1|DSUZ
OG0000315	LOC108029270|XP_016956958.1|DBIA	LOC108005001|XP_016923626.1|DSUZ
OG0000316	LOC108029921|XP_016957905.1|DBIA	LOC108017894|XP_016940553.1|DSUZ
OG0000316	LOC108029958|XP_016957950.1|DBIA	LOC108017893|XP_016940552.1|DSUZ
OG0000317	LOC108024478|XP_016949887.1|DBIA	LOC108019550|XP_036674729.1|DSUZ
OG0000317	LOC108024463|XP_016949870.1|DBIA	LOC118877969|XP_036674730.1|DSUZ
OG0000318	LOC108025051|XP_016950797.1|DBIA	LOC108015464|XP_016937384.2|DSUZ
OG0000318	LOC108025426|XP_016951399.1|DBIA	LOC108015461|XP_016937382.2|DSUZ
OG0000319	LOC108024516|XP_016949954.1|DBIA	LOC118877902|XP_036674321.1|DSUZ
OG0000319	LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA	LOC108006044|XP_016924977.2|DSUZ
OG0000320	LOC108031800|XP_016961009.1|DBIA	LOC108006465|XP_016925477.1|DSUZ
OG0000320	LOC108029030|XP_016956568.1|DBIA	LOC108010153|XP_016930480.1|DSUZ
OG0000320	LOC108031240|XP_016959964.1|DBIA	LOC118877926|XP_036674396.1|DSUZ, LOC108020854|XP_016944730.1|DSUZ
OG0000321	LOC108033609|XP_016963460.1|DBIA	LOC108011456|XP_036668979.1|DSUZ
OG0000321	LOC108033608|XP_016963459.1|DBIA	LOC108011480|XP_016932121.1|DSUZ
OG0000322	LOC108026091|XP_016952279.1|DBIA	LOC108018725|XP_016941786.2|DSUZ
OG0000322	LOC108023203|XP_016947952.1|DBIA	LOC108016581|XP_016938752.1|DSUZ
OG0000322	LOC108023368|XP_016948257.1|DBIA	LOC108016832|XP_036676572.1|DSUZ
OG0000323	LOC108032592|XP_016961994.1|DBIA	LOC108021444|XP_016945654.1|DSUZ
OG0000323	LOC108025966|XP_016952149.1|DBIA	LOC108015785|XP_036673369.1|DSUZ
OG0000323	LOC108026244|XP_016952574.1|DBIA	LOC108020638|XP_016944480.2|DSUZ
OG0000324	LOC108029467|XP_016957207.1|DBIA	LOC108019827|XP_016943333.1|DSUZ
OG0000325	LOC108035873|XP_016967110.1|DBIA	LOC108020752|XP_016944617.1|DSUZ, LOC118877538|XP_036672488.1|DSUZ
OG0000325	LOC108035879|XP_016967118.1|DBIA	LOC118877344|XP_036671623.1|DSUZ, LOC108020753|XP_016944619.2|DSUZ
OG0000327	LOC108030135|XP_016958339.1|DBIA	LOC108017826|XP_016940467.1|DSUZ
OG0000327	LOC108030136|XP_016958340.1|DBIA	LOC108017804|XP_016940440.1|DSUZ
OG0000327	LOC108029902|XP_016957881.1|DBIA	LOC108017816|XP_016940454.1|DSUZ
OG0000328	LOC108022754|XP_016947341.1|DBIA	LOC108008219|XP_016927498.2|DSUZ
OG0000328	LOC108034456|XP_016964830.1|DBIA	LOC108012260|XP_016933049.1|DSUZ
OG0000328	LOC108034457|XP_016964831.1|DBIA	LOC108012259|XP_016933048.1|DSUZ
OG0000329	LOC108033881|XP_016964013.1|DBIA	LOC108021017|XP_016944986.1|DSUZ
OG0000329	LOC108033845|XP_016963964.1|DBIA	LOC108019717|XP_016943120.1|DSUZ
OG0000330	LOC108026125|XP_016952317.1|DBIA, LOC108026124|XP_016952316.1|DBIA	LOC108012213|XP_016932997.2|DSUZ
OG0000330	LOC108025991|XP_016952172.1|DBIA	LOC108012212|XP_016932996.2|DSUZ
OG0000331	LOC108036814|XP_016968653.1|DBIA	LOC108011965|XP_016932713.1|DSUZ
OG0000331	LOC108036777|XP_016968605.1|DBIA	LOC108011977|XP_016932727.1|DSUZ
OG0000332	LOC108034232|XP_016964568.1|DBIA	LOC108007208|XP_016926334.1|DSUZ
OG0000332	LOC108025920|XP_016952096.1|DBIA	LOC108018953|XP_016942044.1|DSUZ
OG0000333	LOC108034462|XP_016964835.1|DBIA	LOC108013094|XP_016934225.1|DSUZ
OG0000333	LOC108035247|XP_016966269.1|DBIA	LOC108013552|XP_016934951.1|DSUZ
OG0000333	LOC108035432|XP_016966553.1|DBIA	LOC108007114|XP_036671129.1|DSUZ
OG0000334	LOC108036557|XP_016968285.1|DBIA	LOC108009068|XP_016928568.1|DSUZ
OG0000334	LOC108025871|XP_016952032.1|DBIA	LOC108019188|XP_016942449.1|DSUZ
OG0000334	LOC108036201|XP_016967681.1|DBIA	LOC108010186|XP_016930518.1|DSUZ
OG0000335	LOC108032438|XP_016961750.1|DBIA	LOC108012816|XP_016933748.1|DSUZ
OG0000335	LOC108032387|XP_016961698.1|DBIA	LOC108008189|XP_016927473.1|DSUZ
OG0000336	LOC108025388|XP_016951349.1|DBIA	LOC108011717|XP_016932427.2|DSUZ
OG0000336	LOC108026303|XP_016952675.1|DBIA	LOC108007929|XP_036674186.1|DSUZ
OG0000336	LOC108026302|XP_016952674.1|DBIA	LOC108007937|XP_036674185.1|DSUZ
OG0000337	LOC108024923|XP_016950609.1|DBIA	LOC108017024|XP_016939470.2|DSUZ
OG0000337	LOC108024922|XP_016950608.1|DBIA	LOC108017025|XP_016939471.2|DSUZ
OG0000337	LOC108024108|XP_016949375.1|DBIA	LOC108015135|XP_016936888.1|DSUZ
OG0000337	LOC108034619|XP_016965044.1|DBIA	LOC108012266|XP_016933056.1|DSUZ
OG0000338	LOC108029296|XP_016956998.1|DBIA	LOC108012906|XP_016933912.1|DSUZ
OG0000338	LOC108023302|XP_016948094.1|DBIA	LOC108016705|XP_016938921.1|DSUZ
OG0000338	LOC108022899|XP_016947589.1|DBIA	LOC108009952|XP_016930189.1|DSUZ
OG0000339	LOC108035027|XP_016965860.1|DBIA	LOC108019373|XP_016942684.2|DSUZ
OG0000339	LOC108035026|XP_016965859.1|DBIA	LOC108019372|XP_016942683.1|DSUZ
OG0000340	LOC108022890|XP_016947576.1|DBIA	LOC108009487|XP_016929368.2|DSUZ
OG0000341	LOC108030505|XP_016958882.1|DBIA	LOC108007511|XP_016926686.2|DSUZ
OG0000341	LOC108030542|XP_016958924.1|DBIA	LOC108015708|XP_016937730.1|DSUZ
OG0000341	LOC108030549|XP_016958931.1|DBIA	LOC108007517|XP_036671452.1|DSUZ
OG0000341	LOC108030543|XP_016958925.1|DBIA	LOC108007515|XP_036671453.1|DSUZ
OG0000342	LOC108025945|XP_016952131.1|DBIA	LOC108006275|XP_016925218.1|DSUZ
OG0000342	LOC108031617|XP_016960700.1|DBIA	LOC108010582|XP_016930955.2|DSUZ
OG0000342	LOC108022269|XP_016946616.1|DBIA	LOC108008719|XP_016928108.1|DSUZ
OG0000343	LOC108029953|XP_016957945.1|DBIA	LOC108015850|XP_016937907.2|DSUZ
OG0000343	LOC108024930|XP_016950617.1|DBIA	LOC118879041|XP_036677929.1|DSUZ, LOC108011604|XP_016932263.1|DSUZ
OG0000344	LOC108022941|XP_016947643.1|DBIA	LOC108010080|XP_016930385.1|DSUZ
OG0000344	LOC108025450|XP_016951438.1|DBIA	LOC108015514|XP_016937465.2|DSUZ
OG0000345	LOC108036350|XP_016967913.1|DBIA	LOC108009447|XP_016929290.1|DSUZ
OG0000345	LOC108029496|XP_016957257.1|DBIA	LOC108019754|XP_016943187.1|DSUZ
OG0000346	LOC108026829|XP_016953489.1|DBIA	LOC108018136|XP_016941080.2|DSUZ
OG0000346	LOC108026486|XP_016952923.1|DBIA	LOC108017685|XP_036669909.1|DSUZ
OG0000346	LOC108022130|XP_016946460.1|DBIA	LOC108008204|XP_016927484.1|DSUZ
OG0000346	LOC108026514|XP_016952949.1|DBIA	LOC108008621|XP_016927991.1|DSUZ
OG0000346	LOC108026487|XP_016952924.1|DBIA	LOC108017684|XP_036669817.1|DSUZ
OG0000347	LOC108025592|XP_016951610.1|DBIA	LOC108012743|XP_016933666.1|DSUZ
OG0000347	LOC108028718|XP_016956165.1|DBIA	LOC108011420|XP_016932033.1|DSUZ
OG0000347	LOC108027870|XP_016954973.1|DBIA	LOC108021503|XP_016945741.1|DSUZ
OG0000348	LOC108029179|XP_016956831.1|DBIA	LOC108006336|XP_016925339.1|DSUZ
OG0000348	LOC108027936|XP_016955054.1|DBIA	LOC108009420|XP_016929281.2|DSUZ
OG0000349	LOC108032393|XP_016961703.1|DBIA	LOC108008902|XP_016928300.2|DSUZ
OG0000349	LOC108032778|XP_016962269.1|DBIA	LOC108021713|XP_016946041.1|DSUZ
OG0000350	LOC108034607|XP_016965030.1|DBIA	LOC118877322|XP_036671481.1|DSUZ
OG0000350	LOC108025223|XP_016951059.1|DBIA	LOC118878120|XP_036675468.1|DSUZ
OG0000351	LOC108022167|XP_016946500.1|DBIA	LOC108008651|XP_016928026.1|DSUZ
OG0000351	LOC108022218|XP_016946561.1|DBIA	LOC108008560|XP_016927920.1|DSUZ
OG0000353	LOC108031936|XP_016961205.1|DBIA	LOC108006500|XP_016925512.2|DSUZ
OG0000353	LOC108027412|XP_016954343.1|DBIA	LOC108020252|XP_016943865.1|DSUZ
OG0000354	LOC108029041|XP_016956581.1|DBIA	LOC108012639|XP_016933554.1|DSUZ
OG0000354	LOC108033248|XP_016963003.1|DBIA	LOC108018809|XP_016941918.1|DSUZ
OG0000354	LOC108028976|XP_016956504.1|DBIA	LOC108015166|XP_016936936.1|DSUZ
OG0000355	LOC108029653|XP_016957567.1|DBIA	LOC108019894|XP_016943462.1|DSUZ
OG0000355	LOC108026921|XP_016953621.1|DBIA	LOC108010255|XP_016930601.1|DSUZ
OG0000356	LOC108034165|XP_016964460.1|DBIA	LOC108016313|XP_016938439.1|DSUZ
OG0000356	LOC108034228|XP_016964563.1|DBIA	LOC108005197|XP_016923876.1|DSUZ
OG0000358	LOC108031296|XP_016960029.1|DBIA	LOC108018294|XP_016941309.1|DSUZ
OG0000358	LOC108031269|XP_016959998.1|DBIA	LOC118877709|XP_036673476.1|DSUZ, LOC118877918|XP_036674374.1|DSUZ
OG0000358	LOC108031510|XP_016960514.1|DBIA	LOC118877877|XP_036674131.1|DSUZ, LOC108007808|XP_036678244.1|DSUZ
OG0000359	LOC108030504|XP_016958881.1|DBIA	LOC108015702|XP_036671378.1|DSUZ
OG0000359	LOC108030551|XP_016958933.1|DBIA	LOC108007539|XP_016926718.1|DSUZ
OG0000359	LOC108030545|XP_016958928.1|DBIA	LOC108007536|XP_016926715.1|DSUZ
OG0000360	LOC108026017|XP_016952196.1|DBIA	LOC108007923|XP_016927182.2|DSUZ
OG0000360	LOC108026419|XP_016952837.1|DBIA	LOC108007904|XP_016927162.2|DSUZ
OG0000360	LOC108026420|XP_016952838.1|DBIA	LOC108007888|XP_036674339.1|DSUZ
OG0000360	LOC108026025|XP_016952206.1|DBIA	LOC108007925|XP_016927185.2|DSUZ
OG0000361	LOC108024875|XP_016950509.1|DBIA	LOC108020808|XP_036674716.1|DSUZ
OG0000361	LOC108027175|XP_016953949.1|DBIA	LOC108016015|XP_016938097.2|DSUZ
OG0000361	LOC108036809|XP_016968645.1|DBIA	LOC108011981|XP_016932738.1|DSUZ
OG0000362	LOC108036683|XP_016968453.1|DBIA	LOC108020346|XP_016944002.1|DSUZ
OG0000362	LOC108030837|XP_016959451.1|DBIA	LOC108007706|XP_016926938.1|DSUZ
OG0000363	LOC108026139|XP_016952353.1|DBIA	LOC108012077|XP_036674227.1|DSUZ
OG0000363	LOC108034824|XP_016965411.1|DBIA	LOC108013209|XP_016934414.1|DSUZ
OG0000364	LOC108034477|XP_016964861.1|DBIA	LOC118876793|XP_036670325.1|DSUZ
OG0000364	LOC108034875|XP_016965561.1|DBIA	LOC108012339|XP_036671083.1|DSUZ
OG0000365	LOC108022985|XP_016947700.1|DBIA	LOC108010078|XP_016930383.1|DSUZ
OG0000365	LOC108034212|XP_016964540.1|DBIA	LOC108021680|XP_016945986.1|DSUZ
OG0000366	LOC108032369|XP_016961697.1|DBIA	LOC108004719|XP_036676909.1|DSUZ
OG0000366	LOC108025533|XP_016951549.1|DBIA	LOC108015467|XP_036675257.1|DSUZ
OG0000367	LOC108034988|XP_016965807.1|DBIA	LOC108012989|XP_016934048.1|DSUZ
OG0000367	LOC108026730|XP_016953330.1|DBIA	LOC108009432|XP_016929256.1|DSUZ
OG0000368	LOC108030635|XP_016959132.1|DBIA	LOC108014502|XP_016936128.2|DSUZ
OG0000368	LOC108030637|XP_016959136.1|DBIA	LOC108010716|XP_016931123.2|DSUZ
OG0000370	LOC108028489|XP_016955852.1|DBIA	LOC108012246|XP_016933034.1|DSUZ
OG0000370	LOC108035874|XP_016967111.1|DBIA	LOC118877346|XP_036671625.1|DSUZ, LOC108020754|XP_016944620.1|DSUZ
OG0000370	LOC108026611|XP_016953084.1|DBIA	LOC108008086|XP_016927365.1|DSUZ
OG0000371	LOC108025591|XP_016951609.1|DBIA	LOC108018861|XP_036675738.1|DSUZ
OG0000371	LOC108022197|XP_016946538.1|DBIA	LOC108008578|XP_016927943.1|DSUZ
OG0000371	LOC108024452|XP_016949858.1|DBIA	LOC108014793|XP_036673552.1|DSUZ
OG0000372	LOC108033038|XP_016962654.1|DBIA	LOC108004577|XP_016923006.1|DSUZ
OG0000372	LOC108035176|XP_016966132.1|DBIA	LOC118877260|XP_036670929.1|DSUZ
OG0000372	LOC108033507|XP_016963339.1|DBIA	LOC108010410|XP_016930762.1|DSUZ
OG0000372	LOC108033281|XP_016963037.1|DBIA	LOC108010396|XP_016930753.1|DSUZ
OG0000373	LOC108026563|XP_016953002.1|DBIA	LOC108008745|XP_016928131.1|DSUZ
OG0000373	LOC108023853|XP_016948989.1|DBIA	LOC118879446|XP_036678214.1|DSUZ, LOC108010786|XP_016931204.2|DSUZ
OG0000373	LOC108023858|XP_016948995.1|DBIA	LOC108010787|XP_016931205.2|DSUZ, LOC118879448|XP_036678216.1|DSUZ
OG0000374	LOC108030720|XP_016959251.1|DBIA	LOC118876984|XP_036669654.1|DSUZ, LOC108009984|XP_016930248.2|DSUZ, LOC108010646|XP_016931033.2|DSUZ, LOC108010649|XP_016931037.2|DSUZ
OG0000375	LOC108034814|XP_016965349.1|DBIA	LOC108012864|XP_016933831.1|DSUZ
OG0000375	LOC108034815|XP_016965350.1|DBIA	LOC108012865|XP_016933832.1|DSUZ
OG0000376	LOC108028865|XP_016956345.1|DBIA	LOC108004563|XP_036677081.1|DSUZ
