Orthogroup	DANA.longest_only	DMAU.longest_only
OG0001902	LOC26515191|XP_032309853.1|DANA	LOC117141917|XP_033161537.1|DMAU
OG0001903	LOC6500984|XP_001954301.1|DANA	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC6498935|XP_001955648.1|DANA	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC6505015|XP_014760249.1|DANA	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC6500778|XP_032305654.1|DANA	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC6501798|XP_001967178.1|DANA	LOC117147626|XP_033170481.1|DMAU
OG0001908	LOC6499096|XP_001955310.2|DANA	LOC117145943|XP_033167714.1|DMAU
OG0001909	LOC6501891|XP_001966721.1|DANA	LOC117148752|XP_033172234.1|DMAU
OG0001910	LOC6500636|XP_032307457.1|DANA	LOC117143974|XP_033164802.1|DMAU
OG0001911	LOC6499845|XP_032306349.1|DANA	LOC117146088|XP_033167931.1|DMAU
OG0001912	LOC6495473|XP_001958923.1|DANA	LOC117136466|XP_033153288.1|DMAU
OG0001913	LOC6496903|XP_001963176.1|DANA	LOC117150413|XP_033173171.1|DMAU
OG0001914	LOC6498915|XP_032312153.1|DANA	LOC117142681|XP_033162711.1|DMAU
OG0001915	LOC6507485|XP_001955908.1|DANA	LOC117140447|XP_033159263.1|DMAU
OG0001916	LOC6493993|XP_032306130.1|DANA	LOC117136515|XP_033153350.1|DMAU
OG0001917	LOC6506788|XP_001957239.1|DANA	LOC117140951|XP_033160060.1|DMAU
OG0001918	LOC6507368|XP_001956154.2|DANA	LOC117139412|XP_033157580.1|DMAU
OG0001919	LOC6494006|XP_001961158.1|DANA	LOC117135662|XP_033151944.1|DMAU
OG0001920	LOC6507678|XP_001956130.1|DANA	LOC117142126|XP_033161913.1|DMAU
OG0001921	LOC6494046|XP_001961086.1|DANA	LOC117135628|XP_033151891.1|DMAU
OG0001922	LOC6496391|XP_001960808.1|DANA	LOC117135431|XP_033151484.1|DMAU
OG0001923	LOC6507630|XP_032309709.1|DANA	LOC117139504|XP_033157726.1|DMAU
OG0001924	LOC6498492|XP_001965883.2|DANA	LOC117135844|XP_033152248.1|DMAU
OG0001925	LOC6493343|XP_001957559.1|DANA	LOC117139245|XP_033157347.1|DMAU
OG0001926	LOC6507025|XP_032310099.1|DANA	LOC117139146|XP_033157195.1|DMAU
OG0001927	LOC6494920|XP_001959420.1|DANA	LOC117135791|XP_033152174.1|DMAU
OG0001928	LOC6493468|XP_014764399.1|DANA	LOC117141730|XP_033161238.1|DMAU
OG0001929	LOC6493466|XP_032310108.1|DANA	LOC117141641|XP_033161087.1|DMAU
OG0001930	LOC116654683|XP_032306086.1|DANA, LOC6495788|XP_001959582.2|DANA	LOC117135510|XP_033151637.1|DMAU
OG0001931	LOC26513994|XP_014765559.2|DANA	LOC117141390|XP_033160696.1|DMAU
OG0001932	LOC6493421|XP_032310163.1|DANA	LOC117139963|XP_033158553.1|DMAU
OG0001933	LOC6495977|XP_001959961.1|DANA	LOC117137475|XP_033154840.1|DMAU
OG0001934	LOC6506470|XP_001957811.3|DANA	LOC117140427|XP_033159232.1|DMAU
OG0001935	LOC6506798|XP_001957220.1|DANA	LOC117140603|XP_033159505.1|DMAU
OG0001937	LOC6495470|XP_032306133.1|DANA	LOC117138654|XP_033156773.1|DMAU
OG0001938	LOC6495268|XP_001958733.1|DANA	LOC117138328|XP_033156256.1|DMAU
OG0001939	LOC6495581|XP_001959138.1|DANA	LOC117137232|XP_033154481.1|DMAU
OG0001940	LOC6494558|XP_032306917.1|DANA	LOC117137818|XP_033155387.1|DMAU
OG0001941	LOC6507676|XP_014765402.1|DANA	LOC117139746|XP_033158197.1|DMAU
OG0001942	LOC6494626|XP_032306812.1|DANA	LOC117137073|XP_033154192.1|DMAU
OG0001943	LOC6493184|XP_001957217.1|DANA	LOC117140426|XP_033159231.1|DMAU
OG0001944	LOC6507488|XP_001955902.1|DANA	LOC117141194|XP_033160433.1|DMAU
OG0001945	LOC6494097|XP_032306517.1|DANA	LOC117136038|XP_033152559.1|DMAU
OG0001946	LOC6496025|XP_001960070.1|DANA	LOC117136659|XP_033153551.1|DMAU
OG0001947	LOC6494536|XP_001960151.1|DANA	LOC117136488|XP_033153318.1|DMAU
OG0001948	LOC6505095|XP_001965475.2|DANA	LOC117147188|XP_033169881.1|DMAU
OG0001949	LOC6506936|XP_001956954.2|DANA	LOC117139563|XP_033157850.1|DMAU
OG0001950	LOC6500042|XP_032305691.1|DANA	LOC117144259|XP_033165248.1|DMAU
OG0001951	LOC6494193|XP_032307115.1|DANA	LOC117137839|XP_033155422.1|DMAU
OG0001952	LOC6496760|XP_001965809.2|DANA	LOC117138224|XP_033156060.1|DMAU
OG0001953	LOC6495171|XP_001958914.1|DANA	LOC117137857|XP_033155461.1|DMAU
OG0001954	LOC6494995|XP_001959255.1|DANA	LOC117135569|XP_033151775.1|DMAU
OG0001955	LOC6496603|XP_001961234.1|DANA	LOC117137756|XP_033155261.1|DMAU
OG0001956	LOC6506444|XP_001957869.3|DANA	LOC117141197|XP_033160439.1|DMAU
OG0001957	LOC6495655|XP_001959316.1|DANA	LOC117137963|XP_033155625.1|DMAU
OG0001958	LOC6495789|XP_032306308.1|DANA	LOC117137177|XP_033154382.1|DMAU
OG0001959	LOC6506779|XP_001957258.1|DANA	LOC117139984|XP_033158579.1|DMAU
OG0001960	LOC6507399|XP_001956088.1|DANA	LOC117140017|XP_033158636.1|DMAU
OG0001961	LOC6496185|XP_001960400.2|DANA	LOC117136055|XP_033152592.1|DMAU
OG0001962	LOC6496475|XP_032306524.1|DANA	LOC117137007|XP_033154085.1|DMAU
OG0001963	LOC6506568|XP_001957628.1|DANA	LOC117139437|XP_033157629.1|DMAU
OG0001964	LOC6493507|XP_001957892.1|DANA	LOC117139888|XP_033158457.1|DMAU
OG0001965	LOC6506177|XP_001958400.1|DANA	LOC117141983|XP_033161683.1|DMAU
OG0001966	LOC6499206|XP_001955113.3|DANA	LOC117145559|XP_033167153.1|DMAU
OG0001967	LOC6495648|XP_001959296.1|DANA	LOC117137536|XP_033154921.1|DMAU
OG0001968	LOC6506459|XP_001957836.1|DANA	LOC117141284|XP_033160545.1|DMAU
OG0001969	LOC6496507|XP_001961042.1|DANA	LOC117136246|XP_033152941.1|DMAU
OG0001970	LOC6496376|XP_001960788.1|DANA	LOC117136601|XP_033153475.1|DMAU
OG0001971	LOC6494607|XP_001960020.1|DANA	LOC117138048|XP_033155753.1|DMAU
OG0001972	LOC6502662|XP_001953810.1|DANA	LOC117137533|XP_033154911.1|DMAU
OG0001973	LOC6495901|XP_001959820.2|DANA	LOC117137414|XP_033154733.1|DMAU
OG0001974	LOC6495929|XP_032306339.1|DANA	LOC117138072|XP_033155787.1|DMAU
OG0001975	LOC6507536|XP_001955877.1|DANA	LOC117140196|XP_033158870.1|DMAU
OG0001976	LOC6495148|XP_001958958.1|DANA	LOC117135652|XP_033151927.1|DMAU
OG0001977	LOC6498248|XP_001962393.1|DANA	LOC117146348|XP_033168384.1|DMAU
OG0001978	LOC6497629|XP_001961675.1|DANA	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC6505489|XP_032311142.1|DANA	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC6497864|XP_001961593.1|DANA	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC6498322|XP_014762072.1|DANA	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC26515266|XP_014760161.1|DANA	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC6502733|XP_032309795.1|DANA	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC6498213|XP_001962313.1|DANA	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC6505437|XP_001964904.1|DANA	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC6497308|XP_001962350.1|DANA	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC6503656|XP_032308432.1|DANA	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC6494646|XP_001959942.1|DANA	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC6497848|XP_001961563.1|DANA	LOC117150202|XP_033172883.1|DMAU
OG0001990	LOC6498599|XP_032311203.1|DANA	LOC117150332|XP_033173068.1|DMAU
OG0001991	LOC26514679|XP_032309416.1|DANA	LOC117150634|XP_033173497.1|DMAU
OG0001992	LOC6497017|XP_032311119.1|DANA	LOC117144104|XP_033165017.1|DMAU
OG0001993	LOC6498511|XP_001962973.1|DANA	LOC117150858|XP_033173845.1|DMAU
OG0001994	LOC6501109|XP_014766894.1|DANA	LOC117142641|XP_033162637.1|DMAU
OG0001995	LOC6498436|XP_001962816.1|DANA	LOC117136696|XP_033153645.1|DMAU
OG0001996	LOC6497215|XP_032307580.1|DANA	LOC117150329|XP_033173064.1|DMAU
OG0001997	LOC6494437|XP_001960315.1|DANA	LOC117135726|XP_033152060.1|DMAU
OG0001998	LOC6497309|XP_001962348.1|DANA	LOC117135720|XP_033152046.1|DMAU
OG0001999	LOC6494992|XP_032307087.1|DANA	LOC117136120|XP_033152710.1|DMAU
OG0002000	LOC6497459|XP_001962032.2|DANA	LOC117142310|XP_033162108.1|DMAU
OG0002001	LOC6497897|XP_001961669.3|DANA	LOC117151095|XP_033174235.1|DMAU
OG0002002	LOC6495712|XP_001959418.1|DANA	LOC117135794|XP_033152178.1|DMAU
OG0002003	LOC6498361|XP_001962622.1|DANA	LOC117136070|XP_033152659.1|DMAU
OG0002004	LOC6497911|XP_014761883.1|DANA	LOC117150958|XP_033174028.1|DMAU
OG0002005	LOC6497758|XP_032307328.1|DANA	LOC117144331|XP_033165338.1|DMAU
OG0002006	LOC6498667|XP_014762234.1|DANA	LOC117135302|XP_033151371.1|DMAU
OG0002007	LOC6498034|XP_001961940.2|DANA	LOC117139414|XP_033157794.1|DMAU
OG0002008	LOC6501774|XP_032308049.1|DANA	LOC117146238|XP_033168037.1|DMAU
OG0002009	LOC6496388|XP_001960803.1|DANA	LOC117136380|XP_033153162.1|DMAU
OG0002010	LOC6497174|XP_001962624.1|DANA	LOC117145889|XP_033167626.1|DMAU
OG0002011	LOC6498262|XP_001962421.1|DANA	LOC117146550|XP_033168742.1|DMAU
OG0002012	LOC6497209|XP_001962553.2|DANA	LOC117150197|XP_033172877.1|DMAU
OG0002014	LOC6495826|XP_001959665.1|DANA	LOC117137311|XP_033154582.1|DMAU
OG0002015	LOC6498135|XP_001962151.1|DANA	LOC117150747|XP_033173671.1|DMAU
OG0002016	LOC6495076|XP_001959120.2|DANA	LOC117135472|XP_033151576.1|DMAU
OG0002017	LOC6496893|XP_001963196.1|DANA	LOC117150424|XP_033173189.1|DMAU
OG0002018	LOC6496993|XP_001962972.1|DANA	LOC117150857|XP_033173843.1|DMAU
OG0002019	LOC6498481|XP_032311103.1|DANA	LOC117146280|XP_033168171.1|DMAU
OG0002020	LOC6497063|XP_001962823.1|DANA	LOC117147440|XP_033170216.1|DMAU
OG0002021	LOC6495647|XP_001959295.1|DANA	LOC117138433|XP_033156435.1|DMAU
OG0002022	LOC6503752|XP_014760394.1|DANA	LOC117138718|XP_033156857.1|DMAU
OG0002023	LOC6507958|XP_001954064.1|DANA	LOC117144218|XP_033165163.1|DMAU
OG0002024	LOC6498568|XP_001963084.1|DANA	LOC117135185|XP_033151186.1|DMAU
OG0002025	LOC6497935|XP_001961749.2|DANA	LOC117138135|XP_033155899.1|DMAU
OG0002026	LOC6506135|XP_001958481.1|DANA	LOC117141705|XP_033161207.1|DMAU
OG0002027	LOC6495860|XP_001959724.2|DANA	LOC117135962|XP_033152451.1|DMAU
OG0002028	LOC6495360|XP_014763275.1|DANA	LOC117136785|XP_033153731.1|DMAU
OG0002029	LOC6493321|XP_001957522.1|DANA	LOC117141146|XP_033160370.1|DMAU
OG0002030	LOC6494102|XP_001960972.1|DANA	LOC117136336|XP_033153087.1|DMAU
OG0002031	LOC6494016|XP_014762540.1|DANA	LOC117136069|XP_033152614.1|DMAU
OG0002032	LOC6505713|XP_001964407.1|DANA	LOC117143784|XP_033164516.1|DMAU
OG0002033	LOC6502919|XP_032311836.1|DANA	LOC117147922|XP_033170936.1|DMAU
OG0002034	LOC6504843|XP_001966435.2|DANA	LOC117146668|XP_033168906.1|DMAU
OG0002035	LOC6499127|XP_001955248.2|DANA	LOC117145582|XP_033167179.1|DMAU
OG0002036	LOC6500631|XP_032305348.1|DANA	LOC117145832|XP_033167524.1|DMAU
OG0002037	LOC6502820|XP_001956140.1|DANA	LOC117140049|XP_033158677.1|DMAU
OG0002038	LOC6500121|XP_001953181.1|DANA	LOC117143600|XP_033164242.1|DMAU
OG0002039	LOC6505746|XP_001964344.1|DANA	LOC117141356|XP_033160655.1|DMAU
OG0002040	LOC26514305|XP_032305719.1|DANA	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU
OG0002041	LOC6495224|XP_014763193.1|DANA	LOC117135698|XP_033151995.1|DMAU
OG0002042	LOC6500096|XP_001953235.2|DANA	LOC117143380|XP_033163949.1|DMAU
OG0002043	LOC6501422|XP_001955221.1|DANA	LOC117145716|XP_033167353.1|DMAU
OG0002044	LOC6498938|XP_014765832.1|DANA	LOC117142452|XP_033162313.1|DMAU
OG0002045	LOC6501434|XP_001955243.3|DANA	LOC117143740|XP_033164441.1|DMAU
OG0002046	LOC6503616|XP_001964061.1|DANA	LOC117146270|XP_033168154.1|DMAU
OG0002047	LOC6502907|XP_014761255.1|DANA	LOC117146433|XP_033168532.1|DMAU
OG0002048	LOC6500513|XP_001953371.2|DANA	LOC117144863|XP_033166158.1|DMAU
OG0002049	LOC6499438|XP_032305665.1|DANA	LOC117145332|XP_033166828.1|DMAU
OG0002050	LOC6501315|XP_032307349.1|DANA	LOC117145882|XP_033167598.1|DMAU
OG0002051	LOC26514905|XP_014764061.1|DANA	LOC117136703|XP_033153612.1|DMAU
OG0002052	LOC6506823|XP_001957174.1|DANA	LOC117140934|XP_033160021.1|DMAU
OG0002053	LOC6499631|XP_032312359.1|DANA	LOC117143518|XP_033164131.1|DMAU
OG0002054	LOC6500358|XP_001953046.1|DANA, LOC6500360|XP_001953050.1|DANA, LOC116655261|XP_032308699.1|DANA, LOC116655304|XP_032308841.1|DANA, LOC116655265|XP_032308728.1|DANA, LOC6500359|XP_001953048.1|DANA	LOC117142520|XP_033162454.1|DMAU
OG0002055	LOC6505834|XP_001964453.1|DANA	LOC117143327|XP_033163874.1|DMAU
OG0002056	LOC6506644|XP_001957482.1|DANA	LOC117140636|XP_033159554.1|DMAU
OG0002057	LOC6498603|XP_001963141.1|DANA	LOC117146442|XP_033168592.1|DMAU
OG0002058	LOC6493437|XP_001957748.1|DANA	LOC117142096|XP_033161871.1|DMAU
OG0002059	LOC6499727|XP_001954053.1|DANA	LOC117142839|XP_033162963.1|DMAU
OG0002060	LOC6496357|XP_001960758.1|DANA	LOC117137935|XP_033155580.1|DMAU
OG0002061	LOC6494231|XP_032307187.1|DANA	LOC117138453|XP_033156470.1|DMAU
OG0002062	LOC6503613|XP_032308368.1|DANA	LOC117148784|XP_033172284.1|DMAU
OG0002063	LOC6504932|XP_001966610.1|DANA	LOC117147135|XP_033169804.1|DMAU
OG0002064	LOC6502890|XP_001963654.1|DANA	LOC117139026|XP_033157015.1|DMAU
OG0002065	LOC6493114|XP_001957072.2|DANA	LOC117141237|XP_033160491.1|DMAU
OG0002066	LOC6501619|XP_032312100.1|DANA	LOC117143765|XP_033164474.1|DMAU
OG0002067	LOC6495305|XP_001958660.1|DANA	LOC117136786|XP_033153733.1|DMAU
OG0002068	LOC6495784|XP_001959574.1|DANA	LOC117136801|XP_033153756.1|DMAU
OG0002069	LOC26514887|XP_014760159.1|DANA	LOC117135593|XP_033151819.1|DMAU
OG0002070	LOC6498972|XP_001955581.1|DANA	LOC117144757|XP_033166007.1|DMAU
OG0002071	LOC6501448|XP_001955276.1|DANA	LOC117143742|XP_033164444.1|DMAU
OG0002072	LOC6494148|XP_001960867.1|DANA	LOC117137737|XP_033155210.1|DMAU
OG0002073	LOC6493611|XP_032310074.1|DANA	LOC117142016|XP_033161760.1|DMAU
OG0002074	LOC6495165|XP_001958927.2|DANA	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU
OG0002075	LOC26513924|XP_014760630.1|DANA	LOC117145514|XP_033167098.1|DMAU
OG0002076	LOC6496395|XP_032305923.1|DANA	LOC117135540|XP_033151710.1|DMAU
OG0002077	LOC6507071|XP_032309528.1|DANA	LOC117139193|XP_033157254.1|DMAU
OG0002078	LOC6494022|XP_001961132.2|DANA	LOC117136281|XP_033153006.1|DMAU
OG0002079	LOC6507934|XP_001956640.1|DANA	LOC117138951|XP_033156882.1|DMAU
OG0002080	LOC6494302|XP_032306611.1|DANA	LOC117137411|XP_033154729.1|DMAU
OG0002081	LOC6494247|XP_032306101.1|DANA	LOC117136117|XP_033152704.1|DMAU
OG0002082	LOC6496289|XP_032306991.1|DANA	LOC117135458|XP_033151534.1|DMAU
OG0002083	LOC6504625|XP_032309251.1|DANA	LOC117148582|XP_033171940.1|DMAU
OG0002084	LOC6494498|XP_001960216.2|DANA	LOC117136838|XP_033153810.1|DMAU
OG0002085	LOC6494748|XP_032306356.1|DANA	LOC117135979|XP_033152483.1|DMAU
OG0002086	LOC6496098|XP_001960221.1|DANA	LOC117137380|XP_033154684.1|DMAU
OG0002087	LOC6493708|XP_032309659.1|DANA	LOC117140674|XP_033159618.1|DMAU
OG0002088	LOC6493222|XP_014764258.1|DANA	LOC117139421|XP_033157598.1|DMAU
OG0002089	LOC6495229|XP_001958801.1|DANA	LOC117135899|XP_033152338.1|DMAU
OG0002090	LOC6506664|XP_001957452.1|DANA	LOC117140720|XP_033159676.1|DMAU
OG0002091	LOC6494250|XP_001960662.2|DANA	LOC117136441|XP_033153249.1|DMAU
OG0002092	LOC6493085|XP_032310312.1|DANA	LOC117139311|XP_033157444.1|DMAU
OG0002093	LOC6494454|XP_001960295.1|DANA	LOC117135903|XP_033152356.1|DMAU
OG0002094	LOC6494916|XP_001959427.1|DANA	LOC117137217|XP_033154464.1|DMAU
OG0002095	LOC6502986|XP_001963466.1|DANA	LOC117148039|XP_033171106.1|DMAU
OG0002096	LOC6496348|XP_032306020.1|DANA	LOC117135507|XP_033151630.1|DMAU
OG0002097	LOC6495342|XP_001958617.2|DANA	LOC117137562|XP_033154956.1|DMAU
OG0002098	LOC6493565|XP_001958008.1|DANA	LOC117140567|XP_033159455.1|DMAU
OG0002099	LOC6499460|XP_001954592.1|DANA	LOC117143878|XP_033164655.1|DMAU
OG0002100	LOC6506344|XP_001958066.3|DANA	LOC117139954|XP_033158533.1|DMAU
OG0002101	LOC6495204|XP_032306922.1|DANA	LOC117138227|XP_033156063.1|DMAU
OG0002102	LOC6495113|XP_032307133.1|DANA	LOC117135858|XP_033152272.1|DMAU
OG0002103	LOC6499463|XP_001954584.1|DANA	LOC117144196|XP_033165136.1|DMAU
OG0002105	LOC6497555|XP_001961828.2|DANA	LOC117146874|XP_033169358.1|DMAU
OG0002106	LOC6501669|XP_001955717.2|DANA	LOC117143522|XP_033164136.1|DMAU
OG0002107	LOC6498629|XP_001963187.1|DANA	LOC117136767|XP_033153707.1|DMAU
OG0002108	LOC6501385|XP_032305500.1|DANA	LOC117144187|XP_033165126.1|DMAU
OG0002109	LOC6500560|XP_001953480.2|DANA	LOC117144422|XP_033165455.1|DMAU, LOC117144215|XP_033165157.1|DMAU
OG0002110	LOC26515051|XP_032311355.1|DANA	LOC117141970|XP_033161659.1|DMAU, LOC117150944|XP_033174003.1|DMAU
OG0002111	LOC6502465|XP_001962618.1|DANA	LOC117147325|XP_033170071.1|DMAU
OG0002111	LOC6498357|XP_032311189.1|DANA	LOC117141825|XP_033161373.1|DMAU
OG0002112	LOC116655164|XP_032308399.1|DANA	LOC117141703|XP_033161208.1|DMAU
OG0002113	LOC116654587|XP_032305859.1|DANA	LOC117145295|XP_033166777.1|DMAU
OG0002113	LOC6499207|XP_032305664.1|DANA	LOC117144361|XP_033165370.1|DMAU
OG0002114	LOC6502728|XP_001964549.2|DANA	LOC117142356|XP_033162170.1|DMAU
OG0002114	LOC6505885|XP_001964550.2|DANA	LOC117144010|XP_033164856.1|DMAU
OG0002115	LOC6494731|XP_001959772.3|DANA	LOC117136227|XP_033152898.1|DMAU
OG0002115	LOC26514127|XP_014763980.1|DANA	LOC117136226|XP_033152895.1|DMAU
OG0002116	LOC6498266|XP_001962427.1|DANA	LOC117138398|XP_033156369.1|DMAU
OG0002116	LOC6507391|XP_032310459.1|DANA	LOC117141702|XP_033161204.1|DMAU
OG0002117	LOC6501885|XP_001966734.1|DANA	LOC117137084|XP_033154204.1|DMAU
OG0002118	LOC26514480|XP_032309671.1|DANA	LOC117139879|XP_033158428.1|DMAU
OG0002119	LOC6501444|XP_001955267.3|DANA	LOC117143195|XP_033163626.1|DMAU
OG0002120	LOC6503319|XP_032311975.1|DANA	LOC117146332|XP_033168320.1|DMAU
OG0002121	LOC6499404|XP_001954705.1|DANA	LOC117145818|XP_033167510.1|DMAU
OG0002123	LOC6505490|XP_001964947.1|DANA	LOC117151022|XP_033174119.1|DMAU
OG0002124	LOC6505168|XP_001965467.2|DANA	LOC117148433|XP_033171697.1|DMAU
OG0002125	LOC6495159|XP_001958939.1|DANA	LOC117135952|XP_033152436.1|DMAU
OG0002126	LOC6493231|XP_014764263.1|DANA	LOC117141211|XP_033160456.1|DMAU
OG0002127	LOC6505265|XP_014760340.1|DANA	LOC117147022|XP_033169601.1|DMAU
OG0002128	LOC6505191|XP_001965520.2|DANA	LOC117148483|XP_033171753.1|DMAU
OG0002129	LOC116654511|XP_032305528.1|DANA, LOC6505666|XP_001964500.1|DANA	LOC117145980|XP_033167778.1|DMAU
OG0002130	LOC6504045|XP_001964076.2|DANA	LOC117146519|XP_033168677.1|DMAU
OG0002131	LOC6500901|XP_001954130.1|DANA	LOC117144400|XP_033165427.1|DMAU
OG0002132	LOC6498554|XP_001963049.1|DANA	LOC117135483|XP_033151596.1|DMAU
OG0002133	LOC6503584|XP_032309439.1|DANA, LOC6503583|XP_001964118.1|DANA	LOC117147788|XP_033170720.1|DMAU
OG0002134	LOC6503845|XP_001963707.1|DANA	LOC117147996|XP_033171041.1|DMAU
OG0002135	LOC6503981|XP_032308588.1|DANA	LOC117148523|XP_033171827.1|DMAU
OG0002136	LOC6499020|XP_001955502.1|DANA	LOC117143359|XP_033163923.1|DMAU
OG0002137	LOC6499819|XP_001953848.1|DANA	LOC117146119|XP_033168004.1|DMAU
OG0002138	LOC6502121|XP_001966168.1|DANA	LOC117147690|XP_033170568.1|DMAU
OG0002139	LOC6504924|XP_014759857.1|DANA	LOC117148181|XP_033171342.1|DMAU
OG0002140	LOC6501957|XP_001966761.1|DANA	LOC117147534|XP_033170357.1|DMAU
OG0002141	LOC6503223|XP_001965861.1|DANA	LOC117140339|XP_033159079.1|DMAU
OG0002142	LOC6499605|XP_001954310.1|DANA	LOC117144311|XP_033165314.1|DMAU
OG0002143	LOC6497981|XP_001961836.1|DANA	LOC117145346|XP_033166856.1|DMAU
OG0002144	LOC6506061|XP_001966649.1|DANA	LOC117146334|XP_033168330.1|DMAU
OG0002145	LOC6500422|XP_001953186.1|DANA	LOC117145142|XP_033166573.1|DMAU
OG0002146	LOC6500992|XP_014766844.1|DANA	LOC117142654|XP_033162669.1|DMAU
OG0002147	LOC6503525|XP_032308732.1|DANA	LOC117148581|XP_033171939.1|DMAU
OG0002148	LOC6506547|XP_001957676.2|DANA	LOC117141143|XP_033160366.1|DMAU
OG0002149	LOC6501773|XP_032308023.1|DANA	LOC117146339|XP_033168354.1|DMAU
OG0002150	LOC6503908|XP_001963822.1|DANA	LOC117147674|XP_033170541.1|DMAU
OG0002151	LOC6498598|XP_001963132.2|DANA	LOC117148417|XP_033171679.1|DMAU
OG0002152	LOC6500888|XP_032307693.1|DANA	LOC117143174|XP_033163579.1|DMAU
OG0002153	LOC6506003|XP_001964762.1|DANA	LOC117142487|XP_033162403.1|DMAU
OG0002154	LOC6503603|XP_001964075.2|DANA	LOC117146518|XP_033168676.1|DMAU
OG0002155	LOC6505576|XP_001964670.1|DANA	LOC117145249|XP_033166721.1|DMAU
OG0002156	LOC6493862|XP_001958580.2|DANA	LOC117140223|XP_033158912.1|DMAU
OG0002157	LOC6500366|XP_001953059.2|DANA	LOC117142521|XP_033162455.1|DMAU
OG0002158	LOC6494835|XP_001959575.1|DANA	LOC117136804|XP_033153760.1|DMAU
OG0002159	LOC6494716|XP_014762929.1|DANA	LOC117138560|XP_033156610.1|DMAU
OG0002160	LOC6499210|XP_001955104.3|DANA	LOC117143481|XP_033164084.1|DMAU
OG0002161	LOC6505656|XP_001964520.1|DANA	LOC117143301|XP_033163797.1|DMAU
OG0002162	LOC6500318|XP_014766498.1|DANA	LOC117143721|XP_033164412.1|DMAU
OG0002163	LOC6504148|XP_001964272.1|DANA	LOC117147294|XP_033170033.1|DMAU
OG0002164	LOC6500050|XP_001953316.1|DANA	LOC117142312|XP_033162102.1|DMAU
OG0002165	LOC6500282|XP_001952880.2|DANA	LOC117136887|XP_033153894.1|DMAU
OG0002166	LOC6498458|XP_001962863.1|DANA	LOC117148065|XP_033171150.1|DMAU
OG0002167	LOC6494444|XP_001960307.1|DANA	LOC117137327|XP_033154607.1|DMAU
OG0002168	LOC6495361|XP_001958663.3|DANA	LOC117136437|XP_033153243.1|DMAU
OG0002169	LOC6507303|XP_001956283.1|DANA	LOC117139479|XP_033157689.1|DMAU
OG0002170	LOC6506044|XP_001966628.1|DANA, LOC26515067|XP_032311706.1|DANA	LOC117146283|XP_033168178.1|DMAU
OG0002171	LOC6499821|XP_001953844.2|DANA	LOC117142974|XP_033163215.1|DMAU
OG0002172	LOC6500808|XP_001953955.1|DANA	LOC117143858|XP_033164613.1|DMAU
OG0002173	LOC6496885|XP_001963209.1|DANA	LOC117150496|XP_033173291.1|DMAU
OG0002174	LOC6500263|XP_001952914.1|DANA	LOC117142374|XP_033162195.1|DMAU
OG0002175	LOC6500294|XP_001952913.1|DANA	LOC117142376|XP_033162196.1|DMAU
OG0002176	LOC6499215|XP_001955088.1|DANA	LOC117143104|XP_033163477.1|DMAU
OG0002177	LOC6500716|XP_001953783.1|DANA	LOC117145174|XP_033166614.1|DMAU
OG0002178	LOC6505595|XP_001964625.2|DANA	LOC117142631|XP_033162626.1|DMAU
OG0002179	LOC6499882|XP_001953706.2|DANA	LOC117143717|XP_033164406.1|DMAU
OG0002180	LOC6501599|XP_032312076.1|DANA	LOC117142604|XP_033162574.1|DMAU
OG0002181	LOC6504465|XP_001966955.1|DANA	LOC117146867|XP_033169347.1|DMAU
OG0002182	LOC6500930|XP_014766804.1|DANA	LOC117145789|XP_033167460.1|DMAU
OG0002183	LOC6496133|XP_001960301.1|DANA	LOC117135853|XP_033152263.1|DMAU
OG0002184	LOC6499035|XP_001955468.1|DANA	LOC117142950|XP_033163165.1|DMAU
OG0002185	LOC6505648|XP_032305512.1|DANA	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU
OG0002186	LOC6497113|XP_001962730.1|DANA	LOC117150361|XP_033173112.1|DMAU
OG0002187	LOC6498949|XP_001955621.1|DANA	LOC117144359|XP_033165367.1|DMAU
OG0002188	LOC6494894|XP_014763061.1|DANA	LOC117136238|XP_033152914.1|DMAU
OG0002189	LOC26514498|XP_014760180.1|DANA	LOC117140585|XP_033159482.1|DMAU
OG0002190	LOC6500756|XP_001953856.1|DANA	LOC117142814|XP_033162920.1|DMAU
OG0002191	LOC6506748|XP_001957313.1|DANA	LOC117138961|XP_033156894.1|DMAU
