Orthogroup	DELE.longest_only	DSUZ.longest_only
OG0000471	LOC108146378|XP_017127858.1|DELE	LOC108012591|XP_016933499.1|DSUZ
OG0000471	LOC108143183|XP_017122922.1|DELE	LOC108013162|XP_016934348.1|DSUZ
OG0000471	LOC108148079|XP_017130422.1|DELE	LOC108009126|XP_016928709.1|DSUZ
OG0000473	LOC108137432|XP_017114584.1|DELE	LOC108014968|XP_016936678.2|DSUZ
OG0000473	LOC108136263|XP_017112810.1|DELE	LOC108016544|XP_036676746.1|DSUZ
OG0000474	LOC108150038|XP_017133490.1|DELE	LOC108005377|XP_016924125.1|DSUZ
OG0000474	LOC108150139|XP_017133597.1|DELE	LOC108015900|XP_036671476.1|DSUZ
OG0000475	LOC108148844|XP_017131613.1|DELE	LOC108020525|XP_036672950.1|DSUZ
OG0000475	LOC108148475|XP_017130996.1|DELE	LOC118877864|XP_036674078.1|DSUZ, LOC118877773|XP_036673696.1|DSUZ
OG0000476	LOC108143020|XP_017122700.1|DELE	LOC108016105|XP_036673125.1|DSUZ, LOC108016110|XP_016938200.1|DSUZ
OG0000476	LOC108143094|XP_017122803.1|DELE	LOC108016111|XP_016938201.1|DSUZ
OG0000477	LOC108144056|XP_017124189.1|DELE	LOC108014382|XP_016935973.2|DSUZ
OG0000477	LOC108144073|XP_017124210.1|DELE	LOC108006246|XP_036673189.1|DSUZ
OG0000478	LOC108136387|XP_017112988.1|DELE	LOC108004597|XP_016923025.2|DSUZ
OG0000478	LOC108147196|XP_017129039.1|DELE	LOC108014075|XP_016935585.1|DSUZ
OG0000479	LOC108142957|XP_017122587.1|DELE	LOC108006976|XP_016926072.2|DSUZ
OG0000479	LOC108142884|XP_017122449.1|DELE	LOC118877645|XP_036673110.1|DSUZ
OG0000480	LOC108148005|XP_017130322.1|DELE	LOC108016562|XP_016938727.1|DSUZ
OG0000480	LOC108147822|XP_017130064.1|DELE	LOC108016583|XP_016938760.1|DSUZ
OG0000482	LOC108135160|XP_017111271.1|DELE	LOC108017408|XP_016939923.2|DSUZ
OG0000482	LOC108137029|XP_017114018.1|DELE	LOC108015957|XP_016938028.2|DSUZ
OG0000483	LOC108139102|XP_017117203.1|DELE	LOC108005709|XP_016924526.2|DSUZ
OG0000483	LOC108139134|XP_017117236.1|DELE	LOC108005710|XP_016924527.2|DSUZ
OG0000484	LOC108135782|XP_017112131.1|DELE	LOC108017569|XP_016940145.2|DSUZ
OG0000484	LOC108135784|XP_017112134.1|DELE	LOC108017567|XP_016940142.1|DSUZ
OG0000485	LOC108135530|XP_017111766.1|DELE	LOC118877427|XP_036672099.1|DSUZ
OG0000485	LOC108135521|XP_017111756.1|DELE	LOC108012216|XP_036672092.1|DSUZ
OG0000486	LOC108143501|XP_017123447.1|DELE	LOC108009654|XP_016929661.1|DSUZ
OG0000486	LOC108143498|XP_017123444.1|DELE	LOC108009652|XP_016929658.1|DSUZ
OG0000487	LOC108149702|XP_017132956.1|DELE	LOC108008683|XP_016928066.1|DSUZ
OG0000487	LOC108149804|XP_017133159.1|DELE	LOC108010089|XP_016930397.1|DSUZ
OG0000488	LOC108148875|XP_017131669.1|DELE	LOC108020884|XP_016944776.1|DSUZ
OG0000488	LOC108148885|XP_017131681.1|DELE	LOC108020896|XP_016944803.2|DSUZ
OG0000488	LOC108138625|XP_017116402.1|DELE	LOC108009623|XP_016929603.1|DSUZ
OG0000489	LOC108142882|XP_017122447.1|DELE	LOC108010818|XP_016931254.2|DSUZ
OG0000489	LOC108142169|XP_017121343.1|DELE	LOC108021797|XP_016946089.1|DSUZ
OG0000490	LOC108135929|XP_017112363.1|DELE	LOC108018890|XP_036675837.1|DSUZ
OG0000490	LOC108140906|XP_017119443.1|DELE	LOC108011228|XP_016931816.1|DSUZ
OG0000491	LOC108144130|XP_017124263.1|DELE	LOC108009360|XP_016929150.1|DSUZ
OG0000491	LOC108144614|XP_017125126.1|DELE	LOC108009361|XP_016929151.1|DSUZ
OG0000491	LOC108144797|XP_017125406.1|DELE	LOC108009359|XP_016929149.1|DSUZ
OG0000492	LOC108143553|XP_017123551.1|DELE	LOC108010329|XP_016930746.1|DSUZ
OG0000492	LOC108138095|XP_017115570.1|DELE	LOC108011906|XP_016932648.1|DSUZ
OG0000493	LOC108149018|XP_017131854.1|DELE, LOC108149017|XP_017131853.1|DELE, LOC108148464|XP_017130985.1|DELE	LOC108014842|XP_036673575.1|DSUZ
OG0000494	LOC108143993|XP_017124101.1|DELE	LOC108017664|XP_016940261.2|DSUZ
OG0000494	LOC108138175|XP_017115757.1|DELE	LOC108018440|XP_016941491.1|DSUZ
OG0000495	LOC108137719|XP_017115093.1|DELE	LOC108016998|XP_016939433.1|DSUZ
OG0000495	LOC108141267|XP_017120024.1|DELE	LOC108017823|XP_016940462.1|DSUZ
OG0000496	LOC108137802|XP_017115197.1|DELE	LOC108021138|XP_016945185.1|DSUZ
OG0000496	LOC108138033|XP_017115495.1|DELE	LOC108011947|XP_016932688.1|DSUZ
OG0000497	LOC108150735|XP_017134525.1|DELE	LOC108007523|XP_016926701.1|DSUZ
OG0000497	LOC108150707|XP_017134465.1|DELE	LOC108021185|XP_016945258.1|DSUZ
OG0000498	LOC108139158|XP_017117265.1|DELE	LOC108020620|XP_036673411.1|DSUZ
OG0000499	LOC108144687|XP_017125241.1|DELE	LOC108017809|XP_016940446.1|DSUZ
OG0000499	LOC108137209|XP_017114288.1|DELE	LOC108016836|XP_016939147.1|DSUZ
OG0000500	LOC108135704|XP_017112036.1|DELE	LOC108007747|XP_036672076.1|DSUZ
OG0000500	LOC108135635|XP_017111944.1|DELE	LOC108007757|XP_016927000.2|DSUZ
OG0000501	LOC108145366|XP_017126248.1|DELE	LOC108019588|XP_016942918.1|DSUZ
OG0000501	LOC108145365|XP_017126247.1|DELE	LOC108019591|XP_016942919.1|DSUZ
OG0000501	LOC108141652|XP_017120611.1|DELE	LOC108005397|XP_016924152.1|DSUZ
OG0000502	LOC108145234|XP_017125989.1|DELE	LOC108009465|XP_016929333.1|DSUZ
OG0000503	LOC108135359|XP_017111539.1|DELE	LOC108008258|XP_016927536.1|DSUZ
OG0000503	LOC108135357|XP_017111538.1|DELE	LOC108008257|XP_016927535.2|DSUZ
OG0000504	LOC108146883|XP_017128605.1|DELE	LOC108006687|XP_016925714.2|DSUZ
OG0000505	LOC108136243|XP_017112772.1|DELE	LOC108018884|XP_036675752.1|DSUZ
OG0000505	LOC108140986|XP_017119552.1|DELE	LOC108019217|XP_016942501.1|DSUZ
OG0000506	LOC108144088|XP_017124229.1|DELE	LOC108005036|XP_036673419.1|DSUZ
OG0000506	LOC108143879|XP_017123940.1|DELE	LOC108005035|XP_016923661.2|DSUZ
OG0000507	LOC108138406|XP_017116080.1|DELE	LOC108004663|XP_016923128.1|DSUZ
OG0000507	LOC108138407|XP_017116081.1|DELE	LOC108004664|XP_016923129.1|DSUZ
OG0000508	LOC108145614|XP_017126639.1|DELE	LOC108012744|XP_016933667.2|DSUZ
OG0000508	LOC108146038|XP_017127322.1|DELE	LOC108013204|XP_016934403.1|DSUZ
OG0000509	LOC108137976|XP_017115434.1|DELE	LOC108009916|XP_016930130.1|DSUZ
OG0000509	LOC108137932|XP_017115372.1|DELE	LOC108009621|XP_016929598.1|DSUZ
OG0000510	LOC108149810|XP_017133166.1|DELE	LOC108010013|XP_016930294.2|DSUZ, LOC108010012|XP_016930293.2|DSUZ
OG0000510	LOC108149811|XP_017133169.1|DELE	LOC108010011|XP_016930292.1|DSUZ
OG0000511	LOC108150463|XP_017134141.1|DELE	LOC108004657|XP_016923106.1|DSUZ
OG0000511	LOC108150531|XP_017134250.1|DELE	LOC108021478|XP_016945709.1|DSUZ
OG0000512	LOC108134517|XP_017110343.1|DELE	LOC108016168|XP_016938282.1|DSUZ
OG0000512	LOC108135612|XP_017111917.1|DELE	LOC108010686|XP_016931084.2|DSUZ
OG0000513	LOC108145068|XP_017125736.1|DELE	LOC108018186|XP_016941179.1|DSUZ
OG0000513	LOC108139021|XP_017117116.1|DELE	LOC108021195|XP_016945274.1|DSUZ
OG0000514	LOC108138247|XP_017115875.1|DELE	LOC108014280|XP_016935813.1|DSUZ
OG0000514	LOC108138245|XP_017115872.1|DELE	LOC108014302|XP_016935858.1|DSUZ
OG0000515	LOC108145323|XP_017126190.1|DELE	LOC108020422|XP_016944219.1|DSUZ
OG0000515	LOC108145677|XP_017126720.1|DELE	LOC108014633|XP_036672114.1|DSUZ
OG0000516	LOC108148112|XP_017130445.1|DELE	LOC108005280|XP_016923959.1|DSUZ
OG0000516	LOC108148106|XP_017130440.1|DELE	LOC108005288|XP_016923973.1|DSUZ
OG0000517	LOC108142464|XP_017121833.1|DELE	LOC118877282|XP_036671111.1|DSUZ
OG0000517	LOC108142465|XP_017121834.1|DELE	LOC108013769|XP_036671112.1|DSUZ
OG0000518	LOC108142423|XP_017121771.1|DELE	LOC108006833|XP_016925870.2|DSUZ
OG0000518	LOC108147520|XP_017129591.1|DELE	LOC108013198|XP_016934396.1|DSUZ
OG0000518	LOC108142224|XP_017121431.1|DELE, LOC108137477|XP_017114676.1|DELE	LOC108012585|XP_016933491.2|DSUZ, LOC108006881|XP_036672002.1|DSUZ
OG0000519	LOC108135917|XP_017112344.1|DELE	LOC108018891|XP_016941970.2|DSUZ
OG0000519	LOC108149111|XP_017132003.1|DELE	LOC118876811|XP_036668656.1|DSUZ, LOC108006355|XP_016925365.1|DSUZ, LOC118877460|XP_036672327.1|DSUZ
OG0000520	LOC108142793|XP_017122331.1|DELE	LOC108012367|XP_016933210.1|DSUZ
OG0000521	LOC108136381|XP_017112983.1|DELE	LOC108004832|XP_016923397.2|DSUZ
OG0000521	LOC108136370|XP_017112972.1|DELE	LOC108004831|XP_036676028.1|DSUZ
OG0000522	LOC108140994|XP_017119558.1|DELE	LOC108011282|XP_016931877.2|DSUZ
OG0000522	LOC108141612|XP_017120565.1|DELE	LOC108006311|XP_036676167.1|DSUZ
OG0000523	LOC108143985|XP_017124088.1|DELE	LOC108005046|XP_016923673.2|DSUZ
OG0000523	LOC108144296|XP_017124475.1|DELE	LOC108015167|XP_016936933.1|DSUZ
OG0000524	LOC108137390|XP_017114537.1|DELE	LOC108005987|XP_016924916.2|DSUZ
OG0000524	LOC108135868|XP_017112260.1|DELE	LOC108020562|XP_036673033.1|DSUZ
OG0000525	LOC108143481|XP_017123417.1|DELE	LOC108009363|XP_016929153.1|DSUZ
OG0000525	LOC108143480|XP_017123416.1|DELE	LOC108009362|XP_016929152.1|DSUZ
OG0000526	LOC108138667|XP_017116498.1|DELE	LOC108009284|XP_016929006.1|DSUZ
OG0000526	LOC108144981|XP_017125623.1|DELE	LOC108018138|XP_016941084.1|DSUZ
OG0000527	LOC108134712|XP_017110596.1|DELE	LOC108021217|XP_036668816.1|DSUZ
OG0000527	LOC108134724|XP_017110615.1|DELE	LOC108021083|XP_016945090.1|DSUZ
OG0000528	LOC108138809|XP_017116790.1|DELE	LOC108019656|XP_016943037.1|DSUZ
OG0000529	LOC108148035|XP_017130364.1|DELE	LOC108009810|XP_016929980.1|DSUZ
OG0000529	LOC108149215|XP_017132134.1|DELE	LOC108014970|XP_016936683.1|DSUZ
OG0000530	LOC108150107|XP_017133559.1|DELE	LOC108018736|XP_016941799.2|DSUZ
OG0000530	LOC108145712|XP_017126762.1|DELE	LOC108012589|XP_016933496.1|DSUZ
OG0000531	LOC108147319|XP_017129272.1|DELE	LOC118878486|XP_036677385.1|DSUZ, LOC108005650|XP_036677398.1|DSUZ
OG0000531	LOC108149350|XP_017132330.1|DELE	LOC108019142|XP_016942383.1|DSUZ
OG0000532	LOC108136792|XP_017113656.1|DELE	LOC118877580|XP_036672733.1|DSUZ, LOC108014326|XP_016935889.1|DSUZ
OG0000532	LOC108136827|XP_017113731.1|DELE	LOC108018295|XP_016941310.2|DSUZ
OG0000533	LOC108145119|XP_017125822.1|DELE	LOC108015350|XP_016937250.1|DSUZ
OG0000533	LOC108143864|XP_017123918.1|DELE	LOC108007957|XP_016927216.1|DSUZ
OG0000534	LOC108138413|XP_017116096.1|DELE	LOC108005347|XP_016924075.1|DSUZ
OG0000534	LOC108138822|XP_017116810.1|DELE	LOC108020770|XP_016944641.1|DSUZ
OG0000535	LOC108149792|XP_017133145.1|DELE, LOC108147486|XP_017129572.1|DELE	LOC108009646|XP_016929639.1|DSUZ
OG0000535	LOC108145541|XP_017126530.1|DELE	LOC108019892|XP_016943460.1|DSUZ
OG0000536	LOC108147496|XP_017129543.1|DELE	LOC108013610|XP_036671670.1|DSUZ
OG0000537	LOC108147366|XP_017129292.1|DELE	LOC108017788|XP_016940419.1|DSUZ
OG0000538	LOC108144209|XP_017124371.1|DELE	LOC108009193|XP_016928834.1|DSUZ
OG0000538	LOC108149817|XP_017133180.1|DELE	LOC108018106|XP_016941009.1|DSUZ
OG0000539	LOC108147115|XP_017128894.1|DELE	LOC108016309|XP_016938432.1|DSUZ
OG0000539	LOC108147305|XP_017129218.1|DELE	LOC108014057|XP_016935564.1|DSUZ
OG0000540	LOC108142133|XP_017121317.1|DELE	LOC108008250|XP_016927533.1|DSUZ
OG0000540	LOC108142092|XP_017121276.1|DELE	LOC108008299|XP_016927605.1|DSUZ
OG0000541	LOC108138516|XP_017116256.1|DELE	LOC108017718|XP_016940317.1|DSUZ, LOC108018164|XP_016941144.2|DSUZ
OG0000542	LOC108143820|XP_017123847.1|DELE	LOC108015729|XP_036674607.1|DSUZ
OG0000542	LOC108145326|XP_017126196.1|DELE	LOC108020426|XP_016944227.1|DSUZ
OG0000543	LOC108147077|XP_017128854.1|DELE	LOC108007777|XP_016927022.2|DSUZ
OG0000543	LOC108147027|XP_017128773.1|DELE	LOC108019564|XP_016942891.1|DSUZ
OG0000544	LOC108142777|XP_017122309.1|DELE	LOC108013470|XP_016934841.1|DSUZ
OG0000544	LOC108141158|XP_017119873.1|DELE	LOC108011785|XP_016932511.1|DSUZ
OG0000545	LOC108140697|XP_017119137.1|DELE	LOC108020783|XP_016944650.2|DSUZ
OG0000545	LOC108140790|XP_017119271.1|DELE	LOC108020785|XP_036674579.1|DSUZ
OG0000546	LOC108135649|XP_017111969.1|DELE	LOC108007653|XP_016926865.2|DSUZ
OG0000546	LOC108143799|XP_017123814.1|DELE	LOC108006568|XP_016925592.1|DSUZ
OG0000547	LOC108144721|XP_017125309.1|DELE	LOC108004754|XP_016923280.1|DSUZ
OG0000547	LOC108147820|XP_017130062.1|DELE	LOC108019357|XP_016942667.1|DSUZ
OG0000548	LOC108142497|XP_017121882.1|DELE	LOC108013099|XP_016934234.1|DSUZ
OG0000548	LOC108142498|XP_017121883.1|DELE	LOC108013301|XP_016934581.1|DSUZ
OG0000549	LOC108143576|XP_017123576.1|DELE	LOC108010152|XP_016930476.1|DSUZ
OG0000550	LOC108146043|XP_017127328.1|DELE	LOC108013050|XP_016934149.1|DSUZ
OG0000550	LOC108145989|XP_017127219.1|DELE	LOC108012932|XP_016933956.1|DSUZ
OG0000551	LOC108141320|XP_017120083.1|DELE	LOC108017782|XP_036669873.1|DSUZ
OG0000552	LOC108148678|XP_017131306.1|DELE	LOC108016487|XP_016938643.2|DSUZ
OG0000552	LOC108149001|XP_017131834.1|DELE	LOC108016486|XP_036675629.1|DSUZ
OG0000553	LOC108141907|XP_017121009.1|DELE	LOC108021070|XP_016945071.1|DSUZ
OG0000554	LOC108147176|XP_017129004.1|DELE	LOC118877964|XP_036674650.1|DSUZ
OG0000554	LOC108147177|XP_017129005.1|DELE	LOC108007839|XP_036674679.1|DSUZ
OG0000555	LOC108145729|XP_017126781.1|DELE	LOC108012627|XP_016933538.1|DSUZ
OG0000555	LOC108146460|XP_017127961.1|DELE	LOC108007179|XP_016926300.1|DSUZ
OG0000556	LOC108137242|XP_017114311.1|DELE	LOC108005241|XP_016923923.1|DSUZ
OG0000556	LOC108140740|XP_017119205.1|DELE	LOC108014553|XP_016936186.1|DSUZ
OG0000557	LOC108135046|XP_017111074.1|DELE	LOC108019244|XP_016942529.2|DSUZ
OG0000557	LOC108135049|XP_017111077.1|DELE	LOC108019281|XP_016942584.2|DSUZ
OG0000558	LOC108140413|XP_017118620.1|DELE	LOC108014558|XP_016936194.1|DSUZ
OG0000558	LOC108138472|XP_017116170.1|DELE	LOC108004619|XP_016923048.1|DSUZ
OG0000559	LOC108140593|XP_017118980.1|DELE	LOC108006792|XP_036675688.1|DSUZ, LOC108006769|XP_036674765.1|DSUZ
OG0000559	LOC108136020|XP_017112436.1|DELE	LOC108008001|XP_016927270.2|DSUZ
OG0000560	LOC108134986|XP_017111006.1|DELE, LOC108149629|XP_017132849.1|DELE	LOC108018218|XP_016941226.1|DSUZ
OG0000560	LOC108149628|XP_017132848.1|DELE	LOC108018217|XP_016941225.1|DSUZ
OG0000561	LOC108146982|XP_017128728.1|DELE	LOC108013627|XP_016935060.1|DSUZ
OG0000561	LOC108146961|XP_017128706.1|DELE	LOC108012283|XP_036671710.1|DSUZ
OG0000562	LOC108150259|XP_017133828.1|DELE	LOC108017382|XP_036670681.1|DSUZ
OG0000562	LOC108150332|XP_017133943.1|DELE	LOC108015911|XP_016937972.1|DSUZ
OG0000563	LOC108146586|XP_017128096.1|DELE	LOC108014519|XP_016936146.1|DSUZ
OG0000563	LOC108146635|XP_017128168.1|DELE	LOC108006384|XP_016925394.2|DSUZ
OG0000564	LOC108142243|XP_017121451.1|DELE	LOC108012742|XP_016933665.1|DSUZ
OG0000564	LOC108142261|XP_017121470.1|DELE	LOC108012709|XP_016933627.1|DSUZ
OG0000566	LOC108135804|XP_017112170.1|DELE	LOC108019989|XP_036673858.1|DSUZ, LOC108019988|XP_036677534.1|DSUZ
OG0000566	LOC108146214|XP_017127622.1|DELE	LOC108013263|XP_016934511.1|DSUZ
OG0000567	LOC108141619|XP_017120577.1|DELE	LOC108011118|XP_016931679.1|DSUZ
OG0000567	LOC108141358|XP_017120172.1|DELE	LOC108011116|XP_016931676.1|DSUZ
OG0000568	LOC108135908|XP_017112314.1|DELE	LOC108019001|XP_016942104.1|DSUZ
OG0000568	LOC108141116|XP_017119821.1|DELE	LOC108011600|XP_016932258.2|DSUZ
OG0000569	LOC108139269|XP_017117445.1|DELE	LOC118877958|XP_036674628.1|DSUZ
OG0000570	LOC108136985|XP_017113968.1|DELE	LOC108020633|XP_016944474.1|DSUZ
OG0000570	LOC108136983|XP_017113967.1|DELE	LOC108020629|XP_016944470.2|DSUZ
OG0000571	LOC108148742|XP_017131420.1|DELE	LOC108014798|XP_036673543.1|DSUZ
OG0000571	LOC108148681|XP_017131309.1|DELE	LOC118878705|XP_036677613.1|DSUZ
OG0000572	LOC108136863|XP_017113792.1|DELE	LOC108005692|XP_036673926.1|DSUZ
OG0000572	LOC108136866|XP_017113797.1|DELE	LOC108005702|XP_016924518.1|DSUZ
OG0000573	LOC108146302|XP_017127742.1|DELE	LOC108013380|XP_016934693.1|DSUZ
OG0000573	LOC108143411|XP_017123291.1|DELE	LOC108009661|XP_016929672.1|DSUZ
OG0000574	LOC108146732|XP_017128324.1|DELE	LOC108006668|XP_036671918.1|DSUZ
OG0000574	LOC108136828|XP_017113733.1|DELE	LOC108005059|XP_016923687.2|DSUZ, LOC118877675|XP_036673252.1|DSUZ
OG0000575	LOC108146581|XP_017128092.1|DELE	LOC108007272|XP_036671843.1|DSUZ
OG0000575	LOC108146935|XP_017128674.1|DELE	LOC108007279|XP_036671959.1|DSUZ
OG0000576	LOC108141226|XP_017119969.1|DELE	LOC108017112|XP_016939561.2|DSUZ
OG0000576	LOC108141225|XP_017119967.1|DELE	LOC108017098|XP_036675117.1|DSUZ
OG0000577	LOC108138975|XP_017117048.1|DELE	LOC108016329|XP_016938458.1|DSUZ
OG0000577	LOC108138878|XP_017116897.1|DELE	LOC108016302|XP_016938428.1|DSUZ
OG0000578	LOC108141940|XP_017121069.1|DELE	LOC108020947|XP_016944875.1|DSUZ
OG0000578	LOC108135381|XP_017111560.1|DELE	LOC108008448|XP_016927789.1|DSUZ
OG0000579	LOC108139301|XP_017117488.1|DELE	LOC108017214|XP_016938011.2|DSUZ
OG0000579	LOC108146978|XP_017128723.1|DELE	LOC108006714|XP_016925745.1|DSUZ
OG0000580	LOC108140387|XP_017118583.1|DELE	LOC108012120|XP_036674774.1|DSUZ
OG0000580	LOC108140386|XP_017118580.1|DELE	LOC108012121|XP_016932896.2|DSUZ
OG0000581	LOC108140600|XP_017118996.1|DELE	LOC108018390|XP_036672534.1|DSUZ
OG0000581	LOC108145571|XP_017126570.1|DELE	LOC108006332|XP_016925323.1|DSUZ
OG0000582	LOC108142515|XP_017121924.1|DELE	LOC108014224|XP_016935746.2|DSUZ
OG0000582	LOC108147053|XP_017128826.1|DELE	LOC108009763|XP_016929875.1|DSUZ
OG0000583	LOC108143424|XP_017123317.1|DELE	LOC108008792|XP_016928178.1|DSUZ
OG0000583	LOC108143434|XP_017123338.1|DELE	LOC108009036|XP_016928499.1|DSUZ
OG0000584	LOC108142140|XP_017121325.1|DELE	LOC108011976|XP_016932730.1|DSUZ
OG0000584	LOC108141675|XP_017120639.1|DELE	LOC108011270|XP_016931870.1|DSUZ
OG0000585	LOC108147410|XP_017129338.1|DELE, LOC108147412|XP_017129340.1|DELE	LOC108012774|XP_016933697.2|DSUZ
OG0000585	LOC108147415|XP_017129342.1|DELE	LOC118877359|XP_036671736.1|DSUZ
OG0000586	LOC108141863|XP_017120945.1|DELE	LOC108010239|XP_016930581.1|DSUZ
OG0000586	LOC108146829|XP_017128554.1|DELE, LOC108149888|XP_017133273.1|DELE	LOC108017815|XP_016940453.1|DSUZ
OG0000586	LOC108149133|XP_017132026.1|DELE	LOC108019921|XP_016943516.1|DSUZ
OG0000587	LOC108149176|XP_017132078.1|DELE	LOC108008749|XP_016928136.1|DSUZ
OG0000587	LOC108144122|XP_017124254.1|DELE, LOC108134628|XP_017110502.1|DELE, LOC108144113|XP_017124245.1|DELE, LOC108149182|XP_017132088.1|DELE	LOC108010421|XP_016930771.2|DSUZ
OG0000587	LOC108144246|XP_017124414.1|DELE, LOC108144221|XP_017124385.1|DELE, LOC108144206|XP_017124366.1|DELE	LOC108017921|XP_016940584.1|DSUZ
OG0000589	LOC108142343|XP_017121590.1|DELE	LOC108016912|XP_016939319.1|DSUZ
OG0000590	LOC108148541|XP_017131072.1|DELE	LOC108011016|XP_036673990.1|DSUZ
OG0000590	LOC108137429|XP_017114582.1|DELE	LOC108007736|XP_016926980.2|DSUZ
OG0000592	LOC108149643|XP_017132868.1|DELE	LOC108009687|XP_016929723.1|DSUZ
OG0000592	LOC108149710|XP_017132965.1|DELE	LOC108008840|XP_016928234.1|DSUZ
OG0000593	LOC108148558|XP_017131095.1|DELE	LOC108010733|XP_036674522.1|DSUZ
OG0000593	LOC108148120|XP_017130458.1|DELE	LOC108019192|XP_016942454.1|DSUZ
OG0000594	LOC108148869|XP_017131659.1|DELE	LOC108014784|XP_016936466.1|DSUZ
OG0000594	LOC108135041|XP_017111068.1|DELE	LOC108017407|XP_016939922.2|DSUZ
OG0000595	LOC108139330|XP_017117530.1|DELE	LOC118877925|XP_036674395.1|DSUZ, LOC108010981|XP_036672519.1|DSUZ
OG0000595	LOC108148856|XP_017131636.1|DELE	LOC108014764|XP_016936445.2|DSUZ
OG0000596	LOC108137343|XP_017114469.1|DELE	LOC108015398|XP_016937307.1|DSUZ
OG0000596	LOC108135757|XP_017112096.1|DELE	LOC108010921|XP_016931410.2|DSUZ
OG0000597	LOC108142939|XP_017122523.1|DELE	LOC108011499|XP_016932138.2|DSUZ
OG0000597	LOC108142940|XP_017122524.1|DELE	LOC118878093|XP_036675289.1|DSUZ
OG0000598	LOC108136890|XP_017113836.1|DELE	LOC108014127|XP_036673912.1|DSUZ
OG0000599	LOC108146357|XP_017127823.1|DELE	LOC108011847|XP_016932575.2|DSUZ
OG0000599	LOC108145616|XP_017126641.1|DELE	LOC108012776|XP_016933699.1|DSUZ
OG0000600	LOC108145033|XP_017125705.1|DELE	LOC108017829|XP_016940470.2|DSUZ
OG0000600	LOC108145023|XP_017125686.1|DELE	LOC108018240|XP_016941255.1|DSUZ
OG0000601	LOC108150725|XP_017134511.1|DELE	LOC108008307|XP_016927616.1|DSUZ
OG0000601	LOC108147926|XP_017130198.1|DELE	LOC108021515|XP_016945761.1|DSUZ
OG0000602	LOC108149248|XP_017132177.1|DELE	LOC108006804|XP_016925845.1|DSUZ
OG0000602	LOC108149565|XP_017132692.1|DELE	LOC108006573|XP_016925595.1|DSUZ
OG0000603	LOC108149432|XP_017132494.1|DELE	LOC108017952|XP_016940696.1|DSUZ
OG0000604	LOC108147930|XP_017130201.1|DELE	LOC108021516|XP_016945762.1|DSUZ
OG0000604	LOC108147931|XP_017130203.1|DELE	LOC108005530|XP_016924316.1|DSUZ
OG0000605	LOC108141697|XP_017120669.1|DELE	LOC108008119|XP_016927401.1|DSUZ
OG0000606	LOC108137388|XP_017114536.1|DELE	LOC108005609|XP_016924408.2|DSUZ
OG0000607	LOC108148402|XP_017130923.1|DELE	LOC118877894|XP_036674225.1|DSUZ
OG0000607	LOC108140798|XP_017119285.1|DELE	LOC108018412|XP_016941457.2|DSUZ
OG0000608	LOC108147102|XP_017128879.1|DELE	LOC108018420|XP_016941466.2|DSUZ
OG0000608	LOC108147211|XP_017129059.1|DELE	LOC108014070|XP_036675298.1|DSUZ
OG0000609	LOC108147832|XP_017130075.1|DELE	LOC108016951|XP_016939373.1|DSUZ
OG0000610	LOC108135667|XP_017111991.1|DELE	LOC108020719|XP_016944577.2|DSUZ
OG0000610	LOC108141874|XP_017120964.1|DELE	LOC108008858|XP_016928251.1|DSUZ
OG0000611	LOC108145457|XP_017126388.1|DELE	LOC108009242|XP_016928900.1|DSUZ
OG0000611	LOC108137450|XP_017114632.1|DELE, LOC108137993|XP_017115457.1|DELE	LOC108010310|XP_016930690.1|DSUZ
OG0000612	LOC108135484|XP_017111716.1|DELE	LOC108015797|XP_016937845.2|DSUZ
OG0000612	LOC108135483|XP_017111715.1|DELE	LOC108007759|XP_016927002.2|DSUZ
OG0000612	LOC108135510|XP_017111743.1|DELE	LOC108007758|XP_016927001.2|DSUZ
OG0000614	LOC108144813|XP_017125435.1|DELE	LOC108015285|XP_036676169.1|DSUZ
OG0000614	LOC108148694|XP_017131330.1|DELE	LOC108015475|XP_016937394.2|DSUZ
OG0000615	LOC108136391|XP_017112991.1|DELE	LOC108010436|XP_016930785.1|DSUZ
OG0000615	LOC108139196|XP_017117325.1|DELE	LOC108010584|XP_016930957.1|DSUZ
OG0000616	LOC108136541|XP_017113322.1|DELE	LOC108010470|XP_016930831.1|DSUZ
OG0000616	LOC108136542|XP_017113325.1|DELE	LOC108010426|XP_016930774.1|DSUZ
OG0000617	LOC108147158|XP_017128969.1|DELE	LOC108019530|XP_016942858.2|DSUZ
OG0000617	LOC108134800|XP_017110742.1|DELE	LOC108018672|XP_016941731.1|DSUZ
OG0000618	LOC108143925|XP_017123998.1|DELE	LOC108011352|XP_016931951.2|DSUZ
OG0000618	LOC108143233|XP_017123020.1|DELE	LOC108017633|XP_016940226.2|DSUZ
OG0000619	LOC108145162|XP_017125877.1|DELE	LOC108018027|XP_016940881.1|DSUZ
OG0000620	LOC108147637|XP_017129782.1|DELE	LOC108005232|XP_016923912.1|DSUZ
OG0000620	LOC108142470|XP_017121840.1|DELE	LOC108013064|XP_016934172.1|DSUZ
OG0000621	LOC108136809|XP_017113699.1|DELE	LOC118877887|XP_036674180.1|DSUZ, LOC108018515|XP_036673475.1|DSUZ
OG0000621	LOC108137216|XP_017114296.1|DELE	LOC108016629|XP_016938814.1|DSUZ
OG0000622	LOC108142781|XP_017122314.1|DELE	LOC108013538|XP_016934924.1|DSUZ
