Orthogroup	DELE.longest_only	DGUA.longest_only
OG0001393	LOC108138889|XP_017116910.1|DELE	LOC117591429|XP_034140582.1|DGUA
OG0001394	LOC108141948|XP_017121079.1|DELE	LOC117584605|XP_034129505.1|DGUA
OG0001395	LOC108135509|XP_017111746.1|DELE	LOC117586668|XP_034132807.1|DGUA
OG0001396	LOC108142694|XP_017122192.1|DELE	LOC117584170|XP_034128826.1|DGUA, LOC117588645|XP_034135969.1|DGUA
OG0001397	LOC108140758|XP_017119231.1|DELE	LOC117590007|XP_034138184.1|DGUA
OG0001398	LOC108137678|XP_017115023.1|DELE	LOC117581302|XP_034124234.1|DGUA
OG0001399	LOC108134646|XP_017110528.1|DELE, LOC108148498|XP_017131025.1|DELE	LOC117591308|XP_034140403.1|DGUA
OG0001400	LOC108149979|XP_017133393.1|DELE	LOC117589812|XP_034137931.1|DGUA
OG0001401	LOC108142236|XP_017121444.1|DELE	LOC117587493|XP_034134156.1|DGUA
OG0001402	LOC108142863|XP_017122425.1|DELE	LOC117580260|XP_034122587.1|DGUA
OG0001403	LOC108145986|XP_017127216.1|DELE	LOC117579752|XP_034121664.1|DGUA
OG0001404	LOC108149114|XP_017132005.1|DELE	LOC117578743|XP_034120311.1|DGUA
OG0001405	LOC108143719|XP_017123744.1|DELE	LOC117579070|XP_034120670.1|DGUA
OG0001406	LOC108142253|XP_017121462.1|DELE	LOC117581824|XP_034125159.1|DGUA
OG0001407	LOC108135505|XP_017111738.1|DELE	LOC117589407|XP_034137227.1|DGUA
OG0001408	LOC108141275|XP_017120030.1|DELE	LOC117592673|XP_034142524.1|DGUA
OG0001411	LOC108139364|XP_017117579.1|DELE	LOC117585782|XP_034131362.1|DGUA
OG0001412	LOC108150491|XP_017134189.1|DELE, LOC108138204|XP_017115812.1|DELE	LOC117582113|XP_034125577.1|DGUA
OG0001413	LOC108144214|XP_017124377.1|DELE, LOC108144248|XP_017124416.1|DELE	LOC117581287|XP_034124212.1|DGUA
OG0001415	LOC108144131|XP_017124264.1|DELE	LOC117578670|XP_034120188.1|DGUA
OG0001416	LOC108135188|XP_017111298.1|DELE	LOC117583911|XP_034128480.1|DGUA
OG0001416	LOC108145940|XP_017127137.1|DELE	LOC117587278|XP_034133755.1|DGUA
OG0001417	LOC108136394|XP_017112993.1|DELE, LOC108136663|XP_017113476.1|DELE	LOC117580667|XP_034123170.1|DGUA
OG0001418	LOC108150138|XP_017133595.1|DELE, LOC108150378|XP_017134006.1|DELE	LOC117579806|XP_034121777.1|DGUA
OG0001419	LOC108149284|XP_017132217.1|DELE	LOC117587688|XP_034134471.1|DGUA
OG0001420	LOC108148928|XP_017131733.1|DELE	LOC117583331|XP_034127482.1|DGUA
OG0001421	LOC108140596|XP_017118992.1|DELE	LOC117586510|XP_034132529.1|DGUA
OG0001421	LOC108148002|XP_017130319.1|DELE	LOC117587561|XP_034134270.1|DGUA
OG0001422	LOC108145737|XP_017126788.1|DELE, LOC108146516|XP_017128041.1|DELE	LOC117587047|XP_034133372.1|DGUA
OG0001423	LOC108140409|XP_017118614.1|DELE	LOC117584980|XP_034130076.1|DGUA
OG0001425	LOC108139122|XP_017117227.1|DELE	LOC117585930|XP_034131590.1|DGUA, LOC117585938|XP_034131602.1|DGUA
OG0001426	LOC108148062|XP_017130404.1|DELE	LOC117582527|XP_034126218.1|DGUA
OG0001427	LOC108145424|XP_017126322.1|DELE, LOC108138688|XP_017116524.1|DELE	LOC117578790|XP_034120402.1|DGUA
OG0001429	LOC108139299|XP_017117486.1|DELE	LOC117589587|XP_034137542.1|DGUA
OG0001430	LOC108139217|XP_017117358.1|DELE	LOC117589618|XP_034137592.1|DGUA
OG0001431	LOC108136385|XP_017112986.1|DELE	LOC117590261|XP_034138639.1|DGUA
OG0001432	LOC108136492|XP_017113199.1|DELE	LOC117590756|XP_034139585.1|DGUA
OG0001433	LOC108137400|XP_017114548.1|DELE	LOC117590355|XP_034138782.1|DGUA, LOC117585631|XP_034131106.1|DGUA
OG0001434	LOC108135911|XP_017112323.1|DELE	LOC117580966|XP_034123645.1|DGUA
OG0001435	LOC108145440|XP_017126356.1|DELE	LOC117578847|XP_034120524.1|DGUA
OG0001436	LOC108137167|XP_017114227.1|DELE	LOC117588529|XP_034135779.1|DGUA
OG0001437	LOC108149529|XP_017132650.1|DELE	LOC117587621|XP_034134370.1|DGUA
OG0001438	LOC108148766|XP_017131458.1|DELE	LOC117583458|XP_034127649.1|DGUA
OG0001439	LOC108140772|XP_017119249.1|DELE	LOC117589744|XP_034137816.1|DGUA
OG0001440	LOC108137079|XP_017114093.1|DELE	LOC117590264|XP_034138641.1|DGUA
OG0001441	LOC108147737|XP_017129957.1|DELE	LOC117581606|XP_034124858.1|DGUA
OG0001442	LOC108135189|XP_017111299.1|DELE	LOC117584308|XP_034129024.1|DGUA
OG0001443	LOC108148654|XP_017131274.1|DELE	LOC117591453|XP_034140613.1|DGUA
OG0001444	LOC108143990|XP_017124094.1|DELE	LOC117585169|XP_034130401.1|DGUA
OG0001445	LOC108141231|XP_017119975.1|DELE	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA
OG0001446	LOC108148679|XP_017131310.1|DELE	LOC117585852|XP_034131490.1|DGUA
OG0001447	LOC108140665|XP_017119096.1|DELE	LOC117590162|XP_034138441.1|DGUA
OG0001448	LOC108148784|XP_017131488.1|DELE	LOC117582751|XP_034126585.1|DGUA
OG0001449	LOC108141512|XP_017120430.1|DELE	LOC117581769|XP_034125068.1|DGUA
OG0001450	LOC108141588|XP_017120525.1|DELE	LOC117588179|XP_034135187.1|DGUA
OG0001451	LOC108147343|XP_017129259.1|DELE	LOC117578487|XP_034119911.1|DGUA
OG0001452	LOC108145442|XP_017126359.1|DELE	LOC117591977|XP_034141303.1|DGUA
OG0001453	LOC108142749|XP_017122264.1|DELE	LOC117580044|XP_034122172.1|DGUA
OG0001454	LOC108148334|XP_017130825.1|DELE	LOC117585064|XP_034130217.1|DGUA
OG0001455	LOC108146754|XP_017128373.1|DELE	LOC117587037|XP_034133357.1|DGUA, LOC117587154|XP_034133550.1|DGUA
OG0001456	LOC108135007|XP_017111030.1|DELE	LOC117592457|XP_034142128.1|DGUA
OG0001457	LOC108144984|XP_017125626.1|DELE	LOC117585617|XP_034131074.1|DGUA
OG0001458	LOC108149686|XP_017132940.1|DELE	LOC117581109|XP_034123907.1|DGUA
OG0001459	LOC108142652|XP_017122142.1|DELE	LOC117587422|XP_034133982.1|DGUA
OG0001460	LOC108149611|XP_017132809.1|DELE	LOC117590890|XP_034139817.1|DGUA
OG0001461	LOC108134901|XP_017110896.1|DELE	LOC117591326|XP_034140427.1|DGUA
OG0001462	LOC108146074|XP_017127379.1|DELE	LOC117579705|XP_034121587.1|DGUA
OG0001463	LOC108148810|XP_017131532.1|DELE	LOC117584902|XP_034129932.1|DGUA
OG0001464	LOC108136290|XP_017112865.1|DELE	LOC117581618|XP_034124871.1|DGUA
OG0001465	LOC108143606|XP_017123618.1|DELE	LOC117592691|XP_034142546.1|DGUA
OG0001466	LOC108138267|XP_017115907.1|DELE	LOC117583997|XP_034128616.1|DGUA
OG0001467	LOC108134537|XP_017110373.1|DELE	LOC117581946|XP_034125319.1|DGUA
OG0001468	LOC108142839|XP_017122394.1|DELE	LOC117587068|XP_034133402.1|DGUA
OG0001469	LOC108149754|XP_017133054.1|DELE	LOC117592548|XP_034142311.1|DGUA
OG0001470	LOC108142853|XP_017122410.1|DELE	LOC117579850|XP_034121839.1|DGUA
OG0001471	LOC108145847|XP_017126955.1|DELE	LOC117587190|XP_034133609.1|DGUA
OG0001472	LOC108146700|XP_017128253.1|DELE	LOC117589087|XP_034136616.1|DGUA
OG0001473	LOC108141022|XP_017119592.1|DELE	LOC117590176|XP_034138462.1|DGUA
OG0001474	LOC108141073|XP_017119727.1|DELE	LOC117588661|XP_034135995.1|DGUA
OG0001475	LOC108141417|XP_017120278.1|DELE	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA
OG0001476	LOC108136582|XP_017113383.1|DELE	LOC117591332|XP_034140443.1|DGUA
OG0001477	LOC108148863|XP_017131652.1|DELE	LOC117585839|XP_034131471.1|DGUA
OG0001478	LOC108137845|XP_017115259.1|DELE	LOC117582637|XP_034126408.1|DGUA
OG0001479	LOC108137711|XP_017115083.1|DELE	LOC117590708|XP_034139497.1|DGUA
OG0001480	LOC108137842|XP_017115257.1|DELE	LOC117582634|XP_034126403.1|DGUA
OG0001481	LOC108141815|XP_017120880.1|DELE	LOC117584077|XP_034128714.1|DGUA
OG0001482	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE	LOC117588384|XP_034135503.1|DGUA
OG0001483	LOC108136485|XP_017113192.1|DELE	LOC117587575|XP_034134293.1|DGUA
OG0001484	LOC108134680|XP_017110567.1|DELE	LOC117581869|XP_034125223.1|DGUA
OG0001485	LOC108146389|XP_017127872.1|DELE	LOC117579615|XP_034121441.1|DGUA
OG0001486	LOC108138611|XP_017116390.1|DELE, LOC108138913|XP_017116960.1|DELE	LOC117581711|XP_034124979.1|DGUA
OG0001487	LOC108134647|XP_017110529.1|DELE	LOC117588171|XP_034135173.1|DGUA
OG0001488	LOC108149044|XP_017131877.1|DELE	LOC117581975|XP_034125356.1|DGUA
OG0001489	LOC108138728|XP_017116583.1|DELE	LOC117587869|XP_034134727.1|DGUA
OG0001490	LOC108147826|XP_017130069.1|DELE	LOC117584591|XP_034129459.1|DGUA
OG0001491	LOC108147914|XP_017130166.1|DELE	LOC117582493|XP_034126156.1|DGUA
OG0001492	LOC108150693|XP_017134443.1|DELE	LOC117584185|XP_034128844.1|DGUA
OG0001493	LOC108134915|XP_017110917.1|DELE	LOC117590919|XP_034139841.1|DGUA
OG0001495	LOC108145466|XP_017126405.1|DELE	LOC117578870|XP_034120555.1|DGUA
OG0001496	LOC108138531|XP_017116282.1|DELE	LOC117591191|XP_034140219.1|DGUA
OG0001497	LOC108143591|XP_017123601.1|DELE	LOC117588980|XP_034136463.1|DGUA
OG0001498	LOC108141201|XP_017119935.1|DELE	LOC117586107|XP_034131859.1|DGUA
OG0001500	LOC108141596|XP_017120532.1|DELE	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA
OG0001501	LOC108135095|XP_017111157.1|DELE	LOC117586638|XP_034132759.1|DGUA
OG0001502	LOC108144564|XP_017125039.1|DELE	LOC117592141|XP_034141587.1|DGUA
OG0001503	LOC108149657|XP_017132888.1|DELE	LOC117585163|XP_034130397.1|DGUA
OG0001504	LOC108137576|XP_017114792.1|DELE	LOC117581167|XP_034124001.1|DGUA
OG0001505	LOC108144159|XP_017124292.1|DELE	LOC117580793|XP_034123384.1|DGUA
OG0001506	LOC108143448|XP_017123368.1|DELE	LOC117592622|XP_034142449.1|DGUA
OG0001507	LOC108143675|XP_017123675.1|DELE	LOC117580295|XP_034122670.1|DGUA
OG0001508	LOC108144979|XP_017125619.1|DELE	LOC117583291|XP_034127424.1|DGUA
OG0001509	LOC108141664|XP_017120627.1|DELE	LOC117592436|XP_034142084.1|DGUA
OG0001510	LOC108148269|XP_017130716.1|DELE	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA
OG0001511	LOC108141361|XP_017120171.1|DELE	LOC117584677|XP_034129601.1|DGUA
OG0001512	LOC108142877|XP_017122440.1|DELE	LOC117579925|XP_034121960.1|DGUA
OG0001513	LOC108134672|XP_017110558.1|DELE, LOC108136874|XP_017113810.1|DELE	LOC117588880|XP_034136297.1|DGUA
OG0001515	LOC108138782|XP_017116746.1|DELE, LOC108137250|XP_017114322.1|DELE	LOC117590750|XP_034139550.1|DGUA, LOC117583281|XP_034127405.1|DGUA
OG0001517	LOC108147120|XP_017128901.1|DELE	LOC117583268|XP_034127386.1|DGUA
OG0001518	LOC108136639|XP_017113447.1|DELE	LOC117590392|XP_034138874.1|DGUA
OG0001519	LOC108141249|XP_017119994.1|DELE	LOC117586329|XP_034132212.1|DGUA
OG0001520	LOC108148238|XP_017130643.1|DELE, LOC108148318|XP_017130797.1|DELE	LOC117583747|XP_034128156.1|DGUA
OG0001521	LOC108138858|XP_017116867.1|DELE	LOC117584620|XP_034129528.1|DGUA
OG0001522	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE, LOC108150076|XP_017133527.1|DELE	LOC117587658|XP_034134440.1|DGUA
OG0001524	LOC108144126|XP_017124258.1|DELE	LOC117592163|XP_034141626.1|DGUA
OG0001525	LOC108141118|XP_017119825.1|DELE	LOC117580789|XP_034123376.1|DGUA
OG0001526	LOC108148125|XP_017130464.1|DELE, LOC108148169|XP_017130558.1|DELE	LOC117590403|XP_034138892.1|DGUA
OG0001527	LOC108137239|XP_017114308.1|DELE	LOC117581173|XP_034124007.1|DGUA, LOC117581174|XP_034124008.1|DGUA
OG0001529	LOC108149916|XP_017133318.1|DELE	LOC117590692|XP_034139483.1|DGUA
OG0001530	LOC108141774|XP_017120765.1|DELE	LOC117587787|XP_034134623.1|DGUA
OG0001531	LOC108150384|XP_017134011.1|DELE	LOC117588626|XP_034135941.1|DGUA, LOC117578762|XP_034120357.1|DGUA
OG0001534	LOC108138497|XP_017116191.1|DELE	LOC117590834|XP_034139704.1|DGUA
OG0001535	LOC108144673|XP_017125224.1|DELE	LOC117581298|XP_034124229.1|DGUA
OG0001536	LOC108142446|XP_017121799.1|DELE	LOC117580690|XP_034123206.1|DGUA
OG0001537	LOC108137828|XP_017115242.1|DELE	LOC117581972|XP_034125349.1|DGUA
OG0001538	LOC108136228|XP_017112739.1|DELE	LOC117581639|XP_034124899.1|DGUA
OG0001539	LOC108143420|XP_017123313.1|DELE	LOC117578728|XP_034120278.1|DGUA
OG0001540	LOC108134728|XP_017110621.1|DELE	LOC117581851|XP_034125199.1|DGUA
OG0001541	LOC108143259|XP_017123059.1|DELE	LOC117580432|XP_034122878.1|DGUA
OG0001542	LOC108148333|XP_017130819.1|DELE	LOC117585256|XP_034130558.1|DGUA
OG0001543	LOC108147639|XP_017129783.1|DELE	LOC117588443|XP_034135617.1|DGUA
OG0001544	LOC108136521|XP_017113275.1|DELE	LOC117581212|XP_034124077.1|DGUA
OG0001545	LOC108140936|XP_017119493.1|DELE	LOC117581656|XP_034124926.1|DGUA
OG0001546	LOC108140923|XP_017119475.1|DELE	LOC117581655|XP_034124924.1|DGUA
OG0001547	LOC108135885|XP_017112279.1|DELE	LOC117581566|XP_034124789.1|DGUA
OG0001548	LOC108137715|XP_017115087.1|DELE	LOC117581327|XP_034124327.1|DGUA
OG0001549	LOC108150462|XP_017134133.1|DELE	LOC117584420|XP_034129195.1|DGUA
OG0001550	LOC108140713|XP_017119164.1|DELE	LOC117589685|XP_034137732.1|DGUA
OG0001551	LOC108148628|XP_017131229.1|DELE	LOC117584920|XP_034129957.1|DGUA
OG0001552	LOC108143071|XP_017122773.1|DELE	LOC117583494|XP_034127725.1|DGUA
OG0001553	LOC108135937|XP_017112374.1|DELE	LOC117580811|XP_034123417.1|DGUA
OG0001554	LOC108135866|XP_017112257.1|DELE	LOC117589662|XP_034137689.1|DGUA
OG0001555	LOC108139048|XP_017117155.1|DELE	LOC117582050|XP_034125484.1|DGUA
OG0001556	LOC108137982|XP_017115442.1|DELE	LOC117592180|XP_034141670.1|DGUA
OG0001557	LOC108137708|XP_017115077.1|DELE	LOC117581015|XP_034123728.1|DGUA
OG0001558	LOC108134884|XP_017110870.1|DELE	LOC117588768|XP_034136139.1|DGUA
OG0001559	LOC108136943|XP_017113910.1|DELE	LOC117585268|XP_034130578.1|DGUA
OG0001560	LOC108141091|XP_017119779.1|DELE	LOC117589956|XP_034138145.1|DGUA
OG0001561	LOC108140752|XP_017119219.1|DELE	LOC117583511|XP_034127745.1|DGUA
OG0001562	LOC108135225|XP_017111343.1|DELE	LOC117584307|XP_034129023.1|DGUA
OG0001563	LOC108146894|XP_017128626.1|DELE	LOC117590068|XP_034138289.1|DGUA
OG0001564	LOC108143846|XP_017123887.1|DELE	LOC117585388|XP_034130728.1|DGUA
OG0001565	LOC108143871|XP_017123927.1|DELE	LOC117589699|XP_034137751.1|DGUA
OG0001566	LOC108140401|XP_017118599.1|DELE	LOC117585764|XP_034131330.1|DGUA
OG0001567	LOC108144854|XP_017125490.1|DELE	LOC117590347|XP_034138769.1|DGUA
OG0001568	LOC108139165|XP_017117269.1|DELE	LOC117583802|XP_034128274.1|DGUA
OG0001569	LOC108139346|XP_017117559.1|DELE	LOC117583350|XP_034127510.1|DGUA
OG0001570	LOC108135327|XP_017111508.1|DELE	LOC117589887|XP_034138049.1|DGUA
OG0001571	LOC108141685|XP_017120653.1|DELE	LOC117584011|XP_034128632.1|DGUA
OG0001572	LOC108141627|XP_017120585.1|DELE	LOC117588412|XP_034135571.1|DGUA
OG0001573	LOC108145946|XP_017127143.1|DELE	LOC117579054|XP_034120644.1|DGUA
OG0001574	LOC108137200|XP_017114278.1|DELE	LOC117590503|XP_034139056.1|DGUA
OG0001575	LOC108136771|XP_017113621.1|DELE	LOC117585654|XP_034131131.1|DGUA
OG0001576	LOC108137030|XP_017114019.1|DELE	LOC117585132|XP_034130351.1|DGUA
OG0001577	LOC108148787|XP_017131492.1|DELE	LOC117582932|XP_034126924.1|DGUA, LOC117582743|XP_034126574.1|DGUA
OG0001578	LOC108139075|XP_017117191.1|DELE	LOC117587943|XP_034134835.1|DGUA
OG0001579	LOC108137653|XP_017114973.1|DELE	LOC117591408|XP_034140551.1|DGUA
OG0001580	LOC108143538|XP_017123523.1|DELE	LOC117592687|XP_034142542.1|DGUA, LOC117591763|XP_034140965.1|DGUA, LOC117592685|XP_034142537.1|DGUA
OG0001581	LOC108137269|XP_017114352.1|DELE, LOC108137728|XP_017115115.1|DELE	LOC117580747|XP_034123324.1|DGUA
OG0001582	LOC108144871|XP_017125511.1|DELE	LOC117592138|XP_034141578.1|DGUA
OG0001583	LOC108149935|XP_017133340.1|DELE	LOC117582100|XP_034125558.1|DGUA
OG0001584	LOC108146376|XP_017127855.1|DELE	LOC117587251|XP_034133715.1|DGUA, LOC117587250|XP_034133714.1|DGUA
OG0001585	LOC108137659|XP_017114982.1|DELE	LOC117588422|XP_034135590.1|DGUA
OG0001586	LOC108142782|XP_017122316.1|DELE	LOC117580112|XP_034122282.1|DGUA
OG0001587	LOC108137603|XP_017114863.1|DELE	LOC117588970|XP_034136452.1|DGUA
OG0001588	LOC108149671|XP_017132906.1|DELE	LOC117590665|XP_034139421.1|DGUA
OG0001589	LOC108134957|XP_017110968.1|DELE	LOC117587770|XP_034134597.1|DGUA
OG0001590	LOC108136812|XP_017113708.1|DELE, LOC108147041|XP_017128803.1|DELE	LOC117591600|XP_034140807.1|DGUA
OG0001591	LOC108148910|XP_017131715.1|DELE	LOC117585194|XP_034130435.1|DGUA
OG0001592	LOC108138098|XP_017115573.1|DELE	LOC117582373|XP_034125924.1|DGUA
OG0001593	LOC108138125|XP_017115647.1|DELE	LOC117582137|XP_034125610.1|DGUA
OG0001594	LOC108138629|XP_017116405.1|DELE	LOC117583889|XP_034128434.1|DGUA
OG0001595	LOC108144692|XP_017125253.1|DELE	LOC117587330|XP_034133857.1|DGUA
OG0001596	LOC108138922|XP_017116978.1|DELE	LOC117584621|XP_034129533.1|DGUA
OG0001597	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE	LOC117587606|XP_034134348.1|DGUA
OG0001598	LOC108138781|XP_017116741.1|DELE	LOC117584830|XP_034129849.1|DGUA
OG0001599	LOC108150721|XP_017134507.1|DELE	LOC117587664|XP_034134446.1|DGUA
OG0001600	LOC108138823|XP_017116811.1|DELE	LOC117591343|XP_034140459.1|DGUA
OG0001601	LOC108148223|XP_017130631.1|DELE	LOC117588103|XP_034135065.1|DGUA
OG0001602	LOC108142093|XP_017121277.1|DELE	LOC117588186|XP_034135197.1|DGUA
OG0001603	LOC108141696|XP_017120668.1|DELE	LOC117588008|XP_034134923.1|DGUA
OG0001604	LOC108141059|XP_017119702.1|DELE	LOC117581022|XP_034123739.1|DGUA
OG0001606	LOC108149206|XP_017132123.1|DELE	LOC117591303|XP_034140399.1|DGUA
OG0001607	LOC108150427|XP_017134074.1|DELE	LOC117584051|XP_034128682.1|DGUA
OG0001608	LOC108135282|XP_017111452.1|DELE	LOC117588153|XP_034135141.1|DGUA
OG0001609	LOC108144230|XP_017124396.1|DELE	LOC117592175|XP_034141665.1|DGUA
OG0001610	LOC108138978|XP_017117051.1|DELE	LOC117587904|XP_034134773.1|DGUA
OG0001611	LOC108141918|XP_017121031.1|DELE	LOC117582651|XP_034126441.1|DGUA
OG0001612	LOC108149243|XP_017132168.1|DELE	LOC117581789|XP_034125110.1|DGUA
OG0001613	LOC108142070|XP_017121245.1|DELE	LOC117584513|XP_034129344.1|DGUA
OG0001614	LOC108145527|XP_017126505.1|DELE	LOC117588893|XP_034136336.1|DGUA
OG0001615	LOC108149200|XP_017132114.1|DELE	LOC117588084|XP_034135043.1|DGUA
OG0001616	LOC108138291|XP_017115935.1|DELE	LOC117584255|XP_034128950.1|DGUA
OG0001617	LOC108138813|XP_017116796.1|DELE	LOC117588210|XP_034135239.1|DGUA
OG0001618	LOC108141749|XP_017120733.1|DELE	LOC117584508|XP_034129334.1|DGUA
OG0001619	LOC108141933|XP_017121059.1|DELE	LOC117588216|XP_034135249.1|DGUA
OG0001620	LOC108141529|XP_017120451.1|DELE	LOC117581391|XP_034124428.1|DGUA
OG0001621	LOC108141299|XP_017120053.1|DELE	LOC117579213|XP_034120875.1|DGUA
OG0001622	LOC108136455|XP_017113126.1|DELE	LOC117590256|XP_034138627.1|DGUA
OG0001623	LOC108137838|XP_017115253.1|DELE	LOC117582069|XP_034125516.1|DGUA
OG0001624	LOC108135299|XP_017111473.1|DELE	LOC117591561|XP_034140757.1|DGUA
OG0001625	LOC108135244|XP_017111396.1|DELE	LOC117584761|XP_034129754.1|DGUA
OG0001626	LOC108147811|XP_017130043.1|DELE	LOC117581866|XP_034125220.1|DGUA
OG0001627	LOC108148330|XP_017130817.1|DELE	LOC117585983|XP_034131691.1|DGUA
OG0001628	LOC108147078|XP_017128856.1|DELE	LOC117585416|XP_034130780.1|DGUA
OG0001629	LOC108138359|XP_017116016.1|DELE	LOC117590142|XP_034138406.1|DGUA
OG0001630	LOC108137028|XP_017114016.1|DELE	LOC117585651|XP_034131129.1|DGUA
OG0001631	LOC108141196|XP_017119929.1|DELE	LOC117585890|XP_034131536.1|DGUA
OG0001632	LOC108142020|XP_017121184.1|DELE	LOC117587767|XP_034134594.1|DGUA
OG0001633	LOC108140620|XP_017119023.1|DELE	LOC117590009|XP_034138188.1|DGUA
OG0001634	LOC108145134|XP_017125837.1|DELE	LOC117590141|XP_034138405.1|DGUA
OG0001635	LOC108147097|XP_017128872.1|DELE	LOC117591101|XP_034140094.1|DGUA
OG0001636	LOC108141002|XP_017119566.1|DELE	LOC117586373|XP_034132292.1|DGUA
OG0001637	LOC108142989|XP_017122649.1|DELE	LOC117582735|XP_034126556.1|DGUA
OG0001638	LOC108136297|XP_017112871.1|DELE	LOC117580743|XP_034123319.1|DGUA
OG0001639	LOC108147594|XP_017129724.1|DELE	LOC117585172|XP_034130408.1|DGUA
OG0001640	LOC108141147|XP_017119861.1|DELE	LOC117586412|XP_034132338.1|DGUA
OG0001641	LOC108140541|XP_017118860.1|DELE	LOC117590019|XP_034138199.1|DGUA
OG0001642	LOC108136634|XP_017113442.1|DELE	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA
OG0001643	LOC108138274|XP_017115915.1|DELE	LOC117581925|XP_034125291.1|DGUA
OG0001644	LOC108146971|XP_017128717.1|DELE	LOC117579426|XP_034121197.1|DGUA
OG0001645	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE	LOC117587802|XP_034134649.1|DGUA
OG0001646	LOC108144316|XP_017124505.1|DELE	LOC117591963|XP_034141291.1|DGUA
OG0001647	LOC108149589|XP_017132712.1|DELE	LOC117592618|XP_034142394.1|DGUA
OG0001648	LOC108143200|XP_017122942.1|DELE	LOC117580345|XP_034122742.1|DGUA
OG0001649	LOC108149794|XP_017133147.1|DELE	LOC117592128|XP_034141564.1|DGUA
OG0001650	LOC108143696|XP_017123711.1|DELE	LOC117582790|XP_034126682.1|DGUA
OG0001651	LOC108137552|XP_017114766.1|DELE	LOC117592082|XP_034141485.1|DGUA
OG0001652	LOC108135616|XP_017111920.1|DELE	LOC117579190|XP_034120849.1|DGUA
OG0001653	LOC108143228|XP_017123013.1|DELE	LOC117580235|XP_034122548.1|DGUA
OG0001654	LOC108144328|XP_017124526.1|DELE	LOC117578837|XP_034120504.1|DGUA
OG0001655	LOC108141351|XP_017120156.1|DELE	LOC117592021|XP_034141367.1|DGUA
OG0001656	LOC108147838|XP_017130082.1|DELE	LOC117583974|XP_034128572.1|DGUA
OG0001657	LOC108136153|XP_017112637.1|DELE	LOC117585207|XP_034130476.1|DGUA, LOC117591237|XP_034140302.1|DGUA
OG0001658	LOC108142655|XP_017122145.1|DELE	LOC117580128|XP_034122313.1|DGUA
OG0001659	LOC108146799|XP_017128464.1|DELE	LOC117580109|XP_034122276.1|DGUA
OG0001660	LOC108145935|XP_017127128.1|DELE	LOC117579530|XP_034121337.1|DGUA
OG0001661	LOC108148414|XP_017130943.1|DELE	LOC117584993|XP_034130113.1|DGUA
OG0001662	LOC108147491|XP_017129535.1|DELE	LOC117589426|XP_034137252.1|DGUA
OG0001663	LOC108150039|XP_017133495.1|DELE	LOC117589817|XP_034137940.1|DGUA
OG0001664	LOC108147035|XP_017128783.1|DELE	LOC117591722|XP_034140931.1|DGUA
OG0001666	LOC108138808|XP_017116789.1|DELE	LOC117581758|XP_034125051.1|DGUA
OG0001667	LOC108144384|XP_017124648.1|DELE	LOC117591951|XP_034141257.1|DGUA
OG0001668	LOC108142389|XP_017121713.1|DELE	LOC117587421|XP_034133981.1|DGUA
OG0001669	LOC108146355|XP_017127821.1|DELE	LOC117587249|XP_034133713.1|DGUA
OG0001670	LOC108140856|XP_017119330.1|DELE, LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE	LOC117589514|XP_034137397.1|DGUA
OG0001671	LOC108143171|XP_017122905.1|DELE	LOC117580977|XP_034123663.1|DGUA
OG0001672	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE	LOC117580642|XP_034123132.1|DGUA
OG0001673	LOC108142139|XP_017121324.1|DELE, LOC108142138|XP_017121323.1|DELE	LOC117590662|XP_034139407.1|DGUA
OG0001674	LOC108141566|XP_017120501.1|DELE	LOC117586554|XP_034132608.1|DGUA
OG0001675	LOC108147250|XP_017129137.1|DELE, LOC108147248|XP_017129136.1|DELE	LOC117591212|XP_034140248.1|DGUA
OG0001678	LOC108136225|XP_017112735.1|DELE	LOC117580896|XP_034123547.1|DGUA
OG0001679	LOC108141376|XP_017120206.1|DELE	LOC117581490|XP_034124628.1|DGUA
OG0001680	LOC108138547|XP_017116306.1|DELE	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA
OG0001681	LOC108137328|XP_017114447.1|DELE	LOC117581508|XP_034124675.1|DGUA
OG0001682	LOC108142443|XP_017121797.1|DELE	LOC117582248|XP_034125750.1|DGUA, LOC117580507|XP_034122988.1|DGUA
OG0001683	LOC108149477|XP_017132580.1|DELE	LOC117588117|XP_034135082.1|DGUA
OG0001684	LOC108145285|XP_017126088.1|DELE	LOC117590653|XP_034139388.1|DGUA
