Orthogroup	DMEL.longest_only	DELE.longest_only
OG0000661	CG12194|NP_001162873.1|DMEL	LOC108138860|XP_017116873.1|DELE
OG0000662	Scsalpha1|NP_523905.2|DMEL	LOC108146452|XP_017127952.1|DELE
OG0000662	Scsalpha2|NP_650809.1|DMEL	LOC108135752|XP_017112081.1|DELE
OG0000663	pain|NP_611979.1|DMEL	LOC108144301|XP_017124483.1|DELE
OG0000664	CG7907|NP_001097860.1|DMEL	LOC108135858|XP_017112246.1|DELE
OG0000664	Cbp80|NP_726938.1|DMEL	LOC108137164|XP_017114225.1|DELE
OG0000665	to|NP_524497.1|DMEL	LOC108143881|XP_017123942.1|DELE
OG0000665	CG11854|NP_651358.4|DMEL	LOC108143786|XP_017123800.1|DELE
OG0000666	CG10444|NP_611465.2|DMEL	LOC108143554|XP_017123552.1|DELE
OG0000666	CG32669|NP_727460.1|DMEL	LOC108144347|XP_017124580.1|DELE
OG0000667	Tsp3A|NP_525054.2|DMEL	LOC108136353|XP_017112951.1|DELE
OG0000667	Tsp86D|NP_001262468.1|DMEL	LOC108140392|XP_017118588.1|DELE
OG0000668	Ubc87F|NP_650309.1|DMEL	LOC108139193|XP_017117320.1|DELE
OG0000669	CG9521|NP_572977.1|DMEL	LOC108148111|XP_017130444.1|DELE
OG0000669	CG9519|NP_572978.1|DMEL	LOC108148108|XP_017130442.1|DELE
OG0000670	CG11444|NP_572171.1|DMEL	LOC108137186|XP_017114258.1|DELE
OG0000671	Gfat1|NP_001015157.2|DMEL	LOC108148338|XP_017130831.1|DELE
OG0000671	Gfat2|NP_651617.1|DMEL	LOC108148908|XP_017131712.1|DELE
OG0000672	CG18130|NP_572772.1|DMEL	LOC108145568|XP_017126565.1|DELE
OG0000672	CG14221|NP_001259713.1|DMEL	LOC108134913|XP_017110915.1|DELE
OG0000673	Jafrac1|NP_477510.1|DMEL	LOC108136216|XP_017112716.1|DELE
OG0000673	CG6888|NP_648759.1|DMEL	LOC108136031|XP_017112452.1|DELE
OG0000675	Bace|NP_609235.1|DMEL	LOC108141997|XP_017121150.1|DELE
OG0000676	mthl13|NP_788325.2|DMEL	LOC108141636|XP_017120596.1|DELE, LOC108143297|XP_017123101.1|DELE
OG0000676	mthl6|NP_788473.1|DMEL	LOC108142296|XP_017121535.1|DELE
OG0000677	Lint-1|NP_572692.1|DMEL	LOC108142774|XP_017122304.1|DELE
OG0000678	CG3534|NP_650582.1|DMEL	LOC108135284|XP_017111458.1|DELE
OG0000678	CG3544|NP_608543.1|DMEL	LOC108149456|XP_017132540.1|DELE
OG0000679	CG15739|NP_572760.1|DMEL	LOC108135445|XP_017111677.1|DELE
OG0000680	CG14196|NP_573367.1|DMEL	LOC108134900|XP_017110894.1|DELE
OG0000680	out|NP_573378.1|DMEL	LOC108134826|XP_017110769.1|DELE
OG0000681	Nsf2|NP_788676.1|DMEL	LOC108139320|XP_017117516.1|DELE
OG0000681	comt|NP_524877.1|DMEL	LOC108136323|XP_017112912.1|DELE
OG0000683	CG6178|NP_651221.1|DMEL	LOC108136835|XP_017113744.1|DELE
OG0000684	eIF3d2|NP_731675.1|DMEL	LOC108135044|XP_017111070.1|DELE
OG0000684	eIF3d1|NP_524463.2|DMEL	LOC108147270|XP_017129163.1|DELE
OG0000685	Rab1|NP_732610.1|DMEL	LOC108141095|XP_017119786.1|DELE
OG0000686	SdhB|NP_477101.1|DMEL	LOC108145126|XP_017125830.1|DELE
OG0000686	SdhBL|NP_573340.1|DMEL	LOC108134945|XP_017110957.1|DELE
OG0000687	CG8517|NP_611446.3|DMEL	LOC108143345|XP_017123154.1|DELE
OG0000687	CG8993|NP_647716.1|DMEL	LOC108145659|XP_017126700.1|DELE
OG0000688	olf186-F|NP_001137696.1|DMEL	LOC108144385|XP_017124649.1|DELE
OG0000689	COX7C|NP_652397.1|DMEL	LOC108141533|XP_017120459.1|DELE
OG0000689	CG44296|NP_001286270.1|DMEL	LOC108141532|XP_017120455.1|DELE
OG0000690	Obp19a|NP_728338.2|DMEL	LOC108147624|XP_017129769.1|DELE
OG0000691	CG9314|NP_609248.1|DMEL	LOC108141855|XP_017120937.1|DELE
OG0000691	Cat|NP_536731.1|DMEL	LOC108135583|XP_017111866.1|DELE
OG0000692	Cpr72Ea|NP_648882.1|DMEL	LOC108145808|XP_017126887.1|DELE
OG0000692	Cpr72Eb|NP_648883.1|DMEL	LOC108145631|XP_017126656.1|DELE
OG0000693	CG12994|NP_652488.1|DMEL	LOC108136335|XP_017112928.1|DELE
OG0000693	CG17193|NP_652224.1|DMEL	LOC108136978|XP_017113959.1|DELE
OG0000694	Tango5|NP_727444.1|DMEL	LOC108137637|XP_017114929.1|DELE
OG0000694	CG32087|NP_729740.2|DMEL	LOC108135610|XP_017111914.1|DELE
OG0000695	smal|NP_723165.2|DMEL	LOC108134578|XP_017110421.1|DELE
OG0000696	baf|NP_609176.1|DMEL	LOC108138678|XP_017116514.1|DELE
OG0000697	I-3|NP_728367.3|DMEL	LOC108144087|XP_017124232.1|DELE
OG0000697	CG13994|NP_608988.1|DMEL	LOC108148263|XP_017130704.1|DELE
OG0000698	slp1|NP_476730.1|DMEL	LOC108134688|XP_017110574.1|DELE
OG0000698	slp2|NP_476834.1|DMEL	LOC108134682|XP_017110569.1|DELE
OG0000699	MICU1|NP_001097110.1|DMEL	LOC108139006|XP_017117090.1|DELE
OG0000699	CG4704|NP_651103.1|DMEL	LOC108137360|XP_017114486.1|DELE
OG0000700	CG4341|NP_608558.1|DMEL	LOC108149327|XP_017132285.1|DELE
OG0000700	CG31690|NP_995615.2|DMEL	LOC108148008|XP_017130327.1|DELE
OG0000701	CG10814|NP_610868.1|DMEL	LOC108149052|XP_017131887.1|DELE
OG0000701	CG5321|NP_572967.2|DMEL	LOC108135455|XP_017111689.1|DELE
OG0000702	LpR1|NP_001097934.2|DMEL	LOC108147153|XP_017128954.1|DELE
OG0000702	LpR2|NP_001097928.1|DMEL	LOC108147151|XP_017128943.1|DELE
OG0000703	Gpo3|NP_609667.2|DMEL	LOC108149460|XP_017132547.1|DELE
OG0000703	Gpo1|NP_001097332.1|DMEL	LOC108141265|XP_017120018.1|DELE
OG0000704	sgg|NP_001259193.1|DMEL	LOC108136205|XP_017112695.1|DELE
OG0000704	gskt|NP_733426.1|DMEL	LOC108142898|XP_017122474.1|DELE
OG0000705	Pcyt2|NP_647622.1|DMEL	LOC108146018|XP_017127283.1|DELE
OG0000705	Pcyt1|NP_647621.1|DMEL	LOC108146017|XP_017127281.1|DELE
OG0000706	CG5790|NP_609876.2|DMEL	LOC108149240|XP_017132164.1|DELE
OG0000706	Cdc7|NP_727103.1|DMEL	LOC108138493|XP_017116189.1|DELE
OG0000707	LS2|NP_611769.2|DMEL	LOC108135367|XP_017111547.1|DELE
OG0000707	U2af50|NP_001245708.1|DMEL	LOC108141626|XP_017120584.1|DELE
OG0000708	Ptp4E|NP_525076.2|DMEL	LOC108147672|XP_017129852.1|DELE
OG0000708	Ptp10D|NP_996413.2|DMEL	LOC108148145|XP_017130490.1|DELE
OG0000709	eIF4H2|NP_651820.1|DMEL	LOC108148504|XP_017131030.1|DELE
OG0000709	eIF4H1|NP_001285330.1|DMEL	LOC108137730|XP_017115117.1|DELE
OG0000710	Ubc84D|NP_524260.1|DMEL	LOC108141008|XP_017119570.1|DELE
OG0000710	Ubc10|NP_477414.1|DMEL	LOC108144759|XP_017125353.1|DELE
OG0000711	CG12362|NP_648392.1|DMEL	LOC108150128|XP_017133583.1|DELE
OG0000711	ari-1|NP_523399.1|DMEL	LOC108142689|XP_017122186.1|DELE
OG0000712	trem|NP_650861.1|DMEL	LOC108136968|XP_017113948.1|DELE
OG0000712	CG4936|NP_650862.1|DMEL	LOC108136959|XP_017113933.1|DELE
OG0000713	Vha14-2|NP_649614.1|DMEL	LOC108148222|XP_017130625.1|DELE
OG0000713	Vha14-1|NP_476969.1|DMEL	LOC108141504|XP_017120420.1|DELE
OG0000714	TTLL1A|NP_573197.2|DMEL	LOC108136255|XP_017112792.1|DELE
OG0000714	TTLL1B|NP_729025.1|DMEL	LOC108146048|XP_017127341.1|DELE
OG0000715	CG13380|NP_001262016.1|DMEL	LOC108135534|XP_017111769.1|DELE
OG0000716	Prosbeta2R1|NP_572267.1|DMEL	LOC108149862|XP_017133231.1|DELE
OG0000716	Prosbeta2|NP_524076.2|DMEL	LOC108136093|XP_017112553.1|DELE
OG0000717	CG14455|NP_649402.2|DMEL	LOC108143195|XP_017122936.1|DELE
OG0000718	CG11155|NP_726649.3|DMEL	LOC108148371|XP_017130883.1|DELE
OG0000718	Ekar|NP_001036250.1|DMEL	LOC108145308|XP_017126140.1|DELE
OG0000719	CG6749|NP_648354.1|DMEL	LOC108150215|XP_017133736.1|DELE
OG0000719	CG32055|NP_729599.1|DMEL	LOC108150334|XP_017133945.1|DELE
OG0000720	Nep7|NP_651603.1|DMEL	LOC108148876|XP_017131666.1|DELE
OG0000720	Nepl12|NP_649924.1|DMEL	LOC108139352|XP_017117565.1|DELE
OG0000721	Vm26Ac|NP_608973.1|DMEL	LOC108141582|XP_017120516.1|DELE
OG0000721	Vm26Aa|NP_476783.1|DMEL	LOC108137784|XP_017115179.1|DELE
OG0000722	Ir60d|NP_001137757.2|DMEL	LOC108144145|XP_017124277.1|DELE
OG0000722	Ir60b|NP_001137755.1|DMEL	LOC108144146|XP_017124278.1|DELE
OG0000723	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL	LOC108144953|XP_017125588.1|DELE
OG0000724	Rpt6|NP_608447.1|DMEL	LOC108145035|XP_017125710.1|DELE
OG0000724	Rpt6R|NP_651811.1|DMEL	LOC108148629|XP_017131227.1|DELE
OG0000726	Gyc89Db|NP_650551.1|DMEL	LOC108135153|XP_017111262.1|DELE
OG0000726	Gyc89Da|NP_001036718.1|DMEL	LOC108135039|XP_017111066.1|DELE
OG0000727	CG5316|NP_650805.1|DMEL	LOC108135837|XP_017112210.1|DELE
OG0000728	CG15368|NP_572541.1|DMEL	LOC108137411|XP_017114559.1|DELE
OG0000728	CG45050|NP_001262407.1|DMEL	LOC108142959|XP_017122590.1|DELE
OG0000729	CG42814|NP_001189301.1|DMEL	LOC108148434|XP_017130958.1|DELE
OG0000729	CG42813|NP_733202.2|DMEL	LOC108148854|XP_017131632.1|DELE
OG0000730	CG34015|NP_001033848.1|DMEL	LOC108137613|XP_017114877.1|DELE
OG0000730	CG15362|NP_608634.1|DMEL	LOC108147844|XP_017130091.1|DELE
OG0000731	CG11353|NP_647915.1|DMEL	LOC108146348|XP_017127809.1|DELE
OG0000731	CG30471|NP_001261001.1|DMEL	LOC108144210|XP_017124372.1|DELE
OG0000732	sina|NP_476725.1|DMEL	LOC108146734|XP_017128327.1|DELE
OG0000732	sinah|NP_648927.1|DMEL	LOC108146733|XP_017128326.1|DELE
OG0000733	Cyt-c1L|NP_651683.1|DMEL	LOC108148952|XP_017131773.1|DELE
OG0000733	Cyt-c1|NP_647958.1|DMEL	LOC108147547|XP_017129620.1|DELE
OG0000734	CG15208|NP_572664.1|DMEL	LOC108143850|XP_017123900.1|DELE, LOC108143940|XP_017124025.1|DELE, LOC108149599|XP_017132783.1|DELE
OG0000734	CG14995|NP_728935.1|DMEL	LOC108145955|XP_017127160.1|DELE
OG0000735	TrxT|NP_572212.1|DMEL	LOC108147751|XP_017129970.1|DELE
OG0000735	Trx-2|NP_523526.1|DMEL	LOC108141900|XP_017121003.1|DELE
OG0000736	FASN2|NP_001259986.1|DMEL	LOC108138800|XP_017116772.1|DELE
OG0000736	FASN1|NP_001137778.2|DMEL	LOC108138795|XP_017116763.1|DELE
OG0000737	Adf1|NP_001260730.1|DMEL	LOC108145077|XP_017125748.1|DELE
OG0000738	Sirup|NP_609170.1|DMEL	LOC108139029|XP_017117127.1|DELE
OG0000738	CG15283|NP_652574.3|DMEL	LOC108138700|XP_017116535.1|DELE
OG0000739	VhaPPA1-2|NP_650406.2|DMEL	LOC108136024|XP_017112447.1|DELE
OG0000739	VhaPPA1-1|NP_652010.1|DMEL	LOC108135406|XP_017111596.1|DELE
OG0000740	CG9492|NP_001287256.1|DMEL	LOC108139276|XP_017117458.1|DELE
OG0000741	nonA|NP_727962.1|DMEL	LOC108145590|XP_017126609.1|DELE
OG0000741	nonA-l|NP_536740.1|DMEL	LOC108135439|XP_017111672.1|DELE
OG0000742	CG1695|NP_728346.2|DMEL	LOC108144402|XP_017124685.1|DELE
OG0000742	tbc|NP_608395.6|DMEL	LOC108144872|XP_017125517.1|DELE
OG0000743	Ctr9|NP_788449.1|DMEL	LOC108146011|XP_017127275.1|DELE
OG0000743	CG9899|NP_611764.1|DMEL	LOC108135361|XP_017111541.1|DELE
OG0000745	CAH15|NP_611525.1|DMEL	LOC108145394|XP_017126281.1|DELE
OG0000745	CAH13|NP_610602.2|DMEL	LOC108149756|XP_017133058.1|DELE
OG0000746	Odc2|NP_477053.2|DMEL	LOC108147058|XP_017128833.1|DELE, LOC108147057|XP_017128832.1|DELE, LOC108147023|XP_017128768.1|DELE
OG0000746	Odc1|NP_477052.2|DMEL	LOC108147064|XP_017128844.1|DELE, LOC108147026|XP_017128772.1|DELE
OG0000747	Mes2|NP_730768.1|DMEL	LOC108137670|XP_017115018.1|DELE
OG0000747	CG12768|NP_649431.1|DMEL	LOC108150569|XP_017134306.1|DELE
OG0000748	CG15395|NP_608696.3|DMEL	LOC108147888|XP_017130136.1|DELE
OG0000748	mei-38|NP_001334676.1|DMEL	LOC108138427|XP_017116115.1|DELE
OG0000749	CG12133|NP_610540.2|DMEL, CG16710|NP_651167.3|DMEL	LOC108147271|XP_017129164.1|DELE
OG0000749	CG31219|NP_001097837.1|DMEL	LOC108136914|XP_017113868.1|DELE
OG0000750	Or85f|NP_524289.1|DMEL	LOC108142897|XP_017122473.1|DELE
OG0000751	Oatp58Db|NP_611658.3|DMEL	LOC108149137|XP_017132032.1|DELE
OG0000751	Oatp58Da|NP_611657.2|DMEL	LOC108149141|XP_017132035.1|DELE
OG0000752	CG7208|NP_650683.3|DMEL	LOC108136941|XP_017113907.1|DELE
OG0000753	CG5196|NP_650191.1|DMEL	LOC108134792|XP_017110730.1|DELE
OG0000753	CG4483|NP_648294.1|DMEL	LOC108142189|XP_017121362.1|DELE
OG0000754	CG4829|NP_728030.2|DMEL	LOC108150017|XP_017133460.1|DELE
OG0000754	CG1492|NP_572774.1|DMEL	LOC108145569|XP_017126568.1|DELE
OG0000755	PK2-R2|NP_731788.1|DMEL	LOC108135732|XP_017112058.1|DELE
OG0000755	PK2-R1|NP_731790.1|DMEL	LOC108135697|XP_017112031.1|DELE
OG0000756	fd96Ca|NP_524495.1|DMEL	LOC108143782|XP_017123798.1|DELE
OG0000756	fd96Cb|NP_524496.1|DMEL	LOC108143781|XP_017123797.1|DELE
OG0000757	eIF1|NP_647792.1|DMEL	LOC108146532|XP_017128061.1|DELE
OG0000758	Agpat4|NP_648887.1|DMEL	LOC108146501|XP_017128026.1|DELE
OG0000758	Agpat3|NP_001246793.1|DMEL	LOC108146468|XP_017127971.1|DELE
OG0000759	MsR1|NP_001261324.1|DMEL	LOC108146482|XP_017127997.1|DELE
OG0000759	MsR2|NP_001261323.1|DMEL	LOC108146451|XP_017127951.1|DELE
OG0000760	CG42284|NP_611720.3|DMEL	LOC108149194|XP_017132107.1|DELE
OG0000761	RluA-1|NP_723592.1|DMEL	LOC108141979|XP_017121122.1|DELE
OG0000761	RluA-2|NP_609411.1|DMEL	LOC108141661|XP_017120619.1|DELE
OG0000762	Wdr82|NP_609217.1|DMEL	LOC108149367|XP_017132358.1|DELE
OG0000762	CG3515|NP_608687.2|DMEL	LOC108147869|XP_017130116.1|DELE
OG0000763	CG33510|NP_001014493.2|DMEL	LOC108141722|XP_017120704.1|DELE
OG0000763	CG33509|NP_001014494.1|DMEL	LOC108141731|XP_017120713.1|DELE
OG0000764	Gld2|NP_001262829.1|DMEL	LOC108143825|XP_017123851.1|DELE
OG0000764	wisp|NP_572766.1|DMEL	LOC108148171|XP_017130559.1|DELE
OG0000765	Naa30B|NP_728606.1|DMEL	LOC108146428|XP_017127921.1|DELE
OG0000765	Naa30A|NP_726727.1|DMEL	LOC108135924|XP_017112356.1|DELE
OG0000766	CG9582|NP_609270.1|DMEL	LOC108141742|XP_017120724.1|DELE
OG0000766	CG5254|NP_569856.2|DMEL	LOC108137114|XP_017114129.1|DELE
OG0000767	mia|NP_001138010.1|DMEL	LOC108137442|XP_017114595.1|DELE
OG0000767	Taf6|NP_524161.2|DMEL	LOC108146476|XP_017127983.1|DELE
OG0000768	polo|NP_524179.2|DMEL	LOC108142771|XP_017122301.1|DELE
OG0000769	CG5111|NP_651402.1|DMEL	LOC108149006|XP_017131839.1|DELE
OG0000769	CG15445|NP_728390.1|DMEL	LOC108144856|XP_017125496.1|DELE
OG0000770	Def|NP_523672.1|DMEL	LOC108141419|XP_017120284.1|DELE
OG0000771	CG32263|NP_728903.1|DMEL	LOC108146444|XP_017127941.1|DELE
OG0000771	CG32262|NP_647831.1|DMEL	LOC108146410|XP_017127901.1|DELE
OG0000772	CG30424|NP_001097455.1|DMEL	LOC108149891|XP_017133277.1|DELE, LOC108137301|XP_017114414.1|DELE
OG0000772	CG12970|NP_788360.2|DMEL	LOC108141266|XP_017120023.1|DELE
OG0000773	CG17977|NP_652401.1|DMEL	LOC108136337|XP_017112934.1|DELE, LOC108147024|XP_017128769.1|DELE
OG0000774	CG43776|NP_001261162.1|DMEL, CG43777|NP_001261163.1|DMEL	LOC108144155|XP_017124288.1|DELE
OG0000774	CG43775|NP_726425.3|DMEL	LOC108144676|XP_017125225.1|DELE
OG0000775	CG34315|NP_001097298.2|DMEL	LOC108149092|XP_017131977.1|DELE
OG0000775	CG12209|NP_610565.2|DMEL	LOC108134609|XP_017110472.1|DELE
OG0000776	CG31128|NP_733000.1|DMEL	LOC108139150|XP_017117257.1|DELE
OG0000776	CG32219|NP_730469.1|DMEL	LOC108142625|XP_017122103.1|DELE
OG0000777	CG33333|NP_996225.1|DMEL	LOC108140369|XP_017118552.1|DELE
OG0000777	CG42834|NP_001189244.1|DMEL	LOC108140475|XP_017118703.1|DELE
OG0000777	CG14332|NP_650625.1|DMEL	LOC108140480|XP_017118709.1|DELE
OG0000778	spo|NP_647975.2|DMEL	LOC108147507|XP_017129564.1|DELE
OG0000778	spok|NP_001104460.2|DMEL	LOC108148155|XP_017130579.1|DELE
OG0000779	CG1998|NP_572887.1|DMEL	LOC108136561|XP_017113359.1|DELE
OG0000780	Marc|NP_610523.2|DMEL	LOC108141525|XP_017120448.1|DELE, LOC108141279|XP_017120035.1|DELE
OG0000781	Trxr-1|NP_727251.1|DMEL	LOC108136493|XP_017113200.1|DELE
OG0000781	Trxr-2|NP_524216.1|DMEL	LOC108143140|XP_017122876.1|DELE
OG0000782	CG5906|NP_648518.1|DMEL	LOC108142521|XP_017121929.1|DELE
OG0000782	CG1662|NP_572883.1|DMEL	LOC108147742|XP_017129961.1|DELE
OG0000783	Rpt4R|NP_648525.1|DMEL	LOC108142661|XP_017122151.1|DELE
OG0000783	Rpt4|NP_572308.3|DMEL	LOC108141338|XP_017120135.1|DELE
OG0000784	ND-24L|NP_648965.1|DMEL	LOC108135548|XP_017111785.1|DELE
OG0000784	ND-24|NP_573228.1|DMEL	LOC108135893|XP_017112299.1|DELE
OG0000785	Hmu|NP_477159.1|DMEL	LOC108147198|XP_017129041.1|DELE
OG0000786	Atpalpha|NP_732572.1|DMEL	LOC108140511|XP_017118791.1|DELE
OG0000787	Uch-L5|NP_524003.1|DMEL	LOC108150197|XP_017133697.1|DELE
OG0000788	CG42830|NP_001188834.1|DMEL	LOC108149370|XP_017132363.1|DELE
OG0000788	akirin|NP_648113.1|DMEL	LOC108142780|XP_017122313.1|DELE
OG0000789	CG34011|NP_001033878.3|DMEL	LOC108137773|XP_017115164.1|DELE
OG0000789	CG14007|NP_001097090.2|DMEL	LOC108137795|XP_017115188.1|DELE
OG0000790	CG31975|NP_001162840.1|DMEL	LOC108145509|XP_017126468.1|DELE
OG0000790	CG31974|NP_001259800.1|DMEL	LOC108145501|XP_017126455.1|DELE
OG0000791	CG6036|NP_651472.2|DMEL	LOC108147210|XP_017129057.1|DELE
OG0000791	alph|NP_651701.1|DMEL	LOC108148633|XP_017131234.1|DELE
OG0000792	NLaz|NP_001259867.1|DMEL	LOC108147825|XP_017130068.1|DELE
OG0000793	CG4686|NP_650837.1|DMEL	LOC108136816|XP_017113709.1|DELE
OG0000793	CG42395|NP_001138182.3|DMEL	LOC108137272|XP_017114356.1|DELE
OG0000794	CG5126|NP_608584.1|DMEL	LOC108138500|XP_017116210.1|DELE
OG0000795	Atg8a|NP_727447.1|DMEL	LOC108137638|XP_017114932.1|DELE
OG0000795	Atg8b|NP_650649.1|DMEL	LOC108140429|XP_017118643.1|DELE
OG0000796	Rpt3R|NP_649938.2|DMEL	LOC108139119|XP_017117221.1|DELE
OG0000796	Rpt3|NP_572686.1|DMEL	LOC108145098|XP_017125782.1|DELE
OG0000797	CG9399|NP_649913.1|DMEL	LOC108139263|XP_017117439.1|DELE
OG0000797	CG9396|NP_649912.1|DMEL	LOC108139262|XP_017117438.1|DELE
OG0000798	CG33156|NP_788346.1|DMEL, CG6145|NP_725314.1|DMEL	LOC108149084|XP_017131952.1|DELE
OG0000799	CG14740|NP_650152.1|DMEL	LOC108135045|XP_017111073.1|DELE
OG0000799	kdn|NP_727091.1|DMEL	LOC108140928|XP_017119485.1|DELE
OG0000800	CG10147|NP_648046.1|DMEL	LOC108142437|XP_017121789.1|DELE
OG0000801	Rae1|NP_611597.1|DMEL	LOC108141802|XP_017120852.1|DELE
OG0000802	vanin-like|NP_572297.1|DMEL	LOC108141480|XP_017120384.1|DELE
OG0000802	CG32751|NP_001284927.1|DMEL	LOC108141667|XP_017120633.1|DELE
OG0000803	Dpy-30L1|NP_609445.1|DMEL	LOC108135343|XP_017111524.1|DELE
OG0000803	Dpy-30L2|NP_647854.1|DMEL	LOC108146301|XP_017127738.1|DELE
OG0000804	CG13168|NP_995823.1|DMEL	LOC108137898|XP_017115328.1|DELE
OG0000804	CG1137|NP_649665.2|DMEL	LOC108148298|XP_017130768.1|DELE
OG0000805	CG4714|NP_610857.2|DMEL	LOC108149102|XP_017131988.1|DELE
OG0000805	CG4712|NP_610856.1|DMEL	LOC108149103|XP_017131989.1|DELE
OG0000806	CG18131|NP_608601.1|DMEL	LOC108147776|XP_017129994.1|DELE
OG0000807	CG14352|NP_608609.1|DMEL	LOC108147939|XP_017130212.1|DELE
OG0000808	PH4alphaNE3|NP_651814.1|DMEL	LOC108148502|XP_017131028.1|DELE
OG0000810	Cyp9b1|NP_523645.1|DMEL, Cyp9b2|NP_523646.1|DMEL	LOC108147357|XP_017129276.1|DELE
OG0000811	CG7997|NP_611119.1|DMEL	LOC108137926|XP_017115360.1|DELE
OG0000812	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL	LOC108134938|XP_017110951.1|DELE
OG0000812	CG32847|NP_730026.1|DMEL	LOC108136097|XP_017112558.1|DELE
OG0000813	bic|NP_476853.1|DMEL	LOC108145032|XP_017125704.1|DELE
OG0000813	CG11835|NP_608532.1|DMEL	LOC108137826|XP_017115239.1|DELE
OG0000814	jhamt|NP_609793.2|DMEL	LOC108150422|XP_017134068.1|DELE
OG0000815	CG12512|NP_608924.1|DMEL	LOC108149331|XP_017132287.1|DELE
OG0000816	CG2076|NP_572681.1|DMEL	LOC108145025|XP_017125699.1|DELE
OG0000816	Mics1|NP_649725.2|DMEL	LOC108141056|XP_017119695.1|DELE
OG0000817	CG6503|NP_001189297.1|DMEL	LOC108147314|XP_017129227.1|DELE
OG0000817	CG34291|NP_001097938.1|DMEL	LOC108147315|XP_017129229.1|DELE
OG0000818	CG13369|NP_569850.1|DMEL	LOC108137710|XP_017115082.1|DELE
OG0000818	CG17010|NP_609560.2|DMEL	LOC108138131|XP_017115664.1|DELE
OG0000819	OdsH|NP_523389.3|DMEL	LOC108135407|XP_017111593.1|DELE
OG0000819	unc-4|NP_001285389.1|DMEL	LOC108135454|XP_017111687.1|DELE
OG0000820	CG12231|NP_573390.1|DMEL	LOC108134839|XP_017110790.1|DELE
OG0000820	CG7222|NP_610613.1|DMEL	LOC108143611|XP_017123624.1|DELE
OG0000821	CG10909|NP_650236.1|DMEL	LOC108136740|XP_017113572.1|DELE
OG0000821	Fib|NP_523817.1|DMEL	LOC108135387|XP_017111573.1|DELE
OG0000822	CG13727|NP_648969.1|DMEL	LOC108135550|XP_017111787.1|DELE
OG0000822	CG13386|NP_609226.1|DMEL	LOC108149263|XP_017132194.1|DELE
OG0000823	CG11600|NP_650217.2|DMEL	LOC108135808|XP_017112173.1|DELE
OG0000823	CG11608|NP_650218.3|DMEL, CG11598|NP_001036710.1|DMEL, CG18530|NP_652714.2|DMEL	LOC108135810|XP_017112175.1|DELE
OG0000824	Pkd2|NP_609561.2|DMEL	LOC108138354|XP_017116014.1|DELE
OG0000825	Or74a|NP_524123.1|DMEL	LOC108135472|XP_017111702.1|DELE
OG0000825	Or35a|NP_723916.1|DMEL	LOC108138064|XP_017115529.1|DELE
OG0000826	Lhr|NP_611210.3|DMEL	LOC108144454|XP_017124834.1|DELE
OG0000827	Lcp65Ab1|NP_524814.2|DMEL, Lcp65Ab2|NP_788469.1|DMEL	LOC108142173|XP_017121347.1|DELE, LOC108142482|XP_017121856.1|DELE, LOC108142174|XP_017121348.1|DELE, LOC108142175|XP_017121349.1|DELE
OG0000828	CG42822|NP_001189243.1|DMEL	LOC108140815|XP_017119310.1|DELE
OG0000830	AnxB10|NP_001162804.1|DMEL	LOC108147734|XP_017129952.1|DELE
OG0000831	Lsp2|NP_524816.1|DMEL	LOC108142195|XP_017121369.1|DELE
OG0000832	EMC7|NP_611078.1|DMEL	LOC108141544|XP_017120474.1|DELE
OG0000833	Ir75d|NP_649074.2|DMEL	LOC108145626|XP_017126651.1|DELE
OG0000834	CG15515|NP_001263088.1|DMEL	LOC108148531|XP_017131060.1|DELE
OG0000835	Dscam2|NP_001261500.1|DMEL	LOC108146782|XP_017128419.1|DELE
OG0000836	CG2528|NP_610129.3|DMEL	LOC108135194|XP_017111305.1|DELE
OG0000836	CG5355|NP_609397.2|DMEL	LOC108141914|XP_017121022.1|DELE
OG0000837	fzr2|NP_611854.1|DMEL	LOC108144746|XP_017125337.1|DELE
OG0000837	fzr|NP_524852.2|DMEL	LOC108137187|XP_017114259.1|DELE
OG0000838	CG42502|NP_001163011.1|DMEL	LOC108139072|XP_017117184.1|DELE
OG0000838	CG42305|NP_001137837.1|DMEL	LOC108138661|XP_017116490.1|DELE
OG0000839	Atu|NP_524240.1|DMEL	LOC108148385|XP_017130900.1|DELE
OG0000839	CG10887|NP_650866.1|DMEL	LOC108136676|XP_017113488.1|DELE
OG0000840	tomboy40|NP_610213.1|DMEL	LOC108149896|XP_017133284.1|DELE
OG0000840	Tom40|NP_652003.2|DMEL	LOC108138584|XP_017116361.1|DELE
OG0000841	CG42402|NP_001287642.1|DMEL	LOC108137602|XP_017114847.1|DELE
OG0000842	Sep5|NP_651961.1|DMEL	LOC108147066|XP_017128847.1|DELE
OG0000842	Sep2|NP_524417.1|DMEL	LOC108137008|XP_017113995.1|DELE
OG0000843	thoc5|NP_611856.1|DMEL	LOC108144818|XP_017125438.1|DELE
OG0000844	Mlp60A|NP_001137750.1|DMEL	LOC108144642|XP_017125174.1|DELE
OG0000844	Mlp84B|NP_477122.1|DMEL	LOC108141033|XP_017119622.1|DELE
OG0000845	CG11695|NP_572732.1|DMEL	LOC108142861|XP_017122420.1|DELE
OG0000845	CG11696|NP_572731.1|DMEL	LOC108142787|XP_017122322.1|DELE
