Orthogroup	DMEL.longest_only	DSEC.longest_only
OG0000471	PIG-Wa|NP_608679.1|DMEL	LOC6613093|XP_002037576.1|DSEC
OG0000473	SmydA-9|NP_572539.2|DMEL	LOC6621160|XP_002045335.2|DSEC
OG0000473	SmydA-8|NP_001014717.1|DMEL	LOC6616114|XP_032580380.1|DSEC
OG0000474	CG4880|NP_573177.1|DMEL	LOC6618009|XP_002042317.1|DSEC
OG0000474	CG7557|NP_648464.1|DMEL	LOC6605267|XP_032574250.1|DSEC
OG0000475	PyK|NP_524448.3|DMEL	LOC6607407|XP_002032180.1|DSEC
OG0000475	CG7069|NP_651030.1|DMEL	LOC6607408|XP_002032181.2|DSEC
OG0000476	GstZ1|NP_649894.1|DMEL	LOC6607110|XP_002031898.1|DSEC
OG0000476	GstZ2|NP_649895.1|DMEL	LOC6607109|XP_032576894.1|DSEC
OG0000477	CG7910|NP_649765.1|DMEL	LOC6607320|XP_002032094.1|DSEC
OG0000477	CG7900|NP_001097707.1|DMEL	LOC6607319|XP_002032093.1|DSEC
OG0000478	CG32633|NP_572898.1|DMEL	LOC6618425|XP_002042695.2|DSEC
OG0000478	CG31086|NP_733139.1|DMEL	LOC6617033|XP_002041361.2|DSEC
OG0000479	CG16749|NP_649881.1|DMEL	LOC6607134|XP_002031920.1|DSEC
OG0000479	CG12951|NP_649880.1|DMEL	LOC6607135|XP_032577633.1|DSEC
OG0000480	Pgk|NP_476676.1|DMEL	LOC6613139|XP_002037620.1|DSEC
OG0000480	CG9961|NP_608704.2|DMEL	LOC6613137|XP_002037618.1|DSEC
OG0000482	CG4860|NP_650163.2|DMEL	LOC6606716|XP_002031515.1|DSEC
OG0000482	Arc42|NP_650840.1|DMEL	LOC6621004|XP_032577425.1|DSEC, LOC6619028|XP_002043273.1|DSEC, LOC116801500|XP_032577424.1|DSEC
OG0000483	CG33341|NP_996282.1|DMEL	LOC6607741|XP_002032504.1|DSEC
OG0000483	CG13614|NP_651256.2|DMEL	LOC6607742|XP_032578824.1|DSEC
OG0000484	CG18493|NP_650803.1|DMEL	LOC6619078|XP_032576478.1|DSEC
OG0000484	CG3734|NP_650802.1|DMEL	LOC6619079|XP_002043319.1|DSEC
OG0000485	CG32196|NP_730334.2|DMEL	LOC6618306|XP_002042579.2|DSEC
OG0000485	CG4306|NP_649038.1|DMEL	LOC6618307|XP_032575115.1|DSEC
OG0000486	Eglp4|NP_001261154.1|DMEL	LOC6615747|XP_032571061.1|DSEC
OG0000486	Eglp2|NP_788433.2|DMEL	LOC6615745|XP_032571066.1|DSEC
OG0000487	Arc2|NP_610956.1|DMEL	LOC116800579|XP_032572221.1|DSEC
OG0000487	Arc1|NP_610955.1|DMEL	LOC116800310|XP_032570260.1|DSEC
OG0000488	CG31797|NP_724173.1|DMEL	LOC6614664|XP_032583600.1|DSEC
OG0000489	Ir100a|NP_651898.2|DMEL	LOC6619535|XP_002043750.1|DSEC
OG0000489	Ir10a|NP_001096949.1|DMEL	LOC6617649|XP_002041962.2|DSEC
OG0000490	DIP-alpha|NP_726871.1|DMEL	LOC6612581|XP_002037086.1|DSEC
OG0000490	DIP-beta|NP_001138225.1|DMEL	LOC6615244|XP_032581623.1|DSEC
OG0000491	CG30037|NP_725097.2|DMEL	LOC6608737|XP_002033460.1|DSEC
OG0000491	CG30036|NP_725096.2|DMEL	LOC6608736|XP_032571015.1|DSEC
OG0000491	GalT1|NP_788328.1|DMEL	LOC6608738|XP_002033461.1|DSEC
OG0000492	CG8800|NP_610483.1|DMEL	LOC6608344|XP_002033081.1|DSEC
OG0000492	CG10839|NP_609776.1|DMEL	LOC6613658|XP_002038128.1|DSEC
OG0000493	Mst98Cb|NP_524539.1|DMEL	LOC6618752|XP_002043010.1|DSEC
OG0000493	Mst98Ca|NP_524899.1|DMEL	LOC6618751|XP_002043009.1|DSEC
OG0000494	FDY|NP_001303579.2|DMEL, vig2|NP_733083.1|DMEL	LOC6619660|XP_002043875.2|DSEC
OG0000494	vig|NP_523572.1|DMEL	LOC6611332|XP_002035879.1|DSEC
OG0000495	CG4607|NP_572380.1|DMEL	LOC6618960|XP_002043205.2|DSEC
OG0000495	CG8249|NP_611060.2|DMEL	LOC6609332|XP_032572100.1|DSEC
OG0000496	CG9171|NP_723117.1|DMEL	LOC6613525|XP_032583242.1|DSEC
OG0000496	CG15483|NP_609592.1|DMEL	LOC6617774|XP_002042086.1|DSEC
OG0000497	Pvf2|NP_523499.2|DMEL	LOC6611499|XP_032583126.1|DSEC
OG0000497	Pvf3|NP_001097107.1|DMEL	LOC6611500|XP_032580667.1|DSEC
OG0000498	CG5768|NP_001369031.1|DMEL	LOC6607747|XP_032577724.1|DSEC
OG0000498	CG13616|NP_651262.1|DMEL	LOC6607749|XP_002032512.1|DSEC
OG0000499	Vha36-1|NP_651987.1|DMEL	LOC6609298|XP_032570449.1|DSEC
OG0000499	Vha36-3|NP_570008.1|DMEL	LOC6616159|XP_032581091.1|DSEC
OG0000500	AstC-R1|NP_649040.2|DMEL	LOC6618311|XP_002042584.1|DSEC
OG0000500	AstC-R2|NP_001303398.1|DMEL	LOC6618309|XP_002042582.1|DSEC
OG0000501	Cyp4e3|NP_523527.1|DMEL	LOC6611847|XP_002036369.2|DSEC
OG0000502	CG15657|NP_611554.1|DMEL	LOC6615313|XP_002039717.1|DSEC
OG0000503	Gr59a|NP_726287.2|DMEL	LOC6615653|XP_002040024.1|DSEC
OG0000504	CG9701|NP_648918.1|DMEL	LOC6606006|XP_002030817.1|DSEC
OG0000505	kirre|NP_726844.1|DMEL	LOC6616219|XP_032581074.1|DSEC
OG0000505	rst|NP_525058.2|DMEL	LOC6616217|XP_002040582.1|DSEC
OG0000506	CG31106|NP_733086.2|DMEL	LOC6619677|XP_002043892.1|DSEC
OG0000506	CG31103|NP_001097914.1|DMEL	LOC6619678|XP_002043893.2|DSEC
OG0000507	Ant2|NP_511110.1|DMEL	LOC6617587|XP_002041900.1|DSEC
OG0000507	sesB|NP_727448.1|DMEL	LOC6617588|XP_032582491.1|DSEC
OG0000508	CG32320|NP_001097472.3|DMEL	LOC6610318|XP_032574573.1|DSEC
OG0000508	CG6845|NP_612000.3|DMEL	LOC6610131|XP_032575239.1|DSEC
OG0000509	Sema2a|NP_477507.1|DMEL	LOC6609457|XP_032571018.1|DSEC
OG0000509	Sema2b|NP_001261024.1|DMEL	LOC6609443|XP_032571271.1|DSEC
OG0000510	CG8323|NP_610933.1|DMEL	LOC6609096|XP_002033799.1|DSEC
OG0000510	CG18327|NP_610934.1|DMEL	LOC6609097|XP_002033800.1|DSEC
OG0000511	Cyt-b5-r|NP_477154.1|DMEL	LOC6614426|XP_002038859.1|DSEC
OG0000511	CG17928|NP_609810.1|DMEL	LOC6614427|XP_002038860.1|DSEC
OG0000512	Gr32a|NP_523543.3|DMEL	LOC6612123|XP_002036640.1|DSEC
OG0000512	Gr68a|NP_524027.2|DMEL	LOC6605330|XP_002030167.1|DSEC
OG0000513	CG3270|NP_610228.1|DMEL	LOC6607878|XP_002032632.1|DSEC
OG0000513	l_2_37Bb|NP_536791.1|DMEL	LOC6614637|XP_002039064.1|DSEC
OG0000514	pdm2|NP_723763.1|DMEL	LOC6617758|XP_002042070.1|DSEC
OG0000514	nub|NP_001097153.1|DMEL	LOC6617757|XP_032576400.1|DSEC
OG0000515	ATPsynbeta|NP_001259081.1|DMEL	LOC6620106|XP_002044318.2|DSEC
OG0000515	ATPsynbetaL|NP_648836.2|DMEL	LOC6605870|XP_002030684.1|DSEC
OG0000516	CG9522|NP_644677.1|DMEL	LOC6619563|XP_002043778.1|DSEC
OG0000516	CG12539|NP_572976.1|DMEL	LOC6619562|XP_002043777.1|DSEC
OG0000517	CG17029|NP_648821.1|DMEL	LOC6605846|XP_002030660.1|DSEC
OG0000517	CG17028|NP_648822.1|DMEL	LOC6605847|XP_002030661.1|DSEC
OG0000518	CG7194|NP_648203.1|DMEL	LOC116801260|XP_032575509.1|DSEC
OG0000519	Sgs3|NP_524024.1|DMEL	LOC6605281|XP_032574284.1|DSEC
OG0000519	Sgs7|NP_476718.1|DMEL	LOC6605279|XP_002030117.1|DSEC
OG0000519	Sgs8|NP_476719.2|DMEL	LOC6605278|XP_002030116.1|DSEC
OG0000521	CCKLR-17D3|NP_001097023.1|DMEL	LOC6614904|XP_002039321.2|DSEC
OG0000521	CCKLR-17D1|NP_001097021.1|DMEL	LOC6614900|XP_032581553.1|DSEC
OG0000522	CG10029|NP_649716.1|DMEL	LOC6614237|XP_032577627.1|DSEC
OG0000522	CG9911|NP_573111.1|DMEL	LOC6617905|XP_002042216.1|DSEC
OG0000523	Stt3B|NP_524494.1|DMEL	LOC6619646|XP_002043861.1|DSEC
OG0000523	Stt3A|NP_608425.1|DMEL	LOC6615183|XP_002039599.2|DSEC
OG0000524	Irp-1A|NP_477371.1|DMEL	LOC6607484|XP_032579526.1|DSEC
OG0000524	Irp-1B|NP_524303.2|DMEL	LOC6606951|XP_002031745.2|DSEC
OG0000525	CG30345|NP_724760.2|DMEL	LOC6608312|XP_032570378.1|DSEC
OG0000525	CG30344|NP_724759.1|DMEL	LOC6608310|XP_002033047.1|DSEC
OG0000526	PCNA2|NP_609994.1|DMEL	LOC6614723|XP_002039147.1|DSEC
OG0000526	PCNA|NP_476905.1|DMEL	LOC6610043|XP_002034659.1|DSEC
OG0000527	ed|NP_523469.2|DMEL	LOC6613308|XP_002037785.1|DSEC
OG0000527	fred|NP_608812.3|DMEL	LOC6613302|XP_032570029.1|DSEC
OG0000528	CG33281|NP_995620.1|DMEL	LOC6613230|XP_002037707.1|DSEC
OG0000529	CG34447|NP_001097060.1|DMEL	LOC6613100|XP_002037583.1|DSEC
OG0000529	CG14034|NP_001036339.1|DMEL	LOC6613459|XP_002037931.2|DSEC
OG0000530	CG32079|NP_729645.3|DMEL	LOC6605204|XP_032574036.1|DSEC
OG0000530	CG1139|NP_647686.1|DMEL	LOC6610437|XP_002035018.1|DSEC
OG0000531	CG17493|NP_001260692.1|DMEL	LOC6620648|XP_002044850.1|DSEC
OG0000531	CG31802|NP_724103.1|DMEL	LOC6614537|XP_002038968.1|DSEC
OG0000532	CG4367|NP_001287421.2|DMEL	LOC6619285|XP_032579013.1|DSEC
OG0000532	CG4362|NP_650876.1|DMEL	LOC6619283|XP_002043500.1|DSEC
OG0000533	SLIRP1|NP_001027083.1|DMEL	LOC6615221|XP_002039627.1|DSEC
OG0000533	SLIRP2|NP_649808.1|DMEL	LOC6607240|XP_002032021.1|DSEC
OG0000534	sno|NP_001096967.1|DMEL	LOC6618644|XP_032580736.1|DSEC
OG0000534	CG3491|NP_609731.1|DMEL	LOC6611318|XP_032579051.1|DSEC
OG0000535	CG12895|NP_001260868.1|DMEL	LOC6608516|XP_032570853.1|DSEC
OG0000535	CG14757|NP_610363.1|DMEL	LOC6608137|XP_002032883.1|DSEC
OG0000536	frm|NP_001137887.1|DMEL	LOC6610883|XP_002035446.2|DSEC
OG0000537	Incenp|NP_523648.3|DMEL	LOC6607975|XP_002032723.1|DSEC
OG0000538	CG43324|NP_001246399.1|DMEL	LOC6609627|XP_032572257.1|DSEC
OG0000538	Ggamma1|NP_523662.1|DMEL	LOC6608245|XP_032572515.1|DSEC
OG0000539	E_spl_mgamma-HLH|NP_524504.2|DMEL	LOC6617004|XP_002041332.1|DSEC
OG0000539	E_spl_mbeta-HLH|NP_524505.2|DMEL	LOC6617005|XP_002041333.1|DSEC
OG0000540	CG9338|NP_610071.1|DMEL	LOC6618213|XP_002042488.2|DSEC
OG0000540	CG9336|NP_610069.2|DMEL	LOC6618211|XP_002042486.1|DSEC
OG0000541	BomS2|NP_725776.1|DMEL	LOC6609776|XP_002034430.1|DSEC
OG0000541	BomS4|NP_663309.1|DMEL	LOC6609774|XP_002034428.1|DSEC
OG0000541	BomS1|NP_611319.1|DMEL	LOC6609773|XP_002034427.1|DSEC
OG0000542	ND-49L|NP_651392.2|DMEL	LOC6619725|XP_032578121.1|DSEC
OG0000542	ND-49|NP_651926.1|DMEL	LOC6619466|XP_002043681.1|DSEC
OG0000543	CG4408|NP_651141.2|DMEL	LOC6607571|XP_002032340.2|DSEC
OG0000543	CG2915|NP_610338.1|DMEL	LOC6608089|XP_002032837.2|DSEC
OG0000544	Prat2|NP_523949.2|DMEL	LOC6611067|XP_002035624.1|DSEC
OG0000544	Prat|NP_524271.2|DMEL	LOC6614303|XP_032578744.1|DSEC
OG0000545	beat-IIb|NP_650613.2|DMEL	LOC6616773|XP_002041110.1|DSEC
OG0000545	beat-IIa|NP_524384.3|DMEL	LOC6616768|XP_032578046.1|DSEC
OG0000546	Nup93-2|NP_650404.1|DMEL	LOC6606337|XP_002031142.1|DSEC
OG0000546	Nup93-1|NP_572929.1|DMEL	LOC6618470|XP_002042740.1|DSEC
OG0000547	Ran|NP_651969.1|DMEL	LOC6617635|XP_002041948.1|DSEC
OG0000547	Ran-like|NP_524082.1|DMEL	LOC6605770|XP_002030585.1|DSEC
OG0000548	CG9389|NP_649295.1|DMEL	LOC6616417|XP_002040777.1|DSEC
OG0000548	CG9391|NP_649294.1|DMEL	LOC6616416|XP_032574201.1|DSEC
OG0000549	l_2_efl|NP_523827.1|DMEL	LOC6615753|XP_002040124.1|DSEC
OG0000550	Kaz1-ORFB|NP_001027091.1|DMEL	LOC6610148|XP_032574525.1|DSEC
OG0000550	CG34454|NP_001097457.1|DMEL	LOC116800986|XP_032573901.1|DSEC
OG0000551	Strn-Mlck|NP_001261019.1|DMEL	LOC6609348|XP_032570533.1|DSEC
OG0000552	CG31029|NP_733347.1|DMEL	LOC6612820|XP_032577155.1|DSEC
OG0000552	Ppi1|NP_733345.2|DMEL	LOC6612819|XP_032578341.1|DSEC
OG0000553	CG17633|NP_609310.2|DMEL	LOC6611853|XP_002036375.2|DSEC
OG0000554	GILT3|NP_651165.1|DMEL	LOC6607596|XP_002032364.1|DSEC
OG0000554	GILT2|NP_651166.1|DMEL	LOC6607597|XP_002032365.1|DSEC
OG0000555	Ppm1|NP_612039.1|DMEL	LOC6610192|XP_002034800.1|DSEC
OG0000555	CG17746|NP_647794.1|DMEL	LOC6610605|XP_032575778.1|DSEC
OG0000556	Arpc3B|NP_573193.1|DMEL	LOC6618031|XP_002042339.2|DSEC
OG0000556	Arpc3A|NP_650498.3|DMEL	LOC6606203|XP_002031011.1|DSEC
OG0000557	CG12256|NP_650166.2|DMEL	LOC6606713|XP_002031512.1|DSEC
OG0000557	CG17404|NP_650165.2|DMEL	LOC6606714|XP_002031513.1|DSEC
OG0000558	blp|NP_524370.2|DMEL	LOC6606187|XP_032578203.1|DSEC
OG0000558	CG1409|NP_572409.2|DMEL	LOC116802198|XP_032581738.1|DSEC
OG0000559	Best1|NP_001247018.1|DMEL	LOC6606980|XP_032576993.1|DSEC
OG0000559	Best3|NP_730039.1|DMEL	LOC6605764|XP_002030579.1|DSEC
OG0000560	CG30503|NP_001137612.1|DMEL	LOC6607994|XP_002032742.1|DSEC
OG0000560	sPLA2|NP_724556.1|DMEL	LOC6607993|XP_002032741.1|DSEC
OG0000561	eyg|NP_524042.2|DMEL	LOC6605441|XP_002030274.1|DSEC
OG0000561	toe|NP_524041.2|DMEL	LOC6605438|XP_002030271.1|DSEC
OG0000562	chrb|NP_648470.2|DMEL	LOC6605276|XP_002030114.1|DSEC
OG0000562	scyl|NP_648456.2|DMEL	LOC6605253|XP_002030091.2|DSEC
OG0000563	CG12520|NP_001097596.1|DMEL	LOC6605508|XP_032574444.1|DSEC
OG0000564	Edg78E|NP_524198.1|DMEL	LOC6616424|XP_002040784.1|DSEC
OG0000564	Cpr78Cc|NP_649300.1|DMEL	LOC6616426|XP_032573202.1|DSEC
OG0000565	CG12112|NP_572489.2|DMEL	LOC6619827|XP_032580862.1|DSEC
OG0000566	AhcyL2|NP_996221.1|DMEL	LOC6616820|XP_002041157.1|DSEC
OG0000566	AhcyL1|NP_647746.1|DMEL	LOC6610518|XP_032575381.1|DSEC
OG0000567	CG4766|NP_572287.1|DMEL	LOC6612325|XP_032581791.1|DSEC
OG0000567	mab-21|NP_651971.2|DMEL	LOC6612323|XP_002036833.2|DSEC
OG0000568	CG16781|NP_001259211.1|DMEL	LOC6612590|XP_032580416.1|DSEC
OG0000568	CG9855|NP_649463.2|DMEL	LOC6613821|XP_002038290.1|DSEC
OG0000569	Snap24|NP_524298.1|DMEL	LOC6607045|XP_002031833.2|DSEC
OG0000569	Snap25|NP_001036641.1|DMEL	LOC6620432|XP_032574758.1|DSEC
OG0000570	Orct2|NP_651238.2|DMEL	LOC6607716|XP_002032479.2|DSEC
OG0000570	Orct|NP_524479.1|DMEL	LOC6607717|XP_002032480.1|DSEC
OG0000571	CG34354|NP_001097953.2|DMEL	LOC6618748|XP_032577689.1|DSEC
OG0000572	CG10126|NP_788664.2|DMEL	LOC6606607|XP_002031408.1|DSEC
OG0000572	CG31345|NP_731744.1|DMEL	LOC6606609|XP_032578338.1|DSEC
OG0000573	CG16758|NP_001261330.1|DMEL	LOC6610491|XP_002035071.1|DSEC
OG0000573	CG18128|NP_611822.1|DMEL	LOC6615762|XP_002040133.1|DSEC
OG0000574	Rh4|NP_476701.1|DMEL	LOC6606020|XP_002030831.1|DSEC
OG0000574	Rh3|NP_524411.1|DMEL	LOC6620402|XP_002044591.1|DSEC
OG0000575	caup|NP_524046.2|DMEL	LOC6605471|XP_002030304.2|DSEC
OG0000575	ara|NP_524045.2|DMEL	LOC6605468|XP_032574696.1|DSEC
OG0000576	CG14605|NP_731145.1|DMEL	LOC6614220|XP_002038665.1|DSEC
OG0000576	CG14606|NP_001334690.1|DMEL	LOC6614219|XP_002038664.2|DSEC
OG0000577	CG17597|NP_609912.1|DMEL	LOC6614595|XP_032583460.1|DSEC
OG0000577	ScpX|NP_524715.2|DMEL	LOC6614596|XP_032583456.1|DSEC
OG0000578	Fatp1|NP_001162940.3|DMEL	LOC6612020|XP_002036537.1|DSEC
OG0000578	Fatp2|NP_995925.2|DMEL	LOC6615641|XP_032570854.1|DSEC
OG0000579	CG9920|NP_650333.1|DMEL	LOC6606445|XP_002031249.1|DSEC
OG0000579	CG11267|NP_648622.1|DMEL	LOC6605521|XP_002030354.1|DSEC
OG0000580	CG14694|NP_650028.1|DMEL	LOC6606903|XP_002031697.1|DSEC
OG0000580	CG6574|NP_650029.1|DMEL	LOC6606902|XP_002031696.1|DSEC
OG0000581	AnxB9|NP_476603.1|DMEL	LOC6620066|XP_032578066.1|DSEC
OG0000581	AnxB11|NP_727978.1|DMEL	LOC6617938|XP_032581098.1|DSEC
OG0000582	SdhAL|NP_648523.1|DMEL	LOC6605366|XP_002030200.1|DSEC
OG0000582	SdhA|NP_477210.1|DMEL	LOC6609931|XP_032572133.1|DSEC
OG0000583	CG34423|NP_001163263.1|DMEL	LOC116800289|XP_032570065.1|DSEC
OG0000583	CG13551|NP_652302.1|DMEL	LOC6615700|XP_002040071.1|DSEC
OG0000584	CG13102|NP_609268.2|DMEL	LOC6611777|XP_002036300.1|DSEC
OG0000584	CG9568|NP_609267.1|DMEL	LOC6611776|XP_002036299.1|DSEC
OG0000585	CG13679|NP_729345.1|DMEL	LOC116801026|XP_032574174.1|DSEC
OG0000585	CG13678|NP_648193.1|DMEL	LOC6604842|XP_002029687.1|DSEC
OG0000586	CG30285|NP_726103.1|DMEL	LOC6615423|XP_002039805.1|DSEC
OG0000586	CG13749|NP_610428.2|DMEL	LOC6608258|XP_002033002.2|DSEC
OG0000586	CG33470|NP_995829.2|DMEL, IMPPP|NP_725288.1|DMEL	LOC6608991|XP_032571730.1|DSEC
OG0000587	CG42694|NP_001188994.1|DMEL	LOC116800580|XP_032572226.1|DSEC
OG0000587	CG43110|NP_001246396.1|DMEL	LOC116800702|XP_032573051.1|DSEC
OG0000587	CG10764|NP_611213.2|DMEL	LOC6609596|XP_032570090.1|DSEC
OG0000587	CG30187|NP_001246475.2|DMEL	LOC6615623|XP_032570820.1|DSEC
OG0000589	Drak|NP_001162723.1|DMEL	LOC6619871|XP_032582545.1|DSEC
OG0000590	VhaAC39-2|NP_651128.1|DMEL	LOC6607543|XP_032576226.1|DSEC
OG0000590	VhaAC39-1|NP_570080.1|DMEL	LOC6612556|XP_002037064.1|DSEC
OG0000592	cathD|NP_001334713.1|DMEL	LOC6608064|XP_002032812.1|DSEC
OG0000592	CG10104|NP_610961.1|DMEL	LOC6609140|XP_032571403.1|DSEC
OG0000593	ND-20L|NP_651698.1|DMEL	LOC6612700|XP_032577481.1|DSEC
OG0000593	ND-20|NP_573097.1|DMEL	LOC6620721|XP_032581189.1|DSEC
OG0000594	Pglym78|NP_524546.2|DMEL	LOC6612663|XP_002037167.1|DSEC
OG0000594	Pglym87|NP_652041.2|DMEL	LOC6606711|XP_002031510.1|DSEC
OG0000595	Hrb87F|NP_476807.1|DMEL	LOC6606503|XP_032577326.1|DSEC
OG0000595	Hrb98DE|NP_524543.1|DMEL	LOC6618772|XP_032577256.1|DSEC
OG0000596	CG3690|NP_569876.3|DMEL	LOC6615928|XP_032582255.1|DSEC
OG0000596	CG31272|NP_650013.3|DMEL	LOC6606926|XP_002031720.1|DSEC
OG0000597	ppk22|NP_733051.2|DMEL	LOC6607819|XP_032576365.1|DSEC
OG0000597	ppk24|NP_651860.2|DMEL	LOC6612972|XP_002037463.2|DSEC
OG0000598	Cyp304a1|NP_731751.1|DMEL	LOC6606600|XP_002031401.1|DSEC
OG0000599	Gr64a|NP_728920.1|DMEL	LOC6610697|XP_002035263.1|DSEC
OG0000599	Gr61a|NP_523877.1|DMEL	LOC6610239|XP_002034834.1|DSEC
OG0000600	CG13321|NP_610831.1|DMEL	LOC6608928|XP_002033642.1|DSEC
OG0000600	CG44250|NP_001163133.1|DMEL	LOC6608927|XP_002033641.1|DSEC
OG0000601	MME1|NP_609093.1|DMEL	LOC6611488|XP_002036029.1|DSEC
OG0000601	colt|NP_477221.1|DMEL	LOC6613148|XP_002037629.1|DSEC
OG0000602	CG5867|NP_609625.2|DMEL	LOC6617829|XP_002042139.1|DSEC
OG0000602	CG5945|NP_609626.1|DMEL	LOC6617830|XP_002042140.1|DSEC
OG0000603	CG31262|NP_732222.2|DMEL	LOC6616774|XP_032578290.1|DSEC
OG0000603	CG33124|NP_001097056.3|DMEL	LOC116800575|XP_032572215.1|DSEC, LOC6621835|XP_032572199.1|DSEC
OG0000603	SLC5A11|NP_609192.1|DMEL	LOC6611632|XP_002036168.1|DSEC
OG0000604	Taf10|NP_477463.1|DMEL	LOC6613147|XP_002037628.1|DSEC
OG0000604	Taf10b|NP_477418.1|DMEL	LOC6613146|XP_002037627.1|DSEC
OG0000605	CG9259|NP_610084.1|DMEL	LOC6618235|XP_002042510.1|DSEC
OG0000606	CG6660|NP_651104.1|DMEL	LOC6607508|XP_002032277.2|DSEC
OG0000607	CG5220|NP_650590.1|DMEL	LOC6616806|XP_002041143.1|DSEC
OG0000607	CG7009|NP_650947.1|DMEL	LOC6620049|XP_002044261.1|DSEC
OG0000608	Ald2|NP_651476.1|DMEL	LOC6617043|XP_002041371.1|DSEC
OG0000608	Ald1|NP_733140.2|DMEL	LOC6617037|XP_032576248.1|DSEC
OG0000609	Cdlc2|NP_477408.1|DMEL	LOC6617369|XP_032576435.1|DSEC
OG0000610	Grx1|NP_649065.1|DMEL	LOC6618353|XP_002042624.2|DSEC
OG0000610	Grx1t|NP_611609.1|DMEL	LOC6615435|XP_002039817.1|DSEC
OG0000611	Treh|NP_726025.1|DMEL	LOC6615298|XP_032571738.1|DSEC
OG0000611	CG6262|NP_611123.2|DMEL	LOC6609440|XP_002034125.1|DSEC
OG0000612	CG32201|NP_730346.2|DMEL	LOC6618320|XP_002042593.2|DSEC
OG0000612	CG18231|NP_649045.2|DMEL	LOC6618319|XP_002042592.2|DSEC
OG0000612	CG18233|NP_649044.3|DMEL	LOC6618318|XP_032574021.1|DSEC
OG0000614	alpha-Man-Ic|NP_733331.1|DMEL	LOC6612778|XP_002037279.1|DSEC
OG0000615	CG6470|NP_573304.1|DMEL	LOC6614877|XP_002039295.1|DSEC
OG0000615	CG8478|NP_001163576.1|DMEL	LOC6607044|XP_032579098.1|DSEC
OG0000616	Hayan|NP_001097020.1|DMEL	LOC6614865|XP_002039283.1|DSEC
OG0000616	psh|NP_573297.1|DMEL	LOC6614866|XP_032581721.1|DSEC
OG0000617	CG5611|NP_651574.1|DMEL	LOC6618692|XP_002042951.1|DSEC
OG0000617	Srlp|NP_650199.1|DMEL	LOC6606661|XP_002031461.1|DSEC
OG0000618	P5CDh2|NP_788705.1|DMEL	LOC6607350|XP_002032123.1|DSEC
OG0000618	P5CDh1|NP_730695.1|DMEL	LOC6616519|XP_002040879.1|DSEC
OG0000619	CG33998|NP_001033959.1|DMEL	LOC6609844|XP_002034496.1|DSEC
OG0000620	CG17003|NP_608365.1|DMEL	LOC6615075|XP_002039492.1|DSEC
OG0000620	Tat|NP_648310.1|DMEL	LOC6605026|XP_032574267.1|DSEC
OG0000621	eIF3g2|NP_650887.1|DMEL	LOC6619270|XP_002043487.1|DSEC
OG0000621	eIF3g1|NP_570011.1|DMEL	LOC6616166|XP_002040531.1|DSEC
OG0000622	GluRIA|NP_476855.1|DMEL	LOC6620777|XP_032575104.1|DSEC
OG0000622	GluRIB|NP_001261621.2|DMEL	LOC6604995|XP_002029838.1|DSEC
OG0000623	Rac1|NP_476950.1|DMEL	LOC6610295|XP_032574147.1|DSEC
OG0000623	Rac2|NP_648121.1|DMEL	LOC6611146|XP_032574003.1|DSEC
OG0000624	CG5327|NP_725807.1|DMEL	LOC6609820|XP_002034474.1|DSEC
OG0000625	CG33523|NP_001261457.1|DMEL	LOC6610942|XP_002035499.1|DSEC
OG0000625	CG32407|NP_729113.1|DMEL	LOC6610941|XP_002035498.1|DSEC
OG0000626	CG10459|NP_610513.2|DMEL	LOC6608393|XP_002033127.1|DSEC
OG0000626	wmd|NP_001097436.1|DMEL	LOC6615733|XP_002040104.1|DSEC
OG0000627	SecCl|NP_001261986.1|DMEL	LOC6606089|XP_002030898.1|DSEC
OG0000627	CG6927|NP_572194.1|DMEL	LOC6612455|XP_002036963.1|DSEC
OG0000628	Prosalpha6T|NP_609623.1|DMEL	LOC6617827|XP_032577487.1|DSEC
OG0000628	Prosalpha6|NP_523532.1|DMEL	LOC6611930|XP_002036447.1|DSEC
OG0000629	mAcon2|NP_650042.2|DMEL	LOC6606885|XP_032578484.1|DSEC
OG0000629	mAcon1|NP_524708.1|DMEL	LOC6618254|XP_002042528.1|DSEC
OG0000630	dnt|NP_477341.2|DMEL	LOC6614668|XP_002039095.1|DSEC
OG0000630	drl|NP_001260566.1|DMEL	LOC6614662|XP_002039089.1|DSEC
OG0000631	ZnT33D|NP_723732.2|DMEL	LOC116801946|XP_032580013.1|DSEC
OG0000631	ZnT35C|NP_609741.3|DMEL	LOC6611340|XP_032580847.1|DSEC
OG0000632	CG34351|NP_001260044.1|DMEL	LOC6613373|XP_032583111.1|DSEC
OG0000632	CG14340|NP_608567.2|DMEL	LOC6617337|XP_032569887.1|DSEC
OG0000633	CG42397|NP_001163428.1|DMEL	LOC6605379|XP_032576104.1|DSEC
OG0000633	Muc68E|NP_996064.1|DMEL	LOC116801314|XP_032576072.1|DSEC
OG0000635	Efhc1.2|NP_611459.1|DMEL	LOC6610037|XP_002034653.1|DSEC
OG0000635	Efhc1.1|NP_573075.1|DMEL	LOC6619978|XP_002044190.2|DSEC
OG0000636	CG17564|NP_609954.1|DMEL	LOC6614665|XP_002039092.1|DSEC
OG0000636	CG10750|NP_001286084.1|DMEL	LOC6614666|XP_002039093.1|DSEC
OG0000637	Vsx2|NP_001284897.1|DMEL	LOC6612398|XP_032582026.1|DSEC
