Orthogroup	DMEL.longest_only	DYAK.longest_only
OG0000556	Arpc3B|NP_573193.1|DMEL	LOC6525622|XP_002101457.1|DYAK
OG0000556	Arpc3A|NP_650498.3|DMEL	LOC6537129|XP_002097690.1|DYAK
OG0000557	CG12256|NP_650166.2|DMEL	LOC6536774|XP_002097345.1|DYAK
OG0000557	CG17404|NP_650165.2|DMEL	LOC6536773|XP_002097344.1|DYAK
OG0000558	blp|NP_524370.2|DMEL	LOC6537111|XP_015048145.1|DYAK
OG0000558	CG1409|NP_572409.2|DMEL	LOC6525400|XP_002101235.1|DYAK
OG0000559	Best1|NP_001247018.1|DMEL	LOC6536490|XP_039232847.1|DYAK
OG0000559	Best3|NP_730039.1|DMEL	LOC6534469|XP_002095146.1|DYAK
OG0000560	CG30503|NP_001137612.1|DMEL	LOC6528420|XP_002089466.1|DYAK
OG0000560	sPLA2|NP_724556.1|DMEL	LOC6528419|XP_002089465.1|DYAK
OG0000561	eyg|NP_524042.2|DMEL	LOC6533885|XP_002094585.1|DYAK
OG0000561	toe|NP_524041.2|DMEL	LOC6533883|XP_002094583.1|DYAK
OG0000562	chrb|NP_648470.2|DMEL	LOC6533713|XP_002094418.1|DYAK
OG0000562	scyl|NP_648456.2|DMEL	LOC6533693|XP_002094398.2|DYAK
OG0000564	Edg78E|NP_524198.1|DMEL	LOC6534675|XP_002095350.1|DYAK
OG0000564	Cpr78Cc|NP_649300.1|DMEL	LOC6534674|XP_002095349.1|DYAK
OG0000565	CG12112|NP_572489.2|DMEL	LOC6525293|XP_002101129.2|DYAK
OG0000565	CG42854|NP_001188661.1|DMEL	LOC6529752|XP_002090742.2|DYAK, LOC120321833|XP_039231757.1|DYAK, LOC120322323|XP_039233298.1|DYAK, LOC26536115|XP_039231756.1|DYAK, LOC6540187|XP_002087034.3|DYAK
OG0000566	AhcyL2|NP_996221.1|DMEL	LOC6536684|XP_015047897.1|DYAK
OG0000566	AhcyL1|NP_647746.1|DMEL	LOC6533474|XP_002094185.1|DYAK
OG0000567	CG4766|NP_572287.1|DMEL	LOC6525502|XP_002101337.1|DYAK
OG0000567	mab-21|NP_651971.2|DMEL	LOC6525504|XP_002101339.1|DYAK
OG0000568	CG16781|NP_001259211.1|DMEL	LOC6524317|XP_002100176.2|DYAK
OG0000568	CG9855|NP_649463.2|DMEL	LOC6535286|XP_002095942.1|DYAK
OG0000569	Snap24|NP_524298.1|DMEL	LOC6536426|XP_002097008.1|DYAK
OG0000569	Snap25|NP_001036641.1|DMEL	LOC6540108|XP_039230276.1|DYAK
OG0000570	Orct2|NP_651238.2|DMEL	LOC6538748|XP_002099263.1|DYAK
OG0000570	Orct|NP_524479.1|DMEL	LOC6538747|XP_002099262.1|DYAK
OG0000571	CG34354|NP_001097953.2|DMEL	LOC6538188|XP_039231291.1|DYAK
OG0000571	trv|NP_001163754.3|DMEL	LOC6538190|XP_039232757.1|DYAK
OG0000572	CG10126|NP_788664.2|DMEL	LOC6536878|XP_002097447.2|DYAK
OG0000572	CG31345|NP_731744.1|DMEL	LOC6536875|XP_002097444.1|DYAK
OG0000573	CG16758|NP_001261330.1|DMEL	LOC6533499|XP_002094210.1|DYAK
OG0000573	CG18128|NP_611822.1|DMEL	LOC6531880|XP_002092667.1|DYAK
OG0000574	Rh4|NP_476701.1|DMEL	LOC6534394|XP_002095072.1|DYAK
OG0000574	Rh3|NP_524411.1|DMEL	LOC6535772|XP_002096395.1|DYAK
OG0000575	caup|NP_524046.2|DMEL	LOC6533910|XP_002094610.1|DYAK
OG0000575	ara|NP_524045.2|DMEL	LOC6533909|XP_002094609.1|DYAK
OG0000576	CG14605|NP_731145.1|DMEL	LOC6536071|XP_039231741.1|DYAK
OG0000576	CG14606|NP_001334690.1|DMEL	LOC6536072|XP_039231740.1|DYAK
OG0000577	CG17597|NP_609912.1|DMEL	LOC6529624|XP_002090618.2|DYAK
OG0000577	ScpX|NP_524715.2|DMEL	LOC6529625|XP_002090619.1|DYAK
OG0000578	Fatp1|NP_001162940.3|DMEL	LOC6527146|XP_015053181.1|DYAK
OG0000578	Fatp2|NP_995925.2|DMEL	LOC6531756|XP_002092546.2|DYAK
OG0000579	CG9920|NP_650333.1|DMEL	LOC6537360|XP_002097917.1|DYAK
OG0000579	CG11267|NP_648622.1|DMEL	LOC6533959|XP_002094659.1|DYAK
OG0000580	CG14694|NP_650028.1|DMEL	LOC6536565|XP_002097141.1|DYAK
OG0000580	CG6574|NP_650029.1|DMEL	LOC6536566|XP_002097142.1|DYAK
OG0000581	AnxB9|NP_476603.1|DMEL	LOC120321749|XP_039231384.1|DYAK
OG0000581	AnxB11|NP_727978.1|DMEL	LOC6524971|XP_002100811.2|DYAK
OG0000582	SdhAL|NP_648523.1|DMEL	LOC6533810|XP_002094511.1|DYAK
OG0000582	SdhA|NP_477210.1|DMEL	LOC6530952|XP_015052778.1|DYAK
OG0000583	CG34423|NP_001163263.1|DMEL	LOC6531811|XP_002092598.2|DYAK
OG0000583	CG13551|NP_652302.1|DMEL	LOC6531816|XP_002092603.1|DYAK
OG0000584	CG13102|NP_609268.2|DMEL	LOC6527824|XP_002088897.1|DYAK
OG0000584	CG9568|NP_609267.1|DMEL	LOC6527823|XP_002088896.1|DYAK
OG0000585	CG13678|NP_648193.1|DMEL	LOC6532751|XP_002093493.1|DYAK
OG0000586	CG30285|NP_726103.1|DMEL	LOC6530578|XP_002091491.1|DYAK
OG0000586	CG13749|NP_610428.2|DMEL	LOC6528668|XP_039227750.1|DYAK
OG0000586	CG33470|NP_995829.2|DMEL, IMPPP|NP_725288.1|DMEL	LOC6529961|XP_002090908.2|DYAK
OG0000587	CG42694|NP_001188994.1|DMEL	LOC26534989|XP_015051547.2|DYAK
OG0000587	CG43110|NP_001246396.1|DMEL	LOC26536202|XP_015051448.1|DYAK
OG0000587	CG10764|NP_611213.2|DMEL	LOC6531643|XP_002092440.2|DYAK
OG0000587	CG30187|NP_001246475.2|DMEL	LOC6531739|XP_002092529.2|DYAK
OG0000589	Drak|NP_001162723.1|DMEL	LOC6525016|XP_039227985.1|DYAK
OG0000590	VhaAC39-2|NP_651128.1|DMEL	LOC6537853|XP_002098394.1|DYAK
OG0000590	VhaAC39-1|NP_570080.1|DMEL	LOC6524288|XP_002100150.1|DYAK
OG0000592	cathD|NP_001334713.1|DMEL	LOC6528485|XP_002089531.1|DYAK
OG0000592	CG10104|NP_610961.1|DMEL	LOC6530384|XP_002091310.1|DYAK
OG0000593	ND-20L|NP_651698.1|DMEL	LOC6538048|XP_002098583.1|DYAK
OG0000593	ND-20|NP_573097.1|DMEL	LOC6524921|XP_002100761.1|DYAK
OG0000594	Pglym78|NP_524546.2|DMEL	LOC6538086|XP_002098620.1|DYAK
OG0000594	Pglym87|NP_652041.2|DMEL	LOC6536776|XP_002097347.1|DYAK
OG0000595	Hrb87F|NP_476807.1|DMEL	LOC6536984|XP_002097553.1|DYAK
OG0000595	Hrb98DE|NP_524543.1|DMEL	LOC6538160|XP_039232124.1|DYAK
OG0000596	CG3690|NP_569876.3|DMEL	LOC6523866|XP_002099739.1|DYAK
OG0000596	CG31272|NP_650013.3|DMEL	LOC6536544|XP_002097120.1|DYAK
OG0000597	ppk22|NP_733051.2|DMEL	LOC6538646|XP_002099166.2|DYAK
OG0000597	ppk24|NP_651860.2|DMEL	LOC6538993|XP_039231671.1|DYAK
OG0000598	Cyp304a1|NP_731751.1|DMEL	LOC6536886|XP_002097455.1|DYAK
OG0000599	Gr61a|NP_523877.1|DMEL	LOC6523845|XP_039229652.1|DYAK
OG0000600	CG13321|NP_610831.1|DMEL	LOC6530024|XP_002090970.1|DYAK
OG0000600	CG44250|NP_001163133.1|DMEL	LOC6530025|XP_015052548.1|DYAK
OG0000601	MME1|NP_609093.1|DMEL	LOC6526989|XP_002088085.1|DYAK
OG0000601	colt|NP_477221.1|DMEL	LOC6526618|XP_002087726.1|DYAK
OG0000602	CG5867|NP_609625.2|DMEL	LOC6527470|XP_002088561.1|DYAK
OG0000602	CG5945|NP_609626.1|DMEL	LOC6527471|XP_002088562.1|DYAK
OG0000603	CG31262|NP_732222.2|DMEL	LOC6537446|XP_015048353.1|DYAK
OG0000603	CG33124|NP_001097056.3|DMEL	LOC6526518|XP_039227730.1|DYAK
OG0000603	SLC5A11|NP_609192.1|DMEL	LOC6527669|XP_002088755.1|DYAK
OG0000604	Taf10|NP_477463.1|DMEL	LOC6526617|XP_002087725.1|DYAK
OG0000604	Taf10b|NP_477418.1|DMEL	LOC6526616|XP_002087724.1|DYAK
OG0000605	CG9259|NP_610084.1|DMEL	LOC6529254|XP_002090259.1|DYAK
OG0000606	CG6660|NP_651104.1|DMEL	LOC6537818|XP_002098359.1|DYAK
OG0000607	CG5220|NP_650590.1|DMEL	LOC6536669|XP_002097241.1|DYAK
OG0000607	CG7009|NP_650947.1|DMEL	LOC6535898|XP_002096514.2|DYAK
OG0000608	Ald2|NP_651476.1|DMEL	LOC6538397|XP_002098921.1|DYAK
OG0000608	Ald1|NP_733140.2|DMEL	LOC6538402|XP_039231178.1|DYAK
OG0000609	Cdlc2|NP_477408.1|DMEL	LOC6526415|XP_002087534.1|DYAK
OG0000610	Grx1|NP_649065.1|DMEL	LOC6535030|XP_002095696.2|DYAK
OG0000610	Grx1t|NP_611609.1|DMEL	LOC6530566|XP_002091479.1|DYAK
OG0000611	Treh|NP_726025.1|DMEL	LOC6530701|XP_039229352.1|DYAK
OG0000611	CG6262|NP_611123.2|DMEL	LOC6531411|XP_002092214.1|DYAK
OG0000612	CG32201|NP_730346.2|DMEL	LOC6534209|XP_039229516.1|DYAK
OG0000612	CG18231|NP_649045.2|DMEL	LOC6534210|XP_002094892.3|DYAK
OG0000612	CG18233|NP_649044.3|DMEL	LOC6534211|XP_039229518.1|DYAK
OG0000614	alpha-Man-Ic|NP_733331.1|DMEL	LOC26536392|XP_015048590.2|DYAK
OG0000614	alpha-Man-Ia|NP_727408.2|DMEL	LOC6525999|XP_015046580.1|DYAK
OG0000615	CG6470|NP_573304.1|DMEL	LOC6525802|XP_002101623.1|DYAK
OG0000615	CG8478|NP_001163576.1|DMEL	LOC6536427|XP_002097009.3|DYAK
OG0000616	Hayan|NP_001097020.1|DMEL	LOC6525792|XP_039233576.1|DYAK
OG0000616	psh|NP_573297.1|DMEL	LOC120322404|XP_039233595.1|DYAK
OG0000617	CG5611|NP_651574.1|DMEL	LOC6538246|XP_002098773.3|DYAK
OG0000617	Srlp|NP_650199.1|DMEL	LOC6536825|XP_002097395.1|DYAK
OG0000618	P5CDh2|NP_788705.1|DMEL	LOC6537663|XP_002098208.1|DYAK
OG0000618	P5CDh1|NP_730695.1|DMEL	LOC6535117|XP_015051019.2|DYAK
OG0000619	CG33998|NP_001033959.1|DMEL	LOC6531037|XP_002091873.2|DYAK
OG0000620	CG17003|NP_608365.1|DMEL	LOC6525119|XP_002100957.1|DYAK
OG0000620	Tat|NP_648310.1|DMEL	LOC6532571|XP_002093315.2|DYAK
OG0000621	eIF3g2|NP_650887.1|DMEL	LOC6535794|XP_002096417.1|DYAK
OG0000621	eIF3g1|NP_570011.1|DMEL	LOC6524388|XP_002100246.1|DYAK
OG0000622	GluRIA|NP_476855.1|DMEL	LOC6533219|XP_002093945.1|DYAK
OG0000622	GluRIB|NP_001261621.2|DMEL	LOC6532603|XP_002093347.3|DYAK
OG0000623	Rac1|NP_476950.1|DMEL	LOC6532342|XP_002093102.1|DYAK
OG0000623	Rac2|NP_648121.1|DMEL	LOC6533320|XP_002094046.1|DYAK
OG0000624	CG5327|NP_725807.1|DMEL	LOC6531062|XP_002091896.1|DYAK
OG0000625	CG33523|NP_001261457.1|DMEL	LOC6533131|XP_002093857.3|DYAK
OG0000625	CG32407|NP_729113.1|DMEL	LOC6533130|XP_002093856.1|DYAK
OG0000626	CG10459|NP_610513.2|DMEL	LOC6528797|XP_002089829.1|DYAK
OG0000626	wmd|NP_001097436.1|DMEL	LOC6531848|XP_002092635.1|DYAK
OG0000627	SecCl|NP_001261986.1|DMEL	LOC6534327|XP_002095007.3|DYAK
OG0000627	CG6927|NP_572194.1|DMEL	LOC6524189|XP_002100052.1|DYAK
OG0000628	Prosalpha6T|NP_609623.1|DMEL	LOC6527468|XP_002088559.1|DYAK
OG0000628	Prosalpha6|NP_523532.1|DMEL	LOC6527979|XP_002089046.2|DYAK
OG0000629	mAcon2|NP_650042.2|DMEL	LOC6536586|XP_002097162.1|DYAK
OG0000629	mAcon1|NP_524708.1|DMEL	LOC6529236|XP_002090242.1|DYAK
OG0000630	dnt|NP_477341.2|DMEL	LOC6529693|XP_002090686.2|DYAK
OG0000630	drl|NP_001260566.1|DMEL	LOC6529687|XP_039228020.1|DYAK
OG0000631	ZnT33D|NP_723732.2|DMEL	LOC26535591|XP_015054643.1|DYAK
OG0000631	ZnT35C|NP_609741.3|DMEL	LOC6529025|XP_002090057.1|DYAK
OG0000632	CG34351|NP_001260044.1|DMEL	LOC6526856|XP_039226528.1|DYAK
OG0000632	CG14340|NP_608567.2|DMEL	LOC6526382|XP_039227652.1|DYAK
OG0000633	CG42397|NP_001163428.1|DMEL	LOC26535410|XP_015050273.1|DYAK
OG0000633	Muc68E|NP_996064.1|DMEL	LOC6533823|XP_039230869.1|DYAK
OG0000635	Efhc1.2|NP_611459.1|DMEL	LOC6530838|XP_002091721.1|DYAK
OG0000635	Efhc1.1|NP_573075.1|DMEL	LOC6524882|XP_002100722.1|DYAK
OG0000636	CG17564|NP_609954.1|DMEL	LOC6529691|XP_002090684.1|DYAK
OG0000636	CG10750|NP_001286084.1|DMEL	LOC6529692|XP_002090685.1|DYAK
OG0000637	Vsx2|NP_001284897.1|DMEL	LOC6524137|XP_039229658.1|DYAK
OG0000637	Vsx1|NP_572232.2|DMEL	LOC6524136|XP_002100000.1|DYAK
OG0000638	RpS19b|NP_651195.1|DMEL	LOC6538810|XP_002099323.1|DYAK
OG0000638	RpS19a|NP_523376.1|DMEL	LOC6524992|XP_002100832.1|DYAK
OG0000639	siz|NP_730594.1|DMEL	LOC26535012|XP_039229684.1|DYAK
OG0000641	Toll-4|NP_523519.2|DMEL	LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK
OG0000642	CG30048|NP_001014521.2|DMEL	LOC6530120|XP_002091066.2|DYAK
OG0000642	CG42685|NP_609717.5|DMEL	LOC6528258|XP_002089311.2|DYAK
OG0000643	Gr98c|NP_524531.2|DMEL	LOC6538257|XP_002098784.1|DYAK
OG0000643	Gr98d|NP_733214.1|DMEL	LOC6538256|XP_002098783.1|DYAK
OG0000643	Gr98b|NP_733213.1|DMEL	LOC6538258|XP_002098785.1|DYAK
OG0000644	CG32086|NP_729720.1|DMEL	LOC6533734|XP_002094439.1|DYAK
OG0000644	CG33489|NP_001261715.1|DMEL	LOC6533730|XP_002094435.1|DYAK
OG0000644	CG33490|NP_996047.1|DMEL	LOC6533729|XP_002094434.3|DYAK
OG0000645	CG34177|NP_001097081.1|DMEL	LOC6526822|XP_015053477.1|DYAK
OG0000645	CG34215|NP_001097204.1|DMEL	LOC26534623|XP_015054528.1|DYAK
OG0000646	Apc2|NP_001334699.1|DMEL	LOC6538765|XP_002099279.1|DYAK
OG0000646	Apc|NP_477152.1|DMEL	LOC6538134|XP_002098669.1|DYAK
OG0000647	CG31559|NP_731045.1|DMEL	LOC6537567|XP_039232326.1|DYAK
OG0000647	CG12206|NP_570060.1|DMEL	LOC6524316|XP_002100175.1|DYAK
OG0000648	B-H2|NP_523386.1|DMEL	LOC6525669|XP_002101491.1|DYAK
OG0000648	B-H1|NP_523387.1|DMEL	LOC6525676|XP_002101498.1|DYAK
OG0000649	Frq1|NP_573271.1|DMEL	LOC6525755|XP_002101576.1|DYAK
OG0000649	Frq2|NP_525093.1|DMEL	LOC6525758|XP_015046487.1|DYAK
OG0000650	CG10694|NP_651212.1|DMEL	LOC6538784|XP_002099297.3|DYAK
OG0000650	Rad23|NP_651918.2|DMEL	LOC6523718|XP_002099593.1|DYAK
OG0000651	Fit2|NP_648947.1|DMEL	LOC6534371|XP_002095049.1|DYAK
OG0000651	Fit1|NP_728936.1|DMEL	LOC6532905|XP_002093641.1|DYAK
OG0000652	CanB2|NP_524874.2|DMEL	LOC6528477|XP_039226285.1|DYAK
OG0000652	CanB|NP_524741.1|DMEL	LOC6524156|XP_002100019.1|DYAK
OG0000653	Sccpdh2|NP_650190.1|DMEL	LOC6536813|XP_002097383.1|DYAK
OG0000653	Sccpdh1|NP_649517.1|DMEL	LOC6535371|XP_002096021.2|DYAK
OG0000654	CG33791|NP_001027100.1|DMEL	LOC6532399|XP_015049327.1|DYAK
OG0000654	Nc73EF|NP_001097629.1|DMEL	LOC6534380|XP_002095058.2|DYAK
OG0000655	Nacalpha|NP_477216.1|DMEL	LOC6530051|XP_015052562.1|DYAK
OG0000655	CG4415|NP_608561.2|DMEL	LOC6526375|XP_002087494.1|DYAK
OG0000656	GC1|NP_650134.1|DMEL	LOC6536737|XP_002097309.1|DYAK
OG0000656	GC2|NP_731657.2|DMEL	LOC6536738|XP_002097310.2|DYAK
OG0000657	CG13405|NP_611999.1|DMEL	LOC6532177|XP_002092951.1|DYAK
OG0000657	CG3213|NP_608787.1|DMEL	LOC6526738|XP_002087841.1|DYAK
OG0000658	RpS5a|NP_523382.1|DMEL	LOC6525625|XP_002101460.1|DYAK
OG0000658	RpS5b|NP_650407.1|DMEL	LOC6537254|XP_002097812.1|DYAK
OG0000659	gammaTub23C|NP_476804.1|DMEL	LOC6526649|XP_002087757.1|DYAK
OG0000659	gammaTub37C|NP_476922.1|DMEL	LOC6529685|XP_002090678.1|DYAK
OG0000660	alpha4GT1|NP_608737.1|DMEL	LOC6526661|XP_002087769.1|DYAK
OG0000661	mrva|NP_648103.1|DMEL	LOC6533296|XP_002094022.1|DYAK
OG0000661	CG12194|NP_001162873.1|DMEL	LOC6526868|XP_039226361.1|DYAK
OG0000662	Scsalpha1|NP_523905.2|DMEL	LOC6532851|XP_002093588.1|DYAK
OG0000662	Scsalpha2|NP_650809.1|DMEL	LOC6535694|XP_002096322.1|DYAK
OG0000663	pain|NP_611979.1|DMEL	LOC6532139|XP_002092915.1|DYAK
OG0000664	CG7907|NP_001097860.1|DMEL	LOC6535946|XP_002096562.2|DYAK
OG0000664	Cbp80|NP_726938.1|DMEL	LOC6524215|XP_002100078.1|DYAK
OG0000665	to|NP_524497.1|DMEL	LOC6538561|XP_002099083.1|DYAK
OG0000665	CG11854|NP_651358.4|DMEL	LOC6538560|XP_002099082.1|DYAK
OG0000666	CG10444|NP_611465.2|DMEL	LOC6530828|XP_002091711.1|DYAK
OG0000666	CG32669|NP_727460.1|DMEL	LOC26536383|XP_015046613.1|DYAK
OG0000667	Tsp3A|NP_525054.2|DMEL	LOC6524387|XP_002100245.1|DYAK
OG0000667	Tsp86D|NP_001262468.1|DMEL	LOC6536568|XP_002097144.3|DYAK
OG0000668	CG40045|NP_001036640.1|DMEL	LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK
OG0000668	Ubc87F|NP_650309.1|DMEL	LOC6537000|XP_002097569.1|DYAK
OG0000669	CG9521|NP_572977.1|DMEL	LOC6524757|XP_002100601.2|DYAK
OG0000670	CG4438|NP_609286.1|DMEL	LOC6527850|XP_002088922.1|DYAK
OG0000670	CG11444|NP_572171.1|DMEL	LOC6524227|XP_002100090.1|DYAK
OG0000671	Gfat1|NP_001015157.2|DMEL	LOC6535247|XP_002095903.1|DYAK
OG0000671	Gfat2|NP_651617.1|DMEL	LOC6538180|XP_002098708.2|DYAK
OG0000672	CG18130|NP_572772.1|DMEL	LOC6523991|XP_002099863.1|DYAK
OG0000672	CG14221|NP_001259713.1|DMEL	LOC6525165|XP_002101003.1|DYAK
OG0000673	Jafrac1|NP_477510.1|DMEL	LOC6524596|XP_002100453.1|DYAK
OG0000673	CG6888|NP_648759.1|DMEL	LOC6534464|XP_002095141.1|DYAK
OG0000675	Bace|NP_609235.1|DMEL	LOC6527750|XP_002088830.1|DYAK
OG0000676	mthl12|NP_731791.2|DMEL	LOC6536945|XP_002097514.1|DYAK
OG0000676	mthl13|NP_788325.2|DMEL	LOC120321050|XP_039228260.1|DYAK, LOC6529367|XP_039227940.1|DYAK, LOC26535088|XP_039227939.1|DYAK, LOC26534727|XP_015052835.2|DYAK
OG0000676	mthl7|NP_648181.2|DMEL	LOC6533936|XP_039230945.1|DYAK, LOC6533413|XP_002094131.1|DYAK
OG0000676	mthl6|NP_788473.1|DMEL	LOC6533330|XP_002094056.2|DYAK
OG0000677	Lint-1|NP_572692.1|DMEL	LOC6525062|XP_002100901.1|DYAK
OG0000678	CG3534|NP_650582.1|DMEL	LOC6536679|XP_002097252.1|DYAK
OG0000678	CG3544|NP_608543.1|DMEL	LOC6526344|XP_002087466.1|DYAK
OG0000679	CG15739|NP_572760.1|DMEL	LOC6525527|XP_002101362.1|DYAK
OG0000680	CG14196|NP_573367.1|DMEL	LOC6525214|XP_039228893.1|DYAK
OG0000680	out|NP_573378.1|DMEL	LOC6525201|XP_002101039.1|DYAK
OG0000681	Nsf2|NP_788676.1|DMEL	LOC6537015|XP_002097582.1|DYAK
OG0000681	comt|NP_524877.1|DMEL	LOC6524587|XP_002100444.1|DYAK
OG0000683	CG6178|NP_651221.1|DMEL	LOC6538769|XP_002099283.1|DYAK
OG0000684	eIF3d2|NP_731675.1|DMEL	LOC6536765|XP_002097337.1|DYAK
OG0000684	eIF3d1|NP_524463.2|DMEL	LOC6537910|XP_002098450.1|DYAK
OG0000685	Rab1|NP_732610.1|DMEL	LOC6535915|XP_002096531.1|DYAK
OG0000686	SdhB|NP_477101.1|DMEL	LOC6528327|XP_002089380.1|DYAK
OG0000686	SdhBL|NP_573340.1|DMEL	LOC6525863|XP_002101683.1|DYAK
OG0000687	CG8517|NP_611446.3|DMEL	LOC6530892|XP_002091744.1|DYAK
OG0000687	CG8993|NP_647716.1|DMEL	LOC6533513|XP_002094224.1|DYAK
OG0000688	olf186-F|NP_001137696.1|DMEL	LOC6531182|XP_015051156.1|DYAK
OG0000689	COX7C|NP_652397.1|DMEL	LOC6528854|XP_002089886.1|DYAK
OG0000689	CG44296|NP_001286270.1|DMEL	LOC6528855|XP_002089887.1|DYAK
OG0000690	Obp19a|NP_728338.2|DMEL	LOC6526083|XP_002101900.1|DYAK
OG0000691	CG9314|NP_609248.1|DMEL	LOC6527778|XP_002088851.1|DYAK
OG0000691	Cat|NP_536731.1|DMEL	LOC6534182|XP_002094865.1|DYAK
OG0000692	Cpr72Ea|NP_648882.1|DMEL	LOC6539471|XP_002086361.2|DYAK
OG0000692	Cpr72Eb|NP_648883.1|DMEL	LOC6535043|XP_002095708.1|DYAK
OG0000693	CG12994|NP_652488.1|DMEL	LOC6525680|XP_015046408.1|DYAK
OG0000693	CG17193|NP_652224.1|DMEL	LOC26536336|XP_015047341.1|DYAK
OG0000694	Tango5|NP_727444.1|DMEL	LOC6526040|XP_015046606.1|DYAK
OG0000694	CG32087|NP_729740.2|DMEL	LOC6533769|XP_002094473.2|DYAK
OG0000695	smal|NP_723165.2|DMEL	LOC6527119|XP_002088212.3|DYAK
OG0000695	Ddr|NP_001285666.1|DMEL	LOC6527114|XP_002088207.2|DYAK
OG0000696	baf|NP_609176.1|DMEL	LOC6527642|XP_002088730.1|DYAK
OG0000697	I-3|NP_728367.3|DMEL	LOC6526118|XP_002101935.1|DYAK
OG0000697	CG13994|NP_608988.1|DMEL	LOC6528062|XP_002089129.1|DYAK
OG0000698	slp1|NP_476730.1|DMEL	LOC6526778|XP_002087881.2|DYAK
OG0000698	slp2|NP_476834.1|DMEL	LOC6526779|XP_002087882.1|DYAK
OG0000699	MICU1|NP_001097110.1|DMEL	LOC6526974|XP_015053212.1|DYAK
OG0000699	CG4704|NP_651103.1|DMEL	LOC6537815|XP_002098356.2|DYAK
OG0000700	CG4341|NP_608558.1|DMEL	LOC6526372|XP_002087491.1|DYAK
OG0000700	CG31690|NP_995615.2|DMEL	LOC6526603|XP_015053428.1|DYAK
OG0000701	CG10814|NP_610868.1|DMEL	LOC6529966|XP_002090913.1|DYAK
OG0000701	CG5321|NP_572967.2|DMEL	LOC6524737|XP_002100581.1|DYAK
OG0000702	LpR1|NP_001097934.2|DMEL	LOC6538475|XP_039231629.1|DYAK
OG0000702	LpR2|NP_001097928.1|DMEL	LOC6538476|XP_015048878.1|DYAK
OG0000703	Gpo3|NP_609667.2|DMEL	LOC6527538|XP_002088628.2|DYAK
OG0000703	Gpo1|NP_001097332.1|DMEL	LOC6531518|XP_002092317.1|DYAK
OG0000704	sgg|NP_001259193.1|DMEL	LOC6524383|XP_039233591.1|DYAK
OG0000704	gskt|NP_733426.1|DMEL	LOC6539002|XP_002099504.1|DYAK
OG0000705	Pcyt2|NP_647622.1|DMEL	LOC6532388|XP_002093139.1|DYAK
OG0000705	Pcyt1|NP_647621.1|DMEL	LOC6532387|XP_015049320.1|DYAK
OG0000706	CG5790|NP_609876.2|DMEL	LOC6529568|XP_002090565.1|DYAK
OG0000706	Cdc7|NP_727103.1|DMEL	LOC6524048|XP_002099917.1|DYAK
OG0000707	LS2|NP_611769.2|DMEL	LOC6531787|XP_002092574.1|DYAK
OG0000707	U2af50|NP_001245708.1|DMEL	LOC6524960|XP_002100800.1|DYAK
OG0000708	Ptp4E|NP_525076.2|DMEL	LOC6524184|XP_039226429.1|DYAK
OG0000708	Ptp10D|NP_996413.2|DMEL	LOC6525558|XP_039229187.1|DYAK
OG0000709	eIF4H1|NP_001285330.1|DMEL	LOC6524976|XP_002100816.1|DYAK
OG0000710	Ubc84D|NP_524260.1|DMEL	LOC6536033|XP_002096648.1|DYAK
OG0000710	Ubc10|NP_477414.1|DMEL	LOC6531189|XP_002092018.1|DYAK
OG0000711	CG12362|NP_648392.1|DMEL	LOC6533586|XP_002094294.1|DYAK
OG0000711	ari-1|NP_523399.1|DMEL	LOC6525754|XP_002101575.1|DYAK
OG0000712	trem|NP_650861.1|DMEL	LOC6535760|XP_039232036.1|DYAK
OG0000712	CG4936|NP_650862.1|DMEL	LOC6535764|XP_002096387.1|DYAK
OG0000713	Vha14-2|NP_649614.1|DMEL	LOC6537566|XP_002098112.1|DYAK
OG0000713	Vha14-1|NP_476969.1|DMEL	LOC6531542|XP_002092341.1|DYAK
OG0000714	TTLL1A|NP_573197.2|DMEL	LOC6525643|XP_002101465.1|DYAK
OG0000714	TTLL1B|NP_729025.1|DMEL	LOC6533002|XP_002093737.1|DYAK
OG0000715	CG13380|NP_001262016.1|DMEL	LOC6534207|XP_002094889.1|DYAK
OG0000716	Prosbeta2R1|NP_572267.1|DMEL	LOC6524095|XP_002099959.1|DYAK
OG0000716	Prosbeta2|NP_524076.2|DMEL	LOC6534153|XP_002094837.1|DYAK
OG0000717	CG14455|NP_649402.2|DMEL	LOC6535167|XP_002095829.1|DYAK
OG0000718	CG11155|NP_726649.3|DMEL	LOC6523767|XP_002099642.2|DYAK
OG0000718	Ekar|NP_001036250.1|DMEL	LOC6523738|XP_015046871.1|DYAK
OG0000719	CG6749|NP_648354.1|DMEL	LOC6533531|XP_002094241.2|DYAK
OG0000719	CG32055|NP_729599.1|DMEL	LOC6533577|XP_002094287.1|DYAK
OG0000720	Nep7|NP_651603.1|DMEL	LOC6538199|XP_002098727.1|DYAK
OG0000720	Nepl12|NP_649924.1|DMEL	LOC6536401|XP_002096983.1|DYAK
OG0000721	Vm26Ac|NP_608973.1|DMEL	LOC6528090|XP_002089157.1|DYAK
