Orthogroup	DKIK.longest_only	DMEL.longest_only
OG0000828	LOC108075448|XP_017023392.1|DKIK	CG42822|NP_001189243.1|DMEL
OG0000828	LOC108075447|XP_017023390.1|DKIK	CG42821|NP_001034060.2|DMEL
OG0000830	LOC108074168|XP_017021587.1|DKIK	AnxB10|NP_001162804.1|DMEL
OG0000831	LOC108073965|XP_017021296.1|DKIK	Lsp2|NP_524816.1|DMEL
OG0000832	LOC108078439|XP_017027811.1|DKIK	EMC7|NP_611078.1|DMEL
OG0000833	LOC108085488|XP_017037597.1|DKIK	Ir75d|NP_649074.2|DMEL
OG0000834	LOC108073364|XP_017020416.1|DKIK	CG15515|NP_001263088.1|DMEL
OG0000835	LOC108074001|XP_017021344.1|DKIK	Dscam2|NP_001261500.1|DMEL
OG0000836	LOC108081845|XP_017032575.1|DKIK	CG2528|NP_610129.3|DMEL
OG0000836	LOC108077157|XP_017025878.1|DKIK	CG5355|NP_609397.2|DMEL
OG0000837	LOC108072114|XP_017018624.1|DKIK	fzr2|NP_611854.1|DMEL
OG0000837	LOC108071240|XP_017017412.1|DKIK	fzr|NP_524852.2|DMEL
OG0000838	LOC108079554|XP_017029381.1|DKIK	CG42502|NP_001163011.1|DMEL
OG0000838	LOC108079555|XP_017029382.1|DKIK	CG42305|NP_001137837.1|DMEL
OG0000839	LOC108073265|XP_017020315.1|DKIK	CG10887|NP_650866.1|DMEL
OG0000840	LOC108085114|XP_017037083.1|DKIK	tomboy40|NP_610213.1|DMEL
OG0000840	LOC108071845|XP_017018248.1|DKIK	Tom40|NP_652003.2|DMEL
OG0000841	LOC108072127|XP_017018652.1|DKIK	CG42402|NP_001287642.1|DMEL
OG0000842	LOC108076637|XP_017025053.1|DKIK	Sep5|NP_651961.1|DMEL
OG0000842	LOC108084124|XP_017035651.1|DKIK	Sep2|NP_524417.1|DMEL
OG0000843	LOC108072185|XP_017018730.1|DKIK	thoc5|NP_611856.1|DMEL
OG0000844	LOC108072172|XP_017018712.1|DKIK	Mlp60A|NP_001137750.1|DMEL
OG0000844	LOC108081019|XP_017031455.1|DKIK	Mlp84B|NP_477122.1|DMEL
OG0000845	LOC108084585|XP_017036351.1|DKIK	CG11695|NP_572732.1|DMEL
OG0000845	LOC108080381|XP_017030592.1|DKIK	CG11696|NP_572731.1|DMEL
OG0000846	LOC108074382|XP_017021897.1|DKIK	Obp99c|NP_651711.1|DMEL
OG0000847	LOC108077946|XP_017026973.1|DKIK	Cyp9h1|NP_610820.1|DMEL
OG0000847	LOC108076449|XP_017024813.1|DKIK	Cyp9c1|NP_523850.1|DMEL
OG0000848	LOC108074497|XP_017022059.1|DKIK	CG4267|NP_608661.1|DMEL
OG0000848	LOC108081848|XP_017032577.1|DKIK	CG6675|NP_610132.3|DMEL
OG0000849	LOC108081968|XP_017032692.1|DKIK	CG6614|NP_609511.3|DMEL
OG0000849	LOC108074388|XP_017021902.1|DKIK	CG14339|NP_608566.1|DMEL
OG0000850	LOC108076292|XP_017024548.1|DKIK	CG30268|NP_611712.2|DMEL
OG0000850	LOC108076291|XP_017024545.1|DKIK	CG30275|NP_788430.3|DMEL
OG0000851	LOC108076179|XP_017024398.1|DKIK	CG34460|NP_001097349.1|DMEL
OG0000852	LOC108082277|XP_017033097.1|DKIK	CG44433|NP_001137702.1|DMEL
OG0000854	LOC108070940|XP_017017097.1|DKIK	CG3097|NP_572259.1|DMEL
OG0000855	LOC108079425|XP_017029245.1|DKIK	CG3740|NP_569932.1|DMEL
OG0000855	LOC108084909|XP_017036794.1|DKIK, LOC108084911|XP_017036795.1|DKIK	Nazo|NP_649778.1|DMEL
OG0000856	LOC108079194|XP_017028945.1|DKIK	CG5347|NP_572970.1|DMEL
OG0000856	LOC108083284|XP_017034502.1|DKIK	Mkrn1|NP_524704.1|DMEL
OG0000857	LOC108074185|XP_017021611.1|DKIK	Mgstl|NP_524696.2|DMEL
OG0000858	LOC108080811|XP_017031202.1|DKIK	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL
OG0000860	LOC108079823|XP_017029801.1|DKIK	CG11537|NP_001097489.1|DMEL
OG0000861	LOC108076215|XP_017024445.1|DKIK	St3|NP_001261155.1|DMEL
OG0000862	LOC108078395|XP_017027740.1|DKIK	CG15653|NP_611540.1|DMEL
OG0000862	LOC108074511|XP_017022081.1|DKIK	CG31913|NP_723119.1|DMEL
OG0000863	LOC108075544|XP_017023536.1|DKIK	CG18596|NP_651031.1|DMEL
OG0000864	LOC108077333|XP_017026109.1|DKIK	CG16848|NP_609653.1|DMEL
OG0000864	LOC108079898|XP_017029915.1|DKIK	CG4407|NP_572837.1|DMEL
OG0000865	LOC108073211|XP_017020228.1|DKIK	RnpS1|NP_649903.1|DMEL
OG0000866	LOC108074435|XP_017021962.1|DKIK	CG4887|NP_608582.2|DMEL
OG0000866	LOC108074434|XP_017021960.1|DKIK	CG4896|NP_608583.5|DMEL
OG0000867	LOC108077348|XP_017026126.1|DKIK	CG4701|NP_609721.1|DMEL
OG0000867	LOC108077226|XP_017025973.1|DKIK	nmd|NP_609373.1|DMEL
OG0000868	LOC108084496|XP_017036224.1|DKIK	CG2061|NP_572682.1|DMEL
OG0000869	LOC108085474|XP_017037580.1|DKIK	CG14609|NP_649704.3|DMEL
OG0000870	LOC108072068|XP_017018561.1|DKIK	CG13562|NP_001246484.1|DMEL
OG0000871	LOC108082582|XP_017033529.1|DKIK	Smyd4-4|NP_610730.1|DMEL
OG0000872	LOC108082911|XP_017033984.1|DKIK	CG6873|NP_573321.1|DMEL
OG0000872	LOC108072088|XP_017018585.1|DKIK	tsr|NP_477034.1|DMEL
OG0000873	LOC108080638|XP_017030953.1|DKIK	olf413|NP_730711.3|DMEL
OG0000874	LOC108076509|XP_017024903.1|DKIK	Picot|NP_725600.1|DMEL
OG0000875	LOC108083057|XP_017034177.1|DKIK	Tom20|NP_649169.3|DMEL
OG0000877	LOC108083303|XP_017034530.1|DKIK, LOC108075071|XP_017022841.1|DKIK	ms_3_76Cc|NP_649136.1|DMEL
OG0000877	LOC108080265|XP_017030416.1|DKIK	CG12470|NP_569838.1|DMEL
OG0000878	LOC108072395|XP_017018991.1|DKIK	CG9861|NP_611778.1|DMEL
OG0000879	LOC108082148|XP_017032939.1|DKIK	CG10822|NP_611450.1|DMEL
OG0000880	LOC108076029|XP_017024177.1|DKIK	Or92a|NP_524414.2|DMEL
OG0000880	LOC108071563|XP_017017833.1|DKIK	Or67c|NP_524018.2|DMEL
OG0000881	LOC108080202|XP_017030347.1|DKIK, LOC108080196|XP_017030337.1|DKIK	Sems|NP_649270.1|DMEL
OG0000881	LOC108080194|XP_017030336.1|DKIK	CG10587|NP_001137989.2|DMEL, CG11037|NP_649272.1|DMEL
OG0000882	LOC108085972|XP_017038259.1|DKIK	CG34325|NP_001097003.1|DMEL
OG0000883	LOC108076650|XP_017025075.1|DKIK	CG9400|NP_572957.1|DMEL
OG0000884	LOC108076882|XP_017025401.1|DKIK	CG3251|NP_608851.1|DMEL
OG0000884	LOC108071208|XP_017017378.1|DKIK	otu|NP_511089.2|DMEL
OG0000885	LOC108085674|XP_017037856.1|DKIK	euc|NP_001247188.1|DMEL
OG0000886	LOC108083928|XP_017035418.1|DKIK	CG14305|NP_650732.1|DMEL
OG0000887	LOC108084443|XP_017036139.1|DKIK	CG42249|NP_572684.2|DMEL
OG0000888	LOC108079021|XP_017028689.1|DKIK	RhoGEF3|NP_612024.4|DMEL
OG0000889	LOC108072677|XP_017019407.1|DKIK	CG11370|NP_649408.1|DMEL
OG0000890	LOC108076459|XP_017024830.1|DKIK	CycB|NP_726244.1|DMEL
OG0000891	LOC108072850|XP_017019656.1|DKIK	CG9254|NP_609664.1|DMEL
OG0000891	LOC108082237|XP_017033064.1|DKIK	dmGlut|NP_620115.2|DMEL
OG0000892	LOC108073887|XP_017021161.1|DKIK	CG6168|NP_648459.1|DMEL
OG0000892	LOC108075250|XP_017023099.1|DKIK	isoQC|NP_788550.1|DMEL
OG0000893	LOC108084102|XP_017035618.1|DKIK	Ir84a|NP_649720.2|DMEL
OG0000894	LOC108081231|XP_017031799.1|DKIK	Tailor|NP_001262327.1|DMEL
OG0000895	LOC108076326|XP_017024599.1|DKIK, LOC108076325|XP_017024597.1|DKIK	JhI-26|NP_523761.2|DMEL
OG0000896	LOC108076252|XP_017024490.1|DKIK	CG15710|NP_611122.1|DMEL
OG0000896	LOC108080549|XP_017030842.1|DKIK	CG3847|NP_572317.2|DMEL
OG0000897	LOC108085859|XP_017038105.1|DKIK	E_spl_m8-HLH|NP_524513.1|DMEL
OG0000897	LOC108085856|XP_017038103.1|DKIK	E_spl_m5-HLH|NP_524511.1|DMEL
OG0000898	LOC108076187|XP_017024408.1|DKIK	CG4927|NP_001033953.1|DMEL
OG0000898	LOC108086056|XP_017038363.1|DKIK	CG3700|NP_611736.1|DMEL
OG0000899	LOC108071399|XP_017017631.1|DKIK, LOC108076129|XP_017024345.1|DKIK, LOC108071414|XP_017017649.1|DKIK, LOC108071400|XP_017017632.1|DKIK, LOC108071398|XP_017017630.1|DKIK	CG7800|NP_649770.1|DMEL
OG0000899	LOC108071460|XP_017017712.1|DKIK	CG18249|NP_001163549.1|DMEL
OG0000900	LOC108076240|XP_017024477.1|DKIK	Obp58c|NP_611710.1|DMEL
OG0000900	LOC108076239|XP_017024476.1|DKIK	Obp58b|NP_611709.1|DMEL
OG0000901	LOC108072219|XP_017018771.1|DKIK, LOC108072217|XP_017018769.1|DKIK	Gr58b|NP_523808.2|DMEL
OG0000901	LOC108072218|XP_017018770.1|DKIK, LOC108072302|XP_017018858.1|DKIK	Gr58a|NP_726135.2|DMEL
OG0000902	LOC108071737|XP_017018050.1|DKIK	Ir7e|NP_001138176.1|DMEL
OG0000902	LOC108071668|XP_017017962.1|DKIK	Ir7f|NP_001138177.1|DMEL
OG0000903	LOC108073863|XP_017021138.1|DKIK	Acbp3|NP_648083.1|DMEL
OG0000903	LOC108073892|XP_017021170.1|DKIK	Acbp4|NP_648081.1|DMEL
OG0000904	LOC108079705|XP_017029600.1|DKIK	CG42494|NP_001163333.1|DMEL
OG0000904	LOC108079706|XP_017029601.1|DKIK	CG32284|NP_728826.1|DMEL
OG0000904	LOC108079707|XP_017029602.1|DKIK	CG14957|NP_647781.1|DMEL
OG0000906	LOC108078048|XP_017027100.1|DKIK	CG34227|NP_001097269.1|DMEL
OG0000907	LOC108072186|XP_017018731.1|DKIK	CG16787|NP_611857.3|DMEL
OG0000909	LOC108075505|XP_017023461.1|DKIK	TfIIA-S|NP_524467.1|DMEL
OG0000910	LOC108085003|XP_017036921.1|DKIK	Rbp1|NP_731510.1|DMEL
OG0000911	LOC108072458|XP_017019080.1|DKIK, LOC108073054|XP_017020010.1|DKIK	sub|NP_611260.1|DMEL
OG0000912	LOC108083145|XP_017034316.1|DKIK	CG18081|NP_648807.1|DMEL, CG15715|NP_648808.1|DMEL
OG0000913	LOC108070453|XP_017016419.1|DKIK	sowah|NP_001137943.2|DMEL
OG0000914	LOC108082394|XP_017033228.1|DKIK	Cpr49Ag|NP_610776.1|DMEL
OG0000915	LOC108082506|XP_017033424.1|DKIK	CG15708|NP_611104.3|DMEL
OG0000915	LOC108076219|XP_017024450.1|DKIK	CG12684|NP_572173.1|DMEL
OG0000916	LOC108079611|XP_017029464.1|DKIK	Pvr|NP_001162911.1|DMEL
OG0000917	LOC108075845|XP_017023912.1|DKIK	Piezo|NP_001303314.1|DMEL
OG0000918	LOC108072530|XP_017019193.1|DKIK	CG15403|NP_608749.2|DMEL
OG0000920	LOC108080991|XP_017031409.1|DKIK	CG15347|NP_001188562.1|DMEL
OG0000921	LOC108083454|XP_017034713.1|DKIK	ph-p|NP_476871.2|DMEL, ph-d|NP_524794.2|DMEL
OG0000922	LOC108072650|XP_017019370.1|DKIK, LOC108072646|XP_017019365.1|DKIK	CG1299|NP_647862.1|DMEL
OG0000923	LOC108080592|XP_017030889.1|DKIK	CG5103|NP_649036.1|DMEL
OG0000923	LOC108083198|XP_017034390.1|DKIK	CG8036|NP_649812.2|DMEL
OG0000924	LOC108072920|XP_017019757.1|DKIK, LOC108080521|XP_017030801.1|DKIK	Tis11|NP_511141.2|DMEL
OG0000925	LOC108073679|XP_017020895.1|DKIK	Npc2h|NP_651824.1|DMEL, Npc2g|NP_651823.1|DMEL
OG0000926	LOC108080467|XP_017030693.1|DKIK	CG34297|NP_001097696.1|DMEL
OG0000926	LOC108080979|XP_017031394.1|DKIK	CG34274|NP_001097807.1|DMEL
OG0000927	LOC108085566|XP_017037694.1|DKIK	TwdlP|NP_651485.1|DMEL
OG0000927	LOC108085555|XP_017037682.1|DKIK	TwdlO|NP_651487.1|DMEL
OG0000928	LOC108082887|XP_017033958.1|DKIK	CG17906|NP_609266.1|DMEL
OG0000928	LOC108082712|XP_017033709.1|DKIK	CG9555|NP_609265.1|DMEL
OG0000929	LOC108077338|XP_017026116.1|DKIK	Cyp309a2|NP_608689.2|DMEL
OG0000929	LOC108077336|XP_017026114.1|DKIK	Cyp309a1|NP_608688.3|DMEL
OG0000930	LOC108078597|XP_017028007.1|DKIK, LOC108078712|XP_017028185.1|DKIK	CG33258|NP_001034027.2|DMEL
OG0000930	LOC108078596|XP_017028006.1|DKIK, LOC108078598|XP_017028008.1|DKIK	CG13075|NP_648831.1|DMEL
OG0000931	LOC108072257|XP_017018813.1|DKIK	CG13544|NP_611761.1|DMEL
OG0000931	LOC108075812|XP_017023873.1|DKIK	CG31735|NP_723938.1|DMEL
OG0000932	LOC108075016|XP_017022756.1|DKIK	CG7298|NP_649187.3|DMEL
OG0000932	LOC108074987|XP_017022707.1|DKIK	CG7290|NP_649188.1|DMEL
OG0000933	LOC108076690|XP_017025132.1|DKIK	CG17999|NP_611517.1|DMEL
OG0000933	LOC108076691|XP_017025133.1|DKIK	CG9993|NP_611518.1|DMEL
OG0000934	LOC108070808|XP_017016898.1|DKIK	Lcp4|NP_476622.1|DMEL
OG0000934	LOC108070806|XP_017016896.1|DKIK	Lcp3|NP_476621.1|DMEL
OG0000935	LOC108081000|XP_017031423.1|DKIK	Doa|NP_001014681.2|DMEL
OG0000936	LOC108084501|XP_017036228.1|DKIK	CG41128|NP_001015402.3|DMEL
OG0000936	LOC108079174|XP_017028914.1|DKIK	CG12479|NP_652484.1|DMEL
OG0000937	LOC108085040|XP_017036981.1|DKIK	spz|NP_524526.1|DMEL
OG0000938	LOC108072262|XP_017018819.1|DKIK	RpL37b|NP_611757.1|DMEL
OG0000938	LOC108071227|XP_017017404.1|DKIK	RpL37a|NP_573005.1|DMEL
OG0000939	LOC108079613|XP_017029477.1|DKIK	r2d2|NP_609152.1|DMEL
OG0000940	LOC108074917|XP_017022636.1|DKIK	CG15035|NP_572396.1|DMEL
OG0000940	LOC108079065|XP_017028768.1|DKIK	CG12091|NP_647619.1|DMEL
OG0000941	LOC108085781|XP_017038020.1|DKIK	RpS28b|NP_572568.1|DMEL
OG0000942	LOC108085817|XP_017038057.1|DKIK	CG33054|NP_788553.1|DMEL
OG0000943	LOC108073102|XP_017020081.1|DKIK	Tret1-1|NP_610693.1|DMEL
OG0000943	LOC108073103|XP_017020083.1|DKIK	Tret1-2|NP_610694.1|DMEL
OG0000944	LOC108079276|XP_017029060.1|DKIK	ben|NP_511150.1|DMEL
OG0000945	LOC108071508|XP_017017763.1|DKIK	CG9119|NP_612081.1|DMEL
OG0000945	LOC108071507|XP_017017762.1|DKIK	CG32335|NP_728575.2|DMEL
OG0000946	LOC108077032|XP_017025650.1|DKIK	Spn28Dc|NP_609172.1|DMEL
OG0000947	LOC108072101|XP_017018604.1|DKIK	EbpIII|NP_524966.1|DMEL
OG0000948	LOC108079716|XP_017029614.1|DKIK	CycJ|NP_523903.1|DMEL
OG0000949	LOC108084555|XP_017036300.1|DKIK, LOC108084576|XP_017036340.1|DKIK	IP3K2|NP_572873.2|DMEL
OG0000950	LOC108083483|XP_017034767.1|DKIK	Shawn|NP_001285448.1|DMEL
OG0000950	LOC108084079|XP_017035589.1|DKIK	CG2616|NP_649731.1|DMEL
OG0000951	LOC108077880|XP_017026904.1|DKIK	Prosalpha2|NP_524328.1|DMEL
OG0000952	LOC108082189|XP_017032998.1|DKIK	CG34164|NP_001097152.1|DMEL
OG0000954	LOC108085099|XP_017037060.1|DKIK	CG8343|NP_610207.1|DMEL
OG0000955	LOC108080214|XP_017030361.1|DKIK	Ir94d|NP_001138099.1|DMEL
OG0000955	LOC108080203|XP_017030352.1|DKIK	Ir94e|NP_001097885.2|DMEL
OG0000956	LOC108081765|XP_017032456.1|DKIK	CG16727|NP_650818.1|DMEL
OG0000956	LOC108081768|XP_017032459.1|DKIK	CG7333|NP_650814.2|DMEL
OG0000957	LOC108072874|XP_017019681.1|DKIK	CG14491|NP_611276.1|DMEL
OG0000957	LOC108072872|XP_017019680.1|DKIK	CG14492|NP_611275.2|DMEL
OG0000958	LOC108083524|XP_017034845.1|DKIK, LOC108084591|XP_017036355.1|DKIK, LOC108080064|XP_017030136.1|DKIK	CG14384|NP_650241.1|DMEL
OG0000958	LOC108072285|XP_017018842.1|DKIK	CG43106|NP_001246518.1|DMEL
OG0000959	LOC108074312|XP_017021798.1|DKIK, LOC108085502|XP_017037611.1|DKIK	HipHop|NP_649061.1|DMEL, ms_3_K81|NP_651510.1|DMEL
OG0000960	LOC108079356|XP_017029153.1|DKIK	CG3795|NP_569939.2|DMEL
OG0000961	LOC108083661|XP_017035023.1|DKIK	CG17027|NP_648823.1|DMEL
OG0000961	LOC108083660|XP_017035022.1|DKIK	CG17026|NP_648820.1|DMEL
OG0000962	LOC108080897|XP_017031288.1|DKIK, LOC108080964|XP_017031367.1|DKIK, LOC108080947|XP_017031347.1|DKIK	Ugt303B1|NP_651153.1|DMEL, Ugt303B3|NP_651152.1|DMEL
OG0000962	LOC108080929|XP_017031321.1|DKIK	Ugt303B2|NP_651154.1|DMEL
OG0000963	LOC108083374|XP_017034609.1|DKIK	CG15043|NP_573300.1|DMEL
OG0000964	LOC108082287|XP_017033107.1|DKIK	krimp|NP_611103.2|DMEL
OG0000965	LOC108071693|XP_017017996.1|DKIK	t|NP_572543.1|DMEL
OG0000966	LOC108085120|XP_017037110.1|DKIK	DJ-1alpha|NP_610916.1|DMEL
OG0000966	LOC108073749|XP_017021006.1|DKIK	dj-1beta|NP_651825.4|DMEL
OG0000968	LOC108073933|XP_017021226.1|DKIK	Mipp1|NP_524109.2|DMEL
OG0000969	LOC108078155|XP_017027287.1|DKIK	Prosalpha3|NP_476691.1|DMEL
OG0000970	LOC108083723|XP_017035118.1|DKIK, LOC108083724|XP_017035119.1|DKIK	mil|NP_651592.2|DMEL
OG0000971	LOC108076837|XP_017025355.1|DKIK	CG31810|NP_724023.1|DMEL, CG31809|NP_001097168.1|DMEL
OG0000971	LOC108076913|XP_017025445.1|DKIK	CG13284|NP_724022.2|DMEL
OG0000972	LOC108071650|XP_017017934.1|DKIK	CG13295|NP_648021.1|DMEL
OG0000972	LOC108071219|XP_017017391.1|DKIK	CG2854|NP_569999.1|DMEL
OG0000973	LOC108080070|XP_017030141.1|DKIK, LOC108080059|XP_017030130.1|DKIK	CG3526|NP_726832.2|DMEL
OG0000974	LOC108073292|XP_017020336.1|DKIK	Gr64b|NP_728921.1|DMEL
OG0000975	LOC108072112|XP_017018622.1|DKIK, LOC108072110|XP_017018621.1|DKIK	sea|NP_001027175.1|DMEL
OG0000977	LOC108084189|XP_017035775.1|DKIK	CG42404|NP_650437.4|DMEL
OG0000978	LOC108085097|XP_017037058.1|DKIK	CG11825|NP_001260865.1|DMEL
OG0000979	LOC108078293|XP_017027560.1|DKIK	qkr58E-3|NP_477306.3|DMEL
OG0000980	LOC108084938|XP_017036826.1|DKIK	Gr97a|NP_001287551.1|DMEL
OG0000981	LOC108076948|XP_017025487.1|DKIK	CG31715|NP_723568.1|DMEL
OG0000982	LOC108082775|XP_017033801.1|DKIK	I-t|NP_524323.2|DMEL
OG0000984	LOC108083699|XP_017035087.1|DKIK, LOC108082723|XP_017033720.1|DKIK	Muc26B|NP_652552.1|DMEL
OG0000985	LOC108072868|XP_017019676.1|DKIK	CG42561|NP_001163180.1|DMEL
OG0000985	LOC108073023|XP_017019970.1|DKIK	CG42562|NP_611245.2|DMEL
OG0000986	LOC108072527|XP_017019190.1|DKIK	CG31815|NP_723979.1|DMEL
OG0000986	LOC108081858|XP_017032586.1|DKIK	CG11629|NP_610125.1|DMEL
OG0000987	LOC108082146|XP_017032938.1|DKIK	CG31609|NP_723444.2|DMEL
OG0000988	LOC108076139|XP_017024359.1|DKIK	zuc|NP_609530.1|DMEL
OG0000990	LOC108083544|XP_017034878.1|DKIK	RpS10b|NP_608324.1|DMEL
OG0000991	LOC108083958|XP_017035454.1|DKIK	CG33181|NP_001096908.1|DMEL
OG0000992	LOC108071288|XP_017017470.1|DKIK	CG13827|NP_001247263.1|DMEL
OG0000993	LOC108085880|XP_017038130.1|DKIK	Rpp14a|NP_001097977.1|DMEL
OG0000993	LOC108085881|XP_017038132.1|DKIK	Rpp14b|NP_651769.1|DMEL
OG0000994	LOC108080250|XP_017030398.1|DKIK	CG4666|NP_572292.1|DMEL
OG0000995	LOC108084852|XP_017036721.1|DKIK	qjt|NP_648987.1|DMEL, CG42300|NP_727865.2|DMEL, CG42299|NP_727866.2|DMEL, cerv|NP_573043.1|DMEL
OG0000996	LOC108082519|XP_017033435.1|DKIK	PI31|NP_610715.1|DMEL
OG0000997	LOC108081260|XP_017031843.1|DKIK	Drl-2|NP_610835.2|DMEL
OG0000998	LOC108078690|XP_017028177.1|DKIK	mthl10|NP_788446.2|DMEL
OG0000999	LOC108072261|XP_017018818.1|DKIK	RpL22-like|NP_611771.1|DMEL
OG0000999	LOC108079434|XP_017029257.1|DKIK	RpL22|NP_477134.1|DMEL
OG0001000	LOC108070373|XP_017020185.1|DKIK	conu|NP_001036454.1|DMEL
OG0001001	LOC108078212|XP_017027386.1|DKIK	unc-5|NP_611033.2|DMEL
OG0001002	LOC108074347|XP_017021860.1|DKIK	Ugt301D1|NP_609882.1|DMEL
OG0001003	LOC108075484|XP_017023431.1|DKIK	UQCR-11|NP_001163852.1|DMEL
OG0001003	LOC108079135|XP_017028875.1|DKIK	UQCR-11L|NP_724697.1|DMEL
OG0001004	LOC108083197|XP_017034389.1|DKIK	p24-2|NP_788617.1|DMEL, eca|NP_788616.1|DMEL
OG0001005	LOC108082663|XP_017033650.1|DKIK	CG10700|NP_609942.1|DMEL
OG0001005	LOC108083840|XP_017035306.1|DKIK	CG4199|NP_569976.1|DMEL
OG0001006	LOC108084086|XP_017035598.1|DKIK	RpL10Aa|NP_650410.1|DMEL
OG0001006	LOC108073824|XP_017021093.1|DKIK	RpL10Ab|NP_648514.1|DMEL
OG0001007	LOC108072131|XP_017018655.1|DKIK	eEF5|NP_611878.1|DMEL
OG0001008	LOC108077891|XP_017026917.1|DKIK	UQCR-14L|NP_651614.1|DMEL
OG0001008	LOC108083356|XP_017034588.1|DKIK	UQCR-14|NP_573110.1|DMEL
OG0001009	LOC108073420|XP_017020527.1|DKIK	RpL34b|NP_649887.1|DMEL, RpL34a|NP_651460.2|DMEL
OG0001010	LOC108079536|XP_017029361.1|DKIK	ovm|NP_722607.1|DMEL
OG0001011	LOC108079000|XP_017028667.1|DKIK	BthD|NP_572903.3|DMEL
OG0001011	LOC108085343|XP_017037388.1|DKIK	CG15147|NP_609854.1|DMEL
OG0001012	LOC108080501|XP_017030752.1|DKIK, LOC108080502|XP_017030754.1|DKIK	CG15646|NP_573051.1|DMEL, CG12708|NP_001138199.1|DMEL
OG0001013	LOC108073829|XP_017021097.1|DKIK	CG5897|NP_001356901.1|DMEL
OG0001013	LOC108075023|XP_017022766.1|DKIK	CG6933|NP_730495.1|DMEL
OG0001014	LOC108073967|XP_017021298.1|DKIK	CG11560|NP_001303392.1|DMEL
OG0001015	LOC108080031|XP_017030095.1|DKIK	CG1889|NP_727376.2|DMEL
OG0001015	LOC108080038|XP_017030104.1|DKIK	CG1791|NP_572591.1|DMEL
OG0001016	LOC108081050|XP_017031509.1|DKIK	CG5107|NP_651401.1|DMEL
OG0001016	LOC108082915|XP_017033988.1|DKIK	CG8664|NP_573211.1|DMEL
OG0001017	LOC108076348|XP_017024630.1|DKIK	CG34189|NP_001097347.1|DMEL
OG0001017	LOC108082984|XP_017034095.1|DKIK, LOC108083016|XP_017034133.1|DKIK	Acp62F|NP_523892.1|DMEL, CG33259|NP_996090.1|DMEL
OG0001018	LOC108084093|XP_017035607.1|DKIK, LOC108080174|XP_017030310.1|DKIK, LOC108080173|XP_017030308.1|DKIK, LOC108080172|XP_017030307.1|DKIK	tbrd-1|NP_001369030.1|DMEL
OG0001019	LOC108084986|XP_017036899.1|DKIK	RYa-R|NP_001287552.1|DMEL
OG0001020	LOC108080030|XP_017030092.1|DKIK	GstT3|NP_001162808.1|DMEL
OG0001021	LOC108075935|XP_017024061.1|DKIK	Tsp|NP_001137802.1|DMEL
OG0001022	LOC108071850|XP_017018253.1|DKIK	sun|NP_524682.1|DMEL
OG0001024	LOC108085012|XP_017036943.1|DKIK	CG31075|NP_001247324.1|DMEL
OG0001025	LOC108074005|XP_017021355.1|DKIK	CAH2|NP_648555.1|DMEL
OG0001026	LOC108076644|XP_017025065.1|DKIK	CG14763|NP_610340.1|DMEL
OG0001027	LOC108085516|XP_017037630.1|DKIK	Indy|NP_730363.2|DMEL
OG0001028	LOC108074640|XP_017022248.1|DKIK	UK114|NP_609747.1|DMEL
OG0001029	LOC108078245|XP_017027457.1|DKIK	cag|NP_477207.1|DMEL
OG0001031	LOC108084782|XP_017036594.1|DKIK	CG42748|NP_001260684.1|DMEL
OG0001032	LOC108081290|XP_017031869.1|DKIK	klhl10|NP_001015100.2|DMEL
OG0001033	LOC108080217|XP_017030362.1|DKIK, LOC108078390|XP_017027734.1|DKIK	BoYb|NP_649430.1|DMEL
OG0001034	LOC108084763|XP_017036569.1|DKIK	Hml|NP_524060.2|DMEL
OG0001035	LOC108074240|XP_017021673.1|DKIK	CG40486|NP_001036312.1|DMEL
OG0001035	LOC108074238|XP_017021671.1|DKIK	CG40485|NP_001036313.1|DMEL
OG0001037	LOC108073574|XP_017020750.1|DKIK, LOC108073575|XP_017020751.1|DKIK, LOC108073576|XP_017020752.1|DKIK	CG32081|NP_729646.1|DMEL
OG0001038	LOC108073428|XP_017020539.1|DKIK	CG33934|NP_001163660.1|DMEL
OG0001038	LOC108073417|XP_017020528.1|DKIK	Indy-2|NP_001027201.1|DMEL
OG0001039	LOC108077675|XP_017026585.1|DKIK, LOC108077674|XP_017026584.1|DKIK	CG14850|NP_650371.1|DMEL, CG8087|NP_731917.1|DMEL
OG0001040	LOC108078696|XP_017028137.1|DKIK	CG13029|NP_648928.1|DMEL
OG0001040	LOC108077648|XP_017026550.1|DKIK	CG17196|NP_651426.1|DMEL, CG17195|NP_651427.2|DMEL
OG0001041	LOC108071279|XP_017017460.1|DKIK	TotA|NP_536778.2|DMEL, TotC|NP_536779.2|DMEL, TotB|NP_524422.1|DMEL
OG0001042	LOC108073663|XP_017020877.1|DKIK	Cyp4c3|NP_524598.1|DMEL
OG0001043	LOC108079351|XP_017029147.1|DKIK	CG7860|NP_573039.1|DMEL
OG0001044	LOC108070916|XP_017017061.1|DKIK	tor|NP_476762.1|DMEL
OG0001045	LOC108072423|XP_017019022.1|DKIK	ADPS|NP_611006.1|DMEL
OG0001046	LOC108072898|XP_017019710.1|DKIK	CG30108|NP_725705.2|DMEL, CG30109|NP_725706.1|DMEL
