Orthogroup	DKIK.longest_only	DMAU.longest_only
OG0000550	LOC108079054|XP_017028750.1|DKIK	LOC117141650|XP_033161114.1|DMAU
OG0000551	LOC108072919|XP_017019753.1|DKIK	LOC117138541|XP_033156575.1|DMAU
OG0000552	LOC108085919|XP_017038183.1|DKIK	LOC117143075|XP_033163432.1|DMAU
OG0000552	LOC108085913|XP_017038175.1|DKIK	LOC117145182|XP_033166628.1|DMAU
OG0000553	LOC108077083|XP_017025740.1|DKIK	LOC117151074|XP_033174209.1|DMAU
OG0000554	LOC108081171|XP_017031716.1|DKIK	LOC117143298|XP_033163794.1|DMAU
OG0000554	LOC108081172|XP_017031717.1|DKIK	LOC117145830|XP_033167523.1|DMAU
OG0000555	LOC108078648|XP_017028068.1|DKIK	LOC117140851|XP_033159869.1|DMAU
OG0000555	LOC108079897|XP_017029914.1|DKIK	LOC117140857|XP_033159877.1|DMAU
OG0000556	LOC108080353|XP_017030546.1|DKIK	LOC117148143|XP_033171261.1|DMAU
OG0000556	LOC108081229|XP_017031794.1|DKIK	LOC117145232|XP_033166697.1|DMAU
OG0000557	LOC108080430|XP_017030652.1|DKIK	LOC117144176|XP_033165112.1|DMAU
OG0000557	LOC108080431|XP_017030653.1|DKIK	LOC117143551|XP_033164182.1|DMAU
OG0000558	LOC108080944|XP_017031338.1|DKIK	LOC117143121|XP_033163499.1|DMAU
OG0000558	LOC108071723|XP_017018036.1|DKIK	LOC117147855|XP_033170821.1|DMAU
OG0000559	LOC108085900|XP_017038154.1|DKIK	LOC117143297|XP_033163786.1|DMAU
OG0000559	LOC108083011|XP_017034125.1|DKIK	LOC117141597|XP_033161001.1|DMAU
OG0000560	LOC108081832|XP_017032562.1|DKIK	LOC117136435|XP_033153239.1|DMAU
OG0000560	LOC108081831|XP_017032561.1|DKIK	LOC117136434|XP_033153238.1|DMAU
OG0000561	LOC108070495|XP_017016479.1|DKIK	LOC117141068|XP_033160254.1|DMAU
OG0000561	LOC108070492|XP_017016474.1|DKIK	LOC117140867|XP_033159896.1|DMAU
OG0000562	LOC108073960|XP_017021286.1|DKIK	LOC117139546|XP_033157825.1|DMAU
OG0000562	LOC108073994|XP_017021336.1|DKIK	LOC117140486|XP_033159336.1|DMAU
OG0000563	LOC108070400|XP_017016341.1|DKIK	LOC117141612|XP_033161023.1|DMAU
OG0000564	LOC108085799|XP_017038036.1|DKIK	LOC117139327|XP_033157465.1|DMAU
OG0000564	LOC108085794|XP_017038032.1|DKIK	LOC117139328|XP_033157466.1|DMAU
OG0000565	LOC108085285|XP_017037325.1|DKIK	LOC117146450|XP_033168568.1|DMAU, LOC117146451|XP_033168570.1|DMAU
OG0000566	LOC108071462|XP_017017713.1|DKIK	LOC117145247|XP_033166720.1|DMAU
OG0000566	LOC108075244|XP_017023090.1|DKIK	LOC117141238|XP_033160492.1|DMAU
OG0000567	LOC108084641|XP_017036421.1|DKIK	LOC117147883|XP_033170858.1|DMAU
OG0000567	LOC108084683|XP_017036504.1|DKIK	LOC117147648|XP_033170511.1|DMAU
OG0000568	LOC108085757|XP_017037985.1|DKIK	LOC117148765|XP_033172252.1|DMAU
OG0000568	LOC108077780|XP_017026767.1|DKIK	LOC117143405|XP_033163989.1|DMAU
OG0000569	LOC108081189|XP_017031736.1|DKIK	LOC117143814|XP_033164551.1|DMAU
OG0000570	LOC108077843|XP_017026860.1|DKIK	LOC117144673|XP_033165885.1|DMAU
OG0000570	LOC108077850|XP_017026871.1|DKIK	LOC117145007|XP_033166391.1|DMAU
OG0000571	LOC108077621|XP_017026518.1|DKIK	LOC117144833|XP_033166109.1|DMAU
OG0000571	LOC108077798|XP_017026802.1|DKIK	LOC117144405|XP_033165431.1|DMAU
OG0000572	LOC108083921|XP_017035405.1|DKIK	LOC117145390|XP_033166917.1|DMAU
OG0000572	LOC108083922|XP_017035408.1|DKIK	LOC117144091|XP_033164997.1|DMAU
OG0000573	LOC108075269|XP_017023129.1|DKIK	LOC117141993|XP_033161728.1|DMAU
OG0000573	LOC108076428|XP_017024771.1|DKIK	LOC117136418|XP_033153219.1|DMAU
OG0000574	LOC108078692|XP_017028132.1|DKIK	LOC117140993|XP_033160134.1|DMAU
OG0000574	LOC108073352|XP_017020408.1|DKIK	LOC117144796|XP_033166063.1|DMAU
OG0000575	LOC108070476|XP_017016449.1|DKIK	LOC117140190|XP_033158859.1|DMAU
OG0000575	LOC108070487|XP_017016467.1|DKIK	LOC117139986|XP_033158582.1|DMAU
OG0000576	LOC108085409|XP_017037467.1|DKIK	LOC117143614|XP_033164258.1|DMAU
OG0000576	LOC108085392|XP_017037449.1|DKIK	LOC117143739|XP_033164440.1|DMAU
OG0000577	LOC108079650|XP_017029533.1|DKIK	LOC117139158|XP_033157211.1|DMAU
OG0000577	LOC108079610|XP_017029463.1|DKIK	LOC117135254|XP_033151291.1|DMAU
OG0000578	LOC108077257|XP_017026013.1|DKIK	LOC117146824|XP_033169272.1|DMAU
OG0000578	LOC108086146|XP_017038495.1|DKIK	LOC117136726|XP_033153643.1|DMAU
OG0000579	LOC108077659|XP_017026564.1|DKIK	LOC117143888|XP_033164680.1|DMAU
OG0000579	LOC108070421|XP_017016364.1|DKIK	LOC117142105|XP_033161882.1|DMAU
OG0000580	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK	LOC117144755|XP_033166005.1|DMAU
OG0000580	LOC108081498|XP_017032202.1|DKIK	LOC117144756|XP_033166006.1|DMAU
OG0000581	LOC108084863|XP_017036739.1|DKIK	LOC117146114|XP_033167993.1|DMAU
OG0000581	LOC108075271|XP_017023130.1|DKIK	LOC117147504|XP_033170299.1|DMAU
OG0000582	LOC108076617|XP_017025032.1|DKIK	LOC117136765|XP_033153700.1|DMAU
OG0000583	LOC108074226|XP_017021659.1|DKIK	LOC117135753|XP_033152100.1|DMAU
OG0000583	LOC108074225|XP_017021658.1|DKIK	LOC117138559|XP_033156609.1|DMAU
OG0000584	LOC108082720|XP_017033716.1|DKIK	LOC117150809|XP_033173759.1|DMAU
OG0000584	LOC108082719|XP_017033715.1|DKIK	LOC117142375|XP_033162199.1|DMAU
OG0000585	LOC108072706|XP_017019431.1|DKIK	LOC117139090|XP_033157102.1|DMAU
OG0000585	LOC108072692|XP_017019419.1|DKIK	LOC117140671|XP_033159612.1|DMAU
OG0000586	LOC108072270|XP_017018825.1|DKIK	LOC117136220|XP_033152886.1|DMAU
OG0000586	LOC108082572|XP_017033518.1|DKIK	LOC117138203|XP_033156024.1|DMAU
OG0000586	LOC108070913|XP_017017058.1|DKIK	LOC117137134|XP_033154324.1|DMAU
OG0000587	LOC108085365|XP_017037426.1|DKIK	LOC117138567|XP_033156618.1|DMAU
OG0000589	LOC108071756|XP_017018070.1|DKIK	LOC117148201|XP_033171372.1|DMAU
OG0000590	LOC108073189|XP_017020194.1|DKIK	LOC117142882|XP_033163046.1|DMAU
OG0000590	LOC108079397|XP_017029211.1|DKIK	LOC117148928|XP_033172541.1|DMAU
OG0000592	LOC108076818|XP_017025338.1|DKIK	LOC117138482|XP_033156504.1|DMAU
OG0000592	LOC108074668|XP_017022276.1|DKIK	LOC117136615|XP_033153491.1|DMAU
OG0000593	LOC108075714|XP_017023734.1|DKIK	LOC117144992|XP_033166356.1|DMAU
OG0000593	LOC108084251|XP_017035882.1|DKIK	LOC117147692|XP_033170570.1|DMAU
OG0000594	LOC108075727|XP_017023755.1|DKIK	LOC117145735|XP_033167386.1|DMAU
OG0000594	LOC108080439|XP_017030663.1|DKIK	LOC117145608|XP_033167214.1|DMAU
OG0000595	LOC108074078|XP_017021444.1|DKIK	LOC117143688|XP_033164365.1|DMAU
OG0000595	LOC108084252|XP_017035879.1|DKIK	LOC117144576|XP_033165721.1|DMAU
OG0000596	LOC108080341|XP_017030530.1|DKIK	LOC117146467|XP_033168594.1|DMAU
OG0000596	LOC108073310|XP_017020359.1|DKIK	LOC117145496|XP_033167067.1|DMAU
OG0000597	LOC108075666|XP_017023704.1|DKIK	LOC117142900|XP_033163072.1|DMAU
OG0000597	LOC108086015|XP_017038315.1|DKIK	LOC117145873|XP_033167588.1|DMAU
OG0000598	LOC108084589|XP_017036353.1|DKIK	LOC117142628|XP_033162622.1|DMAU
OG0000599	LOC108073360|XP_017020413.1|DKIK	LOC117140768|XP_033159741.1|DMAU
OG0000599	LOC108073267|XP_017020313.1|DKIK	LOC117139641|XP_033157992.1|DMAU
OG0000600	LOC108081263|XP_017031846.1|DKIK	LOC117137974|XP_033155638.1|DMAU
OG0000600	LOC108081210|XP_017031772.1|DKIK	LOC117137706|XP_033155169.1|DMAU
OG0000601	LOC108075836|XP_017023900.1|DKIK	LOC117150568|XP_033173410.1|DMAU
OG0000601	LOC108085347|XP_017037405.1|DKIK	LOC117138148|XP_033155920.1|DMAU
OG0000602	LOC108072498|XP_017019154.1|DKIK	LOC117150785|XP_033173722.1|DMAU
OG0000602	LOC108072504|XP_017019164.1|DKIK	LOC117150792|XP_033173729.1|DMAU
OG0000603	LOC108074609|XP_017022218.1|DKIK	LOC117150385|XP_033173142.1|DMAU
OG0000603	LOC108079639|XP_017029514.1|DKIK	LOC117151083|XP_033174222.1|DMAU
OG0000604	LOC108086255|XP_017038629.1|DKIK	LOC117138175|XP_033155957.1|DMAU
OG0000604	LOC108086257|XP_017038630.1|DKIK	LOC117138189|XP_033155983.1|DMAU
OG0000605	LOC108081367|XP_017032009.1|DKIK	LOC117138562|XP_033156656.1|DMAU
OG0000606	LOC108073322|XP_017020372.1|DKIK	LOC117144463|XP_033165516.1|DMAU
OG0000607	LOC108071464|XP_017017716.1|DKIK	LOC117144625|XP_033165811.1|DMAU
OG0000607	LOC108083212|XP_017034410.1|DKIK	LOC117144328|XP_033165332.1|DMAU
OG0000608	LOC108072009|XP_017018476.1|DKIK	LOC117145480|XP_033167048.1|DMAU
OG0000608	LOC108078823|XP_017028403.1|DKIK	LOC117142771|XP_033162848.1|DMAU
OG0000609	LOC108079563|XP_017029393.1|DKIK	LOC117141074|XP_033160267.1|DMAU
OG0000610	LOC108085528|XP_017037648.1|DKIK	LOC117140307|XP_033159043.1|DMAU
OG0000610	LOC108072279|XP_017018833.1|DKIK	LOC117136922|XP_033153949.1|DMAU
OG0000611	LOC108078251|XP_017027469.1|DKIK	LOC117138619|XP_033156719.1|DMAU
OG0000611	LOC108076520|XP_017024918.1|DKIK	LOC117137683|XP_033155142.1|DMAU
OG0000612	LOC108080619|XP_017030933.1|DKIK	LOC117140794|XP_033159779.1|DMAU
OG0000612	LOC108080581|XP_017030874.1|DKIK	LOC117140798|XP_033159786.1|DMAU
OG0000612	LOC108080608|XP_017030919.1|DKIK	LOC117140796|XP_033159783.1|DMAU
OG0000614	LOC108080098|XP_017030195.1|DKIK	LOC117148557|XP_033171886.1|DMAU
OG0000614	LOC108077821|XP_017026834.1|DKIK	LOC117145192|XP_033166644.1|DMAU
OG0000615	LOC108084268|XP_017035916.1|DKIK	LOC117148524|XP_033171829.1|DMAU
OG0000615	LOC108084201|XP_017035801.1|DKIK	LOC117142476|XP_033162383.1|DMAU
OG0000616	LOC108083591|XP_017034940.1|DKIK	LOC117147928|XP_033170955.1|DMAU
OG0000616	LOC108083607|XP_017034967.1|DKIK	LOC117147752|XP_033170651.1|DMAU
OG0000617	LOC108083732|XP_017035129.1|DKIK	LOC117143061|XP_033163409.1|DMAU
OG0000617	LOC108077690|XP_017026613.1|DKIK	LOC117142509|XP_033162436.1|DMAU
OG0000618	LOC108073541|XP_017020714.1|DKIK	LOC117143160|XP_033163562.1|DMAU
OG0000618	LOC108075303|XP_017023192.1|DKIK	LOC117139303|XP_033157433.1|DMAU
OG0000619	LOC108082559|XP_017033498.1|DKIK	LOC117136888|XP_033153889.1|DMAU
OG0000620	LOC108080056|XP_017030128.1|DKIK	LOC117147554|XP_033170387.1|DMAU
OG0000620	LOC108078775|XP_017028306.1|DKIK	LOC117139571|XP_033157864.1|DMAU
OG0000621	LOC108084140|XP_017035673.1|DKIK	LOC117144171|XP_033165104.1|DMAU
OG0000621	LOC108085770|XP_017038004.1|DKIK	LOC117147032|XP_033169617.1|DMAU
OG0000622	LOC108079023|XP_017028691.1|DKIK	LOC117141548|XP_033160943.1|DMAU
OG0000622	LOC108078615|XP_017028027.1|DKIK	LOC117141409|XP_033160723.1|DMAU
OG0000623	LOC108074006|XP_017021356.1|DKIK	LOC117139983|XP_033158578.1|DMAU
OG0000623	LOC108078295|XP_017027566.1|DKIK	LOC117139055|XP_033157056.1|DMAU
OG0000624	LOC108081185|XP_017031733.1|DKIK	LOC117136836|XP_033153808.1|DMAU
OG0000624	LOC108081184|XP_017031732.1|DKIK	LOC117136835|XP_033153807.1|DMAU
OG0000625	LOC108084418|XP_017036112.1|DKIK	LOC117139435|XP_033157623.1|DMAU
OG0000625	LOC108084393|XP_017036076.1|DKIK	LOC117139436|XP_033157628.1|DMAU
OG0000626	LOC108078051|XP_017027103.1|DKIK	LOC117137664|XP_033155114.1|DMAU
OG0000626	LOC108076515|XP_017024912.1|DKIK	LOC117136923|XP_033153950.1|DMAU
OG0000627	LOC108071875|XP_017018292.1|DKIK	LOC117139752|XP_033158207.1|DMAU
OG0000627	LOC108076113|XP_017024328.1|DKIK	LOC117146504|XP_033168650.1|DMAU
OG0000628	LOC108086261|XP_017038635.1|DKIK	LOC117143705|XP_033164398.1|DMAU
OG0000628	LOC108076896|XP_017025418.1|DKIK	LOC117135917|XP_033152379.1|DMAU
OG0000629	LOC108081482|XP_017032170.1|DKIK	LOC117145419|XP_033166955.1|DMAU
OG0000629	LOC108081399|XP_017032048.1|DKIK	LOC117150369|XP_033173122.1|DMAU
OG0000630	LOC108082830|XP_017033879.1|DKIK	LOC117144094|XP_033165004.1|DMAU
OG0000630	LOC108082796|XP_017033835.1|DKIK	LOC117138999|XP_033156971.1|DMAU
OG0000631	LOC108074611|XP_017022223.1|DKIK	LOC117144114|XP_033165036.1|DMAU
OG0000631	LOC108072625|XP_017019343.1|DKIK	LOC117150315|XP_033173037.1|DMAU
OG0000632	LOC108076936|XP_017025472.1|DKIK	LOC117150547|XP_033173370.1|DMAU
OG0000632	LOC108074390|XP_017021903.1|DKIK	LOC117135948|XP_033152429.1|DMAU
OG0000633	LOC108073828|XP_017021096.1|DKIK	LOC117139136|XP_033157176.1|DMAU
OG0000633	LOC108073771|XP_017021026.1|DKIK	LOC117139105|XP_033157129.1|DMAU
OG0000635	LOC108084176|XP_017035757.1|DKIK	LOC117136680|XP_033153581.1|DMAU
OG0000635	LOC108079714|XP_017029611.1|DKIK	LOC117146747|XP_033169114.1|DMAU
OG0000636	LOC108082705|XP_017033702.1|DKIK	LOC117141772|XP_033161297.1|DMAU
OG0000636	LOC108082716|XP_017033713.1|DKIK	LOC117143871|XP_033164643.1|DMAU
OG0000637	LOC108075983|XP_017024125.1|DKIK	LOC117148145|XP_033171265.1|DMAU
OG0000637	LOC108076118|XP_017024335.1|DKIK	LOC117148144|XP_033171264.1|DMAU
OG0000638	LOC108084584|XP_017036347.1|DKIK	LOC117142822|XP_033162932.1|DMAU
OG0000638	LOC108084497|XP_017036225.1|DKIK	LOC117148196|XP_033171360.1|DMAU
OG0000639	LOC108085804|XP_017038040.1|DKIK	LOC117140166|XP_033158830.1|DMAU
OG0000641	LOC108085384|XP_017037441.1|DKIK	LOC117143591|XP_033164230.1|DMAU
OG0000642	LOC108082317|XP_017033136.1|DKIK	LOC117137981|XP_033155647.1|DMAU
OG0000642	LOC108077329|XP_017026106.1|DKIK	LOC117150810|XP_033173760.1|DMAU
OG0000643	LOC108083624|XP_017034984.1|DKIK	LOC117145694|XP_033167326.1|DMAU, LOC117142534|XP_033162472.1|DMAU, LOC117144635|XP_033165821.1|DMAU
OG0000643	LOC108083623|XP_017034983.1|DKIK	LOC117145690|XP_033167322.1|DMAU
OG0000644	LOC108073875|XP_017021150.1|DKIK	LOC117141328|XP_033160618.1|DMAU
OG0000644	LOC108073783|XP_017021038.1|DKIK	LOC117141325|XP_033160615.1|DMAU
OG0000644	LOC108073784|XP_017021039.1|DKIK	LOC117141326|XP_033160616.1|DMAU
OG0000645	LOC108077460|XP_017026273.1|DKIK	LOC117142794|XP_033162889.1|DMAU
OG0000645	LOC108077371|XP_017026155.1|DKIK	LOC117137111|XP_033154293.1|DMAU
OG0000646	LOC108084599|XP_017036366.1|DKIK	LOC117142560|XP_033162501.1|DMAU
OG0000646	LOC108081121|XP_017031617.1|DKIK	LOC117142564|XP_033162507.1|DMAU
OG0000647	LOC108070657|XP_017016714.1|DKIK	LOC117144711|XP_033165942.1|DMAU
OG0000647	LOC108085755|XP_017037983.1|DKIK	LOC117148758|XP_033172244.1|DMAU
OG0000648	LOC108084227|XP_017035843.1|DKIK	LOC117147780|XP_033170708.1|DMAU
OG0000648	LOC108084297|XP_017035952.1|DKIK	LOC117148002|XP_033171050.1|DMAU
OG0000649	LOC108083604|XP_017034962.1|DKIK	LOC117148020|XP_033171077.1|DMAU
OG0000649	LOC108083350|XP_017034583.1|DKIK	LOC117147910|XP_033170910.1|DMAU
OG0000650	LOC108084541|XP_017036267.1|DKIK	LOC117142347|XP_033162157.1|DMAU
OG0000650	LOC108072475|XP_017019128.1|DKIK	LOC117146278|XP_033168164.1|DMAU
OG0000651	LOC108078903|XP_017028525.1|DKIK	LOC117140706|XP_033159663.1|DMAU
OG0000651	LOC108073486|XP_017020633.1|DKIK	LOC117138975|XP_033156928.1|DMAU
OG0000652	LOC108076803|XP_017025318.1|DKIK	LOC117137821|XP_033155396.1|DMAU
OG0000652	LOC108079433|XP_017029256.1|DKIK	LOC117147582|XP_033170417.1|DMAU
OG0000653	LOC108077719|XP_017026659.1|DKIK	LOC117145168|XP_033166607.1|DMAU
OG0000653	LOC108079129|XP_017028866.1|DKIK	LOC117143725|XP_033164420.1|DMAU
OG0000654	LOC108079125|XP_017028858.1|DKIK	LOC117139267|XP_033157378.1|DMAU
OG0000654	LOC108078754|XP_017028271.1|DKIK	LOC117139145|XP_033157188.1|DMAU
OG0000655	LOC108078258|XP_017027484.1|DKIK	LOC117137767|XP_033155278.1|DMAU
OG0000655	LOC108077401|XP_017026189.1|DKIK	LOC117138819|XP_033156861.1|DMAU
OG0000656	LOC108085637|XP_017037812.1|DKIK	LOC117143330|XP_033163878.1|DMAU
OG0000656	LOC108085638|XP_017037813.1|DKIK	LOC117143331|XP_033163879.1|DMAU
OG0000657	LOC108078517|XP_017027916.1|DKIK	LOC117139037|XP_033157029.1|DMAU
OG0000657	LOC108086102|XP_017038417.1|DKIK	LOC117135291|XP_033151352.1|DMAU
OG0000658	LOC108083861|XP_017035336.1|DKIK	LOC117147558|XP_033170391.1|DMAU
OG0000658	LOC108075610|XP_017023632.1|DKIK	LOC117143468|XP_033164072.1|DMAU
OG0000659	LOC108075870|XP_017023962.1|DKIK	LOC117136390|XP_033153177.1|DMAU
OG0000659	LOC108083490|XP_017034778.1|DKIK	LOC117150669|XP_033173559.1|DMAU
OG0000660	LOC108076373|XP_017024672.1|DKIK	LOC117135316|XP_033151404.1|DMAU
OG0000661	LOC108071541|XP_017017805.1|DKIK	LOC117141077|XP_033160266.1|DMAU
OG0000661	LOC108077120|XP_017025809.1|DKIK	LOC117150280|XP_033172987.1|DMAU
OG0000662	LOC108080704|XP_017031034.1|DKIK	LOC117140756|XP_033159729.1|DMAU
OG0000662	LOC108085545|XP_017037673.1|DKIK	LOC117142832|XP_033162954.1|DMAU
OG0000663	LOC108072370|XP_017018956.1|DKIK	LOC117137679|XP_033155139.1|DMAU
OG0000664	LOC108081758|XP_017032448.1|DKIK	LOC117145519|XP_033167102.1|DMAU
OG0000664	LOC108071230|XP_017017403.1|DKIK	LOC117148846|XP_033172396.1|DMAU
OG0000665	LOC108073299|XP_017020343.1|DKIK	LOC117145905|XP_033167646.1|DMAU
OG0000665	LOC108073369|XP_017020422.1|DKIK	LOC117145904|XP_033167645.1|DMAU
OG0000666	LOC108084127|XP_017035658.1|DKIK	LOC117135416|XP_033151459.1|DMAU
OG0000666	LOC108079237|XP_017029009.1|DKIK	LOC117146672|XP_033168911.1|DMAU
OG0000667	LOC108071691|XP_017017994.1|DKIK	LOC117147302|XP_033170039.1|DMAU
OG0000667	LOC108081509|XP_017032217.1|DKIK	LOC117144758|XP_033166008.1|DMAU
OG0000668	LOC108084170|XP_017035745.1|DKIK	LOC117144795|XP_033166062.1|DMAU
OG0000669	LOC108079134|XP_017028871.1|DKIK	LOC117146391|XP_033168456.1|DMAU
OG0000669	LOC108079183|XP_017028924.1|DKIK	LOC117146390|XP_033168455.1|DMAU
OG0000670	LOC108084682|XP_017036503.1|DKIK	LOC117147465|XP_033170247.1|DMAU
OG0000671	LOC108071215|XP_017017385.1|DKIK	LOC117145325|XP_033166815.1|DMAU
OG0000671	LOC108077687|XP_017026608.1|DKIK	LOC117145493|XP_033167062.1|DMAU
OG0000672	LOC108075092|XP_017022863.1|DKIK	LOC117147253|XP_033169963.1|DMAU
OG0000672	LOC108083372|XP_017034606.1|DKIK	LOC117148037|XP_033171104.1|DMAU
OG0000673	LOC108083475|XP_017034754.1|DKIK	LOC117146774|XP_033169186.1|DMAU
OG0000673	LOC108083097|XP_017034239.1|DKIK	LOC117140163|XP_033158827.1|DMAU
OG0000675	LOC108074866|XP_017022567.1|DKIK	LOC117150538|XP_033173355.1|DMAU
OG0000677	LOC108074131|XP_017021520.1|DKIK	LOC117147387|XP_033170148.1|DMAU
OG0000678	LOC108071447|XP_017017690.1|DKIK	LOC117143293|XP_033163779.1|DMAU
OG0000678	LOC108079157|XP_017028898.1|DKIK	LOC117150200|XP_033172881.1|DMAU
OG0000679	LOC108071699|XP_017018002.1|DKIK	LOC117148273|XP_033171478.1|DMAU
OG0000680	LOC108084638|XP_017036414.1|DKIK	LOC117147584|XP_033170421.1|DMAU
OG0000680	LOC108084675|XP_017036492.1|DKIK	LOC117147769|XP_033170695.1|DMAU
OG0000681	LOC108085641|XP_017037815.1|DKIK	LOC117143399|XP_033163979.1|DMAU
OG0000681	LOC108080288|XP_017030446.1|DKIK	LOC117148860|XP_033172420.1|DMAU
OG0000683	LOC108084603|XP_017036374.1|DKIK, LOC108084534|XP_017036259.1|DKIK	LOC117142812|XP_033162917.1|DMAU
OG0000684	LOC108080442|XP_017030667.1|DKIK	LOC117145668|XP_033167293.1|DMAU
OG0000684	LOC108081086|XP_017031564.1|DKIK	LOC117145826|XP_033167519.1|DMAU
OG0000685	LOC108085236|XP_017037268.1|DKIK	LOC117148792|XP_033172295.1|DMAU
OG0000685	LOC108075614|XP_017023636.1|DKIK	LOC117142601|XP_033162571.1|DMAU
OG0000686	LOC108070538|XP_017016553.1|DKIK	LOC117137317|XP_033154592.1|DMAU
OG0000686	LOC108078985|XP_017028650.1|DKIK	LOC117148855|XP_033172405.1|DMAU
OG0000687	LOC108082131|XP_017032922.1|DKIK	LOC117137548|XP_033154937.1|DMAU
OG0000687	LOC108075059|XP_017022829.1|DKIK	LOC117141999|XP_033161738.1|DMAU
OG0000688	LOC108072914|XP_017019733.1|DKIK	LOC117138670|XP_033156809.1|DMAU
OG0000689	LOC108073146|XP_017020143.1|DKIK	LOC117137435|XP_033154757.1|DMAU
OG0000689	LOC108073145|XP_017020142.1|DKIK	LOC117137434|XP_033154756.1|DMAU
OG0000690	LOC108079228|XP_017029000.1|DKIK	LOC117147258|XP_033169969.1|DMAU
OG0000691	LOC108074812|XP_017022497.1|DKIK	LOC117135329|XP_033151420.1|DMAU
OG0000691	LOC108085522|XP_017037643.1|DKIK	LOC117139778|XP_033158280.1|DMAU
OG0000692	LOC108071478|XP_017017726.1|DKIK	LOC117141221|XP_033160471.1|DMAU
OG0000692	LOC108071479|XP_017017727.1|DKIK	LOC117141222|XP_033160472.1|DMAU
OG0000693	LOC108083567|XP_017034912.1|DKIK	LOC117147861|XP_033170829.1|DMAU
OG0000693	LOC108073438|XP_017020551.1|DKIK	LOC117143601|XP_033164244.1|DMAU
OG0000694	LOC108080146|XP_017030269.1|DKIK	LOC117147667|XP_033170532.1|DMAU
OG0000694	LOC108073998|XP_017021340.1|DKIK	LOC117140570|XP_033159460.1|DMAU
OG0000695	LOC108082751|XP_017033756.1|DKIK	LOC117138088|XP_033155832.1|DMAU
OG0000695	LOC108082750|XP_017033755.1|DKIK	LOC117141657|XP_033161138.1|DMAU
OG0000696	LOC108076939|XP_017025476.1|DKIK	LOC117150595|XP_033173442.1|DMAU
OG0000697	LOC108080046|XP_017030114.1|DKIK	LOC117147112|XP_033169771.1|DMAU, LOC117147113|XP_033169772.1|DMAU, LOC117147109|XP_033169770.1|DMAU
OG0000697	LOC108082242|XP_017033070.1|DKIK	LOC117135164|XP_033151116.1|DMAU
OG0000698	LOC108074270|XP_017021730.1|DKIK	LOC117150465|XP_033173251.1|DMAU
OG0000698	LOC108074264|XP_017021724.1|DKIK	LOC117150344|XP_033173082.1|DMAU
OG0000699	LOC108072863|XP_017019669.1|DKIK	LOC117141378|XP_033160690.1|DMAU
OG0000699	LOC108083649|XP_017035010.1|DKIK	LOC117143668|XP_033164340.1|DMAU
OG0000700	LOC108079104|XP_017028827.1|DKIK	LOC117150347|XP_033173089.1|DMAU
OG0000700	LOC108077455|XP_017026266.1|DKIK	LOC117150288|XP_033172998.1|DMAU
OG0000701	LOC108070795|XP_017016884.1|DKIK	LOC117136478|XP_033153306.1|DMAU
OG0000701	LOC108071853|XP_017018260.1|DKIK	LOC117147326|XP_033170067.1|DMAU
OG0000702	LOC108077600|XP_017026483.1|DKIK	LOC117145139|XP_033166570.1|DMAU
OG0000702	LOC108082899|XP_017034041.1|DKIK	LOC117145138|XP_033166550.1|DMAU
OG0000703	LOC108085303|XP_017037349.1|DKIK	LOC117150353|XP_033173100.1|DMAU
OG0000703	LOC108082552|XP_017033486.1|DKIK	LOC117137321|XP_033154597.1|DMAU
OG0000704	LOC108071686|XP_017017989.1|DKIK	LOC117148286|XP_033171490.1|DMAU
OG0000704	LOC108086018|XP_017038317.1|DKIK	LOC117144597|XP_033165777.1|DMAU
OG0000705	LOC108079057|XP_017028755.1|DKIK	LOC117139463|XP_033157666.1|DMAU
OG0000705	LOC108079056|XP_017028752.1|DKIK	LOC117139461|XP_033157664.1|DMAU
OG0000706	LOC108074272|XP_017021732.1|DKIK	LOC117150737|XP_033173663.1|DMAU
OG0000706	LOC108080504|XP_017030761.1|DKIK	LOC117148625|XP_033172008.1|DMAU
OG0000707	LOC108072249|XP_017018799.1|DKIK	LOC117136581|XP_033153445.1|DMAU
OG0000707	LOC108083906|XP_017035391.1|DKIK	LOC117146347|XP_033168378.1|DMAU
OG0000708	LOC108076059|XP_017024235.1|DKIK	LOC117146575|XP_033168773.1|DMAU
OG0000708	LOC108083464|XP_017034736.1|DKIK	LOC117146996|XP_033169564.1|DMAU
OG0000709	LOC108073680|XP_017020896.1|DKIK	LOC117145554|XP_033167146.1|DMAU
OG0000709	LOC108079956|XP_017030004.1|DKIK	LOC117147035|XP_033169620.1|DMAU
OG0000710	LOC108084057|XP_017035565.1|DKIK	LOC117144280|XP_033165273.1|DMAU
OG0000710	LOC108073036|XP_017019986.1|DKIK	LOC117135890|XP_033152328.1|DMAU
OG0000711	LOC108071897|XP_017018316.1|DKIK, LOC108071884|XP_017018302.1|DKIK	LOC117141615|XP_033161026.1|DMAU
OG0000711	LOC108080141|XP_017030264.1|DKIK	LOC117147180|XP_033169869.1|DMAU
OG0000712	LOC108073287|XP_017020333.1|DKIK	LOC117142727|XP_033162786.1|DMAU
OG0000712	LOC108073388|XP_017020465.1|DKIK	LOC117143955|XP_033164781.1|DMAU
OG0000713	LOC108070668|XP_017016729.1|DKIK	LOC117143545|XP_033164175.1|DMAU
