Orthogroup	DKIK.longest_only	DEUG.longest_only
OG0000512	LOC108073755|XP_017021011.1|DKIK	LOC108114370|XP_017080810.1|DEUG
OG0000513	LOC108076494|XP_017024874.1|DKIK	LOC108106395|XP_017068892.1|DEUG
OG0000513	LOC108082169|XP_017032964.1|DKIK	LOC108106964|XP_017069752.1|DEUG
OG0000514	LOC108077215|XP_017025957.1|DKIK	LOC108104101|XP_017065487.1|DEUG
OG0000514	LOC108077193|XP_017025926.1|DKIK	LOC108104084|XP_017065469.1|DEUG
OG0000515	LOC108074899|XP_017022614.1|DKIK	LOC108102383|XP_017062810.1|DEUG
OG0000515	LOC108078616|XP_017028028.1|DKIK, LOC108078617|XP_017028029.1|DKIK	LOC108114405|XP_017080869.1|DEUG
OG0000516	LOC108079189|XP_017028935.1|DKIK	LOC108104336|XP_017065811.1|DEUG
OG0000516	LOC108079188|XP_017028934.1|DKIK	LOC108104330|XP_017065806.1|DEUG
OG0000517	LOC108083663|XP_017035025.1|DKIK	LOC108117344|XP_017085207.1|DEUG
OG0000517	LOC108083662|XP_017035024.1|DKIK	LOC108117349|XP_017085213.1|DEUG
OG0000518	LOC108078001|XP_017027046.1|DKIK	LOC108104889|XP_017066709.1|DEUG, LOC108104897|XP_017066717.1|DEUG
OG0000518	LOC108071893|XP_017018309.1|DKIK	LOC108109762|XP_017073924.1|DEUG
OG0000518	LOC108080761|XP_017031103.1|DKIK	LOC108113993|XP_017080226.1|DEUG
OG0000519	LOC108086047|XP_017038355.1|DKIK	LOC108114040|XP_017080276.1|DEUG, LOC108114039|XP_017080275.1|DEUG
OG0000521	LOC108082937|XP_017034033.1|DKIK	LOC108106060|XP_017068407.1|DEUG
OG0000521	LOC108082900|XP_017033972.1|DKIK	LOC108106032|XP_017068368.1|DEUG
OG0000522	LOC108085396|XP_017037453.1|DKIK	LOC108115121|XP_017081862.1|DEUG
OG0000522	LOC108083609|XP_017034970.1|DKIK	LOC108103026|XP_017063842.1|DEUG
OG0000523	LOC108073457|XP_017020581.1|DKIK	LOC108113770|XP_017079957.1|DEUG
OG0000523	LOC108074183|XP_017021609.1|DKIK	LOC108117687|XP_017085703.1|DEUG
OG0000524	LOC108073650|XP_017020869.1|DKIK	LOC108114639|XP_017081201.1|DEUG
OG0000524	LOC108083745|XP_017035150.1|DKIK	LOC108115701|XP_017082760.1|DEUG
OG0000524	LOC108077615|XP_017026511.1|DKIK	LOC108113792|XP_017079990.1|DEUG
OG0000524	LOC108077841|XP_017026857.1|DKIK	LOC108113779|XP_017079969.1|DEUG
OG0000525	LOC108077961|XP_017026990.1|DKIK	LOC108104605|XP_017066265.1|DEUG
OG0000525	LOC108078079|XP_017027155.1|DKIK	LOC108104555|XP_017066186.1|DEUG
OG0000526	LOC108075598|XP_017023609.1|DKIK	LOC108114811|XP_017081421.1|DEUG
OG0000526	LOC108083996|XP_017035502.1|DKIK	LOC108109215|XP_017073149.1|DEUG
OG0000527	LOC108086082|XP_017038389.1|DKIK	LOC108110657|XP_017075258.1|DEUG
OG0000527	LOC108086168|XP_017038519.1|DKIK	LOC108111032|XP_017075848.1|DEUG
OG0000528	LOC108082197|XP_017033009.1|DKIK	LOC108110490|XP_017075057.1|DEUG
OG0000529	LOC108077335|XP_017026113.1|DKIK	LOC108110538|XP_017075108.1|DEUG
OG0000529	LOC108081382|XP_017032028.1|DKIK	LOC108102546|XP_017063095.1|DEUG
OG0000530	LOC108073264|XP_017020311.1|DKIK	LOC108114155|XP_017080435.1|DEUG
OG0000530	LOC108075126|XP_017022898.1|DKIK	LOC108113616|XP_017079769.1|DEUG
OG0000531	LOC108074321|XP_017021810.1|DKIK	LOC108105668|XP_017067857.1|DEUG
OG0000532	LOC108081474|XP_017032161.1|DKIK	LOC108117098|XP_017084799.1|DEUG
OG0000532	LOC108081490|XP_017032177.1|DKIK	LOC108117086|XP_017084747.1|DEUG
OG0000533	LOC108074179|XP_017021605.1|DKIK	LOC108117714|XP_017085758.1|DEUG
OG0000533	LOC108083184|XP_017034371.1|DKIK	LOC108109477|XP_017073491.1|DEUG
OG0000534	LOC108080348|XP_017030538.1|DKIK	LOC108103808|XP_017064977.1|DEUG
OG0000534	LOC108085252|XP_017037288.1|DKIK	LOC108105823|XP_017068055.1|DEUG
OG0000535	LOC108072895|XP_017019708.1|DKIK	LOC108112462|XP_017077804.1|DEUG
OG0000535	LOC108078405|XP_017027751.1|DKIK	LOC108109288|XP_017073270.1|DEUG
OG0000536	LOC108085983|XP_017038273.1|DKIK	LOC108108090|XP_017071470.1|DEUG
OG0000537	LOC108081340|XP_017031970.1|DKIK	LOC108113355|XP_017079408.1|DEUG
OG0000538	LOC108078003|XP_017027045.1|DKIK	LOC108113053|XP_017078972.1|DEUG
OG0000538	LOC108082499|XP_017033408.1|DKIK	LOC108104551|XP_017066181.1|DEUG
OG0000539	LOC108085851|XP_017038098.1|DKIK	LOC108113537|XP_017079621.1|DEUG
OG0000539	LOC108085840|XP_017038086.1|DKIK	LOC108113649|XP_017079809.1|DEUG
OG0000540	LOC108074773|XP_017022440.1|DKIK	LOC108115424|XP_017082349.1|DEUG
OG0000542	LOC108072052|XP_017018534.1|DKIK	LOC108113718|XP_017079888.1|DEUG
OG0000542	LOC108085121|XP_017037152.1|DKIK	LOC108102311|XP_017062563.1|DEUG
OG0000543	LOC108080291|XP_017030452.1|DKIK	LOC108108840|XP_017072537.1|DEUG
OG0000543	LOC108076794|XP_017025304.1|DKIK	LOC108108882|XP_017072589.1|DEUG
OG0000544	LOC108079123|XP_017028855.1|DKIK	LOC108114631|XP_017081186.1|DEUG
OG0000544	LOC108074099|XP_017021482.1|DKIK	LOC108115167|XP_017081974.1|DEUG
OG0000545	LOC108075398|XP_017023309.1|DKIK	LOC108117292|XP_017085137.1|DEUG
OG0000545	LOC108075645|XP_017023678.1|DKIK	LOC108117263|XP_017085105.1|DEUG
OG0000546	LOC108084378|XP_017036054.1|DKIK	LOC108116177|XP_017083407.1|DEUG
OG0000546	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK	LOC108102901|XP_017063608.1|DEUG
OG0000548	LOC108085792|XP_017038029.1|DKIK	LOC108114171|XP_017080455.1|DEUG
OG0000548	LOC108085791|XP_017038028.1|DKIK	LOC108114172|XP_017080456.1|DEUG
OG0000549	LOC108076479|XP_017024857.1|DKIK	LOC108109191|XP_017073115.1|DEUG
OG0000550	LOC108079069|XP_017028772.1|DKIK	LOC108105269|XP_017067238.1|DEUG
OG0000550	LOC108079054|XP_017028750.1|DKIK	LOC108104657|XP_017066328.1|DEUG
OG0000551	LOC108072919|XP_017019753.1|DKIK	LOC108112494|XP_017077851.1|DEUG
OG0000552	LOC108085919|XP_017038183.1|DKIK	LOC108111351|XP_017076272.1|DEUG
OG0000552	LOC108085913|XP_017038175.1|DKIK	LOC108111451|XP_017076411.1|DEUG
OG0000553	LOC108077083|XP_017025740.1|DKIK	LOC108110939|XP_017075722.1|DEUG
OG0000554	LOC108081171|XP_017031716.1|DKIK	LOC108116704|XP_017084210.1|DEUG
OG0000554	LOC108081172|XP_017031717.1|DKIK	LOC108116705|XP_017084211.1|DEUG
OG0000555	LOC108078648|XP_017028068.1|DKIK	LOC108104636|XP_017066299.1|DEUG
OG0000555	LOC108079897|XP_017029914.1|DKIK	LOC108107775|XP_017070959.1|DEUG
OG0000556	LOC108080353|XP_017030546.1|DKIK	LOC108105371|XP_017067396.1|DEUG
OG0000556	LOC108081229|XP_017031794.1|DKIK	LOC108116500|XP_017083922.1|DEUG
OG0000557	LOC108080430|XP_017030652.1|DKIK	LOC108111741|XP_017076783.1|DEUG
OG0000557	LOC108080431|XP_017030653.1|DKIK	LOC108111736|XP_017076779.1|DEUG
OG0000558	LOC108080944|XP_017031338.1|DKIK	LOC108116321|XP_017083617.1|DEUG
OG0000558	LOC108071723|XP_017018036.1|DKIK	LOC108104947|XP_017066800.1|DEUG
OG0000559	LOC108085900|XP_017038154.1|DKIK	LOC108112189|XP_017077528.1|DEUG
OG0000559	LOC108083011|XP_017034125.1|DKIK	LOC108118186|XP_017086234.1|DEUG
OG0000560	LOC108081832|XP_017032562.1|DKIK	LOC108113247|XP_017079283.1|DEUG
OG0000560	LOC108081831|XP_017032561.1|DKIK	LOC108113246|XP_017079281.1|DEUG
OG0000561	LOC108070495|XP_017016479.1|DKIK	LOC108108172|XP_017071603.1|DEUG
OG0000561	LOC108070492|XP_017016474.1|DKIK	LOC108107573|XP_017070622.1|DEUG
OG0000562	LOC108073960|XP_017021286.1|DKIK	LOC108114401|XP_017080863.1|DEUG
OG0000562	LOC108073994|XP_017021336.1|DKIK	LOC108114579|XP_017081122.1|DEUG
OG0000563	LOC108070400|XP_017016341.1|DKIK	LOC108113936|XP_017080132.1|DEUG
OG0000564	LOC108085799|XP_017038036.1|DKIK	LOC108114025|XP_017080262.1|DEUG
OG0000564	LOC108085794|XP_017038032.1|DKIK	LOC108113996|XP_017080229.1|DEUG
OG0000566	LOC108071462|XP_017017713.1|DKIK	LOC108117297|XP_017085145.1|DEUG
OG0000566	LOC108075244|XP_017023090.1|DKIK	LOC108108062|XP_017071427.1|DEUG
OG0000567	LOC108084641|XP_017036421.1|DKIK	LOC108103197|XP_017064074.1|DEUG
OG0000567	LOC108084683|XP_017036504.1|DKIK	LOC108103213|XP_017064097.1|DEUG
OG0000568	LOC108085757|XP_017037985.1|DKIK	LOC108104311|XP_017065784.1|DEUG
OG0000568	LOC108077780|XP_017026767.1|DKIK	LOC108115030|XP_017081764.1|DEUG
OG0000569	LOC108081189|XP_017031736.1|DKIK	LOC108110369|XP_017074911.1|DEUG
OG0000570	LOC108077843|XP_017026860.1|DKIK	LOC108116717|XP_017084227.1|DEUG
OG0000570	LOC108077850|XP_017026871.1|DKIK	LOC108116695|XP_017084198.1|DEUG
OG0000571	LOC108077621|XP_017026518.1|DKIK	LOC108116057|XP_017083247.1|DEUG
OG0000571	LOC108077798|XP_017026802.1|DKIK	LOC108115998|XP_017083159.1|DEUG
OG0000572	LOC108083921|XP_017035405.1|DKIK	LOC108116814|XP_017084352.1|DEUG
OG0000572	LOC108083922|XP_017035408.1|DKIK	LOC108116825|XP_017084364.1|DEUG
OG0000573	LOC108075269|XP_017023129.1|DKIK	LOC108108099|XP_017071489.1|DEUG
OG0000573	LOC108076428|XP_017024771.1|DKIK	LOC108109145|XP_017073037.1|DEUG
OG0000574	LOC108078692|XP_017028132.1|DKIK	LOC108114187|XP_017080485.1|DEUG
OG0000574	LOC108073352|XP_017020408.1|DKIK	LOC108117259|XP_017085099.1|DEUG
OG0000575	LOC108070476|XP_017016449.1|DKIK	LOC108108107|XP_017071505.1|DEUG
OG0000575	LOC108070487|XP_017016467.1|DKIK	LOC108108142|XP_017071558.1|DEUG
OG0000576	LOC108085409|XP_017037467.1|DKIK	LOC108116190|XP_017083420.1|DEUG
OG0000576	LOC108085392|XP_017037449.1|DKIK	LOC108116188|XP_017083418.1|DEUG, LOC108116187|XP_017083417.1|DEUG
OG0000577	LOC108079650|XP_017029533.1|DKIK	LOC108107058|XP_017069911.1|DEUG
OG0000577	LOC108079610|XP_017029463.1|DKIK	LOC108107018|XP_017069854.1|DEUG
OG0000578	LOC108077257|XP_017026013.1|DKIK	LOC108110704|XP_017075336.1|DEUG
OG0000578	LOC108086146|XP_017038495.1|DKIK	LOC108113167|XP_017079171.1|DEUG
OG0000579	LOC108077659|XP_017026564.1|DKIK	LOC108116830|XP_017084370.1|DEUG
OG0000579	LOC108070421|XP_017016364.1|DKIK	LOC108114503|XP_017081011.1|DEUG
OG0000580	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK	LOC108116459|XP_017083877.1|DEUG
OG0000580	LOC108081498|XP_017032202.1|DKIK	LOC108116414|XP_017083787.1|DEUG
OG0000581	LOC108084863|XP_017036739.1|DKIK	LOC108110214|XP_017074681.1|DEUG
OG0000581	LOC108075271|XP_017023130.1|DKIK	LOC108102943|XP_017063702.1|DEUG
OG0000582	LOC108082435|XP_017033298.1|DKIK	LOC108116844|XP_017084432.1|DEUG
OG0000582	LOC108076617|XP_017025032.1|DKIK	LOC108109179|XP_017073096.1|DEUG
OG0000583	LOC108074226|XP_017021659.1|DKIK	LOC108109046|XP_017072834.1|DEUG
OG0000583	LOC108074225|XP_017021658.1|DKIK	LOC108109045|XP_017072832.1|DEUG
OG0000584	LOC108082720|XP_017033716.1|DKIK	LOC108110519|XP_017075088.1|DEUG
OG0000584	LOC108082719|XP_017033715.1|DKIK	LOC108110523|XP_017075092.1|DEUG
OG0000585	LOC108072692|XP_017019419.1|DKIK	LOC108109781|XP_017073949.1|DEUG
OG0000586	LOC108072270|XP_017018825.1|DKIK	LOC108113294|XP_017079334.1|DEUG
OG0000586	LOC108082572|XP_017033518.1|DKIK	LOC108104595|XP_017066247.1|DEUG
OG0000586	LOC108070913|XP_017017058.1|DKIK	LOC108112041|XP_017077283.1|DEUG
OG0000587	LOC108085365|XP_017037426.1|DKIK	LOC108112235|XP_017077545.1|DEUG
OG0000589	LOC108071756|XP_017018070.1|DKIK	LOC108116982|XP_017084637.1|DEUG
OG0000590	LOC108073189|XP_017020194.1|DKIK	LOC108115589|XP_017082591.1|DEUG
OG0000590	LOC108079397|XP_017029211.1|DKIK	LOC108110396|XP_017074945.1|DEUG
OG0000592	LOC108076818|XP_017025338.1|DKIK	LOC108113022|XP_017078939.1|DEUG
OG0000592	LOC108074668|XP_017022276.1|DKIK	LOC108106343|XP_017068812.1|DEUG
OG0000593	LOC108075714|XP_017023734.1|DKIK	LOC108115956|XP_017083082.1|DEUG
OG0000593	LOC108084251|XP_017035882.1|DKIK	LOC108104940|XP_017066791.1|DEUG
OG0000594	LOC108075727|XP_017023755.1|DKIK	LOC108116047|XP_017083234.1|DEUG
OG0000594	LOC108080439|XP_017030663.1|DKIK	LOC108111724|XP_017076766.1|DEUG, LOC108114825|XP_017081448.1|DEUG
OG0000595	LOC108074078|XP_017021444.1|DKIK	LOC108116957|XP_017084601.1|DEUG
OG0000595	LOC108084252|XP_017035879.1|DKIK	LOC108115988|XP_017083137.1|DEUG
OG0000596	LOC108080341|XP_017030530.1|DKIK	LOC108105413|XP_017067450.1|DEUG
OG0000596	LOC108073310|XP_017020359.1|DKIK	LOC108116276|XP_017083552.1|DEUG, LOC108110693|XP_017075316.1|DEUG
OG0000597	LOC108075666|XP_017023704.1|DKIK	LOC108117476|XP_017085387.1|DEUG
OG0000597	LOC108086015|XP_017038315.1|DKIK	LOC108104001|XP_017065280.1|DEUG
OG0000598	LOC108084589|XP_017036353.1|DKIK	LOC108116917|XP_017084545.1|DEUG
OG0000599	LOC108073360|XP_017020413.1|DKIK	LOC108107664|XP_017070741.1|DEUG
OG0000599	LOC108073267|XP_017020313.1|DKIK	LOC108104715|XP_017066425.1|DEUG
OG0000600	LOC108081263|XP_017031846.1|DKIK	LOC108113328|XP_017079374.1|DEUG
OG0000600	LOC108081210|XP_017031772.1|DKIK	LOC108113283|XP_017079321.1|DEUG
OG0000601	LOC108075836|XP_017023900.1|DKIK	LOC108107110|XP_017069988.1|DEUG
OG0000601	LOC108085347|XP_017037405.1|DKIK	LOC108110865|XP_017075601.1|DEUG
OG0000602	LOC108072498|XP_017019154.1|DKIK	LOC108111242|XP_017076134.1|DEUG
OG0000602	LOC108072504|XP_017019164.1|DKIK	LOC108110493|XP_017075061.1|DEUG
OG0000603	LOC108074609|XP_017022218.1|DKIK	LOC108110507|XP_017075076.1|DEUG
OG0000603	LOC108079639|XP_017029514.1|DKIK	LOC108106149|XP_017068538.1|DEUG
OG0000604	LOC108086255|XP_017038629.1|DKIK	LOC108110868|XP_017075604.1|DEUG
OG0000604	LOC108086257|XP_017038630.1|DKIK	LOC108110870|XP_017075605.1|DEUG
OG0000605	LOC108081367|XP_017032009.1|DKIK	LOC108115505|XP_017082486.1|DEUG
OG0000606	LOC108073322|XP_017020372.1|DKIK	LOC108115657|XP_017082705.1|DEUG
OG0000607	LOC108071464|XP_017017716.1|DKIK	LOC108117020|XP_017084677.1|DEUG, LOC108117278|XP_017085120.1|DEUG
OG0000607	LOC108083212|XP_017034410.1|DKIK	LOC108110244|XP_017074720.1|DEUG
OG0000608	LOC108072009|XP_017018476.1|DKIK	LOC108113538|XP_017079622.1|DEUG, LOC108113572|XP_017079653.1|DEUG
OG0000608	LOC108078823|XP_017028403.1|DKIK	LOC108113590|XP_017079726.1|DEUG
OG0000609	LOC108074395|XP_017021909.1|DKIK	LOC108110750|XP_017075452.1|DEUG
OG0000609	LOC108079563|XP_017029393.1|DKIK, LOC108075615|XP_017023640.1|DKIK, LOC108076057|XP_017024232.1|DKIK	LOC108110310|XP_017074809.1|DEUG
OG0000610	LOC108085528|XP_017037648.1|DKIK	LOC108108627|XP_017072216.1|DEUG
OG0000610	LOC108072279|XP_017018833.1|DKIK	LOC108112393|XP_017077723.1|DEUG
OG0000611	LOC108078251|XP_017027469.1|DKIK	LOC108109142|XP_017073029.1|DEUG
OG0000611	LOC108076520|XP_017024918.1|DKIK	LOC108113308|XP_017079349.1|DEUG
OG0000612	LOC108080619|XP_017030933.1|DKIK	LOC108108408|XP_017071949.1|DEUG
OG0000612	LOC108080581|XP_017030874.1|DKIK	LOC108108409|XP_017071950.1|DEUG
OG0000612	LOC108080608|XP_017030919.1|DKIK	LOC108108410|XP_017071952.1|DEUG
OG0000614	LOC108077821|XP_017026834.1|DKIK	LOC108111298|XP_017076180.1|DEUG
OG0000615	LOC108084268|XP_017035916.1|DKIK	LOC108109938|XP_017074228.1|DEUG
OG0000615	LOC108084201|XP_017035801.1|DKIK	LOC108110053|XP_017074421.1|DEUG
OG0000616	LOC108083591|XP_017034940.1|DKIK	LOC108109997|XP_017074322.1|DEUG
OG0000616	LOC108083607|XP_017034967.1|DKIK	LOC108110001|XP_017074327.1|DEUG
OG0000617	LOC108083732|XP_017035129.1|DKIK	LOC108115802|XP_017082876.1|DEUG
OG0000617	LOC108077690|XP_017026613.1|DKIK	LOC108111820|XP_017076917.1|DEUG
OG0000618	LOC108073541|XP_017020714.1|DKIK	LOC108109549|XP_017073608.1|DEUG
OG0000618	LOC108075303|XP_017023192.1|DKIK	LOC108108749|XP_017072394.1|DEUG
OG0000619	LOC108082559|XP_017033498.1|DKIK	LOC108111979|XP_017077181.1|DEUG
OG0000620	LOC108080056|XP_017030128.1|DKIK	LOC108105014|XP_017066902.1|DEUG
OG0000620	LOC108078775|XP_017028306.1|DKIK	LOC108117355|XP_017085222.1|DEUG
OG0000621	LOC108084140|XP_017035673.1|DKIK	LOC108117147|XP_017084894.1|DEUG
OG0000621	LOC108085770|XP_017038004.1|DKIK	LOC108105470|XP_017067558.1|DEUG
OG0000622	LOC108079023|XP_017028691.1|DKIK	LOC108114602|XP_017081151.1|DEUG
OG0000622	LOC108078615|XP_017028027.1|DKIK	LOC108108321|XP_017071838.1|DEUG
OG0000623	LOC108074006|XP_017021356.1|DKIK	LOC108102839|XP_017063521.1|DEUG
OG0000623	LOC108078295|XP_017027566.1|DKIK	LOC108102735|XP_017063372.1|DEUG
OG0000624	LOC108081185|XP_017031733.1|DKIK	LOC108113155|XP_017079153.1|DEUG
OG0000624	LOC108081184|XP_017031732.1|DKIK	LOC108113154|XP_017079152.1|DEUG
OG0000625	LOC108084418|XP_017036112.1|DKIK	LOC108107929|XP_017071244.1|DEUG
OG0000625	LOC108084393|XP_017036076.1|DKIK	LOC108107930|XP_017071248.1|DEUG
OG0000626	LOC108078051|XP_017027103.1|DKIK	LOC108104769|XP_017066494.1|DEUG
OG0000626	LOC108076515|XP_017024912.1|DKIK	LOC108109243|XP_017073209.1|DEUG
OG0000627	LOC108071875|XP_017018292.1|DKIK	LOC108108604|XP_017072192.1|DEUG
OG0000627	LOC108076113|XP_017024328.1|DKIK	LOC108110276|XP_017074751.1|DEUG
OG0000628	LOC108086261|XP_017038635.1|DKIK	LOC108110580|XP_017075165.1|DEUG
OG0000628	LOC108076896|XP_017025418.1|DKIK	LOC108110804|XP_017075523.1|DEUG
OG0000629	LOC108081482|XP_017032170.1|DKIK	LOC108116526|XP_017083953.1|DEUG
OG0000629	LOC108081399|XP_017032048.1|DKIK	LOC108115487|XP_017082461.1|DEUG
OG0000630	LOC108082830|XP_017033879.1|DKIK	LOC108107029|XP_017069866.1|DEUG
OG0000630	LOC108082796|XP_017033835.1|DKIK	LOC108107090|XP_017069956.1|DEUG
OG0000631	LOC108074611|XP_017022223.1|DKIK	LOC108104117|XP_017065506.1|DEUG
OG0000631	LOC108072625|XP_017019343.1|DKIK	LOC108105175|XP_017067115.1|DEUG
OG0000632	LOC108076936|XP_017025472.1|DKIK	LOC108102667|XP_017063296.1|DEUG
OG0000632	LOC108074390|XP_017021903.1|DKIK	LOC108102530|XP_017063056.1|DEUG
OG0000633	LOC108073828|XP_017021096.1|DKIK	LOC108107950|XP_017071271.1|DEUG
OG0000633	LOC108073771|XP_017021026.1|DKIK	LOC108107538|XP_017070567.1|DEUG
OG0000635	LOC108084176|XP_017035757.1|DKIK	LOC108109171|XP_017073084.1|DEUG
OG0000635	LOC108079714|XP_017029611.1|DKIK	LOC108115221|XP_017082066.1|DEUG
OG0000636	LOC108082705|XP_017033702.1|DKIK	LOC108106897|XP_017069635.1|DEUG
OG0000636	LOC108082716|XP_017033713.1|DKIK	LOC108106905|XP_017069643.1|DEUG
OG0000637	LOC108075983|XP_017024125.1|DKIK	LOC108103691|XP_017064769.1|DEUG
OG0000637	LOC108076118|XP_017024335.1|DKIK	LOC108103690|XP_017064768.1|DEUG
OG0000638	LOC108084584|XP_017036347.1|DKIK	LOC108116715|XP_017084225.1|DEUG
OG0000638	LOC108084497|XP_017036225.1|DKIK	LOC108103947|XP_017065200.1|DEUG
OG0000639	LOC108085804|XP_017038040.1|DKIK	LOC108114134|XP_017080399.1|DEUG
OG0000641	LOC108085384|XP_017037441.1|DKIK	LOC108115049|XP_017081786.1|DEUG
OG0000642	LOC108077329|XP_017026106.1|DKIK	LOC108105728|XP_017067931.1|DEUG
OG0000643	LOC108083624|XP_017034984.1|DKIK	LOC108115752|XP_017082810.1|DEUG, LOC108115753|XP_017082811.1|DEUG, LOC108115750|XP_017082809.1|DEUG
OG0000643	LOC108083623|XP_017034983.1|DKIK	LOC108115749|XP_017082808.1|DEUG
OG0000644	LOC108073875|XP_017021150.1|DKIK	LOC108114651|XP_017081212.1|DEUG
OG0000644	LOC108073783|XP_017021038.1|DKIK	LOC108114007|XP_017080242.1|DEUG
OG0000644	LOC108073784|XP_017021039.1|DKIK	LOC108113919|XP_017080114.1|DEUG
OG0000645	LOC108077460|XP_017026273.1|DKIK	LOC108102610|XP_017063203.1|DEUG
OG0000645	LOC108077371|XP_017026155.1|DKIK	LOC108113184|XP_017079200.1|DEUG
OG0000646	LOC108084599|XP_017036366.1|DKIK	LOC108116686|XP_017084188.1|DEUG
OG0000646	LOC108081121|XP_017031617.1|DKIK	LOC108116025|XP_017083201.1|DEUG
OG0000647	LOC108070657|XP_017016714.1|DKIK	LOC108115405|XP_017082332.1|DEUG
OG0000647	LOC108085755|XP_017037983.1|DKIK	LOC108104307|XP_017065774.1|DEUG
OG0000648	LOC108084227|XP_017035843.1|DKIK	LOC108105393|XP_017067425.1|DEUG
OG0000648	LOC108084297|XP_017035952.1|DKIK	LOC108105322|XP_017067304.1|DEUG
OG0000649	LOC108083604|XP_017034962.1|DKIK	LOC108109958|XP_017074262.1|DEUG
OG0000649	LOC108083350|XP_017034583.1|DKIK	LOC108109965|XP_017074270.1|DEUG
OG0000650	LOC108084541|XP_017036267.1|DKIK	LOC108116610|XP_017084063.1|DEUG
OG0000650	LOC108072475|XP_017019128.1|DKIK	LOC108102382|XP_017062809.1|DEUG
OG0000651	LOC108078903|XP_017028525.1|DKIK	LOC108114205|XP_017080513.1|DEUG
OG0000651	LOC108073486|XP_017020633.1|DKIK	LOC108108089|XP_017071469.1|DEUG
OG0000652	LOC108076803|XP_017025318.1|DKIK	LOC108113185|XP_017079201.1|DEUG
OG0000652	LOC108079433|XP_017029256.1|DKIK	LOC108104435|XP_017065982.1|DEUG
OG0000653	LOC108077719|XP_017026659.1|DKIK	LOC108111757|XP_017076803.1|DEUG
OG0000653	LOC108079129|XP_017028866.1|DKIK	LOC108115014|XP_017081744.1|DEUG
OG0000654	LOC108079125|XP_017028858.1|DKIK	LOC108102828|XP_017063506.1|DEUG
OG0000654	LOC108078754|XP_017028271.1|DKIK	LOC108114343|XP_017080764.1|DEUG
OG0000655	LOC108078258|XP_017027484.1|DKIK	LOC108112546|XP_017077971.1|DEUG
OG0000655	LOC108077401|XP_017026189.1|DKIK	LOC108102558|XP_017063118.1|DEUG
OG0000656	LOC108085637|XP_017037812.1|DKIK	LOC108111793|XP_017076871.1|DEUG
OG0000656	LOC108085638|XP_017037813.1|DKIK	LOC108111794|XP_017076872.1|DEUG
OG0000657	LOC108078517|XP_017027916.1|DKIK	LOC108104638|XP_017066303.1|DEUG
OG0000657	LOC108086102|XP_017038417.1|DKIK	LOC108111009|XP_017075810.1|DEUG
OG0000658	LOC108083861|XP_017035336.1|DKIK	LOC108105385|XP_017067418.1|DEUG
OG0000658	LOC108075610|XP_017023632.1|DKIK	LOC108116173|XP_017083402.1|DEUG
OG0000659	LOC108075870|XP_017023962.1|DKIK	LOC108111083|XP_017075907.1|DEUG
OG0000659	LOC108083490|XP_017034778.1|DKIK	LOC108107107|XP_017069985.1|DEUG
OG0000660	LOC108076373|XP_017024672.1|DKIK	LOC108111148|XP_017076005.1|DEUG
OG0000661	LOC108071541|XP_017017805.1|DKIK	LOC108102739|XP_017063377.1|DEUG
OG0000661	LOC108077120|XP_017025809.1|DKIK	LOC108102586|XP_017063176.1|DEUG
OG0000662	LOC108080704|XP_017031034.1|DKIK	LOC108108110|XP_017071509.1|DEUG
OG0000662	LOC108085545|XP_017037673.1|DKIK	LOC108117089|XP_017084776.1|DEUG
OG0000663	LOC108072370|XP_017018956.1|DKIK	LOC108107275|XP_017070205.1|DEUG
OG0000664	LOC108081758|XP_017032448.1|DKIK	LOC108115059|XP_017081794.1|DEUG
OG0000664	LOC108071230|XP_017017403.1|DKIK	LOC108110316|XP_017074818.1|DEUG
OG0000665	LOC108073299|XP_017020343.1|DKIK	LOC108113690|XP_017079855.1|DEUG
OG0000665	LOC108073369|XP_017020422.1|DKIK	LOC108113805|XP_017080003.1|DEUG
OG0000666	LOC108084127|XP_017035658.1|DKIK	LOC108109163|XP_017073075.1|DEUG
OG0000666	LOC108079237|XP_017029009.1|DKIK	LOC108117598|XP_017085603.1|DEUG
OG0000667	LOC108071691|XP_017017994.1|DKIK	LOC108102454|XP_017062949.1|DEUG
OG0000667	LOC108081509|XP_017032217.1|DKIK	LOC108116415|XP_017083789.1|DEUG
OG0000668	LOC108084170|XP_017035745.1|DKIK	LOC108116873|XP_017084453.1|DEUG
OG0000669	LOC108079134|XP_017028871.1|DKIK	LOC108104333|XP_017065809.1|DEUG
OG0000669	LOC108079183|XP_017028924.1|DKIK	LOC108104334|XP_017065810.1|DEUG
OG0000670	LOC108082858|XP_017033924.1|DKIK	LOC108105499|XP_017067607.1|DEUG
OG0000670	LOC108084682|XP_017036503.1|DKIK	LOC108110330|XP_017074850.1|DEUG
OG0000671	LOC108071215|XP_017017385.1|DKIK	LOC108110149|XP_017074553.1|DEUG
OG0000671	LOC108077687|XP_017026608.1|DKIK	LOC108116077|XP_017083284.1|DEUG
OG0000672	LOC108075092|XP_017022863.1|DKIK	LOC108102940|XP_017063698.1|DEUG
OG0000672	LOC108083372|XP_017034606.1|DKIK	LOC108105077|XP_017066990.1|DEUG
