Orthogroup	DERE.longest_only	DSEC.longest_only
OG0000965	LOC6549746|XP_001977349.1|DERE	LOC6620465|XP_002044646.1|DSEC
OG0000966	LOC6549427|XP_001975707.1|DERE	LOC6609068|XP_002033771.1|DSEC
OG0000966	LOC6555140|XP_001981151.2|DERE	LOC6612914|XP_002037406.2|DSEC
OG0000968	LOC6544522|XP_026833147.1|DERE	LOC6605972|XP_032574238.1|DSEC
OG0000969	LOC6547650|XP_001974984.1|DERE	LOC6615281|XP_002039685.1|DSEC
OG0000969	LOC6554937|XP_001981118.1|DERE	LOC6612946|XP_002037438.1|DSEC
OG0000970	LOC6554124|XP_001981496.1|DERE	LOC6618721|XP_002042980.1|DSEC
OG0000971	LOC6549315|XP_001974486.1|DERE	LOC6614440|XP_002038873.1|DSEC
OG0000972	LOC6545277|XP_001972066.1|DERE	LOC6610964|XP_002035521.1|DSEC
OG0000972	LOC6555535|XP_026838360.1|DERE	LOC6616140|XP_002040505.1|DSEC
OG0000973	LOC6550683|XP_001976761.3|DERE	LOC6616205|XP_032581130.1|DSEC
OG0000974	LOC6546450|XP_001971819.1|DERE	LOC6610698|XP_002035264.1|DSEC
OG0000975	LOC6554062|XP_026832984.1|DERE	LOC6606813|XP_032576736.1|DSEC
OG0000976	LOC6552962|XP_026831845.1|DERE	LOC6607264|XP_032577403.1|DSEC
OG0000977	LOC6553113|XP_001980019.2|DERE	LOC6606297|XP_002031102.2|DSEC
OG0000978	LOC6551809|XP_001980578.1|DERE	LOC6606843|XP_002031640.1|DSEC
OG0000979	LOC6548248|XP_001975197.2|DERE	LOC6615523|XP_002039902.2|DSEC
OG0000980	LOC6555049|XP_001981619.1|DERE	LOC6617105|XP_002041432.2|DSEC
OG0000980	LOC6554757|XP_001982193.1|DERE	LOC6607525|XP_002032294.1|DSEC
OG0000981	LOC6542497|XP_001969455.1|DERE	LOC6611968|XP_002036485.1|DSEC
OG0000982	LOC6553826|XP_001980521.1|DERE	LOC6606782|XP_002031579.1|DSEC
OG0000982	LOC26527102|XP_015010559.1|DERE	LOC116801427|XP_032576743.1|DSEC
OG0000982	LOC26526258|XP_015010461.1|DERE	LOC116801409|XP_032576561.1|DSEC
OG0000984	LOC6554732|XP_026831860.1|DERE	LOC6619729|XP_032578118.1|DSEC
OG0000984	LOC6541439|XP_026834538.1|DERE	LOC6613597|XP_002038066.2|DSEC
OG0000985	LOC26526585|XP_015012819.1|DERE	LOC6609651|XP_032573059.1|DSEC
OG0000985	LOC6546780|XP_001974554.2|DERE	LOC116800704|XP_032573060.1|DSEC
OG0000986	LOC6547682|XP_001976230.1|DERE	LOC6614392|XP_002038829.1|DSEC
OG0000986	LOC6548362|XP_001973965.1|DERE	LOC6619315|XP_032578676.1|DSEC
OG0000987	LOC6541334|XP_001969276.1|DERE	LOC6611783|XP_032581513.1|DSEC
OG0000987	LOC6554236|XP_015009355.1|DERE	LOC6607574|XP_002032343.1|DSEC
OG0000987	LOC113564642|XP_026838889.1|DERE	LOC6607576|XP_032577265.1|DSEC
OG0000988	LOC6542904|XP_001969791.1|DERE	LOC6617686|XP_002041998.2|DSEC
OG0000990	LOC6554508|XP_001981522.1|DERE	LOC6618696|XP_002042955.1|DSEC
OG0000990	LOC6550461|XP_001977788.1|DERE	LOC6615014|XP_002039431.1|DSEC
OG0000991	LOC6549673|XP_001977432.1|DERE	LOC6619823|XP_032582639.1|DSEC
OG0000992	LOC6542511|XP_001969054.1|DERE	LOC6608511|XP_002033245.1|DSEC
OG0000992	LOC6554524|XP_026831588.1|DERE	LOC6607556|XP_032577108.1|DSEC
OG0000993	LOC26526889|XP_026832065.1|DERE	LOC6612814|XP_002037315.1|DSEC
OG0000993	LOC6554227|XP_001981244.1|DERE	LOC6612813|XP_002037314.1|DSEC
OG0000994	LOC6551315|XP_026838084.1|DERE	LOC6612314|XP_002036824.1|DSEC
OG0000995	LOC6554857|XP_001981101.1|DERE, LOC6550776|XP_001978073.1|DERE	LOC6606093|XP_002030902.1|DSEC, LOC116802021|XP_032580766.1|DSEC, LOC6619930|XP_002044143.1|DSEC
OG0000996	LOC6547032|XP_026836092.1|DERE	LOC6608733|XP_002033456.2|DSEC
OG0000997	LOC6549588|XP_001975822.1|DERE	LOC6608935|XP_032571774.1|DSEC
OG0000998	LOC6545427|XP_026832933.1|DERE	LOC6621276|XP_032573674.1|DSEC
OG0000999	LOC6547686|XP_026836310.1|DERE	LOC6615673|XP_002040044.1|DSEC
OG0000999	LOC6555627|XP_001982426.1|DERE	LOC6615898|XP_002040268.1|DSEC
OG0001000	LOC6548611|XP_026838644.1|DERE	LOC116802433|XP_032582803.1|DSEC
OG0001001	LOC6548347|XP_001975518.1|DERE	LOC6609276|XP_032572227.1|DSEC
OG0001002	LOC6549292|XP_026836860.1|DERE	LOC6614556|XP_002038984.2|DSEC
OG0001003	LOC6552961|XP_001978764.1|DERE	LOC6620475|XP_002044681.1|DSEC
OG0001003	LOC26526185|XP_026834017.1|DERE	LOC116800331|XP_032570320.1|DSEC
OG0001004	LOC6553539|XP_001979322.3|DERE	LOC6620038|XP_002044250.1|DSEC
OG0001004	LOC6552422|XP_001980777.1|DERE	LOC6607065|XP_002031853.1|DSEC
OG0001005	LOC6549375|XP_001974295.1|DERE	LOC6614645|XP_002039072.1|DSEC
OG0001005	LOC6555565|XP_026837875.1|DERE	LOC116802128|XP_032581252.1|DSEC
OG0001006	LOC6552888|XP_001979988.1|DERE	LOC6606329|XP_002031134.1|DSEC
OG0001006	LOC6544610|XP_001972445.1|DERE	LOC6605347|XP_002030182.1|DSEC
OG0001007	LOC6548126|XP_001976540.1|DERE	LOC6613009|XP_032571832.1|DSEC
OG0001008	LOC26526702|XP_015009402.1|DERE	LOC6618753|XP_002043011.1|DSEC
OG0001008	LOC6550505|XP_001977970.1|DERE	LOC6617907|XP_002042214.1|DSEC
OG0001009	LOC6552540|XP_001980836.1|DERE	LOC6620892|XP_002045084.2|DSEC
OG0001009	LOC6554403|XP_001981699.1|DERE	LOC6617022|XP_032578844.1|DSEC
OG0001010	LOC6549861|XP_001977391.1|DERE	LOC6619744|XP_002043959.2|DSEC
OG0001010	LOC6540735|XP_026834706.1|DERE	LOC6617204|XP_002041531.1|DSEC
OG0001011	LOC6551034|XP_001978253.3|DERE	LOC6618432|XP_032582690.1|DSEC
OG0001011	LOC6549253|XP_001974425.1|DERE	LOC6614507|XP_002038938.1|DSEC
OG0001012	LOC26526659|XP_026837734.1|DERE	LOC6619947|XP_002044159.1|DSEC
OG0001012	LOC6550654|XP_001978062.1|DERE	LOC6619948|XP_002044160.2|DSEC
OG0001013	LOC6544705|XP_001972459.2|DERE	LOC6605364|XP_032576099.1|DSEC
OG0001013	LOC6545748|XP_026832842.1|DERE	LOC6616254|XP_032574596.1|DSEC
OG0001014	LOC6545546|XP_001973385.1|DERE	LOC6619400|XP_002043615.1|DSEC
OG0001014	LOC6544662|XP_001972491.1|DERE	LOC6605396|XP_032574091.1|DSEC
OG0001015	LOC6551706|XP_026838527.1|DERE	LOC6620637|XP_032580583.1|DSEC
OG0001015	LOC6551707|XP_001977286.1|DERE	LOC6620645|XP_002044839.1|DSEC
OG0001016	LOC6554705|XP_001981783.1|DERE	LOC6616934|XP_002041264.1|DSEC
OG0001016	LOC6550200|XP_001977556.1|DERE	LOC6618072|XP_002042370.1|DSEC
OG0001017	LOC26526969|XP_015012889.1|DERE	LOC116800671|XP_032572823.1|DSEC
OG0001017	LOC6546287|XP_001971310.1|DERE	LOC6610515|XP_002035095.1|DSEC
OG0001017	LOC6544313|XP_001973075.1|DERE	LOC6605768|XP_002030583.1|DSEC
OG0001018	LOC6555311|XP_026831691.1|DERE	LOC6607639|XP_002032404.1|DSEC
OG0001019	LOC6555063|XP_001981605.2|DERE, LOC6555086|XP_026831966.1|DERE	LOC6617123|XP_002041450.2|DSEC
OG0001020	LOC6549755|XP_001978617.1|DERE	LOC6615137|XP_032581956.1|DSEC
OG0001021	LOC6543052|XP_026834612.1|DERE	LOC6611427|XP_032574506.1|DSEC
OG0001022	LOC6551950|XP_026839636.1|DERE	LOC6606986|XP_002031778.1|DSEC
OG0001022	LOC6550696|XP_001978021.1|DERE	LOC6619991|XP_002044203.1|DSEC
OG0001024	LOC6555046|XP_001981616.1|DERE	LOC6617108|XP_032579182.1|DSEC
OG0001025	LOC6544474|XP_001972508.1|DERE	LOC6605410|XP_002030243.1|DSEC
OG0001026	LOC6543131|XP_001970540.1|DERE	LOC6608092|XP_032570255.1|DSEC
OG0001027	LOC6546064|XP_001972805.1|DERE	LOC6618348|XP_002042620.1|DSEC
OG0001028	LOC6543274|XP_001968955.1|DERE	LOC6611347|XP_002035893.1|DSEC
OG0001029	LOC6547284|XP_001976151.2|DERE	LOC6608579|XP_032570102.1|DSEC
OG0001031	LOC6548598|XP_001973943.2|DERE	LOC6619338|XP_032583163.1|DSEC
OG0001032	LOC6549206|XP_026839383.1|DERE	LOC6620697|XP_002044897.2|DSEC
OG0001033	LOC6544647|XP_001973782.1|DERE	LOC6616612|XP_002040969.2|DSEC
OG0001034	LOC6545611|XP_001972675.1|DERE	LOC6605606|XP_002030424.1|DSEC
OG0001035	LOC6549973|XP_001978746.1|DERE	LOC6620089|XP_002044303.1|DSEC
OG0001035	LOC6549974|XP_001978747.1|DERE	LOC6620090|XP_002044304.2|DSEC
OG0001036	LOC6541202|XP_001969023.1|DERE	LOC6613669|XP_002038139.1|DSEC
OG0001036	LOC6551746|XP_001979696.1|DERE	LOC6616659|XP_002041016.1|DSEC
OG0001037	LOC6543790|XP_001972324.1|DERE	LOC6605205|XP_032574034.1|DSEC
OG0001038	LOC6553952|XP_001979462.2|DERE	LOC6620384|XP_032577157.1|DSEC
OG0001038	LOC6553953|XP_001979463.3|DERE	LOC6620385|XP_002044594.1|DSEC
OG0001039	LOC6552144|XP_026831435.1|DERE	LOC6606387|XP_002031192.1|DSEC
OG0001040	LOC6554288|XP_001981756.1|DERE	LOC6616963|XP_032578652.1|DSEC
OG0001040	LOC6544146|XP_001973001.2|DERE	LOC6606023|XP_002030834.1|DSEC
OG0001040	LOC6554287|XP_001981755.1|DERE	LOC6616964|XP_002041292.1|DSEC
OG0001040	LOC6554286|XP_001981754.1|DERE	LOC6616965|XP_002041293.1|DSEC
OG0001041	LOC6553467|XP_001979367.1|DERE, LOC6553468|XP_001979368.2|DERE	LOC6619198|XP_002043419.1|DSEC, LOC6619197|XP_002043418.1|DSEC
OG0001041	LOC26526221|XP_026831865.1|DERE	LOC6619194|XP_002043416.1|DSEC
OG0001042	LOC6554967|XP_001981139.1|DERE	LOC6612924|XP_002037416.1|DSEC
OG0001043	LOC6550779|XP_026838079.1|DERE	LOC116802168|XP_032581465.1|DSEC
OG0001044	LOC6541144|XP_001970584.1|DERE	LOC6608046|XP_032571244.1|DSEC
OG0001045	LOC6548979|XP_026836696.1|DERE	LOC6609232|XP_032572772.1|DSEC
OG0001046	LOC6546760|XP_001974550.1|DERE	LOC6609647|XP_002034321.1|DSEC
OG0001046	LOC6546761|XP_001974551.1|DERE	LOC6609648|XP_002034322.1|DSEC
OG0001047	LOC6549639|XP_001975757.1|DERE	LOC6609010|XP_002033715.1|DSEC
OG0001048	LOC6548153|XP_001975116.1|DERE	LOC6615445|XP_002039827.1|DSEC
OG0001049	LOC6544186|XP_026833011.1|DERE	LOC6610803|XP_032574486.1|DSEC
OG0001050	LOC6544220|XP_026833486.1|DERE	LOC6605984|XP_032574052.1|DSEC
OG0001051	LOC6542025|XP_001969346.1|DERE	LOC6611855|XP_002036377.1|DSEC
OG0001052	LOC6543466|XP_001970289.1|DERE	LOC6611669|XP_002036204.1|DSEC
OG0001053	LOC6550993|XP_026837762.1|DERE	LOC6612514|XP_032582127.1|DSEC, LOC116802029|XP_032580820.1|DSEC
OG0001054	LOC6554883|XP_026832935.1|DERE	LOC6607495|XP_002032264.1|DSEC
OG0001055	LOC6553970|XP_001980528.1|DERE	LOC6606789|XP_002031586.2|DSEC
OG0001055	LOC6553969|XP_001980527.1|DERE	LOC6606788|XP_002031585.2|DSEC
OG0001056	LOC6549436|XP_001974407.1|DERE	LOC6614525|XP_002038956.1|DSEC
OG0001056	LOC6550667|XP_001977995.1|DERE	LOC6620726|XP_032581188.1|DSEC
OG0001057	LOC6542130|XP_001969295.1|DERE	LOC6611805|XP_002036327.1|DSEC
OG0001058	LOC6551182|XP_001978365.1|DERE	LOC6618566|XP_002042825.2|DSEC
OG0001059	LOC6545756|XP_026833951.1|DERE	LOC6619415|XP_032575640.1|DSEC
OG0001059	LOC6545515|XP_026833395.1|DERE	LOC6619348|XP_002043565.1|DSEC
OG0001060	LOC6552491|XP_001979840.1|DERE	LOC6616845|XP_002041181.1|DSEC
OG0001061	LOC6552161|XP_001980713.1|DERE	LOC6621199|XP_002045375.1|DSEC
OG0001061	LOC6552160|XP_001980712.1|DERE	LOC6606997|XP_002031786.1|DSEC
OG0001062	LOC6552711|XP_001979003.1|DERE	LOC6614037|XP_002038491.2|DSEC
OG0001062	LOC6553072|XP_001979093.1|DERE	LOC6614130|XP_032578487.1|DSEC
OG0001063	LOC6550188|XP_015010649.2|DERE	LOC116802003|XP_032580671.1|DSEC
OG0001063	LOC6550185|XP_001978324.1|DERE	LOC6618613|XP_002042872.1|DSEC
OG0001064	LOC6551263|XP_001978378.1|DERE	LOC6618553|XP_002042810.2|DSEC
OG0001064	LOC6551650|XP_001978564.1|DERE	LOC6619007|XP_002043252.1|DSEC
OG0001065	LOC6541313|XP_001969129.2|DERE	LOC6608429|XP_032571078.1|DSEC
OG0001066	LOC6550495|XP_001977810.1|DERE	LOC6615037|XP_032580788.1|DSEC
OG0001067	LOC6540934|XP_015015365.1|DERE	LOC6613660|XP_002038130.1|DSEC
OG0001067	LOC26526039|XP_015015436.1|DERE	LOC116802959|XP_032582960.1|DSEC
OG0001068	LOC6544502|XP_026833127.1|DERE	LOC6610878|XP_002035441.2|DSEC
OG0001068	LOC6544380|XP_001972469.2|DERE	LOC6605375|XP_032576081.1|DSEC
OG0001069	LOC6548070|XP_001976611.1|DERE	LOC116801973|XP_032580357.1|DSEC, LOC116800183|XP_032581367.1|DSEC, LOC6618532|XP_002042792.2|DSEC, LOC6618501|XP_032581003.1|DSEC, LOC116802155|XP_032581401.1|DSEC, LOC6618534|XP_002042794.2|DSEC, LOC6618531|XP_002042791.1|DSEC, LOC6618818|XP_002043067.1|DSEC
OG0001070	LOC6553071|XP_001979092.3|DERE	LOC6614129|XP_032577464.1|DSEC
OG0001071	LOC6541644|XP_001969884.3|DERE	LOC6612099|XP_002036616.2|DSEC
OG0001072	LOC6544615|XP_001972449.1|DERE	LOC6605344|XP_002030179.1|DSEC
OG0001073	LOC6555256|XP_001981637.3|DERE	LOC6617087|XP_002041414.2|DSEC
OG0001074	LOC6549461|XP_026836666.1|DERE	LOC6608973|XP_032571685.1|DSEC
OG0001075	LOC6545662|XP_001971666.1|DERE	LOC6604868|XP_032574941.1|DSEC
OG0001077	LOC6544999|XP_001973846.1|DERE	LOC6621163|XP_002045341.1|DSEC
OG0001077	LOC6544293|XP_001973132.1|DERE	LOC116801060|XP_032574380.1|DSEC
OG0001078	LOC6550296|XP_001977698.1|DERE	LOC6614898|XP_002039315.1|DSEC
OG0001079	LOC6543724|XP_001971867.1|DERE	LOC6610748|XP_002035314.1|DSEC
OG0001080	LOC6545538|XP_001971103.1|DERE	LOC6610285|XP_002034880.2|DSEC
OG0001081	LOC6553830|XP_026831431.1|DERE	LOC6619032|XP_002043277.1|DSEC
OG0001082	LOC6547732|XP_026836643.1|DERE	LOC6621745|XP_032572277.1|DSEC
OG0001083	LOC6545658|XP_026833980.1|DERE	LOC6604873|XP_032573381.1|DSEC
OG0001084	LOC6541480|XP_026835126.1|DERE	LOC6607881|XP_002032635.1|DSEC
OG0001085	LOC6542620|XP_001970808.2|DERE	LOC6619129|XP_032572986.1|DSEC
OG0001086	LOC6551951|XP_001980705.1|DERE	LOC6606987|XP_002031779.1|DSEC
OG0001086	LOC6548122|XP_001976536.1|DERE	LOC6613005|XP_002037495.1|DSEC
OG0001087	LOC6541276|XP_026834873.1|DERE	LOC6612138|XP_032569915.1|DSEC
OG0001087	LOC6541801|XP_026834006.1|DERE	LOC6612140|XP_002036657.1|DSEC
OG0001088	LOC6545473|XP_001971585.1|DERE	LOC6604959|XP_002029802.1|DSEC
OG0001089	LOC6543830|XP_026832275.1|DERE	LOC6610761|XP_032576065.1|DSEC
OG0001090	LOC6546232|XP_001971791.3|DERE	LOC6610668|XP_002035235.1|DSEC
OG0001092	LOC6550658|XP_001978066.1|DERE	LOC6619942|XP_002044154.1|DSEC
OG0001092	LOC6542602|XP_001968937.1|DERE	LOC6611331|XP_002035878.1|DSEC
OG0001093	LOC6543506|XP_001969516.1|DERE	LOC6611264|XP_032583748.1|DSEC
OG0001094	LOC6543515|XP_026834869.1|DERE	LOC6611254|XP_032578107.1|DSEC
OG0001095	LOC6547331|XP_001974791.1|DERE	LOC6609917|XP_002034567.1|DSEC
OG0001096	LOC6549228|XP_001974353.1|DERE	LOC6614585|XP_002039013.1|DSEC
OG0001097	LOC113564597|XP_026838609.1|DERE, LOC26526510|XP_026838608.1|DERE	LOC116802437|XP_032582804.1|DSEC
OG0001098	LOC6544571|XP_026832795.1|DERE	LOC6605318|XP_032575605.1|DSEC
OG0001099	LOC6546179|XP_026833536.1|DERE	LOC6616400|XP_032574808.1|DSEC
OG0001100	LOC26526295|XP_026839310.1|DERE	LOC6620436|XP_032573194.1|DSEC
OG0001101	LOC6548229|XP_026835824.1|DERE	LOC6609547|XP_002034230.1|DSEC
OG0001102	LOC6545871|XP_001972722.3|DERE	LOC6605658|XP_002030476.1|DSEC
OG0001103	LOC6552618|XP_001979864.1|DERE	LOC6616866|XP_002041202.1|DSEC
OG0001104	LOC6546833|XP_015011601.1|DERE	LOC6608813|XP_002033527.1|DSEC
OG0001105	LOC6546892|XP_001975973.1|DERE	LOC6608773|XP_002033494.1|DSEC
OG0001106	LOC6555877|XP_015008636.1|DERE	LOC6620279|XP_032579869.1|DSEC
OG0001108	LOC6554790|XP_001981987.1|DERE	LOC6607745|XP_002032508.1|DSEC
OG0001108	LOC6554838|XP_001981994.1|DERE	LOC6607738|XP_002032501.1|DSEC
OG0001109	LOC6549551|XP_001975639.1|DERE	LOC6609135|XP_002033837.1|DSEC
OG0001109	LOC6549552|XP_026836298.1|DERE	LOC6609134|XP_002033836.1|DSEC
OG0001110	LOC6551056|XP_001978300.1|DERE	LOC6618640|XP_002042899.1|DSEC
OG0001110	LOC6544289|XP_001973717.1|DERE	LOC6616537|XP_032573879.1|DSEC
OG0001111	LOC6547537|XP_001976303.1|DERE	LOC6615605|XP_002039979.1|DSEC
OG0001111	LOC6547535|XP_026836503.1|DERE	LOC6615604|XP_032573024.1|DSEC
OG0001112	LOC6547690|XP_001976370.1|DERE	LOC6615677|XP_032572478.1|DSEC
OG0001113	LOC26526204|XP_015015471.1|DERE	LOC116802899|XP_032582959.1|DSEC
OG0001113	LOC6541977|XP_001969016.1|DERE	LOC6613661|XP_002038131.1|DSEC
OG0001114	LOC6543176|XP_001969910.1|DERE	LOC6612071|XP_002036588.1|DSEC
OG0001114	LOC6542998|XP_001969911.1|DERE	LOC6612070|XP_002036587.1|DSEC
OG0001115	LOC26526176|XP_015012756.2|DERE	LOC6614570|XP_032569898.1|DSEC
OG0001115	LOC6549177|XP_001974366.2|DERE	LOC6614571|XP_002038999.2|DSEC
OG0001115	LOC6549178|XP_001974367.2|DERE	LOC116800213|XP_032569896.1|DSEC
OG0001116	LOC6543428|XP_001969062.1|DERE	LOC6608497|XP_032572601.1|DSEC
OG0001116	LOC6542872|XP_001969063.3|DERE	LOC6608496|XP_002033230.1|DSEC
OG0001117	LOC6546393|XP_001972883.1|DERE	LOC6606147|XP_002030955.1|DSEC
OG0001118	LOC6550617|XP_001978002.2|DERE	LOC6620014|XP_002044226.1|DSEC, LOC6621043|XP_032580767.1|DSEC
OG0001119	LOC6544440|XP_001973810.2|DERE	LOC6620502|XP_032574842.1|DSEC
OG0001120	LOC6554756|XP_015009336.1|DERE	LOC6607524|XP_032579390.1|DSEC
OG0001120	LOC113563706|XP_026831468.1|DERE	LOC116801801|XP_032579392.1|DSEC
OG0001121	LOC6541768|XP_001970835.1|DERE	LOC6619188|XP_032572791.1|DSEC
OG0001122	LOC6543862|XP_001971089.1|DERE	LOC6610270|XP_032575944.1|DSEC
OG0001124	LOC6556243|XP_001983074.2|DERE, LOC6552358|XP_026839828.1|DERE, LOC113564848|XP_026839556.1|DERE	LOC6616817|XP_002041154.1|DSEC, LOC6621741|XP_032578706.1|DSEC, LOC6616818|XP_032578704.1|DSEC, LOC116801703|XP_032578703.1|DSEC
OG0001125	LOC6553716|XP_001979427.2|DERE	LOC6619263|XP_032577646.1|DSEC
OG0001126	LOC6544675|XP_026832254.1|DERE	LOC6610901|XP_032575484.1|DSEC
OG0001127	LOC6544379|XP_001972468.1|DERE	LOC6605374|XP_002030207.1|DSEC
OG0001128	LOC6546950|XP_001974600.2|DERE	LOC6609715|XP_002034372.2|DSEC
OG0001129	LOC6540722|XP_026834707.1|DERE	LOC6613544|XP_032570016.1|DSEC
OG0001130	LOC6540989|XP_001969367.1|DERE	LOC6611882|XP_002036400.1|DSEC
OG0001130	LOC26526775|XP_026839374.1|DERE, LOC113564709|XP_026839384.1|DERE	LOC116803403|XP_032583027.1|DSEC
OG0001131	LOC6555851|XP_026839285.1|DERE	LOC6619476|XP_032579721.1|DSEC
OG0001133	LOC6549041|XP_026835641.1|DERE	LOC6618124|XP_002042422.1|DSEC
OG0001134	LOC6547384|XP_026836227.1|DERE	LOC6609982|XP_032570708.1|DSEC
OG0001135	LOC6552839|XP_001979872.1|DERE	LOC6606451|XP_002031254.1|DSEC
OG0001136	LOC6552418|XP_026839613.1|DERE	LOC6607153|XP_032576352.1|DSEC
OG0001137	LOC6552901|XP_026836196.1|DERE	LOC6607284|XP_002032063.1|DSEC
OG0001138	LOC6545499|XP_001971101.1|DERE	LOC6610283|XP_002034878.1|DSEC
OG0001139	LOC6545017|XP_001972607.3|DERE	LOC6605517|XP_002030350.1|DSEC
OG0001140	LOC6554892|XP_001982247.1|DERE	LOC6607465|XP_002032234.1|DSEC
OG0001140	LOC26526238|XP_026839356.1|DERE	LOC116803411|XP_032583034.1|DSEC
OG0001141	LOC6553447|XP_001979374.1|DERE	LOC6619204|XP_002043425.1|DSEC
OG0001142	LOC6553527|XP_001979402.1|DERE	LOC6619234|XP_032576552.1|DSEC
OG0001142	LOC6553528|XP_001979403.1|DERE	LOC6619235|XP_002043454.1|DSEC
OG0001143	LOC6540581|XP_001968897.1|DERE	LOC6611292|XP_002035839.1|DSEC
OG0001144	LOC6553415|XP_001979267.1|DERE	LOC6614335|XP_032577165.1|DSEC
OG0001144	LOC6548311|XP_001975324.2|DERE	LOC6609479|XP_032570899.1|DSEC
OG0001145	LOC6541208|XP_001969170.1|DERE	LOC6608384|XP_032571025.1|DSEC
OG0001145	LOC6542654|XP_001969169.1|DERE	LOC6608385|XP_032571026.1|DSEC
OG0001146	LOC6541609|XP_026834974.1|DERE	LOC6617866|XP_002042174.1|DSEC
OG0001146	LOC6551736|XP_001978607.1|DERE	LOC6620159|XP_032581326.1|DSEC
OG0001147	LOC6546396|XP_026832757.1|DERE, LOC6546355|XP_001972887.2|DERE, LOC113563855|XP_026832180.1|DERE	LOC116800992|XP_032573931.1|DSEC, LOC6606143|XP_032574350.1|DSEC
OG0001148	LOC6542365|XP_001968594.1|DERE	LOC6613267|XP_002037744.1|DSEC
OG0001149	LOC6546148|XP_026832204.1|DERE	LOC6616385|XP_002040745.2|DSEC
OG0001149	LOC6544073|XP_001971432.1|DERE	LOC6611160|XP_002035717.1|DSEC
OG0001150	LOC6549316|XP_001974487.1|DERE	LOC6615574|XP_032570056.1|DSEC
OG0001151	LOC6554081|XP_001979519.2|DERE	LOC6619060|XP_002043301.2|DSEC
OG0001151	LOC6554080|XP_001979518.1|DERE	LOC6619059|XP_002043300.1|DSEC
OG0001152	LOC6542854|XP_001969392.1|DERE	LOC6611908|XP_002036425.1|DSEC
OG0001153	LOC6548015|XP_026836900.1|DERE	LOC6615786|XP_032570304.1|DSEC
OG0001154	LOC6542013|XP_015014406.1|DERE	LOC6611903|XP_002036420.1|DSEC
OG0001155	LOC6551547|XP_001978458.1|DERE	LOC6612254|XP_032580183.1|DSEC
OG0001157	LOC6553654|XP_001980303.1|DERE	LOC6606561|XP_032576532.1|DSEC
OG0001158	LOC6540730|XP_026834891.1|DERE	LOC6613485|XP_032572790.1|DSEC
OG0001159	LOC6554771|XP_001981357.3|DERE	LOC6612691|XP_032576251.1|DSEC
OG0001160	LOC6553578|XP_001979249.1|DERE	LOC6614318|XP_002038758.1|DSEC
OG0001161	LOC6552623|XP_015010212.1|DERE	LOC6606454|XP_032578342.1|DSEC
OG0001162	LOC6551798|XP_001980811.1|DERE	LOC6607098|XP_002031886.1|DSEC
OG0001163	LOC6553611|XP_026832768.1|DERE	LOC6606502|XP_032576732.1|DSEC
OG0001164	LOC6555406|XP_001982326.1|DERE	LOC6607376|XP_002032149.1|DSEC
OG0001165	LOC6547899|XP_001976393.1|DERE	LOC6615701|XP_002040072.1|DSEC
OG0001166	LOC6546493|XP_001971279.2|DERE, LOC113563696|XP_026832703.1|DERE	LOC6610486|XP_032575545.1|DSEC
OG0001167	LOC6542973|XP_026835168.1|DERE	LOC6608482|XP_032572231.1|DSEC
OG0001168	LOC6547045|XP_001974634.1|DERE	LOC6609751|XP_002034405.1|DSEC
OG0001169	LOC6550146|XP_001977543.1|DERE	LOC6618060|XP_002042358.2|DSEC
OG0001170	LOC6554520|XP_001982157.1|DERE	LOC6607560|XP_002032329.1|DSEC
OG0001171	LOC6544784|XP_015013395.1|DERE	LOC6604935|XP_032573212.1|DSEC
OG0001172	LOC6548218|XP_001975076.1|DERE	LOC6615404|XP_002039786.1|DSEC
OG0001173	LOC6554295|XP_001981063.1|DERE	LOC6619511|XP_002043726.1|DSEC
OG0001174	LOC6545210|XP_001972101.1|DERE	LOC6611003|XP_032574783.1|DSEC
OG0001175	LOC6546762|XP_001974552.1|DERE	LOC6609649|XP_002034323.1|DSEC
OG0001176	LOC6549417|XP_001975650.1|DERE	LOC6609123|XP_002033825.1|DSEC
OG0001177	LOC6549398|XP_026836077.1|DERE	LOC6614482|XP_032583259.1|DSEC
OG0001178	LOC6547609|XP_001974969.2|DERE	LOC6615264|XP_032570988.1|DSEC
OG0001179	LOC6546862|XP_001976058.1|DERE	LOC6608677|XP_032570874.1|DSEC
OG0001180	LOC6555868|XP_026839017.1|DERE	LOC6620290|XP_032579845.1|DSEC
OG0001181	LOC6544519|XP_001973059.1|DERE	LOC6605753|XP_032575649.1|DSEC
OG0001182	LOC6554438|XP_015009316.1|DERE	LOC6607582|XP_032577982.1|DSEC
OG0001183	LOC6554014|XP_026831973.1|DERE	LOC6606805|XP_032577379.1|DSEC
OG0001184	LOC6551748|XP_001979698.3|DERE	LOC6616661|XP_032576523.1|DSEC
OG0001185	LOC6553169|XP_026833348.1|DERE	LOC116801623|XP_032578261.1|DSEC
OG0001185	LOC113563928|XP_026833309.1|DERE	LOC6606287|XP_032578240.1|DSEC
OG0001186	LOC6553429|XP_001979235.1|DERE	LOC6614302|XP_032578745.1|DSEC
OG0001187	LOC6549073|XP_026835657.1|DERE	LOC6609199|XP_032572480.1|DSEC
OG0001188	LOC6546714|XP_001975875.1|DERE	LOC6608881|XP_032572144.1|DSEC
OG0001189	LOC6547324|XP_001976331.1|DERE	LOC6615635|XP_032571800.1|DSEC
