Orthogroup	DERE.longest_only	DSAN.longest_only
OG0002670	LOC6543832|XP_026833811.1|DERE	LOC120447718|XP_039485189.1|DSAN
OG0002671	LOC6543836|XP_015013719.1|DERE	LOC120448069|XP_039485771.1|DSAN
OG0002672	LOC6547671|XP_015012225.1|DERE	LOC120445028|XP_039481044.1|DSAN
OG0002673	LOC6548394|XP_001976526.1|DERE	LOC120446313|XP_039483163.1|DSAN
OG0002674	LOC6541414|XP_026834448.1|DERE	LOC120443990|XP_039479398.1|DSAN
OG0002675	LOC6544488|XP_026833642.1|DERE	LOC120450272|XP_039489119.1|DSAN
OG0002676	LOC6548442|XP_026836006.1|DERE	LOC120447030|XP_039484301.1|DSAN
OG0002677	LOC6543346|XP_026834645.1|DERE	LOC120458806|XP_039502533.1|DSAN
OG0002678	LOC6547112|XP_026837133.1|DERE	LOC120457729|XP_039501163.1|DSAN
OG0002679	LOC6548410|XP_001976521.1|DERE	LOC120446303|XP_039483145.1|DSAN
OG0002680	LOC6555647|XP_001982411.2|DERE	LOC120456247|XP_039498902.1|DSAN
OG0002681	LOC6547701|XP_015012219.1|DERE	LOC120445056|XP_039481108.1|DSAN
OG0002682	LOC6543948|XP_001971925.1|DERE	LOC120450127|XP_039488886.1|DSAN
OG0002683	LOC6552964|XP_001980965.2|DERE	LOC120454250|XP_039495309.1|DSAN
OG0002684	LOC6550539|XP_001977964.1|DERE	LOC120455775|XP_039498164.1|DSAN
OG0002685	LOC6545059|XP_026833454.1|DERE	LOC120449718|XP_039488274.1|DSAN
OG0002686	LOC6546521|XP_001971274.1|DERE	LOC120447838|XP_039485377.1|DSAN
OG0002687	LOC6543561|XP_015012997.1|DERE	LOC120448212|XP_039486024.1|DSAN
OG0002688	LOC6543694|XP_001972968.1|DERE	LOC120449707|XP_039488258.1|DSAN
OG0002689	LOC6551300|XP_001978399.2|DERE	LOC120456333|XP_039499037.1|DSAN
OG0002690	LOC6543810|XP_001972359.1|DERE	LOC120447940|XP_039485552.1|DSAN
OG0002691	LOC6547372|XP_001976317.2|DERE	LOC120446168|XP_039482932.1|DSAN
OG0002692	LOC6548114|XP_001976544.1|DERE	LOC120444927|XP_039480861.1|DSAN
OG0002693	LOC6545685|XP_026832391.1|DERE	LOC120450426|XP_039489368.1|DSAN
OG0002694	LOC6542313|XP_026834214.1|DERE	LOC120446743|XP_039483805.1|DSAN
OG0002695	LOC6544693|XP_001972016.1|DERE	LOC120450038|XP_039488727.1|DSAN
OG0002696	LOC6544226|XP_001973042.1|DERE	LOC120448280|XP_039486143.1|DSAN
OG0002697	LOC6543942|XP_001971399.1|DERE	LOC120447501|XP_039484835.1|DSAN
OG0002698	LOC6546510|XP_026833886.1|DERE	LOC120447724|XP_039485195.1|DSAN
OG0002699	LOC6544486|XP_001971469.1|DERE	LOC120450275|XP_039489125.1|DSAN
OG0002700	LOC6544872|XP_026833712.1|DERE	LOC120450241|XP_039489056.1|DSAN
OG0002701	LOC6547904|XP_001976398.3|DERE	LOC120446733|XP_039483785.1|DSAN
OG0002702	LOC6547939|XP_026836836.1|DERE	LOC120444968|XP_039480917.1|DSAN
OG0002703	LOC6542757|XP_026834808.1|DERE	LOC120454558|XP_039495886.1|DSAN
OG0002704	LOC6548934|XP_001975534.1|DERE	LOC120446927|XP_039484109.1|DSAN
OG0002705	LOC6545438|XP_026832767.1|DERE	LOC120447737|XP_039485214.1|DSAN
OG0002706	LOC6547275|XP_001976098.1|DERE	LOC120457712|XP_039501144.1|DSAN
OG0002707	LOC6545637|XP_015013594.1|DERE	LOC120449432|XP_039487828.1|DSAN
OG0002708	LOC6545111|XP_001973219.1|DERE	LOC120447855|XP_039485397.1|DSAN
OG0002709	LOC6541040|XP_026834799.1|DERE	LOC120443862|XP_039479161.1|DSAN
OG0002710	LOC6547644|XP_001974978.1|DERE	LOC120446650|XP_039483655.1|DSAN
OG0002711	LOC6547829|XP_001974976.1|DERE	LOC120445811|XP_039482359.1|DSAN
OG0002712	LOC6546719|XP_026835992.1|DERE	LOC120445568|XP_039481985.1|DSAN
OG0002713	LOC6546791|XP_001975885.1|DERE	LOC120446815|XP_039483912.1|DSAN
OG0002714	LOC6541286|XP_001970580.1|DERE	LOC120458244|XP_039501770.1|DSAN
OG0002715	LOC6550048|XP_026838104.1|DERE	LOC120456644|XP_039499503.1|DSAN
OG0002716	LOC6548440|XP_015012707.1|DERE	LOC120445152|XP_039481249.1|DSAN
OG0002717	LOC6552849|XP_026839889.1|DERE	LOC120452120|XP_039492132.1|DSAN
OG0002718	LOC6543879|XP_001971514.2|DERE	LOC120450082|XP_039488809.1|DSAN
OG0002719	LOC6551763|XP_001980647.1|DERE	LOC120451622|XP_039491407.1|DSAN
OG0002720	LOC6544041|XP_001971965.3|DERE	LOC120449231|XP_039487537.1|DSAN
OG0002721	LOC6549494|XP_015011946.1|DERE	LOC120446710|XP_039483749.1|DSAN
OG0002722	LOC6540690|XP_001970340.1|DERE	LOC120458700|XP_039502377.1|DSAN
OG0002723	LOC6548503|XP_001976652.1|DERE	LOC120445089|XP_039481151.1|DSAN
OG0002724	LOC6554713|XP_001981963.1|DERE	LOC120453383|XP_039493999.1|DSAN
OG0002725	LOC6545347|XP_001973362.1|DERE	LOC120448266|XP_039486122.1|DSAN
OG0002726	LOC6546416|XP_026833769.1|DERE	LOC120450328|XP_039489226.1|DSAN
OG0002727	LOC6546043|XP_001971740.1|DERE	LOC120450193|XP_039488993.1|DSAN
OG0002728	LOC6546797|XP_001975891.2|DERE	LOC120447108|XP_039484461.1|DSAN
OG0002729	LOC6544032|XP_026833062.1|DERE	LOC120449028|XP_039487244.1|DSAN
OG0002730	LOC6549504|XP_015011643.1|DERE	LOC120444303|XP_039479759.1|DSAN
OG0002731	LOC6545240|XP_001971032.1|DERE	LOC120447666|XP_039485117.1|DSAN
OG0002732	LOC6546903|XP_001975982.2|DERE	LOC120444974|XP_039480928.1|DSAN
OG0002733	LOC6546660|XP_001974572.1|DERE	LOC120446427|XP_039483324.1|DSAN
OG0002734	LOC6542086|XP_026839346.1|DERE	LOC120458755|XP_039502466.1|DSAN
OG0002735	LOC6542201|XP_015015391.1|DERE	LOC120457521|XP_039501003.1|DSAN
OG0002736	LOC6541158|XP_026835455.1|DERE	LOC120457577|XP_039501028.1|DSAN
OG0002737	LOC6545588|XP_001972145.1|DERE	LOC120448234|XP_039486068.1|DSAN
OG0002738	LOC6546335|XP_001971811.1|DERE	LOC120448643|XP_039486704.1|DSAN
OG0002739	LOC6545782|XP_026832788.1|DERE	LOC120449626|XP_039488142.1|DSAN
OG0002740	LOC6545783|XP_001973419.1|DERE	LOC120449624|XP_039488141.1|DSAN
OG0002741	LOC6547738|XP_001974992.1|DERE	LOC120445012|XP_039481011.1|DSAN
OG0002742	LOC6548205|XP_001976484.1|DERE	LOC120445920|XP_039482511.1|DSAN
OG0002743	LOC6546152|XP_026833534.1|DERE	LOC120450100|XP_039488827.1|DSAN
OG0002744	LOC6546492|XP_001973588.1|DERE	LOC120448250|XP_039486095.1|DSAN
OG0002745	LOC6545945|XP_001971205.1|DERE	LOC120450136|XP_039488897.1|DSAN
OG0002746	LOC6548775|XP_001975430.1|DERE	LOC120444891|XP_039480810.1|DSAN
OG0002747	LOC6552243|XP_001979755.1|DERE	LOC120453062|XP_039493521.1|DSAN
OG0002748	LOC6547969|XP_001976562.1|DERE	LOC120445755|XP_039482270.1|DSAN
OG0002749	LOC6548441|XP_026836479.1|DERE	LOC120447031|XP_039484303.1|DSAN
OG0002750	LOC6549617|XP_026835666.1|DERE	LOC120446719|XP_039483765.1|DSAN
OG0002751	LOC6543034|XP_026834691.1|DERE	LOC120457875|XP_039501337.1|DSAN
OG0002752	LOC6540839|XP_001970329.1|DERE	LOC120447904|XP_039485488.1|DSAN
OG0002753	LOC6548023|XP_001975180.1|DERE	LOC120445928|XP_039482522.1|DSAN
OG0002754	LOC6544947|XP_001971541.3|DERE	LOC120450331|XP_039489231.1|DSAN
OG0002755	LOC6546639|XP_001974711.1|DERE	LOC120446145|XP_039482906.1|DSAN
OG0002756	LOC6544738|XP_001973460.1|DERE	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN
OG0002757	LOC6544629|XP_026832425.1|DERE	LOC120447503|XP_039484838.1|DSAN
OG0002758	LOC6546826|XP_001974583.2|DERE	LOC120445631|XP_039482090.1|DSAN
OG0002759	LOC6546549|XP_015012103.1|DERE	LOC120446919|XP_039484094.1|DSAN
OG0002760	LOC6548619|XP_001976705.1|DERE	LOC120445454|XP_039481833.1|DSAN
OG0002761	LOC6547196|XP_001974743.1|DERE	LOC120445906|XP_039482495.1|DSAN
OG0002762	LOC6547155|XP_015012121.1|DERE	LOC120445959|XP_039482584.1|DSAN
OG0002763	LOC6545479|XP_001971591.1|DERE	LOC120449679|XP_039488220.1|DSAN
OG0002764	LOC6546223|XP_026833893.1|DERE	LOC120447514|XP_039484859.1|DSAN
OG0002765	LOC6546972|XP_026835637.1|DERE	LOC120444899|XP_039480822.1|DSAN
OG0002766	LOC6546971|XP_001974613.2|DERE	LOC120446379|XP_039483246.1|DSAN
OG0002767	LOC6546568|XP_015011889.1|DERE	LOC120444335|XP_039479826.1|DSAN
OG0002768	LOC6547995|XP_001976497.1|DERE	LOC120445947|XP_039482561.1|DSAN
OG0002769	LOC6546801|XP_001975895.1|DERE	LOC120445107|XP_039481185.1|DSAN
OG0002770	LOC6542266|XP_001970153.1|DERE	LOC120457183|XP_039500434.1|DSAN
OG0002771	LOC6546084|XP_026833144.1|DERE	LOC120449142|XP_039487400.1|DSAN
OG0002772	LOC6546015|XP_001972244.2|DERE	LOC120449289|XP_039487610.1|DSAN
OG0002773	LOC6546645|XP_001975854.1|DERE	LOC120446156|XP_039482920.1|DSAN
OG0002774	LOC6548212|XP_026836608.1|DERE, LOC113564474|XP_026837212.1|DERE	LOC120446560|XP_039483512.1|DSAN
OG0002775	LOC6543652|XP_026832901.1|DERE	LOC120448340|XP_039486237.1|DSAN
OG0002776	LOC6545590|XP_001972147.1|DERE	LOC120448231|XP_039486064.1|DSAN
OG0002777	LOC6543633|XP_026833151.1|DERE	LOC120449924|XP_039488551.1|DSAN
OG0002778	LOC6544015|XP_026832333.1|DERE	LOC120447783|XP_039485271.1|DSAN
OG0002779	LOC6544431|XP_026832926.1|DERE	LOC120447604|XP_039485008.1|DSAN
OG0002780	LOC6553051|XP_001979138.1|DERE	LOC120451769|XP_039491632.1|DSAN
OG0002781	LOC6549108|XP_001975573.1|DERE	LOC120445520|XP_039481913.1|DSAN
OG0002782	LOC6545508|XP_001973348.1|DERE	LOC120448085|XP_039485812.1|DSAN
OG0002783	LOC6546265|XP_001971761.2|DERE	LOC120447542|XP_039484922.1|DSAN
OG0002784	LOC6547766|XP_001976388.2|DERE	LOC120444553|XP_039480237.1|DSAN
OG0002785	LOC6543686|XP_001973698.1|DERE	LOC120450568|XP_039489615.1|DSAN
OG0002786	LOC6543939|XP_026832597.1|DERE	LOC120448550|XP_039486537.1|DSAN
OG0002787	LOC6544803|XP_001971522.1|DERE	LOC120448040|XP_039485717.1|DSAN
OG0002788	LOC6544804|XP_001971523.1|DERE	LOC120448041|XP_039485718.1|DSAN
OG0002789	LOC6543597|XP_001973599.1|DERE	LOC120448279|XP_039486142.1|DSAN
OG0002790	LOC6544009|XP_001972328.1|DERE	LOC120449544|XP_039488004.1|DSAN
OG0002791	LOC6544990|XP_001973282.1|DERE	LOC120450278|XP_039489128.1|DSAN
OG0002792	LOC6546616|XP_026836228.1|DERE	LOC120444877|XP_039480790.1|DSAN
OG0002793	LOC6545768|XP_001972180.1|DERE	LOC120450219|XP_039489027.1|DSAN
OG0002794	LOC6544678|XP_026833347.1|DERE	LOC120450029|XP_039488710.1|DSAN
OG0002795	LOC6545074|XP_026833112.1|DERE	LOC120449022|XP_039487236.1|DSAN
OG0002796	LOC6544408|XP_001972038.1|DERE	LOC120449158|XP_039487432.1|DSAN
OG0002797	LOC6544011|XP_001972330.1|DERE	LOC120449547|XP_039488008.1|DSAN
OG0002798	LOC6549231|XP_001974356.1|DERE	LOC120446586|XP_039483541.1|DSAN
OG0002799	LOC6545206|XP_026833575.1|DERE	LOC120449511|XP_039487948.1|DSAN
OG0002800	LOC6544214|XP_026832241.1|DERE	LOC120447562|XP_039484952.1|DSAN
OG0002801	LOC6548507|XP_026836827.1|DERE	LOC120444686|XP_039480487.1|DSAN
OG0002802	LOC6548369|XP_001976645.2|DERE	LOC120444287|XP_039479737.1|DSAN
OG0002803	LOC6549344|XP_001974324.1|DERE	LOC120445170|XP_039481284.1|DSAN
OG0002804	LOC6548249|XP_001975198.1|DERE	LOC120444264|XP_039479709.1|DSAN
OG0002805	LOC6542714|XP_001970501.1|DERE	LOC120448087|XP_039485817.1|DSAN
OG0002806	LOC6544989|XP_001973281.1|DERE	LOC120450280|XP_039489131.1|DSAN
OG0002807	LOC6548443|XP_001976661.1|DERE	LOC120447035|XP_039484315.1|DSAN
OG0002808	LOC6547967|XP_015011527.1|DERE	LOC120444422|XP_039479986.1|DSAN
OG0002809	LOC6545028|XP_001972524.2|DERE	LOC120448488|XP_039486451.1|DSAN
OG0002810	LOC6545056|XP_026833452.1|DERE	LOC120450264|XP_039489089.1|DSAN
OG0002811	LOC6544663|XP_026833587.1|DERE	LOC120448858|XP_039487002.1|DSAN
OG0002812	LOC6549522|XP_001975814.1|DERE	LOC120446993|XP_039484227.1|DSAN
OG0002813	LOC6547303|XP_001974729.1|DERE	LOC120446956|XP_039484144.1|DSAN
OG0002814	LOC6547844|XP_026836516.1|DERE	LOC120445007|XP_039480990.1|DSAN
OG0002815	LOC6546590|XP_001975904.1|DERE	LOC120444578|XP_039480272.1|DSAN
OG0002816	LOC6547217|XP_001974715.1|DERE	LOC120446125|XP_039482883.1|DSAN
OG0002817	LOC6548605|XP_001973904.1|DERE	LOC120445216|XP_039481405.1|DSAN
OG0002818	LOC6541513|XP_001969096.2|DERE	LOC120450614|XP_039489722.1|DSAN
OG0002819	LOC6545804|XP_026832445.1|DERE	LOC120448144|XP_039485903.1|DSAN
OG0002820	LOC6545801|XP_001971685.1|DERE	LOC120449130|XP_039487377.1|DSAN
OG0002821	LOC6545247|XP_001972571.2|DERE	LOC120448005|XP_039485652.1|DSAN
OG0002822	LOC6548217|XP_001975075.1|DERE	LOC120444564|XP_039480254.1|DSAN
OG0002823	LOC6542592|XP_015014735.1|DERE	LOC120443726|XP_039478914.1|DSAN
OG0002824	LOC6540678|XP_026834513.1|DERE	LOC120449290|XP_039487614.1|DSAN
OG0002825	LOC6544139|XP_001973733.1|DERE	LOC120448824|XP_039486956.1|DSAN
OG0002826	LOC6548219|XP_001975077.1|DERE	LOC120444923|XP_039480855.1|DSAN
OG0002827	LOC6555880|XP_001982757.2|DERE	LOC120454826|XP_039496226.1|DSAN
OG0002828	LOC6547923|XP_026835700.1|DERE	LOC120445017|XP_039481019.1|DSAN
OG0002829	LOC6546589|XP_001975903.1|DERE	LOC120445727|XP_039482230.1|DSAN
OG0002830	LOC6547431|XP_026836653.1|DERE	LOC120444516|XP_039480169.1|DSAN
OG0002831	LOC6548861|XP_001974049.2|DERE	LOC120457790|XP_039501218.1|DSAN
OG0002832	LOC6543221|XP_015015022.1|DERE	LOC120458566|XP_039502193.1|DSAN
OG0002833	LOC6548582|XP_015011504.1|DERE	LOC120445155|XP_039481263.1|DSAN
OG0002834	LOC6548012|XP_001976475.1|DERE	LOC120446852|XP_039483978.1|DSAN
OG0002835	LOC6546544|XP_001975909.1|DERE	LOC120445127|XP_039481208.1|DSAN
OG0002836	LOC6541047|XP_026835298.1|DERE	LOC120458623|XP_039502273.1|DSAN
OG0002837	LOC6547071|XP_026835965.1|DERE	LOC120446231|XP_039483033.1|DSAN
OG0002838	LOC6547478|XP_001976274.1|DERE	LOC120445408|XP_039481756.1|DSAN
OG0002839	LOC6547970|XP_001976563.1|DERE	LOC120446888|XP_039484037.1|DSAN
OG0002840	LOC6540845|XP_026834693.1|DERE	LOC120453282|XP_039493843.1|DSAN
OG0002841	LOC6542892|XP_001968575.1|DERE	LOC120446318|XP_039483171.1|DSAN
OG0002842	LOC6540816|XP_001969595.1|DERE	LOC120446177|XP_039482950.1|DSAN
OG0002843	LOC6542720|XP_001970569.1|DERE	LOC120446821|XP_039483936.1|DSAN
OG0002844	LOC6544110|XP_026833837.1|DERE	LOC120448747|XP_039486861.1|DSAN
OG0002845	LOC6540881|XP_001968739.1|DERE	LOC120456920|XP_039499994.1|DSAN
OG0002846	LOC6540969|XP_026834078.1|DERE	LOC120458117|XP_039501588.1|DSAN
OG0002847	LOC6541002|XP_001968740.2|DERE	LOC120456893|XP_039499930.1|DSAN
OG0002848	LOC6549611|XP_001974384.1|DERE	LOC120445098|XP_039481173.1|DSAN
OG0002849	LOC6543512|XP_001969497.1|DERE	LOC120458580|XP_039502212.1|DSAN
OG0002850	LOC6540826|XP_001969588.1|DERE	LOC120446502|XP_039483447.1|DSAN
OG0002851	LOC6541611|XP_001969968.1|DERE	LOC120447763|XP_039485247.1|DSAN
OG0002852	LOC6546863|XP_026835879.1|DERE	LOC120446206|XP_039482993.1|DSAN
OG0002853	LOC6543385|XP_001969024.2|DERE	LOC120452385|XP_039492517.1|DSAN
OG0002854	LOC6549326|XP_001974331.1|DERE	LOC120444700|XP_039480503.1|DSAN
OG0002855	LOC6542363|XP_015014870.1|DERE	LOC120458815|XP_039502555.1|DSAN
OG0002856	LOC6541984|XP_026835451.1|DERE	LOC120458587|XP_039502226.1|DSAN
OG0002857	LOC6548878|XP_026839431.1|DERE	LOC120444788|XP_039480666.1|DSAN
OG0002858	LOC113564223|XP_026835608.1|DERE, LOC6540721|XP_026835559.1|DERE	LOC120444023|XP_039479456.1|DSAN
OG0002859	LOC6543096|XP_001968451.1|DERE	LOC120445938|XP_039482945.1|DSAN
OG0002860	LOC6540714|XP_001968863.1|DERE	LOC120445625|XP_039482080.1|DSAN
OG0002861	LOC6542921|XP_001969908.1|DERE	LOC120444090|XP_039479551.1|DSAN
OG0002862	LOC6540852|XP_026834044.1|DERE	LOC120453616|XP_039494333.1|DSAN
OG0002863	LOC6542744|XP_001968567.1|DERE	LOC120443851|XP_039479147.1|DSAN
OG0002864	LOC6541551|XP_001968566.1|DERE	LOC120443855|XP_039479151.1|DSAN
OG0002865	LOC6543323|XP_001970652.1|DERE	LOC120458316|XP_039501856.1|DSAN
OG0002866	LOC6543670|XP_001971368.1|DERE	LOC120448367|XP_039486270.1|DSAN
OG0002867	LOC6542860|XP_001969654.2|DERE	LOC120458414|XP_039501983.1|DSAN
OG0002868	LOC6542089|XP_001968376.3|DERE	LOC120454912|XP_039496547.1|DSAN
OG0002869	LOC6541454|XP_001968375.1|DERE	LOC120454925|XP_039496617.1|DSAN
OG0002871	LOC6542096|XP_026835435.1|DERE	LOC120449796|XP_039488376.1|DSAN
OG0002872	LOC6541485|XP_026835598.1|DERE	LOC120443801|XP_039479067.1|DSAN
OG0002873	LOC6548936|XP_026836214.1|DERE	LOC120444997|XP_039480969.1|DSAN
OG0002874	LOC6543533|XP_001969508.1|DERE	LOC120450611|XP_039489684.1|DSAN
OG0002875	LOC6542287|XP_001968470.2|DERE	LOC120455722|XP_039498073.1|DSAN
OG0002876	LOC6550192|XP_001977581.1|DERE	LOC120456358|XP_039499088.1|DSAN
OG0002877	LOC6549179|XP_001974368.2|DERE	LOC120446875|XP_039484017.1|DSAN
OG0002878	LOC6549303|XP_026836556.1|DERE	LOC120445732|XP_039482236.1|DSAN
OG0002879	LOC6543640|XP_001971844.1|DERE	LOC120447642|XP_039485086.1|DSAN
OG0002880	LOC6555747|XP_001982450.1|DERE	LOC120456394|XP_039499155.1|DSAN
OG0002881	LOC6540786|XP_001968182.1|DERE	LOC120451841|XP_039491754.1|DSAN
OG0002882	LOC6547409|XP_001974826.1|DERE	LOC120446472|XP_039483409.1|DSAN
OG0002883	LOC6541039|XP_001968131.1|DERE	LOC120443933|XP_039479309.1|DSAN
OG0002884	LOC6542599|XP_001968460.1|DERE	LOC120448102|XP_039485842.1|DSAN
OG0002885	LOC6546008|XP_001972237.1|DERE	LOC120449752|XP_039488320.1|DSAN
OG0002886	LOC6543350|XP_001968338.1|DERE	LOC120446951|XP_039484141.1|DSAN
OG0002887	LOC6541450|XP_001968339.1|DERE	LOC120446959|XP_039484152.1|DSAN
OG0002888	LOC6549050|XP_026839406.1|DERE, LOC6549049|XP_001974033.3|DERE	LOC120457737|XP_039501170.1|DSAN
OG0002889	LOC6544162|XP_001971387.1|DERE	LOC120450486|XP_039489466.1|DSAN
OG0002890	LOC6548935|XP_001974213.1|DERE	LOC120444996|XP_039480968.1|DSAN
OG0002891	LOC6541131|XP_001969394.1|DERE	LOC120454832|XP_039496240.1|DSAN
OG0002892	LOC6542743|XP_015014449.1|DERE	LOC120447296|XP_039484719.1|DSAN
OG0002893	LOC6542255|XP_001968305.2|DERE	LOC120454364|XP_039495527.1|DSAN
OG0002894	LOC6546083|XP_026833640.1|DERE	LOC120449292|XP_039487612.1|DSAN
OG0002895	LOC6548449|XP_001976708.1|DERE	LOC120445455|XP_039481834.1|DSAN
OG0002896	LOC6541535|XP_001969628.1|DERE	LOC120457630|XP_039501063.1|DSAN
OG0002897	LOC6540880|XP_001970030.1|DERE	LOC120458127|XP_039501598.1|DSAN
OG0002898	LOC6541347|XP_001968655.1|DERE	LOC120457723|XP_039501160.1|DSAN
OG0002899	LOC6542419|XP_001968112.1|DERE	LOC120454547|XP_039495864.1|DSAN
OG0002900	LOC6542325|XP_026835549.1|DERE	LOC120445319|XP_039481578.1|DSAN
OG0002901	LOC6542219|XP_001970196.3|DERE	LOC120458203|XP_039501714.1|DSAN
OG0002902	LOC6541770|XP_001970197.1|DERE	LOC120444099|XP_039479560.1|DSAN
OG0002903	LOC6541431|XP_015014865.2|DERE	LOC120443827|XP_039479110.1|DSAN
OG0002904	LOC6545166|XP_001972574.2|DERE	LOC120448001|XP_039485648.1|DSAN
OG0002905	LOC6542480|XP_001969573.1|DERE	LOC120458036|XP_039501477.1|DSAN
OG0002906	LOC6548900|XP_001974039.1|DERE	LOC120457758|XP_039501191.1|DSAN
OG0002907	LOC6548901|XP_015012005.1|DERE	LOC120457710|XP_039501140.1|DSAN
OG0002908	LOC6547648|XP_001974982.1|DERE	LOC120446797|XP_039483887.1|DSAN
OG0002909	LOC6547194|XP_026836125.1|DERE	LOC120445905|XP_039482492.1|DSAN
OG0002910	LOC6546915|XP_001974118.1|DERE	LOC120447125|XP_039484492.1|DSAN
OG0002911	LOC6548583|XP_001976697.1|DERE	LOC120447013|XP_039484263.1|DSAN
OG0002912	LOC6551375|XP_001978443.1|DERE	LOC120455969|XP_039498452.1|DSAN
OG0002913	LOC6547399|XP_001976307.1|DERE	LOC120446000|XP_039482668.1|DSAN
OG0002914	LOC6541279|XP_001968260.2|DERE	LOC120458448|XP_039502027.1|DSAN
OG0002915	LOC6548807|XP_001974087.1|DERE	LOC120457771|XP_039501202.1|DSAN
OG0002916	LOC6543495|XP_001968721.2|DERE	LOC120458196|XP_039501699.1|DSAN
OG0002917	LOC6548679|XP_026836550.1|DERE	LOC120444325|XP_039479809.1|DSAN
OG0002918	LOC6548648|XP_001975388.1|DERE	LOC120444315|XP_039479792.1|DSAN
OG0002919	LOC6546637|XP_001974709.1|DERE	LOC120444478|XP_039480091.1|DSAN
OG0002920	LOC6543115|XP_026835037.1|DERE	LOC120443721|XP_039478903.1|DSAN
OG0002921	LOC6540671|XP_001968769.1|DERE	LOC120444383|XP_039479927.1|DSAN
OG0002922	LOC6546918|XP_001974121.1|DERE	LOC120447124|XP_039484491.1|DSAN
OG0002923	LOC6546917|XP_001974120.1|DERE	LOC120447122|XP_039484486.1|DSAN
OG0002924	LOC6546919|XP_001974122.1|DERE	LOC120447123|XP_039484489.1|DSAN
OG0002925	LOC6548444|XP_001976662.3|DERE	LOC120447034|XP_039484313.1|DSAN
OG0002926	LOC6540638|XP_001968757.1|DERE	LOC120453385|XP_039494006.1|DSAN
OG0002927	LOC6540646|XP_001968753.1|DERE	LOC120457999|XP_039501424.1|DSAN
OG0002928	LOC6547576|XP_001976215.1|DERE	LOC120445485|XP_039481866.1|DSAN
OG0002929	LOC6543192|XP_001968163.1|DERE	LOC120450441|XP_039489392.1|DSAN
OG0002930	LOC6542855|XP_001970236.1|DERE	LOC120458336|XP_039501887.1|DSAN
OG0002931	LOC6542078|XP_026835489.1|DERE	LOC120458766|XP_039502476.1|DSAN
OG0002932	LOC6543244|XP_026834308.1|DERE	LOC120445660|XP_039482143.1|DSAN
OG0002933	LOC6540887|XP_026835192.1|DERE	LOC120458403|XP_039501962.1|DSAN
OG0002934	LOC6540793|XP_001970386.1|DERE	LOC120451052|XP_039490344.1|DSAN
OG0002935	LOC6541393|XP_001968954.2|DERE	LOC120448049|XP_039485732.1|DSAN
OG0002936	LOC6547070|XP_026835971.1|DERE	LOC120446240|XP_039483045.1|DSAN
OG0002937	LOC6541530|XP_001970816.1|DERE	LOC120454075|XP_039495022.1|DSAN
OG0002938	LOC6549255|XP_001974427.1|DERE	LOC120446148|XP_039482909.1|DSAN
OG0002939	LOC6547139|XP_001976114.1|DERE	LOC120457727|XP_039501161.1|DSAN
OG0002940	LOC6553147|XP_026839642.1|DERE	LOC120452646|XP_039492896.1|DSAN
OG0002941	LOC113564149|XP_026835498.1|DERE, LOC6542135|XP_001970821.1|DERE	LOC120458072|XP_039501518.1|DSAN
OG0002942	LOC6549123|XP_001974148.1|DERE	LOC120446506|XP_039483448.1|DSAN
OG0002943	LOC6549492|XP_026836635.1|DERE	LOC120445795|XP_039482338.1|DSAN
OG0002944	LOC6549493|XP_026836800.1|DERE	LOC120445190|XP_039481340.1|DSAN
OG0002945	LOC6542557|XP_026835377.1|DERE	LOC120445334|XP_039481644.1|DSAN
OG0002946	LOC6548923|XP_026835739.1|DERE	LOC120446970|XP_039484172.1|DSAN
OG0002947	LOC6542103|XP_026834509.1|DERE	LOC120457203|XP_039500506.1|DSAN
OG0002948	LOC6545165|XP_001972573.1|DERE	LOC120448007|XP_039485656.1|DSAN
OG0002949	LOC6543818|XP_015012939.1|DERE	LOC120448305|XP_039486180.1|DSAN
OG0002950	LOC6540933|XP_001970043.2|DERE	LOC120443693|XP_039478866.1|DSAN
OG0002951	LOC6541352|XP_001969444.1|DERE	LOC120456499|XP_039499304.1|DSAN
OG0002952	LOC6540762|XP_001968747.3|DERE	LOC120444502|XP_039480153.1|DSAN
OG0002953	LOC6542952|XP_026834949.1|DERE	LOC120449083|XP_039487327.1|DSAN
OG0002954	LOC6542119|XP_026835493.1|DERE	LOC120449722|XP_039488288.1|DSAN
OG0002955	LOC6548137|XP_001975229.3|DERE	LOC120444604|XP_039480313.1|DSAN
OG0002956	LOC6549002|XP_001975466.1|DERE	LOC120447185|XP_039484608.1|DSAN
OG0002957	LOC6548211|XP_001975069.1|DERE	LOC120446892|XP_039484043.1|DSAN
OG0002958	LOC6549124|XP_001974149.1|DERE	LOC120446508|XP_039483450.1|DSAN
OG0002959	LOC6549035|XP_001974155.1|DERE	LOC120445957|XP_039482580.1|DSAN
OG0002960	LOC6546332|XP_001971808.2|DERE	LOC120448624|XP_039486676.1|DSAN
OG0002961	LOC6549419|XP_026836366.1|DERE	LOC120446718|XP_039483764.1|DSAN
OG0002962	LOC6549653|XP_001974258.1|DERE	LOC120446345|XP_039483205.1|DSAN
OG0002963	LOC6541150|XP_026834355.1|DERE	LOC120458143|XP_039501624.1|DSAN
OG0002964	LOC6541044|XP_001970355.1|DERE	LOC120458621|XP_039502265.1|DSAN
OG0002965	LOC6542377|XP_001969472.1|DERE	LOC120451926|XP_039491879.1|DSAN
